,QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Points,Salary
23,Jared Goff,Alvin Kamara,Nick Chubb,Michael Thomas,Courtland Sutton,Adam Thielen,David Njoku,Sammy Watkins,Denver Broncos,157.29400000000004,50000
24,Jared Goff,Alvin Kamara,Nick Chubb,Michael Thomas,Courtland Sutton,DeAndre Hopkins,David Njoku,Kenny Golladay,Denver Broncos,157.24400000000003,50000
25,Jared Goff,Alvin Kamara,Nick Chubb,Michael Thomas,Courtland Sutton,DeAndre Hopkins,David Njoku,Kenny Golladay,Denver Broncos,157.24400000000003,50000
26,Cam Newton,Alvin Kamara,Nick Chubb,Michael Thomas,Courtland Sutton,Emmanuel Sanders,David Njoku,Travis Kelce,Denver Broncos,157.19600000000003,49800
27,Patrick Mahomes,Alvin Kamara,Nick Chubb,Michael Thomas,Courtland Sutton,DeAndre Hopkins,David Njoku,Tre'Quan Smith,Denver Broncos,157.18600000000004,49800
28,Patrick Mahomes,Alvin Kamara,Nick Chubb,Michael Thomas,Courtland Sutton,DeAndre Hopkins,David Njoku,Tre'Quan Smith,Denver Broncos,157.18600000000004,49800
29,Patrick Mahomes,Alvin Kamara,Nick Chubb,Michael Thomas,Courtland Sutton,Emmanuel Sanders,Travis Kelce,Tre'Quan Smith,Denver Broncos,157.18600000000004,49900
30,Cam Newton,Alvin Kamara,Adrian Peterson,Michael Thomas,Courtland Sutton,Sammy Watkins,Travis Kelce,Nick Chubb,Denver Broncos,157.13600000000002,49700
31,Jared Goff,Alvin Kamara,Nick Chubb,Michael Thomas,Courtland Sutton,Emmanuel Sanders,David Njoku,Kenny Golladay,Chicago Bears,157.074,49900
32,Patrick Mahomes,Alvin Kamara,Adrian Peterson,Courtland Sutton,DeAndre Hopkins,Tre'Quan Smith,David Njoku,Nick Chubb,Chicago Bears,157.026,50000
33,Patrick Mahomes,Alvin Kamara,Nick Chubb,Michael Thomas,Courtland Sutton,Emmanuel Sanders,David Njoku,Tre'Quan Smith,Chicago Bears,157.01600000000002,49700
34,Cam Newton,Alvin Kamara,Adrian Peterson,Adam Thielen,Tre'Quan Smith,Kenny Golladay,David Njoku,Nick Chubb,Denver Broncos,156.96600000000004,49900
35,Cam Newton,Alvin Kamara,Adrian Peterson,Michael Thomas,Courtland Sutton,Sammy Watkins,David Njoku,Nick Chubb,Chicago Bears,156.966,49500
36,Jared Goff,Alvin Kamara,Adrian Peterson,Michael Thomas,Emmanuel Sanders,Tre'Quan Smith,David Njoku,Kenny Golladay,Denver Broncos,156.96400000000003,49900
37,Cam Newton,Alvin Kamara,Adrian Peterson,Michael Thomas,Courtland Sutton,Tre'Quan Smith,Travis Kelce,Marvin Jones,Denver Broncos,156.916,49800
38,Cam Newton,Alvin Kamara,Adrian Peterson,Courtland Sutton,Emmanuel Sanders,DeAndre Hopkins,David Njoku,Tre'Quan Smith,Denver Broncos,156.89600000000004,49600
39,Jared Goff,Alvin Kamara,Nick Chubb,Courtland Sutton,Adam Thielen,DeAndre Hopkins,David Njoku,Tre'Quan Smith,Denver Broncos,156.81400000000005,50000
40,Jared Goff,Alvin Kamara,Nick Chubb,Courtland Sutton,Adam Thielen,DeAndre Hopkins,David Njoku,Tre'Quan Smith,Denver Broncos,156.81400000000005,50000
41,Jared Goff,Alvin Kamara,Nick Chubb,Michael Thomas,Emmanuel Sanders,Tre'Quan Smith,David Njoku,Marvin Jones,Chicago Bears,156.794,50000
42,Cam Newton,Alvin Kamara,Nick Chubb,Courtland Sutton,Emmanuel Sanders,Adam Thielen,David Njoku,Marvin Jones,Denver Broncos,156.75600000000003,49800
43,Cam Newton,Alvin Kamara,Adrian Peterson,Michael Thomas,Courtland Sutton,Tre'Quan Smith,David Njoku,Marvin Jones,Chicago Bears,156.746,49600
44,Jared Goff,Alvin Kamara,Adrian Peterson,Michael Thomas,Tre'Quan Smith,Kenny Golladay,Travis Kelce,Nick Chubb,Denver Broncos,156.72400000000005,50000
45,Cam Newton,Alvin Kamara,Adrian Peterson,Michael Thomas,Kenny Golladay,Marvin Jones,David Njoku,Nick Chubb,Denver Broncos,156.66600000000003,49700
46,Cam Newton,Alvin Kamara,Adrian Peterson,Courtland Sutton,DeAndre Hopkins,Tre'Quan Smith,Travis Kelce,Nick Chubb,Denver Broncos,156.656,49700
47,Jared Goff,Alvin Kamara,Nick Chubb,Courtland Sutton,Emmanuel Sanders,Adam Thielen,David Njoku,Tre'Quan Smith,Chicago Bears,156.64400000000003,49900
48,Cam Newton,Alvin Kamara,Adrian Peterson,Courtland Sutton,Adam Thielen,Kenny Golladay,David Njoku,Sammy Watkins,Denver Broncos,156.62600000000003,50000
49,Cam Newton,Alvin Kamara,Adrian Peterson,Courtland Sutton,DeAndre Hopkins,Tre'Quan Smith,David Njoku,Sammy Watkins,Chicago Bears,156.596,49900
50,Jared Goff,Alvin Kamara,Adrian Peterson,Michael Thomas,Tre'Quan Smith,Kenny Golladay,David Njoku,Nick Chubb,Chicago Bears,156.55400000000003,49800
51,Cam Newton,Alvin Kamara,Adrian Peterson,Courtland Sutton,Adam Thielen,Kenny Golladay,David Njoku,Nick Chubb,Denver Broncos,156.51600000000005,49600
52,Cam Newton,Alvin Kamara,Adrian Peterson,DeAndre Hopkins,Kenny Golladay,Sammy Watkins,David Njoku,Nick Chubb,Denver Broncos,156.51600000000002,50000
53,Jared Goff,Alvin Kamara,Adrian Peterson,Michael Thomas,Courtland Sutton,Emmanuel Sanders,David Njoku,Kenny Golladay,Denver Broncos,156.51400000000004,49600
54,Jared Goff,Alvin Kamara,Nick Chubb,Michael Thomas,Courtland Sutton,DeAndre Hopkins,David Njoku,Marvin Jones,Denver Broncos,156.514,49800
55,Jared Goff,Alvin Kamara,Nick Chubb,Michael Thomas,Courtland Sutton,DeAndre Hopkins,David Njoku,Marvin Jones,Denver Broncos,156.514,49800
56,Jared Goff,Alvin Kamara,Nick Chubb,Michael Thomas,Courtland Sutton,Emmanuel Sanders,Travis Kelce,Marvin Jones,Denver Broncos,156.514,49900
57,Cam Newton,Alvin Kamara,Nick Chubb,Michael Thomas,Emmanuel Sanders,Kenny Golladay,David Njoku,Sammy Watkins,Denver Broncos,156.506,49700
58,Cam Newton,Alvin Kamara,Adrian Peterson,Courtland Sutton,DeAndre Hopkins,Tre'Quan Smith,David Njoku,Nick Chubb,Chicago Bears,156.48600000000002,49500
59,Jared Goff,Alvin Kamara,Adrian Peterson,Michael Thomas,Emmanuel Sanders,Sammy Watkins,David Njoku,Nick Chubb,Denver Broncos,156.45400000000004,49600
60,Jared Goff,Alvin Kamara,Adrian Peterson,Courtland Sutton,DeAndre Hopkins,Marvin Jones,David Njoku,Nick Chubb,Chicago Bears,156.354,50000
61,Cam Newton,Alvin Kamara,Nick Chubb,Michael Thomas,Courtland Sutton,Tre'Quan Smith,Travis Kelce,Sammy Watkins,Chicago Bears,156.346,49700
62,Jared Goff,Alvin Kamara,Nick Chubb,Michael Thomas,Courtland Sutton,Emmanuel Sanders,David Njoku,Marvin Jones,Chicago Bears,156.34400000000002,49700
63,Cam Newton,Alvin Kamara,Adrian Peterson,Michael Thomas,Courtland Sutton,Sammy Watkins,David Njoku,Travis Kelce,Denver Broncos,156.336,49800
64,Patrick Mahomes,Alvin Kamara,Adrian Peterson,Michael Thomas,Courtland Sutton,Tre'Quan Smith,Travis Kelce,Sammy Watkins,Denver Broncos,156.32600000000002,49900
65,Patrick Mahomes,Alvin Kamara,Adrian Peterson,Courtland Sutton,Adam Thielen,Marvin Jones,David Njoku,Nick Chubb,Denver Broncos,156.32600000000002,49900
66,Patrick Mahomes,Alvin Kamara,Nick Chubb,Michael Thomas,Emmanuel Sanders,Marvin Jones,David Njoku,Sammy Watkins,Denver Broncos,156.31600000000003,50000
67,Jared Goff,Alvin Kamara,Adrian Peterson,Michael Thomas,Courtland Sutton,Kenny Golladay,Travis Kelce,Nick Chubb,Denver Broncos,156.27400000000006,49700
68,Cam Newton,Alvin Kamara,Adrian Peterson,Adam Thielen,Tre'Quan Smith,Marvin Jones,David Njoku,Nick Chubb,Denver Broncos,156.23600000000002,49700
69,Jared Goff,Alvin Kamara,Adrian Peterson,Michael Thomas,Emmanuel Sanders,Tre'Quan Smith,David Njoku,Marvin Jones,Denver Broncos,156.23400000000004,49700
70,Patrick Mahomes,Alvin Kamara,Adrian Peterson,Michael Thomas,Courtland Sutton,Tre'Quan Smith,Travis Kelce,Nick Chubb,Denver Broncos,156.216,49500
71,Jared Goff,Alvin Kamara,Adrian Peterson,Michael Thomas,Courtland Sutton,Kenny Golladay,David Njoku,Sammy Watkins,Chicago Bears,156.21400000000003,49900
72,Jared Goff,Alvin Kamara,Nick Chubb,Courtland Sutton,Emmanuel Sanders,DeAndre Hopkins,David Njoku,Sammy Watkins,Chicago Bears,156.19400000000002,50000
73,Patrick Mahomes,Alvin Kamara,Nick Chubb,Courtland Sutton,Emmanuel Sanders,Adam Thielen,David Njoku,Sammy Watkins,Denver Broncos,156.16600000000003,49900
74,Patrick Mahomes,Alvin Kamara,Adrian Peterson,Michael Thomas,Courtland Sutton,Tre'Quan Smith,David Njoku,Sammy Watkins,Chicago Bears,156.15600000000003,49700
75,Patrick Mahomes,Alvin Kamara,Nick Chubb,Courtland Sutton,Emmanuel Sanders,DeAndre Hopkins,David Njoku,Kenny Golladay,Denver Broncos,156.116,49900
76,Jared Goff,Alvin Kamara,Adrian Peterson,Michael Thomas,Courtland Sutton,Kenny Golladay,David Njoku,Nick Chubb,Chicago Bears,156.10400000000004,49500
77,Jared Goff,Alvin Kamara,Adrian Peterson,Courtland Sutton,Emmanuel Sanders,Adam Thielen,David Njoku,Tre'Quan Smith,Denver Broncos,156.08400000000003,49600
78,Jared Goff,Alvin Kamara,Adrian Peterson,Emmanuel Sanders,DeAndre Hopkins,Tre'Quan Smith,David Njoku,Sammy Watkins,Denver Broncos,156.084,50000
79,Patrick Mahomes,Alvin Kamara,Adrian Peterson,Michael Thomas,Kenny Golladay,Sammy Watkins,David Njoku,Nick Chubb,Denver Broncos,156.07600000000005,49800
80,Cam Newton,Alvin Kamara,Nick Chubb,Emmanuel Sanders,Adam Thielen,Tre'Quan Smith,David Njoku,Sammy Watkins,Denver Broncos,156.07600000000002,49700
81,Cam Newton,Alvin Kamara,Nick Chubb,Michael Thomas,Tre'Quan Smith,Kenny Golladay,Travis Kelce,Marvin Jones,Denver Broncos,156.046,49900
82,Cam Newton,Alvin Kamara,Nick Chubb,Emmanuel Sanders,DeAndre Hopkins,Tre'Quan Smith,David Njoku,Kenny Golladay,Denver Broncos,156.026,49700
83,Jared Goff,Alvin Kamara,Adrian Peterson,Michael Thomas,Tre'Quan Smith,Marvin Jones,Travis Kelce,Nick Chubb,Denver Broncos,155.99400000000003,49800
84,Patrick Mahomes,Alvin Kamara,Nick Chubb,Michael Thomas,Courtland Sutton,Tre'Quan Smith,David Njoku,Travis Kelce,Chicago Bears,155.976,49900
85,Jared Goff,Alvin Kamara,Adrian Peterson,Emmanuel Sanders,DeAndre Hopkins,Tre'Quan Smith,David Njoku,Nick Chubb,Denver Broncos,155.97400000000002,49600
86,Patrick Mahomes,Alvin Kamara,Nick Chubb,Michael Thomas,Courtland Sutton,Kenny Golladay,David Njoku,Marvin Jones,Chicago Bears,155.966,49900
87,Jared Goff,Alvin Kamara,Adrian Peterson,Michael Thomas,Tre'Quan Smith,Marvin Jones,David Njoku,Sammy Watkins,Chicago Bears,155.93400000000003,50000
88,Cam Newton,Alvin Kamara,Adrian Peterson,Courtland Sutton,Adam Thielen,Marvin Jones,David Njoku,Sammy Watkins,Denver Broncos,155.89600000000004,49800
89,Cam Newton,Alvin Kamara,Nick Chubb,Courtland Sutton,Adam Thielen,Tre'Quan Smith,Travis Kelce,Kenny Golladay,Denver Broncos,155.89600000000002,49800
90,Cam Newton,Alvin Kamara,Nick Chubb,Michael Thomas,Tre'Quan Smith,Kenny Golladay,David Njoku,Marvin Jones,Chicago Bears,155.87599999999998,49700
91,Patrick Mahomes,Alvin Kamara,Adrian Peterson,Michael Thomas,Tre'Quan Smith,Kenny Golladay,David Njoku,Marvin Jones,Denver Broncos,155.85600000000002,49900
92,Cam Newton,Alvin Kamara,Adrian Peterson,Courtland Sutton,DeAndre Hopkins,Tre'Quan Smith,David Njoku,Travis Kelce,Denver Broncos,155.856,49800
93,Cam Newton,Alvin Kamara,Adrian Peterson,Courtland Sutton,DeAndre Hopkins,Kenny Golladay,David Njoku,Marvin Jones,Denver Broncos,155.84600000000003,49800
94,Jared Goff,Alvin Kamara,Adrian Peterson,Courtland Sutton,Adam Thielen,Tre'Quan Smith,Travis Kelce,Nick Chubb,Denver Broncos,155.844,49700
95,Patrick Mahomes,Alvin Kamara,Nick Chubb,Emmanuel Sanders,DeAndre Hopkins,Tre'Quan Smith,David Njoku,Marvin Jones,Denver Broncos,155.83599999999998,50000
96,Jared Goff,Alvin Kamara,Nick Chubb,Michael Thomas,Courtland Sutton,Tre'Quan Smith,David Njoku,Todd Gurley,Denver Broncos,155.83400000000003,49900
97,Jared Goff,Alvin Kamara,Nick Chubb,Michael Thomas,Courtland Sutton,Tre'Quan Smith,David Njoku,Todd Gurley,Denver Broncos,155.83400000000003,49900
98,Jared Goff,Alvin Kamara,Nick Chubb,Michael Thomas,DeAndre Hopkins,Tre'Quan Smith,David Njoku,Sammy Watkins,Denver Broncos,155.834,49700
99,Jared Goff,Alvin Kamara,Nick Chubb,Michael Thomas,DeAndre Hopkins,Tre'Quan Smith,David Njoku,Sammy Watkins,Denver Broncos,155.834,49700
100,Jared Goff,Alvin Kamara,Nick Chubb,Michael Thomas,Emmanuel Sanders,Tre'Quan Smith,Travis Kelce,Sammy Watkins,Denver Broncos,155.834,49800
101,Jared Goff,Alvin Kamara,Adrian Peterson,Michael Thomas,Tre'Quan Smith,Marvin Jones,David Njoku,Nick Chubb,Chicago Bears,155.824,49600
102,Cam Newton,Alvin Kamara,Adrian Peterson,DeAndre Hopkins,Marvin Jones,Sammy Watkins,David Njoku,Nick Chubb,Denver Broncos,155.78600000000003,49800
103,Jared Goff,Alvin Kamara,Adrian Peterson,Courtland Sutton,Adam Thielen,Tre'Quan Smith,David Njoku,Sammy Watkins,Chicago Bears,155.78400000000002,49900
104,Cam Newton,Alvin Kamara,Nick Chubb,Michael Thomas,Emmanuel Sanders,Marvin Jones,David Njoku,Sammy Watkins,Denver Broncos,155.776,49500
105,Jared Goff,Alvin Kamara,Adrian Peterson,Courtland Sutton,DeAndre Hopkins,Tre'Quan Smith,David Njoku,Kenny Golladay,Chicago Bears,155.734,49900
106,Cam Newton,Alvin Kamara,Nick Chubb,Courtland Sutton,Adam Thielen,Tre'Quan Smith,David Njoku,Kenny Golladay,Chicago Bears,155.726,49600
107,Cam Newton,Alvin Kamara,Nick Chubb,DeAndre Hopkins,Tre'Quan Smith,Kenny Golladay,David Njoku,Sammy Watkins,Chicago Bears,155.726,50000
108,Cam Newton,Alvin Kamara,Nick Chubb,Courtland Sutton,Adam Thielen,Marvin Jones,David Njoku,Travis Kelce,Denver Broncos,155.716,50000
109,Patrick Mahomes,Alvin Kamara,Adrian Peterson,Courtland Sutton,Adam Thielen,Tre'Quan Smith,David Njoku,Kenny Golladay,Denver Broncos,155.70600000000002,49800
110,Jared Goff,Alvin Kamara,Adrian Peterson,Adam Thielen,Kenny Golladay,Sammy Watkins,David Njoku,Nick Chubb,Denver Broncos,155.70400000000004,50000
111,Jared Goff,Alvin Kamara,Adrian Peterson,Courtland Sutton,Adam Thielen,Tre'Quan Smith,David Njoku,Nick Chubb,Chicago Bears,155.674,49500
112,Jared Goff,Alvin Kamara,Adrian Peterson,DeAndre Hopkins,Tre'Quan Smith,Sammy Watkins,David Njoku,Nick Chubb,Chicago Bears,155.674,49900
113,Jared Goff,Alvin Kamara,Nick Chubb,Michael Thomas,Emmanuel Sanders,Tre'Quan Smith,David Njoku,Sammy Watkins,Chicago Bears,155.66400000000002,49600
114,Jared Goff,Alvin Kamara,Adrian Peterson,Michael Thomas,Courtland Sutton,Marvin Jones,Travis Kelce,Sammy Watkins,Denver Broncos,155.65400000000005,49900
115,Patrick Mahomes,Alvin Kamara,Adrian Peterson,Adam Thielen,Tre'Quan Smith,Sammy Watkins,David Njoku,Nick Chubb,Denver Broncos,155.64600000000002,49800
116,Jared Goff,Alvin Kamara,Adrian Peterson,Courtland Sutton,Emmanuel Sanders,DeAndre Hopkins,David Njoku,Sammy Watkins,Denver Broncos,155.63400000000001,49700
117,Cam Newton,Alvin Kamara,Nick Chubb,Michael Thomas,Courtland Sutton,Kenny Golladay,David Njoku,Kareem Hunt,Denver Broncos,155.60600000000002,50000
118,Patrick Mahomes,Alvin Kamara,Adrian Peterson,DeAndre Hopkins,Tre'Quan Smith,Kenny Golladay,David Njoku,Nick Chubb,Denver Broncos,155.59600000000003,49800
119,Cam Newton,Alvin Kamara,Nick Chubb,Michael Thomas,Courtland Sutton,Kenny Golladay,Travis Kelce,Marvin Jones,Denver Broncos,155.596,49600
120,Patrick Mahomes,Alvin Kamara,Nick Chubb,Michael Thomas,Emmanuel Sanders,Tre'Quan Smith,David Njoku,Kenny Golladay,Denver Broncos,155.586,49500
121,Jared Goff,Alvin Kamara,Adrian Peterson,Michael Thomas,Courtland Sutton,Marvin Jones,Travis Kelce,Nick Chubb,Denver Broncos,155.54400000000004,49500
122,Patrick Mahomes,Alvin Kamara,Nick Chubb,Courtland Sutton,Adam Thielen,Tre'Quan Smith,David Njoku,Marvin Jones,Chicago Bears,155.536,49900
123,Jared Goff,Alvin Kamara,Adrian Peterson,Michael Thomas,Courtland Sutton,Marvin Jones,David Njoku,Sammy Watkins,Chicago Bears,155.48400000000004,49700
124,Jared Goff,Alvin Kamara,Nick Chubb,Michael Thomas,Courtland Sutton,Tre'Quan Smith,Travis Kelce,Kenny Golladay,Chicago Bears,155.484,49700
125,Jared Goff,Alvin Kamara,Adrian Peterson,Michael Thomas,Courtland Sutton,Kenny Golladay,David Njoku,Travis Kelce,Denver Broncos,155.47400000000005,49800
126,Cam Newton,Alvin Kamara,Nick Chubb,Michael Thomas,Kenny Golladay,Sammy Watkins,David Njoku,Travis Kelce,Denver Broncos,155.466,49900
127,Patrick Mahomes,Alvin Kamara,Nick Chubb,Michael Thomas,Tre'Quan Smith,Kenny Golladay,Travis Kelce,Sammy Watkins,Denver Broncos,155.45600000000002,50000
128,Jared Goff,Alvin Kamara,Nick Chubb,Courtland Sutton,Emmanuel Sanders,DeAndre Hopkins,David Njoku,Travis Kelce,Denver Broncos,155.454,49900
129,Cam Newton,Alvin Kamara,Nick Chubb,Courtland Sutton,DeAndre Hopkins,Kenny Golladay,Travis Kelce,Sammy Watkins,Denver Broncos,155.44600000000003,49900
130,Patrick Mahomes,Alvin Kamara,Adrian Peterson,Michael Thomas,Courtland Sutton,Tre'Quan Smith,David Njoku,Travis Kelce,Denver Broncos,155.41600000000005,49600
131,Patrick Mahomes,Alvin Kamara,Adrian Peterson,Michael Thomas,Courtland Sutton,Kenny Golladay,David Njoku,Marvin Jones,Denver Broncos,155.40600000000003,49600
132,Jared Goff,Alvin Kamara,Adrian Peterson,Courtland Sutton,DeAndre Hopkins,Sammy Watkins,Travis Kelce,Nick Chubb,Denver Broncos,155.394,49800
133,Patrick Mahomes,Alvin Kamara,Nick Chubb,Courtland Sutton,Emmanuel Sanders,DeAndre Hopkins,David Njoku,Marvin Jones,Denver Broncos,155.386,49700
134,Jared Goff,Alvin Kamara,Nick Chubb,Michael Thomas,Courtland Sutton,Emmanuel Sanders,Travis Kelce,Sammy Watkins,Denver Broncos,155.38400000000001,49500
135,Patrick Mahomes,Alvin Kamara,Adrian Peterson,Michael Thomas,Marvin Jones,Sammy Watkins,David Njoku,Nick Chubb,Denver Broncos,155.34600000000003,49600
136,Jared Goff,Alvin Kamara,Nick Chubb,Michael Thomas,Courtland Sutton,Marvin Jones,David Njoku,Travis Kelce,Chicago Bears,155.304,49900
137,Cam Newton,Alvin Kamara,Nick Chubb,Emmanuel Sanders,DeAndre Hopkins,Tre'Quan Smith,David Njoku,Marvin Jones,Denver Broncos,155.296,49500
138,Patrick Mahomes,Alvin Kamara,Nick Chubb,Michael Thomas,Tre'Quan Smith,Kenny Golladay,David Njoku,Sammy Watkins,Chicago Bears,155.286,49800
139,Cam Newton,Alvin Kamara,Nick Chubb,Courtland Sutton,DeAndre Hopkins,Kenny Golladay,David Njoku,Sammy Watkins,Chicago Bears,155.276,49700
140,Patrick Mahomes,Alvin Kamara,Adrian Peterson,Courtland Sutton,DeAndre Hopkins,Kenny Golladay,David Njoku,Sammy Watkins,Denver Broncos,155.25600000000003,49900
141,Jared Goff,Alvin Kamara,Adrian Peterson,Courtland Sutton,DeAndre Hopkins,Sammy Watkins,David Njoku,Nick Chubb,Chicago Bears,155.22400000000002,49600
142,Jared Goff,Alvin Kamara,Nick Chubb,Emmanuel Sanders,Adam Thielen,Tre'Quan Smith,David Njoku,Kenny Golladay,Denver Broncos,155.21400000000003,49700
143,Patrick Mahomes,Alvin Kamara,Adrian Peterson,Courtland Sutton,Adam Thielen,Sammy Watkins,David Njoku,Nick Chubb,Denver Broncos,155.19600000000003,49500
144,Jared Goff,Alvin Kamara,Adrian Peterson,Michael Thomas,Tre'Quan Smith,Marvin Jones,David Njoku,Travis Kelce,Denver Broncos,155.19400000000002,49900
145,Cam Newton,Alvin Kamara,Nick Chubb,Courtland Sutton,Adam Thielen,Tre'Quan Smith,David Njoku,Kareem Hunt,Denver Broncos,155.17600000000002,50000
146,Jared Goff,Alvin Kamara,Kareem Hunt,Michael Thomas,Courtland Sutton,Emmanuel Sanders,David Njoku,Tre'Quan Smith,Denver Broncos,155.17400000000004,50000
147,Jared Goff,Alvin Kamara,Adrian Peterson,Courtland Sutton,DeAndre Hopkins,Tre'Quan Smith,Travis Kelce,Marvin Jones,Denver Broncos,155.17399999999998,49900
148,Cam Newton,Alvin Kamara,Adrian Peterson,DeAndre Hopkins,Tre'Quan Smith,Kenny Golladay,David Njoku,Sammy Watkins,Denver Broncos,155.16600000000003,49700
149,Cam Newton,Alvin Kamara,Nick Chubb,Courtland Sutton,Adam Thielen,Tre'Quan Smith,Travis Kelce,Marvin Jones,Denver Broncos,155.166,49600
150,Cam Newton,Alvin Kamara,Nick Chubb,DeAndre Hopkins,Tre'Quan Smith,Marvin Jones,Travis Kelce,Sammy Watkins,Denver Broncos,155.166,50000
151,Patrick Mahomes,Alvin Kamara,Adrian Peterson,Courtland Sutton,DeAndre Hopkins,Kenny Golladay,David Njoku,Nick Chubb,Denver Broncos,155.14600000000002,49500
152,Patrick Mahomes,Alvin Kamara,Nick Chubb,Courtland Sutton,DeAndre Hopkins,Marvin Jones,David Njoku,Sammy Watkins,Chicago Bears,155.08599999999998,50000
153,Jared Goff,Alvin Kamara,Adrian Peterson,Courtland Sutton,Adam Thielen,Tre'Quan Smith,David Njoku,Travis Kelce,Denver Broncos,155.04400000000004,49800
154,Cam Newton,Alvin Kamara,Nick Chubb,Adam Thielen,Tre'Quan Smith,Sammy Watkins,David Njoku,Travis Kelce,Denver Broncos,155.036,49900
155,Jared Goff,Alvin Kamara,Adrian Peterson,Courtland Sutton,Adam Thielen,Kenny Golladay,David Njoku,Marvin Jones,Denver Broncos,155.03400000000002,49800
156,Cam Newton,Alvin Kamara,Nick Chubb,Adam Thielen,Kenny Golladay,Marvin Jones,David Njoku,Sammy Watkins,Denver Broncos,155.026,49900
157,Patrick Mahomes,Alvin Kamara,Nick Chubb,Michael Thomas,Courtland Sutton,Kenny Golladay,Travis Kelce,Sammy Watkins,Denver Broncos,155.00600000000003,49700
158,Jared Goff,Alvin Kamara,Adrian Peterson,Courtland Sutton,DeAndre Hopkins,Tre'Quan Smith,David Njoku,Marvin Jones,Chicago Bears,155.004,49700
159,Cam Newton,Alvin Kamara,Nick Chubb,DeAndre Hopkins,Tre'Quan Smith,Marvin Jones,David Njoku,Sammy Watkins,Chicago Bears,154.99599999999998,49800
160,Cam Newton,Alvin Kamara,Nick Chubb,DeAndre Hopkins,Tre'Quan Smith,Kenny Golladay,David Njoku,Travis Kelce,Denver Broncos,154.986,49900
161,Patrick Mahomes,Alvin Kamara,Adrian Peterson,Courtland Sutton,Adam Thielen,Tre'Quan Smith,David Njoku,Marvin Jones,Denver Broncos,154.97600000000003,49600
162,Patrick Mahomes,Alvin Kamara,Adrian Peterson,DeAndre Hopkins,Tre'Quan Smith,Marvin Jones,David Njoku,Sammy Watkins,Denver Broncos,154.97600000000003,50000
163,Jared Goff,Alvin Kamara,Adrian Peterson,Adam Thielen,Marvin Jones,Sammy Watkins,David Njoku,Nick Chubb,Denver Broncos,154.97400000000002,49800
164,Jared Goff,Alvin Kamara,Adrian Peterson,DeAndre Hopkins,Kenny Golladay,Marvin Jones,David Njoku,Nick Chubb,Denver Broncos,154.92400000000004,49800
165,Jared Goff,Alvin Kamara,Nick Chubb,Michael Thomas,Emmanuel Sanders,Tre'Quan Smith,David Njoku,Travis Kelce,Denver Broncos,154.92400000000004,49500
166,Cam Newton,Alvin Kamara,Nick Chubb,Michael Thomas,Tre'Quan Smith,Kenny Golladay,Travis Kelce,Sammy Watkins,Denver Broncos,154.916,49500
167,Jared Goff,Alvin Kamara,Nick Chubb,Adam Thielen,Tre'Quan Smith,Kenny Golladay,David Njoku,Sammy Watkins,Chicago Bears,154.91400000000002,50000
168,Jared Goff,Alvin Kamara,Nick Chubb,Michael Thomas,Emmanuel Sanders,Kenny Golladay,David Njoku,Marvin Jones,Denver Broncos,154.91400000000002,49500
169,Jared Goff,Alvin Kamara,Nick Chubb,Courtland Sutton,Emmanuel Sanders,DeAndre Hopkins,Travis Kelce,Tre'Quan Smith,Denver Broncos,154.90400000000005,49500
170,Cam Newton,Alvin Kamara,Nick Chubb,Michael Thomas,Courtland Sutton,Marvin Jones,David Njoku,Kareem Hunt,Denver Broncos,154.876,49800
