,Player,SACK_MAX,SACK_MIN,SACK_MID,INT_MAX,INT_MIN,INT_MID,FR_MAX,FR_MIN,FR_MID,FF_MAX,FF_MIN,FF_MID,TD_MAX,TD_MIN,TD_MID,SAFETY_MAX,SAFETY_MIN,SAFETY_MID,PA_MAX,PA_MIN,PA_MID,YDS AGN_MAX,YDS AGN_MIN,YDS AGN_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
13,Rams,3.5,2.1,2.7,1.0,0.7,0.8,0.8,0.4,0.6,1.1,0.7,0.9,0.2,0.0,0.1,0.1,0.0,0.0,23.0,19.7,22.2,323.0,364.7,349.9,8.0,5.9,6.4,13,DST
14,Cowboys,3.3,2.1,2.5,2.3,0.5,0.9,0.8,0.5,0.6,1.1,0.8,0.9,0.3,0.0,0.1,0.0,0.0,0.0,26.7,20.1,25.4,337.8,355.5,345.4,7.0,5.1,6.4,13,DST
15,49ers,3.3,2.1,2.4,1.1,0.8,0.9,1.0,0.5,0.6,1.4,0.7,1.1,0.2,0.1,0.1,0.0,0.0,0.0,24.1,19.7,22.3,341.0,355.6,349.7,7.9,5.8,6.4,13,DST
16,Falcons,3.9,1.2,2.7,1.0,0.6,0.8,0.8,0.4,0.6,1.2,0.8,0.9,0.2,0.1,0.1,0.1,0.0,0.0,24.8,22.4,23.7,346.0,356.1,349.7,8.3,5.8,6.4,13,DST
17,Lions,2.8,1.9,2.4,1.2,0.7,0.9,0.7,0.5,0.6,1.0,0.8,0.9,0.2,0.1,0.1,0.0,0.0,0.0,24.3,21.2,23.0,325.0,358.6,339.5,7.0,6.2,6.3,13,DST
18,Titans,3.3,1.4,2.1,1.1,0.8,0.9,0.7,0.3,0.5,0.9,0.6,0.7,0.2,0.1,0.2,0.1,0.0,0.0,25.4,18.5,21.9,335.0,356.1,345.3,7.3,5.4,6.0,13,DST
19,Cardinals,3.1,1.6,2.1,0.9,0.7,0.8,0.8,0.4,0.6,1.2,0.5,0.9,0.2,0.0,0.1,0.0,0.0,0.0,25.5,21.5,23.3,366.9,387.2,379.1,6.2,5.4,5.8,13,DST
20,Bengals,3.0,1.9,2.3,0.9,0.7,0.9,0.7,0.3,0.5,0.7,0.5,0.6,0.2,0.1,0.1,0.0,0.0,0.0,29.5,20.2,25.6,325.1,354.8,342.3,6.9,5.3,5.8,13,DST
21,Patriots,2.4,2.0,2.2,1.1,0.6,0.8,0.9,0.4,0.6,1.2,0.6,0.8,0.2,0.0,0.1,0.1,0.0,0.0,26.2,19.6,23.6,387.5,415.9,397.1,7.3,5.8,5.8,13,DST
22,Chargers,2.9,1.6,2.2,1.1,0.7,0.9,0.6,0.4,0.5,0.7,0.4,0.6,0.2,0.0,0.1,0.0,0.0,0.0,23.4,19.0,21.8,337.2,349.0,341.6,7.3,5.3,5.8,13,DST
23,Texans,3.2,1.3,1.9,1.0,0.6,0.8,0.7,0.4,0.6,0.9,0.7,0.8,0.2,0.0,0.1,0.1,0.0,0.0,26.8,21.4,24.6,373.0,391.5,380.5,5.7,5.1,5.4,13,DST
24,Browns,3.0,1.9,2.3,0.9,0.5,0.7,0.7,0.4,0.5,1.0,0.7,0.8,0.2,0.0,0.1,0.0,0.0,0.0,28.8,23.6,26.9,348.5,390.1,367.2,6.1,4.5,5.4,13,DST
25,Team,2.8,1.0,1.9,1.0,0.7,0.8,0.6,0.5,0.6,1.1,0.8,0.9,0.2,0.0,0.1,0.1,0.0,0.0,28.0,23.4,25.6,310.0,375.7,346.4,5.9,5.2,5.3,13,DST
26,Jets,3.3,1.4,2.0,0.7,0.4,0.6,1.2,0.4,0.7,1.6,0.6,1.0,0.2,0.0,0.1,0.0,0.0,0.0,27.0,21.1,25.0,352.0,374.1,359.9,5.8,5.0,5.3,13,DST
27,Jaguars,2.6,1.5,2.0,0.8,0.6,0.7,0.8,0.3,0.5,1.1,0.5,0.8,0.2,0.0,0.1,0.0,0.0,0.0,30.5,23.2,28.2,359.1,400.0,383.0,6.1,3.9,5.2,13,DST
28,Eagles,2.9,1.9,2.3,0.7,0.3,0.5,0.8,0.4,0.6,1.1,0.6,0.9,0.2,0.1,0.1,0.0,0.0,0.0,29.3,22.5,27.3,354.8,373.6,363.5,6.1,3.5,5.1,13,DST
29,Broncos,2.9,1.5,2.0,0.7,0.4,0.6,0.6,0.3,0.5,0.9,0.5,0.7,0.2,0.0,0.1,0.0,0.0,0.0,32.3,23.2,29.2,372.0,402.9,389.7,5.7,3.1,4.8,13,DST
