,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
37,Cole Kmet,CHI,2.1,0.7,1.4,24.4,8.0,16.3,0.2,0.0,0.1,0.0,0.0,0.0,3.7,1.3,2.2,13,TE
38,Jack Doyle,IND,2.4,0.9,1.4,23.1,10.2,14.9,0.3,0.0,0.1,0.0,0.1,0.0,3.9,1.3,2.0,13,TE
39,MyCole Pruitt,TEN,1.2,1.0,1.1,12.5,9.3,11.5,0.3,0.0,0.1,0.0,0.0,0.0,2.7,1.7,2.0,13,TE
40,Ross Dwelley,SF,2.1,1.1,1.4,19.0,9.0,14.3,0.1,0.0,0.1,0.0,0.0,0.0,2.2,1.5,1.9,13,TE
41,James O'Shaughnessy,JAC,2.5,0.8,1.6,21.0,7.2,15.2,0.1,0.0,0.1,0.0,0.0,0.0,2.4,1.0,1.9,13,TE
42,Durham Smythe,MIA,2.1,0.7,1.3,18.6,6.8,12.4,0.3,0.0,0.1,0.0,0.0,0.0,3.6,1.1,1.9,13,TE
43,Adam Shaheen,MIA,1.9,0.6,1.0,18.1,6.7,11.0,0.3,0.0,0.1,0.0,0.0,0.0,2.8,1.2,1.8,13,TE
44,Richard Rodgers,PHI,1.6,0.4,1.2,19.0,5.0,14.5,0.1,0.0,0.1,0.0,0.0,0.0,2.5,0.7,1.8,13,TE
45,Luke Willson,BAL,2.4,0.1,1.3,20.7,1.0,12.2,0.2,0.0,0.1,0.0,0.0,0.0,2.7,0.1,1.8,13,TE
46,Geoff Swaim,TEN,2.2,0.6,1.5,19.0,5.3,12.6,0.2,0.0,0.1,0.0,0.0,0.0,3.0,1.0,1.8,13,TE
47,Marcedes Lewis,GB,1.4,0.7,1.0,14.1,7.5,10.3,0.3,0.0,0.1,0.0,0.0,0.0,2.8,1.2,1.7,13,TE
48,Tyler Kroft,BUF,1.4,0.7,1.0,13.5,7.3,10.0,0.3,0.0,0.1,0.0,0.0,0.0,3.0,1.2,1.7,13,TE
49,Kahale Warring,HOU,1.3,0.9,1.1,13.2,10.3,12.0,0.1,0.0,0.1,0.0,0.0,0.0,2.0,1.6,1.6,13,TE
50,Foster Moreau,LV,1.5,0.4,0.9,13.8,5.0,10.2,0.2,0.0,0.1,0.0,0.0,0.0,2.4,1.4,1.6,13,TE
51,Maxx Williams,ARI,2.3,0.8,1.3,21.3,7.8,12.1,0.1,0.0,0.1,0.0,0.0,0.0,1.8,1.2,1.6,13,TE
52,Pharaoh Brown,HOU,1.6,0.7,1.0,17.5,7.3,11.1,0.1,0.1,0.1,0.0,0.0,0.0,2.0,1.1,1.6,13,TE
53,Jesse James,DET,1.7,1.0,1.3,18.2,10.0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,2.4,1.3,1.6,13,TE
54,Ricky Seals-Jones,KC,0.8,0.8,0.8,9.6,9.6,9.6,0.1,0.1,0.1,0.0,0.0,0.0,1.6,1.6,1.6,13,TE
55,Troy Fumagalli,DEN,1.5,0.7,1.1,16.0,7.7,11.9,0.1,0.0,0.1,0.0,0.0,0.0,2.0,1.1,1.5,13,TE
56,Lee Smith,BUF,1.4,0.6,1.0,10.2,5.2,8.5,0.2,0.0,0.1,0.0,0.0,0.0,1.8,1.7,1.4,13,TE
57,Brycen Hopkins,LAR,0.8,0.8,0.8,7.8,7.8,7.8,0.1,0.1,0.1,0.0,0.0,0.0,1.4,1.4,1.4,13,TE
58,Adam Trautman,NO,1.4,0.5,0.9,15.1,7.0,10.2,0.1,0.0,0.1,0.0,0.0,0.0,1.7,0.9,1.4,13,TE
59,Farrod Green,IND,0.7,0.7,0.7,7.5,7.5,7.5,0.1,0.1,0.1,0.0,0.0,0.0,1.4,1.4,1.4,13,TE
60,Ryan Griffin,NYJ,1.4,0.7,1.1,13.7,6.0,10.6,0.1,0.0,0.0,0.0,0.0,0.0,1.9,0.8,1.3,13,TE
61,Nick Vannett,DEN,1.5,0.5,1.1,14.6,4.4,10.5,0.1,0.0,0.1,0.0,0.0,0.0,1.7,0.4,1.3,13,TE
62,Jace Sternberger,GB,1.4,0.6,1.0,15.3,6.9,9.7,0.1,0.0,0.1,0.0,0.0,0.0,1.7,0.7,1.3,13,TE
63,Jason Witten,LV,1.9,0.7,1.0,16.7,6.1,9.3,0.1,0.0,0.1,0.0,0.0,0.0,1.4,1.0,1.3,13,TE
64,Jason Croom,PHI,0.7,0.7,0.7,6.9,6.9,6.9,0.1,0.1,0.1,0.0,0.0,0.0,1.3,1.3,1.3,13,TE
65,Kaden Smith,NYG,1.6,0.8,1.3,12.9,8.0,10.6,0.1,0.0,0.0,0.0,0.0,0.0,1.7,1.0,1.3,13,TE
66,Tyler Conklin,MIN,1.7,0.3,0.9,15.6,2.0,9.1,0.1,0.0,0.1,0.0,0.0,0.0,1.8,0.2,1.3,13,TE
67,Caleb Wilson,PHI,0.7,0.7,0.7,6.8,6.8,6.8,0.1,0.1,0.1,0.0,0.0,0.0,1.3,1.3,1.3,13,TE
68,Donald Parham,LAC,1.3,0.6,0.8,14.3,6.0,10.1,0.1,0.0,0.0,0.0,0.0,0.0,1.5,0.9,1.3,13,TE
69,Gabe Nabers,LAC,1.2,1.2,1.2,12.9,12.9,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,13,TE
70,Daniel Helm,SF,0.6,0.6,0.6,6.2,6.2,6.2,0.1,0.1,0.1,0.0,0.0,0.0,1.2,1.2,1.2,13,TE
71,Jordan Thomas,NE,0.8,0.4,0.6,8.4,5.0,6.2,0.2,0.0,0.1,0.0,0.0,0.0,1.7,0.8,1.2,13,TE
72,Josh Hill,NO,1.3,0.5,1.0,12.0,7.0,9.7,0.1,0.0,0.0,0.0,0.0,0.0,1.6,0.8,1.2,13,TE
73,Brandon Dillon,MIN,1.0,1.0,1.0,11.1,11.1,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,13,TE
74,Demetrius Harris,CHI,1.0,0.6,0.8,10.3,6.0,7.9,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.9,1.0,13,TE
75,Stephen Carlson,CLE,1.3,0.1,0.7,14.7,2.0,7.8,0.1,0.0,0.0,0.0,0.0,0.0,2.1,0.3,1.0,13,TE
76,Seth DeValve,ARI,0.7,0.7,0.7,8.4,7.4,7.9,0.1,0.0,0.0,0.0,0.0,0.0,1.2,0.7,1.0,13,TE
77,Jaeden Graham,ATL,1.0,0.2,0.7,11.5,3.0,8.4,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.5,0.9,13,TE
78,Nick Keizer,KC,1.2,0.5,0.8,13.1,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.9,13,TE
79,Eric Tomlinson,BAL,1.2,0.0,0.7,12.8,0.0,7.1,0.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9,13,TE
80,Vance McDonald,PIT,1.1,0.6,0.8,12.1,5.4,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.9,13,TE
81,Evan Baylis,ARI,0.7,0.5,0.6,5.9,5.0,5.4,0.1,0.0,0.1,0.0,0.0,0.0,1.2,1.2,0.8,13,TE
82,Blake Bell,DAL,1.2,0.7,0.8,12.0,7.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.7,0.8,13,TE
83,Jakob Johnson,NE,0.4,0.4,0.4,1.8,1.8,1.8,0.1,0.1,0.1,0.0,0.0,0.0,0.8,0.8,0.8,13,TE
84,Isaac Nauta,DET,0.7,0.7,0.7,7.7,7.7,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,13,TE
85,Colby Parkinson,SEA,0.8,0.1,0.5,8.5,1.0,5.3,0.1,0.0,0.0,0.0,0.0,0.0,1.5,0.2,0.7,13,TE
86,Charlie Woerner,SF,0.9,0.0,0.5,9.9,0.0,5.4,0.1,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.7,13,TE
87,Eric Saubert,JAC,0.8,0.3,0.6,8.9,3.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.7,13,TE
88,Deon Yelder,KC,1.1,0.2,0.5,12.1,2.0,5.7,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.7,13,TE
89,Sean Culkin,BAL,0.6,0.6,0.6,6.5,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,13,TE
90,Derek Carrier,LV,0.7,0.1,0.5,6.3,1.0,4.5,0.1,0.0,0.0,0.0,0.0,0.0,1.2,0.1,0.6,13,TE
91,Cethan Carter,CIN,0.8,0.3,0.5,8.6,4.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.6,13,TE
92,Levine Toilolo,NYG,0.7,0.4,0.5,6.8,5.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.6,13,TE
93,Luke Stocker,ATL,1.2,0.4,0.7,9.9,3.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.6,13,TE
94,Andrew Beck,DEN,0.4,0.0,0.2,4.2,0.0,2.1,0.1,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.5,13,TE
95,Hunter Bryant,DET,0.7,0.3,0.5,6.7,3.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.5,13,TE
96,Temarrick Hemingway,WAS,0.9,0.2,0.5,9.9,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.5,13,TE
97,Johnny Mundt,LAR,0.4,0.4,0.4,4.6,4.6,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,13,TE
98,Jeremy Sprinkle,WAS,0.8,0.1,0.4,6.9,1.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.4,13,TE
99,JP Holtz,CHI,0.4,0.1,0.3,5.4,1.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,13,TE
100,Reggie Gilliam,BUF,0.3,0.3,0.3,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,13,TE
101,Stephen Anderson,LAC,0.4,0.0,0.2,4.6,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,13,TE
102,Mason Schreck,CIN,0.3,0.1,0.2,3.2,1.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,13,TE
103,Sean McKeon,DAL,0.3,0.1,0.2,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,13,TE
104,Daniel Brown,NYJ,0.3,0.1,0.2,2.9,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,13,TE
105,Kevin Rader,PIT,0.1,0.1,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,13,TE
