,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
0,Travis Kelce,KC,7.0,5.3,6.3,98.0,63.8,76.9,1.0,0.3,0.7,0.0,0.1,0.0,14.6,8.2,11.5,1,TE
1,Rob Gronkowski,TB,6.0,2.9,4.5,85.0,46.8,66.0,1.0,0.3,0.6,0.0,0.0,0.0,14.5,6.8,10.2,1,TE
2,Zach Ertz,PHI,6.4,5.3,5.9,72.7,52.0,60.8,1.0,0.4,0.5,0.0,0.1,0.1,12.5,7.6,9.2,1,TE
3,Greg Olsen,SEA,5.0,4.0,4.3,55.0,41.4,49.4,1.0,0.2,0.5,0.0,0.0,0.0,11.5,5.3,7.9,1,TE
4,George Kittle,SF,6.9,3.0,4.4,88.0,32.3,53.8,1.0,0.2,0.4,0.0,0.1,0.0,10.7,4.4,7.9,1,TE
5,Jack Doyle,IND,4.8,4.0,4.4,50.0,38.4,46.0,1.0,0.3,0.6,0.1,0.1,0.1,11.0,6.2,7.8,1,TE
6,Jordan Reed,SF,5.0,4.2,4.5,45.0,41.5,43.6,1.0,0.2,0.5,0.0,0.2,0.1,10.5,5.4,7.4,1,TE
7,Tyler Eifert,JAC,4.0,2.2,3.0,45.0,32.7,37.0,1.0,0.3,0.6,0.0,0.0,0.0,10.5,5.1,7.3,1,TE
8,Kyle Rudolph,MIN,4.2,3.8,4.0,45.0,31.0,39.1,1.0,0.3,0.5,0.0,0.1,0.0,10.5,4.8,7.1,1,TE
9,Jimmy Graham,CHI,4.5,3.0,3.6,48.0,35.0,39.9,1.0,0.3,0.5,0.0,0.2,0.1,9.5,6.0,7.1,1,TE
10,Jared Cook,NO,4.3,3.2,3.8,54.0,37.5,44.7,1.0,0.1,0.4,0.0,0.1,0.0,10.0,4.8,6.8,1,TE
11,Trey Burton,IND,5.0,2.9,4.0,60.0,33.6,44.1,1.0,0.2,0.4,0.0,0.0,0.0,12.0,4.6,6.8,1,TE
12,David Njoku,CLE,4.0,2.6,3.3,40.0,28.0,35.3,1.0,0.2,0.4,0.0,0.0,0.0,10.0,3.7,6.1,1,TE
13,Evan Engram,NYG,4.4,3.6,3.9,52.1,34.0,42.3,0.3,0.0,0.2,0.0,0.0,0.0,6.9,4.0,5.7,1,TE
14,Ricky Seals-Jones,KC,4.0,1.9,2.7,40.0,23.9,31.7,1.0,0.1,0.4,0.0,0.0,0.0,10.0,2.7,5.3,1,TE
15,Eric Ebron,PIT,4.0,2.1,3.3,43.5,25.2,35.3,0.4,0.0,0.2,0.0,0.2,0.1,6.2,3.7,4.8,1,TE
16,Cameron Brate,TB,3.2,2.6,2.9,35.1,24.5,31.9,0.4,0.0,0.3,0.0,0.0,0.0,5.9,3.5,4.8,1,TE
17,Austin Hooper,CLE,4.6,2.8,3.4,43.0,29.2,34.5,0.3,0.0,0.2,0.0,0.0,0.0,5.9,3.5,4.7,1,TE
18,Mike Gesicki,MIA,3.1,0.9,2.3,35.0,6.2,22.9,1.0,0.1,0.3,0.0,0.0,0.0,9.5,0.8,4.2,1,TE
19,OJ Howard,TB,3.0,2.0,2.5,35.0,30.0,31.7,0.3,0.0,0.2,0.1,0.2,0.1,4.8,3.5,3.9,1,TE
20,Dallas Goedert,PHI,3.0,1.4,2.3,35.0,16.8,24.1,0.3,0.0,0.2,0.0,0.1,0.0,4.4,2.9,3.4,1,TE
21,Jesse James,DET,4.1,1.1,2.5,36.0,13.2,25.5,0.2,0.0,0.1,0.0,0.0,0.0,4.8,2.3,3.3,1,TE
22,Ryan Griffin,NYJ,3.2,0.9,2.3,36.9,8.6,26.1,0.2,0.0,0.1,0.0,0.0,0.0,4.3,1.7,3.2,1,TE
23,Gerald Everett,LAR,2.9,0.9,1.8,31.5,9.8,19.0,0.4,0.0,0.2,0.0,0.1,0.0,5.6,1.0,2.9,1,TE
24,Anthony Firkser,TEN,2.7,1.2,2.0,24.0,13.2,18.6,0.3,0.1,0.2,0.0,0.0,0.0,3.2,2.8,2.9,1,TE
25,Chris Herndon,NYJ,3.6,0.2,2.0,44.0,2.3,23.0,0.2,0.0,0.1,0.0,0.0,0.0,5.5,0.2,2.9,1,TE
26,Mo Alie-Cox,IND,1.5,0.9,1.2,21.0,15.3,18.1,0.2,0.1,0.2,0.0,0.0,0.0,2.9,2.8,2.7,1,TE
27,Nick Vannett,DEN,3.0,1.5,2.0,30.0,12.0,20.6,0.2,0.0,0.1,0.0,0.2,0.1,3.8,2.0,2.7,1,TE
28,Jake Butt,DEN,3.0,1.9,2.3,30.0,18.5,22.9,0.2,0.0,0.1,0.0,0.2,0.1,3.2,2.5,2.7,1,TE
29,CJ Uzomah,CIN,3.9,0.2,2.0,39.0,2.4,19.9,0.3,0.0,0.1,0.0,0.0,0.0,5.0,0.2,2.7,1,TE
