Player,Team,Position,Salary,Name + ID,AvgPointsPerGame,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Dynasty_MIN,Dynasty_MID,Dynasty_MAX,Redraft_MIN,Redraft_MID,Redraft_MAX,Draft Kings Value_MAX,Draft Kings Value_MID,Draft Kings Value_MIN,Draft Kings_MID_Rank,Draft Kings_MID_Tier,Draft Kings Value_MID_Rank,Draft Kings Value_MID_Tier,Min_Tier,Add_Tier
Philip Rivers,IND,QB,5600.0,Philip Rivers (16006108) (LOCKED),16.64,18.617999999999995,22.449000000000005,27.639999999999997,15.208,18.894000000000005,24.54,16.307999999999996,19.594000000000005,24.54,300.78418734557965,249.45431867789205,202.60492040520987,3,1,1,1,1,2
Dak Prescott,DAL,QB,4000.0,Dak Prescott (16006144) (LOCKED),30.33,7.762,15.936000000000003,22.948,6.661999999999999,15.236,22.748,7.462,15.736000000000002,22.748,515.331100231899,251.00401606425697,174.3071291615827,13,5,2,1,1,6
Jared Goff,LAR,QB,5900.0,Jared Goff (16006105) (LOCKED),18.33,17.082,21.514000000000006,26.210000000000004,14.892,18.684000000000005,23.010000000000005,15.792000000000003,19.184000000000005,23.010000000000005,345.3928111462358,274.2400297480709,225.104921785578,4,2,3,2,2,4
Matt Ryan,ATL,QB,5800.0,Matt Ryan (16006106) (LOCKED),19.18,14.889999999999997,20.845999999999997,28.61,12.74,17.276000000000003,25.51,13.54,17.876,25.51,389.52316991269316,278.23083565192366,202.72631946871724,6,2,4,2,2,4
Ben Roethlisberger,PIT,QB,6400.0,Ben Roethlisberger (16006103) (LOCKED),19.54,19.044999999999998,22.892,30.07,15.819999999999999,19.202,27.07,16.82,19.902,27.07,336.04620635337363,279.5736501834702,212.8367143332225,2,1,5,2,1,3
Andy Dalton,DAL,QB,5500.0,Andy Dalton (16006109) (LOCKED),13.53,15.69,19.037,22.24,14.739999999999998,17.372,20.39,15.44,17.772000000000002,20.39,350.54174633524536,288.9110679203656,247.3021582733813,7,3,6,3,3,6
Nick Foles,CHI,QB,5100.0,Nick Foles (16006116) (LOCKED),12.8,14.94,17.566,21.175000000000004,13.74,16.246,19.900000000000006,14.54,16.746,19.900000000000006,341.36546184738955,290.3335989980645,240.85005903187715,9,4,7,3,3,7
Case Keenum,CLE,QB,4800.0,Case Keenum (16006125) (LOCKED),1.84,11.427999999999999,16.497999999999998,22.769999999999996,9.728,14.937999999999999,21.42,11.027999999999999,15.737999999999998,21.42,420.0210010500525,290.9443568917445,210.80368906455865,12,5,8,3,3,8
Kyle Allen,WAS,QB,4000.0,Kyle Allen (16006155) (LOCKED),11.75,10.716,13.610999999999999,18.46,8.316,11.566,15.410000000000002,10.416,12.966000000000001,16.110000000000003,373.27360955580446,293.8799500404085,216.68472372697724,15,6,9,3,3,9
Alex Smith,WAS,QB,5200.0,Alex Smith (16006114) (LOCKED),10.44,14.509999999999998,17.539,19.9,13.360000000000001,16.634,19.3,13.96,16.934,19.3,358.37353549276366,296.482125548777,261.3065326633166,10,4,10,3,3,7
Mitchell Trubisky,CHI,QB,5700.0,Mitchell Trubisky (16006107) (LOCKED),16.95,12.592,17.343,22.722999999999992,10.892000000000001,15.408000000000003,20.538,12.292000000000002,16.508000000000003,21.337999999999997,452.66836086404066,328.6628610966961,250.84715926594208,11,4,11,4,4,8
Sam Darnold,NYJ,QB,5000.0,Sam Darnold (16006117) (LOCKED),12.19,9.61,14.285999999999996,20.26,6.8100000000000005,12.366,16.860000000000003,9.209999999999999,13.665999999999999,17.860000000000003,520.2913631633716,349.9930001399973,246.79170779861795,14,6,12,5,5,11
Patrick Mahomes,KC,QB,8500.0,Patrick Mahomes (16006097) (LOCKED),27.29,16.029999999999998,23.836,33.64,14.03,20.266,29.94,15.03,21.066,30.54,530.255770430443,356.6034569558651,252.67538644470866,1,1,13,5,1,6
Deshaun Watson,HOU,QB,7600.0,Deshaun Watson (16006099) (LOCKED),25.3,15.584,21.270000000000003,28.650000000000002,14.184,19.170000000000005,25.650000000000002,15.284,19.970000000000002,25.650000000000002,487.67967145790556,357.3107663375646,265.2705061082024,5,2,14,5,2,7
Russell Wilson,SEA,QB,7300.0,Russell Wilson (16006101) (LOCKED),24.91,14.299999999999999,18.62,24.25,12.9,17.820000000000004,23.300000000000004,14.0,18.42,23.300000000000004,510.4895104895105,392.05155746509126,301.03092783505156,8,3,15,6,3,9
Joe Flacco,NYJ,QB,4900.0,Joe Flacco (16006121) (LOCKED),11.55,-0.10399999999999993,11.866000000000001,19.5,-1.304,11.266000000000002,18.900000000000002,-0.30399999999999994,11.766000000000002,18.900000000000002,-47115.384615384646,412.9445474464857,251.28205128205127,17,7,16,7,7,14
Tyrod Taylor,LAC,QB,5300.0,Tyrod Taylor (16006111) (LOCKED),4.51,-0.42800000000000005,12.792000000000003,19.990000000000002,-1.2280000000000002,12.392000000000001,19.89,-0.8280000000000001,12.592000000000002,19.89,-12383.177570093456,414.32145090681666,265.13256628314156,16,7,17,7,7,14
Jeff Driskel,DEN,QB,4400.0,Jeff Driskel (16006131) (LOCKED),10.69,-2.1479999999999997,7.722,15.01,-4.348,6.622000000000001,15.01,-2.448,7.522,15.01,-2048.417132216015,569.8005698005697,293.1379080612925,18,8,18,8,8,16
Saquon Barkley,NYG,RB,4000.0,Saquon Barkley (16006294) (LOCKED),7.7,11.580000000000002,18.709999999999997,24.91,9.88,16.36,21.560000000000002,11.38,18.61,24.810000000000002,345.42314335060445,213.78941742383756,160.57808109193095,3,2,1,1,1,3
Todd Gurley,ATL,RB,4700.0,Todd Gurley II (16006214) (LOCKED),11.55,11.900000000000002,20.63,32.26,10.6,18.380000000000003,26.26,11.700000000000001,20.43,29.16,394.95798319327724,227.82355792535145,145.69125852448855,1,1,2,1,1,2
Devonta Freeman,NYG,RB,4500.0,Devonta Freeman (16006218) (LOCKED),7.2,12.260000000000003,15.64,20.0,10.71,13.940000000000001,17.900000000000002,12.060000000000002,15.540000000000001,19.900000000000002,367.0473083197389,287.7237851662404,225.0,8,4,3,2,2,6
Melvin Gordon,DEN,RB,5600.0,Melvin Gordon III (16006198) (LOCKED),13.39,14.81,18.130000000000003,22.569999999999997,13.26,16.18,20.37,14.71,18.030000000000005,22.47,378.1228899392302,308.88030888030886,248.11696942844486,5,2,4,2,2,4
David Johnson,HOU,RB,6100.0,David Johnson (16006186) (LOCKED),15.04,12.78,19.23,32.849999999999994,10.73,16.730000000000004,26.75,12.48,19.03,29.75,477.3082942097027,317.2126885075403,185.69254185692546,2,2,5,2,2,4
Kareem Hunt,CLE,RB,5900.0,Kareem Hunt (16006190) (LOCKED),14.43,15.3,18.560000000000002,21.489999999999995,13.6,16.760000000000005,19.32,15.1,18.360000000000003,21.02,385.6209150326797,317.88793103448273,274.5463006049326,4,2,6,2,2,4
Royce Freeman,DEN,RB,4000.0,Royce Freeman (16006314) (LOCKED),3.39,8.060000000000002,12.23,18.8,7.260000000000001,11.13,17.55,7.960000000000002,12.13,18.700000000000003,496.27791563275423,327.0645952575634,212.7659574468085,11,5,7,2,2,7
Joe Mixon,CIN,RB,5500.0,Joe Mixon (16006200) (LOCKED),17.27,10.68,15.55,19.9,9.43,13.950000000000001,17.85,10.479999999999999,15.450000000000001,19.8,514.9812734082398,353.69774919614144,276.3819095477387,9,4,8,3,3,7
Lamar Miller,WAS,RB,4000.0,Lamar Miller (16006348) (LOCKED),2.6,4.040000000000001,11.120000000000001,16.51,3.5900000000000003,9.920000000000002,14.51,3.9400000000000004,11.020000000000001,16.51,990.0990099009899,359.71223021582733,242.27740763173833,13,6,9,3,3,9
Tarik Cohen,CHI,RB,4000.0,Tarik Cohen (16006274) (LOCKED),5.83,7.0,10.46,13.120000000000001,5.3,8.41,10.920000000000002,6.8,10.360000000000001,13.120000000000001,571.4285714285714,382.40917782026764,304.8780487804878,15,7,10,4,4,11
James Conner,PIT,RB,5800.0,James Conner (16006192) (LOCKED),13.52,10.93,15.09,19.939999999999998,9.93,13.79,18.24,10.63,14.99,19.939999999999998,530.6495882891126,384.36050364479786,290.8726178535607,10,4,11,4,4,8
Jaylen Samuels,PIT,RB,4000.0,Jaylen Samuels (16006328) (LOCKED),1.82,3.8,10.280000000000001,22.799999999999997,3.0,8.88,19.9,3.6,10.180000000000001,22.5,1052.6315789473686,389.10505836575874,175.43859649122808,16,7,12,4,4,11
Dion Lewis,NYG,RB,4000.0,Dion Lewis (16006290) (LOCKED),3.9,5.989999999999999,10.17,13.3,4.890000000000001,8.67,11.200000000000001,5.789999999999999,10.07,13.200000000000001,667.7796327212021,393.31366764995084,300.7518796992481,17,7,13,5,5,12
Josh Adams,NYJ,RB,4000.0,Josh Adams (16006298) (LOCKED),3.24,8.32,10.000000000000002,12.280000000000001,7.97,9.350000000000001,11.330000000000002,8.22,9.900000000000002,12.180000000000001,480.7692307692308,399.99999999999994,325.7328990228013,18,7,14,5,5,12
Peyton Barber,WAS,RB,4400.0,Peyton Barber (16006224) (LOCKED),4.15,7.15,10.99,16.1,6.55,9.99,14.600000000000001,7.05,10.89,16.1,615.3846153846154,400.36396724294815,273.29192546583846,14,6,15,5,5,11
Ezekiel Elliott,DAL,RB,6700.0,Ezekiel Elliott (16006170) (LOCKED),15.69,11.190000000000001,16.64,22.155,9.940000000000003,15.240000000000002,19.280000000000005,11.090000000000002,16.540000000000003,20.780000000000005,598.7488829311885,402.6442307692308,302.414804784473,7,3,16,5,3,8
Chris Thompson,JAC,RB,4000.0,Chris Thompson (16006268) (LOCKED),7.1,5.199999999999999,8.84,11.510000000000002,3.85,7.14,9.510000000000002,4.999999999999999,8.74,11.510000000000002,769.2307692307693,452.4886877828054,347.52389226759334,19,7,17,6,6,13
Chris Carson,SEA,RB,6400.0,Chris Carson (16006178) (LOCKED),16.14,4.550000000000001,11.940000000000001,19.060000000000002,4.05,10.990000000000002,16.760000000000005,4.45,11.840000000000002,17.760000000000005,1406.5934065934064,536.0134003350083,335.7817418677859,12,5,18,7,5,12
Christian McCaffrey,CAR,RB,9200.0,Christian McCaffrey (16006156) (LOCKED),30.13,10.200000000000001,16.9,26.1,8.5,14.400000000000002,22.75,10.0,16.8,26.1,901.9607843137254,544.3786982248521,352.4904214559387,6,3,19,7,3,10
Gus Edwards,BAL,RB,4400.0,Gus Edwards (16006222) (LOCKED),8.28,0.29999999999999993,7.730000000000001,14.4,0.14999999999999997,7.180000000000001,13.5,0.19999999999999996,7.630000000000001,14.4,14666.66666666667,569.2108667529106,305.55555555555554,20,8,20,8,8,16
Corey Clement,PHI,RB,4000.0,Corey Clement (16006238) (LOCKED),2.13,4.0200000000000005,6.97,8.64,3.3200000000000003,6.07,7.689999999999999,3.8200000000000007,6.77,8.540000000000001,995.0248756218905,573.8880918220947,462.96296296296293,21,8,21,8,8,16
Brian Hill,ATL,RB,4000.0,Brian Hill (16006320) (LOCKED),5.32,-0.1,6.860000000000001,11.28,-0.2,5.96,10.03,-0.2,6.760000000000001,11.28,-40000.0,583.0903790087463,354.6099290780142,22,8,22,8,8,16
AJ Green,CIN,WR,3400.0,A.J. Green (16006456) (LOCKED),7.42,18.199999999999996,21.049999999999997,25.75,14.290000000000001,16.23,19.5,17.14,19.48,23.5,186.81318681318686,161.520190023753,132.03883495145632,2,1,1,1,1,2
Odell Beckham,CLE,WR,3000.0,Odell Beckham Jr. (16006580) (LOCKED),12.4,8.96,14.340000000000002,20.0,7.510000000000001,11.740000000000002,16.75,8.860000000000001,14.240000000000002,20.0,334.82142857142856,209.20502092050208,150.0,8,4,2,1,1,5
Dede Westbrook,JAC,WR,3000.0,Dede Westbrook (16006514) (LOCKED),0.2,7.250000000000001,10.47,15.8,5.8500000000000005,8.72,13.65,7.15,10.47,15.8,413.7931034482758,286.5329512893983,189.873417721519,17,6,3,2,2,8
Golden Tate,NYG,WR,3400.0,Golden Tate (16006458) (LOCKED),7.21,4.5,11.840000000000002,20.5,3.35,9.59,17.0,4.3999999999999995,11.840000000000002,20.5,755.5555555555555,287.16216216216213,165.85365853658536,14,5,4,2,2,7
DeSean Jackson,PHI,WR,3000.0,DeSean Jackson (16006490) (LOCKED),8.96,7.560000000000001,10.270000000000001,16.0,6.260000000000001,8.770000000000001,14.0,7.460000000000001,10.270000000000001,16.0,396.82539682539675,292.1129503407984,187.5,18,6,5,2,2,8
Josh Gordon,SEA,WR,3000.0,Josh Gordon (16006502) (LOCKED),0.0,7.5,10.010000000000002,12.77,6.0,8.21,10.420000000000002,7.5,10.010000000000002,12.77,400.0,299.70029970029964,234.92560689115115,19,6,6,2,2,8
Randall Cobb,HOU,WR,3000.0,Randall Cobb (16006542) (LOCKED),10.01,3.4,10.0,17.0,2.6,8.15,14.5,3.3,10.0,17.0,882.3529411764706,300.0,176.47058823529412,20,6,7,2,2,8
Courtland Sutton,DEN,WR,3000.0,Courtland Sutton (16006594) (LOCKED),9.6,6.15,9.559999999999999,12.5,4.7,7.8100000000000005,10.350000000000001,6.05,9.559999999999999,12.5,487.80487804878044,313.8075313807532,240.0,22,6,8,2,2,8
Julio Jones,ATL,WR,6800.0,Julio Jones (16006366) (LOCKED),17.23,17.449999999999996,21.325,26.8,13.3,15.78,20.15,16.3,19.03,23.8,389.68481375358175,318.87456037514653,253.73134328358208,1,1,9,2,1,3
TY Hilton,IND,WR,5500.0,T.Y. Hilton (16006390) (LOCKED),10.96,15.080000000000002,16.699999999999996,21.15,12.53,13.950000000000001,17.3,14.88,16.599999999999998,20.3,364.7214854111405,329.34131736526956,260.0472813238771,5,3,10,3,3,6
DeAndre Carter,CHI,WR,3000.0,DeAndre Carter (16006522) (LOCKED),0.07,4.300000000000001,8.620000000000001,12.05,3.35,6.620000000000001,9.25,4.2,8.520000000000001,12.05,697.674418604651,348.02784222737813,248.96265560165975,24,7,11,3,3,10
Sterling Shepard,NYG,WR,4500.0,Sterling Shepard (16006410) (LOCKED),11.72,10.26,12.89,16.77,8.010000000000002,10.59,14.27,10.16,12.89,16.77,438.5964912280702,349.1078355314197,268.3363148479428,12,4,12,3,3,7
JuJu Smith-Schuster,PIT,WR,6000.0,JuJu Smith-Schuster (16006378) (LOCKED),14.44,11.67,16.439999999999998,23.549999999999997,9.420000000000002,13.69,18.5,11.57,16.439999999999998,21.9,514.1388174807198,364.9635036496351,254.7770700636943,6,3,13,3,3,6
Taywan Taylor,CLE,WR,3000.0,Taywan Taylor (16006578) (LOCKED),0.0,5.0,7.85,12.600000000000001,4.0,6.300000000000001,10.2,5.0,7.85,12.600000000000001,600.0,382.1656050955414,238.09523809523807,26,7,14,4,4,11
John Ross,CIN,WR,3000.0,John Ross III (16006534) (LOCKED),1.85,3.86,7.620000000000001,9.5,2.86,6.2700000000000005,7.8999999999999995,3.76,7.620000000000001,9.5,777.2020725388601,393.70078740157476,315.7894736842105,28,7,15,4,4,11
Brandin Cooks,HOU,WR,6200.0,Brandin Cooks (16006376) (LOCKED),14.17,10.800000000000002,15.690000000000001,23.599999999999998,8.850000000000001,13.24,18.45,10.700000000000003,15.690000000000001,21.5,574.0740740740739,395.15615041427657,262.7118644067797,7,3,16,4,3,7
Robby Anderson,CAR,WR,5500.0,Robby Anderson (16006388) (LOCKED),15.14,9.790000000000001,13.68,19.85,7.840000000000001,11.280000000000001,15.05,9.790000000000001,13.68,17.6,561.7977528089887,402.046783625731,277.0780856423174,10,4,17,4,4,8
Josh Reynolds,LAR,WR,3200.0,Josh Reynolds (16006468) (LOCKED),7.89,4.99,7.93,9.2,4.19,6.68,7.7,4.99,7.93,9.2,641.2825651302605,403.53089533417403,347.82608695652175,25,7,18,4,4,11
Jamison Crowder,NYJ,WR,4500.0,Jamison Crowder (16006412) (LOCKED),15.81,8.8,10.910000000000002,13.9,6.5,8.610000000000001,11.4,8.6,10.810000000000002,13.9,511.3636363636363,412.4656278643446,323.7410071942446,16,6,19,5,5,11
