,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,ATT_MAX,ATT_MIN,ATT_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
0,Antonio Brown,TB,8.2,6.2,7.2,111.0,92.0,102.0,1.0,0.5,0.7,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,17.0,12.8,14.5,1,WR
1,DeAndre Hopkins,ARI,7.6,6.0,6.6,118.0,80.0,96.1,1.0,0.5,0.7,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,16.0,11.8,13.8,1,WR
2,Tyreek Hill,KC,6.2,5.2,5.8,120.0,65.7,88.5,1.0,0.3,0.6,1.2,0.3,0.9,9.7,1.6,6.2,0.0,0.0,0.0,0.0,0.1,0.0,17.7,9.1,13.2,1,WR
3,AJ Green,CIN,8.0,5.7,6.5,95.0,86.4,89.8,1.0,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,15.5,11.6,12.9,1,WR
4,Julio Jones,ATL,7.3,6.0,6.5,105.0,87.0,95.3,1.0,0.3,0.5,0.1,0.0,0.1,1.1,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.0,15.0,10.6,12.8,1,WR
5,Davante Adams,GB,7.7,4.0,5.9,109.0,63.8,79.6,1.0,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,15.9,10.0,12.7,1,WR
6,Michael Thomas,NO,8.2,3.6,6.3,103.0,45.3,79.9,1.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,15.0,6.9,11.6,1,WR
7,TY Hilton,IND,6.0,4.7,5.3,85.0,75.8,79.0,1.0,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,14.5,10.6,11.5,1,WR
8,JuJu Smith-Schuster,PIT,6.8,4.3,5.5,91.0,56.7,73.4,1.0,0.3,0.6,0.1,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,13.4,7.5,10.9,1,WR
9,Mike Evans,TB,6.0,4.5,5.4,94.0,61.6,76.4,1.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.6,10.9,1,WR
10,Brandin Cooks,HOU,6.1,3.7,4.9,94.0,54.0,71.9,1.0,0.3,0.6,0.6,0.2,0.5,3.0,1.0,2.3,0.0,0.0,0.0,0.0,0.1,0.0,14.0,8.0,10.8,1,WR
11,Stefon Diggs,BUF,7.0,5.2,6.1,90.0,58.0,70.5,1.0,0.4,0.6,0.9,0.5,0.6,4.0,0.8,2.6,0.0,0.0,0.0,0.0,0.1,0.0,15.0,8.9,10.7,1,WR
12,Keenan Allen,LAC,7.1,5.9,6.4,89.2,70.0,82.4,0.5,0.0,0.4,0.6,0.1,0.2,4.0,0.6,1.5,0.0,0.0,0.0,0.0,0.1,0.0,11.7,7.0,10.5,1,WR
13,Marvin Jones,DET,5.0,3.7,4.2,75.0,53.4,62.6,1.0,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,8.3,10.2,1,WR
14,Odell Beckham,CLE,6.5,2.7,5.0,75.0,39.6,64.4,1.0,0.4,0.5,0.2,0.1,0.1,1.3,0.7,1.1,0.0,0.0,0.0,0.0,0.1,0.1,13.5,6.3,9.7,1,WR
15,Emmanuel Sanders,NO,6.0,4.3,4.9,75.0,54.1,61.8,1.0,0.2,0.5,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,13.5,6.6,9.2,1,WR
16,Larry Fitzgerald,ARI,7.0,3.6,5.8,80.0,49.2,65.8,1.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,14.0,6.8,9.2,1,WR
17,Robert Woods,LAR,6.6,4.0,5.1,97.5,55.0,71.8,0.5,0.0,0.3,0.9,0.1,0.4,4.0,0.7,1.9,0.0,0.0,0.0,0.0,0.1,0.1,12.9,5.5,9.2,1,WR
18,Adam Thielen,MIN,7.1,4.0,5.7,89.7,65.0,72.6,0.5,0.0,0.3,0.2,0.0,0.1,0.8,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.1,11.9,6.5,9.1,1,WR
19,Robby Anderson,CAR,5.1,3.9,4.8,95.0,58.9,70.8,0.5,0.0,0.3,0.2,0.0,0.1,1.6,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,11.4,7.0,9.0,1,WR
20,Cooper Kupp,LAR,4.3,4.0,4.2,55.3,50.0,53.0,1.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,11.0,7.8,8.7,1,WR
21,Allen Robinson,CHI,5.0,3.7,4.4,75.0,54.0,64.3,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.7,8.1,1,WR
22,Sterling Shepard,NYG,5.0,4.3,4.6,57.7,48.6,52.9,1.0,0.2,0.5,0.3,0.0,0.2,1.6,-0.1,0.6,0.0,0.0,0.0,0.0,0.1,0.0,11.5,6.4,8.0,1,WR
23,Marquise Goodwin,PHI,4.0,2.7,3.6,60.0,43.4,54.8,1.0,0.2,0.4,0.2,0.0,0.1,1.9,-0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.2,8.0,1,WR
24,Kenny Golladay,DET,6.1,2.8,4.1,83.0,45.9,61.5,0.5,0.0,0.3,0.1,0.0,0.0,0.8,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,11.1,5.0,7.6,1,WR
25,Nelson Agholor,LV,6.0,3.3,4.4,65.0,36.4,48.8,1.0,0.2,0.4,0.5,0.0,0.2,3.2,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,12.5,4.9,7.6,1,WR
26,Tyler Lockett,SEA,4.0,2.6,3.5,65.0,29.7,48.5,1.0,0.1,0.4,0.8,0.2,0.5,5.4,2.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,12.5,4.0,7.6,1,WR
27,Golden Tate,NYG,7.0,2.1,4.5,75.0,19.0,49.4,1.0,0.1,0.4,0.4,0.1,0.3,2.0,0.2,1.1,0.0,0.0,0.0,0.0,0.1,0.0,13.5,2.7,7.3,1,WR
28,Jarvis Landry,CLE,7.1,4.4,5.5,73.1,53.1,60.9,0.4,0.0,0.2,0.1,0.0,0.1,0.7,-0.1,0.3,0.0,0.0,0.0,0.0,0.3,0.1,9.1,6.5,7.3,1,WR
29,Amari Cooper,DAL,6.0,2.6,4.5,80.0,34.8,58.4,0.5,0.0,0.2,0.1,0.1,0.1,0.6,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,8.8,4.3,7.3,1,WR
30,DeSean Jackson,PHI,4.0,2.4,3.0,60.0,40.6,48.7,1.0,0.2,0.4,0.2,0.0,0.1,2.0,0.0,1.1,0.0,0.0,0.0,0.0,0.1,0.0,12.0,5.8,7.2,1,WR
31,Tyrell Williams,LV,4.0,2.2,2.9,70.0,35.4,48.5,1.0,0.2,0.4,0.1,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,13.0,4.7,7.1,1,WR
32,Corey Davis,TEN,5.4,3.9,4.3,65.0,46.0,57.4,0.4,0.0,0.3,0.1,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.1,8.3,5.7,7.1,1,WR
33,Dede Westbrook,JAC,4.3,2.6,3.5,55.0,35.5,45.7,1.0,0.2,0.4,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,11.5,4.8,6.7,1,WR
34,Jamison Crowder,NYJ,5.0,4.2,4.4,65.0,48.0,54.1,0.4,0.0,0.2,0.6,0.1,0.4,3.0,0.3,1.9,0.0,0.0,0.0,0.0,0.2,0.1,7.8,6.3,6.7,1,WR
35,Devin Funchess,GB,4.0,1.4,2.9,65.0,20.0,41.8,1.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,12.5,2.6,6.6,1,WR
36,Randall Cobb,HOU,5.0,1.4,3.7,60.0,15.0,39.0,1.0,0.1,0.4,0.7,0.0,0.4,4.5,0.0,2.0,0.0,0.0,0.0,0.0,0.1,0.0,12.0,2.0,6.5,1,WR
37,Mohamed Sanu,DET,4.4,3.9,4.2,57.7,42.4,48.3,0.3,0.0,0.2,0.5,0.1,0.2,3.0,0.6,1.4,0.0,0.0,0.0,0.0,0.1,0.0,7.8,4.5,6.3,1,WR
38,Josh Gordon,SEA,4.7,3.0,3.6,62.7,45.0,52.1,0.3,0.0,0.2,0.1,0.0,0.1,0.8,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,7.5,4.5,6.3,1,WR
39,Sammy Watkins,KC,3.6,3.0,3.4,54.6,40.0,46.3,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,7.3,4.0,5.9,1,WR
40,Courtland Sutton,DEN,4.3,2.7,3.5,64.0,35.5,48.6,0.3,0.0,0.2,0.1,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,7.6,4.5,5.9,1,WR
41,Calvin Ridley,ATL,4.3,2.9,3.4,58.0,30.0,44.7,0.4,0.0,0.2,0.5,0.0,0.2,3.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,8.1,3.0,5.8,1,WR
42,Tim Patrick,DEN,4.2,3.4,3.8,50.0,41.5,45.7,0.2,0.2,0.2,0.1,0.0,0.1,1.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,5.8,1,WR
43,Josh Doctson,NYJ,3.6,2.8,3.1,50.0,37.4,42.7,0.4,0.0,0.2,0.1,0.0,0.0,0.1,-0.8,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,7.1,4.0,5.6,1,WR
44,DJ Moore,CAR,5.1,2.0,3.3,65.0,25.0,40.7,0.3,0.0,0.2,0.7,0.2,0.4,4.0,0.7,1.9,0.0,0.0,0.0,0.0,0.1,0.0,8.0,2.5,5.3,1,WR
45,Josh Reynolds,LAR,3.0,1.6,2.5,44.0,21.9,36.3,0.3,0.2,0.3,0.1,0.0,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,6.3,3.4,5.3,1,WR
46,Robert Foster,WAS,2.8,0.0,1.7,78.0,0.0,42.1,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,5.3,1,WR
47,Danny Amendola,DET,7.0,3.2,4.6,65.0,32.5,45.0,0.2,0.0,0.1,0.1,0.0,0.1,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,6.5,3.9,5.2,1,WR
48,Taywan Taylor,CLE,4.8,2.0,3.1,66.0,30.0,41.5,0.2,0.0,0.1,0.5,0.0,0.2,3.4,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,7.7,3.0,5.2,1,WR
49,Mike Williams,LAC,4.0,1.7,2.6,47.4,26.3,39.5,0.3,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,3.2,5.1,1,WR
50,John Ross,CIN,3.2,1.8,2.7,45.0,21.6,37.2,0.3,0.0,0.2,0.5,0.2,0.3,2.9,0.7,2.0,0.0,0.0,0.0,0.0,0.1,0.0,6.6,4.0,5.0,1,WR
51,Donte Moncrief,NE,4.0,2.6,3.1,48.0,35.7,40.8,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,5.8,4.5,5.0,1,WR
52,DeAndre Carter,CHI,5.6,1.7,3.8,46.5,21.0,37.2,0.3,0.1,0.2,0.1,0.0,0.0,0.9,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.1,6.4,2.7,5.0,1,WR
53,Albert Wilson,MIA,4.0,2.0,3.1,46.6,35.0,39.7,0.2,0.0,0.1,0.2,0.2,0.2,1.4,0.8,1.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.5,4.9,1,WR
