Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Austin Ekeler (13484248),Austin Ekeler,13484248,RB/FLEX,6700,DEN@LAC 10/06/2019 04:05PM ET,LAC,27
WR,Michael Thomas (13484452),Michael Thomas,13484452,WR/FLEX,6600,TB@NO 10/06/2019 01:00PM ET,NO,19.78
WR,Tyler Boyd (13484456),Tyler Boyd,13484456,WR/FLEX,6500,ARI@CIN 10/06/2019 01:00PM ET,CIN,14.65
QB,Tom Brady (13484173),Tom Brady,13484173,QB,6500,NE@WAS 10/06/2019 01:00PM ET,NE,20.28
RB,Leonard Fournette (13484250),Leonard Fournette,13484250,RB/FLEX,6400,JAX@CAR 10/06/2019 01:00PM ET,JAX,17.45
WR,JuJu Smith-Schuster (13484458),JuJu Smith-Schuster,13484458,WR/FLEX,6400,BAL@PIT 10/06/2019 01:00PM ET,PIT,12.2
QB,Kyler Murray (13484174),Kyler Murray,13484174,QB,6300,ARI@CIN 10/06/2019 01:00PM ET,ARI,20.54
RB,Mark Ingram II (13484252),Mark Ingram II,13484252,RB/FLEX,6300,BAL@PIT 10/06/2019 01:00PM ET,BAL,20.75
WR,Julian Edelman (13484460),Julian Edelman,13484460,WR/FLEX,6300,NE@WAS 10/06/2019 01:00PM ET,NE,12.94
QB,Jameis Winston (13484175),Jameis Winston,13484175,QB,6200,TB@NO 10/06/2019 01:00PM ET,TB,21.52
WR,Stefon Diggs (13484462),Stefon Diggs,13484462,WR/FLEX,6200,MIN@NYG 10/06/2019 01:00PM ET,MIN,10.22
RB,James Conner (13484254),James Conner,13484254,RB/FLEX,6200,BAL@PIT 10/06/2019 01:00PM ET,PIT,14.8
RB,Joe Mixon (13484256),Joe Mixon,13484256,RB/FLEX,6100,ARI@CIN 10/06/2019 01:00PM ET,CIN,9.28
QB,Carson Wentz (13484176),Carson Wentz,13484176,QB,6100,NYJ@PHI 10/06/2019 01:00PM ET,PHI,22.23
WR,Josh Gordon (13484464),Josh Gordon,13484464,WR/FLEX,6100,NE@WAS 10/06/2019 01:00PM ET,NE,10.55
WR,Larry Fitzgerald (13484470),Larry Fitzgerald,13484470,WR/FLEX,6000,ARI@CIN 10/06/2019 01:00PM ET,ARI,17.75
TE,Zach Ertz (13484722),Zach Ertz,13484722,TE/FLEX,6000,NYJ@PHI 10/06/2019 01:00PM ET,PHI,12.88
RB,Derrick Henry (13484258),Derrick Henry,13484258,RB/FLEX,6000,BUF@TEN 10/06/2019 01:00PM ET,TEN,18.18
QB,Aaron Rodgers (13484177),Aaron Rodgers,13484177,QB,6000,GB@DAL 10/06/2019 04:25PM ET,GB,18.02
QB,Dak Prescott (13484178),Dak Prescott,13484178,QB,6000,GB@DAL 10/06/2019 04:25PM ET,DAL,24.30
QB,Matt Ryan (13484179),Matt Ryan,13484179,QB,5900,ATL@HOU 10/06/2019 01:00PM ET,ATL,23.7
QB,Drew Brees (13484180),Drew Brees,13484180,QB,5900,TB@NO 10/06/2019 01:00PM ET,NO,12.66
WR,Alshon Jeffery (13484466),Alshon Jeffery,13484466,WR/FLEX,5900,NYJ@PHI 10/06/2019 01:00PM ET,PHI,11.63
WR,DeSean Jackson (13484468),DeSean Jackson,13484468,WR/FLEX,5900,NYJ@PHI 10/06/2019 01:00PM ET,PHI,19.2
RB,Aaron Jones (13484260),Aaron Jones,13484260,RB/FLEX,5900,GB@DAL 10/06/2019 04:25PM ET,GB,16.5
WR,Sterling Shepard (13484472),Sterling Shepard,13484472,WR/FLEX,5800,MIN@NYG 10/06/2019 01:00PM ET,NYG,19.07
TE,Evan Engram (13484724),Evan Engram,13484724,TE/FLEX,5800,MIN@NYG 10/06/2019 01:00PM ET,NYG,19.52
QB,Philip Rivers (13484181),Philip Rivers,13484181,QB,5800,DEN@LAC 10/06/2019 04:05PM ET,LAC,21.72
QB,Andy Dalton (13484183),Andy Dalton,13484183,QB,5700,ARI@CIN 10/06/2019 01:00PM ET,CIN,18.02
WR,Marquise Brown (13484474),Marquise Brown,13484474,WR/FLEX,5700,BAL@PIT 10/06/2019 01:00PM ET,BAL,15.85
QB,Josh Allen (13484182),Josh Allen,13484182,QB,5700,BUF@TEN 10/06/2019 01:00PM ET,BUF,18.30
QB,Daniel Jones (13484184),Daniel Jones,13484184,QB,5600,MIN@NYG 10/06/2019 01:00PM ET,NYG,17.91
WR,Allen Robinson II (13484478),Allen Robinson II,13484478,WR/FLEX,5600,CHI@OAK 10/06/2019 01:00PM ET,CHI,13.75
WR,Marquez Valdes-Scantling (13484476),Marquez Valdes-Scantling,13484476,WR/FLEX,5600,GB@DAL 10/06/2019 04:25PM ET,GB,10.92
QB,Cam Newton (13484185),Cam Newton,13484185,QB,5500,JAX@CAR 10/06/2019 01:00PM ET,CAR,11.34
RB,Sony Michel (13484262),Sony Michel,13484262,RB/FLEX,5500,NE@WAS 10/06/2019 01:00PM ET,NE,7.02
RB,Wayne Gallman Jr. (13484264),Wayne Gallman Jr.,13484264,RB/FLEX,5400,MIN@NYG 10/06/2019 01:00PM ET,NYG,10.8
QB,Sam Darnold (13484186),Sam Darnold,13484186,QB,5400,NYJ@PHI 10/06/2019 01:00PM ET,NYJ,13
QB,Gardner Minshew II (13484187),Gardner Minshew II,13484187,QB,5300,JAX@CAR 10/06/2019 01:00PM ET,JAX,17.6
WR,Dede Westbrook (13484480),Dede Westbrook,13484480,WR/FLEX,5300,JAX@CAR 10/06/2019 01:00PM ET,JAX,9.28
RB,Devonta Freeman (13484266),Devonta Freeman,13484266,RB/FLEX,5300,ATL@HOU 10/06/2019 01:00PM ET,ATL,11.25
QB,Kirk Cousins (13484188),Kirk Cousins,13484188,QB,5300,MIN@NYG 10/06/2019 01:00PM ET,MIN,11.78
WR,DJ Moore (13484484),DJ Moore,13484484,WR/FLEX,5200,JAX@CAR 10/06/2019 01:00PM ET,CAR,13.08
WR,John Ross III (13484486),John Ross III,13484486,WR/FLEX,5200,ARI@CIN 10/06/2019 01:00PM ET,CIN,17.95
QB,Teddy Bridgewater (13484189),Teddy Bridgewater,13484189,QB,5200,TB@NO 10/06/2019 01:00PM ET,NO,10.3
RB,David Montgomery (13484268),David Montgomery,13484268,RB/FLEX,5200,CHI@OAK 10/06/2019 01:00PM ET,CHI,10.02
WR,Tyrell Williams (13484482),Tyrell Williams,13484482,WR/FLEX,5200,CHI@OAK 10/06/2019 01:00PM ET,OAK,16.4
QB,Kyle Allen (13484192),Kyle Allen,13484192,QB,5100,JAX@CAR 10/06/2019 01:00PM ET,CAR,15.81
QB,Mitchell Trubisky (13484191),Mitchell Trubisky,13484191,QB,5100,CHI@OAK 10/06/2019 01:00PM ET,CHI,8.90
RB,Jordan Howard (13484270),Jordan Howard,13484270,RB/FLEX,5100,NYJ@PHI 10/06/2019 01:00PM ET,PHI,13.32
QB,Mason Rudolph (13484190),Mason Rudolph,13484190,QB,5100,BAL@PIT 10/06/2019 01:00PM ET,PIT,14.83
WR,John Brown (13484488),John Brown,13484488,WR/FLEX,5100,BUF@TEN 10/06/2019 01:00PM ET,BUF,15.98
WR,Terry McLaurin (13484492),Terry McLaurin,13484492,WR/FLEX,5100,NE@WAS 10/06/2019 01:00PM ET,WAS,20.9
WR,Emmanuel Sanders (13484490),Emmanuel Sanders,13484490,WR/FLEX,5100,DEN@LAC 10/06/2019 04:05PM ET,DEN,17.45
WR,DJ Chark Jr. (13484496),DJ Chark Jr.,13484496,WR/FLEX,5000,JAX@CAR 10/06/2019 01:00PM ET,JAX,18.02
WR,Christian Kirk (13484494),Christian Kirk,13484494,WR/FLEX,5000,ARI@CIN 10/06/2019 01:00PM ET,ARI,13.75
QB,Derek Carr (13484193),Derek Carr,13484193,QB,5000,CHI@OAK 10/06/2019 01:00PM ET,OAK,14.36
TE,Darren Waller (13484726),Darren Waller,13484726,TE/FLEX,5000,CHI@OAK 10/06/2019 01:00PM ET,OAK,17.18
QB,Ben Roethlisberger (13484194),Ben Roethlisberger,13484194,QB,5000,BAL@PIT 10/06/2019 01:00PM ET,PIT,6.87
RB,James White (13484272),James White,13484272,RB/FLEX,5000,NE@WAS 10/06/2019 01:00PM ET,NE,12.97
WR,Michael Gallup (13484498),Michael Gallup,13484498,WR/FLEX,5000,GB@DAL 10/06/2019 04:25PM ET,DAL,19.3
WR,Geronimo Allison (13484500),Geronimo Allison,13484500,WR/FLEX,5000,GB@DAL 10/06/2019 04:25PM ET,GB,6.82
WR,Calvin Ridley (13484502),Calvin Ridley,13484502,WR/FLEX,4900,ATL@HOU 10/06/2019 01:00PM ET,ATL,12.92
QB,Luke Falk (13484195),Luke Falk,13484195,QB,4900,NYJ@PHI 10/06/2019 01:00PM ET,NYJ,5.42
QB,Marcus Mariota (13484196),Marcus Mariota,13484196,QB,4900,BUF@TEN 10/06/2019 01:00PM ET,TEN,19.88
WR,Phillip Dorsett II (13484504),Phillip Dorsett II,13484504,WR/FLEX,4900,NE@WAS 10/06/2019 01:00PM ET,NE,13.7
RB,Phillip Lindsay (13484274),Phillip Lindsay,13484274,RB/FLEX,4900,DEN@LAC 10/06/2019 04:05PM ET,DEN,14.3
WR,Courtland Sutton (13484506),Courtland Sutton,13484506,WR/FLEX,4900,DEN@LAC 10/06/2019 04:05PM ET,DEN,16.98
QB,Chase Daniel (13484197),Chase Daniel,13484197,QB,4800,CHI@OAK 10/06/2019 01:00PM ET,CHI,12.2
RB,Tarik Cohen (13484276),Tarik Cohen,13484276,RB/FLEX,4800,CHI@OAK 10/06/2019 01:00PM ET,CHI,7.9
QB,Josh McCown (13484198),Josh McCown,13484198,QB,4800,NYJ@PHI 10/06/2019 01:00PM ET,PHI,0.96
TE,Mark Andrews (13484728),Mark Andrews,13484728,TE/FLEX,4800,BAL@PIT 10/06/2019 01:00PM ET,BAL,18.4
QB,DeShone Kizer (13484200),DeShone Kizer,13484200,QB,4700,CHI@OAK 10/06/2019 01:00PM ET,OAK,0
WR,Nelson Agholor (13484508),Nelson Agholor,13484508,WR/FLEX,4700,NYJ@PHI 10/06/2019 01:00PM ET,PHI,13.7
RB,Frank Gore (13484280),Frank Gore,13484280,RB/FLEX,4700,BUF@TEN 10/06/2019 01:00PM ET,BUF,12.28
QB,Joe Flacco (13484199),Joe Flacco,13484199,QB,4700,DEN@LAC 10/06/2019 04:05PM ET,DEN,16.14
RB,Ronald Jones II (13484286),Ronald Jones II,13484286,RB/FLEX,4600,TB@NO 10/06/2019 01:00PM ET,TB,9.88
WR,Golden Tate (13484512),Golden Tate,13484512,WR/FLEX,4600,MIN@NYG 10/06/2019 01:00PM ET,NYG,0
QB,Mike Glennon (13484201),Mike Glennon,13484201,QB,4600,CHI@OAK 10/06/2019 01:00PM ET,OAK,0
QB,Matt Barkley (13484203),Matt Barkley,13484203,QB,4600,BUF@TEN 10/06/2019 01:00PM ET,BUF,4.08
WR,Cole Beasley (13484510),Cole Beasley,13484510,WR/FLEX,4600,BUF@TEN 10/06/2019 01:00PM ET,BUF,12.65
QB,Case Keenum (13484202),Case Keenum,13484202,QB,4600,NE@WAS 10/06/2019 01:00PM ET,WAS,16.75
RB,Chris Thompson (13484282),Chris Thompson,13484282,RB/FLEX,4600,NE@WAS 10/06/2019 01:00PM ET,WAS,12.42
RB,Royce Freeman (13484278),Royce Freeman,13484278,RB/FLEX,4600,DEN@LAC 10/06/2019 04:05PM ET,DEN,10.65
WR,Curtis Samuel (13484520),Curtis Samuel,13484520,WR/FLEX,4500,JAX@CAR 10/06/2019 01:00PM ET,CAR,10.78
WR,Will Fuller V (13484516),Will Fuller V,13484516,WR/FLEX,4500,ATL@HOU 10/06/2019 01:00PM ET,HOU,8.08
TE,Austin Hooper (13484730),Austin Hooper,13484730,TE/FLEX,4500,ATL@HOU 10/06/2019 01:00PM ET,ATL,18.42
QB,Sean Mannion (13484204),Sean Mannion,13484204,QB,4500,MIN@NYG 10/06/2019 01:00PM ET,MIN,-0.2
QB,Eli Manning (13484205),Eli Manning,13484205,QB,4500,MIN@NYG 10/06/2019 01:00PM ET,NYG,15.52
RB,Josh Jacobs (13484284),Josh Jacobs,13484284,RB/FLEX,4500,CHI@OAK 10/06/2019 01:00PM ET,OAK,12.85
RB,Ty Montgomery (13484288),Ty Montgomery,13484288,RB/FLEX,4500,NYJ@PHI 10/06/2019 01:00PM ET,NYJ,2.5
RB,Miles Sanders (13484290),Miles Sanders,13484290,RB/FLEX,4500,NYJ@PHI 10/06/2019 01:00PM ET,PHI,7.8
WR,Robby Anderson (13484514),Robby Anderson,13484514,WR/FLEX,4500,NYJ@PHI 10/06/2019 01:00PM ET,NYJ,7.17
WR,Willie Snead IV (13484522),Willie Snead IV,13484522,WR/FLEX,4500,BAL@PIT 10/06/2019 01:00PM ET,BAL,8.85
WR,Paul Richardson Jr. (13484524),Paul Richardson Jr.,13484524,WR/FLEX,4500,NE@WAS 10/06/2019 01:00PM ET,WAS,11.22
WR,Mike Williams (13484518),Mike Williams,13484518,WR/FLEX,4500,DEN@LAC 10/06/2019 04:05PM ET,LAC,7.9
RB,Jamaal Williams (13484292),Jamaal Williams,13484292,RB/FLEX,4500,GB@DAL 10/06/2019 04:25PM ET,GB,7.05
WR,Diontae Johnson (13484526),Diontae Johnson,13484526,WR/FLEX,4400,BAL@PIT 10/06/2019 01:00PM ET,PIT,10.42
WR,James Washington (13484530),James Washington,13484530,WR/FLEX,4400,BAL@PIT 10/06/2019 01:00PM ET,PIT,3.7
RB,Devin Singletary (13484298),Devin Singletary,13484298,RB/FLEX,4400,BUF@TEN 10/06/2019 01:00PM ET,BUF,13.25
WR,Corey Davis (13484528),Corey Davis,13484528,WR/FLEX,4400,BUF@TEN 10/06/2019 01:00PM ET,TEN,8.58
QB,Jarrett Stidham (13484206),Jarrett Stidham,13484206,QB,4400,NE@WAS 10/06/2019 01:00PM ET,NE,-0.44
QB,Dwayne Haskins Jr. (13484207),Dwayne Haskins Jr.,13484207,QB,4400,NE@WAS 10/06/2019 01:00PM ET,WAS,3.58
RB,Rex Burkhead (13484296),Rex Burkhead,13484296,RB/FLEX,4400,NE@WAS 10/06/2019 01:00PM ET,NE,10.72
RB,Tony Pollard (13484294),Tony Pollard,13484294,RB/FLEX,4400,GB@DAL 10/06/2019 04:25PM ET,DAL,7.68
QB,AJ McCarron (13484208),AJ McCarron,13484208,QB,4300,ATL@HOU 10/06/2019 01:00PM ET,HOU,0
RB,Carlos Hyde (13484302),Carlos Hyde,13484302,RB/FLEX,4300,ATL@HOU 10/06/2019 01:00PM ET,HOU,9.2
WR,Kenny Stills (13484534),Kenny Stills,13484534,WR/FLEX,4300,ATL@HOU 10/06/2019 01:00PM ET,HOU,8.95
QB,Taysom Hill (13484209),Taysom Hill,13484209,QB,4300,TB@NO 10/06/2019 01:00PM ET,NO,3.98
RB,Peyton Barber (13484300),Peyton Barber,13484300,RB/FLEX,4300,TB@NO 10/06/2019 01:00PM ET,TB,9.45
WR,Jamison Crowder (13484532),Jamison Crowder,13484532,WR/FLEX,4300,NYJ@PHI 10/06/2019 01:00PM ET,NYJ,12.27
QB,Robert Griffin III (13484210),Robert Griffin III,13484210,QB,4300,BAL@PIT 10/06/2019 01:00PM ET,BAL,7.1
DST,Patriots  (13484894),Patriots ,13484894,DST,4300,NE@WAS 10/06/2019 01:00PM ET,NE,20.75
TE,Jimmy Graham (13484732),Jimmy Graham,13484732,TE/FLEX,4300,GB@DAL 10/06/2019 04:25PM ET,GB,7.52
QB,Josh Dobbs (13484213),Josh Dobbs,13484213,QB,4200,JAX@CAR 10/06/2019 01:00PM ET,JAX,0
WR,Marqise Lee (13484542),Marqise Lee,13484542,WR/FLEX,4200,JAX@CAR 10/06/2019 01:00PM ET,JAX,0.5
QB,Brett Hundley (13484212),Brett Hundley,13484212,QB,4200,ARI@CIN 10/06/2019 01:00PM ET,ARI,0
QB,Matt Schaub (13484211),Matt Schaub,13484211,QB,4200,ATL@HOU 10/06/2019 01:00PM ET,ATL,0
RB,Duke Johnson (13484304),Duke Johnson,13484304,RB/FLEX,4200,ATL@HOU 10/06/2019 01:00PM ET,HOU,7.58
WR,Mohamed Sanu (13484538),Mohamed Sanu,13484538,WR/FLEX,4200,ATL@HOU 10/06/2019 01:00PM ET,ATL,12.02
WR,A.J. Brown (13484536),A.J. Brown,13484536,WR/FLEX,4200,BUF@TEN 10/06/2019 01:00PM ET,TEN,11.82
RB,Dexter Williams (13484306),Dexter Williams,13484306,RB/FLEX,4200,GB@DAL 10/06/2019 04:25PM ET,GB,0
WR,Randall Cobb (13484540),Randall Cobb,13484540,WR/FLEX,4200,GB@DAL 10/06/2019 04:25PM ET,DAL,9.2
QB,Nick Foles (13484224),Nick Foles,13484224,QB,4100,JAX@CAR 10/06/2019 01:00PM ET,JAX,7
WR,Chris Conley (13484544),Chris Conley,13484544,WR/FLEX,4100,JAX@CAR 10/06/2019 01:00PM ET,JAX,10.18
QB,Ryan Finley (13484214),Ryan Finley,13484214,QB,4100,ARI@CIN 10/06/2019 01:00PM ET,CIN,0
QB,Ryan Griffin (13484222),Ryan Griffin,13484222,QB,4100,TB@NO 10/06/2019 01:00PM ET,TB,0
QB,Devlin Hodges (13484220),Devlin Hodges,13484220,QB,4100,BAL@PIT 10/06/2019 01:00PM ET,PIT,0
RB,Jaylen Samuels (13484308),Jaylen Samuels,13484308,RB/FLEX,4100,BAL@PIT 10/06/2019 01:00PM ET,PIT,7.31
QB,Ryan Tannehill (13484218),Ryan Tannehill,13484218,QB,4100,BUF@TEN 10/06/2019 01:00PM ET,TEN,-0.2
QB,Cody Kessler (13484219),Cody Kessler,13484219,QB,4100,NE@WAS 10/06/2019 01:00PM ET,NE,0
QB,Colt McCoy (13484223),Colt McCoy,13484223,QB,4100,NE@WAS 10/06/2019 01:00PM ET,WAS,0
QB,Brandon Allen (13484216),Brandon Allen,13484216,QB,4100,DEN@LAC 10/06/2019 04:05PM ET,DEN,0
QB,Tyrod Taylor (13484221),Tyrod Taylor,13484221,QB,4100,DEN@LAC 10/06/2019 04:05PM ET,LAC,0.04
QB,Cooper Rush (13484215),Cooper Rush,13484215,QB,4100,GB@DAL 10/06/2019 04:25PM ET,DAL,0
QB,Tim Boyle (13484217),Tim Boyle,13484217,QB,4100,GB@DAL 10/06/2019 04:25PM ET,GB,0
QB,Will Grier (13484230),Will Grier,13484230,QB,4000,JAX@CAR 10/06/2019 01:00PM ET,CAR,0
TE,Greg Olsen (13484734),Greg Olsen,13484734,TE/FLEX,4000,JAX@CAR 10/06/2019 01:00PM ET,CAR,13.9
QB,Jake Dolegala (13484226),Jake Dolegala,13484226,QB,4000,ARI@CIN 10/06/2019 01:00PM ET,CIN,0
RB,Giovani Bernard (13484314),Giovani Bernard,13484314,RB/FLEX,4000,ARI@CIN 10/06/2019 01:00PM ET,CIN,4.92
WR,Damiere Byrd (13484548),Damiere Byrd,13484548,WR/FLEX,4000,ARI@CIN 10/06/2019 01:00PM ET,ARI,7.2
QB,Alex McGough (13484225),Alex McGough,13484225,QB,4000,ATL@HOU 10/06/2019 01:00PM ET,HOU,0
QB,Alex Tanney (13484227),Alex Tanney,13484227,QB,4000,MIN@NYG 10/06/2019 01:00PM ET,NYG,0
RB,Alexander Mattison (13484310),Alexander Mattison,13484310,RB/FLEX,4000,MIN@NYG 10/06/2019 01:00PM ET,MIN,5.38
RB,Elijhaa Penny (13484312),Elijhaa Penny,13484312,RB/FLEX,4000,MIN@NYG 10/06/2019 01:00PM ET,NYG,0.38
WR,Hunter Renfrow (13484546),Hunter Renfrow,13484546,WR/FLEX,4000,CHI@OAK 10/06/2019 01:00PM ET,OAK,4.98
QB,Nate Sudfeld (13484228),Nate Sudfeld,13484228,QB,4000,NYJ@PHI 10/06/2019 01:00PM ET,PHI,0
QB,Trace McSorley (13484231),Trace McSorley,13484231,QB,4000,BAL@PIT 10/06/2019 01:00PM ET,BAL,0
QB,Easton Stick (13484229),Easton Stick,13484229,QB,4000,DEN@LAC 10/06/2019 04:05PM ET,LAC,0
RB,Ito Smith (13484318),Ito Smith,13484318,RB/FLEX,3900,ATL@HOU 10/06/2019 01:00PM ET,ATL,5.65
TE,O.J. Howard (13484736),O.J. Howard,13484736,TE/FLEX,3900,TB@NO 10/06/2019 01:00PM ET,TB,5.52
WR,Taylor Gabriel (13484550),Taylor Gabriel,13484550,WR/FLEX,3900,CHI@OAK 10/06/2019 01:00PM ET,CHI,13.37
WR,Anthony Miller (13484552),Anthony Miller,13484552,WR/FLEX,3900,CHI@OAK 10/06/2019 01:00PM ET,CHI,1.7
WR,JJ Arcega-Whiteside (13484554),JJ Arcega-Whiteside,13484554,WR/FLEX,3900,NYJ@PHI 10/06/2019 01:00PM ET,PHI,0.85
TE,Delanie Walker (13484740),Delanie Walker,13484740,TE/FLEX,3900,BUF@TEN 10/06/2019 01:00PM ET,TEN,11.3
RB,Adrian Peterson (13484316),Adrian Peterson,13484316,RB/FLEX,3900,NE@WAS 10/06/2019 01:00PM ET,WAS,6.13
DST,Bears  (13484895),Bears ,13484895,DST,3800,CHI@OAK 10/06/2019 01:00PM ET,CHI,13
RB,Gus Edwards (13484324),Gus Edwards,13484324,RB/FLEX,3800,BAL@PIT 10/06/2019 01:00PM ET,BAL,5.02
TE,Vance McDonald (13484738),Vance McDonald,13484738,TE/FLEX,3800,BAL@PIT 10/06/2019 01:00PM ET,PIT,10.27
RB,T.J. Yeldon (13484320),T.J. Yeldon,13484320,RB/FLEX,3800,BUF@TEN 10/06/2019 01:00PM ET,BUF,4.18
WR,Adam Humphries (13484556),Adam Humphries,13484556,WR/FLEX,3800,BUF@TEN 10/06/2019 01:00PM ET,TEN,5.58
RB,Justin Jackson (13484322),Justin Jackson,13484322,RB/FLEX,3800,DEN@LAC 10/06/2019 04:05PM ET,LAC,7.17
WR,Jake Kumerow (13484572),Jake Kumerow,13484572,WR/FLEX,3800,GB@DAL 10/06/2019 04:25PM ET,GB,1.1
TE,Jason Witten (13484742),Jason Witten,13484742,TE/FLEX,3800,GB@DAL 10/06/2019 04:25PM ET,DAL,9.85
RB,Chase Edmonds (13484330),Chase Edmonds,13484330,RB/FLEX,3700,ARI@CIN 10/06/2019 01:00PM ET,ARI,2.85
RB,Latavius Murray (13484328),Latavius Murray,13484328,RB/FLEX,3700,TB@NO 10/06/2019 01:00PM ET,NO,4.8
WR,Ted Ginn Jr. (13484564),Ted Ginn Jr.,13484564,WR/FLEX,3700,TB@NO 10/06/2019 01:00PM ET,NO,7.12
WR,Tre'Quan Smith (13484566),Tre'Quan Smith,13484566,WR/FLEX,3700,TB@NO 10/06/2019 01:00PM ET,NO,9.25
RB,Jalen Richard (13484326),Jalen Richard,13484326,RB/FLEX,3700,CHI@OAK 10/06/2019 01:00PM ET,OAK,2.88
WR,Cordarrelle Patterson (13484558),Cordarrelle Patterson,13484558,WR/FLEX,3700,CHI@OAK 10/06/2019 01:00PM ET,CHI,2.7
WR,Mack Hollins (13484568),Mack Hollins,13484568,WR/FLEX,3700,NYJ@PHI 10/06/2019 01:00PM ET,PHI,5.62
DST,Eagles  (13484896),Eagles ,13484896,DST,3700,NYJ@PHI 10/06/2019 01:00PM ET,PHI,3.75
RB,Justice Hill (13484332),Justice Hill,13484332,RB/FLEX,3700,BAL@PIT 10/06/2019 01:00PM ET,BAL,2.22
WR,Donte Moncrief (13484570),Donte Moncrief,13484570,WR/FLEX,3700,BAL@PIT 10/06/2019 01:00PM ET,PIT,1.23
WR,Jakobi Meyers (13484562),Jakobi Meyers,13484562,WR/FLEX,3700,NE@WAS 10/06/2019 01:00PM ET,NE,3
TE,Ben Watson (13484744),Ben Watson,13484744,TE/FLEX,3700,NE@WAS 10/06/2019 01:00PM ET,NE,0
WR,DaeSean Hamilton (13484560),DaeSean Hamilton,13484560,WR/FLEX,3700,DEN@LAC 10/06/2019 04:05PM ET,DEN,3.68
WR,Keelan Cole (13484576),Keelan Cole,13484576,WR/FLEX,3600,JAX@CAR 10/06/2019 01:00PM ET,JAX,0.72
RB,Qadree Ollison (13484334),Qadree Ollison,13484334,RB/FLEX,3600,ATL@HOU 10/06/2019 01:00PM ET,ATL,0
WR,Demaryius Thomas (13484574),Demaryius Thomas,13484574,WR/FLEX,3600,NYJ@PHI 10/06/2019 01:00PM ET,NYJ,0.9
DST,Ravens  (13484897),Ravens ,13484897,DST,3600,BAL@PIT 10/06/2019 01:00PM ET,BAL,4
RB,Dion Lewis (13484336),Dion Lewis,13484336,RB/FLEX,3600,BUF@TEN 10/06/2019 01:00PM ET,TEN,3.92
TE,Hunter Henry (13484746),Hunter Henry,13484746,TE/FLEX,3600,DEN@LAC 10/06/2019 04:05PM ET,LAC,10
WR,Auden Tate (13484586),Auden Tate,13484586,WR/FLEX,3500,ARI@CIN 10/06/2019 01:00PM ET,CIN,8.13
WR,KeeSean Johnson (13484588),KeeSean Johnson,13484588,WR/FLEX,3500,ARI@CIN 10/06/2019 01:00PM ET,ARI,5.98
RB,Dare Ogunbowale (13484340),Dare Ogunbowale,13484340,RB/FLEX,3500,TB@NO 10/06/2019 01:00PM ET,TB,4.78
