,Player,Position,Salary,DK_Points,DK_Value
106,Anthony Miller,WR,3500,6.4,546.875
107,Robby Anderson,WR,4800,8.71,551.0907003444316
108,Danny Amendola,WR,4400,7.82,562.6598465473146
109,N'Keal Harry,WR,3300,5.859999999999999,563.1399317406144
110,Diontae Johnson,WR,5100,9.049999999999999,563.53591160221
111,Darius Slayton,WR,5300,9.399999999999999,563.8297872340427
112,Ted Ginn,WR,4000,6.74,593.4718100890208
113,Breshad Perriman,WR,3200,5.26,608.3650190114068
114,Jakeem Grant,WR,3700,6.01,615.6405990016639
115,Josh Gordon,WR,4200,6.720000000000001,624.9999999999999
116,Trey Quinn,WR,3600,5.600000000000001,642.8571428571427
117,Phillip Dorsett,WR,4100,6.24,657.051282051282
118,Paul Richardson,WR,4000,5.75,695.6521739130435
119,Auden Tate,WR,4100,5.27,777.988614800759
120,Jason Witten,TE,3500,9.790000000000001,357.5076608784474
121,Mike Gesicki,TE,3400,9.190000000000001,369.9673558215451
122,Darren Waller,TE,5700,15.370000000000001,370.85230969420945
123,Vance McDonald,TE,3500,9.23,379.1982665222102
124,Greg Olsen,TE,4100,10.8,379.6296296296296
125,Jared Cook,TE,4500,11.7,384.61538461538464
126,Zach Ertz,TE,6000,15.56,385.60411311053986
127,Ryan Griffin,TE,4200,9.850000000000001,426.39593908629433
128,Dallas Goedert,TE,3700,8.56,432.2429906542056
129,Dawson Knox,TE,3000,6.550000000000001,458.0152671755725
130,Jacob Hollister,TE,4300,9.29,462.86329386437035
131,Noah Fant,TE,3900,8.360000000000001,466.5071770334928
132,Cameron Brate,TE,3600,7.640000000000001,471.2041884816754
133,Ben Braunecker,TE,2700,5.670000000000001,476.19047619047615
134,Tyler Eifert,TE,3100,6.460000000000001,479.87616099071204
135,T.J. Hockenson,TE,3400,6.6,515.1515151515151
136,O.J. Howard,TE,3300,6.09,541.8719211822661
137,Luke Stocker,TE,3100,5.529999999999999,560.5786618444847
138,Ricky Seals-Jones,TE,3000,5.180000000000001,579.1505791505791
139,Jonnu Smith,TE,3600,6.1899999999999995,581.5831987075929
140,Delanie Walker,TE,3800,6.290000000000001,604.1335453100158
141,Detroit Lions,DST,3100,9.3,333.3333333333333
142,Miami Dolphins,DST,2000,6.0,333.3333333333333
143,New Orleans Saints,DST,3300,9.599999999999998,343.75000000000006
144,Denver Broncos,DST,2400,6.800000000000001,352.9411764705882
145,Jacksonville Jaguars,DST,2800,7.1000000000000005,394.36619718309856
146,Philadelphia Eagles,DST,2500,6.199999999999999,403.2258064516129
147,Cincinnati Bengals,DST,2100,5.199999999999999,403.8461538461539
148,Buffalo Bills,DST,3400,8.4,404.76190476190476
149,Chicago Bears,DST,3700,9.100000000000001,406.59340659340654
150,Cleveland Browns,DST,3800,9.3,408.6021505376344
151,New England Patriots,DST,3300,7.800000000000001,423.07692307692304
152,Pittsburgh Steelers,DST,4000,9.3,430.1075268817204
153,Seattle Seahawks,DST,2600,5.9,440.6779661016949
154,Atlanta Falcons,DST,3500,7.9,443.0379746835443
155,Dallas Cowboys,DST,2300,5.0,460.0
156,Washington Redskins,DST,3000,6.4,468.75
157,New York Giants,DST,2900,6.1,475.4098360655738
158,Tennessee Titans,DST,3200,6.5,492.3076923076923
159,New York Jets,DST,2700,5.200000000000001,519.2307692307692
160,Oakland Raiders,DST,3600,6.900000000000001,521.7391304347825
