,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,ATT_MAX,ATT_MIN,ATT_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Year,Position
109,Adam Humphries,WAS,40.0,25.7,31.5,419.0,288.1,343.5,2.0,1.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,53.9,37.5,43.9,draft,2021,WR
110,Keke Coutee,HOU,48.0,16.1,27.6,586.0,176.1,324.4,3.0,0.9,1.7,2.0,0.0,0.7,11.0,0.0,3.7,1.0,0.0,0.3,0.2,4.0,2.1,83.7,22.6,40.9,draft,2021,WR
111,Byron Pringle,KC,29.3,16.8,22.7,366.7,207.0,290.9,2.5,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,51.4,29.3,40.7,draft,2021,WR
112,Quintez Cephus,DET,33.3,16.0,23.8,463.9,215.0,316.3,2.1,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,58.5,27.5,40.2,draft,2021,WR
113,Richie James,SF,37.0,8.5,23.1,700.0,120.9,356.4,2.0,0.7,1.4,3.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4.0,2.1,82.0,15.7,40.0,draft,2021,WR
114,Travis Fulgham,PHI,31.0,9.6,23.0,382.0,133.5,297.7,2.1,0.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,50.2,18.0,39.4,draft,2021,WR
115,Scotty Miller,TB,24.0,11.9,17.0,365.0,148.3,245.3,3.0,1.0,1.8,2.1,0.0,1.4,11.9,0.0,7.7,0.2,0.0,0.1,0.1,0.1,0.1,54.5,22.5,36.5,draft,2021,WR
116,Dyami Brown,WAS,28.9,12.0,19.7,397.5,161.0,273.6,2.1,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,52.2,22.1,36.2,draft,2021,WR
117,Geronimo Allison,DET,38.9,11.6,25.3,421.7,130.7,276.2,2.2,0.7,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,54.0,16.8,36.0,draft,2021,WR
118,Isaiah McKenzie,BUF,23.0,12.2,18.9,266.0,123.2,200.7,3.0,1.0,1.9,12.7,0.0,5.7,62.3,0.0,28.4,0.5,0.0,0.2,0.1,0.1,0.1,44.6,21.1,35.5,draft,2021,WR
119,Tutu Atwell,LAR,27.3,15.0,21.2,366.4,185.0,275.7,1.7,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,46.5,24.5,35.3,draft,2021,WR
120,Isaiah Coulter,HOU,34.0,0.7,17.3,534.0,8.9,271.5,3.0,0.0,1.5,2.0,0.0,1.0,8.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,72.2,1.2,34.5,draft,2021,WR
121,Auden Tate,CIN,24.0,17.5,20.5,306.0,219.9,260.0,1.7,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,40.6,31.0,34.3,draft,2021,WR
122,N'Keal Harry,NE,23.0,9.7,16.9,259.9,108.7,204.5,2.0,0.7,1.5,2.3,0.0,0.9,13.8,0.0,5.6,0.1,0.0,0.0,0.1,0.1,0.1,36.5,16.8,29.8,draft,2021,WR
123,Greg Ward,PHI,41.0,7.4,22.1,389.0,80.6,220.4,2.0,0.5,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,50.9,11.1,28.9,draft,2021,WR
124,Devin Duvernay,BAL,30.0,9.5,17.3,319.0,109.6,191.1,2.0,0.7,1.3,5.0,0.0,1.7,35.0,0.0,11.7,0.0,0.0,0.0,0.1,0.1,0.1,47.4,15.2,27.8,draft,2021,WR
125,Dez Fitzpatrick,TEN,21.0,9.7,15.4,275.0,125.6,200.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,33.5,18.4,25.9,draft,2021,WR
126,Andre Roberts,HOU,15.0,15.0,15.0,195.0,195.0,195.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,25.5,25.5,draft,2021,WR
127,Donte Moncrief,HOU,24.3,3.2,13.7,304.8,42.3,173.5,2.0,0.3,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,6.0,24.2,draft,2021,WR
128,Collin Johnson,JAC,17.0,14.5,15.6,195.8,185.0,190.3,1.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,26.0,18.5,23.2,draft,2021,WR
129,David Moore,CAR,23.0,1.3,11.6,322.0,16.0,160.8,2.0,0.2,1.0,3.7,0.0,1.2,23.3,0.0,7.8,0.1,0.0,0.0,0.1,0.1,0.1,44.2,2.3,22.7,draft,2021,WR
130,Willie Snead,LV,17.3,11.7,14.5,204.5,130.1,167.3,1.1,0.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,26.9,16.8,21.9,draft,2021,WR
131,Freddie Swain,SEA,14.0,10.5,12.4,189.0,131.8,155.9,1.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,24.9,19.2,21.6,draft,2021,WR
132,Phillip Dorsett,JAC,18.3,7.3,12.8,217.4,93.6,155.5,1.4,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,12.6,21.2,draft,2021,WR
133,Olabisi Johnson,MIN,27.0,4.7,12.9,321.0,54.4,153.8,2.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1,7.5,21.1,draft,2021,WR
134,Chad Beebe,MIN,14.1,9.0,11.5,170.8,111.8,141.3,1.1,0.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,23.6,15.4,19.5,draft,2021,WR
135,Lynn Bowden,MIA,21.0,4.8,11.6,185.0,45.1,106.9,0.5,0.0,0.3,10.4,10.0,10.2,53.6,43.0,49.2,0.4,0.0,0.2,0.1,0.1,0.1,22.8,13.9,18.3,draft,2021,WR
136,KeeSean Johnson,ARI,17.0,7.3,10.6,195.0,83.6,121.4,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,11.0,18.1,draft,2021,WR
137,Cam Sims,WAS,17.0,3.9,10.5,226.0,55.8,140.9,1.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,7.2,18.0,draft,2021,WR
138,Miles Boykin,BAL,17.0,5.7,9.6,235.0,75.5,129.0,1.0,0.6,0.7,2.4,0.0,0.8,14.7,0.0,4.9,0.1,0.0,0.0,0.1,0.1,0.1,29.5,11.1,18.0,draft,2021,WR
139,Jalen Hurd,SF,9.1,6.8,7.9,117.0,84.4,100.7,0.8,0.5,0.6,9.4,0.0,4.7,57.7,0.0,28.8,0.4,0.0,0.2,0.1,0.1,0.1,23.9,11.5,17.6,draft,2021,WR
140,Christian Blake,ATL,15.6,8.7,12.5,183.9,97.3,146.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,23.9,12.9,17.4,draft,2021,WR
141,Ray-Ray McCloud,PIT,14.1,8.9,11.5,145.3,83.4,114.3,0.8,0.6,0.7,3.8,2.1,3.0,26.7,10.7,18.7,0.1,0.0,0.1,0.2,0.2,0.2,22.2,12.7,17.4,draft,2021,WR
142,Anthony Schwartz,CLE,10.1,10.1,10.1,124.2,124.2,124.2,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,17.3,17.3,17.3,draft,2021,WR
143,Donovan Peoples-Jones,CLE,21.0,3.2,9.9,255.0,46.8,124.6,1.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,6.5,16.0,draft,2021,WR
144,Jamal Agnew,JAC,8.0,5.7,6.8,85.4,67.0,76.2,0.5,0.3,0.4,8.3,4.0,6.2,42.8,24.8,33.8,0.3,0.1,0.2,0.1,0.1,0.1,16.7,11.7,14.7,draft,2021,WR
145,Tyler Johnson,TB,10.0,6.1,8.1,136.0,76.9,102.7,1.0,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,11.1,14.7,draft,2021,WR
146,Jeff Smith,NYJ,9.6,9.6,9.6,107.2,107.2,107.2,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,14.2,14.4,draft,2021,WR
147,Cedrick Wilson,DAL,16.0,0.9,8.4,215.0,10.1,110.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,27.5,1.3,14.3,draft,2021,WR
148,Marquise Goodwin,CHI,21.0,0.7,10.8,215.0,9.6,112.3,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,1.3,14.2,draft,2021,WR
149,Alex Erickson,HOU,11.2,7.6,9.4,126.5,88.2,107.3,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,15.7,11.0,13.6,draft,2021,WR
150,Cameron Batson,TEN,7.6,6.9,7.2,81.6,78.7,80.1,0.6,0.6,0.6,5.0,0.0,2.5,29.8,0.0,14.9,0.2,0.0,0.1,0.1,0.1,0.1,15.8,11.1,13.5,draft,2021,WR
151,Mike Thomas,CIN,13.0,1.9,7.5,165.0,22.7,94.0,1.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,22.5,3.0,12.7,draft,2021,WR
152,Chris Moore,HOU,8.3,8.3,8.3,92.6,92.6,92.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,12.6,draft,2021,WR
153,Noah Brown,DAL,14.2,0.9,7.5,174.8,10.1,92.5,1.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,24.1,1.3,12.4,draft,2021,WR
154,Equanimeous St,GB,9.4,3.5,6.5,125.0,50.1,87.5,0.8,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,7.0,12.1,draft,2021,WR
155,Frank Darby,ATL,7.3,7.3,7.3,92.3,92.3,92.3,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,11.9,11.9,draft,2021,WR
156,Andy Isabella,ARI,10.7,3.7,7.2,133.7,46.7,90.2,0.7,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,6.3,11.9,draft,2021,WR
157,Devin Funchess,GB,10.4,1.9,6.1,132.0,24.6,78.3,1.2,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,3.7,11.8,draft,2021,WR
158,Penny Hart,SEA,9.8,3.5,6.7,113.0,43.7,78.3,0.8,0.3,0.6,1.3,0.0,0.7,6.6,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,16.8,6.2,11.5,draft,2021,WR
159,Juwan Johnson,NO,14.0,1.1,7.3,186.0,13.8,97.3,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,1.9,11.0,draft,2021,WR
160,Nick Westbrook-Ikhine,TEN,13.0,1.1,5.8,179.0,11.9,77.2,1.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,1.7,10.6,draft,2021,WR
161,DaeSean Hamilton,DEN,7.3,7.3,7.3,75.0,75.0,75.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,10.4,10.4,draft,2021,WR
162,John Ross,NYG,6.2,0.7,4.3,83.0,8.6,56.4,1.0,0.0,0.5,2.1,0.0,0.7,11.8,0.0,3.9,0.1,0.0,0.0,0.1,0.1,0.1,14.3,1.2,9.2,draft,2021,WR
163,Antonio Gandy-Golden,WAS,5.5,4.2,4.8,72.5,57.2,64.8,0.4,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,7.5,8.7,draft,2021,WR
164,Javon Wims,CHI,8.0,1.1,5.2,116.0,12.5,70.8,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,1.7,8.0,draft,2021,WR
165,Tajae Sharpe,ATL,5.7,3.6,4.6,69.5,47.7,58.6,0.4,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,6.6,8.0,draft,2021,WR
166,Victor Bolden,DET,5.2,5.2,5.2,56.2,56.2,56.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,7.3,7.5,draft,2021,WR
167,Steven Sims,WAS,5.9,1.8,3.9,75.2,23.4,49.3,0.4,0.1,0.3,2.1,0.0,1.1,14.0,0.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,9.9,4.9,7.5,draft,2021,WR
168,Albert Wilson,MIA,6.8,2.4,4.6,65.3,26.8,46.0,0.5,0.1,0.3,2.0,1.2,1.6,11.6,6.1,8.8,0.1,0.0,0.0,0.0,0.0,0.0,10.3,4.9,7.4,draft,2021,WR
169,Kalif Raymond,DET,7.0,3.8,4.9,89.0,50.7,64.9,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,6.4,7.3,draft,2021,WR
170,Diontae Spencer,DEN,3.7,3.6,3.6,41.3,38.7,40.0,0.2,0.2,0.2,2.6,2.3,2.4,13.8,13.5,13.7,0.2,0.1,0.1,0.0,0.0,0.0,7.2,6.9,7.1,draft,2021,WR
171,Ihmir Smith-Marsette,MIN,6.0,3.2,4.6,81.0,40.7,60.8,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,5.6,6.8,draft,2021,WR
172,Cornell Powell,KC,3.8,3.8,3.8,48.7,48.7,48.7,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,6.8,6.8,draft,2021,WR
173,Malik Taylor,GB,4.0,4.0,4.0,46.6,46.6,46.6,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.5,6.7,draft,2021,WR
174,Isaiah Hodgins,BUF,3.7,3.7,3.7,46.9,46.9,46.9,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,6.6,6.6,draft,2021,WR
175,JJ Nelson,IND,3.0,3.0,3.0,46.3,46.3,46.3,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,6.4,6.6,draft,2021,WR
176,Jaelon Darden,TB,4.2,4.2,4.2,48.0,48.0,48.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.5,6.5,draft,2021,WR
177,Justin Watson,TB,4.1,4.1,4.1,44.4,44.4,44.4,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.3,6.5,draft,2021,WR
178,Lil'Jordan Humphrey,NO,3.7,3.5,3.6,47.3,47.1,47.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.3,6.5,draft,2021,WR
179,Marcus Johnson,TEN,3.6,3.6,3.6,43.7,43.7,43.7,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.3,draft,2021,WR
180,Jakeem Grant,MIA,4.5,2.0,3.2,47.8,22.3,35.1,0.3,0.1,0.2,2.0,0.9,1.5,11.9,4.8,8.4,0.1,0.0,0.0,0.0,0.0,0.0,7.0,4.5,5.9,draft,2021,WR
181,Chester Rogers,TEN,3.9,3.9,3.9,38.2,38.2,38.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,5.4,5.7,draft,2021,WR
182,Gunner Olszewski,NE,3.9,1.7,2.8,46.1,21.7,33.9,0.3,0.1,0.2,2.3,1.3,1.8,12.4,6.9,9.6,0.1,0.0,0.1,0.0,0.0,0.0,7.1,4.5,5.7,draft,2021,WR
183,Zay Jones,LV,3.3,3.3,3.3,39.6,35.1,37.3,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,5.1,5.6,draft,2021,WR
184,Tylan Wallace,BAL,3.0,3.0,3.0,38.7,38.7,38.7,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5,draft,2021,WR
185,Dazz Newsome,CHI,3.3,3.3,3.3,42.6,42.6,42.6,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5,draft,2021,WR
186,Trent Taylor,CIN,4.0,3.9,4.0,40.5,39.7,40.1,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.4,5.4,draft,2021,WR
187,Quez Watkins,PHI,5.1,0.7,2.9,67.6,9.2,38.4,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,1.2,4.9,draft,2021,WR
188,Keith Kirkwood,CAR,5.4,0.7,3.0,69.0,7.7,38.3,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,1.1,4.7,draft,2021,WR
189,Gehrig Dieter,KC,4.0,0.9,2.4,52.7,9.7,31.2,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,1.4,4.2,draft,2021,WR
190,JJ Arcega-Whiteside,PHI,2.9,1.6,2.2,38.5,23.9,31.2,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,3.1,4.0,draft,2021,WR
191,Damiere Byrd,CHI,3.4,1.3,2.4,43.9,15.5,29.7,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,2.1,3.9,draft,2021,WR
192,Nsimba Webster,SF,3.7,0.8,2.3,48.2,9.5,28.9,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,1.3,3.6,draft,2021,WR
193,Jaydon Mickens,TB,2.0,2.0,2.0,24.6,24.6,24.6,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,3.5,draft,2021,WR
194,Simi Fehoko,DAL,2.0,2.0,2.0,25.1,25.1,25.1,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.4,3.4,draft,2021,WR
195,Isaac Whitney,ARI,2.0,2.0,2.0,23.6,23.6,23.6,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.1,3.4,draft,2021,WR
196,Terry Godwin,JAC,2.0,2.0,2.0,22.5,22.5,22.5,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.3,draft,2021,WR
197,KJ Osborn,MIN,3.2,0.7,1.9,40.7,8.7,24.7,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,1.2,3.2,draft,2021,WR
198,Brandon Powell,BUF,2.0,2.0,2.0,21.8,21.8,21.8,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.1,3.2,draft,2021,WR
199,KJ Hill,LAC,2.0,0.8,1.4,24.0,9.4,16.7,0.1,0.0,0.1,2.1,0.0,1.0,12.5,0.0,6.3,0.1,0.0,0.0,0.0,0.0,0.0,5.0,1.4,2.9,draft,2021,WR
200,DeMichael Harris,IND,1.7,0.7,1.2,21.1,8.0,14.6,0.1,0.0,0.1,2.3,0.9,1.6,13.3,4.8,9.0,0.1,0.0,0.0,0.0,0.0,0.0,4.6,1.9,2.9,draft,2021,WR
201,Braxton Berrios,NYJ,1.8,1.2,1.5,21.1,13.6,17.4,0.1,0.1,0.1,2.1,0.0,1.0,11.6,0.0,5.8,0.1,0.0,0.0,0.0,0.0,0.0,4.2,1.9,2.9,draft,2021,WR
202,Jalen Camp,JAC,1.8,1.8,1.8,22.2,22.2,22.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.9,2.9,draft,2021,WR
203,Allen Hurns,MIA,1.6,1.6,1.6,16.7,16.7,16.7,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.8,draft,2021,WR
204,Ashton Dulin,IND,1.7,0.7,1.2,21.8,8.2,15.0,0.1,0.0,0.1,2.3,0.0,1.2,12.3,0.0,6.2,0.1,0.0,0.0,0.0,0.0,0.0,4.6,1.2,2.7,draft,2021,WR
205,Seth Williams,DEN,1.7,1.7,1.7,20.2,20.2,20.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,2.7,draft,2021,WR
206,Shi Smith,CAR,1.7,1.7,1.7,20.7,20.7,20.7,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.6,2.6,draft,2021,WR
207,Malcolm Perry,MIA,0.9,0.9,0.9,9.2,9.2,9.2,0.0,0.0,0.0,1.8,1.8,1.8,9.4,9.4,9.4,0.1,0.1,0.1,0.0,0.0,0.0,2.7,2.7,2.3,draft,2021,WR
208,Travis Benjamin,SF,1.2,1.2,1.2,17.5,17.5,17.5,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.3,2.2,draft,2021,WR
209,Kendall Hinton,DEN,1.1,1.1,1.1,12.0,12.0,12.0,0.0,0.0,0.0,1.2,1.2,1.2,6.4,6.4,6.4,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,1.9,draft,2021,WR
210,Trent Sherfield,SF,1.6,0.7,1.1,20.7,8.5,14.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.2,1.9,draft,2021,WR
211,Isaiah Ford,MIA,1.6,1.6,1.6,15.0,15.0,15.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,1.8,draft,2021,WR
212,Joe Reed,LAC,0.8,0.8,0.8,9.4,9.4,9.4,0.0,0.0,0.0,0.9,0.9,0.9,4.8,4.8,4.8,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,1.4,draft,2021,WR
213,Matt Cole,NYJ,0.9,0.9,0.9,9.5,9.5,9.5,0.0,0.0,0.0,0.9,0.9,0.9,4.3,4.3,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,1.4,draft,2021,WR
214,Malik Turner,DAL,1.0,1.0,1.0,13.5,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,1.4,draft,2021,WR
215,Trey Quinn,LV,1.2,1.2,1.2,12.3,12.3,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,1.2,draft,2021,WR
216,Antonio Callaway,KC,0.9,0.9,0.9,11.1,11.1,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.2,draft,2021,WR
217,Damion Ratley,DET,1.0,1.0,1.0,11.5,11.5,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.2,draft,2021,WR
218,Kelvin Harmon,WAS,0.8,0.8,0.8,10.6,10.6,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.1,draft,2021,WR
219,DeAndre Carter,WAS,0.9,0.9,0.9,10.4,10.4,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.0,draft,2021,WR
220,Vyncint Smith,NYJ,0.9,0.9,0.9,10.1,10.1,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.0,draft,2021,WR
221,John Hightower,PHI,0.7,0.7,0.7,9.8,9.8,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.0,draft,2021,WR
222,Marcus Kemp,KC,0.9,0.9,0.9,9.6,9.6,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.0,draft,2021,WR
223,Isaiah Wright,WAS,0.9,0.9,0.9,9.6,9.6,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.0,draft,2021,WR
