,QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Points,Salary
0,Jameis Winston,Alvin Kamara,Derrick Henry,Michael Thomas,Christian Kirk,Mike Williams,Jack Doyle,Patrick Laird,Washington Redskins,144.15200000000002,50000
1,Jameis Winston,Alvin Kamara,Derrick Henry,Michael Thomas,Christian Kirk,Mike Williams,Jack Doyle,Duke Johnson,Washington Redskins,143.49200000000002,49800
2,Jameis Winston,Devonta Freeman,Derrick Henry,Michael Thomas,D.J. Moore,Mike Williams,Jack Doyle,Duke Johnson,Washington Redskins,143.112,50000
3,Jameis Winston,Derrick Henry,Kenyan Drake,Michael Thomas,D.J. Moore,Mike Williams,Jack Doyle,Patrick Laird,Washington Redskins,142.712,50000
4,Jameis Winston,Derrick Henry,Kenyan Drake,Michael Thomas,Jarvis Landry,Mike Williams,Jack Doyle,Duke Johnson,Indianapolis Colts,142.612,50000
5,Jameis Winston,Derrick Henry,Kenyan Drake,Michael Thomas,Christian Kirk,Mike Williams,Jack Doyle,Darren Waller,Washington Redskins,142.452,49900
6,Jameis Winston,Devonta Freeman,Derrick Henry,Michael Thomas,Christian Kirk,Mike Williams,Jack Doyle,James White,Washington Redskins,142.412,49800
7,Jameis Winston,Derrick Henry,Kenyan Drake,Michael Thomas,Christian Kirk,Mike Williams,Jack Doyle,George Kittle,Washington Redskins,142.332,50000
8,Jameis Winston,Derrick Henry,Patrick Laird,Michael Thomas,Christian Kirk,Mike Williams,Jack Doyle,Darren Waller,Indianapolis Colts,142.192,49500
9,Deshaun Watson,Alvin Kamara,Derrick Henry,Michael Thomas,Christian Kirk,Mike Williams,Jack Doyle,Duke Johnson,Washington Redskins,142.098,49900
10,Jameis Winston,Derrick Henry,Kenyan Drake,Michael Thomas,Christian Kirk,Mike Williams,Darren Waller,Duke Johnson,Indianapolis Colts,142.082,49900
11,Jameis Winston,Derrick Henry,Patrick Laird,Michael Thomas,Christian Kirk,Mike Williams,Jack Doyle,George Kittle,Indianapolis Colts,142.072,49600
12,Jameis Winston,Derrick Henry,Kenyan Drake,Michael Thomas,D.J. Moore,Mike Williams,Jack Doyle,Duke Johnson,Washington Redskins,142.052,49800
13,Jameis Winston,Derrick Henry,Kenyan Drake,Michael Thomas,Mike Evans,Mike Williams,Jack Doyle,Duke Johnson,Washington Redskins,142.052,50000
14,Jameis Winston,Derrick Henry,Kenyan Drake,Michael Thomas,Christian Kirk,Mike Williams,George Kittle,Duke Johnson,Indianapolis Colts,141.962,50000
15,Jameis Winston,Derrick Henry,Patrick Laird,Michael Thomas,Chris Godwin,Mike Williams,Jack Doyle,Duke Johnson,Indianapolis Colts,141.922,49700
16,Jameis Winston,Derrick Henry,Patrick Laird,Michael Thomas,Mike Evans,Mike Williams,Jack Doyle,Duke Johnson,Indianapolis Colts,141.792,49600
