,Position,Name + ID,Player,ID,Roster Position,Salary,Game Info,Team,AvgPointsPerGame
38,WR,Chris Godwin (15958417),Chris Godwin,15958417.0,WR/FLEX,6200.0,TB@ATL 12/20/2020 01:00PM ET,TB,14.19
39,QB,Kirk Cousins (15958107),Kirk Cousins,15958107.0,QB,6100.0,CHI@MIN 12/20/2020 01:00PM ET,MIN,19.84
40,WR,Kenny Golladay (15958419),Kenny Golladay,15958419.0,WR/FLEX,6100.0,DET@TEN 12/20/2020 01:00PM ET,DET,14.36
41,RB,Ezekiel Elliott (15958183),Ezekiel Elliott,15958183.0,RB/FLEX,6100.0,SF@DAL 12/20/2020 01:00PM ET,DAL,15.28
42,QB,Taysom Hill (15958108),Taysom Hill,15958108.0,QB,6000.0,KC@NO 12/20/2020 04:25PM ET,NO,10.36
43,RB,Ronald Jones II (15958185),Ronald Jones,15958185.0,RB/FLEX,6000.0,TB@ATL 12/20/2020 01:00PM ET,TB,14.35
44,WR,Brandin Cooks (15958421),Brandin Cooks,15958421.0,WR/FLEX,6000.0,HOU@IND 12/20/2020 01:00PM ET,HOU,13.03
45,QB,Drew Brees (15958110),Drew Brees,15958110.0,QB,5900.0,KC@NO 12/20/2020 04:25PM ET,NO,19.22
46,QB,Philip Rivers (15958109),Philip Rivers,15958109.0,QB,5900.0,HOU@IND 12/20/2020 01:00PM ET,IND,16.91
47,RB,J.K. Dobbins (15958187),JK Dobbins,15958187.0,RB/FLEX,5900.0,JAX@BAL 12/20/2020 01:00PM ET,BAL,9.56
48,WR,DeVante Parker (15958423),DeVante Parker,15958423.0,WR/FLEX,5900.0,NE@MIA 12/20/2020 01:00PM ET,MIA,11.82
49,QB,Jalen Hurts (15958111),Jalen Hurts,15958111.0,QB,5900.0,PHI@ARI 12/20/2020 04:05PM ET,PHI,3.8
50,RB,Clyde Edwards-Helaire (15958191),Clyde Edwards-Helaire,15958191.0,RB/FLEX,5800.0,KC@NO 12/20/2020 04:25PM ET,KC,14.39
51,QB,Matthew Stafford (15958112),Matthew Stafford,15958112.0,QB,5800.0,DET@TEN 12/20/2020 01:00PM ET,DET,18.54
52,WR,Corey Davis (15958425),Corey Davis,15958425.0,WR/FLEX,5800.0,DET@TEN 12/20/2020 01:00PM ET,TEN,15.86
53,RB,Raheem Mostert (15958189),Raheem Mostert,15958189.0,RB/FLEX,5800.0,SF@DAL 12/20/2020 01:00PM ET,SF,13.41
54,RB,J.D. McKissic (15958193),JD McKissic,15958193.0,RB/FLEX,5700.0,SEA@WAS 12/20/2020 01:00PM ET,WAS,10.42
55,WR,Marvin Jones Jr. (15958427),Marvin Jones,15958427.0,WR/FLEX,5700.0,DET@TEN 12/20/2020 01:00PM ET,DET,12.36
56,QB,Tua Tagovailoa (15958113),Tua Tagovailoa,15958113.0,QB,5700.0,NE@MIA 12/20/2020 01:00PM ET,MIA,13.95
57,WR,Marquise Brown (15958429),Marquise Brown,15958429.0,WR/FLEX,5600.0,JAX@BAL 12/20/2020 01:00PM ET,BAL,10.51
58,RB,Myles Gaskin (15958195),Myles Gaskin,15958195.0,RB/FLEX,5600.0,NE@MIA 12/20/2020 01:00PM ET,MIA,14.32
59,QB,Mitchell Trubisky (15958114),Mitchell Trubisky,15958114.0,QB,5500.0,CHI@MIN 12/20/2020 01:00PM ET,CHI,16.21
60,WR,T.Y. Hilton (15958431),TY Hilton,15958431.0,WR/FLEX,5500.0,HOU@IND 12/20/2020 01:00PM ET,IND,11.12
61,TE,Mark Andrews (15958703),Mark Andrews,15958703.0,TE/FLEX,5500.0,JAX@BAL 12/20/2020 01:00PM ET,BAL,12.02
62,QB,Cam Newton (15958115),Cam Newton,15958115.0,QB,5500.0,NE@MIA 12/20/2020 01:00PM ET,NE,18.13
63,RB,Kenyan Drake (15958197),Kenyan Drake,15958197.0,RB/FLEX,5500.0,PHI@ARI 12/20/2020 04:05PM ET,ARI,14.34
64,QB,Matt Ryan (15958116),Matt Ryan,15958116.0,QB,5400.0,TB@ATL 12/20/2020 01:00PM ET,ATL,18.0
65,WR,Antonio Brown (15958433),Antonio Brown,15958433.0,WR/FLEX,5400.0,TB@ATL 12/20/2020 01:00PM ET,TB,9.3
66,RB,Nyheim Hines (15958199),Nyheim Hines,15958199.0,RB/FLEX,5400.0,HOU@IND 12/20/2020 01:00PM ET,IND,12.52
67,QB,Andy Dalton (15958117),Andy Dalton,15958117.0,QB,5400.0,SF@DAL 12/20/2020 01:00PM ET,DAL,10.95
68,WR,Keke Coutee (15958435),Keke Coutee,15958435.0,WR/FLEX,5300.0,HOU@IND 12/20/2020 01:00PM ET,HOU,10.46
69,QB,Gardner Minshew II (15958118),Gardner Minshew,15958118.0,QB,5300.0,JAX@BAL 12/20/2020 01:00PM ET,JAC,20.22
70,TE,George Kittle (15958705),George Kittle,15958705.0,TE/FLEX,5300.0,SF@DAL 12/20/2020 01:00PM ET,SF,17.35
71,TE,T.J. Hockenson (15958707),TJ Hockenson,15958707.0,TE/FLEX,5200.0,DET@TEN 12/20/2020 01:00PM ET,DET,12.44
72,QB,Carson Wentz (15958119),Carson Wentz,15958119.0,QB,5200.0,PHI@ARI 12/20/2020 04:05PM ET,PHI,18.37
73,QB,Jimmy Garoppolo (15958120),Jimmy Garoppolo,15958120.0,QB,5200.0,SF@DAL 12/20/2020 01:00PM ET,SF,11.56
74,RB,Tony Pollard (15958201),Tony Pollard,15958201.0,RB/FLEX,5200.0,SF@DAL 12/20/2020 01:00PM ET,DAL,6.17
75,WR,Deebo Samuel (15958437),Deebo Samuel,15958437.0,WR/FLEX,5200.0,SF@DAL 12/20/2020 01:00PM ET,SF,11.96
76,QB,Jameis Winston (15958122),Jameis Winston,15958122.0,QB,5100.0,KC@NO 12/20/2020 04:25PM ET,NO,1.25
77,RB,Carlos Hyde (15958207),Carlos Hyde,15958207.0,RB/FLEX,5100.0,SEA@WAS 12/20/2020 01:00PM ET,SEA,8.38
78,QB,Nick Foles (15958121),Nick Foles,15958121.0,QB,5100.0,CHI@MIN 12/20/2020 01:00PM ET,CHI,14.42
79,RB,David Johnson (15958205),David Johnson,15958205.0,RB/FLEX,5100.0,HOU@IND 12/20/2020 01:00PM ET,HOU,11.81
80,QB,Jarrett Stidham (15958123),Jarrett Stidham,15958123.0,QB,5100.0,NE@MIA 12/20/2020 01:00PM ET,NE,3.54
81,RB,Damien Harris (15958203),Damien Harris,15958203.0,RB/FLEX,5100.0,NE@MIA 12/20/2020 01:00PM ET,NE,10.03
82,QB,Nick Mullens (15958124),Nick Mullens,15958124.0,QB,5100.0,SF@DAL 12/20/2020 01:00PM ET,SF,13.76
83,RB,Jeff Wilson Jr. (15958209),Jeff Wilson,15958209.0,RB/FLEX,5100.0,SF@DAL 12/20/2020 01:00PM ET,SF,10.51
84,QB,Alex Smith (15958129),Alex Smith,15958129.0,QB,5000.0,SEA@WAS 12/20/2020 01:00PM ET,WAS,10.44
85,QB,Dwayne Haskins Jr. (15958130),Dwayne Haskins,15958130.0,QB,5000.0,SEA@WAS 12/20/2020 01:00PM ET,WAS,12.28
86,RB,Duke Johnson (15958211),Duke Johnson,15958211.0,RB/FLEX,5000.0,HOU@IND 12/20/2020 01:00PM ET,HOU,7.86
87,QB,Chase Daniel (15958127),Chase Daniel,15958127.0,QB,5000.0,DET@TEN 12/20/2020 01:00PM ET,DET,4.21
88,QB,Mike Glennon (15958128),Mike Glennon,15958128.0,QB,5000.0,JAX@BAL 12/20/2020 01:00PM ET,JAC,11.83
89,WR,DJ Chark Jr. (15958439),DJ Chark,15958439.0,WR/FLEX,5000.0,JAX@BAL 12/20/2020 01:00PM ET,JAC,11.92
90,QB,Ryan Fitzpatrick (15958126),Ryan Fitzpatrick,15958126.0,QB,5000.0,NE@MIA 12/20/2020 01:00PM ET,MIA,19.93
91,QB,C.J. Beathard (15958125),CJ Beathard,15958125.0,QB,5000.0,SF@DAL 12/20/2020 01:00PM ET,SF,4.09
92,QB,Chris Streveler (15958131),Chris Streveler,15958131.0,QB,4900.0,PHI@ARI 12/20/2020 04:05PM ET,ARI,0.3
93,RB,Ameer Abdullah (15958215),Ameer Abdullah,15958215.0,RB/FLEX,4800.0,CHI@MIN 12/20/2020 01:00PM ET,MIN,2.38
94,WR,Michael Pittman Jr. (15958441),Michael Pittman,15958441.0,WR/FLEX,4800.0,HOU@IND 12/20/2020 01:00PM ET,IND,8.62
95,QB,Sam Darnold (15958132),Sam Darnold,15958132.0,QB,4800.0,NYJ@LAR 12/20/2020 04:05PM ET,NYJ,11.44
96,TE,Mike Gesicki (15958709),Mike Gesicki,15958709.0,TE/FLEX,4800.0,NE@MIA 12/20/2020 01:00PM ET,MIA,11.02
97,RB,Boston Scott (15958213),Boston Scott,15958213.0,RB/FLEX,4800.0,PHI@ARI 12/20/2020 04:05PM ET,PHI,6.33
98,RB,Latavius Murray (15958221),Latavius Murray,15958221.0,RB/FLEX,4700.0,KC@NO 12/20/2020 04:25PM ET,NO,8.9
99,RB,Todd Gurley II (15958223),Todd Gurley,15958223.0,RB/FLEX,4700.0,TB@ATL 12/20/2020 01:00PM ET,ATL,12.52
100,WR,Russell Gage (15958443),Russell Gage,15958443.0,WR/FLEX,4700.0,TB@ATL 12/20/2020 01:00PM ET,ATL,10.37
101,RB,Mark Ingram II (15958217),Mark Ingram,15958217.0,RB/FLEX,4700.0,JAX@BAL 12/20/2020 01:00PM ET,BAL,5.44
102,RB,Salvon Ahmed (15958219),Salvon Ahmed,15958219.0,RB/FLEX,4700.0,NE@MIA 12/20/2020 01:00PM ET,MIA,10.73
103,RB,DeAndre Washington (15958225),DeAndre Washington,15958225.0,RB/FLEX,4700.0,NE@MIA 12/20/2020 01:00PM ET,MIA,4.28
104,QB,Ben DiNucci (15958133),Ben DiNucci,15958133.0,QB,4700.0,SF@DAL 12/20/2020 01:00PM ET,DAL,4.48
105,WR,Sammy Watkins (15958447),Sammy Watkins,15958447.0,WR/FLEX,4600.0,KC@NO 12/20/2020 04:25PM ET,KC,9.62
106,RB,Adrian Peterson (15958227),Adrian Peterson,15958227.0,RB/FLEX,4600.0,DET@TEN 12/20/2020 01:00PM ET,DET,8.38
107,WR,Jakobi Meyers (15958445),Jakobi Meyers,15958445.0,WR/FLEX,4600.0,NE@MIA 12/20/2020 01:00PM ET,NE,11.41
108,QB,Garrett Gilbert (15958134),Garrett Gilbert,15958134.0,QB,4600.0,SF@DAL 12/20/2020 01:00PM ET,DAL,15.52
109,QB,Blaine Gabbert (15958136),Blaine Gabbert,15958136.0,QB,4500.0,TB@ATL 12/20/2020 01:00PM ET,TB,0.03
110,RB,Leonard Fournette (15958229),Leonard Fournette,15958229.0,RB/FLEX,4500.0,TB@ATL 12/20/2020 01:00PM ET,TB,10.36
111,QB,John Wolford (15958135),John Wolford,15958135.0,QB,4500.0,NYJ@LAR 12/20/2020 04:05PM ET,LAR,0.0
112,DST,Rams  (15958893),Rams,15958893.0,DST,4500.0,NYJ@LAR 12/20/2020 04:05PM ET,LAR,9.46
113,RB,James White (15958231),James White,15958231.0,RB/FLEX,4500.0,NE@MIA 12/20/2020 01:00PM ET,NE,7.94
114,WR,Julian Edelman (15958451),Julian Edelman,15958451.0,WR/FLEX,4500.0,NE@MIA 12/20/2020 01:00PM ET,NE,9.87
115,WR,CeeDee Lamb (15958449),CeeDee Lamb,15958449.0,WR/FLEX,4500.0,SF@DAL 12/20/2020 01:00PM ET,DAL,13.25
116,RB,Peyton Barber (15958239),Peyton Barber,15958239.0,RB/FLEX,4400.0,SEA@WAS 12/20/2020 01:00PM ET,WAS,4.23
117,QB,Joe Flacco (15958139),Joe Flacco,15958139.0,QB,4400.0,NYJ@LAR 12/20/2020 04:05PM ET,NYJ,11.55
118,RB,Darrell Henderson Jr. (15958237),Darrell Henderson,15958237.0,RB/FLEX,4400.0,NYJ@LAR 12/20/2020 04:05PM ET,LAR,9.68
119,WR,Jamison Crowder (15958453),Jamison Crowder,15958453.0,WR/FLEX,4400.0,NYJ@LAR 12/20/2020 04:05PM ET,NYJ,14.67
120,QB,Robert Griffin III (15958137),Robert Griffin,15958137.0,QB,4400.0,JAX@BAL 12/20/2020 01:00PM ET,BAL,1.4
121,QB,Jake Luton (15958138),Jake Luton,15958138.0,QB,4400.0,JAX@BAL 12/20/2020 01:00PM ET,JAC,12.42
122,QB,Trace McSorley (15958140),Trace McSorley,15958140.0,QB,4400.0,JAX@BAL 12/20/2020 01:00PM ET,BAL,4.65
123,RB,Gus Edwards (15958235),Gus Edwards,15958235.0,RB/FLEX,4400.0,JAX@BAL 12/20/2020 01:00PM ET,BAL,7.71
124,RB,Chase Edmonds (15958233),Chase Edmonds,15958233.0,RB/FLEX,4400.0,PHI@ARI 12/20/2020 04:05PM ET,ARI,11.16
125,WR,Jalen Reagor (15958455),Jalen Reagor,15958455.0,WR/FLEX,4400.0,PHI@ARI 12/20/2020 04:05PM ET,PHI,8.72
126,QB,Matt Schaub (15958141),Matt Schaub,15958141.0,QB,4300.0,TB@ATL 12/20/2020 01:00PM ET,ATL,-0.4
127,WR,Willie Snead IV (15958459),Willie Snead,15958459.0,WR/FLEX,4300.0,JAX@BAL 12/20/2020 01:00PM ET,BAL,8.44
128,RB,Sony Michel (15958241),Sony Michel,15958241.0,RB/FLEX,4300.0,NE@MIA 12/20/2020 01:00PM ET,NE,7.92
129,WR,Christian Kirk (15958457),Christian Kirk,15958457.0,WR/FLEX,4300.0,PHI@ARI 12/20/2020 04:05PM ET,ARI,10.71
130,RB,Le'Veon Bell (15958243),Le'Veon Bell,15958243.0,RB/FLEX,4200.0,KC@NO 12/20/2020 04:25PM ET,KC,6.12
131,WR,Emmanuel Sanders (15958465),Emmanuel Sanders,15958465.0,WR/FLEX,4200.0,KC@NO 12/20/2020 04:25PM ET,NO,11.04
132,TE,Rob Gronkowski (15958711),Rob Gronkowski,15958711.0,TE/FLEX,4200.0,TB@ATL 12/20/2020 01:00PM ET,TB,9.36
133,QB,Sean Mannion (15958142),Sean Mannion,15958142.0,QB,4200.0,CHI@MIN 12/20/2020 01:00PM ET,MIN,0.0
134,WR,Chad Hansen (15958463),Chad Hansen,15958463.0,WR/FLEX,4200.0,HOU@IND 12/20/2020 01:00PM ET,HOU,15.35
135,RB,Ty Johnson (15958245),Ty Johnson,15958245.0,RB/FLEX,4200.0,NYJ@LAR 12/20/2020 04:05PM ET,NYJ,4.3
136,WR,Danny Amendola (15958461),Danny Amendola,15958461.0,WR/FLEX,4200.0,DET@TEN 12/20/2020 01:00PM ET,DET,8.28
137,QB,Chad Henne (15958147),Chad Henne,15958147.0,QB,4100.0,KC@NO 12/20/2020 04:25PM ET,KC,3.5
138,QB,Geno Smith (15958146),Geno Smith,15958146.0,QB,4100.0,SEA@WAS 12/20/2020 01:00PM ET,SEA,1.12
139,QB,Jacoby Brissett (15958144),Jacoby Brissett,15958144.0,QB,4100.0,HOU@IND 12/20/2020 01:00PM ET,IND,2.5
140,QB,AJ McCarron (15958145),AJ McCarron,15958145.0,QB,4100.0,HOU@IND 12/20/2020 01:00PM ET,HOU,0.0
141,QB,Logan Woodside (15958143),Logan Woodside,15958143.0,QB,4100.0,DET@TEN 12/20/2020 01:00PM ET,TEN,0.53
142,WR,Kendrick Bourne (15958467),Kendrick Bourne,15958467.0,WR/FLEX,4100.0,SF@DAL 12/20/2020 01:00PM ET,SF,7.99
143,QB,Trevor Siemian (15958158),Trevor Siemian,15958158.0,QB,4000.0,KC@NO 12/20/2020 04:25PM ET,NO,0.0
144,RB,Dwayne Washington (15958371),Dwayne Washington,15958371.0,RB/FLEX,4000.0,KC@NO 12/20/2020 04:25PM ET,NO,0.3
145,RB,Ty Montgomery (15958373),Ty Montgomery,15958373.0,RB/FLEX,4000.0,KC@NO 12/20/2020 04:25PM ET,NO,2.05
146,RB,Michael Burton (15958375),Michael Burton,15958375.0,RB/FLEX,4000.0,KC@NO 12/20/2020 04:25PM ET,NO,1.08
147,RB,Darrel Williams (15958377),Darrel Williams,15958377.0,RB/FLEX,4000.0,KC@NO 12/20/2020 04:25PM ET,KC,4.15
148,RB,Darwin Thompson (15958379),Darwin Thompson,15958379.0,RB/FLEX,4000.0,KC@NO 12/20/2020 04:25PM ET,KC,1.05
149,RB,Anthony Sherman (15958381),Anthony Sherman,15958381.0,RB/FLEX,4000.0,KC@NO 12/20/2020 04:25PM ET,KC,1.28
150,QB,Ryan Griffin (15958157),Ryan Griffin,15958157.0,QB,4000.0,TB@ATL 12/20/2020 01:00PM ET,TB,0.0
151,RB,LeSean McCoy (15958355),LeSean McCoy,15958355.0,RB/FLEX,4000.0,TB@ATL 12/20/2020 01:00PM ET,TB,3.42
152,RB,Ke'Shawn Vaughn (15958357),Ke'Shawn Vaughn,15958357.0,RB/FLEX,4000.0,TB@ATL 12/20/2020 01:00PM ET,TB,4.0
153,RB,Kenjon Barner (15958359),Kenjon Barner,15958359.0,RB/FLEX,4000.0,TB@ATL 12/20/2020 01:00PM ET,TB,0.0
154,RB,T.J. Logan (15958361),TJ Logan,15958361.0,RB/FLEX,4000.0,TB@ATL 12/20/2020 01:00PM ET,TB,0.0
155,RB,Brian Hill (15958363),Brian Hill,15958363.0,RB/FLEX,4000.0,TB@ATL 12/20/2020 01:00PM ET,ATL,5.23
156,RB,Ito Smith (15958365),Ito Smith,15958365.0,RB/FLEX,4000.0,TB@ATL 12/20/2020 01:00PM ET,ATL,3.94
157,RB,Qadree Ollison (15958367),Qadree Ollison,15958367.0,RB/FLEX,4000.0,TB@ATL 12/20/2020 01:00PM ET,ATL,0.3
158,RB,Keith Smith (15958369),Keith Smith,15958369.0,RB/FLEX,4000.0,TB@ATL 12/20/2020 01:00PM ET,ATL,0.67
159,QB,Kyle Allen (15958156),Kyle Allen,15958156.0,QB,4000.0,SEA@WAS 12/20/2020 01:00PM ET,WAS,11.75
160,RB,Javon Leake (15958343),Javon Leake,15958343.0,RB/FLEX,4000.0,SEA@WAS 12/20/2020 01:00PM ET,WAS,0.0
161,RB,Bryce Love (15958345),Bryce Love,15958345.0,RB/FLEX,4000.0,SEA@WAS 12/20/2020 01:00PM ET,WAS,0.0
162,RB,DeeJay Dallas (15958347),DeeJay Dallas,15958347.0,RB/FLEX,4000.0,SEA@WAS 12/20/2020 01:00PM ET,SEA,6.32
163,RB,Travis Homer (15958349),Travis Homer,15958349.0,RB/FLEX,4000.0,SEA@WAS 12/20/2020 01:00PM ET,SEA,3.64
164,RB,Rashaad Penny (15958351),Rashaad Penny,15958351.0,RB/FLEX,4000.0,SEA@WAS 12/20/2020 01:00PM ET,SEA,0.0
165,RB,Nick Bellore (15958353),Nick Bellore,15958353.0,RB/FLEX,4000.0,SEA@WAS 12/20/2020 01:00PM ET,SEA,0.34
166,TE,Logan Thomas (15958713),Logan Thomas,15958713.0,TE/FLEX,4000.0,SEA@WAS 12/20/2020 01:00PM ET,WAS,9.81
167,RB,Mike Boone (15958333),Mike Boone,15958333.0,RB/FLEX,4000.0,CHI@MIN 12/20/2020 01:00PM ET,MIN,0.62
168,RB,C.J. Ham (15958335),CJ Ham,15958335.0,RB/FLEX,4000.0,CHI@MIN 12/20/2020 01:00PM ET,MIN,1.74
169,RB,Ryan Nall (15958337),Ryan Nall,15958337.0,RB/FLEX,4000.0,CHI@MIN 12/20/2020 01:00PM ET,CHI,2.59
170,RB,Artavis Pierce (15958339),Artavis Pierce,15958339.0,RB/FLEX,4000.0,CHI@MIN 12/20/2020 01:00PM ET,CHI,0.45
171,RB,Tarik Cohen (15958341),Tarik Cohen,15958341.0,RB/FLEX,4000.0,CHI@MIN 12/20/2020 01:00PM ET,CHI,5.83
172,QB,Jacob Eason (15958154),Jacob Eason,15958154.0,QB,4000.0,HOU@IND 12/20/2020 01:00PM ET,IND,0.0
173,QB,Josh McCown (15958155),Josh McCown,15958155.0,QB,4000.0,HOU@IND 12/20/2020 01:00PM ET,HOU,0.0
174,RB,Jordan Wilkins (15958323),Jordan Wilkins,15958323.0,RB/FLEX,4000.0,HOU@IND 12/20/2020 01:00PM ET,IND,5.11
175,RB,Marlon Mack (15958325),Marlon Mack,15958325.0,RB/FLEX,4000.0,HOU@IND 12/20/2020 01:00PM ET,IND,8.6
176,RB,C.J. Prosise (15958327),CJ Prosise,15958327.0,RB/FLEX,4000.0,HOU@IND 12/20/2020 01:00PM ET,HOU,2.74
177,RB,Buddy Howell (15958329),Buddy Howell,15958329.0,RB/FLEX,4000.0,HOU@IND 12/20/2020 01:00PM ET,HOU,1.38
178,RB,Scottie Phillips (15958331),Scottie Phillips,15958331.0,RB/FLEX,4000.0,HOU@IND 12/20/2020 01:00PM ET,HOU,0.0
179,QB,James Morgan (15958153),James Morgan,15958153.0,QB,4000.0,NYJ@LAR 12/20/2020 04:05PM ET,NYJ,0.0
180,RB,Frank Gore (15958311),Frank Gore,15958311.0,RB/FLEX,4000.0,NYJ@LAR 12/20/2020 04:05PM ET,NYJ,6.26
181,RB,Josh Adams (15958313),Josh Adams,15958313.0,RB/FLEX,4000.0,NYJ@LAR 12/20/2020 04:05PM ET,NYJ,4.54
182,RB,La'Mical Perine (15958315),La'Mical Perine,15958315.0,RB/FLEX,4000.0,NYJ@LAR 12/20/2020 04:05PM ET,NYJ,5.23
183,RB,Malcolm Brown (15958317),Malcolm Brown,15958317.0,RB/FLEX,4000.0,NYJ@LAR 12/20/2020 04:05PM ET,LAR,7.75
184,RB,Xavier Jones (15958319),Xavier Jones,15958319.0,RB/FLEX,4000.0,NYJ@LAR 12/20/2020 04:05PM ET,LAR,0.0
185,RB,Raymond Calais (15958321),Raymond Calais,15958321.0,RB/FLEX,4000.0,NYJ@LAR 12/20/2020 04:05PM ET,LAR,0.0
186,QB,David Blough (15958152),David Blough,15958152.0,QB,4000.0,DET@TEN 12/20/2020 01:00PM ET,DET,0.0
187,RB,Jeremy McNichols (15958295),Jeremy McNichols,15958295.0,RB/FLEX,4000.0,DET@TEN 12/20/2020 01:00PM ET,TEN,3.14
188,RB,Darrynton Evans (15958297),Darrynton Evans,15958297.0,RB/FLEX,4000.0,DET@TEN 12/20/2020 01:00PM ET,TEN,1.05
