,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
21,Cole Kmet,CHI,3.9,2.1,3.0,42.9,22.3,31.9,0.3,0.0,0.2,0.0,0.0,0.0,5.7,3.1,4.2,15,TE
22,Austin Hooper,CLE,3.4,2.4,3.0,36.0,24.2,32.1,0.3,0.0,0.1,0.0,0.0,0.0,5.3,3.0,4.1,15,TE
23,Jordan Akins,HOU,3.5,2.0,2.9,41.3,25.0,33.1,0.2,0.0,0.1,0.0,0.0,0.0,4.6,2.5,4.1,15,TE
24,Gerald Everett,LAR,3.8,1.0,2.6,42.0,14.0,29.1,0.3,0.0,0.1,0.0,0.1,0.0,4.6,1.4,3.7,15,TE
25,Virgil Green,LAC,1.7,1.7,1.7,20.5,20.5,20.5,0.3,0.3,0.3,0.1,0.1,0.1,3.9,3.9,3.7,15,TE
26,Dawson Knox,BUF,3.0,1.7,2.5,36.2,19.9,28.1,0.3,0.0,0.2,0.0,0.2,0.1,4.7,2.9,3.6,15,TE
27,Trey Burton,IND,3.6,1.7,2.5,34.8,18.8,26.2,0.3,0.0,0.2,0.0,0.0,0.0,4.1,2.9,3.5,15,TE
28,Tyler Eifert,JAC,3.3,2.4,2.8,31.7,21.2,28.0,0.2,0.0,0.1,0.0,0.0,0.0,4.5,2.7,3.5,15,TE
29,Dan Arnold,ARI,3.0,1.5,1.9,35.0,18.1,25.2,0.3,0.0,0.2,0.0,0.0,0.0,4.7,2.6,3.5,15,TE
30,Anthony Firkser,TEN,2.6,1.0,2.0,30.4,15.0,23.1,0.3,0.0,0.1,0.0,0.0,0.0,4.3,1.5,3.2,15,TE
31,Jimmy Graham,CHI,2.8,1.9,2.3,31.6,17.0,23.2,0.2,0.0,0.1,0.0,0.0,0.0,3.5,1.7,3.1,15,TE
32,Darren Fells,HOU,2.1,1.0,1.7,25.1,11.0,19.6,0.3,0.0,0.1,0.0,0.0,0.0,4.3,1.8,2.8,15,TE
33,Mo Alie-Cox,IND,2.3,1.0,1.7,31.3,11.0,22.0,0.2,0.0,0.1,0.0,0.1,0.0,4.0,1.1,2.8,15,TE
34,Will Dissly,SEA,2.5,1.0,1.7,31.1,14.0,19.7,0.2,0.0,0.1,0.0,0.0,0.0,3.2,1.4,2.8,15,TE
35,Jacob Hollister,SEA,3.9,1.3,2.3,33.9,13.5,22.0,0.2,0.0,0.1,0.0,0.0,0.0,3.2,1.8,2.7,15,TE
36,Harrison Bryant,CLE,2.8,1.0,1.8,26.0,10.9,18.6,0.3,0.1,0.1,0.0,0.2,0.0,4.1,1.7,2.7,15,TE
37,Jack Doyle,IND,3.0,1.0,1.8,29.0,10.6,19.3,0.3,0.0,0.1,0.0,0.1,0.0,3.6,1.6,2.6,15,TE
38,Drew Sample,CIN,3.9,1.9,2.7,33.3,16.8,23.8,0.1,0.0,0.0,0.0,0.1,0.0,3.7,1.7,2.6,15,TE
39,MyCole Pruitt,TEN,1.5,1.0,1.2,15.9,11.0,13.6,0.5,0.0,0.2,0.0,0.0,0.0,4.4,1.9,2.6,15,TE
40,Cameron Brate,TB,2.8,1.0,1.7,31.0,9.7,17.9,0.3,0.0,0.1,0.0,0.0,0.0,5.1,1.3,2.6,15,TE
41,David Njoku,CLE,1.9,0.6,1.4,21.7,6.6,15.8,0.2,0.0,0.1,0.0,0.0,0.0,3.4,1.0,2.1,15,TE
42,Ian Thomas,CAR,2.9,1.0,1.7,24.9,11.0,16.1,0.2,0.0,0.1,0.0,0.0,0.0,2.7,1.5,2.1,15,TE
43,Foster Moreau,LV,1.6,0.4,1.0,17.9,5.0,12.5,0.3,0.0,0.1,0.0,0.0,0.0,3.3,1.3,2.1,15,TE
44,Durham Smythe,MIA,3.1,0.8,1.6,27.0,8.0,14.7,0.2,0.0,0.1,0.0,0.0,0.0,2.8,1.2,2.0,15,TE
45,James O'Shaughnessy,JAC,2.6,0.9,1.7,25.1,8.4,16.6,0.1,0.0,0.1,0.0,0.0,0.0,2.6,1.2,2.0,15,TE
46,Marcedes Lewis,GB,1.8,0.7,1.2,18.5,7.3,12.9,0.3,0.0,0.1,0.0,0.0,0.0,3.1,1.2,2.0,15,TE
47,Adam Shaheen,MIA,2.4,0.7,1.2,23.1,7.3,13.0,0.2,0.1,0.1,0.0,0.0,0.0,2.3,1.1,1.9,15,TE
48,Adam Trautman,NO,1.7,0.9,1.4,18.2,9.7,14.6,0.1,0.0,0.1,0.0,0.0,0.0,2.3,1.5,1.9,15,TE
49,Ross Dwelley,SF,2.7,1.0,1.4,25.3,10.2,14.9,0.1,0.0,0.1,0.0,0.0,0.0,2.6,1.5,1.9,15,TE
50,Geoff Swaim,TEN,2.6,0.6,1.5,22.0,6.1,12.9,0.2,0.0,0.1,0.0,0.0,0.0,2.3,1.2,1.9,15,TE
51,Chris Herndon,NYJ,2.3,1.0,1.5,26.6,11.7,15.9,0.1,0.0,0.1,0.0,0.1,0.0,2.2,1.4,1.9,15,TE
52,Jesse James,DET,1.9,1.1,1.5,18.8,11.0,15.1,0.1,0.0,0.1,0.0,0.0,0.0,2.4,1.4,1.9,15,TE
53,Nick Vannett,DEN,2.1,0.8,1.4,18.9,6.6,13.2,0.1,0.0,0.1,0.0,0.0,0.0,2.2,1.3,1.8,15,TE
54,Luke Willson,BAL,2.0,2.0,2.0,17.4,17.4,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,15,TE
55,Maxx Williams,ARI,2.4,0.8,1.3,21.8,7.1,12.6,0.1,0.0,0.1,0.0,0.0,0.0,2.2,1.2,1.7,15,TE
56,Tyler Conklin,MIN,2.7,0.6,1.5,24.0,5.6,14.7,0.1,0.0,0.0,0.0,0.0,0.0,2.2,0.6,1.7,15,TE
57,Troy Fumagalli,DEN,2.0,0.6,1.3,18.0,5.4,12.9,0.1,0.0,0.1,0.0,0.0,0.0,2.2,0.5,1.6,15,TE
58,Darrell Daniels,ARI,0.8,0.8,0.8,10.0,10.0,10.0,0.1,0.1,0.1,0.0,0.0,0.0,1.6,1.6,1.6,15,TE
59,Ricky Seals-Jones,KC,0.7,0.7,0.7,9.7,9.7,9.7,0.1,0.1,0.1,0.0,0.0,0.0,1.6,1.6,1.6,15,TE
60,Jaeden Graham,ATL,1.4,0.7,1.0,14.7,9.4,12.0,0.1,0.0,0.1,0.0,0.0,0.0,2.1,1.2,1.6,15,TE
61,Donald Parham,LAC,1.7,0.6,1.0,18.5,6.0,11.4,0.1,0.0,0.1,0.0,0.0,0.0,1.9,1.1,1.5,15,TE
62,Devin Asiasi,NE,1.7,0.3,1.1,18.7,4.0,12.1,0.1,0.0,0.0,0.0,0.0,0.0,2.5,0.5,1.4,15,TE
63,Brycen Hopkins,LAR,0.8,0.8,0.8,7.9,7.9,7.9,0.1,0.1,0.1,0.0,0.0,0.0,1.4,1.4,1.4,15,TE
64,Jason Witten,LV,2.1,0.7,1.2,18.3,5.9,10.1,0.1,0.0,0.1,0.0,0.0,0.0,1.2,1.1,1.4,15,TE
65,Farrod Green,IND,0.7,0.7,0.7,7.8,7.8,7.8,0.1,0.1,0.1,0.0,0.0,0.0,1.4,1.4,1.4,15,TE
66,Hale Hentges,MIN,0.6,0.6,0.6,7.8,7.8,7.8,0.1,0.1,0.1,0.0,0.0,0.0,1.4,1.4,1.4,15,TE
67,Kaden Smith,NYG,1.8,1.0,1.3,13.8,8.0,10.4,0.1,0.0,0.1,0.0,0.0,0.0,1.6,1.1,1.3,15,TE
68,Lee Smith,BUF,1.8,0.5,0.9,12.6,4.0,7.4,0.2,0.0,0.1,0.0,0.0,0.0,1.7,0.8,1.3,15,TE
69,Daniel Helm,SF,0.7,0.7,0.7,7.2,7.2,7.2,0.1,0.1,0.1,0.0,0.0,0.0,1.3,1.3,1.3,15,TE
70,Zach Gentry,PIT,0.8,0.8,0.8,7.1,7.1,7.1,0.1,0.1,0.1,0.0,0.0,0.0,1.3,1.3,1.3,15,TE
71,Josh Hill,NO,1.5,0.8,1.3,14.5,8.0,11.2,0.1,0.0,0.0,0.0,0.0,0.0,1.7,1.1,1.3,15,TE
72,Ryan Griffin,NYJ,1.5,0.5,1.1,15.3,4.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,1.7,0.5,1.2,15,TE
73,Jason Croom,PHI,0.6,0.6,0.6,5.7,5.7,5.7,0.1,0.1,0.1,0.0,0.0,0.0,1.2,1.2,1.2,15,TE
74,Kahale Warring,HOU,1.5,0.1,0.8,16.3,1.0,8.6,0.1,0.0,0.0,0.0,0.0,0.0,1.5,0.2,1.1,15,TE
75,Richard Rodgers,PHI,1.2,0.2,0.7,15.4,2.0,8.2,0.1,0.0,0.0,0.0,0.0,0.0,2.1,0.3,1.0,15,TE
76,Pharaoh Brown,HOU,1.3,0.4,0.8,12.9,5.0,8.2,0.1,0.0,0.0,0.0,0.0,0.0,1.9,0.7,1.0,15,TE
77,Eric Tomlinson,BAL,1.0,0.4,0.7,11.8,3.7,7.8,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.4,1.0,15,TE
78,Blake Bell,DAL,1.4,0.5,0.9,13.8,5.0,8.5,0.1,0.0,0.0,0.0,0.0,0.0,1.2,0.6,1.0,15,TE
79,Vance McDonald,PIT,1.2,0.6,0.8,13.9,6.1,8.4,0.1,0.0,0.0,0.0,0.0,0.0,1.1,0.6,0.9,15,TE
80,Colby Parkinson,SEA,1.0,0.2,0.6,11.0,3.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.3,0.9,15,TE
81,Chris Manhertz,CAR,1.2,0.5,0.8,13.9,5.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.9,15,TE
82,Seth DeValve,ARI,0.8,0.0,0.5,9.8,1.0,6.5,0.1,0.0,0.0,0.0,0.0,0.0,1.5,0.1,0.8,15,TE
83,Colin Thompson,CAR,0.8,0.1,0.5,9.0,2.0,6.2,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.2,0.8,15,TE
84,Stephen Carlson,CLE,1.3,0.1,0.6,14.1,1.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,2.0,0.1,0.8,15,TE
85,Jakob Johnson,NE,0.3,0.3,0.3,1.8,1.8,1.8,0.1,0.1,0.1,0.0,0.0,0.0,0.8,0.8,0.8,15,TE
86,Nick Keizer,KC,1.3,0.2,0.7,13.8,2.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.8,15,TE
87,Hunter Bryant,DET,0.8,0.1,0.5,8.3,1.0,5.6,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.1,0.8,15,TE
88,Demetrius Harris,CHI,0.9,0.2,0.6,7.9,2.0,5.5,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.3,0.7,15,TE
89,Luke Stocker,ATL,1.3,0.6,0.8,10.6,5.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.7,15,TE
90,Brandon Dillon,MIN,0.7,0.7,0.7,7.3,7.3,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,15,TE
91,Jeremy Sprinkle,WAS,1.5,0.2,0.8,13.4,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.7,15,TE
92,Cethan Carter,CIN,1.1,0.2,0.6,12.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.7,15,TE
93,Evan Baylis,ARI,0.7,0.1,0.4,6.5,1.0,3.8,0.1,0.0,0.1,0.0,0.0,0.0,1.3,1.3,0.7,15,TE
94,Eric Saubert,JAC,1.1,0.4,0.7,12.2,3.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.6,15,TE
95,Caleb Wilson,PHI,0.6,0.6,0.6,5.6,5.6,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,15,TE
96,Levine Toilolo,NYG,0.6,0.2,0.4,8.0,3.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.6,15,TE
97,Jordan Thomas,NE,0.5,0.0,0.3,5.0,0.0,2.5,0.1,0.0,0.1,0.0,0.0,0.0,1.1,1.1,0.6,15,TE
98,Deon Yelder,KC,1.2,0.0,0.5,12.7,1.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.5,15,TE
99,Antony Auclair,TB,0.7,0.3,0.6,7.8,2.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.5,15,TE
100,Derek Carrier,LV,0.7,0.1,0.3,6.1,1.0,3.0,0.1,0.0,0.0,0.0,0.0,0.0,1.2,0.1,0.5,15,TE
101,Chris Myarick,MIA,0.4,0.4,0.4,4.9,4.9,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,15,TE
102,Trevon Wesco,NYJ,0.5,0.4,0.5,5.7,3.3,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,15,TE
103,Andrew Beck,DEN,0.4,0.0,0.2,4.4,0.0,1.8,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.4,15,TE
104,Johnny Mundt,LAR,0.6,0.1,0.4,6.6,1.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,15,TE
105,Stephen Anderson,LAC,0.6,0.0,0.3,7.3,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,15,TE
106,Gabe Nabers,LAC,0.3,0.3,0.3,3.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,15,TE
107,Marcus Baugh,WAS,0.5,0.1,0.3,5.3,1.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,15,TE
108,Sean McKeon,DAL,0.6,0.0,0.3,6.2,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,15,TE
109,Mason Schreck,CIN,0.6,0.0,0.3,6.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,15,TE
110,JP Holtz,CHI,0.3,0.1,0.2,3.9,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.2,15,TE
111,Daniel Brown,NYJ,0.5,0.0,0.2,4.2,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,15,TE
112,Dominique Dafney,GB,0.1,0.1,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,15,TE
113,Reggie Gilliam,BUF,0.1,0.1,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,15,TE
114,Tanner Hudson,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,TE
