,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,ATT_MAX,ATT_MIN,ATT_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Year,Position
31,Marquez Valdes-Scantling,KC,5.0,2.9,3.5,65.0,47.0,54.2,1.0,0.3,0.4,0.2,0.0,0.1,1.1,-0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,11.9,6.4,8.1,2,2022,WR
32,Brandon Aiyuk,SF,5.0,3.1,3.8,63.0,43.3,53.2,1.0,0.2,0.4,0.4,0.0,0.2,2.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,5.7,8.0,2,2022,WR
33,Allen Lazard,GB,4.0,3.0,3.4,60.0,38.0,46.6,1.0,0.3,0.5,0.3,0.0,0.2,2.3,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,12.3,5.5,7.9,2,2022,WR
34,Robert Woods,TEN,5.0,3.3,4.3,74.0,33.6,50.7,1.0,0.2,0.4,1.2,0.1,0.7,7.6,0.8,4.4,0.1,0.0,0.0,0.0,0.1,0.0,13.4,5.9,7.7,2,2022,WR
35,Amari Cooper,CLE,5.0,3.8,4.3,72.0,46.1,54.7,0.8,0.0,0.4,0.1,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,8.1,5.4,7.6,2,2022,WR
36,Hunter Renfrow,LV,5.9,4.5,5.0,59.5,47.3,53.1,0.7,0.0,0.4,0.2,0.0,0.1,1.4,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,8.3,5.1,7.6,2,2022,WR
37,Julio Jones,TB,5.0,2.0,4.1,70.0,30.0,55.2,0.8,0.0,0.3,0.5,0.0,0.2,2.6,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,7.9,3.0,7.5,2,2022,WR
38,Joshua Palmer,LAC,5.0,3.4,4.1,65.0,36.0,47.1,1.0,0.2,0.5,0.2,0.0,0.1,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,12.5,5.1,7.4,2,2022,WR
39,Drake London,ATL,5.0,3.5,4.2,64.0,39.0,53.7,1.0,0.2,0.3,0.3,0.0,0.1,1.4,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,12.4,5.2,7.4,2,2022,WR
40,DJ Chark,DET,5.0,3.2,3.8,61.0,45.0,51.7,0.7,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,6.1,7.4,2,2022,WR
41,Tyler Lockett,SEA,5.0,4.0,4.5,65.2,48.4,58.6,0.5,0.0,0.2,0.3,0.0,0.1,1.7,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,9.4,5.9,7.4,2,2022,WR
42,Curtis Samuel,WAS,6.0,3.0,3.8,58.0,35.0,42.6,0.4,0.0,0.2,3.0,1.7,2.3,24.6,10.4,14.5,0.1,0.0,0.1,0.0,0.2,0.1,8.5,5.8,7.3,2,2022,WR
43,Chase Claypool,PIT,4.0,3.0,3.5,54.0,41.0,47.9,0.5,0.0,0.2,1.9,0.4,1.3,14.6,3.0,8.4,0.2,0.0,0.1,0.0,0.1,0.0,8.2,6.2,7.3,2,2022,WR
44,Jarvis Landry,NO,5.1,3.0,4.5,59.0,41.0,52.9,0.5,0.0,0.3,0.3,0.0,0.2,3.0,0.0,1.4,0.1,0.0,0.0,0.0,0.1,0.0,9.8,3.9,7.1,2,2022,WR
45,Jahan Dotson,WAS,4.0,3.0,3.4,54.0,39.1,45.9,1.0,0.2,0.4,0.2,0.0,0.1,1.0,-0.5,0.1,0.0,0.0,0.0,0.0,0.1,0.0,11.2,5.2,7.0,2,2022,WR
46,DeVonta Smith,PHI,5.0,3.3,3.8,61.0,45.0,52.0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,7.3,5.9,6.9,2,2022,WR
47,Robbie Anderson,CAR,5.0,3.4,4.2,56.0,37.3,49.4,0.5,0.0,0.3,0.5,0.0,0.3,3.2,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,7.6,5.3,6.8,2,2022,WR
48,Jakobi Meyers,NE,6.2,3.8,4.6,64.0,39.9,52.3,0.3,0.0,0.2,0.3,0.1,0.2,1.6,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,7.4,5.3,6.3,2,2022,WR
49,Sterling Shepard,NYG,5.0,3.9,4.3,54.0,41.9,46.6,0.4,0.0,0.3,0.3,0.0,0.1,2.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.4,6.2,2,2022,WR
50,Marvin Jones,JAC,4.6,3.0,3.8,62.0,39.4,45.9,0.5,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,4.1,6.2,2,2022,WR
51,Isaiah McKenzie,BUF,3.7,2.0,2.9,38.8,22.3,31.6,0.4,0.0,0.2,1.1,0.0,0.7,12.2,0.0,5.1,1.0,0.0,0.2,0.0,0.1,0.0,6.4,3.7,6.1,2,2022,WR
52,Russell Gage,TB,5.3,2.8,4.1,55.0,34.5,44.3,0.7,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,6.6,4.9,6.0,2,2022,WR
53,Mecole Hardman,KC,4.7,2.4,3.5,53.3,28.4,41.8,0.4,0.0,0.2,0.6,0.3,0.5,9.9,2.0,4.4,0.0,0.0,0.0,0.0,0.1,0.0,8.5,4.4,6.0,2,2022,WR
54,DeVante Parker,NE,4.8,3.3,3.8,56.0,39.0,46.3,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,4.5,6.0,2,2022,WR
55,Parris Campbell,IND,4.2,2.6,3.4,57.0,33.0,43.6,0.5,0.0,0.2,0.1,0.0,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,6.7,4.8,5.8,2,2022,WR
56,Nico Collins,HOU,5.0,2.8,3.6,63.0,36.0,46.3,0.4,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,4.4,5.7,2,2022,WR
57,Tyler Boyd,CIN,4.0,3.0,3.5,57.0,34.8,41.8,0.3,0.0,0.2,0.2,0.0,0.1,1.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,6.8,3.8,5.5,2,2022,WR
58,Greg Dortch,ARI,6.0,3.0,4.1,61.0,26.0,44.6,0.3,0.0,0.2,0.5,0.0,0.2,3.0,0.0,1.2,0.0,0.0,0.0,0.0,0.1,0.0,7.2,4.7,5.5,2,2022,WR
59,Corey Davis,NYJ,4.0,3.0,3.4,50.6,38.1,45.2,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,6.8,4.6,5.5,2,2022,WR
60,Zay Jones,JAC,5.0,2.6,3.9,50.2,27.0,42.8,0.3,0.0,0.2,0.6,0.0,0.2,3.0,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.0,6.6,3.7,5.4,2,2022,WR
61,Kenny Golladay,NYG,4.0,2.7,3.2,57.0,33.6,43.0,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,5.4,2,2022,WR
62,Donovan Peoples-Jones,CLE,4.0,2.7,3.2,51.9,35.6,44.6,0.3,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,6.4,4.5,5.3,2,2022,WR
63,Treylon Burks,TEN,3.8,2.9,3.1,52.2,33.0,39.7,0.3,0.0,0.2,0.5,0.0,0.2,3.0,0.0,1.2,0.0,0.0,0.0,0.0,0.1,0.0,7.3,3.5,5.1,2,2022,WR
64,Ashton Dulin,IND,4.0,1.9,3.0,44.4,25.5,38.1,0.3,0.0,0.2,0.3,0.0,0.2,1.8,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,6.5,3.9,5.1,2,2022,WR
65,AJ Green,ARI,3.5,2.0,2.9,46.5,27.0,39.8,0.3,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,2.7,5.0,2,2022,WR
66,Chris Olave,NO,4.0,2.3,3.0,46.7,31.0,39.5,0.2,0.0,0.2,0.1,0.0,0.0,0.8,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,6.2,2.9,5.0,2,2022,WR
67,KJ Osborn,MIN,4.1,2.7,3.1,41.0,31.6,36.2,0.3,0.0,0.2,0.1,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.9,3.2,5.0,2,2022,WR
68,George Pickens,PIT,4.0,2.5,3.2,45.3,29.2,38.4,0.3,0.0,0.2,0.1,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,5.8,3.5,4.8,2,2022,WR
69,DeAndre Carter,LAC,3.0,2.3,2.8,41.1,22.0,33.1,0.5,0.0,0.2,0.5,0.0,0.1,4.6,0.0,1.3,0.0,0.0,0.0,0.0,0.1,0.0,7.6,3.0,4.8,2,2022,WR
70,Richie James,NYG,3.4,2.0,2.9,43.8,19.0,36.7,0.2,0.0,0.2,0.5,0.0,0.2,3.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,5.7,1.9,4.7,2,2022,WR
71,Devin Duvernay,BAL,4.0,2.0,2.8,48.0,21.0,31.5,0.5,0.0,0.2,0.6,0.3,0.4,4.1,1.0,2.6,0.0,0.0,0.0,0.0,0.1,0.0,6.6,2.9,4.6,2,2022,WR
72,Garrett Wilson,NYJ,4.1,2.0,3.0,50.9,22.0,36.5,0.3,0.0,0.2,0.3,0.0,0.1,2.0,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.0,7.1,3.6,4.6,2,2022,WR
73,Jauan Jennings,SF,3.2,2.0,2.5,44.3,21.0,30.8,0.4,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,6.2,3.1,4.4,2,2022,WR
74,Randall Cobb,GB,3.0,2.0,2.4,40.8,23.0,30.7,0.4,0.0,0.2,0.3,0.0,0.1,1.5,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,5.8,2.3,4.3,2,2022,WR
75,Ben Skowronek,LAR,3.5,2.0,2.5,37.0,22.8,30.2,0.3,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,5.3,2.8,4.3,2,2022,WR
76,Cedrick Wilson,MIA,3.0,2.0,2.6,43.0,25.3,32.6,0.2,0.0,0.2,0.3,0.0,0.2,1.7,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,4.9,2.6,4.3,2,2022,WR
77,Noah Brown,DAL,4.0,2.4,3.1,44.0,27.2,35.7,0.2,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.8,3.4,4.2,2,2022,WR
78,Nelson Agholor,NE,3.1,1.8,2.4,36.0,21.9,30.9,0.3,0.0,0.2,0.3,0.0,0.1,1.6,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,5.2,3.1,4.1,2,2022,WR
79,Romeo Doubs,GB,3.0,1.0,2.2,40.0,15.7,28.4,0.5,0.0,0.2,0.3,0.0,0.1,1.9,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,4.9,2.4,4.0,2,2022,WR
80,Sammy Watkins,GB,3.0,1.8,2.3,37.0,23.0,30.5,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,4.4,2.9,3.9,2,2022,WR
81,Nick Westbrook-Ikhine,TEN,3.0,1.9,2.5,35.0,22.8,29.3,0.2,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,3.1,3.8,2,2022,WR
82,Braxton Berrios,NYJ,3.4,1.6,2.5,36.0,16.9,26.4,0.2,0.0,0.1,0.8,0.0,0.4,5.2,0.0,2.7,0.2,0.0,0.0,0.0,0.1,0.0,5.6,2.2,3.8,2,2022,WR
83,Dante Pettis,CHI,3.2,1.0,1.9,47.0,14.0,27.4,0.3,0.1,0.2,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,6.0,2.0,3.7,2,2022,WR
84,Josh Reynolds,DET,3.0,1.2,2.3,40.2,15.5,29.8,0.2,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,2.2,3.6,2,2022,WR
85,Olamide Zaccheaus,ATL,3.0,2.0,2.4,39.0,25.0,30.4,0.2,0.0,0.1,0.3,0.0,0.1,1.4,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,4.6,3.3,3.6,2,2022,WR
86,Shi Smith,CAR,3.2,1.2,2.3,39.0,16.6,28.6,0.2,0.0,0.1,0.1,0.0,0.0,1.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.2,2.0,3.6,2,2022,WR
87,Dennis Houston,DAL,2.9,1.0,2.3,37.2,17.0,28.0,0.2,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.8,1.7,3.5,2,2022,WR
88,Christian Watson,GB,2.6,1.2,2.0,40.2,15.7,25.9,0.3,0.0,0.1,0.3,0.0,0.1,1.8,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,5.4,2.3,3.5,2,2022,WR
89,Kendrick Bourne,NE,2.8,0.7,1.8,40.4,9.0,22.5,0.3,0.0,0.1,0.6,0.2,0.3,6.2,0.9,2.9,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.1,3.4,2,2022,WR
90,Jamison Crowder,BUF,3.1,1.0,2.4,35.1,9.0,25.3,0.3,0.0,0.1,1.0,0.0,0.2,6.0,0.0,1.1,0.0,0.0,0.0,0.0,0.1,0.0,5.2,2.9,3.4,2,2022,WR
91,Bryan Edwards,ATL,2.1,1.4,1.9,35.0,17.0,26.8,0.2,0.0,0.1,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.2,3.4,2,2022,WR
92,Mack Hollins,LV,2.2,0.7,1.8,30.8,9.2,23.7,0.4,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,1.4,3.4,2,2022,WR
93,Equanimeous St,CHI,3.0,1.4,2.1,33.0,18.8,27.9,0.1,0.0,0.1,0.1,0.0,0.0,1.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.6,3.3,2,2022,WR
94,Tyler Johnson,HOU,2.0,2.0,2.0,21.0,21.0,21.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,2,2022,WR
95,Kadarius Toney,NYG,3.0,0.7,1.8,36.0,8.0,21.7,0.3,0.0,0.1,0.9,0.1,0.6,6.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,5.1,1.1,3.3,2,2022,WR
96,Keke Coutee,IND,2.5,0.8,1.7,30.0,9.4,21.4,0.2,0.1,0.2,0.3,0.0,0.1,1.7,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9,3.2,2,2022,WR
97,Kyle Philips,TEN,3.2,1.0,2.2,41.8,9.0,25.2,0.2,0.0,0.1,0.2,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.1,5.5,2.2,3.1,2,2022,WR
98,Breshad Perriman,TB,2.1,1.0,1.4,35.5,15.0,22.0,0.2,0.0,0.1,0.2,0.0,0.1,1.4,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,5.1,1.5,2.9,2,2022,WR
99,Quez Watkins,PHI,3.0,0.8,1.8,35.7,9.9,22.0,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,1.4,2.7,2,2022,WR
100,Demarcus Robinson,BAL,2.0,1.5,1.8,24.1,18.0,20.6,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,2.6,2.7,2,2022,WR
