Player,Team,Position,Salary,Name + ID,AvgPointsPerGame,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Dynasty_MIN,Dynasty_MID,Dynasty_MAX,Redraft_MIN,Redraft_MID,Redraft_MAX,Draft Kings Value_MAX,Draft Kings Value_MID,Draft Kings Value_MIN,Draft Kings_MID_Rank,Draft Kings_MID_Tier,Draft Kings Value_MID_Rank,Draft Kings Value_MID_Tier,Min_Tier,Add_Tier
Marvin Jones,DET,WR,5100.0,Marvin Jones Jr. (15713749),9.5,10.99,13.64,19.3,9.14,11.39,16.3,10.99,13.64,19.3,464.0582347588717,373.90029325513194,264.24870466321244,19,4,9,1,1,5
Terry McLaurin,WAS,WR,6500.0,Terry McLaurin (15713719),17.0,14.47,17.375,22.0,11.620000000000001,14.13,17.8,14.370000000000001,17.03,20.8,449.20525224602625,374.1007194244604,295.45454545454544,6,2,10,1,1,3
Darius Slayton,NYG,WR,5000.0,Darius Slayton (15713753),12.9,10.840000000000002,13.25,19.75,8.89,11.2,16.8,10.740000000000002,13.25,19.3,461.2546125461254,377.35849056603774,253.16455696202533,21,4,11,1,1,5
Mike Williams,LAC,WR,5100.0,Mike Williams (15713751),11.72,10.33,13.479999999999999,17.89,8.93,11.629999999999999,15.39,10.33,13.479999999999999,17.89,493.7076476282672,378.3382789317508,285.07546115148125,20,4,12,1,1,5
Justin Jefferson,MIN,WR,6100.0,Justin Jefferson (15713727),16.61,12.950000000000001,16.0,23.599999999999998,10.700000000000001,13.6,18.35,12.850000000000001,16.0,20.9,471.042471042471,381.25,258.47457627118644,11,3,13,1,1,4
Adam Thielen,MIN,WR,6700.0,Adam Thielen (15713715),18.67,14.320000000000002,17.059999999999995,22.1,11.770000000000001,14.16,17.94,14.220000000000002,16.959999999999997,21.44,467.87709497206697,392.73153575615487,303.1674208144796,8,2,14,1,1,3
Darnell Mooney,CHI,WR,3900.0,Darnell Mooney (15713801),8.52,7.1000000000000005,9.93,12.870000000000001,5.5,8.030000000000001,10.570000000000002,7.0,9.93,12.870000000000001,549.2957746478872,392.74924471299096,303.030303030303,37,6,15,1,1,7
John Brown,BUF,WR,4600.0,John Brown (15713775),8.08,8.2,11.49,19.1,6.750000000000001,9.59,16.1,8.2,11.49,19.1,560.9756097560976,400.34812880765884,240.8376963350785,31,5,16,1,1,6
Robby Anderson,CAR,WR,6300.0,Robby Anderson (15713723),17.01,14.120000000000003,15.650000000000002,23.249999999999996,11.420000000000002,12.700000000000001,18.4,14.020000000000003,15.550000000000002,21.9,446.1756373937676,402.55591054313095,270.9677419354839,12,3,17,2,2,5
Amari Cooper,DAL,WR,5600.0,Amari Cooper (15713735),16.64,10.37,13.860000000000001,20.2,8.220000000000002,11.31,17.05,10.27,13.860000000000001,20.2,540.0192864030859,404.040404040404,277.2277227722772,17,4,18,2,2,6
Jerry Jeudy,DEN,WR,4700.0,Jerry Jeudy (15713767),9.27,8.760000000000002,11.629999999999999,16.3,6.86,9.43,13.600000000000001,8.660000000000002,11.629999999999999,16.3,536.5296803652967,404.1272570937232,288.34355828220856,29,5,19,2,2,7
Sterling Shepard,NYG,WR,4800.0,Sterling Shepard (15713765),12.38,8.97,11.870000000000001,14.2,6.62,9.370000000000001,11.25,8.870000000000001,11.870000000000001,14.2,535.1170568561872,404.38079191238415,338.02816901408454,25,5,20,2,2,7
Allen Robinson,CHI,WR,6900.0,Allen Robinson II (15713709),17.12,14.26,17.04,23.699999999999996,11.41,13.790000000000001,18.6,14.16,16.94,22.2,483.8709677419355,404.92957746478874,291.13924050632914,9,2,21,2,2,4
Brandin Cooks,HOU,WR,5500.0,Brandin Cooks (15713739),13.1,7.800000000000001,13.17,19.84,6.300000000000001,10.870000000000001,16.84,7.7,13.17,19.84,705.1282051282051,417.6157934700076,277.2177419354839,22,4,22,3,3,7
Anthony Miller,CHI,WR,4000.0,Anthony Miller (15713795),8.26,6.78,9.469999999999999,12.0,5.18,7.5200000000000005,9.5,6.78,9.469999999999999,12.0,589.9705014749262,422.38648363252383,333.3333333333333,41,6,23,3,3,9
Laviska Shenault,JAC,WR,4200.0,Laviska Shenault Jr. (15713785),10.4,7.23,9.92,13.8,5.43,7.819999999999999,11.200000000000001,7.13,9.82,13.8,580.9128630705394,423.38709677419354,304.3478260869565,38,6,24,3,3,9
Diontae Johnson,PIT,WR,5000.0,Diontae Johnson (15713755),11.03,7.21,11.74,16.33,5.21,9.29,13.129999999999999,7.01,11.64,16.33,693.4812760055479,425.89437819420783,306.1849357011635,27,5,25,3,3,8
Hunter Renfrow,LV,WR,4100.0,Hunter Renfrow (15713789),9.7,6.890000000000001,9.45,12.06,5.390000000000001,7.6000000000000005,9.91,6.890000000000001,9.45,12.06,595.0653120464441,433.8624338624339,339.96683250414594,42,6,26,3,3,9
Tyreek Hill,KC,WR,7100.0,Tyreek Hill (15713703),17.76,12.200000000000001,16.34,20.824999999999996,10.100000000000001,13.89,17.310000000000002,12.100000000000001,16.34,20.21,581.967213114754,434.51652386780904,340.93637454982,10,2,27,3,2,5
Zach Pascal,IND,WR,4300.0,Zach Pascal (15713783),7.89,6.15,9.809999999999999,12.3,4.75,7.910000000000001,9.8,6.15,9.809999999999999,12.3,699.1869918699186,438.32823649337416,349.5934959349593,39,6,28,4,4,10
AJ Brown,TEN,WR,6600.0,A.J. Brown (15713717),19.12,10.3,14.99,19.5,8.75,12.790000000000001,16.700000000000003,10.3,14.99,19.200000000000003,640.7766990291261,440.29352901934624,338.46153846153845,15,3,29,4,3,7
Keelan Cole,JAC,WR,4000.0,Keelan Cole (15713793),12.37,6.4,9.02,11.66,5.05,7.420000000000001,9.71,6.3,9.02,11.66,625.0,443.45898004434594,343.0531732418525,45,6,30,4,4,10
Christian Kirk,ARI,WR,5300.0,Christian Kirk (15713743),12.67,6.6,11.89,18.7,5.05,9.790000000000001,15.7,6.499999999999999,11.89,18.7,803.0303030303031,445.75273338940286,283.42245989304814,24,5,31,4,4,9
JuJu Smith-Schuster,PIT,WR,6200.0,JuJu Smith-Schuster (15713725),13.37,10.26,13.82,18.6,8.16,11.370000000000001,15.9,10.16,13.82,18.6,604.2884990253411,448.62518089725035,333.3333333333333,18,4,32,4,4,8
Will Fuller,HOU,WR,6800.0,Will Fuller V (15713713),17.0,10.000000000000002,15.14,20.549999999999997,8.250000000000002,12.840000000000002,17.15,9.900000000000002,15.14,19.8,679.9999999999999,449.14134742404224,330.90024330900246,14,3,33,4,3,7
Tim Patrick,DEN,WR,4900.0,Tim Patrick (15713759),12.73,7.610000000000001,10.870000000000001,16.9,5.910000000000001,8.969999999999999,14.4,7.510000000000001,10.870000000000001,16.9,643.8896189224703,450.78196872125113,289.9408284023669,33,5,34,4,4,9
DK Metcalf,SEA,WR,7800.0,DK Metcalf (15713697),22.0,11.300000000000002,17.15,25.700000000000003,9.35,14.520000000000001,19.700000000000003,11.100000000000001,17.02,22.700000000000003,690.2654867256635,454.8104956268222,303.5019455252918,7,2,35,4,2,6
Preston Williams,MIA,WR,4100.0,Preston Williams (15713787),8.83,6.41,9.010000000000002,11.88,5.01,7.410000000000001,9.98,6.31,9.010000000000002,11.88,639.625585023401,455.0499445061042,345.1178451178451,46,6,36,4,4,10
Henry Ruggs,LV,WR,4900.0,Henry Ruggs III (15713761),8.64,6.890000000000001,10.74,17.5,5.489999999999999,9.040000000000001,15.0,6.79,10.74,17.5,711.1756168359941,456.2383612662942,280.0,34,5,37,4,4,9
DJ Chark,JAC,WR,5200.0,DJ Chark Jr. (15713747),12.18,8.2,11.379999999999999,13.790000000000001,6.45,9.280000000000001,11.290000000000001,8.2,11.379999999999999,13.790000000000001,634.1463414634147,456.9420035149385,377.0848440899202,32,5,38,4,4,9
CeeDee Lamb,DAL,WR,4900.0,CeeDee Lamb (15713757),14.21,7.960000000000001,10.72,13.5,6.11,8.520000000000003,10.899999999999999,7.86,10.620000000000001,13.5,615.5778894472361,457.08955223880594,362.962962962963,35,5,39,4,4,9
David Moore,SEA,WR,3100.0,David Moore (15713833),8.99,4.1,6.720000000000001,9.510000000000002,3.3,5.570000000000001,8.010000000000002,4.1,6.720000000000001,9.510000000000002,756.0975609756098,461.30952380952374,325.97266035751835,54,8,40,4,4,12
Steven Sims,WAS,WR,3000.0,Steven Sims Jr. (15713865),5.1,5.0,6.42,7.710000000000001,3.8999999999999995,5.0200000000000005,6.0600000000000005,4.8999999999999995,6.319999999999999,7.61,600.0,467.2897196261682,389.10505836575874,55,8,41,5,5,13
Chase Claypool,PIT,WR,5700.0,Chase Claypool (15713733),15.23,5.3999999999999995,12.190000000000001,17.84,4.05,10.14,15.34,5.199999999999999,12.090000000000002,17.84,1055.5555555555557,467.5963904840032,319.5067264573991,23,5,42,5,5,10
Cole Beasley,BUF,WR,5400.0,Cole Beasley (15713741),13.55,8.1,11.54,14.03,6.199999999999999,9.29,11.28,8.1,11.54,14.03,666.6666666666667,467.93760831889085,384.8895224518888,30,5,43,5,5,10
Dontrelle Inman,WAS,WR,3300.0,Dontrelle Inman (15713819),7.3,4.98,7.039999999999999,9.2,3.8800000000000003,5.640000000000001,7.45,4.98,7.039999999999999,9.2,662.6506024096385,468.75000000000006,358.69565217391306,53,7,44,5,5,12
Marcus Johnson,IND,WR,3000.0,Marcus Johnson (15713919),9.18,2.5100000000000002,6.380000000000001,10.120000000000001,1.9100000000000004,5.279999999999999,8.57,2.41,6.380000000000001,10.120000000000001,1195.219123505976,470.21943573667704,296.44268774703556,56,8,45,5,5,13
Russell Gage,ATL,WR,4500.0,Russell Gage (15713779),9.82,6.58,9.53,13.579999999999998,4.9799999999999995,7.33,10.48,6.4799999999999995,9.53,13.579999999999998,683.8905775075988,472.193074501574,331.3696612665685,40,6,46,5,5,11
Michael Gallup,DAL,WR,4000.0,Michael Gallup (15713797),9.78,6.5,8.34,11.2,5.2,6.84,9.3,6.5,8.34,11.2,615.3846153846154,479.6163069544365,357.14285714285717,48,7,47,6,6,13
Michael Pittman,IND,WR,3900.0,Michael Pittman Jr. (15713799),4.48,5.25,7.960000000000001,10.600000000000001,3.95,6.3100000000000005,8.600000000000001,5.1499999999999995,7.960000000000001,10.600000000000001,742.8571428571429,489.94974874371854,367.92452830188677,51,7,48,6,6,13
Jakeem Grant,MIA,WR,3000.0,Jakeem Grant (15713931),5.26,4.15,6.0600000000000005,7.53,3.05,4.8100000000000005,6.08,4.05,6.0600000000000005,7.53,722.8915662650602,495.049504950495,398.406374501992,59,8,49,6,6,14
Randall Cobb,HOU,WR,4500.0,Randall Cobb (15713777),11.31,4.9,9.06,12.650000000000002,3.75,7.3100000000000005,10.150000000000002,4.9,9.06,12.650000000000002,918.3673469387754,496.6887417218543,355.73122529644263,44,6,50,6,6,12
Corey Davis,TEN,WR,5900.0,Corey Davis (15713731),17.98,7.1,11.810000000000002,13.97,5.4,9.61,11.47,7.1,11.810000000000002,13.97,830.9859154929578,499.5766299745977,422.33357193987115,26,5,51,6,5,11
TY Hilton,IND,WR,4600.0,T.Y. Hilton (15713773),6.73,4.01,9.060000000000002,13.600000000000001,3.21,7.510000000000001,11.25,4.01,9.060000000000002,13.600000000000001,1147.1321695760598,507.72626931567316,338.235294117647,43,6,52,6,6,12
Marquise Brown,BAL,WR,6000.0,Marquise Brown (15713729),11.43,8.51,11.64,14.309999999999999,6.66,9.59,11.91,8.41,11.64,14.309999999999999,705.0528789659224,515.4639175257731,419.287211740042,28,5,53,6,5,11
Larry Fitzgerald,ARI,WR,3800.0,Larry Fitzgerald (15713803),7.1,5.0,7.35,10.23,4.0,5.699999999999999,8.129999999999999,5.0,7.35,10.23,760.0,517.0068027210884,371.45650048875854,52,7,54,6,6,13
Demarcus Robinson,KC,WR,3200.0,Demarcus Robinson (15713821),6.09,2.7,6.17,10.79,2.0500000000000003,4.92,8.79,2.7,6.17,10.79,1185.1851851851852,518.6385737439222,296.57089898053755,57,8,55,6,6,14
Isaiah Wright,WAS,WR,3000.0,Isaiah Wright (15713859),5.45,2.85,5.74,7.9,2.1500000000000004,4.540000000000001,6.200000000000001,2.85,5.74,7.9,1052.6315789473683,522.6480836236933,379.746835443038,61,8,56,6,6,14
Curtis Samuel,CAR,WR,4400.0,Curtis Samuel (15713781),11.76,3.9999999999999996,8.2,11.68,2.9,6.5,9.329999999999998,3.8999999999999995,8.2,11.68,1100.0000000000002,536.5853658536586,376.7123287671233,49,7,57,7,7,14
