,Player,SACK_MAX,SACK_MIN,SACK_MID,INT_MAX,INT_MIN,INT_MID,FR_MAX,FR_MIN,FR_MID,FF_MAX,FF_MIN,FF_MID,TD_MAX,TD_MIN,TD_MID,SAFETY_MAX,SAFETY_MIN,SAFETY_MID,PA_MAX,PA_MIN,PA_MID,YDS AGN_MAX,YDS AGN_MIN,YDS AGN_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
10,Steelers,3.1,2.2,2.6,1.3,0.8,1.0,0.9,0.5,0.7,1.3,0.7,1.0,0.3,0.2,0.2,0.0,0.0,0.0,27.0,21.5,24.1,372.0,380.5,376.3,9.2,5.7,7.4,3,DST
11,Cowboys,3.6,2.3,2.9,1.1,0.6,0.8,1.1,0.6,0.7,1.5,0.9,1.2,0.3,0.1,0.2,0.1,0.0,0.1,21.8,19.4,20.6,317.0,362.7,339.9,9.6,6.8,7.3,3,DST
12,Chiefs,2.5,1.9,2.3,1.5,0.9,1.1,1.0,0.4,0.7,1.4,0.7,1.1,0.5,0.1,0.3,0.0,0.0,0.0,24.0,22.7,23.6,379.7,417.0,398.3,10.0,5.7,7.3,3,DST
13,Giants,2.7,1.9,2.3,1.5,0.8,1.0,0.9,0.4,0.6,1.2,0.7,1.0,0.3,0.2,0.2,0.0,0.0,0.0,25.0,21.1,22.8,338.3,343.0,340.6,9.0,5.1,7.0,3,DST
14,Patriots,2.7,2.1,2.4,1.1,0.9,1.0,0.8,0.4,0.6,1.1,0.6,0.9,0.3,0.1,0.2,0.0,0.0,0.0,24.3,19.8,21.4,353.7,366.0,359.8,8.3,5.4,6.9,3,DST
15,Dolphins,2.0,1.2,1.6,1.0,0.8,0.9,0.8,0.5,0.6,1.2,0.7,1.0,0.3,0.1,0.2,0.0,0.0,0.0,21.3,17.9,19.3,323.0,337.0,330.0,8.1,4.8,6.9,3,DST
16,Rams,2.4,1.6,2.0,1.4,0.9,1.1,0.7,0.5,0.6,0.8,0.8,0.8,0.3,0.2,0.2,0.0,0.0,0.0,25.8,17.5,21.4,354.0,392.6,373.3,8.0,6.7,6.8,3,DST
17,Buccaneers,2.7,0.9,1.7,1.0,0.8,0.9,1.3,0.5,0.8,1.8,0.9,1.4,0.3,0.2,0.2,0.0,0.0,0.0,30.3,23.4,26.9,434.0,436.9,435.4,6.6,3.1,6.4,3,DST
18,Chargers,2.5,1.9,2.2,1.1,0.6,0.8,1.0,0.4,0.6,1.4,0.6,1.0,0.3,0.1,0.2,0.1,0.0,0.1,29.7,26.9,28.2,358.0,413.1,385.6,8.0,4.2,6.4,3,DST
19,Bengals,2.8,2.0,2.4,0.9,0.8,0.9,0.6,0.4,0.5,0.7,0.6,0.7,0.2,0.1,0.2,0.0,0.0,0.0,23.5,22.1,22.9,299.0,358.7,328.9,7.4,6.0,6.3,3,DST
20,Packers,2.9,2.2,2.6,0.8,0.4,0.6,1.2,0.4,0.7,1.7,0.6,1.2,0.3,0.1,0.2,0.0,0.0,0.0,24.3,21.0,22.6,342.0,370.6,356.3,7.6,4.2,6.3,3,DST
21,Team,3.1,2.2,2.7,0.9,0.6,0.7,0.7,0.5,0.6,0.9,0.7,0.8,0.2,0.1,0.2,0.0,0.0,0.0,26.0,18.7,22.7,328.0,346.5,337.2,7.7,6.0,6.3,3,DST
22,Raiders,2.2,1.7,2.0,1.1,0.7,0.8,0.9,0.4,0.6,1.2,0.7,1.0,0.3,0.1,0.2,0.0,0.0,0.0,24.3,20.5,22.9,335.0,347.8,341.4,7.2,4.6,6.2,3,DST
23,Titans,2.2,1.8,2.0,0.9,0.7,0.8,0.7,0.5,0.6,1.0,0.8,0.9,0.3,0.1,0.2,0.0,0.0,0.0,25.9,23.9,24.8,354.5,372.0,363.2,6.8,5.3,6.1,3,DST
24,Colts,2.5,1.5,2.1,0.8,0.6,0.7,1.1,0.5,0.8,1.5,0.8,1.2,0.2,0.1,0.2,0.0,0.0,0.0,29.9,25.4,27.1,328.0,438.9,383.4,6.7,4.5,6.1,3,DST
25,Seahawks,2.9,1.9,2.2,1.0,0.5,0.8,0.7,0.4,0.6,0.9,0.6,0.8,0.3,0.1,0.2,0.1,0.0,0.0,24.1,18.6,20.7,300.0,355.3,327.7,7.8,5.0,6.1,3,DST
26,Broncos,2.1,1.7,1.9,1.0,0.7,0.8,0.7,0.5,0.6,1.0,0.7,0.9,0.2,0.1,0.2,0.0,0.0,0.0,27.1,16.2,23.0,281.0,288.6,284.8,7.2,5.7,5.8,3,DST
27,49ers,2.7,1.6,2.0,1.0,0.5,0.8,0.9,0.5,0.6,0.7,0.7,0.7,0.2,0.1,0.2,0.0,0.0,0.0,31.3,29.5,30.7,334.0,430.2,382.1,6.3,4.4,5.7,3,DST
28,Saints,2.3,1.5,1.8,0.9,0.7,0.9,0.8,0.3,0.5,0.7,0.5,0.6,0.2,0.1,0.2,0.0,0.0,0.0,27.5,26.4,26.8,390.0,399.9,395.0,6.4,4.5,5.6,3,DST
29,Lions,2.1,1.8,1.9,0.9,0.5,0.6,0.8,0.4,0.6,1.0,0.7,0.9,0.2,0.1,0.2,0.1,0.0,0.1,32.0,28.0,30.3,403.0,407.4,405.2,5.5,1.4,5.4,3,DST
30,Falcons,2.3,1.3,1.7,1.1,0.5,0.7,1.0,0.4,0.7,1.4,0.7,1.1,0.2,0.1,0.2,0.0,0.0,0.0,28.2,24.4,26.2,383.0,403.5,393.3,6.8,3.3,5.4,3,DST
31,Bills,2.0,1.5,1.7,0.9,0.6,0.7,0.8,0.5,0.6,0.9,0.7,0.8,0.2,0.1,0.1,0.0,0.0,0.0,28.8,27.3,27.9,353.0,396.5,374.8,5.8,4.7,5.4,3,DST
