,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
14,Austin Hooper,CLE,3.4,2.5,3.0,34.7,25.0,30.6,0.3,0.0,0.2,0.0,0.1,0.0,5.3,3.0,4.3,3,TE
15,Tyler Eifert,JAC,4.0,2.2,3.0,35.0,25.9,32.6,0.3,0.0,0.2,0.0,0.0,0.0,5.4,3.5,4.2,3,TE
16,Ricky Seals-Jones,KC,3.2,2.2,2.8,38.0,23.6,31.3,0.3,0.0,0.2,0.0,0.0,0.0,5.1,3.5,4.2,3,TE
17,Jesse James,DET,3.1,2.0,2.6,40.0,20.0,28.3,0.3,0.0,0.2,0.0,0.0,0.0,4.9,2.0,3.8,3,TE
18,Ian Thomas,CAR,2.5,2.0,2.3,27.0,21.7,24.9,0.2,0.0,0.2,0.0,0.0,0.0,3.8,2.5,3.5,3,TE
19,Vance McDonald,PIT,3.0,1.1,2.2,36.6,12.6,26.4,0.2,0.0,0.1,0.0,0.1,0.0,4.3,1.9,3.3,3,TE
20,Nick Vannett,DEN,2.3,1.6,2.0,25.0,14.7,20.7,0.2,0.0,0.1,0.0,0.2,0.1,3.8,2.5,2.8,3,TE
21,Ryan Griffin,NYJ,2.5,0.9,1.9,27.9,10.7,21.5,0.2,0.0,0.1,0.0,0.0,0.0,4.0,1.6,2.7,3,TE
22,Jonnu Smith,TEN,2.8,2.0,2.3,28.1,19.4,23.2,0.1,0.0,0.1,0.0,0.0,0.0,2.8,2.5,2.7,3,TE
23,Virgil Green,LAC,2.2,1.6,1.9,22.8,20.0,20.8,0.1,0.0,0.1,0.0,0.0,0.0,2.9,2.0,2.6,3,TE
24,Mark Andrews,BAL,2.0,1.4,1.8,22.0,14.0,17.8,0.2,0.1,0.2,0.0,0.2,0.1,3.2,2.0,2.6,3,TE
25,Chris Herndon,NYJ,2.2,1.2,1.9,21.7,12.9,19.1,0.3,0.0,0.1,0.0,0.0,0.0,2.9,2.0,2.6,3,TE
26,Dallas Goedert,PHI,3.0,0.6,1.7,30.0,7.4,18.2,0.2,0.0,0.1,0.0,0.0,0.0,3.2,1.3,2.6,3,TE
27,Cameron Brate,TB,1.9,0.7,1.2,22.7,9.5,15.2,0.2,0.0,0.1,0.0,0.0,0.0,3.5,1.5,2.3,3,TE
28,Mike Gesicki,MIA,2.3,1.1,1.6,22.4,11.8,16.9,0.2,0.0,0.1,0.0,0.0,0.0,3.4,1.8,2.3,3,TE
29,Nick Boyle,BAL,2.6,1.2,1.9,24.0,10.2,17.1,0.2,0.0,0.1,0.0,0.0,0.0,3.4,1.6,2.3,3,TE
30,Tyler Higbee,LAR,1.6,1.0,1.4,18.9,10.0,15.6,0.2,0.0,0.1,0.0,0.1,0.0,3.0,1.0,2.2,3,TE
31,Luke Stocker,ATL,1.8,1.4,1.5,18.0,12.4,15.2,0.2,0.1,0.1,0.0,0.0,0.0,2.2,2.0,2.2,3,TE
32,Eric Tomlinson,BAL,1.6,1.4,1.5,18.0,14.1,15.5,0.1,0.1,0.1,0.0,0.1,0.0,2.3,1.8,2.0,3,TE
33,Geoff Swaim,TEN,1.5,1.0,1.3,17.0,10.3,14.4,0.2,0.0,0.1,0.0,0.0,0.0,2.7,1.5,2.0,3,TE
34,Tyler Kroft,BUF,2.0,0.9,1.4,15.2,9.5,12.9,0.2,0.0,0.1,0.0,0.0,0.0,2.7,1.5,2.0,3,TE
35,Luke Willson,SEA,1.6,1.0,1.3,17.4,10.0,13.5,0.2,0.0,0.1,0.0,0.0,0.0,2.7,1.0,2.0,3,TE
36,Darren Fells,HOU,1.3,1.0,1.1,14.0,10.5,12.1,0.1,0.1,0.1,0.0,0.0,0.0,2.3,1.7,1.8,3,TE
37,Jordan Akins,HOU,1.5,1.0,1.3,17.0,10.0,13.6,0.1,0.0,0.1,0.0,0.0,0.0,2.5,1.0,1.8,3,TE
38,Logan Thomas,WAS,1.3,1.3,1.3,11.4,11.4,11.4,0.1,0.1,0.1,0.0,0.0,0.0,1.7,1.7,1.7,3,TE
39,Maxx Williams,ARI,2.0,1.2,1.5,20.0,10.2,13.2,0.1,0.0,0.1,0.0,0.1,0.0,2.0,1.6,1.7,3,TE
40,Josh Perkins,PHI,1.5,0.3,1.0,18.0,2.9,11.9,0.2,0.0,0.1,0.0,0.1,0.1,2.7,0.5,1.7,3,TE
41,Josh Hill,NO,2.0,1.0,1.4,17.3,9.1,11.7,0.1,0.1,0.1,0.0,0.1,0.0,2.3,1.4,1.7,3,TE
42,Demetrius Harris,CHI,1.4,0.4,1.0,15.6,4.0,10.2,0.2,0.0,0.1,0.0,0.0,0.0,3.0,0.6,1.5,3,TE
43,Darrell Daniels,ARI,2.0,0.1,1.0,17.4,1.0,9.2,0.2,0.0,0.1,0.0,0.0,0.0,2.9,0.1,1.5,3,TE
44,Tyler Conklin,MIN,1.6,0.3,0.9,13.6,3.7,9.5,0.1,0.0,0.1,0.0,0.0,0.0,2.0,0.6,1.5,3,TE
45,Gerald Everett,LAR,1.1,0.3,0.9,13.4,3.2,9.9,0.2,0.0,0.1,0.0,0.0,0.0,2.3,0.3,1.4,3,TE
46,Jason Croom,PHI,2.0,0.3,1.2,19.8,3.3,12.4,0.1,0.0,0.0,0.0,0.1,0.0,2.6,0.4,1.4,3,TE
47,Derek Carrier,LV,1.8,0.7,1.1,16.9,7.5,10.4,0.1,0.0,0.0,0.0,0.0,0.0,2.3,0.8,1.3,3,TE
48,Blake Jarwin,DAL,1.6,0.2,0.8,14.8,2.0,8.3,0.1,0.0,0.0,0.0,0.0,0.0,2.1,0.3,1.1,3,TE
49,James O'Shaughnessy,JAC,1.1,0.2,0.6,14.0,2.1,7.4,0.1,0.0,0.1,0.0,0.0,0.0,2.0,0.2,1.0,3,TE
50,Chris Manhertz,CAR,2.1,0.2,0.8,18.3,1.9,7.4,0.2,0.0,0.0,0.0,0.0,0.0,3.0,0.2,1.0,3,TE
51,Jordan Leggett,DEN,1.3,0.2,0.8,14.5,2.2,8.2,0.1,0.0,0.0,0.0,0.0,0.0,2.2,0.2,1.0,3,TE
52,CJ Uzomah,CIN,1.3,0.2,0.7,13.9,2.0,6.7,0.1,0.0,0.1,0.0,0.0,0.0,2.0,0.2,1.0,3,TE
53,Levine Toilolo,NYG,0.9,0.1,0.6,9.4,1.4,6.1,0.1,0.0,0.1,0.0,0.1,0.0,1.4,0.1,0.9,3,TE
54,Eric Saubert,JAC,1.3,0.2,0.5,13.3,2.0,5.6,0.1,0.0,0.0,0.0,0.0,0.0,2.2,0.2,0.8,3,TE
55,Marcedes Lewis,GB,0.5,0.2,0.3,5.0,2.3,3.7,0.1,0.0,0.0,0.0,0.0,0.0,1.1,0.2,0.6,3,TE
56,MyCole Pruitt,TEN,0.9,0.0,0.4,8.7,0.0,4.0,0.1,0.0,0.0,0.0,0.1,0.1,1.5,0.0,0.5,3,TE
57,Antony Auclair,TB,0.4,0.2,0.3,4.3,2.9,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.5,3,TE
58,Jeremy Sprinkle,WAS,0.4,0.3,0.3,4.3,2.2,3.2,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.5,3,TE
59,Jerell Adams,DET,0.4,0.4,0.4,4.0,3.6,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.4,3,TE
60,Khari Lee,DET,0.7,0.2,0.4,7.0,1.5,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.4,3,TE
61,Lee Smith,BUF,0.3,0.3,0.3,2.8,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.4,3,TE
62,Matt LaCosse,NE,0.5,0.2,0.3,5.0,1.1,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.3,3,TE
63,Xavier Grimble,BAL,0.3,0.2,0.2,2.1,1.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.3,3,TE
64,Cole Wick,NO,0.3,0.0,0.2,3.5,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.3,3,TE
65,Durham Smythe,MIA,0.3,0.3,0.3,2.6,2.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,3,TE
66,Daniel Brown,NYJ,0.3,0.0,0.2,3.7,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,3,TE
67,Sean Culkin,BAL,0.2,0.2,0.2,2.4,2.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,3,TE
68,Mason Schreck,CIN,0.2,0.2,0.2,2.4,2.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,3,TE
69,Dalton Schultz,DAL,0.2,0.2,0.2,2.1,2.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,3,TE
70,Clark Harris,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,TE
71,Blake Bell,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,TE
72,Marcus Baugh,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,TE
73,Temarrick Hemingway,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,TE
74,Richard Rodgers,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,TE
75,Garrett Griffin,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,TE
76,Evan Baylis,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,TE
77,Stephen Anderson,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,TE
