,QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Points,Salary
0,Matt Ryan,Corey Clement,Kareem Hunt,Julio Jones,Cooper Kupp,Nelson Agholor,Eric Ebron,Alvin Kamara,Dallas Cowboys,145.46200000000002,50000
1,Matt Ryan,Corey Clement,Latavius Murray,Julio Jones,Cooper Kupp,Nelson Agholor,Eric Ebron,Alvin Kamara,Dallas Cowboys,143.61200000000002,49800
2,Matt Ryan,Corey Clement,Alvin Kamara,Julio Jones,Cooper Kupp,Nelson Agholor,Eric Ebron,Giovani Bernard,Dallas Cowboys,143.32200000000003,49900
3,Matt Ryan,Corey Clement,Kareem Hunt,Julio Jones,Cooper Kupp,Will Fuller,Eric Ebron,Alvin Kamara,Dallas Cowboys,143.252,49800
4,Patrick Mahomes,Corey Clement,Latavius Murray,Julio Jones,Tyler Boyd,Nelson Agholor,Eric Ebron,Alvin Kamara,Dallas Cowboys,142.54200000000003,49900
5,Matt Ryan,Corey Clement,Kareem Hunt,Tyler Boyd,Michael Thomas,Nelson Agholor,Eric Ebron,Alvin Kamara,Dallas Cowboys,142.40200000000002,49800
6,Patrick Mahomes,Corey Clement,Alvin Kamara,Julio Jones,Tyler Boyd,Nelson Agholor,Eric Ebron,Giovani Bernard,Dallas Cowboys,142.25200000000004,50000
7,Patrick Mahomes,Corey Clement,Kareem Hunt,Julio Jones,Tyler Boyd,Will Fuller,Eric Ebron,Alvin Kamara,Dallas Cowboys,142.18200000000002,49900
8,Matt Ryan,Kareem Hunt,Alvin Kamara,Julio Jones,Tyler Boyd,Nelson Agholor,Eric Ebron,Allen Robinson,Dallas Cowboys,141.98200000000003,49900
9,Matt Ryan,Kareem Hunt,Latavius Murray,Julio Jones,Tyler Boyd,Allen Robinson,Eric Ebron,Alvin Kamara,Dallas Cowboys,141.80200000000002,49600
10,Patrick Mahomes,Corey Clement,Kareem Hunt,Tyler Boyd,Cooper Kupp,Michael Thomas,Eric Ebron,Alvin Kamara,Dallas Cowboys,141.782,49900
11,Matt Ryan,Corey Clement,Alvin Kamara,Julio Jones,Cooper Kupp,Nelson Agholor,Eric Ebron,Will Fuller,Dallas Cowboys,141.58200000000002,49900
12,Matt Ryan,Kareem Hunt,Alvin Kamara,Julio Jones,Tyler Boyd,Allen Robinson,Eric Ebron,Giovani Bernard,Dallas Cowboys,141.51200000000003,49700
13,Matt Ryan,Corey Clement,Latavius Murray,Julio Jones,Cooper Kupp,Will Fuller,Eric Ebron,Alvin Kamara,Dallas Cowboys,141.40200000000002,49600
14,Patrick Mahomes,Kareem Hunt,Alvin Kamara,Julio Jones,Tyler Boyd,Cooper Kupp,Eric Ebron,Allen Robinson,Dallas Cowboys,141.36200000000002,50000
15,Matt Ryan,Corey Clement,Alvin Kamara,Julio Jones,Cooper Kupp,Will Fuller,Eric Ebron,Giovani Bernard,Dallas Cowboys,141.11200000000002,49700
16,Matt Ryan,Corey Clement,Latavius Murray,Tyler Boyd,Michael Thomas,Nelson Agholor,Eric Ebron,Alvin Kamara,Dallas Cowboys,140.55200000000002,49600
17,Patrick Mahomes,Corey Clement,Alvin Kamara,Julio Jones,Tyler Boyd,Nelson Agholor,Eric Ebron,Will Fuller,Dallas Cowboys,140.51200000000003,50000
18,Patrick Mahomes,Corey Clement,Alvin Kamara,Julio Jones,Tyler Boyd,Nelson Agholor,Eric Ebron,Allen Robinson,Dallas Cowboys,140.33200000000002,49500
19,Patrick Mahomes,Corey Clement,Latavius Murray,Julio Jones,Tyler Boyd,Will Fuller,Eric Ebron,Alvin Kamara,Dallas Cowboys,140.33200000000002,49700
20,Matt Ryan,Corey Clement,Alvin Kamara,Tyler Boyd,Michael Thomas,Nelson Agholor,Eric Ebron,Giovani Bernard,Dallas Cowboys,140.26200000000003,49700
21,Matt Ryan,Corey Clement,Kareem Hunt,Tyler Boyd,Michael Thomas,Will Fuller,Eric Ebron,Alvin Kamara,Dallas Cowboys,140.192,49600
22,Matt Ryan,Latavius Murray,Alvin Kamara,Julio Jones,Tyler Boyd,Nelson Agholor,Eric Ebron,Allen Robinson,Dallas Cowboys,140.13200000000003,49700
23,Patrick Mahomes,Corey Clement,Alvin Kamara,Tyler Boyd,Cooper Kupp,Michael Thomas,Eric Ebron,Nelson Agholor,Dallas Cowboys,140.11200000000002,50000
24,Patrick Mahomes,Corey Clement,Alvin Kamara,Julio Jones,Tyler Boyd,Will Fuller,Eric Ebron,Giovani Bernard,Dallas Cowboys,140.04200000000003,49800
