,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,ATT_MAX,ATT_MIN,ATT_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
0,Julio Jones,ATL,7.5,6.3,6.9,111.7,95.3,104.2,1.0,0.4,0.6,0.1,0.0,0.1,1.3,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.0,16.5,12.4,14.1,7,WR
1,Adam Thielen,MIN,9.0,7.1,7.9,110.0,95.0,101.9,1.0,0.5,0.7,0.2,0.0,0.1,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.1,17.0,12.5,14.0,7,WR
2,Tyreek Hill,KC,6.0,5.1,5.6,100.0,73.3,85.4,1.0,0.5,0.7,1.4,0.2,1.0,9.0,1.2,6.1,0.1,0.0,0.0,0.0,0.1,0.0,16.0,11.9,13.5,7,WR
3,AJ Green,CIN,8.0,5.8,6.5,105.0,85.6,93.1,1.0,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,16.5,12.4,13.3,7,WR
4,Odell Beckham,CLE,8.2,6.0,7.4,95.9,80.0,89.9,1.0,0.4,0.6,0.7,0.1,0.4,4.0,0.5,2.4,0.0,0.0,0.0,0.0,0.1,0.1,14.0,12.1,13.0,7,WR
5,Robert Woods,LAR,7.0,5.2,5.9,85.0,73.7,81.1,1.0,0.5,0.7,1.2,0.2,0.8,7.1,1.5,5.4,0.0,0.0,0.0,0.0,0.1,0.0,14.5,11.1,12.6,7,WR
6,Brandin Cooks,HOU,6.0,4.9,5.4,86.0,74.1,81.5,1.0,0.4,0.6,0.6,0.1,0.4,3.2,0.5,2.4,0.0,0.0,0.0,0.0,0.1,0.0,14.5,10.1,12.2,7,WR
7,DeAndre Hopkins,ARI,6.5,6.0,6.3,89.0,80.0,85.8,1.0,0.4,0.6,0.1,0.0,0.1,0.9,-0.6,0.3,0.0,0.0,0.0,0.0,0.1,0.1,14.0,11.1,11.8,7,WR
8,Mike Evans,TB,7.0,5.5,6.0,86.0,72.9,80.6,1.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,14.5,10.9,11.8,7,WR
9,Michael Thomas,NO,7.5,6.0,6.9,92.0,75.0,82.7,1.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,13.5,10.3,11.6,7,WR
10,Golden Tate,NYG,8.0,6.0,6.9,94.5,74.8,81.5,1.0,0.3,0.5,0.5,0.2,0.3,2.4,0.3,1.3,0.0,0.0,0.0,0.0,0.1,0.1,14.5,9.5,11.3,7,WR
11,Keenan Allen,LAC,7.0,6.0,6.4,90.9,72.0,79.6,1.0,0.4,0.5,0.6,0.0,0.2,4.8,0.0,1.5,0.0,0.0,0.0,0.0,0.1,0.1,14.0,9.6,11.2,7,WR
