,Player,SACK_MAX,SACK_MIN,SACK_MID,INT_MAX,INT_MIN,INT_MID,FR_MAX,FR_MIN,FR_MID,FF_MAX,FF_MIN,FF_MID,TD_MAX,TD_MIN,TD_MID,SAFETY_MAX,SAFETY_MIN,SAFETY_MID,PA_MAX,PA_MIN,PA_MID,YDS AGN_MAX,YDS AGN_MIN,YDS AGN_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
10,Texans,2.5,1.8,2.2,1.1,1.0,1.0,1.0,0.5,0.7,1.4,0.8,1.1,0.3,0.2,0.2,0.1,0.0,0.1,25.0,23.0,24.2,358.0,364.8,361.4,7.5,6.3,7.2,7,DST
11,Browns,2.7,2.0,2.3,1.4,0.9,1.1,0.9,0.5,0.6,1.3,0.8,1.1,0.3,0.2,0.2,0.0,0.0,0.0,28.0,21.8,24.9,359.1,384.0,371.6,8.4,6.4,7.2,7,DST
12,Cardinals,3.0,2.1,2.5,1.3,0.9,1.0,0.8,0.5,0.7,1.1,1.0,1.1,0.2,0.2,0.2,0.0,0.0,0.0,21.5,19.4,20.5,366.6,371.0,368.8,8.0,6.4,7.1,7,DST
13,Panthers,3.1,1.6,2.7,0.9,0.7,0.7,1.2,0.6,0.7,1.7,0.9,1.3,0.3,0.1,0.2,0.0,0.0,0.0,28.1,21.9,25.0,357.1,361.0,359.1,8.3,6.2,7.0,7,DST
14,Team,2.9,2.3,2.6,1.3,0.7,0.9,0.9,0.5,0.7,1.2,0.8,1.0,0.3,0.1,0.2,0.0,0.0,0.0,26.9,21.3,23.3,333.0,412.2,372.6,8.0,6.2,6.9,7,DST
15,Eagles,2.6,1.7,2.3,1.1,0.8,1.0,0.8,0.5,0.6,1.1,0.8,1.0,0.3,0.2,0.2,0.0,0.0,0.0,21.1,19.0,20.0,331.8,336.0,333.9,8.3,6.5,6.9,7,DST
16,Bills,3.1,1.6,2.1,1.2,0.7,1.0,1.0,0.5,0.7,1.4,1.1,1.3,0.3,0.1,0.2,0.1,0.0,0.1,25.3,17.8,22.5,301.0,319.6,310.3,9.1,6.5,6.8,7,DST
17,Dolphins,2.2,1.9,2.0,1.2,0.9,1.0,0.8,0.5,0.7,1.1,0.7,0.9,0.3,0.2,0.2,0.0,0.0,0.0,25.0,22.4,23.8,363.4,374.0,368.7,7.3,6.2,6.8,7,DST
18,Bears,3.1,2.1,2.5,1.0,0.6,0.8,0.9,0.6,0.7,1.2,0.9,1.1,0.2,0.1,0.2,0.1,0.0,0.1,26.0,22.7,24.7,354.0,385.8,369.9,7.5,5.9,6.7,7,DST
19,Falcons,3.0,2.2,2.6,0.9,0.6,0.7,0.8,0.4,0.6,1.1,0.6,0.9,0.2,0.1,0.2,0.0,0.0,0.0,24.5,22.1,23.3,370.1,377.0,373.5,7.5,6.0,6.5,7,DST
20,Jets,2.6,2.0,2.2,1.0,0.7,0.8,1.1,0.6,0.7,1.5,0.8,1.2,0.3,0.1,0.2,0.0,0.0,0.0,24.3,23.0,23.6,378.3,386.0,382.1,7.2,5.6,6.5,7,DST
21,Ravens,2.5,2.1,2.3,1.0,0.5,0.7,0.8,0.6,0.7,1.1,0.9,1.0,0.3,0.1,0.2,0.0,0.0,0.0,27.3,22.1,24.3,351.0,382.0,366.5,7.5,4.7,6.5,7,DST
22,Patriots,2.9,2.1,2.4,0.8,0.7,0.8,0.8,0.4,0.6,1.1,0.6,0.9,0.3,0.1,0.2,0.0,0.0,0.0,24.8,19.6,22.7,343.0,368.0,355.5,7.4,5.1,6.4,7,DST
23,Cowboys,3.0,2.2,2.7,0.7,0.4,0.5,1.3,0.6,0.9,1.8,0.9,1.4,0.2,0.1,0.1,0.1,0.0,0.0,21.9,19.8,20.9,320.0,349.0,334.5,7.9,5.6,6.4,7,DST
24,Saints,2.3,1.7,2.1,0.9,0.8,0.9,0.8,0.6,0.7,1.0,0.8,0.9,0.2,0.1,0.2,0.0,0.0,0.0,27.9,26.0,27.1,356.0,386.7,371.3,6.8,5.3,6.3,7,DST
25,Titans,3.0,1.5,2.0,0.9,0.6,0.8,1.0,0.5,0.7,1.0,0.8,0.9,0.3,0.1,0.2,0.0,0.0,0.0,35.3,24.6,28.7,371.0,435.8,403.4,6.4,4.2,6.1,7,DST
26,49ers,3.5,1.3,2.1,1.2,0.6,0.8,0.7,0.5,0.6,0.9,0.7,0.8,0.2,0.1,0.1,0.0,0.0,0.0,34.6,30.8,32.9,401.0,422.0,411.5,5.6,2.8,5.8,7,DST
27,Giants,2.3,1.3,1.8,1.0,0.6,0.8,0.6,0.4,0.5,0.7,0.5,0.6,0.3,0.1,0.2,0.0,0.0,0.0,30.4,28.0,28.9,385.0,409.3,397.2,6.3,4.1,5.5,7,DST
28,Bengals,2.2,1.5,1.7,1.2,0.5,0.8,0.7,0.3,0.5,0.6,0.5,0.6,0.2,0.1,0.2,0.0,0.0,0.0,32.0,31.3,31.6,369.0,415.8,392.4,5.7,3.0,5.2,7,DST
