,QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Points,Salary
48,Baker Mayfield,Nick Chubb,Todd Gurley,Adam Thielen,Willie Snead,Robert Woods,David Njoku,Marquise Goodwin,Detroit Lions,143.02200000000002,50000
49,Jared Goff,Nick Chubb,Kerryon Johnson,Jermaine Kearse,Adam Thielen,Robert Woods,David Njoku,Ezekiel Elliott,Indianapolis Colts,142.994,50000
50,Jared Goff,Nick Chubb,Todd Gurley,Jermaine Kearse,Willie Snead,Robert Woods,David Njoku,Ezekiel Elliott,New York Jets,142.984,49500
51,Jared Goff,Nick Chubb,Ezekiel Elliott,Jermaine Kearse,Adam Thielen,Robert Woods,David Njoku,Tarik Cohen,Buffalo Bills,142.984,49600
52,Joe Flacco,Nick Chubb,Todd Gurley,Jermaine Kearse,Adam Thielen,Robert Woods,David Njoku,Taylor Gabriel,New York Jets,142.964,49500
53,Baker Mayfield,Nick Chubb,Todd Gurley,Jermaine Kearse,Robert Woods,Taylor Gabriel,David Njoku,Ezekiel Elliott,Detroit Lions,142.95200000000003,49700
54,Baker Mayfield,Nick Chubb,Ezekiel Elliott,Jermaine Kearse,Adam Thielen,Robert Woods,David Njoku,Tarik Cohen,Indianapolis Colts,142.912,49800
55,Baker Mayfield,Kerryon Johnson,Ezekiel Elliott,Jermaine Kearse,Adam Thielen,Robert Woods,David Njoku,Tarik Cohen,Buffalo Bills,142.90200000000002,49700
56,Baker Mayfield,Kerryon Johnson,Todd Gurley,Jermaine Kearse,Willie Snead,Robert Woods,David Njoku,Ezekiel Elliott,New York Jets,142.902,49600
57,Jared Goff,Nick Chubb,Todd Gurley,Jermaine Kearse,Adam Thielen,Taylor Gabriel,David Njoku,Tarik Cohen,Indianapolis Colts,142.894,50000
58,Joe Flacco,Nick Chubb,Todd Gurley,Adam Thielen,Willie Snead,Robert Woods,David Njoku,Taylor Gabriel,Buffalo Bills,142.88400000000001,49600
59,Jared Goff,Kerryon Johnson,Todd Gurley,Jermaine Kearse,Adam Thielen,Taylor Gabriel,David Njoku,Tarik Cohen,Buffalo Bills,142.88400000000001,49900
60,C.J. Beathard,Nick Chubb,Todd Gurley,Jermaine Kearse,Adam Thielen,Robert Woods,David Njoku,Tarik Cohen,Detroit Lions,142.848,49600
61,Baker Mayfield,Nick Chubb,Todd Gurley,Adam Thielen,Willie Snead,Robert Woods,David Njoku,Marquise Goodwin,New York Jets,142.722,49700
62,Joe Flacco,Nick Chubb,Todd Gurley,Jermaine Kearse,Adam Thielen,Robert Woods,David Njoku,Marquise Goodwin,Detroit Lions,142.704,49700
63,Baker Mayfield,Nick Chubb,Todd Gurley,Willie Snead,Robert Woods,Taylor Gabriel,David Njoku,Ezekiel Elliott,Buffalo Bills,142.572,49500
64,Joe Flacco,Nick Chubb,Todd Gurley,Jermaine Kearse,Willie Snead,Robert Woods,David Njoku,Ezekiel Elliott,Indianapolis Colts,142.51399999999998,49500
65,C.J. Beathard,Nick Chubb,Kerryon Johnson,Adam Thielen,Willie Snead,Robert Woods,David Njoku,Todd Gurley,Indianapolis Colts,142.478,49800
66,Baker Mayfield,Nick Chubb,Todd Gurley,Jermaine Kearse,Robert Woods,Marquise Goodwin,David Njoku,Ezekiel Elliott,Detroit Lions,142.39200000000002,49600
67,Jared Goff,Nick Chubb,Todd Gurley,Jermaine Kearse,Adam Thielen,Marquise Goodwin,David Njoku,Tarik Cohen,Indianapolis Colts,142.334,49900
68,Jared Goff,Kerryon Johnson,Todd Gurley,Jermaine Kearse,Adam Thielen,Marquise Goodwin,David Njoku,Tarik Cohen,Buffalo Bills,142.324,49800
69,Joe Flacco,Nick Chubb,Todd Gurley,Adam Thielen,Willie Snead,Robert Woods,David Njoku,Marquise Goodwin,Buffalo Bills,142.324,49500
70,Jared Goff,Nick Chubb,Ezekiel Elliott,Jermaine Kearse,Adam Thielen,Robert Woods,David Njoku,Tarik Cohen,Detroit Lions,142.28400000000002,49700
71,Joe Flacco,Kerryon Johnson,Todd Gurley,Jermaine Kearse,Robert Woods,Marquise Goodwin,David Njoku,Ezekiel Elliott,Buffalo Bills,142.284,50000
72,Baker Mayfield,Kerryon Johnson,Todd Gurley,Jermaine Kearse,Adam Thielen,Marquise Goodwin,David Njoku,Tarik Cohen,Indianapolis Colts,142.25199999999998,50000
73,C.J. Beathard,Nick Chubb,Todd Gurley,Adam Thielen,Robert Woods,Marquise Goodwin,David Njoku,Tarik Cohen,Buffalo Bills,142.248,50000
74,C.J. Beathard,Nick Chubb,Kerryon Johnson,Adam Thielen,Robert Woods,Taylor Gabriel,David Njoku,Todd Gurley,Buffalo Bills,142.21800000000002,49500
75,Baker Mayfield,Kerryon Johnson,Ezekiel Elliott,Jermaine Kearse,Adam Thielen,Robert Woods,David Njoku,Tarik Cohen,Detroit Lions,142.20200000000003,49800
76,Baker Mayfield,Todd Gurley,Ezekiel Elliott,Jermaine Kearse,Willie Snead,Robert Woods,David Njoku,Taylor Gabriel,Buffalo Bills,142.202,50000
77,Jared Goff,Kerryon Johnson,Todd Gurley,Jermaine Kearse,Adam Thielen,Taylor Gabriel,David Njoku,Tarik Cohen,Detroit Lions,142.18400000000003,50000
78,Joe Flacco,Nick Chubb,Todd Gurley,Adam Thielen,Willie Snead,Robert Woods,David Njoku,Taylor Gabriel,Detroit Lions,142.18400000000003,49700
79,C.J. Beathard,Todd Gurley,Tarik Cohen,Jermaine Kearse,Adam Thielen,Willie Snead,David Njoku,Robert Woods,Buffalo Bills,142.098,49900
80,Joe Flacco,Todd Gurley,Ezekiel Elliott,Jermaine Kearse,Willie Snead,Robert Woods,David Njoku,Tarik Cohen,New York Jets,142.094,49800
81,Jared Goff,Nick Chubb,Kerryon Johnson,Adam Thielen,Willie Snead,Robert Woods,David Njoku,Ezekiel Elliott,Indianapolis Colts,141.914,49900
82,Jared Goff,Nick Chubb,Ezekiel Elliott,Adam Thielen,Willie Snead,Robert Woods,David Njoku,Tarik Cohen,Buffalo Bills,141.904,49500
83,Baker Mayfield,Kerryon Johnson,Ezekiel Elliott,Jermaine Kearse,Adam Thielen,Robert Woods,David Njoku,Tarik Cohen,New York Jets,141.90200000000002,49500
84,Jared Goff,Kerryon Johnson,Todd Gurley,Jermaine Kearse,Adam Thielen,Taylor Gabriel,David Njoku,Tarik Cohen,New York Jets,141.88400000000001,49700
85,Baker Mayfield,Nick Chubb,Todd Gurley,Willie Snead,Robert Woods,Taylor Gabriel,David Njoku,Ezekiel Elliott,Detroit Lions,141.872,49600
86,C.J. Beathard,Kerryon Johnson,Todd Gurley,Jermaine Kearse,Adam Thielen,Robert Woods,David Njoku,Taylor Gabriel,Buffalo Bills,141.848,50000
87,Joe Flacco,Kerryon Johnson,Todd Gurley,Jermaine Kearse,Robert Woods,Taylor Gabriel,David Njoku,Ezekiel Elliott,New York Jets,141.844,49900
88,Baker Mayfield,Nick Chubb,Ezekiel Elliott,Adam Thielen,Willie Snead,Robert Woods,David Njoku,Tarik Cohen,Indianapolis Colts,141.832,49700
89,Baker Mayfield,Kerryon Johnson,Ezekiel Elliott,Adam Thielen,Willie Snead,Robert Woods,David Njoku,Tarik Cohen,Buffalo Bills,141.822,49600
90,Jared Goff,Nick Chubb,Todd Gurley,Adam Thielen,Willie Snead,Taylor Gabriel,David Njoku,Tarik Cohen,Indianapolis Colts,141.814,49900
91,C.J. Beathard,Nick Chubb,Todd Gurley,Adam Thielen,Robert Woods,Taylor Gabriel,David Njoku,Tarik Cohen,New York Jets,141.808,49900
92,Jared Goff,Kerryon Johnson,Todd Gurley,Adam Thielen,Willie Snead,Taylor Gabriel,David Njoku,Tarik Cohen,Buffalo Bills,141.804,49800
93,Joe Flacco,Kerryon Johnson,Todd Gurley,Jermaine Kearse,Willie Snead,Robert Woods,David Njoku,Ezekiel Elliott,Detroit Lions,141.804,49500
94,C.J. Beathard,Nick Chubb,Todd Gurley,Adam Thielen,Willie Snead,Robert Woods,David Njoku,Tarik Cohen,Detroit Lions,141.768,49500
95,Joe Flacco,Kerryon Johnson,Todd Gurley,Willie Snead,Robert Woods,Taylor Gabriel,David Njoku,Ezekiel Elliott,Buffalo Bills,141.764,50000
96,Baker Mayfield,Kerryon Johnson,Todd Gurley,Adam Thielen,Willie Snead,Taylor Gabriel,David Njoku,Tarik Cohen,Indianapolis Colts,141.732,50000
97,Jared Goff,Nick Chubb,Todd Gurley,Willie Snead,Robert Woods,Marquise Goodwin,David Njoku,Ezekiel Elliott,New York Jets,141.684,50000
98,Joe Flacco,Nick Chubb,Todd Gurley,Adam Thielen,Robert Woods,Taylor Gabriel,David Njoku,Marquise Goodwin,New York Jets,141.66400000000002,50000
99,Jared Goff,Nick Chubb,Kerryon Johnson,Adam Thielen,Robert Woods,Taylor Gabriel,David Njoku,Ezekiel Elliott,Buffalo Bills,141.654,49600
100,Baker Mayfield,Todd Gurley,Ezekiel Elliott,Jermaine Kearse,Willie Snead,Robert Woods,David Njoku,Marquise Goodwin,Buffalo Bills,141.642,49900
101,Joe Flacco,Nick Chubb,Todd Gurley,Adam Thielen,Willie Snead,Robert Woods,David Njoku,Marquise Goodwin,Detroit Lions,141.62400000000002,49600
102,Jared Goff,Kerryon Johnson,Todd Gurley,Jermaine Kearse,Adam Thielen,Marquise Goodwin,David Njoku,Tarik Cohen,Detroit Lions,141.62400000000002,49900
103,Baker Mayfield,Nick Chubb,Kerryon Johnson,Adam Thielen,Robert Woods,Taylor Gabriel,David Njoku,Ezekiel Elliott,Indianapolis Colts,141.582,49800
104,Jared Goff,Ezekiel Elliott,Tarik Cohen,Jermaine Kearse,Adam Thielen,Willie Snead,David Njoku,Robert Woods,Buffalo Bills,141.53400000000002,50000
105,C.J. Beathard,Nick Chubb,Kerryon Johnson,Adam Thielen,Robert Woods,Taylor Gabriel,David Njoku,Todd Gurley,Detroit Lions,141.51800000000003,49600
106,Joe Flacco,Kerryon Johnson,Todd Gurley,Jermaine Kearse,Adam Thielen,Taylor Gabriel,David Njoku,Tarik Cohen,Indianapolis Colts,141.414,49700
107,C.J. Beathard,Todd Gurley,Tarik Cohen,Jermaine Kearse,Adam Thielen,Willie Snead,David Njoku,Robert Woods,Detroit Lions,141.39800000000002,50000
108,Baker Mayfield,Nick Chubb,Todd Gurley,Robert Woods,Taylor Gabriel,Marquise Goodwin,David Njoku,Ezekiel Elliott,New York Jets,141.352,49900
109,Jared Goff,Kerryon Johnson,Todd Gurley,Jermaine Kearse,Adam Thielen,Marquise Goodwin,David Njoku,Tarik Cohen,New York Jets,141.324,49600
110,Baker Mayfield,Nick Chubb,Todd Gurley,Willie Snead,Robert Woods,Marquise Goodwin,David Njoku,Ezekiel Elliott,Detroit Lions,141.312,49500
111,C.J. Beathard,Nick Chubb,Todd Gurley,Jermaine Kearse,Adam Thielen,Robert Woods,David Njoku,Marquise Goodwin,Indianapolis Colts,141.298,50000
112,C.J. Beathard,Kerryon Johnson,Todd Gurley,Jermaine Kearse,Adam Thielen,Robert Woods,David Njoku,Marquise Goodwin,Buffalo Bills,141.288,49900
113,Joe Flacco,Kerryon Johnson,Todd Gurley,Jermaine Kearse,Robert Woods,Marquise Goodwin,David Njoku,Ezekiel Elliott,New York Jets,141.284,49800
114,Jared Goff,Nick Chubb,Todd Gurley,Adam Thielen,Willie Snead,Marquise Goodwin,David Njoku,Tarik Cohen,Indianapolis Colts,141.254,49800
115,C.J. Beathard,Nick Chubb,Todd Gurley,Adam Thielen,Robert Woods,Marquise Goodwin,David Njoku,Tarik Cohen,New York Jets,141.248,49800
116,Jared Goff,Nick Chubb,Ezekiel Elliott,Adam Thielen,Robert Woods,Taylor Gabriel,David Njoku,Tarik Cohen,New York Jets,141.244,50000
117,Jared Goff,Kerryon Johnson,Todd Gurley,Adam Thielen,Willie Snead,Marquise Goodwin,David Njoku,Tarik Cohen,Buffalo Bills,141.244,49700
118,Joe Flacco,Nick Chubb,Todd Gurley,Willie Snead,Robert Woods,Marquise Goodwin,David Njoku,Ezekiel Elliott,Indianapolis Colts,141.214,50000
119,Joe Flacco,Kerryon Johnson,Todd Gurley,Willie Snead,Robert Woods,Marquise Goodwin,David Njoku,Ezekiel Elliott,Buffalo Bills,141.204,49900
120,Jared Goff,Nick Chubb,Ezekiel Elliott,Adam Thielen,Willie Snead,Robert Woods,David Njoku,Tarik Cohen,Detroit Lions,141.204,49600
121,Baker Mayfield,Ezekiel Elliott,Tarik Cohen,Jermaine Kearse,Adam Thielen,Robert Woods,David Njoku,Taylor Gabriel,Buffalo Bills,141.20200000000003,49900
122,Baker Mayfield,Todd Gurley,Ezekiel Elliott,Jermaine Kearse,Willie Snead,Robert Woods,David Njoku,Taylor Gabriel,New York Jets,141.202,49800
123,Baker Mayfield,Kerryon Johnson,Todd Gurley,Adam Thielen,Willie Snead,Marquise Goodwin,David Njoku,Tarik Cohen,Indianapolis Colts,141.172,49900
124,Baker Mayfield,Kerryon Johnson,Ezekiel Elliott,Adam Thielen,Willie Snead,Robert Woods,David Njoku,Tarik Cohen,Detroit Lions,141.122,49700
125,Jared Goff,Kerryon Johnson,Todd Gurley,Adam Thielen,Willie Snead,Taylor Gabriel,David Njoku,Tarik Cohen,Detroit Lions,141.104,49900
126,C.J. Beathard,Todd Gurley,Tarik Cohen,Jermaine Kearse,Adam Thielen,Willie Snead,David Njoku,Robert Woods,New York Jets,141.098,49700
127,Jared Goff,Nick Chubb,Kerryon Johnson,Adam Thielen,Robert Woods,Marquise Goodwin,David Njoku,Ezekiel Elliott,Buffalo Bills,141.094,49500
128,Baker Mayfield,Nick Chubb,Kerryon Johnson,Adam Thielen,Robert Woods,Marquise Goodwin,David Njoku,Ezekiel Elliott,Indianapolis Colts,141.022,49700
129,Jared Goff,Nick Chubb,Kerryon Johnson,Adam Thielen,Taylor Gabriel,Marquise Goodwin,David Njoku,Todd Gurley,Indianapolis Colts,141.004,49900
130,Jared Goff,Nick Chubb,Todd Gurley,Adam Thielen,Taylor Gabriel,Marquise Goodwin,David Njoku,Tarik Cohen,Buffalo Bills,140.994,49500
131,C.J. Beathard,Nick Chubb,Kerryon Johnson,Adam Thielen,Robert Woods,Marquise Goodwin,David Njoku,Todd Gurley,Detroit Lions,140.95800000000003,49500
132,Joe Flacco,Nick Chubb,Todd Gurley,Robert Woods,Taylor Gabriel,Marquise Goodwin,David Njoku,Ezekiel Elliott,Buffalo Bills,140.954,49700
133,Jared Goff,Nick Chubb,Ezekiel Elliott,Jermaine Kearse,Adam Thielen,Willie Snead,David Njoku,Robert Woods,Indianapolis Colts,140.954,49500
134,Jared Goff,Nick Chubb,Kerryon Johnson,Adam Thielen,Robert Woods,Taylor Gabriel,David Njoku,Ezekiel Elliott,Detroit Lions,140.954,49700
135,Baker Mayfield,Todd Gurley,Ezekiel Elliott,Jermaine Kearse,Willie Snead,Robert Woods,David Njoku,Marquise Goodwin,Detroit Lions,140.942,50000
136,Baker Mayfield,Nick Chubb,Todd Gurley,Adam Thielen,Taylor Gabriel,Marquise Goodwin,David Njoku,Tarik Cohen,Indianapolis Colts,140.922,49700
137,Baker Mayfield,Kerryon Johnson,Todd Gurley,Adam Thielen,Taylor Gabriel,Marquise Goodwin,David Njoku,Tarik Cohen,Buffalo Bills,140.912,49600
138,Baker Mayfield,Nick Chubb,Ezekiel Elliott,Adam Thielen,Robert Woods,Taylor Gabriel,David Njoku,Tarik Cohen,Detroit Lions,140.872,49500
139,Baker Mayfield,Kerryon Johnson,Ezekiel Elliott,Jermaine Kearse,Adam Thielen,Willie Snead,David Njoku,Robert Woods,Indianapolis Colts,140.872,49600
140,Jared Goff,Kerryon Johnson,Todd Gurley,Jermaine Kearse,Adam Thielen,Willie Snead,David Njoku,Taylor Gabriel,Indianapolis Colts,140.854,49800
141,Joe Flacco,Kerryon Johnson,Todd Gurley,Jermaine Kearse,Adam Thielen,Marquise Goodwin,David Njoku,Tarik Cohen,Indianapolis Colts,140.85399999999998,49600
142,C.J. Beathard,Kerryon Johnson,Todd Gurley,Jermaine Kearse,Adam Thielen,Robert Woods,David Njoku,Taylor Gabriel,New York Jets,140.848,49800
143,Joe Flacco,Todd Gurley,Ezekiel Elliott,Jermaine Kearse,Willie Snead,Robert Woods,David Njoku,Taylor Gabriel,Buffalo Bills,140.804,49600
144,Jared Goff,Kerryon Johnson,Todd Gurley,Adam Thielen,Willie Snead,Taylor Gabriel,David Njoku,Tarik Cohen,New York Jets,140.804,49600
145,C.J. Beathard,Nick Chubb,Todd Gurley,Adam Thielen,Willie Snead,Robert Woods,David Njoku,Taylor Gabriel,Indianapolis Colts,140.778,50000
146,Joe Flacco,Nick Chubb,Ezekiel Elliott,Adam Thielen,Robert Woods,Taylor Gabriel,David Njoku,Tarik Cohen,Indianapolis Colts,140.774,50000
147,Baker Mayfield,Todd Gurley,Tarik Cohen,Jermaine Kearse,Adam Thielen,Willie Snead,David Njoku,Taylor Gabriel,Indianapolis Colts,140.772,49600
148,C.J. Beathard,Kerryon Johnson,Todd Gurley,Adam Thielen,Willie Snead,Robert Woods,David Njoku,Taylor Gabriel,Buffalo Bills,140.768,49900
149,Joe Flacco,Kerryon Johnson,Ezekiel Elliott,Adam Thielen,Robert Woods,Taylor Gabriel,David Njoku,Tarik Cohen,Buffalo Bills,140.764,49900
150,Joe Flacco,Kerryon Johnson,Todd Gurley,Willie Snead,Robert Woods,Taylor Gabriel,David Njoku,Ezekiel Elliott,New York Jets,140.764,49800
151,Jared Goff,Kerryon Johnson,Ezekiel Elliott,Jermaine Kearse,Adam Thielen,Robert Woods,David Njoku,Marquise Goodwin,Buffalo Bills,140.72400000000002,50000
152,Jared Goff,Nick Chubb,Ezekiel Elliott,Adam Thielen,Robert Woods,Marquise Goodwin,David Njoku,Tarik Cohen,New York Jets,140.684,49900
153,Baker Mayfield,Ezekiel Elliott,Tarik Cohen,Jermaine Kearse,Adam Thielen,Robert Woods,David Njoku,Marquise Goodwin,Buffalo Bills,140.64200000000002,49800
154,Baker Mayfield,Todd Gurley,Ezekiel Elliott,Jermaine Kearse,Willie Snead,Robert Woods,David Njoku,Marquise Goodwin,New York Jets,140.642,49700
155,Jared Goff,Todd Gurley,Tarik Cohen,Jermaine Kearse,Adam Thielen,Taylor Gabriel,David Njoku,Marquise Goodwin,Buffalo Bills,140.62400000000002,50000
156,Baker Mayfield,Kerryon Johnson,Ezekiel Elliott,Adam Thielen,Robert Woods,Marquise Goodwin,David Njoku,Tarik Cohen,New York Jets,140.602,50000
157,C.J. Beathard,Kerryon Johnson,Todd Gurley,Jermaine Kearse,Adam Thielen,Robert Woods,David Njoku,Marquise Goodwin,Detroit Lions,140.58800000000002,50000
158,Jared Goff,Kerryon Johnson,Todd Gurley,Adam Thielen,Willie Snead,Marquise Goodwin,David Njoku,Tarik Cohen,Detroit Lions,140.544,49800
159,Jared Goff,Ezekiel Elliott,Tarik Cohen,Jermaine Kearse,Adam Thielen,Willie Snead,David Njoku,Robert Woods,New York Jets,140.53400000000002,49800
160,Joe Flacco,Kerryon Johnson,Todd Gurley,Willie Snead,Robert Woods,Marquise Goodwin,David Njoku,Ezekiel Elliott,Detroit Lions,140.50400000000002,50000
161,Baker Mayfield,Ezekiel Elliott,Tarik Cohen,Jermaine Kearse,Adam Thielen,Robert Woods,David Njoku,Taylor Gabriel,Detroit Lions,140.50200000000004,50000
162,C.J. Beathard,Kerryon Johnson,Todd Gurley,Jermaine Kearse,Willie Snead,Robert Woods,David Njoku,Ezekiel Elliott,Indianapolis Colts,140.398,49800
163,Jared Goff,Nick Chubb,Kerryon Johnson,Adam Thielen,Robert Woods,Marquise Goodwin,David Njoku,Ezekiel Elliott,Detroit Lions,140.394,49600
