Player,Team,Position,Salary,Name + ID,AvgPointsPerGame,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Dynasty_MIN,Dynasty_MID,Dynasty_MAX,Redraft_MIN,Redraft_MID,Redraft_MAX,Draft Kings Value_MAX,Draft Kings Value_MID,Draft Kings Value_MIN,Draft Kings_MID_Rank,Draft Kings_MID_Tier,Draft Kings Value_MID_Rank,Draft Kings Value_MID_Tier,Min_Tier,Add_Tier
Tua Tagovailoa,MIA,QB,5800.0,Tua Tagovailoa (15783290),10.79,14.422,17.360000000000003,21.129999999999995,13.122,16.46,20.88,14.022,17.060000000000002,20.88,402.1633615309943,334.1013824884792,274.49124467581646,14,6,15,6,6,12
Drew Lock,DEN,QB,5400.0,Drew Lock (15783294),14.05,13.104,16.154,20.887,11.404,14.953999999999999,19.522000000000002,12.804,15.953999999999999,20.322000000000003,412.0879120879121,334.2825306425653,258.53401637382103,18,6,16,6,6,12
Baker Mayfield,CLE,QB,5400.0,Baker Mayfield (15783295),13.94,11.378,15.254,17.49,10.177999999999999,14.254,16.590000000000003,11.177999999999999,15.154,17.39,474.6001054666901,354.0055067523273,308.74785591766727,20,7,17,7,7,14
Ryan Tannehill,TEN,QB,6100.0,Ryan Tannehill (15783287),20.84,13.200000000000003,17.1,20.868,12.000000000000002,16.2,19.258000000000003,13.000000000000002,16.900000000000002,19.758000000000003,462.121212121212,356.7251461988304,292.31359018593065,15,6,18,7,6,13
Jake Luton,JAC,QB,5000.0,Jake Luton (15783306),17.61,11.600000000000001,13.878,18.006,10.100000000000001,12.677999999999999,15.436,11.300000000000002,13.677999999999999,16.336000000000002,431.03448275862064,360.28246144977663,277.68521603909807,21,8,19,7,7,15
Joe Flacco,NYJ,QB,5000.0,Joe Flacco (15783305),10.59,10.54,13.532000000000002,17.090000000000003,9.04,12.532000000000002,15.74,10.339999999999998,13.432000000000002,16.340000000000003,474.38330170777994,369.49453148093403,292.56875365710937,22,8,20,7,7,15
Kirk Cousins,MIN,QB,6200.0,Kirk Cousins (15783285),17.36,14.03,16.644,19.950000000000003,12.829999999999998,15.843999999999998,19.000000000000004,13.829999999999998,16.544,19.400000000000006,441.91019244476126,372.506608988224,310.7769423558897,17,6,21,7,6,13
Teddy Bridgewater,CAR,QB,6400.0,Teddy Bridgewater (15783283),19.47,7.74,15.468,22.050000000000004,6.54,14.668,20.900000000000002,7.54,15.368,21.300000000000004,826.8733850129199,413.75743470390483,290.2494331065759,19,7,22,8,7,15
Dalvin Cook,MIN,RB,9000.0,Dalvin Cook (15783342),28.66,21.930000000000003,26.14,31.630000000000003,17.600000000000005,21.29,26.530000000000005,18.850000000000005,22.94,28.530000000000005,410.39671682626533,344.2999234889059,284.539993676889,1,1,1,1,1,2
Adrian Peterson,DET,RB,4000.0,Adrian Peterson (15783538),7.54,5.1800000000000015,11.400000000000002,17.580000000000002,4.880000000000001,10.500000000000004,16.43,5.080000000000001,11.300000000000002,17.580000000000002,772.200772200772,350.87719298245605,227.53128555176335,19,6,2,1,1,7
James Robinson,JAC,RB,6400.0,James Robinson (15783360),19.19,12.790000000000003,16.79,22.335,11.540000000000001,15.239999999999998,20.09,12.590000000000002,16.69,21.990000000000002,500.39093041438616,381.17927337701013,286.54578016565927,6,3,3,2,2,5
Duke Johnson,HOU,RB,5400.0,Duke Johnson (15783392),6.4,7.7299999999999995,13.67,19.27,6.23,12.02,17.12,7.529999999999999,13.57,19.17,698.5769728331178,395.0256035113387,280.2283341982356,14,5,4,2,2,7
Giovani Bernard,CIN,RB,5500.0,Giovani Bernard (15783390),10.0,8.73,13.879999999999999,17.860000000000003,7.029999999999999,11.980000000000002,15.860000000000003,8.53,13.78,17.860000000000003,630.0114547537228,396.2536023054755,307.9507278835386,12,5,5,2,2,7
Aaron Jones,GB,RB,7200.0,Aaron Jones (15783346),20.77,13.08,17.95,21.509999999999998,11.379999999999999,16.0,19.31,12.879999999999999,17.85,21.41,550.4587155963303,401.11420612813373,334.72803347280336,3,3,6,2,2,5
Mike Davis,CAR,RB,6800.0,Mike Davis (15783352),13.75,12.41,16.919999999999998,22.72,10.81,14.97,20.37,12.209999999999999,16.82,22.62,547.945205479452,401.8912529550828,299.29577464788736,5,3,7,2,2,5
Kalen Ballage,LAC,RB,5600.0,Kalen Ballage (15783388),9.72,6.65,13.8,21.060000000000002,5.6,12.4,18.96,6.45,13.700000000000001,20.960000000000004,842.1052631578947,405.7971014492753,265.9069325735992,13,5,8,2,2,7
Ezekiel Elliott,DAL,RB,6500.0,Ezekiel Elliott (15783358),16.78,13.000000000000002,15.950000000000003,20.56,11.300000000000002,14.200000000000001,18.64,12.700000000000003,15.750000000000002,20.340000000000003,499.99999999999994,407.5235109717868,316.147859922179,8,4,9,2,2,6
Antonio Gibson,WAS,RB,5800.0,Antonio Gibson (15783376),14.76,6.36,14.16,18.42,4.910000000000001,12.709999999999999,16.92,6.0600000000000005,14.06,18.42,911.9496855345911,409.6045197740113,314.87513572204125,11,5,10,2,2,7
James Conner,PIT,RB,6600.0,James Conner (15783356),14.46,12.070000000000002,15.53,21.419999999999998,10.870000000000001,14.18,19.17,11.870000000000001,15.43,21.32,546.8102734051366,424.98390212491955,308.12324929971993,9,4,11,3,3,7
Miles Sanders,PHI,RB,6900.0,Miles Sanders (15783350),16.33,12.120000000000003,16.05,21.79,10.670000000000002,14.5,19.84,11.920000000000002,15.950000000000003,21.69,569.3069306930691,429.9065420560747,316.6590178981184,7,4,12,3,3,7
Melvin Gordon,DEN,RB,5100.0,Melvin Gordon III (15783400),12.82,8.180000000000001,11.83,15.15,6.98,10.43,13.4,7.98,11.629999999999999,15.05,623.4718826405867,431.10735418427726,336.63366336633663,17,6,13,3,3,9
JD McKissic,WAS,RB,5200.0,J.D. McKissic (15783396),10.28,7.18,11.79,17.72,5.2299999999999995,9.340000000000002,14.219999999999999,6.9799999999999995,11.69,17.72,724.2339832869081,441.0517387616625,293.45372460496617,18,6,14,4,4,10
Salvon Ahmed,MIA,RB,4800.0,Salvon Ahmed (15783406),9.9,6.02,10.790000000000001,17.64,5.569999999999999,9.99,16.240000000000002,5.819999999999999,10.690000000000001,17.64,797.3421926910299,444.85634847080627,272.10884353741494,22,6,15,4,4,10
Todd Gurley,ATL,RB,5900.0,Todd Gurley II (15783370),15.37,9.06,13.02,18.259999999999998,8.11,11.92,16.51,8.86,12.92,18.16,651.2141280353201,453.14900153609835,323.1106243154436,16,5,16,4,4,9
Derrick Henry,TEN,RB,8000.0,Derrick Henry (15783344),19.7,11.559999999999999,17.65,22.640000000000004,10.859999999999998,15.340000000000003,18.740000000000006,11.359999999999998,15.990000000000002,19.540000000000006,692.0415224913496,453.25779036827197,353.3568904593639,4,3,17,4,3,7
Nick Chubb,CLE,RB,7000.0,Nick Chubb (15783348),17.76,12.200000000000003,15.394999999999998,22.35,11.500000000000002,14.120000000000001,18.800000000000004,12.000000000000002,14.92,20.300000000000004,573.7704918032786,454.6930821695356,313.19910514541385,10,4,18,4,4,8
Alvin Kamara,NO,RB,9200.0,Alvin Kamara (15783340),27.71,13.560000000000002,20.04,26.350000000000005,11.66,17.44,23.300000000000004,13.360000000000001,19.94,26.350000000000005,678.466076696165,459.08183632734534,349.1461100569259,2,2,19,4,2,6
La'Mical Perine,NYJ,RB,4400.0,La'Mical Perine (15783414),4.72,6.790000000000001,9.430000000000001,12.78,5.79,8.230000000000002,11.48,6.69,9.330000000000002,12.78,648.0117820324004,466.5959703075291,344.2879499217528,24,7,20,4,4,11
Nyheim Hines,IND,RB,5200.0,Nyheim Hines (15783394),12.58,7.580000000000001,11.13,14.680000000000003,5.98,9.28,12.580000000000002,7.48,11.13,14.680000000000003,686.0158311345646,467.2057502246181,354.22343324250676,20,6,21,4,4,10
Kerryon Johnson,DET,RB,4000.0,Kerryon Johnson (15783540),4.89,4.66,8.32,13.59,3.8099999999999996,6.97,11.59,4.56,8.22,13.59,858.3690987124463,480.7692307692308,294.33406916850623,26,8,22,5,5,13
Rex Burkhead,NE,RB,4600.0,Rex Burkhead (15783408),11.6,4.430000000000001,9.23,14.18,3.53,7.930000000000001,12.43,4.33,9.13,14.18,1038.374717832957,498.37486457204767,324.4005641748942,25,7,23,6,6,13
Kareem Hunt,CLE,RB,6700.0,Kareem Hunt (15783354),15.93,8.01,13.059999999999999,16.67,6.91,11.66,14.670000000000002,7.909999999999999,13.059999999999999,16.67,836.45443196005,513.0168453292497,401.9196160767846,15,5,24,6,5,11
Damien Harris,NE,RB,5700.0,Damien Harris (15783382),11.12,7.32,11.08,20.050000000000004,7.12,10.63,18.240000000000002,7.12,10.98,19.540000000000003,778.6885245901639,514.4404332129964,284.28927680798,21,6,25,6,6,12
James White,NE,RB,4200.0,James White (15783418),7.49,4.44,7.83,11.89,3.1899999999999995,6.130000000000001,9.84,4.34,7.83,11.89,945.9459459459458,536.3984674329502,353.2380151387721,27,8,26,6,6,14
Jonathan Taylor,IND,RB,5800.0,Jonathan Taylor (15783374),12.34,6.260000000000001,10.23,13.360000000000001,5.41,9.13,11.96,6.16,10.13,13.360000000000001,926.5175718849839,566.9599217986314,434.13173652694604,23,7,27,7,7,14
Joshua Kelley,LAC,RB,4000.0,Joshua Kelley (15783426),7.6,2.1399999999999997,6.710000000000001,10.66,1.79,5.760000000000001,9.31,1.94,6.61,10.56,1869.158878504673,596.1251862891206,375.234521575985,28,8,28,8,8,16
Denzel Mims,NYJ,WR,3300.0,Denzel Mims (15783690),8.2,7.9399999999999995,10.760000000000002,12.510000000000002,6.14,8.61,10.010000000000002,7.839999999999999,10.760000000000002,12.510000000000002,415.6171284634761,306.6914498141264,263.78896882494,34,5,1,1,1,6
Jakobi Meyers,NE,WR,4900.0,Jakobi Meyers (15783620),14.69,9.610000000000001,14.72,23.625,7.410000000000001,12.07,18.540000000000003,9.510000000000002,14.72,21.990000000000002,509.885535900104,332.8804347826087,207.40740740740742,16,3,2,2,2,5
Chris Conley,JAC,WR,3000.0,Chris Conley (15783758),7.1,6.18,8.729999999999999,11.3,4.83,6.98,9.3,6.18,8.729999999999999,11.3,485.4368932038835,343.6426116838488,265.4867256637168,45,6,3,2,2,8
Tyler Boyd,CIN,WR,5600.0,Tyler Boyd (15783600),16.77,12.97,16.09,21.75,10.220000000000002,12.940000000000001,17.8,12.870000000000001,15.990000000000002,21.3,431.76561295296835,348.0422622747048,257.4712643678161,7,3,4,2,2,5
Jakeem Grant,MIA,WR,3500.0,Jakeem Grant (15783682),6.51,7.770000000000001,9.7,11.27,5.87,7.7,9.07,7.670000000000001,9.7,11.27,450.4504504504504,360.8247422680413,310.55900621118013,39,6,5,3,3,9
Davante Adams,GB,WR,8600.0,Davante Adams (15783560),28.16,20.4,23.799999999999997,27.700000000000003,16.01,17.81,20.700000000000003,19.46,21.66,24.700000000000003,421.56862745098044,361.3445378151261,310.46931407942236,1,1,6,3,1,4
Marvin Jones,DET,WR,5500.0,Marvin Jones Jr. (15783606),11.49,12.35,15.200000000000001,19.2,10.200000000000001,12.700000000000001,16.2,12.35,15.200000000000001,19.2,445.34412955465586,361.84210526315786,286.45833333333337,12,3,7,3,3,6
Keenan Allen,LAC,WR,7400.0,Keenan Allen (15783564),19.11,16.81,20.299999999999997,28.3,13.510000000000002,15.81,20.8,16.71,19.46,25.3,440.2141582391434,364.53201970443354,261.4840989399293,2,2,8,3,2,5
Brandin Cooks,HOU,WR,5200.0,Brandin Cooks (15783614),13.21,11.799999999999999,14.17,18.87,9.3,11.67,16.270000000000003,11.7,14.17,18.87,440.67796610169495,366.9724770642202,275.5696873343932,21,3,9,3,3,6
Michael Pittman,IND,WR,4500.0,Michael Pittman Jr. (15783636),8.28,8.370000000000001,12.24,19.3,6.570000000000001,10.040000000000001,16.3,8.270000000000001,12.24,19.3,537.6344086021505,367.6470588235294,233.16062176165804,29,4,10,3,3,7
Terry McLaurin,WAS,WR,6900.0,Terry McLaurin (15783572),18.3,14.320000000000002,18.574999999999996,23.75,11.670000000000002,14.979999999999999,18.6,14.220000000000002,17.93,22.1,481.84357541899436,371.46702557200547,290.5263157894737,4,2,11,3,2,5
Julio Jones,ATL,WR,7500.0,Julio Jones (15783562),19.11,16.29,20.174999999999997,26.25,13.190000000000003,15.309999999999999,19.75,16.19,18.509999999999998,23.25,460.40515653775327,371.7472118959108,285.7142857142857,3,2,12,3,2,5
Robby Anderson,CAR,WR,6000.0,Robby Anderson (15783586),15.75,12.13,16.099999999999998,21.674999999999997,9.73,13.15,17.71,12.030000000000001,16.0,20.91,494.64138499587796,372.6708074534162,276.81660899653986,6,3,13,3,3,6
Michael Gallup,DAL,WR,3700.0,Michael Gallup (15783660),9.42,7.7,9.91,11.780000000000001,6.2,8.21,9.879999999999999,7.7,9.91,11.780000000000001,480.5194805194805,373.36024217961653,314.09168081494056,38,6,14,3,3,9
Amari Cooper,DAL,WR,5400.0,Amari Cooper (15783610),16.18,11.950000000000001,14.420000000000002,19.62,9.400000000000002,11.72,16.62,11.850000000000001,14.420000000000002,19.62,451.8828451882845,374.4798890429958,275.2293577981651,19,3,15,3,3,6
AJ Green,CIN,WR,3600.0,A.J. Green (15783674),6.96,6.510000000000001,9.600000000000001,11.370000000000001,4.96,7.750000000000001,9.370000000000001,6.41,9.600000000000001,11.370000000000001,552.9953917050691,374.99999999999994,316.62269129287597,40,6,16,3,3,9
Justin Jefferson,MIN,WR,6000.0,Justin Jefferson (15783584),16.69,12.100000000000001,15.790000000000001,23.35,10.150000000000002,13.440000000000001,18.340000000000003,12.100000000000001,15.790000000000001,21.340000000000003,495.86776859504124,379.98733375554144,256.9593147751606,10,3,17,3,3,6
Diontae Johnson,PIT,WR,5900.0,Diontae Johnson (15783588),13.36,12.460000000000003,15.46,21.349999999999994,9.91,12.66,17.6,12.260000000000002,15.360000000000001,20.9,473.51524879614755,381.63001293661057,276.34660421545675,11,3,18,4,3,7
Will Fuller,HOU,WR,6200.0,Will Fuller V (15783578),16.87,13.020000000000001,15.88,20.725,10.870000000000003,13.43,17.240000000000002,12.920000000000002,15.88,19.990000000000002,476.19047619047615,390.42821158690174,299.15560916767186,9,3,19,4,3,7
Jerry Jeudy,DEN,WR,5300.0,Jerry Jeudy (15783612),11.58,11.28,13.56,18.9,9.280000000000001,11.21,15.9,11.18,13.56,18.9,469.8581560283688,390.85545722713863,280.42328042328046,24,4,20,4,4,8
Randall Cobb,HOU,WR,3600.0,Randall Cobb (15783668),10.16,5.800000000000001,9.21,11.5,4.5,7.41,9.25,5.800000000000001,9.21,11.5,620.6896551724137,390.87947882736154,313.04347826086956,43,6,21,4,4,10
Jalen Reagor,PHI,WR,4300.0,Jalen Reagor (15783646),9.12,7.640000000000001,10.99,17.3,6.1899999999999995,9.14,14.8,7.54,10.99,17.3,562.82722513089,391.26478616924476,248.55491329479767,32,5,22,4,4,9
Adam Thielen,MIN,WR,6300.0,Adam Thielen (15783576),17.42,12.450000000000001,16.009999999999998,20.0,10.3,13.36,17.0,12.350000000000001,15.91,20.0,506.0240963855421,393.50405996252346,315.0,8,3,23,4,3,7
Mike Williams,LAC,WR,5100.0,Mike Williams (15783616),11.15,10.690000000000001,12.95,17.7,9.04,11.05,15.2,10.690000000000001,12.95,17.7,477.0813844714686,393.82239382239385,288.135593220339,28,4,24,4,4,8
Tee Higgins,CIN,WR,5900.0,Tee Higgins (15783590),16.51,13.270000000000001,14.9,18.7,10.870000000000003,12.45,16.15,13.170000000000002,14.9,18.7,444.6119065561416,395.9731543624161,315.5080213903743,14,3,25,4,3,7
DJ Moore,CAR,WR,5600.0,DJ Moore (15783604),13.96,11.22,13.940000000000003,17.4,8.920000000000002,11.440000000000001,14.120000000000001,11.120000000000001,13.840000000000003,16.92,499.108734402852,401.7216642754662,321.8390804597701,23,4,26,4,4,8
DeVante Parker,MIA,WR,5700.0,DeVante Parker (15783598),11.69,11.69,14.01,18.3,9.59,11.71,15.700000000000001,11.59,14.01,18.3,487.5962360992301,406.8522483940043,311.4754098360656,22,4,27,4,4,8
Marvin Hall,DET,WR,3800.0,Marvin Hall (15783656),5.88,6.05,9.3,12.05,5.15,7.8500000000000005,10.200000000000001,6.05,9.3,12.05,628.0991735537191,408.6021505376344,315.35269709543564,41,6,28,4,4,10
Jamison Crowder,NYJ,WR,6100.0,Jamison Crowder (15783582),19.78,12.840000000000002,14.92,18.92,10.190000000000001,12.020000000000001,15.870000000000001,12.740000000000002,14.82,18.92,475.0778816199376,408.84718498659515,322.4101479915433,13,3,29,4,3,7
Keelan Cole,JAC,WR,3800.0,Keelan Cole Sr. (15783658),12.21,6.73,9.280000000000001,11.420000000000002,5.18,7.58,9.370000000000001,6.63,9.280000000000001,11.420000000000002,564.6359583952451,409.4827586206896,332.74956217162867,42,6,30,4,4,10
Jarvis Landry,CLE,WR,5500.0,Jarvis Landry (15783608),9.72,10.710000000000003,13.160000000000002,19.2,8.610000000000001,10.760000000000002,16.15,10.610000000000003,13.160000000000002,19.2,513.5387488328663,417.9331306990881,286.45833333333337,26,4,31,5,4,9
DJ Chark,JAC,WR,5700.0,DJ Chark Jr. (15783596),14.16,11.190000000000001,13.53,19.3,9.24,11.13,16.3,11.190000000000001,13.53,19.3,509.3833780160857,421.2860310421286,295.33678756476684,25,4,32,5,4,9
Chase Claypool,PIT,WR,6100.0,Chase Claypool (15783580),15.91,11.150000000000002,14.42,18.63,9.150000000000002,12.12,15.98,11.050000000000002,14.42,18.63,547.0852017937219,423.0235783633842,327.4288781535158,20,3,33,5,3,8
Breshad Perriman,NYJ,WR,4300.0,Breshad Perriman (15783648),10.58,7.74,9.990000000000002,12.360000000000001,6.140000000000001,8.190000000000001,10.360000000000001,7.74,9.990000000000002,12.360000000000001,555.5555555555555,430.43043043043036,347.8964401294498,37,5,34,5,5,10
Calvin Ridley,ATL,WR,7000.0,Calvin Ridley (15783570),20.01,14.05,16.200000000000003,19.75,11.500000000000002,13.55,16.75,13.950000000000001,16.200000000000003,19.75,498.220640569395,432.0987654320987,354.43037974683546,5,3,35,5,3,8
Travis Fulgham,PHI,WR,5600.0,Travis Fulgham (15783602),16.88,10.57,12.950000000000001,19.0,8.57,10.65,16.0,10.57,12.950000000000001,19.0,529.8013245033112,432.4324324324324,294.7368421052632,27,4,36,5,4,9
JuJu Smith-Schuster,PIT,WR,6400.0,JuJu Smith-Schuster (15783574),15.29,10.4,14.64,17.29,7.8,11.840000000000002,14.24,10.3,14.64,17.29,615.3846153846154,437.1584699453552,370.15615962984384,17,3,37,5,3,8
Corey Davis,TEN,WR,4800.0,Corey Davis (15783624),14.51,8.42,10.940000000000001,13.38,6.52,8.84,11.08,8.42,10.940000000000001,13.38,570.0712589073635,438.7568555758683,358.74439461883406,33,5,38,5,5,10
CeeDee Lamb,DAL,WR,5000.0,CeeDee Lamb (15783618),14.42,8.3,11.170000000000002,14.27,6.2,8.97,11.620000000000001,8.200000000000001,11.170000000000002,14.27,602.4096385542168,447.6275738585496,350.385423966363,31,5,39,5,5,10
Quintez Cephus,DET,WR,3000.0,Quintez Cephus (15783856),4.56,2.56,6.6,10.059999999999999,1.9100000000000004,5.300000000000001,8.16,2.46,6.6,10.059999999999999,1171.875,454.54545454545456,298.2107355864812,57,8,40,5,5,13
KJ Hamler,DEN,WR,3600.0,KJ Hamler (15783672),7.74,4.460000000000001,7.890000000000001,12.870000000000001,3.3600000000000003,6.24,10.32,4.36,7.890000000000001,12.870000000000001,807.1748878923765,456.2737642585551,279.7202797202797,51,7,41,5,5,12
Tim Patrick,DEN,WR,4800.0,Tim Patrick (15783628),12.42,7.59,10.45,13.700000000000001,5.839999999999999,8.5,11.200000000000001,7.489999999999999,10.45,13.700000000000001,632.4110671936759,459.3301435406699,350.3649635036496,35,5,42,5,5,10
Curtis Samuel,CAR,WR,4700.0,Curtis Samuel (15783630),12.92,7.41,10.14,14.250000000000002,5.51,7.989999999999999,11.4,7.31,10.14,14.250000000000002,634.2780026990553,463.5108481262327,329.8245614035087,36,5,43,5,5,10
TY Hilton,IND,WR,4200.0,T.Y. Hilton (15783650),6.89,7.3,8.860000000000001,11.32,5.8,7.110000000000001,9.32,7.3,8.860000000000001,11.32,575.3424657534247,474.040632054176,371.0247349823321,44,6,44,5,5,11
Steven Sims,WAS,WR,3000.0,Steven Sims Jr. (15783722),5.26,3.1300000000000003,6.17,9.2,2.2800000000000002,4.7700000000000005,7.4,3.0300000000000002,6.069999999999999,9.2,958.4664536741213,486.2236628849271,326.0869565217392,59,8,45,6,6,14
AJ Brown,TEN,WR,7200.0,A.J. Brown (15783568),17.4,12.9,14.629999999999999,18.73,10.9,12.379999999999999,16.23,12.9,14.629999999999999,18.73,558.1395348837209,492.1394395078606,384.41003737319807,18,3,46,6,3,9
Michael Thomas,NO,WR,7300.0,Michael Thomas (15783566),6.5,11.39,14.83,21.6,9.290000000000001,12.18,17.740000000000002,11.290000000000001,14.83,21.240000000000002,640.9130816505707,492.24544841537426,337.96296296296293,15,3,47,6,3,9
Damiere Byrd,NE,WR,3500.0,Damiere Byrd (15783680),7.46,4.5,6.9399999999999995,9.04,3.4,5.539999999999999,7.24,4.3999999999999995,6.9399999999999995,9.04,777.7777777777778,504.3227665706052,387.1681415929204,55,8,48,6,6,14
Cam Sims,WAS,WR,3300.0,Cam Sims (15783688),6.07,3.3600000000000003,6.49,11.219999999999999,2.71,5.290000000000001,9.120000000000001,3.3600000000000003,6.49,11.219999999999999,982.142857142857,508.47457627118644,294.11764705882354,58,8,49,6,6,14
Marquise Brown,BAL,WR,5800.0,Marquise Brown (15783592),10.02,8.39,11.27,13.8,6.49,9.22,11.450000000000001,8.290000000000001,11.27,13.8,691.2991656734207,514.6406388642414,420.28985507246375,30,5,50,6,5,11
Russell Gage,ATL,WR,3900.0,Russell Gage (15783654),9.08,4.680000000000001,7.34,9.969999999999999,3.43,5.6899999999999995,7.7700000000000005,4.58,7.34,9.969999999999999,833.3333333333333,531.3351498637602,391.1735205616851,54,7,51,7,7,14
Zach Pascal,IND,WR,4400.0,Zach Pascal (15783642),8.11,5.9,8.27,10.969999999999999,4.5,6.670000000000001,8.92,5.9,8.27,10.969999999999999,745.7627118644067,532.043530834341,401.0938924339107,49,7,52,7,7,14
N'Keal Harry,NE,WR,3600.0,N'Keal Harry (15783666),6.9,4.220000000000001,6.750000000000001,8.75,3.1199999999999997,5.25,7.1000000000000005,4.12,6.65,8.75,853.080568720379,533.3333333333333,411.42857142857144,56,8,53,7,7,15
Greg Ward,PHI,WR,4000.0,Greg Ward (15783652),9.42,5.32,7.470000000000001,10.309999999999999,3.87,5.720000000000001,7.910000000000001,5.32,7.470000000000001,10.309999999999999,751.8796992481202,535.475234270415,387.972841901067,53,7,54,7,7,14
Willie Snead,BAL,WR,4500.0,Willie Snead IV (15783640),9.07,5.5,8.29,10.510000000000002,4.5,6.74,8.51,5.5,8.29,10.510000000000002,818.1818181818181,542.8226779252111,428.16365366317785,48,7,55,7,7,14
Rashard Higgins,CLE,WR,4500.0,Rashard Higgins (15783632),8.75,4.610000000000001,8.27,12.08,3.5100000000000002,6.820000000000001,10.030000000000001,4.510000000000001,8.27,12.08,976.1388286334054,544.1354292623943,372.5165562913907,50,7,56,7,7,14
Marquez Valdes-Scantling,GB,WR,4800.0,Marquez Valdes-Scantling (15783626),10.73,6.48,8.65,11.100000000000001,5.23,7.15,9.100000000000001,6.48,8.65,11.100000000000001,740.7407407407406,554.9132947976879,432.4324324324324,46,6,57,7,6,13
Emmanuel Sanders,NO,WR,4900.0,Emmanuel Sanders (15783622),12.39,4.73,8.58,13.450000000000001,3.7300000000000004,6.930000000000001,11.000000000000002,4.73,8.58,13.450000000000001,1035.9408033826637,571.0955710955711,364.31226765799255,47,6,58,8,6,14
