,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
18,Logan Thomas,WAS,5.3,2.0,3.5,46.2,27.2,34.1,0.2,0.0,0.1,0.0,0.0,0.0,4.8,2.8,4.2,5,TE
19,Tyler Eifert,JAC,3.2,2.0,2.6,35.8,25.6,30.4,0.3,0.0,0.2,0.0,0.0,0.0,5.0,2.7,4.0,5,TE
20,Darren Fells,HOU,3.0,1.0,2.2,32.8,10.0,23.8,0.5,0.0,0.3,0.0,0.0,0.0,5.4,1.0,3.9,5,TE
21,Jordan Akins,HOU,3.0,2.4,2.7,34.0,26.0,30.0,0.2,0.0,0.1,0.0,0.0,0.0,3.7,3.4,3.6,5,TE
22,Kyle Rudolph,MIN,3.1,2.0,2.4,29.9,19.0,24.7,0.3,0.0,0.2,0.0,0.0,0.0,4.2,2.1,3.6,5,TE
23,Drew Sample,CIN,4.5,2.2,3.3,38.8,21.8,29.5,0.2,0.0,0.1,0.0,0.0,0.0,4.2,3.0,3.4,5,TE
24,Dan Arnold,ARI,3.0,1.7,2.1,30.0,19.4,24.3,0.2,0.0,0.1,0.0,0.0,0.0,3.6,2.7,3.2,5,TE
25,Ian Thomas,CAR,4.4,1.7,2.6,38.1,15.0,22.9,0.3,0.0,0.1,0.0,0.0,0.0,4.0,1.8,3.2,5,TE
26,Jack Doyle,IND,3.4,1.4,2.3,32.4,14.0,23.5,0.2,0.0,0.1,0.0,0.1,0.0,3.8,1.9,3.0,5,TE
27,Anthony Firkser,TEN,2.5,1.7,2.0,26.0,19.7,22.5,0.2,0.0,0.1,0.0,0.0,0.0,3.9,2.6,3.0,5,TE
28,Cameron Brate,TB,2.9,1.2,1.8,30.7,9.8,17.4,0.3,0.1,0.2,0.0,0.0,0.0,3.9,1.4,2.7,5,TE
29,James O'Shaughnessy,JAC,2.3,1.5,1.8,22.2,15.0,18.8,0.2,0.0,0.1,0.0,0.0,0.0,2.9,1.8,2.5,5,TE
30,Trey Burton,IND,2.7,0.4,1.7,27.0,4.6,19.0,0.2,0.0,0.1,0.0,0.0,0.0,4.0,0.7,2.5,5,TE
31,Harrison Bryant,CLE,2.4,0.8,1.6,28.0,7.8,17.4,0.2,0.1,0.1,0.0,0.0,0.0,3.9,1.2,2.3,5,TE
32,Irv Smith,MIN,3.2,1.0,1.9,28.6,11.0,18.1,0.2,0.0,0.1,0.0,0.0,0.0,3.6,1.1,2.3,5,TE
33,Vance McDonald,PIT,2.3,0.8,1.6,20.5,9.2,16.7,0.1,0.0,0.1,0.0,0.0,0.0,2.6,1.4,2.2,5,TE
34,Will Dissly,SEA,2.1,0.8,1.4,24.7,9.1,16.0,0.2,0.0,0.1,0.0,0.0,0.0,3.2,1.4,2.2,5,TE
35,Taysom Hill,NO,2.2,0.5,1.3,23.2,4.8,14.0,0.3,0.0,0.1,0.0,0.0,0.0,5.4,2.7,2.2,5,TE
36,Gerald Everett,LAR,2.3,0.8,1.6,26.4,7.0,17.4,0.1,0.0,0.1,0.0,0.1,0.0,3.4,0.7,2.2,5,TE
37,Kaden Smith,NYG,2.4,0.7,1.6,21.8,5.9,15.2,0.2,0.0,0.1,0.0,0.0,0.0,3.3,1.2,2.1,5,TE
38,Richard Rodgers,PHI,2.2,0.7,1.6,23.9,6.8,16.3,0.2,0.0,0.1,0.0,0.0,0.0,3.5,0.7,2.1,5,TE
39,Adam Trautman,NO,2.3,0.2,1.3,25.4,2.2,14.6,0.2,0.0,0.1,0.0,0.0,0.0,3.3,0.4,2.0,5,TE
40,Nick Boyle,BAL,2.0,0.8,1.4,22.4,6.8,13.9,0.2,0.0,0.1,0.0,0.0,0.0,2.6,1.2,1.8,5,TE
41,David Njoku,CLE,1.7,0.8,1.1,19.9,8.5,13.7,0.2,0.0,0.1,0.0,0.0,0.0,2.6,1.2,1.8,5,TE
42,Demetrius Harris,CHI,1.7,0.9,1.3,14.3,8.0,12.7,0.2,0.0,0.1,0.0,0.0,0.0,2.6,1.0,1.8,5,TE
43,Josh Hill,NO,2.0,0.6,1.4,21.0,5.2,13.6,0.1,0.0,0.1,0.0,0.1,0.0,2.8,0.9,1.7,5,TE
44,Foster Moreau,LV,2.0,0.8,1.3,18.0,8.2,12.5,0.2,0.0,0.1,0.0,0.0,0.0,2.6,1.2,1.7,5,TE
45,Ryan Griffin,NYJ,1.9,0.5,1.3,18.6,4.0,12.3,0.2,0.0,0.1,0.0,0.0,0.0,3.0,0.5,1.7,5,TE
46,Tyler Kroft,BUF,2.1,0.5,1.0,20.2,5.2,10.7,0.2,0.0,0.1,0.0,0.0,0.0,2.3,0.9,1.6,5,TE
47,Blake Bell,DAL,1.7,0.5,1.0,17.9,6.0,10.9,0.1,0.0,0.1,0.0,0.0,0.0,1.9,0.9,1.5,5,TE
48,Daniel Helm,SF,0.7,0.7,0.7,8.4,8.4,8.4,0.1,0.1,0.1,0.0,0.0,0.0,1.4,1.4,1.4,5,TE
49,Jacob Hollister,SEA,1.5,0.7,1.0,16.4,6.0,10.8,0.2,0.0,0.1,0.0,0.0,0.0,2.2,0.7,1.4,5,TE
50,Cethan Carter,CIN,1.3,0.7,1.1,14.6,6.9,11.5,0.1,0.0,0.0,0.0,0.0,0.0,1.6,0.9,1.4,5,TE
51,Jason Witten,LV,2.1,0.4,1.1,19.1,3.5,10.3,0.1,0.0,0.1,0.0,0.0,0.0,2.1,0.5,1.4,5,TE
52,MyCole Pruitt,TEN,1.1,0.9,1.0,12.3,8.0,10.1,0.1,0.0,0.1,0.0,0.0,0.0,1.2,1.2,1.3,5,TE
53,Farrod Green,IND,0.7,0.7,0.7,6.7,6.7,6.7,0.1,0.1,0.1,0.0,0.0,0.0,1.3,1.3,1.3,5,TE
54,Durham Smythe,MIA,1.2,0.7,1.0,11.3,8.0,9.6,0.1,0.0,0.0,0.0,0.0,0.0,1.7,1.0,1.2,5,TE
55,Virgil Green,LAC,1.3,0.6,0.8,14.2,7.1,9.4,0.1,0.0,0.0,0.0,0.0,0.0,1.3,1.0,1.2,5,TE
56,Chris Manhertz,CAR,1.6,0.1,0.8,17.7,0.5,9.1,0.1,0.0,0.0,0.0,0.0,0.0,1.5,0.1,1.1,5,TE
57,Pharaoh Brown,HOU,1.5,0.0,0.8,16.9,0.0,8.7,0.1,0.0,0.0,0.0,0.0,0.0,1.9,0.0,1.1,5,TE
58,Levine Toilolo,NYG,1.7,0.3,0.8,19.0,3.8,8.7,0.1,0.0,0.0,0.0,0.0,0.0,2.5,0.4,1.1,5,TE
59,Geoff Swaim,TEN,1.3,0.5,0.9,14.3,4.3,8.2,0.1,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.0,5,TE
60,Adam Shaheen,MIA,1.7,0.6,1.0,14.9,5.0,9.3,0.1,0.0,0.0,0.0,0.1,0.0,1.6,0.6,1.0,5,TE
61,Ross Dwelley,SF,1.3,0.3,0.8,14.3,3.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,1.8,0.5,1.0,5,TE
62,Cole Kmet,CHI,1.3,0.5,0.8,14.1,4.4,8.1,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.6,1.0,5,TE
63,Evan Baylis,ARI,0.7,0.6,0.7,6.7,6.3,6.5,0.1,0.0,0.1,0.0,0.0,0.0,1.2,1.2,0.9,5,TE
64,Donald Parham,LAC,1.3,0.1,0.7,14.2,0.5,7.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,0.1,0.9,5,TE
65,Lee Smith,BUF,1.0,0.1,0.5,11.1,0.0,5.0,0.2,0.0,0.1,0.0,0.0,0.0,1.8,0.1,0.8,5,TE
66,Gabe Nabers,LAC,0.8,0.8,0.8,8.3,8.3,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,5,TE
67,Darrell Daniels,ARI,1.1,0.3,0.6,11.6,3.6,6.4,0.1,0.0,0.0,0.0,0.0,0.0,1.1,0.5,0.8,5,TE
68,Jason Croom,PHI,0.7,0.7,0.7,7.3,7.1,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,5,TE
69,Nick Keizer,KC,0.7,0.0,0.5,8.2,0.3,5.2,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.7,5,TE
70,Jaeden Graham,ATL,0.9,0.1,0.5,12.0,0.6,5.6,0.1,0.0,0.0,0.0,0.0,0.0,1.8,0.1,0.7,5,TE
71,Luke Stocker,ATL,1.2,0.3,0.7,12.9,3.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,0.7,5,TE
72,Charlie Woerner,SF,0.7,0.1,0.4,8.4,1.0,4.7,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.1,0.7,5,TE
73,Noah Togiai,IND,0.7,0.2,0.4,6.7,2.4,4.1,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.4,0.7,5,TE
74,Tyler Conklin,MIN,1.3,0.2,0.6,13.8,2.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.6,5,TE
75,Trevon Wesco,NYJ,0.9,0.2,0.5,9.4,2.2,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.6,5,TE
76,Temarrick Hemingway,WAS,0.6,0.5,0.6,5.7,5.4,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.6,5,TE
77,Stephen Carlson,CLE,0.5,0.0,0.3,5.5,0.5,3.6,0.1,0.0,0.0,0.0,0.0,0.0,1.2,0.1,0.5,5,TE
78,Luke Willson,SEA,0.8,0.0,0.4,6.7,0.2,3.6,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.1,0.5,5,TE
79,Tanner Hudson,TB,1.1,0.0,0.5,12.4,0.4,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.5,5,TE
80,Derek Carrier,LV,0.7,0.0,0.3,5.6,0.4,3.1,0.1,0.0,0.0,0.0,0.0,0.0,1.2,0.1,0.5,5,TE
81,Johnny Mundt,LAR,0.6,0.2,0.4,6.7,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.5,5,TE
82,Mason Schreck,CIN,0.6,0.2,0.4,6.7,2.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,5,TE
83,Reggie Gilliam,BUF,0.4,0.1,0.3,4.2,1.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.4,5,TE
84,Deon Yelder,KC,0.8,0.1,0.3,8.7,0.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.4,5,TE
85,Jeremy Sprinkle,WAS,0.8,0.0,0.4,8.6,0.3,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.4,5,TE
86,JP Holtz,CHI,0.7,0.1,0.3,7.9,1.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.4,5,TE
87,Sean McKeon,DAL,0.5,0.2,0.3,5.1,2.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,5,TE
88,Stephen Anderson,LAC,0.7,0.0,0.3,7.3,0.1,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3,5,TE
89,Antony Auclair,TB,0.6,0.1,0.3,5.7,0.4,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.3,5,TE
90,Colin Thompson,CAR,0.3,0.3,0.3,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,5,TE
91,Garrett Griffin,NO,0.4,0.0,0.2,4.8,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,5,TE
92,Patrick Scales,CHI,0.2,0.2,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,5,TE
93,Marcus Baugh,WAS,0.1,0.1,0.1,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,5,TE
94,Jordan Thomas,ARI,0.1,0.1,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,5,TE
95,Tommy Sweeney,BUF,0.1,0.1,0.1,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,5,TE
96,Daniel Brown,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,TE
