,Player,Team,ATT_MAX,ATT_MIN,ATT_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,REC_MAX,REC_MIN,REC_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
20,Kenyan Drake,ARI,16.7,12.0,15.1,75.2,55.5,65.4,0.7,0.0,0.4,3.6,1.0,1.9,29.0,7.2,14.4,0.1,0.0,0.1,0.1,0.2,0.1,12.7,6.9,10.8,5,RB
21,Raheem Mostert,SF,13.1,8.0,10.8,64.4,34.0,57.9,0.7,0.0,0.5,2.4,0.0,1.6,23.5,2.0,15.3,0.2,0.0,0.1,0.1,0.2,0.1,14.0,3.6,10.6,5,RB
22,David Montgomery,CHI,17.3,14.3,15.5,67.8,39.3,55.1,0.5,0.0,0.3,4.2,1.6,2.5,32.0,13.1,20.2,0.2,0.0,0.1,0.1,0.2,0.1,11.2,8.8,9.8,5,RB
23,Mark Ingram,BAL,12.6,8.4,10.1,59.4,40.0,48.0,1.0,0.3,0.5,2.6,1.0,1.5,17.5,7.0,11.8,0.2,0.0,0.1,0.1,0.1,0.1,10.7,7.5,9.3,5,RB
24,Joshua Kelley,LAC,14.6,10.4,12.7,61.5,31.0,51.3,0.4,0.0,0.3,3.0,0.3,2.3,35.0,3.2,20.1,0.2,0.0,0.1,0.1,0.3,0.2,10.7,7.4,9.0,5,RB
25,Le'Veon Bell,NYJ,15.3,8.6,12.0,56.1,34.7,48.2,0.3,0.0,0.2,4.4,2.7,3.6,28.7,20.9,25.9,0.1,0.0,0.1,0.1,0.2,0.1,11.0,7.6,8.6,5,RB
26,Myles Gaskin,MIA,12.0,11.0,11.4,55.8,41.0,46.4,0.4,0.0,0.2,4.2,2.9,3.5,32.0,17.8,24.6,0.1,0.0,0.1,0.0,0.1,0.1,9.8,7.1,8.5,5,RB
27,Darrell Henderson,LAR,13.2,7.0,10.7,65.5,29.0,50.6,0.5,0.0,0.3,3.8,0.7,1.5,28.1,8.9,13.8,0.1,0.0,0.0,0.0,0.1,0.1,13.1,4.0,8.2,5,RB
28,Devonta Freeman,NYG,13.3,9.0,10.4,56.5,34.8,43.5,0.4,0.0,0.2,3.4,1.5,2.4,27.6,12.0,18.9,0.2,0.0,0.1,0.1,0.1,0.1,11.2,5.6,8.2,5,RB
29,Latavius Murray,NO,12.9,8.0,10.1,50.2,33.8,42.4,0.5,0.0,0.3,2.2,1.3,1.8,14.0,9.4,12.0,0.1,0.0,0.0,0.0,0.1,0.1,8.4,5.0,7.3,5,RB
30,Malcolm Brown,LAR,10.0,7.4,8.4,45.0,27.7,33.7,0.3,0.0,0.2,3.0,1.2,2.2,23.0,9.0,15.6,0.2,0.0,0.1,0.0,0.1,0.1,8.2,5.4,6.5,5,RB
31,Justin Jackson,LAC,11.5,6.7,9.2,48.2,18.6,36.0,0.3,0.0,0.1,2.6,1.2,2.0,20.2,7.2,14.8,0.1,0.0,0.0,0.0,0.1,0.1,8.8,4.0,6.0,5,RB
32,Nyheim Hines,IND,6.1,3.3,5.0,23.4,12.3,19.5,0.2,0.0,0.1,4.2,2.8,3.4,32.2,20.6,26.1,0.2,0.0,0.1,0.0,0.1,0.1,6.9,4.2,5.7,5,RB
33,Chase Edmonds,ARI,8.3,4.0,5.3,38.3,14.0,21.0,0.2,0.0,0.1,3.2,2.0,2.6,23.7,12.9,19.0,0.3,0.0,0.1,0.0,0.1,0.0,6.7,3.5,5.5,5,RB
34,Duke Johnson,HOU,6.1,4.0,4.8,29.0,17.0,21.5,0.2,0.0,0.1,3.7,1.9,2.6,33.6,15.0,22.9,0.2,0.0,0.1,0.0,0.1,0.1,7.2,3.4,5.4,5,RB
35,JK Dobbins,BAL,12.3,4.2,6.1,47.9,18.5,27.1,0.4,0.0,0.2,2.8,0.8,1.7,17.2,6.4,13.3,0.1,0.0,0.1,0.0,0.1,0.0,7.2,3.7,5.4,5,RB
36,D'Ernest Johnson,CLE,10.1,5.5,8.7,54.0,15.4,36.6,0.3,0.0,0.1,2.6,0.1,1.0,15.0,2.0,7.3,0.1,0.0,0.0,0.0,0.1,0.0,7.3,2.6,5.2,5,RB
37,JD McKissic,WAS,6.5,3.5,4.6,27.5,8.0,19.0,0.2,0.0,0.1,3.3,2.5,3.0,28.8,17.9,22.9,0.2,0.0,0.1,0.0,0.3,0.1,6.2,4.6,5.2,5,RB
38,Frank Gore,NYJ,12.6,5.0,9.4,47.0,18.0,32.7,0.5,0.0,0.2,2.6,0.5,1.2,18.0,4.0,8.2,0.1,0.0,0.0,0.0,0.1,0.0,9.9,2.2,5.1,5,RB
39,Ke'Shawn Vaughn,TB,11.3,3.0,6.1,40.6,11.0,23.0,0.3,0.0,0.1,2.8,1.6,2.2,24.8,10.8,16.3,0.1,0.0,0.1,0.0,0.1,0.1,6.2,2.4,4.9,5,RB
40,Gus Edwards,BAL,11.3,6.4,8.2,65.5,31.1,40.7,0.3,0.0,0.1,1.2,0.0,0.3,3.0,0.0,1.6,0.0,0.0,0.0,0.0,0.1,0.1,6.0,3.7,4.9,5,RB
41,Cam Akers,LAR,9.3,5.0,7.2,41.9,19.0,28.3,0.3,0.0,0.2,2.5,0.7,1.4,13.8,4.2,9.5,0.1,0.0,0.0,0.0,0.1,0.1,7.2,2.9,4.8,5,RB
42,Brian Hill,ATL,7.2,4.6,5.8,45.0,18.0,27.2,0.3,0.0,0.1,2.0,0.8,1.4,13.1,5.5,10.8,0.1,0.0,0.0,0.0,0.1,0.0,6.4,3.0,4.8,5,RB
43,Zack Moss,BUF,10.6,4.0,6.9,41.9,17.0,28.1,0.3,0.0,0.1,2.6,0.6,1.3,13.7,4.5,8.4,0.1,0.0,0.0,0.0,0.1,0.1,6.8,2.2,4.6,5,RB
44,Alexander Mattison,MIN,9.6,4.0,6.5,50.6,15.0,28.8,0.2,0.0,0.1,2.8,0.6,1.3,11.9,4.2,8.5,0.1,0.0,0.0,0.0,0.1,0.1,5.7,2.1,4.5,5,RB
45,Cordarrelle Patterson,CHI,4.6,4.6,4.6,18.4,18.4,18.4,0.1,0.1,0.1,1.4,1.4,1.4,13.7,13.7,13.7,0.1,0.1,0.1,0.0,0.0,0.0,4.0,4.0,4.0,5,RB
46,Jordan Wilkins,IND,6.7,4.0,5.4,34.0,14.0,26.3,0.2,0.0,0.1,1.3,0.3,0.7,8.1,2.2,4.9,0.0,0.0,0.0,0.0,0.1,0.0,4.8,2.2,3.8,5,RB
47,Jeff Wilson,SF,8.2,1.5,5.7,34.7,6.0,21.0,0.3,0.0,0.1,2.7,0.4,1.0,14.5,3.7,7.2,0.1,0.0,0.0,0.0,0.2,0.1,6.5,1.5,3.7,5,RB
48,Carlos Hyde,SEA,8.7,4.3,6.0,25.7,17.1,21.8,0.2,0.0,0.1,1.3,0.5,0.9,7.0,3.6,5.1,0.1,0.0,0.0,0.0,0.1,0.1,4.3,3.8,3.6,5,RB
49,Wayne Gallman,NYG,8.1,4.0,5.7,33.5,15.4,22.3,0.2,0.0,0.1,3.5,0.8,1.3,15.3,5.1,7.8,0.0,0.0,0.0,0.0,0.1,0.1,4.0,2.8,3.6,5,RB
50,Chris Thompson,JAC,3.9,1.2,2.3,15.8,5.0,9.2,0.1,0.0,0.0,3.3,1.9,2.6,24.1,16.0,20.7,0.2,0.0,0.1,0.0,0.1,0.0,5.0,2.9,3.5,5,RB
51,Tony Pollard,DAL,9.1,2.0,3.8,37.5,8.0,17.1,0.2,0.0,0.1,2.7,0.9,1.3,11.4,6.0,8.3,0.1,0.0,0.1,0.0,0.1,0.0,4.4,1.4,3.3,5,RB
52,Giovani Bernard,CIN,6.1,0.8,3.1,21.9,3.0,10.3,0.1,0.0,0.0,3.0,1.6,2.5,27.0,13.6,19.2,0.1,0.0,0.0,0.0,0.2,0.1,4.8,2.6,3.2,5,RB
53,Benny Snell,PIT,8.1,3.0,5.3,34.2,13.1,22.7,0.2,0.0,0.1,1.0,0.1,0.5,6.4,0.4,3.1,0.0,0.0,0.0,0.0,0.1,0.1,4.4,2.0,3.2,5,RB
54,Dion Lewis,NYG,6.6,1.1,3.0,23.4,5.0,11.6,0.1,0.0,0.0,2.7,1.7,2.1,19.0,11.3,15.1,0.1,0.0,0.1,0.0,0.1,0.0,3.3,2.7,3.1,5,RB
55,Jalen Richard,LV,3.6,0.7,2.2,20.8,3.0,10.4,0.2,0.0,0.0,2.6,1.3,2.0,23.3,9.0,15.7,0.1,0.0,0.1,0.0,0.1,0.0,4.4,2.1,3.1,5,RB
56,Darrel Williams,KC,8.4,1.5,3.8,22.1,6.2,12.3,0.3,0.0,0.1,5.1,0.0,1.5,13.9,0.0,8.6,0.2,0.0,0.1,0.0,0.1,0.0,4.8,0.9,3.1,5,RB
57,Matt Breida,MIA,7.3,2.3,4.0,28.5,10.0,16.5,0.1,0.0,0.1,1.9,0.9,1.2,13.0,7.1,9.0,0.1,0.0,0.0,0.0,0.1,0.0,3.7,1.9,3.0,5,RB
58,Leonard Fournette,TB,8.2,0.4,4.2,30.9,1.0,16.4,0.2,0.0,0.1,1.7,0.0,1.0,14.6,0.0,6.9,0.1,0.0,0.0,0.0,0.1,0.0,6.0,0.2,2.9,5,RB
59,Boston Scott,PHI,6.8,2.0,3.7,23.7,7.0,12.7,0.1,0.0,0.1,4.3,0.9,1.8,19.4,8.0,12.1,0.1,0.0,0.0,0.0,0.1,0.0,3.3,2.0,2.9,5,RB
60,Anthony McFarland,PIT,5.7,2.8,4.4,21.3,8.8,15.8,0.2,0.0,0.1,1.8,0.3,0.8,9.6,2.4,5.6,0.1,0.0,0.0,0.0,0.1,0.0,4.0,1.6,2.8,5,RB
61,Trenton Cannon,CAR,6.2,3.2,4.2,19.1,3.2,12.3,0.2,0.0,0.1,2.0,0.7,1.2,10.6,5.3,8.2,0.1,0.0,0.0,0.0,0.1,0.0,4.1,1.2,2.8,5,RB
62,Lamical Perine,NYJ,6.1,1.7,4.2,23.2,6.2,15.8,0.3,0.0,0.1,1.9,0.0,0.8,10.0,0.1,5.0,0.0,0.0,0.0,0.0,0.1,0.0,5.0,0.6,2.7,5,RB
63,Darrynton Evans,TEN,5.8,2.4,3.7,22.0,9.0,14.9,0.1,0.0,0.1,1.8,0.5,1.0,13.3,4.9,7.2,0.1,0.0,0.0,0.0,0.1,0.0,4.4,1.8,2.7,5,RB
64,Dontrell Hilliard,CLE,5.3,0.8,3.1,21.0,3.4,10.7,0.3,0.0,0.1,2.6,0.5,1.2,18.0,3.5,9.1,0.1,0.0,0.0,0.0,0.1,0.0,5.7,0.8,2.6,5,RB
65,Travis Homer,SEA,4.8,1.8,3.0,25.5,7.0,12.9,0.1,0.0,0.1,3.9,0.3,1.3,13.2,1.7,7.1,0.1,0.0,0.0,0.0,0.0,0.0,3.6,0.9,2.5,5,RB
66,Jordan Howard,MIA,14.1,1.9,4.9,42.6,6.0,15.2,0.2,0.0,0.1,2.1,0.0,0.6,6.8,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.6,2.4,5,RB
67,Peyton Barber,WAS,9.6,2.0,4.6,28.4,7.0,15.4,0.2,0.0,0.1,1.8,0.0,0.5,4.7,0.0,2.5,0.0,0.0,0.0,0.0,0.1,0.0,3.5,0.8,2.3,5,RB
68,Kyle Juszczyk,SF,1.7,0.3,0.7,6.2,0.0,2.2,0.0,0.0,0.0,2.8,0.9,1.6,25.9,9.1,16.5,0.1,0.0,0.1,0.0,0.2,0.0,3.4,1.6,2.3,5,RB
69,Ito Smith,ATL,5.4,1.3,2.5,18.9,5.5,9.9,0.1,0.0,0.1,2.2,0.2,1.3,11.2,0.9,7.8,0.1,0.0,0.0,0.0,0.0,0.0,2.9,1.4,2.2,5,RB
70,Devontae Booker,LV,4.9,2.2,3.1,22.2,4.6,12.6,0.1,0.0,0.0,2.0,0.5,0.9,12.6,4.5,7.1,0.1,0.0,0.0,0.0,0.1,0.0,2.7,1.4,2.2,5,RB
71,Corey Clement,PHI,4.9,1.8,2.8,17.3,4.9,9.7,0.1,0.0,0.0,2.2,0.1,0.9,12.3,0.6,6.4,0.1,0.0,0.0,0.0,0.0,0.0,2.9,0.6,2.0,5,RB
72,DeeJay Dallas,SEA,5.9,0.8,2.4,22.4,3.3,9.9,0.1,0.0,0.0,1.8,0.1,0.7,7.1,1.1,4.2,0.0,0.0,0.0,0.0,0.1,0.0,2.2,0.5,1.7,5,RB
73,TJ Yeldon,BUF,3.5,1.6,2.5,11.9,6.0,9.1,0.1,0.0,0.0,2.2,0.2,0.9,10.5,2.0,5.7,0.0,0.0,0.0,0.0,0.1,0.0,2.2,1.2,1.7,5,RB
74,Darwin Thompson,KC,6.3,1.0,2.3,23.8,3.9,8.7,0.1,0.0,0.1,3.7,0.1,0.9,7.0,0.8,3.5,0.0,0.0,0.0,0.0,0.2,0.1,1.9,0.9,1.4,5,RB
75,Josh Adams,NYJ,5.2,1.7,3.4,14.3,6.6,10.4,0.1,0.0,0.1,1.7,0.0,0.9,1.9,0.2,1.1,0.0,0.0,0.0,0.0,0.1,0.0,1.3,1.3,1.4,5,RB
76,Alec Ingold,LV,1.0,0.2,0.5,3.6,0.0,1.5,0.0,0.0,0.0,1.8,0.3,0.9,11.6,2.7,7.3,0.2,0.0,0.1,0.0,0.0,0.0,2.1,0.7,1.3,5,RB
77,Alex Armah,CAR,1.9,0.5,1.0,15.3,1.3,5.1,0.1,0.0,0.0,1.1,0.2,0.7,7.3,0.9,4.7,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.5,1.3,5,RB
78,CJ Prosise,HOU,3.5,0.3,1.9,8.6,1.0,5.7,0.1,0.0,0.0,2.4,0.1,1.0,11.3,1.0,5.2,0.0,0.0,0.0,0.0,0.1,0.0,1.5,0.3,1.2,5,RB
79,Ryan Nall,CHI,4.4,0.0,2.1,15.4,0.0,5.8,0.1,0.0,0.0,1.5,0.1,0.6,4.9,1.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.1,1.2,5,RB
80,Jaylen Samuels,PIT,4.3,0.6,1.6,10.5,2.0,4.4,0.0,0.0,0.0,2.2,0.1,0.9,11.5,1.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.4,1.2,5,RB
81,Patrick Ricard,BAL,2.7,0.2,0.9,8.9,-0.9,2.0,0.0,0.0,0.0,1.0,0.4,0.8,6.0,2.8,4.4,0.2,0.0,0.1,0.0,0.1,0.0,2.1,0.5,1.2,5,RB
82,JaMycal Hasty,SF,3.6,0.5,1.8,12.2,2.0,7.4,0.1,0.0,0.0,1.3,0.0,0.4,3.9,0.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.4,1.2,5,RB
83,Khari Blasingame,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1.2,8.8,8.8,8.8,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.1,5,RB
84,Artavis Pierce,CHI,3.1,0.0,1.6,9.4,0.0,5.2,0.1,0.0,0.0,1.2,0.1,0.6,5.7,0.6,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.4,1.1,5,RB
85,CJ Ham,MIN,1.2,0.3,0.6,6.3,1.0,2.5,0.0,0.0,0.0,1.1,0.3,0.7,10.0,2.5,6.8,0.1,0.0,0.0,0.0,0.0,0.0,1.7,0.5,1.1,5,RB
86,Kalen Ballage,LAC,3.1,1.7,2.4,6.6,4.4,5.5,0.1,0.0,0.1,1.1,0.4,0.8,3.4,2.4,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.1,5,RB
87,Reggie Gilliam,BUF,2.2,1.1,1.7,6.6,0.1,4.0,0.0,0.0,0.0,0.9,0.4,0.7,4.9,2.8,4.1,0.1,0.0,0.0,0.0,0.0,0.0,1.6,0.7,1.1,5,RB
88,Ryquell Armstead,JAC,2.5,2.5,2.5,6.1,6.1,6.1,0.0,0.0,0.0,2.0,2.0,2.0,4.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,5,RB
89,Dwayne Washington,NO,2.1,0.0,1.1,9.7,0.0,6.0,0.1,0.0,0.0,0.3,0.0,0.1,4.2,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,1.0,5,RB
90,Jeremy McNichols,TEN,3.4,0.3,1.4,11.5,1.0,4.1,0.0,0.0,0.0,1.2,0.4,0.7,7.0,3.6,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,1.0,5,RB
91,Theo Riddick,LV,2.6,0.4,1.5,6.6,1.0,3.8,0.0,0.0,0.0,1.7,0.3,1.0,7.9,3.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.9,5,RB
92,Lynn Bowden,MIA,2.3,0.1,1.2,8.8,0.6,5.6,0.0,0.0,0.0,0.9,0.2,0.6,3.5,1.3,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.2,0.9,5,RB
93,Malcolm Perry,MIA,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.7,0.7,0.7,8.3,8.3,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,5,RB
94,Andy Janovich,CLE,0.9,0.1,0.4,7.0,0.1,1.8,0.1,0.0,0.0,1.2,0.2,0.6,8.4,2.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.4,0.8,5,RB
95,Mike Boone,MIN,2.4,0.0,1.0,12.9,0.0,5.8,0.1,0.0,0.0,0.7,0.0,0.3,1.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.1,0.8,5,RB
96,Anthony Sherman,KC,2.7,0.5,1.1,7.4,0.1,2.5,0.0,0.0,0.0,0.8,0.2,0.4,4.1,1.0,2.3,0.2,0.0,0.0,0.0,0.0,0.0,1.7,0.4,0.8,5,RB
97,Dare Ogunbowale,JAC,0.9,0.0,0.4,1.8,0.0,0.8,0.0,0.0,0.0,1.7,0.1,0.8,12.1,1.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.8,5,RB
98,Ty Johnson,NYJ,3.1,3.1,3.1,6.3,6.3,6.3,0.0,0.0,0.0,1.2,1.2,1.2,2.5,2.5,2.5,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.8,5,RB
99,Keith Smith,ATL,2.6,0.2,0.8,8.3,0.7,2.4,0.0,0.0,0.0,1.0,0.6,0.7,6.1,2.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.7,5,RB
100,Ameer Abdullah,MIN,2.2,0.0,1.0,8.7,0.0,3.9,0.0,0.0,0.0,1.0,0.0,0.4,4.7,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,5,RB
101,Trey Edmunds,PIT,1.2,1.2,1.2,3.7,3.3,3.5,0.0,0.0,0.0,0.4,0.3,0.4,2.5,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.6,5,RB
102,Gabe Nabers,LAC,1.2,0.3,0.8,4.0,1.3,2.6,0.0,0.0,0.0,0.5,0.1,0.3,4.4,0.8,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.2,0.6,5,RB
103,Patrick Laird,MIA,3.2,0.0,1.2,10.5,0.0,4.0,0.0,0.0,0.0,1.2,0.1,0.5,3.3,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.6,5,RB
104,Samaje Perine,CIN,2.6,0.0,0.9,8.2,0.0,3.9,0.0,0.0,0.0,1.5,0.1,0.5,2.5,0.4,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.1,0.6,5,RB
105,Eno Benjamin,ARI,1.5,1.5,1.5,4.3,4.3,4.3,0.0,0.0,0.0,0.6,0.6,0.6,1.8,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,5,RB
106,Qadree Ollison,ATL,1.7,1.7,1.7,4.5,4.5,4.5,0.0,0.0,0.0,0.5,0.5,0.5,1.4,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,5,RB
107,Rico Dowdle,DAL,0.0,0.0,0.0,3.4,0.0,1.7,0.0,0.0,0.0,0.3,0.1,0.2,2.7,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.5,5,RB
108,Adrian Killins,PHI,0.4,0.4,0.4,1.6,1.6,1.6,0.0,0.0,0.0,0.2,0.2,0.2,1.6,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,5,RB
109,Derek Watt,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,5,RB
110,Elijhaa Penny,NYG,1.9,0.2,0.9,4.3,1.0,2.6,0.0,0.0,0.0,0.7,0.0,0.2,1.3,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.4,5,RB
111,Salvon Ahmed,MIA,1.0,1.0,1.0,2.9,2.9,2.9,0.0,0.0,0.0,0.4,0.4,0.4,1.2,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5,RB
112,Justice Hill,BAL,1.9,0.0,0.9,5.9,0.0,2.9,0.0,0.0,0.0,1.1,0.0,0.5,1.8,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5,RB
113,Cethan Carter,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,3.8,3.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,5,RB
114,Michael Burton,NO,1.6,0.2,0.6,4.9,0.0,1.7,0.0,0.0,0.0,0.7,0.1,0.3,4.0,0.8,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.4,5,RB
115,Nick Bellore,SEA,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.2,2.6,0.0,1.3,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.3,5,RB
116,Taiwan Jones,BUF,0.8,0.0,0.3,4.4,0.0,1.1,0.0,0.0,0.0,0.3,0.1,0.1,3.3,0.4,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.3,5,RB
