,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,ATT_MAX,ATT_MIN,ATT_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
36,Emmanuel Sanders,NO,7.0,2.1,4.2,76.0,26.3,51.9,1.0,0.0,0.4,0.1,0.0,0.0,0.8,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,13.6,3.6,7.4,5,WR
37,Deebo Samuel,SF,5.0,1.7,3.6,53.4,28.0,46.7,0.3,0.0,0.2,1.3,0.5,0.9,18.5,6.0,9.7,0.2,0.1,0.1,0.0,0.1,0.0,8.7,4.7,7.3,5,WR
38,Michael Thomas,NO,7.0,1.0,5.0,80.5,10.0,57.4,0.5,0.0,0.3,0.1,0.0,0.0,0.3,-0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,10.9,1.0,7.2,5,WR
39,Curtis Samuel,CAR,4.5,2.6,3.3,51.4,30.8,38.6,0.4,0.0,0.2,2.9,1.0,2.2,16.7,7.6,12.7,0.2,0.1,0.1,0.0,0.1,0.0,8.7,4.5,7.0,5,WR
40,Jarvis Landry,CLE,6.2,3.3,4.5,71.0,39.0,55.2,0.4,0.0,0.2,0.2,0.0,0.1,1.2,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,8.1,5.0,6.9,5,WR
41,Golden Tate,NYG,6.1,3.9,4.8,68.6,40.0,52.8,0.3,0.0,0.2,0.3,0.0,0.2,1.2,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.0,7.5,5.3,6.7,5,WR
42,Brandon Aiyuk,SF,5.5,2.7,3.5,65.1,37.3,47.8,0.3,0.0,0.2,1.6,0.3,0.9,10.3,2.0,5.8,0.1,0.0,0.0,0.0,0.1,0.0,8.7,5.2,6.7,5,WR
43,Tre'Quan Smith,NO,5.0,2.1,3.5,65.0,28.1,46.7,0.6,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,8.3,3.9,6.6,5,WR
44,Russell Gage,ATL,6.5,4.0,4.9,62.5,39.6,50.6,0.4,0.0,0.2,0.4,0.1,0.3,1.9,0.4,1.1,0.0,0.0,0.0,0.0,0.1,0.0,8.4,4.9,6.6,5,WR
45,Brandin Cooks,HOU,5.0,3.0,3.8,66.4,43.0,51.4,0.4,0.0,0.2,0.4,0.0,0.2,2.3,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,6.9,5.4,6.4,5,WR
46,Olamide Zaccheaus,ATL,4.9,3.1,3.9,64.0,41.0,50.3,0.5,0.0,0.2,0.2,0.0,0.1,1.5,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,9.4,4.7,6.3,5,WR
47,Cole Beasley,BUF,5.5,3.5,4.2,60.2,41.0,50.2,0.4,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,4.3,6.3,5,WR
48,Greg Ward,PHI,7.0,3.5,5.3,64.0,42.2,52.7,0.3,0.0,0.2,0.4,0.2,0.3,2.0,-0.2,1.0,0.0,0.0,0.0,0.0,0.1,0.1,7.0,5.8,6.3,5,WR
49,Zach Pascal,IND,4.7,3.0,3.6,59.4,40.1,48.1,0.4,0.0,0.2,0.2,0.0,0.1,1.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,7.6,5.1,6.2,5,WR
50,AJ Green,CIN,4.5,3.5,4.1,64.0,44.0,51.5,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,6.9,4.4,6.2,5,WR
51,Christian Kirk,ARI,4.6,3.1,3.8,54.4,35.0,44.0,0.4,0.0,0.2,0.5,0.3,0.4,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.1,0.0,7.4,4.7,5.9,5,WR
52,Mecole Hardman,KC,3.3,1.6,2.5,58.4,24.0,39.0,0.6,0.0,0.3,0.4,0.1,0.2,2.7,0.2,1.2,0.0,0.0,0.0,0.0,0.1,0.0,8.1,3.6,5.7,5,WR
53,Randall Cobb,HOU,5.0,2.6,3.4,59.2,28.0,45.0,0.4,0.0,0.2,0.3,0.0,0.1,0.9,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,7.3,4.2,5.6,5,WR
54,Keelan Cole,JAC,4.0,2.0,3.1,58.8,27.8,43.8,0.3,0.0,0.2,0.1,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,6.8,4.1,5.4,5,WR
55,Mike Williams,LAC,3.1,1.6,2.5,59.0,26.1,42.2,0.3,0.0,0.2,0.1,0.0,0.1,0.4,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,7.7,3.7,5.4,5,WR
56,Darnell Mooney,CHI,4.1,2.8,3.3,48.4,30.7,41.2,0.4,0.0,0.2,0.3,0.1,0.2,2.3,0.1,1.0,0.0,0.0,0.0,0.0,0.1,0.0,6.4,4.3,5.2,5,WR
57,Henry Ruggs,LV,4.7,2.6,3.2,55.4,34.0,41.2,0.3,0.0,0.1,0.5,0.2,0.4,3.6,1.5,2.2,0.0,0.0,0.0,0.0,0.1,0.0,6.2,4.1,5.2,5,WR
58,Dontrelle Inman,WAS,3.9,2.9,3.3,50.3,35.0,40.4,0.5,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.6,5.2,5,WR
59,Anthony Miller,CHI,4.0,2.6,3.3,50.9,33.2,40.1,0.3,0.0,0.2,0.3,0.2,0.2,1.7,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.1,5.1,5,WR
60,Isaiah Ford,MIA,4.3,2.9,3.7,50.4,27.3,40.7,0.3,0.0,0.1,0.2,0.0,0.1,1.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.6,3.4,4.9,5,WR
61,Preston Williams,MIA,4.4,2.3,3.0,59.7,29.8,41.6,0.3,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,5.8,4.0,4.9,5,WR
62,Jeff Smith,NYJ,3.7,2.8,3.3,47.3,28.0,40.1,0.3,0.0,0.1,0.2,0.0,0.1,1.2,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,6.3,3.2,4.9,5,WR
63,Kenny Stills,HOU,3.1,1.7,2.4,47.9,23.0,34.4,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,3.1,4.8,5,WR
64,Kendrick Bourne,SF,3.6,1.7,2.5,45.9,24.3,34.8,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,2.5,4.7,5,WR
65,David Moore,SEA,3.0,1.6,2.2,53.6,24.2,33.8,0.3,0.0,0.2,0.3,0.1,0.2,1.9,0.8,1.4,0.0,0.0,0.0,0.0,0.1,0.0,5.8,3.1,4.6,5,WR
66,Andy Isabella,ARI,3.5,0.9,2.2,57.0,13.9,32.3,0.6,0.0,0.2,0.3,0.1,0.2,1.9,-0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.8,4.6,5,WR
67,James Washington,PIT,3.4,2.0,2.6,48.1,22.0,36.9,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,6.6,2.2,4.6,5,WR
68,Kalif Raymond,TEN,3.0,1.0,2.3,43.4,22.0,36.2,0.3,0.0,0.1,0.3,0.2,0.3,2.1,-0.6,0.9,0.0,0.0,0.0,0.0,0.1,0.0,5.8,3.2,4.5,5,WR
69,Julio Jones,ATL,3.0,3.0,3.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,5,WR
70,Miles Boykin,BAL,3.9,1.9,2.5,50.0,23.3,33.2,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,3.2,4.4,5,WR
71,Jalen Guyton,LAC,4.0,1.0,2.5,51.0,13.9,34.0,0.3,0.0,0.1,0.1,0.0,0.1,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,5.6,1.8,4.2,5,WR
72,Larry Fitzgerald,ARI,5.1,2.0,3.2,52.2,19.8,33.1,0.3,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,2.6,4.1,5,WR
73,Cordarrelle Patterson,CHI,3.5,0.7,1.5,32.2,6.3,13.5,0.1,0.0,0.0,6.3,1.7,4.1,23.0,9.7,18.9,0.2,0.1,0.1,0.0,0.1,0.0,5.3,2.0,4.1,5,WR
74,Isaiah Wright,WAS,3.5,1.7,2.7,39.9,20.2,31.3,0.2,0.0,0.1,0.7,0.2,0.4,3.9,1.0,2.2,0.0,0.0,0.0,0.0,0.1,0.0,5.5,2.8,3.9,5,WR
75,Chris Conley,JAC,3.2,1.0,2.2,43.2,18.0,30.4,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,1.8,3.9,5,WR
76,Nelson Agholor,LV,4.3,1.5,2.5,48.4,18.6,30.2,0.3,0.0,0.1,0.2,0.0,0.1,1.3,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5.3,2.5,3.8,5,WR
77,Chris Hogan,NYJ,3.1,2.0,2.7,45.1,17.0,31.8,0.2,0.0,0.1,0.1,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.9,1.7,3.8,5,WR
78,Chase Claypool,PIT,3.1,1.3,2.1,42.8,20.3,29.4,0.2,0.0,0.1,0.3,0.1,0.2,1.4,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,2.9,3.8,5,WR
79,Josh Reynolds,LAR,3.2,2.0,2.3,43.8,21.0,30.3,0.2,0.0,0.1,0.3,0.0,0.1,1.9,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,4.5,2.1,3.7,5,WR
80,Corey Davis,TEN,3.5,1.8,2.7,38.0,23.6,30.8,0.2,0.0,0.1,0.1,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.7,3.7,5,WR
81,John Hightower,PHI,3.2,2.1,2.6,37.4,24.5,31.1,0.2,0.0,0.1,0.2,0.0,0.1,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,4.3,3.1,3.6,5,WR
82,Cedrick Wilson,DAL,2.9,1.4,1.9,39.7,18.1,25.8,0.3,0.0,0.2,0.1,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,5.1,2.5,3.6,5,WR
83,Braxton Berrios,NYJ,2.7,1.9,2.2,36.5,22.0,28.3,0.2,0.0,0.1,0.1,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,4.5,2.2,3.5,5,WR
84,Travis Fulgham,PHI,2.4,1.0,2.0,32.9,14.3,27.2,0.2,0.0,0.1,0.1,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.8,3.4,5,WR
85,Willie Snead,BAL,3.6,1.0,2.2,41.2,18.5,26.8,0.2,0.0,0.1,0.1,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.4,2.1,3.4,5,WR
86,Marcus Johnson,IND,2.5,1.3,1.7,39.0,19.8,25.4,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,5.4,2.6,3.3,5,WR
87,Gabriel Davis,BUF,3.1,0.8,1.9,42.7,10.0,25.9,0.2,0.0,0.1,0.2,0.0,0.1,1.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,4.7,1.4,3.3,5,WR
88,Jakeem Grant,MIA,2.9,1.6,2.0,33.5,18.0,21.6,0.2,0.0,0.1,0.3,0.2,0.2,4.0,1.0,1.9,0.1,0.0,0.0,0.0,0.1,0.0,4.0,2.3,3.0,5,WR
89,CJ Board,NYG,2.8,1.1,1.8,34.9,13.6,22.1,0.2,0.0,0.1,0.4,0.1,0.3,3.1,0.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,4.8,2.2,3.0,5,WR
90,Zay Jones,LV,3.3,1.2,2.0,35.5,15.4,21.6,0.2,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,2.0,2.9,5,WR
91,Cody Hollister,TEN,1.5,1.5,1.5,19.3,19.3,19.3,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.8,2.8,5,WR
92,Tyler Johnson,TB,2.2,1.3,1.8,27.5,14.6,21.4,0.2,0.0,0.1,0.1,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.6,1.9,2.7,5,WR
93,Devin Duvernay,BAL,3.1,0.6,1.6,36.4,7.8,20.0,0.2,0.0,0.1,0.2,0.0,0.1,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,4.2,1.1,2.6,5,WR
94,Demarcus Robinson,KC,3.0,1.0,1.6,37.6,13.0,20.0,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,1.4,2.6,5,WR
95,Damion Ratley,NYG,2.1,1.0,1.6,29.6,12.8,21.4,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.8,2.6,5,WR
96,Adam Humphries,TEN,2.3,2.3,2.3,24.1,24.1,24.1,0.0,0.0,0.0,0.1,0.1,0.1,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,5,WR
97,Olabisi Johnson,MIN,3.2,0.8,1.6,34.2,9.9,18.5,0.2,0.0,0.1,0.1,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.4,2.3,5,WR
98,Auden Tate,CIN,2.4,0.9,1.5,33.4,12.3,19.4,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.1,1.5,2.2,5,WR
99,Nick Westbrook-Ikhine,TEN,1.9,0.6,1.5,23.9,6.0,17.9,0.2,0.0,0.1,0.1,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.8,2.2,5,WR
100,Trent Taylor,SF,4.0,0.5,1.7,36.9,5.8,17.4,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.7,0.9,2.1,5,WR
101,Daurice Fountain,IND,2.9,0.8,1.3,33.8,10.8,16.8,0.1,0.0,0.1,0.1,0.0,0.0,0.9,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.5,2.1,5,WR
102,Van Jefferson,LAR,3.1,0.5,1.3,36.7,5.0,16.9,0.1,0.0,0.0,0.3,0.1,0.2,1.6,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.7,2.1,5,WR
103,Christian Blake,ATL,2.6,0.5,1.5,30.7,5.9,16.5,0.2,0.0,0.1,0.1,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.7,2.1,5,WR
104,Isaiah McKenzie,BUF,2.4,0.8,1.4,23.3,8.8,14.2,0.1,0.0,0.0,0.8,0.0,0.5,4.8,0.0,2.7,0.1,0.0,0.0,0.0,0.0,0.0,2.3,1.2,2.0,5,WR
105,Deontay Burnett,PHI,2.2,0.6,1.5,26.1,8.6,19.2,0.0,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.1,2.0,5,WR
106,Freddie Swain,SEA,1.6,0.7,1.2,21.9,9.1,15.0,0.1,0.0,0.1,0.1,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.3,2.0,5,WR
107,Deonte Harris,NO,2.3,0.5,1.3,21.0,5.5,13.2,0.1,0.0,0.0,0.9,0.5,0.7,4.9,3.6,4.2,0.0,0.0,0.0,0.0,0.0,0.0,3.1,1.4,2.0,5,WR
108,Tyron Johnson,LAC,1.5,0.0,1.0,27.7,0.6,15.1,0.2,0.0,0.1,0.1,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.1,2.0,5,WR
109,Seth Roberts,CAR,2.0,0.9,1.4,21.6,11.0,15.4,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.5,1.9,5,WR
110,JJ Arcega-Whiteside,PHI,1.4,1.4,1.4,19.3,19.3,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,5,WR
111,Mike Thomas,CIN,2.6,0.7,1.5,27.7,7.0,15.7,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.0,0.9,1.8,5,WR
112,Noah Brown,DAL,2.0,0.9,1.3,20.5,11.0,14.9,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.2,1.8,5,WR
113,Cam Batson,TEN,1.8,0.9,1.3,18.0,10.4,14.2,0.1,0.0,0.1,0.3,0.0,0.2,1.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.3,1.8,5,WR
114,Antonio Gandy-Golden,WAS,1.9,0.6,1.1,22.0,7.0,13.8,0.1,0.0,0.0,0.8,0.1,0.3,4.0,0.5,1.4,0.0,0.0,0.0,0.0,0.1,0.0,3.0,1.0,1.7,5,WR
115,KJ Hill,LAC,2.0,0.5,1.1,25.0,7.0,13.5,0.1,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.0,1.6,5,WR
116,Cyril Grayson,TB,1.8,0.6,1.1,17.0,7.7,12.7,0.1,0.0,0.1,0.1,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,1.6,5,WR
