,Player,SACK_MAX,SACK_MIN,SACK_MID,INT_MAX,INT_MIN,INT_MID,FR_MAX,FR_MIN,FR_MID,FF_MAX,FF_MIN,FF_MID,TD_MAX,TD_MIN,TD_MID,SAFETY_MAX,SAFETY_MIN,SAFETY_MID,PA_MAX,PA_MIN,PA_MID,YDS AGN_MAX,YDS AGN_MIN,YDS AGN_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
0,Steelers,4.4,2.6,3.3,1.2,0.7,0.9,1.1,0.6,0.7,1.5,0.8,1.1,0.2,0.0,0.1,0.1,0.0,0.0,20.1,17.6,18.6,275.0,354.9,317.9,10.2,7.2,8.5,5,DST
1,Rams,4.1,0.3,2.8,1.2,0.9,1.0,1.0,0.4,0.6,1.4,0.8,1.1,0.2,0.1,0.2,0.1,0.0,0.0,20.3,16.7,18.7,255.0,338.3,302.4,9.1,6.3,8.3,5,DST
2,Ravens,3.3,2.5,2.9,1.3,0.6,0.9,1.1,0.5,0.7,1.6,1.0,1.2,0.2,0.1,0.2,0.0,0.0,0.0,20.4,15.8,18.1,314.0,367.1,338.8,8.9,7.1,8.1,5,DST
3,49ers,3.4,1.5,2.5,1.3,0.8,1.1,0.9,0.5,0.6,1.2,0.8,1.1,0.2,0.1,0.2,0.0,0.0,0.0,21.5,18.1,19.4,274.0,343.0,314.1,8.5,6.4,8.0,5,DST
4,Bills,5.1,2.5,3.2,0.9,0.5,0.7,0.8,0.5,0.6,1.0,0.9,0.9,0.2,0.0,0.1,0.0,0.0,0.0,25.5,17.6,21.9,305.0,357.5,337.0,10.1,5.5,6.8,5,DST
5,Buccaneers,3.1,1.2,2.3,1.3,0.8,1.0,0.8,0.5,0.7,1.3,1.0,1.1,0.2,0.2,0.2,0.0,0.0,0.0,23.2,18.5,20.9,265.0,350.6,316.2,8.3,6.2,6.8,5,DST
6,Cowboys,3.3,2.2,2.7,1.0,0.5,0.9,1.0,0.5,0.7,1.4,0.7,1.0,0.2,0.0,0.2,0.1,0.0,0.0,22.8,17.9,20.7,316.0,329.5,322.0,8.3,6.4,6.8,5,DST
7,Saints,3.1,2.5,2.6,1.1,0.8,0.9,0.9,0.5,0.7,1.3,0.7,1.0,0.2,0.0,0.1,0.0,0.0,0.0,22.7,20.0,21.1,342.0,373.0,355.2,7.9,6.5,6.6,5,DST
8,Cardinals,3.4,1.5,2.6,1.0,0.7,0.8,0.8,0.5,0.6,1.5,0.7,1.1,0.2,0.1,0.1,0.1,0.0,0.1,22.2,17.9,20.1,295.0,323.6,313.1,8.1,5.7,6.5,5,DST
9,Colts,3.0,1.7,2.3,1.2,0.9,1.0,0.7,0.4,0.5,0.9,0.7,0.8,0.2,0.0,0.2,0.1,0.0,0.0,25.5,19.9,22.6,329.5,347.1,337.5,7.2,6.1,6.5,5,DST
