,QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Points,Salary
30,Derek Carr,Josh Jacobs,Austin Ekeler,Tyrell Williams,Sammy Watkins,Michael Thomas,T.J. Hockenson,Alvin Kamara,Houston Texans,160.01600000000002,49500
31,Ben Roethlisberger,Adrian Peterson,Austin Ekeler,Tyrell Williams,Michael Thomas,Davante Adams,Darren Waller,Alvin Kamara,Houston Texans,159.96,49700
32,Jared Goff,Austin Ekeler,Alvin Kamara,Tyrell Williams,Michael Thomas,DeAndre Hopkins,Darren Waller,T.J. Hockenson,Houston Texans,159.932,49800
33,Tom Brady,Austin Ekeler,Alvin Kamara,Tyrell Williams,Keenan Allen,Davante Adams,Darren Waller,T.J. Hockenson,Houston Texans,159.93,49500
34,Patrick Mahomes,Adrian Peterson,Josh Jacobs,Tyrell Williams,Keenan Allen,Davante Adams,Darren Waller,Alvin Kamara,Houston Texans,159.924,49600
35,Josh Allen,Josh Jacobs,Austin Ekeler,Tyrell Williams,Sammy Watkins,Michael Thomas,T.J. Hockenson,Alvin Kamara,Houston Texans,159.91400000000002,49700
36,Ben Roethlisberger,Austin Ekeler,Chris Thompson,Tyrell Williams,Keenan Allen,Davante Adams,Darren Waller,Alvin Kamara,Houston Texans,159.84,49800
37,Derek Carr,Josh Jacobs,Alvin Kamara,Sammy Watkins,Keenan Allen,DeAndre Hopkins,Darren Waller,T.J. Hockenson,Houston Texans,159.776,50000
38,Tom Brady,Adrian Peterson,Austin Ekeler,Tyrell Williams,Keenan Allen,Davante Adams,Darren Waller,Alvin Kamara,Houston Texans,159.73000000000002,49900
39,Ben Roethlisberger,Chris Thompson,Alvin Kamara,Sammy Watkins,Keenan Allen,Michael Thomas,Darren Waller,T.J. Hockenson,Houston Texans,159.72,49800
40,Tom Brady,Adrian Peterson,Alvin Kamara,Sammy Watkins,Keenan Allen,Michael Thomas,Darren Waller,T.J. Hockenson,Houston Texans,159.60999999999999,49900
41,Patrick Mahomes,Josh Jacobs,Chris Thompson,Tyrell Williams,Sammy Watkins,Michael Thomas,T.J. Hockenson,Alvin Kamara,Houston Texans,159.574,49700
42,Ben Roethlisberger,Adrian Peterson,Austin Ekeler,Tyrell Williams,Keenan Allen,DeAndre Hopkins,Darren Waller,Alvin Kamara,Houston Texans,159.51,49700
43,Derek Carr,Josh Jacobs,Austin Ekeler,Tyrell Williams,Michael Thomas,Davante Adams,T.J. Hockenson,Alvin Kamara,Houston Texans,159.476,50000
44,Tom Brady,Austin Ekeler,Chris Thompson,Tyrell Williams,Sammy Watkins,Michael Thomas,T.J. Hockenson,Alvin Kamara,Houston Texans,159.38,50000
45,Derek Carr,Josh Jacobs,Alvin Kamara,Sammy Watkins,Keenan Allen,Davante Adams,Darren Waller,T.J. Hockenson,Houston Texans,159.376,49600
46,Jared Goff,Adrian Peterson,Austin Ekeler,Tyrell Williams,Michael Thomas,Davante Adams,Darren Waller,Alvin Kamara,Houston Texans,159.332,49800
47,Josh Allen,Josh Jacobs,Alvin Kamara,Sammy Watkins,Keenan Allen,Davante Adams,Darren Waller,T.J. Hockenson,Houston Texans,159.274,49800
48,Jared Goff,Austin Ekeler,Chris Thompson,Tyrell Williams,Keenan Allen,Davante Adams,Darren Waller,Alvin Kamara,Houston Texans,159.21200000000002,49900
49,Derek Carr,Adrian Peterson,Josh Jacobs,Sammy Watkins,Keenan Allen,Davante Adams,Darren Waller,Alvin Kamara,Houston Texans,159.17600000000002,50000
50,Jared Goff,Chris Thompson,Alvin Kamara,Sammy Watkins,Keenan Allen,Michael Thomas,Darren Waller,T.J. Hockenson,Houston Texans,159.09199999999998,49900
51,Patrick Mahomes,Adrian Peterson,Josh Jacobs,Tyrell Williams,Keenan Allen,Michael Thomas,T.J. Hockenson,Alvin Kamara,Houston Texans,159.054,49600
52,Derek Carr,Josh Jacobs,Austin Ekeler,Tyrell Williams,Keenan Allen,DeAndre Hopkins,T.J. Hockenson,Alvin Kamara,Houston Texans,159.026,50000
53,Ben Roethlisberger,Austin Ekeler,Chris Thompson,Tyrell Williams,Keenan Allen,Michael Thomas,T.J. Hockenson,Alvin Kamara,Houston Texans,158.97,49800
54,Ben Roethlisberger,Chris Thompson,Alvin Kamara,Sammy Watkins,Michael Thomas,Davante Adams,Darren Waller,T.J. Hockenson,Houston Texans,158.97,49900
55,Josh Allen,Austin Ekeler,Chris Thompson,Tyrell Williams,Keenan Allen,Michael Thomas,Darren Waller,Alvin Kamara,Houston Texans,158.894,49600
56,Jared Goff,Adrian Peterson,Austin Ekeler,Tyrell Williams,Keenan Allen,DeAndre Hopkins,Darren Waller,Alvin Kamara,Houston Texans,158.882,49800
57,Tom Brady,Adrian Peterson,Alvin Kamara,Sammy Watkins,Michael Thomas,Davante Adams,Darren Waller,T.J. Hockenson,Houston Texans,158.86,50000
58,Tom Brady,Adrian Peterson,Austin Ekeler,Tyrell Williams,Keenan Allen,Michael Thomas,T.J. Hockenson,Alvin Kamara,Houston Texans,158.86,49900
59,Tom Brady,Adrian Peterson,Austin Ekeler,Tyrell Williams,Sammy Watkins,Michael Thomas,T.J. Hockenson,Alvin Kamara,Houston Texans,158.65,49500
60,Derek Carr,Austin Ekeler,Chris Thompson,Tyrell Williams,Michael Thomas,DeAndre Hopkins,Darren Waller,Alvin Kamara,Houston Texans,158.64600000000002,49900
61,Ben Roethlisberger,Adrian Peterson,Alvin Kamara,Sammy Watkins,Michael Thomas,DeAndre Hopkins,Darren Waller,T.J. Hockenson,Houston Texans,158.64,49800
62,Derek Carr,Josh Jacobs,Austin Ekeler,Tyrell Williams,Keenan Allen,Davante Adams,T.J. Hockenson,Alvin Kamara,Houston Texans,158.626,49600
63,Tom Brady,Austin Ekeler,Chris Thompson,Tyrell Williams,Sammy Watkins,Keenan Allen,T.J. Hockenson,Alvin Kamara,Houston Texans,158.53,49600
64,Josh Allen,Josh Jacobs,Austin Ekeler,Tyrell Williams,Keenan Allen,Davante Adams,T.J. Hockenson,Alvin Kamara,Houston Texans,158.524,49800
65,Ben Roethlisberger,Chris Thompson,Alvin Kamara,Sammy Watkins,Keenan Allen,DeAndre Hopkins,Darren Waller,T.J. Hockenson,Houston Texans,158.51999999999998,49900
66,Ben Roethlisberger,Adrian Peterson,Alvin Kamara,Keenan Allen,Michael Thomas,Davante Adams,Darren Waller,T.J. Hockenson,Houston Texans,158.45000000000002,49800
67,Derek Carr,Adrian Peterson,Alvin Kamara,Tyrell Williams,Sammy Watkins,Keenan Allen,Darren Waller,Davante Adams,Houston Texans,158.43599999999998,49700
68,Tom Brady,Adrian Peterson,Alvin Kamara,Sammy Watkins,Keenan Allen,DeAndre Hopkins,Darren Waller,T.J. Hockenson,Houston Texans,158.41,50000
69,Jared Goff,Austin Ekeler,Chris Thompson,Tyrell Williams,Keenan Allen,Michael Thomas,T.J. Hockenson,Alvin Kamara,Houston Texans,158.342,49900
70,Jared Goff,Chris Thompson,Alvin Kamara,Sammy Watkins,Michael Thomas,Davante Adams,Darren Waller,T.J. Hockenson,Houston Texans,158.342,50000
71,Josh Allen,Adrian Peterson,Alvin Kamara,Tyrell Williams,Sammy Watkins,Keenan Allen,Darren Waller,Davante Adams,Houston Texans,158.33399999999997,49900
72,Derek Carr,Adrian Peterson,Josh Jacobs,Sammy Watkins,Keenan Allen,Michael Thomas,T.J. Hockenson,Alvin Kamara,Houston Texans,158.306,50000
73,Patrick Mahomes,Adrian Peterson,Josh Jacobs,Tyrell Williams,Michael Thomas,Davante Adams,T.J. Hockenson,Alvin Kamara,Houston Texans,158.304,49700
74,Derek Carr,Austin Ekeler,Chris Thompson,Tyrell Williams,Michael Thomas,Davante Adams,Darren Waller,Alvin Kamara,Houston Texans,158.246,49500
75,Ben Roethlisberger,Austin Ekeler,Chris Thompson,Tyrell Williams,Michael Thomas,Davante Adams,T.J. Hockenson,Alvin Kamara,Houston Texans,158.22,49900
76,Patrick Mahomes,Josh Jacobs,Chris Thompson,Tyrell Williams,Keenan Allen,Davante Adams,T.J. Hockenson,Alvin Kamara,Houston Texans,158.18400000000003,49800
77,Josh Allen,Austin Ekeler,Chris Thompson,Tyrell Williams,Michael Thomas,Davante Adams,Darren Waller,Alvin Kamara,Houston Texans,158.144,49700
78,Jared Goff,Austin Ekeler,Chris Thompson,Tyrell Williams,Sammy Watkins,Michael Thomas,T.J. Hockenson,Alvin Kamara,Houston Texans,158.132,49500
79,Tom Brady,Josh Jacobs,Chris Thompson,Tyrell Williams,Michael Thomas,DeAndre Hopkins,Darren Waller,Alvin Kamara,Houston Texans,158.13000000000002,49800
80,Ben Roethlisberger,Chris Thompson,Alvin Kamara,Sammy Watkins,Keenan Allen,Davante Adams,Darren Waller,T.J. Hockenson,Houston Texans,158.12,49500
81,Tom Brady,Adrian Peterson,Austin Ekeler,Tyrell Williams,Michael Thomas,Davante Adams,T.J. Hockenson,Alvin Kamara,Houston Texans,158.11,50000
82,Jared Goff,Adrian Peterson,Alvin Kamara,Sammy Watkins,Michael Thomas,DeAndre Hopkins,Darren Waller,T.J. Hockenson,Houston Texans,158.012,49900
83,Tom Brady,Adrian Peterson,Alvin Kamara,Sammy Watkins,Keenan Allen,Davante Adams,Darren Waller,T.J. Hockenson,Houston Texans,158.01,49600
84,Ben Roethlisberger,Adrian Peterson,Chris Thompson,Sammy Watkins,Keenan Allen,Davante Adams,Darren Waller,Alvin Kamara,Houston Texans,157.92,49900
85,Jared Goff,Chris Thompson,Alvin Kamara,Sammy Watkins,Keenan Allen,DeAndre Hopkins,Darren Waller,T.J. Hockenson,Houston Texans,157.892,50000
86,Ben Roethlisberger,Adrian Peterson,Austin Ekeler,Tyrell Williams,Michael Thomas,DeAndre Hopkins,T.J. Hockenson,Alvin Kamara,Houston Texans,157.89000000000001,49800
87,Patrick Mahomes,Adrian Peterson,Josh Jacobs,Tyrell Williams,Keenan Allen,DeAndre Hopkins,T.J. Hockenson,Alvin Kamara,Houston Texans,157.85399999999998,49700
88,Jared Goff,Adrian Peterson,Alvin Kamara,Keenan Allen,Michael Thomas,Davante Adams,Darren Waller,T.J. Hockenson,Houston Texans,157.82200000000003,49900
89,Josh Allen,Adrian Peterson,Austin Ekeler,Tyrell Williams,Michael Thomas,DeAndre Hopkins,Darren Waller,Alvin Kamara,Houston Texans,157.814,49600
90,Derek Carr,Austin Ekeler,Chris Thompson,Tyrell Williams,Keenan Allen,DeAndre Hopkins,Darren Waller,Alvin Kamara,Houston Texans,157.796,49500
91,Ben Roethlisberger,Austin Ekeler,Chris Thompson,Tyrell Williams,Keenan Allen,DeAndre Hopkins,T.J. Hockenson,Alvin Kamara,Houston Texans,157.76999999999998,49900
92,Josh Allen,Austin Ekeler,Chris Thompson,Tyrell Williams,Keenan Allen,DeAndre Hopkins,Darren Waller,Alvin Kamara,Houston Texans,157.694,49700
93,Tom Brady,Adrian Peterson,Austin Ekeler,Tyrell Williams,Keenan Allen,DeAndre Hopkins,T.J. Hockenson,Alvin Kamara,Houston Texans,157.66,50000
94,Jared Goff,Adrian Peterson,Alvin Kamara,Sammy Watkins,Michael Thomas,Davante Adams,Darren Waller,T.J. Hockenson,Houston Texans,157.61200000000002,49500
95,Jared Goff,Austin Ekeler,Chris Thompson,Tyrell Williams,Michael Thomas,Davante Adams,T.J. Hockenson,Alvin Kamara,Houston Texans,157.592,50000
96,Derek Carr,Adrian Peterson,Alvin Kamara,Tyrell Williams,Sammy Watkins,Keenan Allen,T.J. Hockenson,Michael Thomas,Houston Texans,157.566,49700
97,Jared Goff,Chris Thompson,Alvin Kamara,Sammy Watkins,Keenan Allen,Davante Adams,Darren Waller,T.J. Hockenson,Houston Texans,157.492,49600
98,Patrick Mahomes,Adrian Peterson,Chris Thompson,Tyrell Williams,Michael Thomas,DeAndre Hopkins,Darren Waller,Alvin Kamara,Houston Texans,157.47400000000002,49600
99,Josh Allen,Adrian Peterson,Alvin Kamara,Tyrell Williams,Sammy Watkins,Keenan Allen,T.J. Hockenson,Michael Thomas,Houston Texans,157.464,49900
100,Ben Roethlisberger,Austin Ekeler,Chris Thompson,Tyrell Williams,Keenan Allen,Davante Adams,T.J. Hockenson,Alvin Kamara,Houston Texans,157.37,49500
101,Jared Goff,Adrian Peterson,Chris Thompson,Sammy Watkins,Keenan Allen,Davante Adams,Darren Waller,Alvin Kamara,Houston Texans,157.292,50000
102,Jared Goff,Adrian Peterson,Austin Ekeler,Tyrell Williams,Michael Thomas,DeAndre Hopkins,T.J. Hockenson,Alvin Kamara,Houston Texans,157.262,49900
103,Tom Brady,Adrian Peterson,Austin Ekeler,Tyrell Williams,Keenan Allen,Davante Adams,T.J. Hockenson,Alvin Kamara,Houston Texans,157.26000000000002,49600
104,Ben Roethlisberger,Adrian Peterson,Alvin Kamara,Keenan Allen,Davante Adams,DeAndre Hopkins,Darren Waller,T.J. Hockenson,Houston Texans,157.25,49900
105,Jared Goff,Adrian Peterson,Alvin Kamara,Sammy Watkins,Keenan Allen,DeAndre Hopkins,Darren Waller,T.J. Hockenson,Houston Texans,157.162,49500
106,Jared Goff,Austin Ekeler,Chris Thompson,Tyrell Williams,Keenan Allen,DeAndre Hopkins,T.J. Hockenson,Alvin Kamara,Houston Texans,157.142,50000
107,Derek Carr,Chris Thompson,Alvin Kamara,Keenan Allen,Michael Thomas,DeAndre Hopkins,Darren Waller,T.J. Hockenson,Houston Texans,157.136,50000
108,Derek Carr,Adrian Peterson,Chris Thompson,Sammy Watkins,Keenan Allen,Michael Thomas,Darren Waller,Alvin Kamara,Houston Texans,157.07600000000002,49500
109,Ben Roethlisberger,Adrian Peterson,Chris Thompson,Sammy Watkins,Keenan Allen,Michael Thomas,T.J. Hockenson,Alvin Kamara,Houston Texans,157.05,49900
110,Josh Allen,Adrian Peterson,Chris Thompson,Sammy Watkins,Keenan Allen,Michael Thomas,Darren Waller,Alvin Kamara,Houston Texans,156.97400000000002,49700
111,Derek Carr,Chris Thompson,Alvin Kamara,Sammy Watkins,Michael Thomas,DeAndre Hopkins,Darren Waller,T.J. Hockenson,Houston Texans,156.926,49600
112,Jared Goff,Adrian Peterson,Austin Ekeler,Tyrell Williams,Michael Thomas,Davante Adams,T.J. Hockenson,Alvin Kamara,Houston Texans,156.862,49500
113,Josh Allen,Chris Thompson,Alvin Kamara,Sammy Watkins,Michael Thomas,DeAndre Hopkins,Darren Waller,T.J. Hockenson,Houston Texans,156.82399999999998,49800
114,Derek Carr,Adrian Peterson,Alvin Kamara,Tyrell Williams,Sammy Watkins,Michael Thomas,T.J. Hockenson,Davante Adams,Houston Texans,156.81599999999997,49800
115,Jared Goff,Austin Ekeler,Chris Thompson,Tyrell Williams,Keenan Allen,Davante Adams,T.J. Hockenson,Alvin Kamara,Houston Texans,156.74200000000002,49600
116,Derek Carr,Chris Thompson,Alvin Kamara,Keenan Allen,Michael Thomas,Davante Adams,Darren Waller,T.J. Hockenson,Houston Texans,156.73600000000002,49600
117,Derek Carr,Adrian Peterson,Chris Thompson,Sammy Watkins,Michael Thomas,DeAndre Hopkins,Darren Waller,Alvin Kamara,Houston Texans,156.726,50000
118,Josh Allen,Adrian Peterson,Alvin Kamara,Tyrell Williams,Sammy Watkins,Michael Thomas,T.J. Hockenson,Davante Adams,Houston Texans,156.71399999999997,50000
119,Derek Carr,Adrian Peterson,Josh Jacobs,Sammy Watkins,Keenan Allen,Davante Adams,T.J. Hockenson,Alvin Kamara,Houston Texans,156.70600000000002,49700
120,Derek Carr,Chris Thompson,Alvin Kamara,Tyrell Williams,Sammy Watkins,Keenan Allen,T.J. Hockenson,Davante Adams,Houston Texans,156.69599999999997,49900
121,Josh Allen,Chris Thompson,Alvin Kamara,Keenan Allen,Michael Thomas,Davante Adams,Darren Waller,T.J. Hockenson,Houston Texans,156.63400000000001,49800
122,Jared Goff,Adrian Peterson,Alvin Kamara,Keenan Allen,Davante Adams,DeAndre Hopkins,Darren Waller,T.J. Hockenson,Houston Texans,156.622,50000
123,Josh Allen,Adrian Peterson,Josh Jacobs,Sammy Watkins,Keenan Allen,Davante Adams,T.J. Hockenson,Alvin Kamara,Houston Texans,156.604,49900
124,Derek Carr,Adrian Peterson,Chris Thompson,Keenan Allen,Michael Thomas,Davante Adams,Darren Waller,Alvin Kamara,Houston Texans,156.536,50000
125,Jared Goff,Adrian Peterson,Chris Thompson,Sammy Watkins,Keenan Allen,Michael Thomas,T.J. Hockenson,Alvin Kamara,Houston Texans,156.42200000000003,50000
126,Jared Goff,Adrian Peterson,Austin Ekeler,Tyrell Williams,Keenan Allen,DeAndre Hopkins,T.J. Hockenson,Alvin Kamara,Houston Texans,156.412,49500
127,Derek Carr,Adrian Peterson,Alvin Kamara,Keenan Allen,Michael Thomas,DeAndre Hopkins,Darren Waller,T.J. Hockenson,Houston Texans,156.406,49500
128,Derek Carr,Adrian Peterson,Alvin Kamara,Tyrell Williams,Sammy Watkins,Keenan Allen,T.J. Hockenson,DeAndre Hopkins,Houston Texans,156.36599999999999,49800
129,Derek Carr,Adrian Peterson,Chris Thompson,Sammy Watkins,Michael Thomas,Davante Adams,Darren Waller,Alvin Kamara,Houston Texans,156.326,49600
130,Josh Allen,Adrian Peterson,Alvin Kamara,Keenan Allen,Michael Thomas,DeAndre Hopkins,Darren Waller,T.J. Hockenson,Houston Texans,156.304,49700
131,Ben Roethlisberger,Adrian Peterson,Chris Thompson,Sammy Watkins,Michael Thomas,Davante Adams,T.J. Hockenson,Alvin Kamara,Houston Texans,156.29999999999998,50000
132,Josh Allen,Adrian Peterson,Alvin Kamara,Tyrell Williams,Sammy Watkins,Keenan Allen,T.J. Hockenson,DeAndre Hopkins,Houston Texans,156.26399999999998,50000
133,Josh Allen,Adrian Peterson,Chris Thompson,Sammy Watkins,Michael Thomas,Davante Adams,Darren Waller,Alvin Kamara,Houston Texans,156.224,49800
134,Derek Carr,Austin Ekeler,Chris Thompson,Tyrell Williams,Michael Thomas,DeAndre Hopkins,T.J. Hockenson,Alvin Kamara,Houston Texans,156.17600000000002,49600
135,Josh Allen,Austin Ekeler,Chris Thompson,Tyrell Williams,Michael Thomas,DeAndre Hopkins,T.J. Hockenson,Alvin Kamara,Houston Texans,156.074,49800
136,Derek Carr,Adrian Peterson,Chris Thompson,Sammy Watkins,Keenan Allen,DeAndre Hopkins,Darren Waller,Alvin Kamara,Houston Texans,155.876,49600
137,Josh Allen,Adrian Peterson,Alvin Kamara,Tyrell Williams,Sammy Watkins,Keenan Allen,T.J. Hockenson,Davante Adams,Houston Texans,155.86399999999998,49600
138,Ben Roethlisberger,Adrian Peterson,Chris Thompson,Sammy Watkins,Keenan Allen,DeAndre Hopkins,T.J. Hockenson,Alvin Kamara,Houston Texans,155.85,50000
139,Josh Allen,Adrian Peterson,Chris Thompson,Sammy Watkins,Keenan Allen,DeAndre Hopkins,Darren Waller,Alvin Kamara,Houston Texans,155.774,49800
140,Tom Brady,Josh Jacobs,Chris Thompson,Tyrell Williams,Michael Thomas,DeAndre Hopkins,T.J. Hockenson,Alvin Kamara,Houston Texans,155.66000000000003,49500
141,Derek Carr,Adrian Peterson,Alvin Kamara,Michael Thomas,Davante Adams,DeAndre Hopkins,Darren Waller,T.J. Hockenson,Houston Texans,155.656,49600
142,Josh Allen,Adrian Peterson,Alvin Kamara,Michael Thomas,Davante Adams,DeAndre Hopkins,Darren Waller,T.J. Hockenson,Houston Texans,155.554,49800
143,Derek Carr,Chris Thompson,Alvin Kamara,Keenan Allen,Davante Adams,DeAndre Hopkins,Darren Waller,T.J. Hockenson,Houston Texans,155.536,49700
144,Ben Roethlisberger,Adrian Peterson,Chris Thompson,Sammy Watkins,Keenan Allen,Davante Adams,T.J. Hockenson,Alvin Kamara,Houston Texans,155.45,49600
145,Josh Allen,Chris Thompson,Alvin Kamara,Keenan Allen,Davante Adams,DeAndre Hopkins,Darren Waller,T.J. Hockenson,Houston Texans,155.434,49900
146,Jared Goff,Adrian Peterson,Chris Thompson,Sammy Watkins,Keenan Allen,Davante Adams,T.J. Hockenson,Alvin Kamara,Houston Texans,154.822,49700
147,Derek Carr,Adrian Peterson,Chris Thompson,Sammy Watkins,Michael Thomas,DeAndre Hopkins,T.J. Hockenson,Alvin Kamara,Houston Texans,154.256,49700
148,Josh Allen,Adrian Peterson,Chris Thompson,Sammy Watkins,Michael Thomas,DeAndre Hopkins,T.J. Hockenson,Alvin Kamara,Houston Texans,154.154,49900
149,Derek Carr,Adrian Peterson,Chris Thompson,Keenan Allen,Michael Thomas,Davante Adams,T.J. Hockenson,Alvin Kamara,Houston Texans,154.066,49700
150,Josh Allen,Adrian Peterson,Chris Thompson,Keenan Allen,Michael Thomas,Davante Adams,T.J. Hockenson,Alvin Kamara,Houston Texans,153.964,49900
151,Josh Allen,Adrian Peterson,Chris Thompson,Sammy Watkins,Michael Thomas,Davante Adams,T.J. Hockenson,Alvin Kamara,Houston Texans,153.754,49500
152,Josh Allen,Adrian Peterson,Chris Thompson,Sammy Watkins,Keenan Allen,DeAndre Hopkins,T.J. Hockenson,Alvin Kamara,Houston Texans,153.304,49500
153,Derek Carr,Adrian Peterson,Chris Thompson,Keenan Allen,Davante Adams,DeAndre Hopkins,T.J. Hockenson,Alvin Kamara,Houston Texans,152.86599999999999,49800
154,Josh Allen,Adrian Peterson,Chris Thompson,Keenan Allen,Davante Adams,DeAndre Hopkins,T.J. Hockenson,Alvin Kamara,Houston Texans,152.76399999999998,50000
