,Player,Position,Salary,DK_Points,DK_Value
128,Jimmy Graham,TE,3800,7.24,524.8618784530387
129,O.J. Howard,TE,3000,5.1899999999999995,578.0346820809249
130,Cleveland Browns,DST,2600,7.800000000000001,333.3333333333333
131,Washington Redskins,DST,2500,7.2,347.22222222222223
132,Baltimore Ravens,DST,2800,7.9,354.4303797468354
133,New York Giants,DST,1900,5.199999999999999,365.3846153846154
134,Miami Dolphins,DST,2100,5.699999999999999,368.421052631579
135,Green Bay Packers,DST,3400,9.2,369.5652173913044
136,Philadelphia Eagles,DST,3600,9.2,391.304347826087
137,Los Angeles Chargers,DST,3100,7.9,392.40506329113924
138,Carolina Panthers,DST,3800,9.600000000000001,395.83333333333326
139,Arizona Cardinals,DST,2300,5.8,396.55172413793105
140,Pittsburgh Steelers,DST,3500,8.600000000000001,406.97674418604646
141,Los Angeles Rams,DST,3200,7.7,415.5844155844156
142,Jacksonville Jaguars,DST,3300,7.9,417.72151898734177
143,New York Jets,DST,3700,8.5,435.29411764705884
144,Cincinnati Bengals,DST,2800,6.3,444.44444444444446
145,Indianapolis Colts,DST,3100,6.8999999999999995,449.2753623188406
146,Kansas City Chiefs,DST,2700,5.4,499.99999999999994
147,Denver Broncos,DST,3000,6.0,500.0
148,San Francisco 49ers,DST,3000,5.9,508.47457627118644
149,Tampa Bay Buccaneers,DST,2900,5.6,517.8571428571429
150,Tennessee Titans,DST,2900,5.500000000000001,527.2727272727271
