,Player,Team,ATT_MAX,ATT_MIN,ATT_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,REC_MAX,REC_MIN,REC_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
62,Brian Hill,ATL,0.4,0.0,0.2,1.3,0.0,0.6,0.0,0.0,0.0,0.3,0.0,0.1,1.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,10,RB
63,Derek Watt,PIT,0.3,0.1,0.2,1.8,0.4,0.9,0.0,0.0,0.0,0.1,0.0,0.1,1.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,10,RB
64,Senorise Perry,TEN,0.6,0.0,0.2,2.1,0.0,0.8,0.0,0.0,0.0,0.3,0.0,0.1,2.7,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,10,RB
65,Elijhaa Penny,NYG,0.5,0.3,0.4,1.6,1.0,1.3,0.0,0.0,0.0,0.1,0.0,0.1,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,10,RB
66,Dwayne Washington,NO,0.7,0.3,0.5,2.3,0.5,1.4,0.0,0.0,0.0,0.1,0.0,0.1,0.5,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.2,10,RB
67,Michael Burton,NO,0.1,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,1.2,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,10,RB
68,Jamize Olawale,DAL,0.2,0.0,0.1,0.6,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.1,1.7,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,10,RB
69,Nick Bellore,SEA,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,RB
70,Taquan Mizzell,NYG,0.1,0.0,0.1,0.3,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,10,RB
71,Taiwan Jones,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,RB
72,Trey Edmunds,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,RB
73,Dare Ogunbowale,JAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,RB
74,Bo Scarbrough,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,RB
75,Jeremy McNichols,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,RB
76,Jonathan Williams,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,RB
77,Darrel Williams,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,RB
78,Dan Vitale,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,RB
79,Dalyn Dawkins,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,RB
80,Brandon Wilson,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,RB
