Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
TE,Cameron Brate (11574375),Cameron Brate,11574375,TE/FLEX,2600,WAS@TB 11/11/2018 01:00PM ET,TB,5.49
TE,Gerald Everett (11574377),Gerald Everett,11574377,TE/FLEX,2600,SEA@LAR 11/11/2018 04:25PM ET,LAR,3.29
TE,Antonio Gates (11574379),Antonio Gates,11574379,TE/FLEX,2600,LAC@OAK 11/11/2018 04:05PM ET,LAC,4.04
TE,Logan Thomas (11574381),Logan Thomas,11574381,TE/FLEX,2600,BUF@NYJ 11/11/2018 01:00PM ET,BUF,2.44
TE,Matt Lengel (11574383),Matt Lengel,11574383,TE/FLEX,2500,NO@CIN 11/11/2018 01:00PM ET,CIN,0.47
TE,Clark Harris (11574385),Clark Harris,11574385,TE/FLEX,2500,NO@CIN 11/11/2018 01:00PM ET,CIN,0
TE,Tyler Kroft (11574387),Tyler Kroft,11574387,TE/FLEX,2500,NO@CIN 11/11/2018 01:00PM ET,CIN,1.52
TE,Tyler Eifert (11574389),Tyler Eifert,11574389,TE/FLEX,2500,NO@CIN 11/11/2018 01:00PM ET,CIN,9.72
TE,Jordan Franks (11574391),Jordan Franks,11574391,TE/FLEX,2500,NO@CIN 11/11/2018 01:00PM ET,CIN,4.2
TE,Dan Arnold (11574393),Dan Arnold,11574393,TE/FLEX,2500,NO@CIN 11/11/2018 01:00PM ET,NO,1.38
TE,Logan Paulsen (11574395),Logan Paulsen,11574395,TE/FLEX,2500,ATL@CLE 11/11/2018 01:00PM ET,ATL,1.6
TE,Eric Saubert (11574397),Eric Saubert,11574397,TE/FLEX,2500,ATL@CLE 11/11/2018 01:00PM ET,ATL,0.45
TE,Darren Fells (11574399),Darren Fells,11574399,TE/FLEX,2500,ATL@CLE 11/11/2018 01:00PM ET,CLE,2.33
TE,Pharaoh Brown (11574401),Pharaoh Brown,11574401,TE/FLEX,2500,ATL@CLE 11/11/2018 01:00PM ET,CLE,0
TE,Orson Charles (11574403),Orson Charles,11574403,TE/FLEX,2500,ATL@CLE 11/11/2018 01:00PM ET,CLE,0.2
DST,Falcons  (11574513),Falcons ,11574513,DST,2500,ATL@CLE 11/11/2018 01:00PM ET,ATL,3.12
TE,Robert Tonyan (11574405),Robert Tonyan,11574405,TE/FLEX,2500,MIA@GB 11/11/2018 04:25PM ET,GB,0
TE,Marcedes Lewis (11574407),Marcedes Lewis,11574407,TE/FLEX,2500,MIA@GB 11/11/2018 04:25PM ET,GB,0.19
TE,Lance Kendricks (11574409),Lance Kendricks,11574409,TE/FLEX,2500,MIA@GB 11/11/2018 04:25PM ET,GB,2.46
TE,Durham Smythe (11574411),Durham Smythe,11574411,TE/FLEX,2500,MIA@GB 11/11/2018 04:25PM ET,MIA,0
TE,A.J. Derby (11574413),A.J. Derby,11574413,TE/FLEX,2500,MIA@GB 11/11/2018 04:25PM ET,MIA,3.83
TE,Erik Swoope (11574415),Erik Swoope,11574415,TE/FLEX,2500,JAX@IND 11/11/2018 01:00PM ET,IND,6.66
TE,Mo Alie-Cox (11574417),Mo Alie-Cox,11574417,TE/FLEX,2500,JAX@IND 11/11/2018 01:00PM ET,IND,4.6
TE,Ryan Hewitt (11574419),Ryan Hewitt,11574419,TE/FLEX,2500,JAX@IND 11/11/2018 01:00PM ET,IND,0
TE,Austin Seferian-Jenkins (11574421),Austin Seferian-Jenkins,11574421,TE/FLEX,2500,JAX@IND 11/11/2018 01:00PM ET,JAX,5.2
TE,James O'Shaughnessy (11574423),James O'Shaughnessy,11574423,TE/FLEX,2500,JAX@IND 11/11/2018 01:00PM ET,JAX,3.18
TE,David Grinnage (11574425),David Grinnage,11574425,TE/FLEX,2500,JAX@IND 11/11/2018 01:00PM ET,JAX,4.03
TE,Blake Bell (11574427),Blake Bell,11574427,TE/FLEX,2500,JAX@IND 11/11/2018 01:00PM ET,JAX,1.15
TE,Niles Paul (11574429),Niles Paul,11574429,TE/FLEX,2500,JAX@IND 11/11/2018 01:00PM ET,JAX,3.25
TE,Ben Braunecker (11574431),Ben Braunecker,11574431,TE/FLEX,2500,DET@CHI 11/11/2018 01:00PM ET,CHI,0
TE,Dion Sims (11574433),Dion Sims,11574433,TE/FLEX,2500,DET@CHI 11/11/2018 01:00PM ET,CHI,0.36
TE,Daniel Brown (11574435),Daniel Brown,11574435,TE/FLEX,2500,DET@CHI 11/11/2018 01:00PM ET,CHI,0
TE,Patrick Scales (11574437),Patrick Scales,11574437,TE/FLEX,2500,DET@CHI 11/11/2018 01:00PM ET,CHI,0
TE,Adam Shaheen (11574439),Adam Shaheen,11574439,TE/FLEX,2500,DET@CHI 11/11/2018 01:00PM ET,CHI,0
TE,Michael Roberts (11574441),Michael Roberts,11574441,TE/FLEX,2500,DET@CHI 11/11/2018 01:00PM ET,DET,6.1
TE,Luke Willson (11574443),Luke Willson,11574443,TE/FLEX,2500,DET@CHI 11/11/2018 01:00PM ET,DET,2.31
TE,Levine Toilolo (11574445),Levine Toilolo,11574445,TE/FLEX,2500,DET@CHI 11/11/2018 01:00PM ET,DET,0.89
TE,Deon Yelder (11574447),Deon Yelder,11574447,TE/FLEX,2500,ARI@KC 11/11/2018 01:00PM ET,KC,0
TE,Demetrius Harris (11574449),Demetrius Harris,11574449,TE/FLEX,2500,ARI@KC 11/11/2018 01:00PM ET,KC,3.3
TE,James Winchester (11574451),James Winchester,11574451,TE/FLEX,2500,ARI@KC 11/11/2018 01:00PM ET,KC,0
TE,John Phillips (11574453),John Phillips,11574453,TE/FLEX,2500,ARI@KC 11/11/2018 01:00PM ET,ARI,0
TE,MyCole Pruitt (11574455),MyCole Pruitt,11574455,TE/FLEX,2500,NE@TEN 11/11/2018 01:00PM ET,TEN,0
TE,Beau Brinkley (11574457),Beau Brinkley,11574457,TE/FLEX,2500,NE@TEN 11/11/2018 01:00PM ET,TEN,0
TE,Anthony Firkser (11574459),Anthony Firkser,11574459,TE/FLEX,2500,NE@TEN 11/11/2018 01:00PM ET,TEN,1.12
TE,Jonnu Smith (11574461),Jonnu Smith,11574461,TE/FLEX,2500,NE@TEN 11/11/2018 01:00PM ET,TEN,2.59
TE,Delanie Walker (11574463),Delanie Walker,11574463,TE/FLEX,2500,NE@TEN 11/11/2018 01:00PM ET,TEN,9.2
TE,Luke Stocker (11574465),Luke Stocker,11574465,TE/FLEX,2500,NE@TEN 11/11/2018 01:00PM ET,TEN,2.74
TE,Dwayne Allen (11574467),Dwayne Allen,11574467,TE/FLEX,2500,NE@TEN 11/11/2018 01:00PM ET,NE,0.41
TE,Jacob Hollister (11574469),Jacob Hollister,11574469,TE/FLEX,2500,NE@TEN 11/11/2018 01:00PM ET,NE,2.17
TE,Antony Auclair (11574471),Antony Auclair,11574471,TE/FLEX,2500,WAS@TB 11/11/2018 01:00PM ET,TB,0.98
TE,Alan Cross (11574473),Alan Cross,11574473,TE/FLEX,2500,WAS@TB 11/11/2018 01:00PM ET,TB,0.2
TE,Jeremy Sprinkle (11574475),Jeremy Sprinkle,11574475,TE/FLEX,2500,WAS@TB 11/11/2018 01:00PM ET,WAS,0
TE,Tyler Higbee (11574477),Tyler Higbee,11574477,TE/FLEX,2500,SEA@LAR 11/11/2018 04:25PM ET,LAR,2.78
TE,Johnny Mundt (11574479),Johnny Mundt,11574479,TE/FLEX,2500,SEA@LAR 11/11/2018 04:25PM ET,LAR,0
TE,Will Dissly (11574481),Will Dissly,11574481,TE/FLEX,2500,SEA@LAR 11/11/2018 04:25PM ET,SEA,9.65
TE,Darrell Daniels (11574483),Darrell Daniels,11574483,TE/FLEX,2500,SEA@LAR 11/11/2018 04:25PM ET,SEA,0
TE,Tyler Ott (11574485),Tyler Ott,11574485,TE/FLEX,2500,SEA@LAR 11/11/2018 04:25PM ET,SEA,0
TE,Derek Carrier (11574487),Derek Carrier,11574487,TE/FLEX,2500,LAC@OAK 11/11/2018 04:05PM ET,OAK,0.91
TE,Lee Smith (11574489),Lee Smith,11574489,TE/FLEX,2500,LAC@OAK 11/11/2018 04:05PM ET,OAK,0.66
TE,Sean Culkin (11574491),Sean Culkin,11574491,TE/FLEX,2500,LAC@OAK 11/11/2018 04:05PM ET,LAC,0
TE,Hunter Henry (11574493),Hunter Henry,11574493,TE/FLEX,2500,LAC@OAK 11/11/2018 04:05PM ET,LAC,0
TE,Virgil Green (11574495),Virgil Green,11574495,TE/FLEX,2500,LAC@OAK 11/11/2018 04:05PM ET,LAC,3.78
TE,Jason Croom (11574497),Jason Croom,11574497,TE/FLEX,2500,BUF@NYJ 11/11/2018 01:00PM ET,BUF,3.46
TE,Jordan Leggett (11574499),Jordan Leggett,11574499,TE/FLEX,2500,BUF@NYJ 11/11/2018 01:00PM ET,NYJ,1.74
TE,Eric Tomlinson (11574501),Eric Tomlinson,11574501,TE/FLEX,2500,BUF@NYJ 11/11/2018 01:00PM ET,NYJ,1.46
TE,Neal Sterling (11574503),Neal Sterling,11574503,TE/FLEX,2500,BUF@NYJ 11/11/2018 01:00PM ET,NYJ,2.14
DST,Rams  (11574517),Rams ,11574517,DST,2400,SEA@LAR 11/11/2018 04:25PM ET,LAR,9.22
DST,Browns  (11574518),Browns ,11574518,DST,2300,ATL@CLE 11/11/2018 01:00PM ET,CLE,7.11
DST,Saints  (11574519),Saints ,11574519,DST,2200,NO@CIN 11/11/2018 01:00PM ET,NO,4.12
DST,Bengals  (11574520),Bengals ,11574520,DST,2100,NO@CIN 11/11/2018 01:00PM ET,CIN,7.62
DST,Dolphins  (11574521),Dolphins ,11574521,DST,2100,MIA@GB 11/11/2018 04:25PM ET,MIA,8.33
DST,Titans  (11574522),Titans ,11574522,DST,2100,NE@TEN 11/11/2018 01:00PM ET,TEN,7.25
DST,Cardinals  (11574523),Cardinals ,11574523,DST,2000,ARI@KC 11/11/2018 01:00PM ET,ARI,8.12
DST,Buccaneers  (11574524),Buccaneers ,11574524,DST,2000,WAS@TB 11/11/2018 01:00PM ET,TB,2.75
DST,Seahawks  (11574525),Seahawks ,11574525,DST,2000,SEA@LAR 11/11/2018 04:25PM ET,SEA,8.38
DST,Raiders  (11574526),Raiders ,11574526,DST,2000,LAC@OAK 11/11/2018 04:05PM ET,OAK,2
