,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
0,Travis Kelce,KC,7.0,5.6,6.2,88.7,75.4,79.6,1.0,0.6,0.7,0.0,0.1,0.0,14.0,11.6,12.4,10,TE
1,Zach Ertz,PHI,7.0,5.5,6.1,75.0,59.2,67.0,1.0,0.3,0.6,0.0,0.1,0.0,13.5,7.8,10.0,10,TE
2,George Kittle,SF,6.0,4.4,5.0,76.2,57.3,65.5,1.0,0.3,0.5,0.0,0.1,0.0,13.0,8.5,9.6,10,TE
3,Greg Olsen,SEA,5.0,3.8,4.3,56.3,48.3,52.3,1.0,0.3,0.5,0.0,0.0,0.0,11.5,7.1,8.3,10,TE
4,OJ Howard,TB,5.0,3.2,3.8,51.4,45.4,48.8,1.0,0.4,0.6,0.0,0.1,0.0,11.0,6.9,8.1,10,TE
5,Jared Cook,NO,5.0,3.9,4.4,60.0,48.0,53.6,1.0,0.2,0.4,0.0,0.1,0.0,12.0,6.3,7.8,10,TE
6,Trey Burton,IND,4.0,3.2,3.6,47.0,39.3,43.2,1.0,0.4,0.6,0.0,0.0,0.0,10.0,6.3,7.6,10,TE
7,Jimmy Graham,CHI,5.4,3.7,4.2,63.8,45.0,51.0,0.5,0.0,0.4,0.0,0.0,0.0,9.4,4.5,7.4,10,TE
8,David Njoku,CLE,5.0,3.5,4.3,55.0,37.0,47.6,1.0,0.3,0.5,0.0,0.1,0.0,11.5,5.5,7.4,10,TE
9,Jack Doyle,IND,4.9,4.0,4.4,55.0,39.0,46.1,1.0,0.2,0.4,0.0,0.2,0.1,11.5,5.7,7.2,10,TE
10,Eric Ebron,PIT,4.0,3.1,3.3,45.0,34.0,37.0,1.0,0.2,0.5,0.0,0.1,0.0,10.5,5.1,6.6,10,TE
11,CJ Uzomah,CIN,4.0,3.1,3.5,47.0,31.9,38.0,1.0,0.3,0.5,0.0,0.1,0.0,10.0,5.3,6.6,10,TE
12,Jordan Reed,SF,5.4,4.0,4.5,58.4,40.0,47.6,0.4,0.0,0.3,0.0,0.2,0.1,7.6,4.0,6.2,10,TE
13,Vance McDonald,PIT,4.6,2.9,3.8,55.5,33.8,43.3,0.3,0.0,0.2,0.0,0.2,0.1,6.8,4.0,5.3,10,TE
14,Evan Engram,NYG,5.1,3.0,3.7,54.4,30.0,39.0,0.4,0.0,0.2,0.0,0.0,0.0,6.4,3.0,5.3,10,TE
15,Austin Hooper,CLE,4.1,3.0,3.6,46.6,30.0,38.1,0.4,0.0,0.2,0.0,0.0,0.0,6.5,3.0,5.2,10,TE
16,Chris Herndon,NYJ,3.5,1.4,2.7,45.5,15.5,30.7,0.9,0.0,0.3,0.0,0.0,0.0,10.0,2.3,4.9,10,TE
17,Ricky Seals-Jones,KC,3.2,2.5,2.9,42.0,27.0,35.7,0.2,0.0,0.2,0.0,0.0,0.0,5.5,3.5,4.5,10,TE
18,Jesse James,DET,2.1,1.9,2.0,24.7,19.0,21.9,0.4,0.0,0.2,0.0,0.0,0.0,4.4,2.0,3.2,10,TE
19,James O'Shaughnessy,JAC,2.9,0.6,2.0,32.0,6.8,23.1,0.2,0.0,0.1,0.0,0.0,0.0,4.4,1.2,3.0,10,TE
20,Logan Thomas,WAS,3.1,1.4,2.5,35.0,16.0,25.6,0.1,0.0,0.1,0.0,0.1,0.0,3.5,2.0,3.0,10,TE
21,Jason Croom,PHI,2.9,0.6,1.8,35.0,5.3,20.5,0.3,0.0,0.2,0.0,0.2,0.1,4.4,0.7,2.8,10,TE
22,Cameron Brate,TB,2.4,1.0,1.7,25.6,10.0,18.2,0.3,0.0,0.2,0.0,0.1,0.1,4.0,1.0,2.7,10,TE
23,Jonnu Smith,TEN,2.0,0.8,1.6,25.0,9.7,18.4,0.2,0.0,0.1,0.0,0.0,0.0,3.1,1.6,2.6,10,TE
24,Geoff Swaim,TEN,3.5,0.8,2.0,34.9,6.1,20.2,0.2,0.0,0.1,0.0,0.0,0.0,4.3,0.9,2.6,10,TE
25,Dallas Goedert,PHI,2.3,1.0,1.7,25.0,10.9,18.4,0.3,0.0,0.1,0.0,0.1,0.0,4.1,1.7,2.6,10,TE
26,Mike Gesicki,MIA,2.1,1.0,1.5,22.7,9.6,16.3,0.2,0.0,0.1,0.0,0.0,0.0,3.5,1.5,2.3,10,TE
27,Gerald Everett,LAR,1.7,1.0,1.4,21.0,12.2,15.7,0.2,0.0,0.1,0.0,0.1,0.0,3.1,1.5,2.2,10,TE
28,Josh Hill,NO,1.6,1.2,1.4,16.5,12.5,15.3,0.2,0.1,0.1,0.0,0.1,0.0,2.5,2.2,2.2,10,TE
29,Virgil Green,LAC,1.5,0.9,1.3,19.2,9.8,15.1,0.2,0.1,0.1,0.0,0.0,0.0,2.5,1.6,2.2,10,TE
30,Adam Shaheen,MIA,1.0,0.3,0.6,11.0,2.9,6.9,0.4,0.1,0.2,0.0,0.0,0.0,3.5,0.6,2.0,10,TE
31,Luke Stocker,ATL,1.7,0.9,1.3,19.0,9.7,14.5,0.1,0.1,0.1,0.0,0.0,0.0,2.7,1.6,2.0,10,TE
32,Demetrius Harris,CHI,1.3,0.8,1.1,16.9,10.0,12.9,0.3,0.0,0.1,0.0,0.0,0.0,3.3,1.0,2.0,10,TE
33,Jordan Franks,CLE,0.8,0.3,0.5,9.1,3.5,6.3,0.4,0.0,0.2,0.0,0.0,0.0,3.0,0.4,1.7,10,TE
34,Tyler Higbee,LAR,1.5,0.6,0.9,17.3,5.0,9.6,0.2,0.0,0.1,0.0,0.1,0.0,2.3,0.5,1.3,10,TE
35,Seth DeValve,ARI,1.1,0.4,0.7,10.8,5.0,8.7,0.1,0.0,0.1,0.0,0.1,0.0,1.9,0.7,1.3,10,TE
36,Levine Toilolo,NYG,1.3,0.3,0.9,12.8,3.1,8.5,0.1,0.0,0.1,0.0,0.1,0.0,1.9,0.3,1.3,10,TE
37,Blake Bell,DAL,1.3,0.0,0.6,15.3,0.0,7.1,0.2,0.0,0.1,0.0,0.0,0.0,2.7,0.0,1.1,10,TE
38,Blake Jarwin,DAL,2.0,0.2,0.8,20.0,2.0,8.5,0.1,0.0,0.0,0.0,0.0,0.0,2.0,0.2,1.0,10,TE
39,Derek Carrier,LV,0.9,0.6,0.8,8.0,5.2,7.3,0.1,0.0,0.0,0.0,0.2,0.1,1.4,0.8,0.9,10,TE
40,Ian Thomas,CAR,1.2,0.1,0.6,11.9,1.2,5.6,0.1,0.0,0.0,0.0,0.0,0.0,1.8,0.1,0.8,10,TE
41,Anthony Firkser,TEN,1.0,0.3,0.5,11.0,2.8,5.4,0.1,0.0,0.1,0.0,0.0,0.0,1.5,0.3,0.8,10,TE
42,Jacob Hollister,SEA,1.0,0.3,0.5,10.0,3.1,5.5,0.1,0.0,0.0,0.0,0.0,0.0,1.5,0.3,0.8,10,TE
43,Dan Arnold,ARI,0.5,0.2,0.4,6.0,2.9,4.8,0.1,0.0,0.0,0.0,0.1,0.1,1.1,0.5,0.6,10,TE
44,Tyrone Swoopes,WAS,0.3,0.2,0.2,2.9,2.8,2.9,0.1,0.0,0.1,0.0,0.0,0.0,0.9,0.3,0.6,10,TE
45,Eric Saubert,JAC,0.6,0.2,0.4,5.4,1.8,3.9,0.1,0.0,0.0,0.0,0.1,0.0,1.1,0.2,0.5,10,TE
46,Dalton Schultz,DAL,0.8,0.3,0.4,9.0,2.4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.2,0.5,10,TE
47,Marcedes Lewis,GB,0.4,0.1,0.3,4.8,1.2,3.2,0.1,0.0,0.0,0.0,0.0,0.0,1.1,0.1,0.5,10,TE
48,Mo Alie-Cox,IND,0.5,0.2,0.3,5.0,2.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.3,0.4,10,TE
49,Jerell Adams,DET,0.3,0.0,0.2,4.1,0.0,2.1,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.4,10,TE
50,Josh Perkins,PHI,0.2,0.2,0.2,2.7,2.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.4,10,TE
51,Ross Dwelley,SF,0.3,0.3,0.3,3.0,2.6,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.3,10,TE
52,Daniel Brown,NYJ,0.3,0.0,0.1,2.9,0.0,1.4,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.3,10,TE
53,Antony Auclair,TB,0.4,0.3,0.3,4.2,2.1,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.3,10,TE
54,Darrell Daniels,ARI,0.4,0.0,0.2,1.8,0.3,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3,10,TE
55,MyCole Pruitt,TEN,0.3,0.0,0.2,3.6,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,10,TE
56,Lee Smith,BUF,0.4,0.0,0.2,4.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,10,TE
57,Jeremy Sprinkle,WAS,0.2,0.1,0.2,2.5,0.9,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,10,TE
58,Khari Lee,DET,0.2,0.2,0.2,1.6,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,10,TE
59,Chris Manhertz,CAR,0.2,0.2,0.2,1.7,1.3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,10,TE
60,Robert Tonyan,GB,0.1,0.1,0.1,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,10,TE
61,Richard Rodgers,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,TE
62,Garrett Griffin,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,TE
63,Evan Baylis,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,TE
64,Deon Yelder,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,TE
65,Marcus Baugh,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,TE
66,Cole Wick,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,TE
67,Clark Harris,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,TE
68,Temarrick Hemingway,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,TE
