,Player,Team,ATT_MAX,ATT_MIN,ATT_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,REC_MAX,REC_MIN,REC_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
0,Alvin Kamara,NO,17.4,12.4,15.0,84.6,55.5,70.0,1.0,0.5,0.7,6.0,4.5,5.2,55.1,46.1,50.3,1.0,0.2,0.5,0.1,0.2,0.1,23.5,17.9,19.0,2,RB
1,Todd Gurley,ATL,21.0,19.3,20.2,92.6,77.7,85.8,1.0,0.8,0.9,4.6,3.8,4.1,44.9,35.0,37.5,0.4,0.0,0.2,0.2,0.2,0.2,19.5,17.7,18.3,2,RB
2,Ezekiel Elliott,DAL,23.0,20.1,21.5,99.9,88.0,93.2,1.0,0.5,0.8,4.0,2.4,3.0,30.0,20.8,26.1,0.2,0.0,0.1,0.1,0.2,0.1,18.2,15.2,16.8,2,RB
3,James Conner,PIT,22.0,16.4,19.4,91.0,73.2,83.5,1.0,0.6,0.7,4.0,2.3,3.0,27.6,19.0,22.4,0.1,0.0,0.1,0.0,0.2,0.1,17.5,13.7,15.2,2,RB
4,Melvin Gordon,DEN,19.2,17.7,18.6,86.4,74.0,77.8,1.0,0.5,0.7,4.0,3.0,3.6,35.0,24.1,30.6,0.2,0.0,0.1,0.1,0.2,0.1,17.0,14.3,15.1,2,RB
5,Saquon Barkley,NYG,23.0,16.1,18.1,90.0,66.9,76.0,1.0,0.4,0.6,4.6,3.0,3.9,35.0,25.0,30.8,0.2,0.0,0.1,0.1,0.1,0.1,17.5,13.1,14.8,2,RB
6,David Johnson,HOU,17.0,15.0,15.7,75.0,52.7,62.8,1.0,0.4,0.6,5.1,4.5,4.8,47.4,35.0,43.4,0.2,0.0,0.2,0.1,0.2,0.1,17.0,13.6,14.7,2,RB
7,Kareem Hunt,CLE,16.6,14.5,15.3,75.6,62.3,69.3,1.0,0.4,0.6,3.5,2.6,2.9,29.5,20.4,23.8,0.1,0.0,0.1,0.0,0.1,0.0,15.5,12.0,13.1,2,RB
8,Dalvin Cook,MIN,18.0,14.4,16.4,73.3,59.9,65.4,1.0,0.3,0.5,4.0,2.6,3.6,33.6,19.1,28.7,0.1,0.0,0.1,0.1,0.3,0.2,16.0,11.7,12.7,2,RB
9,Tevin Coleman,SF,19.0,15.4,16.6,85.0,58.8,67.0,0.6,0.0,0.4,4.2,2.1,2.9,36.8,23.0,27.7,0.3,0.0,0.2,0.0,0.1,0.1,13.9,11.0,12.7,2,RB
10,Joe Mixon,CIN,18.0,15.7,16.9,72.8,58.9,66.7,1.0,0.3,0.6,4.0,2.3,3.0,30.0,16.5,24.8,0.1,0.0,0.1,0.1,0.2,0.2,16.0,10.2,12.5,2,RB
11,Christian McCaffrey,CAR,11.8,10.0,10.9,48.4,40.2,45.9,0.3,0.0,0.2,6.0,4.6,5.4,50.0,44.4,47.1,1.0,0.2,0.4,0.1,0.3,0.2,15.5,11.5,12.5,2,RB
12,Jordan Howard,PHI,20.0,15.2,17.1,75.0,60.4,69.4,1.0,0.4,0.6,2.3,2.0,2.1,20.0,14.1,16.8,0.1,0.0,0.0,0.1,0.1,0.1,15.5,9.9,12.2,2,RB
13,TJ Yeldon,BUF,16.7,12.2,14.8,67.7,52.2,62.7,1.0,0.3,0.5,5.3,2.7,3.6,45.1,21.0,28.1,0.1,0.0,0.1,0.1,0.3,0.2,15.5,10.7,12.1,2,RB
14,Lamar Miller,WAS,21.0,15.3,17.4,80.0,53.9,66.5,1.0,0.2,0.4,3.3,2.0,2.4,29.6,17.0,20.6,0.1,0.0,0.1,0.1,0.1,0.1,16.0,9.1,11.4,2,RB
15,Adrian Peterson,DET,22.0,14.5,16.3,85.0,50.8,62.1,1.0,0.4,0.6,2.2,1.0,1.5,20.6,10.0,14.5,0.1,0.0,0.1,0.1,0.6,0.3,15.5,9.4,11.2,2,RB
16,Alex Collins,SEA,17.0,12.4,15.5,70.0,51.1,64.6,1.0,0.2,0.5,2.0,1.5,1.9,20.0,10.9,15.1,0.1,0.0,0.0,0.1,0.2,0.1,15.0,8.1,10.8,2,RB
17,Kenyan Drake,ARI,16.0,11.0,12.9,65.0,47.6,53.9,1.0,0.3,0.5,3.2,2.6,2.9,25.0,19.7,22.2,0.1,0.0,0.1,0.1,0.2,0.1,15.0,9.2,10.7,2,RB
18,Jamaal Williams,GB,15.0,12.8,13.8,60.0,49.9,54.0,1.0,0.3,0.5,2.2,1.0,1.6,21.9,10.0,15.1,0.1,0.0,0.1,0.1,0.1,0.1,13.0,8.5,10.0,2,RB
19,Dion Lewis,NYG,14.0,6.6,11.1,55.0,33.2,46.6,1.0,0.2,0.4,5.0,2.0,3.3,35.0,12.5,24.7,0.2,0.0,0.1,0.1,0.2,0.1,15.0,8.0,9.9,2,RB
20,Carlos Hyde,SEA,16.0,11.8,13.9,65.0,55.0,58.9,1.0,0.3,0.5,2.3,1.0,1.6,15.6,8.5,11.6,0.0,0.0,0.0,0.0,0.2,0.1,13.5,8.7,9.9,2,RB
21,LeSean McCoy,TB,15.0,13.2,13.9,60.8,55.0,58.9,0.3,0.0,0.2,3.3,2.7,3.0,25.0,20.6,23.1,0.1,0.0,0.1,0.1,0.3,0.2,10.5,8.5,9.8,2,RB
22,Rex Burkhead,NE,13.0,8.2,10.8,51.3,34.6,44.3,1.0,0.3,0.5,3.0,1.8,2.3,26.0,15.1,19.8,0.1,0.0,0.1,0.1,0.2,0.1,13.0,7.7,9.6,2,RB
23,Chris Thompson,JAC,5.1,4.4,4.8,23.8,18.2,20.9,0.2,0.0,0.1,5.0,3.5,4.0,46.5,31.7,39.6,1.0,0.1,0.4,0.0,0.2,0.1,12.0,7.4,9.3,2,RB
24,Royce Freeman,DEN,14.0,9.4,12.6,65.0,43.3,54.8,0.4,0.0,0.3,2.0,1.5,1.8,20.0,11.0,14.8,0.1,0.0,0.1,0.0,0.1,0.1,10.2,7.8,8.9,2,RB
25,Alfred Morris,NYG,15.0,8.5,11.4,55.0,37.8,48.1,1.0,0.3,0.5,1.9,0.0,1.2,14.2,0.0,9.2,0.1,0.0,0.1,0.0,0.2,0.1,11.5,7.5,8.8,2,RB
26,Peyton Barber,WAS,16.8,13.3,15.3,65.0,50.8,59.1,0.4,0.0,0.2,2.0,0.8,1.5,15.0,6.6,11.0,0.1,0.0,0.0,0.1,0.3,0.2,10.0,7.4,8.3,2,RB
27,Matt Breida,MIA,10.3,8.0,9.2,46.3,32.9,40.6,0.4,0.0,0.3,3.8,1.7,2.5,32.0,14.0,21.3,0.1,0.0,0.1,0.1,0.2,0.1,9.5,6.0,8.2,2,RB
28,Kerryon Johnson,DET,14.0,7.1,9.8,55.0,26.9,37.6,1.0,0.2,0.4,3.1,1.9,2.3,21.8,16.0,18.7,0.1,0.0,0.1,0.1,0.2,0.1,13.5,6.0,8.1,2,RB
29,James White,NE,6.0,2.9,4.4,25.0,14.8,18.5,0.1,0.0,0.1,6.0,3.6,4.4,40.0,27.6,33.2,1.0,0.2,0.4,0.1,0.1,0.1,12.5,6.2,7.6,2,RB
30,Derrick Henry,TEN,15.0,10.3,12.5,61.8,42.0,49.3,0.4,0.0,0.3,1.4,0.8,1.0,12.0,7.9,9.5,0.1,0.0,0.0,0.0,0.1,0.1,9.2,6.0,7.4,2,RB
31,Chris Carson,SEA,12.3,7.9,10.6,52.8,26.9,43.5,0.3,0.0,0.2,3.2,1.3,2.2,31.2,10.2,19.0,0.2,0.0,0.1,0.1,0.3,0.2,9.3,6.0,7.4,2,RB
32,Phillip Lindsay,DEN,10.8,6.0,8.6,44.0,27.2,35.9,0.3,0.0,0.2,3.0,1.8,2.2,25.0,13.0,17.3,0.1,0.0,0.1,0.1,0.2,0.1,8.6,5.5,6.7,2,RB
33,Marlon Mack,IND,10.7,6.0,9.1,44.0,25.0,37.7,0.3,0.0,0.2,1.8,1.0,1.6,18.6,5.0,14.3,0.1,0.0,0.1,0.1,0.2,0.1,8.4,3.0,6.7,2,RB
34,Corey Clement,PHI,9.7,5.5,7.1,37.0,23.6,29.2,0.3,0.0,0.2,3.1,1.8,2.2,29.6,18.7,21.9,0.2,0.0,0.1,0.0,0.1,0.1,8.8,4.5,6.6,2,RB
35,Austin Ekeler,LAC,8.0,4.5,6.9,35.0,21.3,31.0,0.2,0.0,0.1,2.7,1.0,1.9,27.9,10.0,17.9,0.3,0.0,0.1,0.1,0.2,0.1,9.2,4.5,6.3,2,RB
36,Duke Johnson,HOU,5.0,2.8,3.9,20.0,12.0,17.2,0.2,0.0,0.1,4.0,2.8,3.6,39.0,28.5,32.5,0.1,0.0,0.1,0.0,0.1,0.1,6.4,5.0,5.9,2,RB
37,Tarik Cohen,CHI,6.0,4.7,5.4,25.0,17.4,21.9,0.2,0.0,0.1,3.5,3.0,3.3,26.8,23.1,25.1,0.2,0.0,0.1,0.0,0.1,0.1,6.9,4.9,5.6,2,RB
38,Theo Riddick,LV,5.2,3.6,4.3,20.4,13.5,16.2,0.2,0.0,0.1,4.0,3.0,3.5,30.0,23.3,26.3,0.2,0.0,0.1,0.1,0.2,0.1,6.0,4.0,5.3,2,RB
39,Jordan Wilkins,IND,11.0,6.3,8.2,40.0,25.9,33.5,0.2,0.0,0.2,2.3,0.9,1.3,20.4,5.0,10.1,0.1,0.0,0.0,0.0,0.1,0.1,6.4,4.5,5.3,2,RB
40,Ty Montgomery,NO,5.5,4.7,5.1,23.1,20.0,21.4,0.2,0.0,0.1,3.1,2.0,2.6,23.8,17.1,21.0,0.1,0.0,0.1,0.0,0.1,0.1,6.0,4.0,5.3,2,RB
41,Rashaad Penny,SEA,8.5,5.0,7.1,37.4,20.0,29.1,0.2,0.0,0.1,2.6,1.0,1.7,20.0,9.2,13.0,0.1,0.0,0.0,0.1,0.2,0.1,7.0,3.0,4.9,2,RB
42,Frank Gore,NYJ,9.0,6.2,7.7,35.0,24.9,30.6,0.2,0.0,0.1,2.3,1.0,1.5,21.5,5.0,11.8,0.1,0.0,0.0,0.1,0.1,0.1,5.8,4.0,4.9,2,RB
43,Latavius Murray,NO,9.2,6.6,8.2,40.0,24.8,32.8,0.2,0.0,0.2,1.6,0.6,1.1,11.0,3.8,8.0,0.0,0.0,0.0,0.0,0.1,0.1,6.2,4.5,4.9,2,RB
44,Giovani Bernard,CIN,13.7,3.0,6.0,55.2,10.0,23.4,0.3,0.0,0.1,3.0,1.0,1.9,24.6,9.8,15.8,0.1,0.0,0.1,0.0,0.1,0.1,10.4,2.0,4.8,2,RB
45,Sony Michel,NE,7.9,4.0,6.3,33.4,15.0,25.6,0.2,0.0,0.1,2.1,0.0,1.3,15.0,0.0,9.5,0.1,0.0,0.0,0.0,0.1,0.1,6.5,1.5,4.5,2,RB
46,Nyheim Hines,IND,5.0,2.6,4.0,20.6,11.0,16.8,0.1,0.0,0.1,3.0,1.9,2.3,25.0,15.8,19.1,0.1,0.0,0.1,0.0,0.1,0.1,4.8,3.6,4.3,2,RB
47,Devontae Booker,LV,8.4,2.1,4.8,36.6,8.4,19.1,0.2,0.0,0.1,1.9,1.0,1.4,16.3,5.0,11.3,0.1,0.0,0.0,0.0,0.3,0.1,5.6,3.0,3.6,2,RB
48,Ito Smith,ATL,7.9,1.8,5.1,31.2,6.1,19.2,0.3,0.0,0.2,1.4,0.0,0.9,12.3,0.0,7.0,0.1,0.0,0.0,0.1,0.3,0.2,6.8,1.0,3.6,2,RB
49,Jalen Richard,LV,4.4,1.3,2.9,18.6,4.1,11.4,0.1,0.0,0.0,4.0,0.7,2.5,30.0,5.2,19.0,0.1,0.0,0.1,0.0,0.2,0.1,5.1,1.1,3.5,2,RB
50,Chase Edmonds,ARI,5.1,3.6,4.4,20.0,15.0,16.9,0.1,0.0,0.1,2.1,0.9,1.6,17.8,7.2,13.0,0.0,0.0,0.0,0.0,0.1,0.1,4.0,2.5,3.4,2,RB
51,Spencer Ware,CHI,5.7,3.0,4.1,30.9,12.5,17.9,0.2,0.0,0.1,1.6,0.8,1.0,13.2,5.0,8.4,0.1,0.0,0.0,0.0,0.1,0.0,4.7,2.0,3.2,2,RB
52,Kyle Juszczyk,SF,0.7,0.4,0.6,2.7,2.0,2.4,0.1,0.0,0.0,2.7,0.8,2.1,27.1,6.7,20.4,0.2,0.0,0.1,0.0,0.3,0.1,4.0,1.1,2.9,2,RB
53,Nick Chubb,CLE,7.3,2.1,4.0,30.2,8.0,16.8,0.2,0.0,0.1,1.1,0.0,0.5,8.9,0.0,4.7,0.0,0.0,0.0,0.0,0.1,0.0,4.8,1.0,2.8,2,RB
54,Jaylen Samuels,PIT,4.6,2.1,3.4,18.7,8.5,14.1,0.1,0.1,0.1,1.2,0.7,1.0,10.9,5.8,8.2,0.0,0.0,0.0,0.0,0.1,0.0,3.6,2.0,2.8,2,RB
55,Wayne Gallman,NYG,4.0,2.2,3.0,15.0,9.0,12.0,0.1,0.0,0.0,2.6,1.1,1.7,15.0,8.0,11.4,0.1,0.0,0.0,0.0,0.1,0.1,3.3,2.3,2.6,2,RB
56,Rod Smith,NYG,5.7,2.3,3.3,23.5,9.2,13.4,0.1,0.0,0.1,1.0,0.5,0.7,7.0,4.0,5.7,0.0,0.0,0.0,0.0,0.1,0.0,3.6,1.5,2.4,2,RB
57,Tavon Austin,GB,1.6,1.6,1.6,9.8,9.8,9.8,0.1,0.1,0.1,0.7,0.7,0.7,6.8,6.8,6.8,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2,RB
58,Malcolm Brown,LAR,5.0,1.0,3.5,19.4,5.0,13.1,0.2,0.0,0.1,1.1,0.2,0.7,8.0,1.8,4.7,0.0,0.0,0.0,0.0,0.1,0.1,3.5,1.0,2.2,2,RB
59,Wendell Smallwood,PIT,2.5,0.8,1.5,10.0,3.1,5.8,0.1,0.0,0.0,1.0,0.1,0.6,8.0,0.8,4.7,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.4,1.3,2,RB
60,Anthony Sherman,KC,1.2,0.0,0.4,4.2,0.0,1.6,0.1,0.0,0.0,1.0,0.3,0.5,14.5,2.2,5.7,0.2,0.0,0.1,0.0,0.0,0.0,3.7,0.3,1.2,2,RB
61,Jonathan Williams,WAS,2.9,0.0,1.6,11.3,0.0,6.0,0.1,0.0,0.1,0.5,0.0,0.3,4.2,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,1.1,2,RB
62,DeAndre Washington,MIA,1.8,0.6,1.2,6.6,1.8,4.2,0.1,0.0,0.0,0.8,0.3,0.6,5.8,1.7,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.4,1.1,2,RB
63,Ameer Abdullah,MIN,3.1,0.0,1.5,12.0,0.0,5.6,0.1,0.0,0.0,0.9,0.0,0.3,6.7,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,1.1,2,RB
64,Kenjon Barner,TB,2.8,0.3,1.5,10.9,1.0,6.0,0.1,0.0,0.1,0.3,0.2,0.2,2.2,1.3,1.7,0.0,0.0,0.0,0.1,0.1,0.1,1.9,0.2,0.9,2,RB
65,Brian Hill,ATL,2.7,0.0,1.0,10.0,0.0,3.7,0.1,0.0,0.0,0.7,0.0,0.3,5.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.8,2,RB
66,Raheem Mostert,SF,3.3,0.2,1.2,13.9,1.0,4.7,0.2,0.0,0.1,0.3,0.0,0.2,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.1,2.8,0.1,0.8,2,RB
67,TJ Logan,TB,1.4,0.0,0.7,5.5,0.0,2.8,0.0,0.0,0.0,0.6,0.6,0.6,4.3,4.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.7,2,RB
68,Trenton Cannon,CAR,1.6,0.6,1.0,6.0,2.3,3.7,0.0,0.0,0.0,0.7,0.1,0.3,5.7,0.8,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.3,0.7,2,RB
69,Mike Davis,CAR,1.5,0.4,0.9,6.0,1.2,3.6,0.0,0.0,0.0,0.3,0.1,0.2,1.9,1.4,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.5,2,RB
70,Derek Watt,PIT,0.8,0.2,0.6,3.0,0.5,2.2,0.0,0.0,0.0,0.5,0.1,0.2,4.0,1.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.5,2,RB
71,Patrick Ricard,BAL,0.7,0.6,0.6,2.6,2.0,2.3,0.0,0.0,0.0,0.3,0.3,0.3,2.7,2.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.5,2,RB
72,Damien Williams,KC,1.1,0.2,0.5,4.5,1.0,2.3,0.0,0.0,0.0,0.5,0.1,0.3,4.6,1.1,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.3,0.5,2,RB
73,Tommy Bohanon,BAL,0.8,0.0,0.3,3.1,0.0,1.1,0.0,0.0,0.0,0.9,0.0,0.4,7.6,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.5,2,RB
74,Tyler Ervin,GB,1.0,0.0,0.3,3.5,0.0,1.2,0.0,0.0,0.0,0.7,0.1,0.4,5.0,1.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.5,2,RB
75,CJ Ham,MIN,0.4,0.0,0.2,1.6,0.0,0.6,0.0,0.0,0.0,0.9,0.0,0.4,7.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.5,2,RB
76,Brandon Bolden,NE,1.9,0.5,1.2,7.0,1.8,4.4,0.0,0.0,0.0,0.3,0.1,0.2,2.7,0.6,1.6,0.0,0.0,0.0,0.1,0.1,0.1,0.8,0.5,0.4,2,RB
77,Andy Janovich,CLE,0.5,0.1,0.4,2.3,0.4,1.4,0.0,0.0,0.0,0.3,0.1,0.2,3.1,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.4,2,RB
78,Senorise Perry,TEN,1.0,0.1,0.5,4.1,0.5,2.1,0.0,0.0,0.0,0.5,0.0,0.1,3.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.1,0.4,2,RB
79,Alex Armah,CAR,0.6,0.0,0.3,2.5,0.0,1.2,0.0,0.0,0.0,0.3,0.0,0.2,2.6,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.3,2,RB
80,Gus Edwards,BAL,0.7,0.7,0.7,2.4,2.4,2.4,0.0,0.0,0.0,0.1,0.1,0.1,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,2,RB
