,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
0,Rob Gronkowski,TB,6.1,4.4,5.1,84.6,56.6,73.7,1.0,0.5,0.6,0.0,0.2,0.1,14.0,9.0,10.9,2,TE
1,Travis Kelce,KC,6.0,4.7,5.3,70.7,58.0,64.5,1.0,0.4,0.5,0.0,0.0,0.0,13.0,8.1,9.5,2,TE
2,Zach Ertz,PHI,6.5,5.2,5.7,67.1,59.9,63.4,1.0,0.4,0.6,0.0,0.1,0.1,12.5,8.4,9.5,2,TE
3,Jordan Reed,SF,6.0,4.2,4.7,55.0,36.7,47.4,1.0,0.4,0.6,0.0,0.0,0.0,11.5,7.0,8.3,2,TE
4,George Kittle,SF,5.0,3.5,4.4,64.6,42.4,53.4,1.0,0.3,0.5,0.0,0.2,0.1,12.0,6.6,8.3,2,TE
5,Trey Burton,IND,4.0,3.3,3.7,50.0,35.7,41.9,1.0,0.3,0.5,0.0,0.0,0.0,11.0,5.4,7.0,2,TE
6,Jack Doyle,IND,4.6,4.0,4.3,50.0,38.4,43.8,1.0,0.2,0.4,0.0,0.2,0.1,11.0,5.1,6.9,2,TE
7,Jared Cook,NO,4.1,2.8,3.6,52.0,33.9,44.2,1.0,0.2,0.4,0.0,0.1,0.0,11.0,4.6,6.6,2,TE
8,Evan Engram,NYG,4.6,4.0,4.2,50.2,40.0,44.6,0.4,0.0,0.3,0.0,0.0,0.0,6.9,4.0,6.0,2,TE
9,Ricky Seals-Jones,KC,4.0,1.9,3.0,42.2,24.5,34.7,1.0,0.2,0.4,0.0,0.0,0.0,10.0,4.1,5.8,2,TE
10,Kyle Rudolph,MIN,4.0,3.6,3.9,44.2,36.2,39.8,0.4,0.0,0.3,0.0,0.0,0.0,6.6,4.0,5.8,2,TE
11,Eric Ebron,PIT,4.0,2.5,3.1,45.0,23.0,34.1,1.0,0.2,0.4,0.0,0.1,0.0,10.5,4.1,5.8,2,TE
12,Jimmy Graham,CHI,4.1,3.0,3.6,45.4,35.0,38.5,0.5,0.0,0.3,0.0,0.1,0.1,6.9,3.5,5.7,2,TE
13,Tyler Eifert,JAC,4.0,2.2,2.9,40.0,24.2,31.3,1.0,0.2,0.4,0.0,0.0,0.0,10.0,3.6,5.5,2,TE
14,David Njoku,CLE,4.0,2.9,3.3,44.4,34.3,39.8,0.4,0.0,0.2,0.0,0.0,0.0,6.8,3.5,5.4,2,TE
15,Austin Hooper,CLE,3.2,2.6,2.9,34.0,26.8,29.7,0.3,0.0,0.2,0.0,0.0,0.0,5.0,3.0,4.3,2,TE
16,OJ Howard,TB,3.2,1.9,2.6,37.2,30.0,32.3,0.3,0.0,0.2,0.0,0.2,0.1,4.8,3.0,4.1,2,TE
17,Will Dissly,SEA,3.0,2.0,2.5,36.1,22.7,28.3,0.3,0.0,0.2,0.0,0.0,0.0,5.4,2.5,3.9,2,TE
18,Ian Thomas,CAR,3.6,2.0,2.6,33.7,23.4,28.3,0.2,0.0,0.1,0.0,0.0,0.0,4.6,2.5,3.7,2,TE
19,Vance McDonald,PIT,3.0,1.4,2.2,35.0,16.6,27.3,0.3,0.0,0.2,0.0,0.0,0.0,5.3,2.6,3.7,2,TE
20,Jonnu Smith,TEN,3.0,1.9,2.5,35.0,18.6,26.2,0.3,0.0,0.2,0.0,0.2,0.1,4.7,3.1,3.5,2,TE
21,Dallas Goedert,PHI,3.5,1.7,2.5,31.4,19.5,26.1,0.2,0.0,0.2,0.0,0.1,0.0,4.3,3.0,3.5,2,TE
22,Ryan Griffin,NYJ,3.0,1.9,2.4,35.0,23.3,27.2,0.2,0.0,0.1,0.0,0.0,0.0,3.9,2.9,3.5,2,TE
23,Cameron Brate,TB,3.0,1.3,2.3,30.0,15.8,25.0,0.2,0.0,0.1,0.0,0.0,0.0,4.2,2.4,3.4,2,TE
24,Mike Gesicki,MIA,3.2,1.6,2.4,33.1,17.0,25.6,0.2,0.0,0.1,0.0,0.0,0.0,4.5,2.3,3.3,2,TE
25,Jake Butt,DEN,3.2,1.2,2.2,33.3,13.9,23.5,0.3,0.0,0.1,0.0,0.0,0.0,5.1,2.1,3.2,2,TE
26,Jesse James,DET,3.6,1.0,2.1,39.6,10.0,20.8,0.2,0.0,0.1,0.0,0.0,0.0,5.2,1.0,2.9,2,TE
27,Nick Vannett,DEN,3.0,1.6,2.0,30.0,12.8,20.9,0.2,0.0,0.1,0.0,0.0,0.0,3.3,2.3,2.8,2,TE
28,Luke Willson,SEA,2.3,1.0,1.8,23.6,11.6,18.4,0.2,0.0,0.1,0.0,0.1,0.0,3.6,1.8,2.5,2,TE
29,Virgil Green,LAC,2.4,1.2,1.7,25.3,12.5,18.3,0.2,0.0,0.1,0.0,0.0,0.0,3.7,1.9,2.5,2,TE
30,Nick Boyle,BAL,3.1,1.2,2.2,27.0,9.5,18.8,0.2,0.0,0.1,0.0,0.0,0.0,3.6,1.4,2.4,2,TE
31,Geoff Swaim,TEN,2.0,0.6,1.4,21.1,6.6,15.4,0.2,0.0,0.1,0.0,0.1,0.0,3.3,1.5,2.2,2,TE
32,Mark Andrews,BAL,2.0,1.0,1.5,22.0,12.2,15.3,0.1,0.1,0.1,0.0,0.1,0.0,3.0,1.7,2.1,2,TE
33,Luke Stocker,ATL,1.5,1.3,1.4,16.0,11.4,14.0,0.2,0.1,0.1,0.0,0.1,0.0,2.6,1.7,2.1,2,TE
34,Blake Jarwin,DAL,2.2,0.6,1.3,20.8,7.0,14.2,0.2,0.0,0.1,0.0,0.1,0.0,3.3,1.0,2.0,2,TE
35,Tyler Higbee,LAR,1.6,1.0,1.4,17.8,10.0,14.4,0.2,0.0,0.1,0.0,0.1,0.0,3.0,1.0,1.9,2,TE
36,Josh Hill,NO,1.8,0.9,1.3,18.7,8.5,12.2,0.1,0.1,0.1,0.0,0.1,0.0,2.5,1.6,1.8,2,TE
37,Tyler Kroft,BUF,1.7,0.9,1.3,19.0,8.8,12.7,0.1,0.0,0.1,0.0,0.1,0.0,2.8,1.0,1.7,2,TE
38,Jordan Akins,HOU,1.3,0.8,1.1,13.6,10.0,12.0,0.1,0.0,0.1,0.0,0.0,0.0,2.0,1.0,1.7,2,TE
39,Maxx Williams,ARI,2.1,1.0,1.4,18.2,8.9,12.7,0.1,0.0,0.1,0.0,0.1,0.0,2.4,1.4,1.7,2,TE
40,Eric Tomlinson,BAL,1.8,0.6,1.0,16.9,6.4,10.6,0.1,0.1,0.1,0.0,0.1,0.0,2.3,1.1,1.6,2,TE
41,Demetrius Harris,CHI,1.1,0.9,1.0,12.2,9.0,10.6,0.1,0.0,0.1,0.0,0.0,0.0,1.9,1.0,1.6,2,TE
42,Darren Fells,HOU,1.1,0.6,0.9,14.1,7.0,10.7,0.1,0.0,0.1,0.0,0.1,0.0,2.0,1.3,1.5,2,TE
43,Derek Carrier,LV,1.4,0.7,1.1,13.3,6.9,10.0,0.1,0.0,0.1,0.0,0.0,0.0,1.9,0.7,1.4,2,TE
44,Gerald Everett,LAR,1.3,0.3,0.9,13.5,4.1,9.7,0.1,0.0,0.1,0.0,0.0,0.0,2.0,0.4,1.4,2,TE
45,Jacob Hollister,SEA,1.8,0.1,0.9,20.0,0.7,9.3,0.1,0.0,0.1,0.0,0.0,0.0,2.7,0.1,1.3,2,TE
46,Tyler Conklin,MIN,1.3,0.3,0.8,11.7,3.2,7.6,0.1,0.0,0.1,0.0,0.1,0.1,1.8,0.5,1.1,2,TE
47,Jordan Leggett,DEN,2.0,0.2,1.1,20.0,2.3,11.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,1.1,2,TE
48,Marcedes Lewis,GB,1.0,0.2,0.5,11.8,2.2,6.1,0.1,0.0,0.1,0.0,0.0,0.0,1.6,0.2,1.0,2,TE
49,Levine Toilolo,NYG,0.8,0.1,0.6,9.0,1.3,6.0,0.1,0.0,0.1,0.0,0.1,0.0,1.4,0.1,1.0,2,TE
50,Jason Croom,PHI,1.0,0.3,0.6,12.0,3.1,7.1,0.1,0.0,0.0,0.0,0.0,0.0,1.5,0.4,0.9,2,TE
51,James O'Shaughnessy,JAC,1.1,0.2,0.6,12.0,1.8,6.1,0.1,0.0,0.1,0.0,0.0,0.0,1.6,0.2,0.9,2,TE
52,Chris Manhertz,CAR,0.9,0.2,0.5,11.0,2.0,6.1,0.1,0.0,0.1,0.0,0.1,0.0,1.5,0.2,0.9,2,TE
53,Chris Herndon,NYJ,1.0,0.2,0.6,10.0,2.3,6.5,0.1,0.0,0.1,0.0,0.1,0.0,1.3,0.2,0.9,2,TE
54,Logan Thomas,WAS,1.0,0.3,0.6,10.3,3.4,6.8,0.1,0.0,0.0,0.0,0.2,0.1,1.6,0.4,0.8,2,TE
55,CJ Uzomah,CIN,1.3,0.3,0.6,12.7,2.5,5.8,0.1,0.0,0.0,0.0,0.0,0.0,1.9,0.3,0.7,2,TE
56,Eric Saubert,JAC,0.7,0.2,0.5,7.0,2.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,1.1,0.2,0.7,2,TE
57,Matt LaCosse,NE,0.6,0.2,0.4,6.0,2.5,4.3,0.1,0.0,0.1,0.0,0.0,0.0,1.0,0.3,0.7,2,TE
58,Jeremy Sprinkle,WAS,0.4,0.2,0.3,4.8,2.2,3.5,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.5,2,TE
59,Jerell Adams,DET,0.5,0.3,0.4,4.3,3.2,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.5,2,TE
60,Daniel Brown,NYJ,0.3,0.3,0.3,4.0,2.6,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.4,2,TE
61,Antony Auclair,TB,0.3,0.2,0.3,3.4,2.4,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.4,2,TE
62,MyCole Pruitt,TEN,0.3,0.0,0.1,3.2,0.0,1.6,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.3,2,TE
63,Cole Wick,NO,0.3,0.0,0.2,3.6,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.3,2,TE
64,Durham Smythe,MIA,0.3,0.2,0.3,3.0,2.6,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.3,2,TE
65,Josh Perkins,PHI,0.2,0.2,0.2,2.7,2.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,2,TE
66,Sean Culkin,BAL,0.2,0.2,0.2,2.4,2.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,2,TE
67,Dalton Schultz,DAL,0.2,0.2,0.2,2.2,2.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,2,TE
68,Lee Smith,BUF,0.3,0.3,0.3,2.5,1.8,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,2,TE
69,Mason Schreck,CIN,0.2,0.2,0.2,2.1,2.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,2,TE
70,Anthony Firkser,TEN,0.2,0.2,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,2,TE
71,Xavier Grimble,BAL,0.2,0.2,0.2,2.0,1.6,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,2,TE
72,Darrell Daniels,ARI,0.2,0.2,0.2,1.7,1.4,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2,2,TE
73,Khari Lee,DET,0.2,0.2,0.2,1.4,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,2,TE
74,Richard Rodgers,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,TE
75,Stephen Anderson,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,TE
76,Temarrick Hemingway,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,TE
77,Marcus Baugh,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,TE
78,Garrett Griffin,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,TE
79,Evan Baylis,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,TE
80,Clark Harris,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,TE
81,Blake Bell,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,TE
