,Player,Salary,Position
96,Cam Sims,3300.0,WR
97,KJ Hamler,3200.0,WR
99,Alshon Jeffery,3200.0,WR
98,Jalen Guyton,3200.0,WR
100,Mecole Hardman,3100.0,WR
101,Miles Boykin,3100.0,WR
132,Steven Mitchell,3000.0,WR
135,Riley Ridley,3000.0,WR
134,Collin Johnson,3000.0,WR
133,Isaiah Coulter,3000.0,WR
129,David Sills,3000.0,WR
131,Auden Tate,3000.0,WR
130,Stanley Morgan,3000.0,WR
137,Penny Hart,3000.0,WR
128,CJ Board,3000.0,WR
136,Freddie Swain,3000.0,WR
141,Trishton Jackson,3000.0,WR
138,Josh Gordon,3000.0,WR
139,Van Jefferson,3000.0,WR
140,Nsimba Webster,3000.0,WR
126,Antoine Wesley,3000.0,WR
143,John Hightower,3000.0,WR
144,JJ Arcega-Whiteside,3000.0,WR
145,Cedrick Wilson,3000.0,WR
146,Malik Turner,3000.0,WR
150,Cole Kmet,3000.0,TE
127,Austin Mack,3000.0,WR
142,Quez Watkins,3000.0,WR
125,James Proche,3000.0,WR
112,Dezmon Patmon,3000.0,WR
124,Devin Duvernay,3000.0,WR
102,Steven Sims,3000.0,WR
103,Pharoh Cooper,3000.0,WR
105,Omar Bayless,3000.0,WR
106,Isaiah Wright,3000.0,WR
107,Antonio Gandy-Golden,3000.0,WR
108,Kelvin Harmon,3000.0,WR
109,Emanuel Hall,3000.0,WR
110,Ashton Dulin,3000.0,WR
111,DeMichael Harris,3000.0,WR
104,Keith Kirkwood,3000.0,WR
113,Parris Campbell,3000.0,WR
119,Diontae Spencer,3000.0,WR
123,KhaDarel Hodge,3000.0,WR
114,Byron Pringle,3000.0,WR
121,Jeff Smith,3000.0,WR
120,Tyrie Cleveland,3000.0,WR
122,Lawrence Cager,3000.0,WR
118,Joe Reed,3000.0,WR
117,KJ Hill,3000.0,WR
116,Olamide Zaccheaus,3000.0,WR
115,Christian Blake,3000.0,WR
151,Drew Sample,2900.0,TE
172,Cethan Carter,2500.0,TE
179,Darion Clark,2500.0,TE
173,Pharaoh Brown,2500.0,TE
174,Kahale Warring,2500.0,TE
175,Tyler Davis,2500.0,TE
176,Ben Ellefson,2500.0,TE
177,Josh Oliver,2500.0,TE
178,JP Holtz,2500.0,TE
184,Johnny Mundt,2500.0,TE
180,Patrick Scales,2500.0,TE
181,Colby Parkinson,2500.0,TE
182,Greg Olsen,2500.0,TE
183,Tyler Ott,2500.0,TE
185,Brycen Hopkins,2500.0,TE
186,Joshua Perkins,2500.0,TE
170,Stephen Carlson,2500.0,TE
171,Kaden Smith,2500.0,TE
157,Noah Togiai,2500.0,TE
169,Harrison Bryant,2500.0,TE
168,Ross Travis,2500.0,TE
152,Colin Thompson,2500.0,TE
153,Thaddeus Moss,2500.0,TE
154,Kevin Rader,2500.0,TE
155,Zach Gentry,2500.0,TE
156,Mo Alie-Cox,2500.0,TE
158,Nick Keizer,2500.0,TE
159,Deon Yelder,2500.0,TE
160,James Winchester,2500.0,TE
161,Jaeden Graham,2500.0,TE
162,Donald Parham,2500.0,TE
163,Troy Fumagalli,2500.0,TE
164,Albert Okwuegbunam,2500.0,TE
165,Austin Fort,2500.0,TE
166,Andrew Beck,2500.0,TE
167,Trevon Wesco,2500.0,TE
187,Sean McKeon,2500.0,TE
