Player,Team,Position,Salary,Name + ID,AvgPointsPerGame,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Dynasty_MIN,Dynasty_MID,Dynasty_MAX,Redraft_MIN,Redraft_MID,Redraft_MAX,Draft Kings Value_MAX,Draft Kings Value_MID,Draft Kings Value_MIN,Draft Kings_MID_Rank,Draft Kings_MID_Tier,Draft Kings Value_MID_Rank,Draft Kings Value_MID_Tier,Min_Tier,Add_Tier
Alex Smith,WAS,QB,5200.0,Alex Smith (16006114) (LOCKED),10.44,18.201999999999998,21.132000000000005,24.95,16.662,19.542000000000005,23.1,17.261999999999997,19.942000000000007,23.1,285.68289198989123,246.07230740109782,208.41683366733469,2,2,1,1,1,3
Dak Prescott,DAL,QB,4000.0,Dak Prescott (16006144) (LOCKED),30.33,12.64,16.056,19.279999999999998,11.44,15.256000000000002,19.18,12.44,15.856,19.18,316.4556962025316,249.12805181863476,207.46887966804982,13,6,2,1,1,7
Case Keenum,CLE,QB,4800.0,Case Keenum (16006125) (LOCKED),1.84,16.330000000000002,19.184000000000005,22.58,14.380000000000004,17.354000000000006,20.580000000000002,15.380000000000004,17.954000000000004,20.580000000000002,293.93753827311696,250.20850708924098,212.577502214349,6,4,3,1,1,5
Philip Rivers,IND,QB,5600.0,Philip Rivers (16006108) (LOCKED),16.64,17.305999999999997,20.149000000000008,23.386,14.935999999999998,16.994000000000007,20.286,15.935999999999998,17.694000000000006,20.286,323.58719519241885,277.9294257779541,239.45950568716327,4,3,4,2,2,5
Ben Roethlisberger,PIT,QB,6400.0,Ben Roethlisberger (16006103) (LOCKED),19.54,19.229999999999997,22.330999999999996,25.270000000000003,15.88,18.386,22.170000000000005,17.08,19.186,22.170000000000005,332.81331253250136,286.59710716044964,253.26474079936682,1,1,5,3,1,4
Tyrod Taylor,LAC,QB,5300.0,Tyrod Taylor (16006111) (LOCKED),4.51,14.152000000000001,18.387999999999998,23.909999999999997,13.252000000000002,17.688,22.66,13.852000000000002,18.188,22.66,374.5053702656868,288.23145529693284,221.6645754914262,8,5,6,3,3,8
Nick Foles,CHI,QB,5100.0,Nick Foles (16006116) (LOCKED),12.8,12.4,16.914,21.403,11.100000000000001,15.134000000000002,18.768,12.100000000000001,15.934000000000003,19.368,411.2903225806451,301.5253636041149,238.28435266084196,11,6,7,3,3,9
Matt Ryan,ATL,QB,5800.0,Matt Ryan (16006106) (LOCKED),19.18,15.259999999999998,18.29,20.82,13.66,16.340000000000003,18.520000000000003,14.66,17.14,19.12,380.07863695937095,317.1131765992346,278.57829010566763,10,5,8,4,4,9
Jared Goff,LAR,QB,5900.0,Jared Goff (16006105) (LOCKED),18.33,14.86,18.305,21.28,13.66,17.03,20.080000000000005,14.56,17.63,20.080000000000005,397.0390309555855,322.3163070199399,277.25563909774434,9,5,9,4,4,9
Sam Darnold,NYJ,QB,5000.0,Sam Darnold (16006117) (LOCKED),12.19,12.160000000000002,14.796,17.299999999999997,10.76,13.595999999999998,16.3,11.96,14.595999999999998,17.099999999999998,411.1842105263157,337.92917004595836,289.0173410404625,15,7,10,5,5,12
Mitchell Trubisky,CHI,QB,5700.0,Mitchell Trubisky (16006107) (LOCKED),16.95,12.848,16.456,19.496000000000002,11.347999999999999,15.356000000000003,18.696,12.448,16.156,19.296000000000003,443.6488169364881,346.37822070977154,292.3676651620845,12,6,11,5,5,11
Andy Dalton,DAL,QB,5500.0,Andy Dalton (16006109) (LOCKED),13.53,11.6,15.33,18.85,9.700000000000001,14.03,17.800000000000004,11.3,15.129999999999999,18.500000000000004,474.1379310344828,358.7736464448793,291.7771883289125,14,7,12,6,6,13
Joe Flacco,NYJ,QB,4900.0,Joe Flacco (16006121) (LOCKED),11.55,10.940000000000001,13.264,15.287999999999998,9.639999999999999,12.163999999999998,14.228000000000002,10.74,13.063999999999998,15.028,447.8976234003656,369.4209891435465,320.51282051282055,16,8,13,6,6,14
Russell Wilson,SEA,QB,7300.0,Russell Wilson (16006101) (LOCKED),24.91,14.84,18.896,24.14,13.24,18.026000000000003,23.04,14.540000000000001,18.626000000000005,23.04,491.91374663072776,386.32514817950886,302.40265120132557,7,4,14,7,4,11
Deshaun Watson,HOU,QB,7600.0,Deshaun Watson (16006099) (LOCKED),25.3,15.788,19.365000000000002,24.099999999999994,14.088,17.740000000000002,21.7,15.488000000000001,18.740000000000002,22.5,481.3782619711173,392.46062483862636,315.35269709543576,5,4,15,7,4,11
Patrick Mahomes,KC,QB,8500.0,Patrick Mahomes (16006097) (LOCKED),27.29,16.28,20.489000000000004,25.062999999999995,14.279999999999998,17.884000000000007,21.678,15.479999999999999,18.884000000000007,22.378,522.1130221130221,414.85675240372876,339.1453537086542,3,3,16,8,3,11
Todd Gurley,ATL,RB,4700.0,Todd Gurley II (16006214) (LOCKED),11.55,19.67,23.699999999999996,28.439999999999998,17.57,20.580000000000002,24.049999999999997,19.470000000000002,22.63,26.35,238.94255210981188,198.31223628691987,165.26019690576655,1,1,1,1,1,2
Saquon Barkley,NYG,RB,4000.0,Saquon Barkley (16006294) (LOCKED),7.7,14.490000000000002,18.68,25.699999999999996,12.890000000000002,16.63,21.8,14.390000000000002,18.580000000000002,24.1,276.0524499654934,214.13276231263384,155.64202334630352,6,4,2,1,1,5
Lamar Miller,WAS,RB,4000.0,Lamar Miller (16006348) (LOCKED),2.6,10.19,14.010000000000002,20.76,9.090000000000002,12.71,19.01,10.09,13.910000000000002,20.660000000000004,392.54170755642787,285.5103497501784,192.67822736030828,10,6,3,2,2,8
Melvin Gordon,DEN,RB,5600.0,Melvin Gordon III (16006198) (LOCKED),13.39,15.610000000000001,19.14,24.199999999999996,13.91,17.240000000000006,21.14,15.41,19.040000000000003,23.14,358.74439461883406,292.5809822361546,231.40495867768598,4,4,4,2,2,6
Dion Lewis,NYG,RB,4000.0,Dion Lewis (16006290) (LOCKED),3.9,7.57,13.33,21.099999999999998,6.37,11.580000000000002,18.5,7.37,13.23,21.0,528.4015852047556,300.07501875468864,189.57345971563984,11,6,5,2,2,8
Ezekiel Elliott,DAL,RB,6700.0,Ezekiel Elliott (16006170) (LOCKED),15.69,17.28,22.21,27.075,14.68,18.630000000000003,21.990000000000002,15.88,20.130000000000003,23.990000000000002,387.73148148148147,301.66591625393966,247.46075715604803,2,2,6,2,2,4
David Johnson,HOU,RB,6100.0,David Johnson (16006186) (LOCKED),15.04,15.470000000000002,20.119999999999997,24.44,13.020000000000001,17.619999999999997,21.79,15.270000000000001,20.02,24.340000000000003,394.311570782159,303.1809145129225,249.59083469721767,3,3,7,2,2,5
James Conner,PIT,RB,5800.0,James Conner (16006192) (LOCKED),13.52,14.92,18.814999999999998,24.110000000000003,13.57,16.69,20.460000000000004,14.719999999999999,18.19,22.460000000000004,388.73994638069706,308.26468243422806,240.5640812940688,5,4,8,2,2,6
Chris Thompson,JAC,RB,4000.0,Chris Thompson (16006268) (LOCKED),7.1,8.89,12.950000000000001,19.23,6.9399999999999995,10.850000000000001,16.73,8.69,12.850000000000001,19.23,449.94375703037116,308.88030888030886,208.0083203328133,12,6,9,2,2,8
Joe Mixon,CIN,RB,5500.0,Joe Mixon (16006200) (LOCKED),17.27,11.440000000000001,16.150000000000002,20.78,10.09,14.45,18.680000000000003,11.24,15.950000000000001,20.680000000000003,480.7692307692307,340.5572755417956,264.6775745909528,9,5,10,3,3,8
Kareem Hunt,CLE,RB,5900.0,Kareem Hunt (16006190) (LOCKED),14.43,13.17,16.41,20.61,11.770000000000003,14.959999999999999,18.86,13.07,16.41,20.61,447.9878511769172,359.5368677635588,286.26880155264433,8,5,11,3,3,8
Royce Freeman,DEN,RB,4000.0,Royce Freeman (16006314) (LOCKED),3.39,6.83,11.06,13.5,5.9799999999999995,10.06,12.5,6.7299999999999995,10.96,13.5,585.6515373352855,361.6636528028933,296.2962962962963,14,7,12,3,3,10
Alfred Morris,NYG,RB,4000.0,Alfred Morris (16006292) (LOCKED),4.94,5.38,10.43,15.42,5.18,9.73,14.469999999999999,5.18,10.33,15.42,743.4944237918215,383.5091083413231,259.40337224383916,15,8,13,4,4,12
Tarik Cohen,CHI,RB,4000.0,Tarik Cohen (16006274) (LOCKED),5.83,6.950000000000001,9.1,11.080000000000002,5.3500000000000005,7.349999999999999,9.330000000000002,6.8500000000000005,9.0,11.080000000000002,575.5395683453237,439.5604395604396,361.0108303249097,19,8,14,5,5,13
Corey Clement,PHI,RB,4000.0,Corey Clement (16006238) (LOCKED),2.13,5.930000000000001,9.01,12.760000000000002,4.930000000000001,7.81,11.21,5.83,8.91,12.760000000000002,674.5362563237774,443.9511653718091,313.4796238244514,20,8,15,5,5,13
Phillip Lindsay,DEN,RB,4200.0,Phillip Lindsay (16006228) (LOCKED),6.27,5.62,9.22,12.2,4.52,8.020000000000001,10.6,5.42,9.120000000000001,12.1,747.3309608540925,455.53145336225595,344.26229508196724,18,8,16,6,6,14
Carlos Hyde,SEA,RB,5300.0,Carlos Hyde (16006202) (LOCKED),8.49,8.950000000000001,11.55,16.36,8.25,10.650000000000002,15.21,8.75,11.450000000000001,16.36,592.1787709497206,458.87445887445887,323.96088019559903,13,7,17,6,6,13
Peyton Barber,WAS,RB,4400.0,Peyton Barber (16006224) (LOCKED),4.15,6.24,9.51,12.9,5.540000000000001,8.56,11.8,5.94,9.309999999999999,12.8,705.1282051282051,462.67087276551,341.08527131782944,17,8,18,6,6,14
Marlon Mack,IND,RB,4000.0,Marlon Mack (16006336) (LOCKED),8.6,3.8,8.5,10.36,3.1,7.6000000000000005,9.360000000000001,3.6,8.4,10.26,1052.6315789473686,470.5882352941176,386.1003861003861,21,8,19,6,6,14
Christian McCaffrey,CAR,RB,9200.0,Christian McCaffrey (16006156) (LOCKED),30.13,13.96,18.100000000000005,23.54,11.360000000000001,15.2,20.44,13.660000000000002,17.900000000000006,23.44,659.025787965616,508.28729281767943,390.82412914188615,7,4,20,7,4,11
Duke Johnson,HOU,RB,5000.0,Duke Johnson (16006208) (LOCKED),7.86,6.75,9.67,11.700000000000001,5.25,7.7700000000000005,9.700000000000001,6.6499999999999995,9.57,11.700000000000001,740.7407407407408,517.063081695967,427.3504273504273,16,8,21,7,7,15
Jordan Wilkins,IND,RB,4000.0,Jordan Wilkins (16006334) (LOCKED),4.72,3.8899999999999997,6.760000000000001,10.139999999999999,3.34,6.010000000000001,8.99,3.7899999999999996,6.66,10.139999999999999,1028.2776349614396,591.7159763313609,394.4773175542407,22,8,22,8,8,16
