,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,ATT_MAX,ATT_MIN,ATT_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
40,Josh Doctson,NYJ,3.0,2.0,2.5,45.1,35.0,39.0,0.4,0.0,0.3,0.1,0.0,0.0,0.5,-0.7,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,6.9,3.5,5.7,2,WR
41,Mohamed Sanu,DET,4.1,3.0,3.6,44.4,39.4,41.8,0.3,0.0,0.2,0.3,0.0,0.2,1.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,6.4,4.0,5.6,2,WR
42,DeSean Jackson,PHI,3.8,2.0,3.0,50.0,35.0,44.3,0.3,0.0,0.2,0.2,0.0,0.1,1.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,6.5,4.0,5.5,2,WR
43,Geronimo Allison,DET,4.0,3.2,3.6,50.0,35.0,43.3,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,7.1,5.0,5.4,2,WR
44,John Brown,BUF,3.7,2.7,3.3,48.6,39.5,43.6,0.3,0.0,0.2,0.4,0.0,0.2,2.4,-0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,6.3,4.0,5.4,2,WR
45,Dede Westbrook,JAC,4.2,2.2,3.2,50.5,31.3,42.7,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,4.3,5.2,2,WR
46,Allen Hurns,MIA,3.5,2.0,3.0,46.0,35.0,40.4,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,6.0,3.5,5.1,2,WR
47,Danny Amendola,DET,5.0,2.8,4.1,52.0,35.5,43.0,0.2,0.0,0.1,0.1,0.0,0.0,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,6.5,4.3,5.1,2,WR
48,Albert Wilson,MIA,3.7,2.0,3.0,46.0,28.1,38.5,0.2,0.0,0.1,0.9,0.1,0.5,5.0,0.7,2.9,0.0,0.0,0.0,0.0,0.0,0.0,6.4,3.0,5.0,2,WR
49,Phillip Dorsett,SEA,3.7,2.7,3.1,45.0,36.7,41.8,0.2,0.0,0.1,0.1,0.0,0.1,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.9,4.3,5.0,2,WR
50,Cole Beasley,BUF,4.0,2.9,3.6,45.0,34.3,38.4,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,4.5,5.0,2,WR
51,Courtland Sutton,DEN,3.4,2.6,2.9,48.6,35.0,38.9,0.3,0.0,0.2,0.1,0.0,0.0,0.9,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,6.8,3.5,4.9,2,WR
52,Donte Moncrief,NE,3.2,1.8,2.7,40.0,26.3,35.5,0.3,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,5.7,4.0,4.6,2,WR
53,Calvin Ridley,ATL,3.0,2.3,2.7,42.4,29.0,33.5,0.2,0.0,0.2,0.1,0.0,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.5,3.0,4.3,2,WR
54,Trent Taylor,SF,4.0,1.9,3.0,44.6,20.0,33.5,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,5.7,2.0,4.3,2,WR
55,Willie Snead,BAL,3.7,2.1,3.1,43.0,26.4,35.6,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,3.5,4.1,2,WR
56,Michael Gallup,DAL,3.5,2.0,2.4,44.3,25.0,30.9,0.3,0.0,0.2,0.1,0.0,0.0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,6.3,2.5,4.0,2,WR
57,John Ross,CIN,3.2,1.7,2.4,40.0,22.4,31.1,0.3,0.0,0.1,0.5,0.1,0.3,2.8,0.3,1.7,0.0,0.0,0.0,0.0,0.1,0.0,4.8,3.1,4.0,2,WR
58,Christian Kirk,ARI,3.0,2.0,2.7,36.3,25.0,30.9,0.2,0.0,0.1,0.1,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,4.9,2.5,3.9,2,WR
59,Austin Carr,NO,2.4,1.8,2.1,31.1,23.1,27.6,0.2,0.2,0.2,0.1,0.0,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,4.4,3.5,3.9,2,WR
60,Anthony Miller,CHI,2.9,2.0,2.4,34.8,25.0,30.7,0.2,0.0,0.1,0.2,0.0,0.1,1.5,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,4.6,2.5,3.8,2,WR
61,Tyler Boyd,CIN,4.0,2.0,2.7,44.0,24.1,30.6,0.2,0.0,0.1,0.1,0.0,0.0,1.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.6,3.0,3.8,2,WR
62,James Washington,PIT,2.5,1.7,2.0,35.7,24.0,28.4,0.3,0.0,0.2,0.1,0.0,0.0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,5.4,3.0,3.8,2,WR
63,Zay Jones,LV,3.0,2.1,2.5,36.0,22.3,30.4,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.0,3.7,2,WR
64,Laquon Treadwell,ATL,2.8,1.5,2.2,34.2,15.5,27.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,4.6,2.5,3.5,2,WR
65,Jakeem Grant,MIA,3.2,0.3,2.0,43.0,3.5,26.9,0.2,0.0,0.1,0.2,0.0,0.1,0.9,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,5.5,0.4,3.4,2,WR
66,Chad Williams,KC,3.2,1.3,2.3,37.3,15.1,27.6,0.2,0.0,0.1,0.2,0.0,0.1,3.5,0.0,1.2,0.0,0.0,0.0,0.0,0.1,0.0,5.1,1.9,3.4,2,WR
67,Chester Rogers,TEN,2.6,1.8,2.1,32.9,23.4,28.0,0.2,0.0,0.1,0.2,0.0,0.1,1.4,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,4.2,2.8,3.4,2,WR
68,Jaron Brown,ARI,2.3,1.0,1.6,31.7,14.6,24.9,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,1.7,3.3,2,WR
69,Rashard Higgins,CLE,2.6,0.9,2.0,34.0,10.0,26.6,0.2,0.0,0.1,0.1,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,4.5,1.4,3.2,2,WR
70,Adam Humphries,TEN,3.3,1.7,2.5,36.6,17.7,26.5,0.1,0.0,0.1,0.1,0.0,0.1,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,4.3,2.3,3.1,2,WR
71,Tajae Sharpe,KC,2.6,1.5,1.9,33.6,20.0,23.8,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,4.6,2.4,3.0,2,WR
72,Seth Roberts,GB,2.8,1.8,2.3,29.5,21.0,25.3,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,4.2,2.4,3.0,2,WR
73,Cordarrelle Patterson,CHI,2.5,1.0,1.7,26.1,10.9,18.2,0.1,0.0,0.1,1.4,0.4,1.0,9.4,2.9,7.4,0.0,0.0,0.0,0.0,0.0,0.0,4.1,1.4,3.0,2,WR
74,DJ Moore,CAR,2.5,1.0,1.7,30.7,10.0,21.2,0.2,0.0,0.1,0.5,0.0,0.2,3.3,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,4.3,1.0,2.8,2,WR
75,Tre'Quan Smith,NO,3.0,0.7,1.7,30.0,10.7,19.8,0.1,0.0,0.1,0.1,0.0,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.1,1.7,2.5,2,WR
76,Taywan Taylor,CLE,1.5,1.0,1.3,20.0,13.4,17.4,0.1,0.0,0.1,0.5,0.1,0.3,3.2,0.4,1.7,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.8,2.4,2,WR
77,JJ Nelson,BUF,2.0,0.8,1.4,29.1,12.4,19.4,0.1,0.0,0.1,0.2,0.0,0.1,3.1,0.0,0.9,0.0,0.0,0.0,0.0,0.2,0.1,3.8,1.8,2.3,2,WR
78,Chris Conley,JAC,2.1,1.0,1.4,29.0,10.0,17.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,2.1,2,WR
79,Robert Foster,WAS,1.9,0.3,1.2,23.6,4.0,14.8,0.1,0.0,0.1,0.1,0.0,0.0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,2.0,2,WR
80,DJ Chark,JAC,1.6,0.7,1.1,21.2,10.0,14.1,0.1,0.0,0.1,0.1,0.0,0.0,1.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.0,1.8,2,WR
81,Tavon Austin,GB,1.1,0.4,0.8,10.0,2.6,7.2,0.0,0.0,0.0,1.7,0.9,1.3,9.8,4.8,7.0,0.1,0.0,0.0,0.0,0.0,0.0,2.3,0.7,1.7,2,WR
82,DeAndre Carter,CHI,1.9,0.4,1.1,24.8,5.5,13.4,0.1,0.0,0.1,0.1,0.0,0.0,0.9,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,3.1,0.8,1.7,2,WR
83,Chris Moore,BAL,1.5,0.2,0.9,15.2,3.0,10.3,0.1,0.0,0.1,0.3,0.0,0.1,1.7,-0.2,0.4,0.0,0.0,0.0,0.0,0.1,0.0,2.1,0.4,1.5,2,WR
84,Shelton Gibson,CAR,1.4,0.3,0.9,17.0,2.8,11.1,0.1,0.0,0.1,0.1,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.1,2.3,0.3,1.5,2,WR
85,David Moore,SEA,1.6,0.0,0.8,19.4,0.0,10.4,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,1.4,2,WR
86,Kevin White,SF,1.4,0.7,0.9,17.5,7.8,10.8,0.1,0.0,0.0,0.2,0.0,0.1,1.6,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.0,2.5,0.9,1.4,2,WR
87,De'Anthony Thomas,BAL,1.3,0.3,0.9,12.0,2.6,8.9,0.1,0.0,0.1,0.1,0.0,0.1,0.9,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,1.8,0.4,1.3,2,WR
88,Josh Reynolds,LAR,0.9,0.3,0.7,11.7,3.9,8.3,0.1,0.0,0.1,0.1,0.0,0.0,0.9,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,1.8,0.5,1.3,2,WR
89,Corey Coleman,NYG,0.9,0.4,0.6,10.5,5.5,8.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.8,1.3,2,WR
90,Ryan Switzer,CLE,0.9,0.2,0.6,11.1,2.1,7.0,0.1,0.0,0.1,0.3,0.0,0.1,1.7,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.3,1.2,2,WR
91,Tim Patrick,DEN,0.6,0.3,0.5,8.0,4.0,6.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.5,1.0,2,WR
92,DaeSean Hamilton,DEN,0.8,0.3,0.6,10.6,4.1,7.4,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,1.7,0.4,1.0,2,WR
93,Andre Roberts,BUF,0.8,0.1,0.5,9.0,1.3,5.2,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.1,0.8,2,WR
94,Marcus Kemp,MIA,0.4,0.4,0.4,5.4,5.4,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,2,WR
95,Demarcus Robinson,KC,1.0,0.3,0.6,15.0,3.2,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.4,0.8,2,WR
96,Kendrick Bourne,SF,0.7,0.2,0.5,9.0,2.8,6.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.5,0.3,0.8,2,WR
97,Jaydon Mickens,TB,0.6,0.2,0.4,7.0,2.2,4.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.7,2,WR
98,Josh Malone,NYJ,0.8,0.2,0.4,9.0,1.8,4.6,0.1,0.0,0.0,0.1,0.0,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.2,0.7,2,WR
99,Derrick Willies,CLE,0.7,0.0,0.4,9.0,0.0,5.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.5,0.0,0.7,2,WR
100,Marquez Valdes-Scantling,GB,0.8,0.3,0.5,10.0,3.4,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.4,0.6,2,WR
101,Vyncint Smith,NYJ,0.8,0.0,0.4,10.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.5,2,WR
102,Alex Erickson,CIN,0.3,0.3,0.3,3.8,3.5,3.6,0.0,0.0,0.0,0.1,0.0,0.1,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.5,2,WR
103,Noah Brown,DAL,0.2,0.2,0.2,3.3,3.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,2,WR
104,Richie James,SF,0.3,0.3,0.3,4.2,4.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,2,WR
105,Zach Pascal,IND,0.5,0.0,0.3,7.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.4,2,WR
106,Reggie Davis,CHI,0.3,0.3,0.3,3.9,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,2,WR
107,Daurice Fountain,IND,0.3,0.3,0.3,3.9,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,2,WR
108,Marvin Hall,CLE,0.3,0.1,0.2,4.2,1.3,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.4,2,WR
109,Dwayne Harris,CHI,0.4,0.0,0.2,5.2,0.1,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.4,2,WR
110,Marcus Johnson,IND,0.3,0.3,0.3,3.2,2.6,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.3,2,WR
111,Mike Thomas,CIN,0.3,0.3,0.3,3.4,3.4,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,2,WR
112,Chris Thompson,SF,0.2,0.2,0.2,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,2,WR
113,Matthew Slater,NE,0.3,0.0,0.2,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3,2,WR
114,Ray-Ray McCloud,PIT,0.2,0.2,0.2,2.4,2.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,2,WR
115,Cody Core,NYG,0.2,0.2,0.2,2.4,2.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,2,WR
116,Tommylee Lewis,NO,0.3,0.1,0.2,2.4,1.0,1.9,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,2,WR
117,Javon Wims,CHI,0.3,0.1,0.2,3.5,1.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,2,WR
