,Position,Name + ID,Player,ID,Roster Position,Salary,Game Info,Team,AvgPointsPerGame
195,RB,D.J. Foster (15751562),DJ Foster,15751562.0,RB/FLEX,4000.0,BUF@ARI 11/15/2020 04:05PM ET,ARI,1.9
196,RB,Eno Benjamin (15751564),Eno Benjamin,15751564.0,RB/FLEX,4000.0,BUF@ARI 11/15/2020 04:05PM ET,ARI,0.0
197,RB,Jonathan Ward (15751566),Jonathan Ward,15751566.0,RB/FLEX,4000.0,BUF@ARI 11/15/2020 04:05PM ET,ARI,0.0
198,RB,T.J. Yeldon (15751568),TJ Yeldon,15751568.0,RB/FLEX,4000.0,BUF@ARI 11/15/2020 04:05PM ET,BUF,5.4
199,RB,Taiwan Jones (15751570),Taiwan Jones,15751570.0,RB/FLEX,4000.0,BUF@ARI 11/15/2020 04:05PM ET,BUF,0.0
200,RB,D'Ernest Johnson (15751550),D'Ernest Johnson,15751550.0,RB/FLEX,4000.0,HOU@CLE 11/15/2020 01:00PM ET,CLE,2.44
201,RB,Dontrell Hilliard (15751552),Dontrell Hilliard,15751552.0,RB/FLEX,4000.0,HOU@CLE 11/15/2020 01:00PM ET,CLE,2.0
202,RB,Andy Janovich (15751554),Andy Janovich,15751554.0,RB/FLEX,4000.0,HOU@CLE 11/15/2020 01:00PM ET,CLE,0.74
203,RB,Buddy Howell (15751556),Buddy Howell,15751556.0,RB/FLEX,4000.0,HOU@CLE 11/15/2020 01:00PM ET,HOU,0.0
204,RB,Scottie Phillips (15751558),Scottie Phillips,15751558.0,RB/FLEX,4000.0,HOU@CLE 11/15/2020 01:00PM ET,HOU,0.0
205,RB,Cullen Gillaspia (15751560),Cullen Gillaspia,15751560.0,RB/FLEX,4000.0,HOU@CLE 11/15/2020 01:00PM ET,HOU,0.53
206,WR,Randall Cobb (15751740),Randall Cobb,15751740.0,WR/FLEX,4000.0,HOU@CLE 11/15/2020 01:00PM ET,HOU,10.54
207,QB,Colt McCoy (15751395),Colt McCoy,15751395.0,QB,4000.0,PHI@NYG 11/15/2020 01:00PM ET,NYG,0.0
208,QB,Nate Sudfeld (15751402),Nate Sudfeld,15751402.0,QB,4000.0,PHI@NYG 11/15/2020 01:00PM ET,PHI,0.0
209,RB,Corey Clement (15751538),Corey Clement,15751538.0,RB/FLEX,4000.0,PHI@NYG 11/15/2020 01:00PM ET,PHI,2.02
210,RB,Jason Huntley (15751540),Jason Huntley,15751540.0,RB/FLEX,4000.0,PHI@NYG 11/15/2020 01:00PM ET,PHI,0.47
211,RB,Dion Lewis (15751542),Dion Lewis,15751542.0,RB/FLEX,4000.0,PHI@NYG 11/15/2020 01:00PM ET,NYG,4.42
212,RB,Alfred Morris (15751544),Alfred Morris,15751544.0,RB/FLEX,4000.0,PHI@NYG 11/15/2020 01:00PM ET,NYG,5.45
213,RB,Saquon Barkley (15751546),Saquon Barkley,15751546.0,RB/FLEX,4000.0,PHI@NYG 11/15/2020 01:00PM ET,NYG,7.7
214,RB,Elijhaa Penny (15751548),Elijhaa Penny,15751548.0,RB/FLEX,4000.0,PHI@NYG 11/15/2020 01:00PM ET,NYG,0.65
215,WR,Alshon Jeffery (15751738),Alshon Jeffery,15751738.0,WR/FLEX,4000.0,PHI@NYG 11/15/2020 01:00PM ET,PHI,0.0
216,TE,Zach Ertz (15751966),Zach Ertz,15751966.0,TE/FLEX,4000.0,PHI@NYG 11/15/2020 01:00PM ET,PHI,8.3
217,QB,Blaine Gabbert (15751397),Blaine Gabbert,15751397.0,QB,4000.0,TB@CAR 11/15/2020 01:00PM ET,TB,0.05
218,QB,Ryan Griffin (15751401),Ryan Griffin,15751401.0,QB,4000.0,TB@CAR 11/15/2020 01:00PM ET,TB,0.0
219,RB,Mike Davis (15751496),Mike Davis,15751496.0,RB/FLEX,4000.0,TB@CAR 11/15/2020 01:00PM ET,CAR,14.34
220,RB,Trenton Cannon (15751528),Trenton Cannon,15751528.0,RB/FLEX,4000.0,TB@CAR 11/15/2020 01:00PM ET,CAR,1.06
221,RB,Alex Armah (15751530),Alex Armah,15751530.0,RB/FLEX,4000.0,TB@CAR 11/15/2020 01:00PM ET,CAR,0.43
222,RB,LeSean McCoy (15751532),LeSean McCoy,15751532.0,RB/FLEX,4000.0,TB@CAR 11/15/2020 01:00PM ET,TB,3.2
223,RB,Ke'Shawn Vaughn (15751534),Ke'Shawn Vaughn,15751534.0,RB/FLEX,4000.0,TB@CAR 11/15/2020 01:00PM ET,TB,5.43
224,RB,T.J. Logan (15751536),TJ Logan,15751536.0,RB/FLEX,4000.0,TB@CAR 11/15/2020 01:00PM ET,TB,0.0
225,QB,Josh Dobbs (15751400),Josh Dobbs,15751400.0,QB,4000.0,CIN@PIT 11/15/2020 04:25PM ET,PIT,0.0
226,RB,Jaylen Samuels (15751514),Jaylen Samuels,15751514.0,RB/FLEX,4000.0,CIN@PIT 11/15/2020 04:25PM ET,PIT,0.66
227,RB,Anthony McFarland Jr. (15751516),Anthony McFarland,15751516.0,RB/FLEX,4000.0,CIN@PIT 11/15/2020 04:25PM ET,PIT,2.2
228,RB,Benny Snell Jr. (15751518),Benny Snell,15751518.0,RB/FLEX,4000.0,CIN@PIT 11/15/2020 04:25PM ET,PIT,4.69
229,RB,Derek Watt (15751520),Derek Watt,15751520.0,RB/FLEX,4000.0,CIN@PIT 11/15/2020 04:25PM ET,PIT,0.0
230,RB,Trey Edmunds (15751522),Trey Edmunds,15751522.0,RB/FLEX,4000.0,CIN@PIT 11/15/2020 04:25PM ET,PIT,0.0
231,RB,Samaje Perine (15751524),Samaje Perine,15751524.0,RB/FLEX,4000.0,CIN@PIT 11/15/2020 04:25PM ET,CIN,2.4
232,RB,Trayveon Williams (15751526),Trayveon Williams,15751526.0,RB/FLEX,4000.0,CIN@PIT 11/15/2020 04:25PM ET,CIN,0.0
233,QB,Easton Stick (15751399),Easton Stick,15751399.0,QB,4000.0,LAC@MIA 11/15/2020 04:05PM ET,LAC,-0.04
234,RB,Troymaine Pope (15751500),Troymaine Pope,15751500.0,RB/FLEX,4000.0,LAC@MIA 11/15/2020 04:05PM ET,LAC,7.55
235,RB,Gabe Nabers (15751502),Gabe Nabers,15751502.0,RB/FLEX,4000.0,LAC@MIA 11/15/2020 04:05PM ET,LAC,2.75
236,RB,Matt Breida (15751504),Matt Breida,15751504.0,RB/FLEX,4000.0,LAC@MIA 11/15/2020 04:05PM ET,MIA,3.96
237,RB,Patrick Laird (15751506),Patrick Laird,15751506.0,RB/FLEX,4000.0,LAC@MIA 11/15/2020 04:05PM ET,MIA,2.23
238,RB,Malcolm Perry (15751508),Malcolm Perry,15751508.0,RB/FLEX,4000.0,LAC@MIA 11/15/2020 04:05PM ET,MIA,0.75
239,RB,Salvon Ahmed (15751510),Salvon Ahmed,15751510.0,RB/FLEX,4000.0,LAC@MIA 11/15/2020 04:05PM ET,MIA,3.8
240,RB,Chandler Cox (15751512),Chandler Cox,15751512.0,RB/FLEX,4000.0,LAC@MIA 11/15/2020 04:05PM ET,MIA,1.45
241,WR,Danny Amendola (15751746),Danny Amendola,15751746.0,WR/FLEX,3900.0,WAS@DET 11/15/2020 01:00PM ET,DET,8.16
242,WR,Larry Fitzgerald (15751748),Larry Fitzgerald,15751748.0,WR/FLEX,3900.0,BUF@ARI 11/15/2020 04:05PM ET,ARI,7.39
243,TE,Austin Hooper (15751968),Austin Hooper,15751968.0,TE/FLEX,3900.0,HOU@CLE 11/15/2020 01:00PM ET,CLE,8.08
244,WR,KJ Hamler (15751752),KJ Hamler,15751752.0,WR/FLEX,3800.0,DEN@LV 11/15/2020 04:05PM ET,DEN,7.53
245,TE,Ross Dwelley (15751970),Ross Dwelley,15751970.0,TE/FLEX,3800.0,SF@NO 11/15/2020 04:25PM ET,SF,3.89
246,WR,Laviska Shenault Jr. (15751754),Laviska Shenault,15751754.0,WR/FLEX,3800.0,JAX@GB 11/15/2020 01:00PM ET,JAC,9.21
247,WR,Greg Ward (15751750),Greg Ward,15751750.0,WR/FLEX,3800.0,PHI@NYG 11/15/2020 01:00PM ET,PHI,9.49
248,DST,Packers  (15752131),Packers,15752131.0,DST,3700.0,JAX@GB 11/15/2020 01:00PM ET,GB,4.5
249,TE,Tyler Higbee (15751972),Tyler Higbee,15751972.0,TE/FLEX,3700.0,SEA@LAR 11/15/2020 04:25PM ET,LAR,9.09
250,WR,Donovan Peoples-Jones (15751756),Donovan Peoples-Jones,15751756.0,WR/FLEX,3700.0,HOU@CLE 11/15/2020 01:00PM ET,CLE,2.92
251,TE,Robert Tonyan (15751974),Robert Tonyan,15751974.0,TE/FLEX,3600.0,JAX@GB 11/15/2020 01:00PM ET,GB,12.2
252,WR,Golden Tate (15751758),Golden Tate,15751758.0,WR/FLEX,3600.0,PHI@NYG 11/15/2020 01:00PM ET,NYG,8.19
253,DST,Eagles  (15752132),Eagles,15752132.0,DST,3600.0,PHI@NYG 11/15/2020 01:00PM ET,PHI,7.5
254,WR,Marvin Hall (15751766),Marvin Hall,15751766.0,WR/FLEX,3500.0,WAS@DET 11/15/2020 01:00PM ET,DET,4.85
255,TE,Jordan Reed (15751976),Jordan Reed,15751976.0,TE/FLEX,3500.0,SF@NO 11/15/2020 04:25PM ET,SF,8.2
256,WR,Josh Reynolds (15751762),Josh Reynolds,15751762.0,WR/FLEX,3500.0,SEA@LAR 11/15/2020 04:25PM ET,LAR,8.15
257,WR,Andy Isabella (15751764),Andy Isabella,15751764.0,WR/FLEX,3500.0,BUF@ARI 11/15/2020 04:05PM ET,ARI,5.83
258,WR,Scotty Miller (15751760),Scotty Miller,15751760.0,WR/FLEX,3500.0,TB@CAR 11/15/2020 01:00PM ET,TB,10.42
259,WR,Keelan Cole (15751772),Keelan Cole,15751772.0,WR/FLEX,3400.0,JAX@GB 11/15/2020 01:00PM ET,JAC,11.02
260,WR,David Moore (15751768),David Moore,15751768.0,WR/FLEX,3400.0,SEA@LAR 11/15/2020 04:25PM ET,SEA,10.0
261,WR,Gabriel Davis (15751770),Gabriel Davis,15751770.0,WR/FLEX,3400.0,BUF@ARI 11/15/2020 04:05PM ET,BUF,7.17
262,TE,Darren Fells (15751978),Darren Fells,15751978.0,TE/FLEX,3400.0,HOU@CLE 11/15/2020 01:00PM ET,HOU,8.16
263,DST,Buccaneers  (15752133),Buccaneers,15752133.0,DST,3400.0,TB@CAR 11/15/2020 01:00PM ET,TB,8.56
264,WR,Dontrelle Inman (15751774),Dontrelle Inman,15751774.0,WR/FLEX,3300.0,WAS@DET 11/15/2020 01:00PM ET,WAS,7.3
265,TE,Logan Thomas (15751980),Logan Thomas,15751980.0,TE/FLEX,3300.0,WAS@DET 11/15/2020 01:00PM ET,WAS,8.2
266,WR,Jalen Guyton (15751776),Jalen Guyton,15751776.0,WR/FLEX,3300.0,LAC@MIA 11/15/2020 04:05PM ET,LAC,6.82
267,WR,Cam Sims (15751778),Cam Sims,15751778.0,WR/FLEX,3200.0,WAS@DET 11/15/2020 01:00PM ET,WAS,5.52
268,DST,WAS Football Team  (15752134),Team,15752134.0,DST,3200.0,WAS@DET 11/15/2020 01:00PM ET,WAS,6.5
269,TE,David Njoku (15751982),David Njoku,15751982.0,TE/FLEX,3200.0,HOU@CLE 11/15/2020 01:00PM ET,CLE,6.04
270,TE,Albert Okwuegbunam (15751984),Albert Okwuegbunam,15751984.0,TE/FLEX,3100.0,DEN@LV 11/15/2020 04:05PM ET,DEN,7.28
271,TE,Gerald Everett (15751986),Gerald Everett,15751986.0,TE/FLEX,3100.0,SEA@LAR 11/15/2020 04:25PM ET,LAR,7.71
272,WR,DeSean Jackson (15751780),DeSean Jackson,15751780.0,WR/FLEX,3100.0,PHI@NYG 11/15/2020 01:00PM ET,PHI,7.42
273,WR,Steven Sims Jr. (15751924),Steven Sims,15751924.0,WR/FLEX,3000.0,WAS@DET 11/15/2020 01:00PM ET,WAS,4.18
274,WR,Isaiah Wright (15751926),Isaiah Wright,15751926.0,WR/FLEX,3000.0,WAS@DET 11/15/2020 01:00PM ET,WAS,5.36
275,WR,Jeff Badet (15751928),Jeff Badet,15751928.0,WR/FLEX,3000.0,WAS@DET 11/15/2020 01:00PM ET,WAS,0.0
276,WR,Robert Foster (15751930),Robert Foster,15751930.0,WR/FLEX,3000.0,WAS@DET 11/15/2020 01:00PM ET,WAS,0.0
277,WR,Tony Brown (15751932),Tony Brown,15751932.0,WR/FLEX,3000.0,WAS@DET 11/15/2020 01:00PM ET,WAS,0.0
278,WR,Antonio Gandy-Golden (15751934),Antonio Gandy-Golden,15751934.0,WR/FLEX,3000.0,WAS@DET 11/15/2020 01:00PM ET,WAS,0.88
279,WR,Kelvin Harmon (15751936),Kelvin Harmon,15751936.0,WR/FLEX,3000.0,WAS@DET 11/15/2020 01:00PM ET,WAS,0.0
280,WR,Emanuel Hall (15751938),Emanuel Hall,15751938.0,WR/FLEX,3000.0,WAS@DET 11/15/2020 01:00PM ET,WAS,0.0
281,WR,Jamal Agnew (15751940),Jamal Agnew,15751940.0,WR/FLEX,3000.0,WAS@DET 11/15/2020 01:00PM ET,DET,1.61
282,WR,Quintez Cephus (15751942),Quintez Cephus,15751942.0,WR/FLEX,3000.0,WAS@DET 11/15/2020 01:00PM ET,DET,5.2
283,WR,Bryan Edwards (15751784),Bryan Edwards,15751784.0,WR/FLEX,3000.0,DEN@LV 11/15/2020 04:05PM ET,LV,4.97
284,WR,DaeSean Hamilton (15751786),DaeSean Hamilton,15751786.0,WR/FLEX,3000.0,DEN@LV 11/15/2020 04:05PM ET,DEN,4.6
285,WR,Zay Jones (15751912),Zay Jones,15751912.0,WR/FLEX,3000.0,DEN@LV 11/15/2020 04:05PM ET,LV,5.78
286,WR,Tyrell Williams (15751914),Tyrell Williams,15751914.0,WR/FLEX,3000.0,DEN@LV 11/15/2020 04:05PM ET,LV,0.0
287,WR,Rico Gafford (15751916),Rico Gafford,15751916.0,WR/FLEX,3000.0,DEN@LV 11/15/2020 04:05PM ET,LV,0.0
288,WR,Diontae Spencer (15751918),Diontae Spencer,15751918.0,WR/FLEX,3000.0,DEN@LV 11/15/2020 04:05PM ET,DEN,0.52
289,WR,Tyrie Cleveland (15751920),Tyrie Cleveland,15751920.0,WR/FLEX,3000.0,DEN@LV 11/15/2020 04:05PM ET,DEN,0.34
290,WR,Courtland Sutton (15751922),Courtland Sutton,15751922.0,WR/FLEX,3000.0,DEN@LV 11/15/2020 04:05PM ET,DEN,9.6
291,WR,Deonte Harris (15751788),Deonte Harris,15751788.0,WR/FLEX,3000.0,SF@NO 11/15/2020 04:25PM ET,NO,5.69
292,WR,Marquez Callaway (15751792),Marquez Callaway,15751792.0,WR/FLEX,3000.0,SF@NO 11/15/2020 04:25PM ET,NO,7.15
293,WR,Trent Taylor (15751904),Trent Taylor,15751904.0,WR/FLEX,3000.0,SF@NO 11/15/2020 04:25PM ET,SF,2.07
294,WR,Jalen Hurd (15751906),Jalen Hurd,15751906.0,WR/FLEX,3000.0,SF@NO 11/15/2020 04:25PM ET,SF,0.0
295,WR,Chris Thompson (15751908),Chris Thompson,15751908.0,WR/FLEX,3000.0,SF@NO 11/15/2020 04:25PM ET,SF,0.0
296,WR,Bennie Fowler III (15751910),Bennie Fowler,15751910.0,WR/FLEX,3000.0,SF@NO 11/15/2020 04:25PM ET,NO,1.55
297,DST,Saints  (15752135),Saints,15752135.0,DST,3000.0,SF@NO 11/15/2020 04:25PM ET,NO,6.12
298,WR,Chris Conley (15751892),Chris Conley,15751892.0,WR/FLEX,3000.0,JAX@GB 11/15/2020 01:00PM ET,JAC,6.95
299,WR,Collin Johnson (15751894),Collin Johnson,15751894.0,WR/FLEX,3000.0,JAX@GB 11/15/2020 01:00PM ET,JAC,2.84
300,WR,Dede Westbrook (15751896),Dede Westbrook,15751896.0,WR/FLEX,3000.0,JAX@GB 11/15/2020 01:00PM ET,JAC,0.2
301,WR,Equanimeous St. Brown (15751898),Equanimeous St,15751898.0,WR/FLEX,3000.0,JAX@GB 11/15/2020 01:00PM ET,GB,1.1
302,WR,Malik Taylor (15751900),Malik Taylor,15751900.0,WR/FLEX,3000.0,JAX@GB 11/15/2020 01:00PM ET,GB,3.22
303,WR,Darrius Shepherd (15751902),Darrius Shepherd,15751902.0,WR/FLEX,3000.0,JAX@GB 11/15/2020 01:00PM ET,GB,1.6
304,WR,Freddie Swain (15751878),Freddie Swain,15751878.0,WR/FLEX,3000.0,SEA@LAR 11/15/2020 04:25PM ET,SEA,3.24
305,WR,Penny Hart (15751880),Penny Hart,15751880.0,WR/FLEX,3000.0,SEA@LAR 11/15/2020 04:25PM ET,SEA,0.0
306,WR,Phillip Dorsett II (15751882),Phillip Dorsett,15751882.0,WR/FLEX,3000.0,SEA@LAR 11/15/2020 04:25PM ET,SEA,0.0
307,WR,Josh Gordon (15751884),Josh Gordon,15751884.0,WR/FLEX,3000.0,SEA@LAR 11/15/2020 04:25PM ET,SEA,0.0
308,WR,Van Jefferson Jr. (15751886),Van Jefferson,15751886.0,WR/FLEX,3000.0,SEA@LAR 11/15/2020 04:25PM ET,LAR,3.0
309,WR,Nsimba Webster (15751888),Nsimba Webster,15751888.0,WR/FLEX,3000.0,SEA@LAR 11/15/2020 04:25PM ET,LAR,0.0
310,WR,Trishton Jackson (15751890),Trishton Jackson,15751890.0,WR/FLEX,3000.0,SEA@LAR 11/15/2020 04:25PM ET,LAR,0.0
311,WR,KeeSean Johnson (15751866),KeeSean Johnson,15751866.0,WR/FLEX,3000.0,BUF@ARI 11/15/2020 04:05PM ET,ARI,2.95
312,WR,Trent Sherfield (15751868),Trent Sherfield,15751868.0,WR/FLEX,3000.0,BUF@ARI 11/15/2020 04:05PM ET,ARI,0.4
313,WR,Isaiah McKenzie (15751870),Isaiah McKenzie,15751870.0,WR/FLEX,3000.0,BUF@ARI 11/15/2020 04:05PM ET,BUF,5.16
314,WR,Andre Roberts (15751872),Andre Roberts,15751872.0,WR/FLEX,3000.0,BUF@ARI 11/15/2020 04:05PM ET,BUF,0.32
315,WR,Jake Kumerow (15751874),Jake Kumerow,15751874.0,WR/FLEX,3000.0,BUF@ARI 11/15/2020 04:05PM ET,BUF,0.0
316,WR,Isaiah Hodgins (15751876),Isaiah Hodgins,15751876.0,WR/FLEX,3000.0,BUF@ARI 11/15/2020 04:05PM ET,BUF,0.0
317,TE,Tyler Kroft (15751988),Tyler Kroft,15751988.0,TE/FLEX,3000.0,BUF@ARI 11/15/2020 04:05PM ET,BUF,5.99
318,WR,Odell Beckham Jr. (15751782),Odell Beckham,15751782.0,WR/FLEX,3000.0,HOU@CLE 11/15/2020 01:00PM ET,CLE,12.4
319,WR,KhaDarel Hodge (15751852),KhaDarel Hodge,15751852.0,WR/FLEX,3000.0,HOU@CLE 11/15/2020 01:00PM ET,CLE,2.7
320,WR,Taywan Taylor (15751854),Taywan Taylor,15751854.0,WR/FLEX,3000.0,HOU@CLE 11/15/2020 01:00PM ET,CLE,0.0
321,WR,JoJo Natson (15751856),JoJo Natson,15751856.0,WR/FLEX,3000.0,HOU@CLE 11/15/2020 01:00PM ET,CLE,0.1
322,WR,Kenny Stills (15751858),Kenny Stills,15751858.0,WR/FLEX,3000.0,HOU@CLE 11/15/2020 01:00PM ET,HOU,4.26
323,WR,DeAndre Carter (15751860),DeAndre Carter,15751860.0,WR/FLEX,3000.0,HOU@CLE 11/15/2020 01:00PM ET,HOU,0.1
324,WR,Keke Coutee (15751862),Keke Coutee,15751862.0,WR/FLEX,3000.0,HOU@CLE 11/15/2020 01:00PM ET,HOU,2.1
325,WR,Isaiah Coulter (15751864),Isaiah Coulter,15751864.0,WR/FLEX,3000.0,HOU@CLE 11/15/2020 01:00PM ET,HOU,0.0
326,TE,Harrison Bryant (15751990),Harrison Bryant,15751990.0,TE/FLEX,3000.0,HOU@CLE 11/15/2020 01:00PM ET,CLE,5.89
327,WR,John Hightower (15751836),John Hightower,15751836.0,WR/FLEX,3000.0,PHI@NYG 11/15/2020 01:00PM ET,PHI,3.94
328,WR,JJ Arcega-Whiteside (15751838),JJ Arcega-Whiteside,15751838.0,WR/FLEX,3000.0,PHI@NYG 11/15/2020 01:00PM ET,PHI,2.9
329,WR,Quez Watkins (15751840),Quez Watkins,15751840.0,WR/FLEX,3000.0,PHI@NYG 11/15/2020 01:00PM ET,PHI,0.0
330,WR,Dante Pettis (15751842),Dante Pettis,15751842.0,WR/FLEX,3000.0,PHI@NYG 11/15/2020 01:00PM ET,NYG,-0.25
331,WR,C.J. Board (15751844),CJ Board,15751844.0,WR/FLEX,3000.0,PHI@NYG 11/15/2020 01:00PM ET,NYG,2.27
332,WR,Austin Mack (15751846),Austin Mack,15751846.0,WR/FLEX,3000.0,PHI@NYG 11/15/2020 01:00PM ET,NYG,6.15
333,WR,David Sills (15751848),David Sills,15751848.0,WR/FLEX,3000.0,PHI@NYG 11/15/2020 01:00PM ET,NYG,0.0
334,WR,Cody Core (15751850),Cody Core,15751850.0,WR/FLEX,3000.0,PHI@NYG 11/15/2020 01:00PM ET,NYG,0.0
335,WR,Tyler Johnson (15751790),Tyler Johnson,15751790.0,WR/FLEX,3000.0,TB@CAR 11/15/2020 01:00PM ET,TB,5.63
336,WR,Brandon Zylstra (15751820),Brandon Zylstra,15751820.0,WR/FLEX,3000.0,TB@CAR 11/15/2020 01:00PM ET,CAR,2.6
337,WR,Pharoh Cooper (15751822),Pharoh Cooper,15751822.0,WR/FLEX,3000.0,TB@CAR 11/15/2020 01:00PM ET,CAR,0.24
338,WR,Marken Michel (15751824),Marken Michel,15751824.0,WR/FLEX,3000.0,TB@CAR 11/15/2020 01:00PM ET,CAR,0.0
339,WR,Keith Kirkwood (15751826),Keith Kirkwood,15751826.0,WR/FLEX,3000.0,TB@CAR 11/15/2020 01:00PM ET,CAR,2.3
340,WR,Omar Bayless (15751828),Omar Bayless,15751828.0,WR/FLEX,3000.0,TB@CAR 11/15/2020 01:00PM ET,CAR,0.0
341,WR,Justin Watson (15751830),Justin Watson,15751830.0,WR/FLEX,3000.0,TB@CAR 11/15/2020 01:00PM ET,TB,4.1
342,WR,Jaydon Mickens (15751832),Jaydon Mickens,15751832.0,WR/FLEX,3000.0,TB@CAR 11/15/2020 01:00PM ET,TB,1.42
343,WR,John Franklin III (15751834),John Franklin,15751834.0,WR/FLEX,3000.0,TB@CAR 11/15/2020 01:00PM ET,TB,0.0
344,WR,James Washington (15751808),James Washington,15751808.0,WR/FLEX,3000.0,CIN@PIT 11/15/2020 04:25PM ET,PIT,7.02
345,WR,Ray-Ray McCloud III (15751810),Ray-Ray McCloud,15751810.0,WR/FLEX,3000.0,CIN@PIT 11/15/2020 04:25PM ET,PIT,2.36
346,WR,Auden Tate (15751812),Auden Tate,15751812.0,WR/FLEX,3000.0,CIN@PIT 11/15/2020 04:25PM ET,CIN,4.62
347,WR,Mike Thomas (15751814),Mike Thomas,15751814.0,WR/FLEX,3000.0,CIN@PIT 11/15/2020 04:25PM ET,CIN,4.47
348,WR,Alex Erickson (15751816),Alex Erickson,15751816.0,WR/FLEX,3000.0,CIN@PIT 11/15/2020 04:25PM ET,CIN,0.32
349,WR,John Ross III (15751818),John Ross,15751818.0,WR/FLEX,3000.0,CIN@PIT 11/15/2020 04:25PM ET,CIN,1.85
350,WR,K.J. Hill (15751794),KJ Hill,15751794.0,WR/FLEX,3000.0,LAC@MIA 11/15/2020 04:05PM ET,LAC,0.55
351,WR,Joe Reed (15751796),Joe Reed,15751796.0,WR/FLEX,3000.0,LAC@MIA 11/15/2020 04:05PM ET,LAC,1.48
352,WR,Tyron Johnson (15751798),Tyron Johnson,15751798.0,WR/FLEX,3000.0,LAC@MIA 11/15/2020 04:05PM ET,LAC,5.0
353,WR,Jakeem Grant (15751800),Jakeem Grant,15751800.0,WR/FLEX,3000.0,LAC@MIA 11/15/2020 04:05PM ET,MIA,5.54
354,WR,Mack Hollins (15751802),Mack Hollins,15751802.0,WR/FLEX,3000.0,LAC@MIA 11/15/2020 04:05PM ET,MIA,2.7
355,WR,Lynn Bowden Jr. (15751804),Lynn Bowden,15751804.0,WR/FLEX,3000.0,LAC@MIA 11/15/2020 04:05PM ET,MIA,0.6
356,WR,Kirk Merritt (15751806),Kirk Merritt,15751806.0,WR/FLEX,3000.0,LAC@MIA 11/15/2020 04:05PM ET,MIA,0.0
357,TE,Dawson Knox (15751992),Dawson Knox,15751992.0,TE/FLEX,2900.0,BUF@ARI 11/15/2020 04:05PM ET,BUF,3.58
358,TE,Jordan Akins (15751994),Jordan Akins,15751994.0,TE/FLEX,2900.0,HOU@CLE 11/15/2020 01:00PM ET,HOU,8.14
359,DST,Browns  (15752136),Browns,15752136.0,DST,2900.0,HOU@CLE 11/15/2020 01:00PM ET,CLE,5.62
360,TE,Charlie Woerner (15751996),Charlie Woerner,15751996.0,TE/FLEX,2800.0,SF@NO 11/15/2020 04:25PM ET,SF,0.0
361,TE,Richard Rodgers (15751998),Richard Rodgers,15751998.0,TE/FLEX,2800.0,PHI@NYG 11/15/2020 01:00PM ET,PHI,6.68
362,DST,Dolphins  (15752137),Dolphins,15752137.0,DST,2800.0,LAC@MIA 11/15/2020 04:05PM ET,MIA,9.62
363,DST,Chargers  (15752138),Chargers,15752138.0,DST,2800.0,LAC@MIA 11/15/2020 04:05PM ET,LAC,4.5
364,TE,Tyler Eifert (15752000),Tyler Eifert,15752000.0,TE/FLEX,2700.0,JAX@GB 11/15/2020 01:00PM ET,JAC,5.01
365,TE,Darrell Daniels (15752004),Darrell Daniels,15752004.0,TE/FLEX,2700.0,BUF@ARI 11/15/2020 04:05PM ET,ARI,2.9
366,DST,Bills  (15752140),Bills,15752140.0,DST,2700.0,BUF@ARI 11/15/2020 04:05PM ET,BUF,5.56
367,DST,Giants  (15752139),Giants,15752139.0,DST,2700.0,PHI@NYG 11/15/2020 01:00PM ET,NYG,7.0
368,TE,Drew Sample (15752002),Drew Sample,15752002.0,TE/FLEX,2700.0,CIN@PIT 11/15/2020 04:25PM ET,CIN,4.55
369,DST,Lions  (15752142),Lions,15752142.0,DST,2600.0,WAS@DET 11/15/2020 01:00PM ET,DET,2.38
370,TE,Jacob Hollister (15752006),Jacob Hollister,15752006.0,TE/FLEX,2600.0,SEA@LAR 11/15/2020 04:25PM ET,SEA,4.8
371,DST,Cardinals  (15752141),Cardinals,15752141.0,DST,2600.0,BUF@ARI 11/15/2020 04:05PM ET,ARI,6.38
372,TE,Ian Thomas (15752008),Ian Thomas,15752008.0,TE/FLEX,2600.0,TB@CAR 11/15/2020 01:00PM ET,CAR,3.2
373,TE,Jeremy Sprinkle (15752118),Jeremy Sprinkle,15752118.0,TE/FLEX,2500.0,WAS@DET 11/15/2020 01:00PM ET,WAS,0.53
374,TE,Temarrick Hemingway (15752120),Temarrick Hemingway,15752120.0,TE/FLEX,2500.0,WAS@DET 11/15/2020 01:00PM ET,WAS,1.0
375,TE,Thaddeus Moss (15752122),Thaddeus Moss,15752122.0,TE/FLEX,2500.0,WAS@DET 11/15/2020 01:00PM ET,WAS,0.0
376,TE,Jesse James (15752124),Jesse James,15752124.0,TE/FLEX,2500.0,WAS@DET 11/15/2020 01:00PM ET,DET,3.58
377,TE,Isaac Nauta (15752126),Isaac Nauta,15752126.0,TE/FLEX,2500.0,WAS@DET 11/15/2020 01:00PM ET,DET,1.3
378,TE,Hunter Bryant (15752128),Hunter Bryant,15752128.0,TE/FLEX,2500.0,WAS@DET 11/15/2020 01:00PM ET,DET,0.0
379,TE,Nick Vannett (15752012),Nick Vannett,15752012.0,TE/FLEX,2500.0,DEN@LV 11/15/2020 04:05PM ET,DEN,1.73
380,TE,Jason Witten (15752106),Jason Witten,15752106.0,TE/FLEX,2500.0,DEN@LV 11/15/2020 04:05PM ET,LV,3.09
