Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,Jameis Winston (11659328),Jameis Winston,11659328,QB,6000,SF@TB 11/25/2018 01:00PM ET,TB,19.94
WR,Jarvis Landry (11659578),Jarvis Landry,11659578,WR/FLEX,5900,CLE@CIN 11/25/2018 01:00PM ET,CLE,13.7
QB,Carson Wentz (11659329),Carson Wentz,11659329,QB,5900,NYG@PHI 11/25/2018 01:00PM ET,PHI,20.60
WR,Alshon Jeffery (11659580),Alshon Jeffery,11659580,WR/FLEX,5800,NYG@PHI 11/25/2018 01:00PM ET,PHI,15.17
RB,Sony Michel (11659394),Sony Michel,11659394,RB/FLEX,5800,NE@NYJ 11/25/2018 01:00PM ET,NE,11.63
QB,Philip Rivers (11659330),Philip Rivers,11659330,QB,5800,ARI@LAC 11/25/2018 04:05PM ET,LAC,21.6
QB,Lamar Jackson (11659331),Lamar Jackson,11659331,QB,5700,OAK@BAL 11/25/2018 01:00PM ET,BAL,4.73
RB,Matt Breida (11659396),Matt Breida,11659396,RB/FLEX,5700,SF@TB 11/25/2018 01:00PM ET,SF,12.56
QB,Eli Manning (11659332),Eli Manning,11659332,QB,5700,NYG@PHI 11/25/2018 01:00PM ET,NYG,17.06
QB,Russell Wilson (11659335),Russell Wilson,11659335,QB,5600,SEA@CAR 11/25/2018 01:00PM ET,SEA,19.53
QB,Joe Flacco (11659333),Joe Flacco,11659333,QB,5600,OAK@BAL 11/25/2018 01:00PM ET,BAL,16.68
QB,Ryan Fitzpatrick (11659334),Ryan Fitzpatrick,11659334,QB,5600,SF@TB 11/25/2018 01:00PM ET,TB,23.86
WR,Marquise Goodwin (11659582),Marquise Goodwin,11659582,WR/FLEX,5600,SF@TB 11/25/2018 01:00PM ET,SF,9.85
RB,Phillip Lindsay (11659398),Phillip Lindsay,11659398,RB/FLEX,5600,PIT@DEN 11/25/2018 04:25PM ET,DEN,14.87
QB,Baker Mayfield (11659336),Baker Mayfield,11659336,QB,5500,CLE@CIN 11/25/2018 01:00PM ET,CLE,17.56
RB,Marlon Mack (11659400),Marlon Mack,11659400,RB/FLEX,5500,MIA@IND 11/25/2018 04:25PM ET,IND,17.23
WR,Emmanuel Sanders (11659584),Emmanuel Sanders,11659584,WR/FLEX,5500,PIT@DEN 11/25/2018 04:25PM ET,DEN,17.97
WR,John Brown (11659586),John Brown,11659586,WR/FLEX,5400,OAK@BAL 11/25/2018 01:00PM ET,BAL,12.78
QB,Nick Mullens (11659337),Nick Mullens,11659337,QB,5400,SF@TB 11/25/2018 01:00PM ET,SF,17.14
QB,Andy Dalton (11659338),Andy Dalton,11659338,QB,5300,CLE@CIN 11/25/2018 01:00PM ET,CIN,18.24
WR,Sterling Shepard (11659588),Sterling Shepard,11659588,WR/FLEX,5300,NYG@PHI 11/25/2018 01:00PM ET,NYG,12.7
WR,Tyler Lockett (11659590),Tyler Lockett,11659590,WR/FLEX,5200,SEA@CAR 11/25/2018 01:00PM ET,SEA,14.04
RB,Duke Johnson Jr. (11659402),Duke Johnson Jr.,11659402,RB/FLEX,5100,CLE@CIN 11/25/2018 01:00PM ET,CLE,9.92
WR,Doug Baldwin (11659592),Doug Baldwin,11659592,WR/FLEX,5100,SEA@CAR 11/25/2018 01:00PM ET,SEA,8.59
QB,C.J. Beathard (11659339),C.J. Beathard,11659339,QB,5100,SF@TB 11/25/2018 01:00PM ET,SF,14.66
TE,Rob Gronkowski (11659822),Rob Gronkowski,11659822,TE/FLEX,5100,NE@NYJ 11/25/2018 01:00PM ET,NE,11.69
QB,Ryan Tannehill (11659340),Ryan Tannehill,11659340,QB,5000,MIA@IND 11/25/2018 04:25PM ET,MIA,14.40
WR,Larry Fitzgerald (11659594),Larry Fitzgerald,11659594,WR/FLEX,5000,ARI@LAC 11/25/2018 04:05PM ET,ARI,11.4
QB,Blake Bortles (11659341),Blake Bortles,11659341,QB,4900,JAX@BUF 11/25/2018 01:00PM ET,JAX,18.04
WR,DeSean Jackson (11659596),DeSean Jackson,11659596,WR/FLEX,4900,SF@TB 11/25/2018 01:00PM ET,TB,15.1
TE,O.J. Howard (11659824),O.J. Howard,11659824,TE/FLEX,4900,SF@TB 11/25/2018 01:00PM ET,TB,12.05
QB,Nick Foles (11659342),Nick Foles,11659342,QB,4800,NYG@PHI 11/25/2018 01:00PM ET,PHI,12.87
WR,Golden Tate (11659598),Golden Tate,11659598,WR/FLEX,4800,NYG@PHI 11/25/2018 01:00PM ET,PHI,15.2
WR,Devin Funchess (11659600),Devin Funchess,11659600,WR/FLEX,4700,SEA@CAR 11/25/2018 01:00PM ET,CAR,11.06
QB,Robert Griffin III (11659343),Robert Griffin III,11659343,QB,4700,OAK@BAL 11/25/2018 01:00PM ET,BAL,0
RB,Kenyan Drake (11659404),Kenyan Drake,11659404,RB/FLEX,4700,MIA@IND 11/25/2018 04:25PM ET,MIA,12.3
WR,Tyrell Williams (11659602),Tyrell Williams,11659602,WR/FLEX,4700,ARI@LAC 11/25/2018 04:05PM ET,LAC,11.74
QB,Case Keenum (11659344),Case Keenum,11659344,QB,4700,PIT@DEN 11/25/2018 04:25PM ET,DEN,15.57
RB,Chris Carson (11659406),Chris Carson,11659406,RB/FLEX,4600,SEA@CAR 11/25/2018 01:00PM ET,SEA,12.38
WR,D.J. Moore (11659604),D.J. Moore,11659604,WR/FLEX,4600,SEA@CAR 11/25/2018 01:00PM ET,CAR,10.26
QB,Derek Carr (11659345),Derek Carr,11659345,QB,4600,OAK@BAL 11/25/2018 01:00PM ET,OAK,16.36
WR,Michael Crabtree (11659608),Michael Crabtree,11659608,WR/FLEX,4600,OAK@BAL 11/25/2018 01:00PM ET,BAL,10.19
WR,Danny Amendola (11659606),Danny Amendola,11659606,WR/FLEX,4600,MIA@IND 11/25/2018 04:25PM ET,MIA,10.37
QB,Tyrod Taylor (11659346),Tyrod Taylor,11659346,QB,4500,CLE@CIN 11/25/2018 01:00PM ET,CLE,10.86
QB,Cody Kessler (11659347),Cody Kessler,11659347,QB,4500,JAX@BUF 11/25/2018 01:00PM ET,JAX,10.04
RB,Alex Collins (11659408),Alex Collins,11659408,RB/FLEX,4500,OAK@BAL 11/25/2018 01:00PM ET,BAL,11.16
TE,Jared Cook (11659826),Jared Cook,11659826,TE/FLEX,4500,OAK@BAL 11/25/2018 01:00PM ET,OAK,13.27
QB,Jacoby Brissett (11659348),Jacoby Brissett,11659348,QB,4500,MIA@IND 11/25/2018 04:25PM ET,IND,-0.26
QB,Brock Osweiler (11659351),Brock Osweiler,11659351,QB,4500,MIA@IND 11/25/2018 04:25PM ET,MIA,12.66
QB,Brian Hoyer (11659349),Brian Hoyer,11659349,QB,4500,NE@NYJ 11/25/2018 01:00PM ET,NE,-0.01
QB,Sam Darnold (11659350),Sam Darnold,11659350,QB,4500,NE@NYJ 11/25/2018 01:00PM ET,NYJ,13.50
QB,Josh Rosen (11659352),Josh Rosen,11659352,QB,4500,ARI@LAC 11/25/2018 04:05PM ET,ARI,10.92
WR,Christian Kirk (11659610),Christian Kirk,11659610,WR/FLEX,4500,ARI@LAC 11/25/2018 04:05PM ET,ARI,10.47
TE,Greg Olsen (11659828),Greg Olsen,11659828,TE/FLEX,4400,SEA@CAR 11/25/2018 01:00PM ET,CAR,10.67
QB,Josh Allen (11659355),Josh Allen,11659355,QB,4400,JAX@BUF 11/25/2018 01:00PM ET,BUF,11.46
WR,Donte Moncrief (11659616),Donte Moncrief,11659616,WR/FLEX,4400,JAX@BUF 11/25/2018 01:00PM ET,JAX,10.18
RB,Gus Edwards (11659410),Gus Edwards,11659410,RB/FLEX,4400,OAK@BAL 11/25/2018 01:00PM ET,BAL,6.12
WR,Willie Snead IV (11659614),Willie Snead IV,11659614,WR/FLEX,4400,OAK@BAL 11/25/2018 01:00PM ET,BAL,10.72
QB,Joshua Dobbs (11659353),Joshua Dobbs,11659353,QB,4400,PIT@DEN 11/25/2018 04:25PM ET,PIT,0.09
QB,Mason Rudolph (11659354),Mason Rudolph,11659354,QB,4400,PIT@DEN 11/25/2018 04:25PM ET,PIT,0
WR,Courtland Sutton (11659612),Courtland Sutton,11659612,WR/FLEX,4400,PIT@DEN 11/25/2018 04:25PM ET,DEN,8.09
QB,Jeff Driskel (11659356),Jeff Driskel,11659356,QB,4300,CLE@CIN 11/25/2018 01:00PM ET,CIN,4.45
QB,Brett Hundley (11659357),Brett Hundley,11659357,QB,4300,SEA@CAR 11/25/2018 01:00PM ET,SEA,0
WR,Dede Westbrook (11659620),Dede Westbrook,11659620,WR/FLEX,4300,JAX@BUF 11/25/2018 01:00PM ET,JAX,11.11
RB,Jalen Richard (11659412),Jalen Richard,11659412,RB/FLEX,4300,OAK@BAL 11/25/2018 01:00PM ET,OAK,10.6
WR,Pierre Garcon (11659618),Pierre Garcon,11659618,WR/FLEX,4300,SF@TB 11/25/2018 01:00PM ET,SF,7.32
QB,Josh McCown (11659358),Josh McCown,11659358,QB,4300,NE@NYJ 11/25/2018 01:00PM ET,NYJ,3.8
QB,Geno Smith (11659359),Geno Smith,11659359,QB,4300,ARI@LAC 11/25/2018 04:05PM ET,LAC,0.01
QB,Mike Glennon (11659360),Mike Glennon,11659360,QB,4300,ARI@LAC 11/25/2018 04:05PM ET,ARI,0
TE,Vance McDonald (11659830),Vance McDonald,11659830,TE/FLEX,4300,PIT@DEN 11/25/2018 04:25PM ET,PIT,10.52
QB,Matt Barkley (11659361),Matt Barkley,11659361,QB,4200,JAX@BUF 11/25/2018 01:00PM ET,BUF,17.08
QB,Derek Anderson (11659363),Derek Anderson,11659363,QB,4200,JAX@BUF 11/25/2018 01:00PM ET,BUF,6.25
RB,LeSean McCoy (11659414),LeSean McCoy,11659414,RB/FLEX,4200,JAX@BUF 11/25/2018 01:00PM ET,BUF,10.68
QB,AJ McCarron (11659364),AJ McCarron,11659364,QB,4200,OAK@BAL 11/25/2018 01:00PM ET,OAK,0.32
WR,DeVante Parker (11659622),DeVante Parker,11659622,WR/FLEX,4200,MIA@IND 11/25/2018 04:25PM ET,MIA,7.9
QB,Kyle Lauletta (11659362),Kyle Lauletta,11659362,QB,4200,NYG@PHI 11/25/2018 01:00PM ET,NYG,0
TE,Evan Engram (11659832),Evan Engram,11659832,TE/FLEX,4200,NYG@PHI 11/25/2018 01:00PM ET,NYG,8.81
WR,John Ross (11659628),John Ross,11659628,WR/FLEX,4100,CLE@CIN 11/25/2018 01:00PM ET,CIN,7.03
RB,T.J. Yeldon (11659416),T.J. Yeldon,11659416,RB/FLEX,4100,JAX@BUF 11/25/2018 01:00PM ET,JAX,15.05
TE,Jack Doyle (11659834),Jack Doyle,11659834,TE/FLEX,4100,MIA@IND 11/25/2018 04:25PM ET,IND,9.98
WR,Chris Godwin (11659626),Chris Godwin,11659626,WR/FLEX,4100,SF@TB 11/25/2018 01:00PM ET,TB,12.13
WR,Nelson Agholor (11659624),Nelson Agholor,11659624,WR/FLEX,4100,NYG@PHI 11/25/2018 01:00PM ET,PHI,10.13
RB,Isaiah Crowell (11659418),Isaiah Crowell,11659418,RB/FLEX,4100,NE@NYJ 11/25/2018 01:00PM ET,NYJ,12.13
QB,Drew Stanton (11659367),Drew Stanton,11659367,QB,4000,CLE@CIN 11/25/2018 01:00PM ET,CLE,0
RB,Giovani Bernard (11659420),Giovani Bernard,11659420,RB/FLEX,4000,CLE@CIN 11/25/2018 01:00PM ET,CIN,11.23
QB,Taylor Heinicke (11659368),Taylor Heinicke,11659368,QB,4000,SEA@CAR 11/25/2018 01:00PM ET,CAR,0.11
RB,Mike Davis (11659422),Mike Davis,11659422,RB/FLEX,4000,SEA@CAR 11/25/2018 01:00PM ET,SEA,11.18
QB,Landry Jones (11659369),Landry Jones,11659369,QB,4000,JAX@BUF 11/25/2018 01:00PM ET,JAX,0
DST,Jaguars  (11659970),Jaguars ,11659970,DST,4000,JAX@BUF 11/25/2018 01:00PM ET,JAX,5.8
QB,David Fales (11659365),David Fales,11659365,QB,4000,MIA@IND 11/25/2018 04:25PM ET,MIA,0
TE,Eric Ebron (11659836),Eric Ebron,11659836,TE/FLEX,4000,MIA@IND 11/25/2018 04:25PM ET,IND,14.84
QB,Tom Savage (11659370),Tom Savage,11659370,QB,4000,SF@TB 11/25/2018 01:00PM ET,SF,0
QB,Jimmy Garoppolo (11659371),Jimmy Garoppolo,11659371,QB,4000,SF@TB 11/25/2018 01:00PM ET,SF,17.01
QB,Ryan Griffin (11659372),Ryan Griffin,11659372,QB,4000,SF@TB 11/25/2018 01:00PM ET,TB,0
WR,Adam Humphries (11659630),Adam Humphries,11659630,WR/FLEX,4000,SF@TB 11/25/2018 01:00PM ET,TB,10.82
QB,Alex Tanney (11659373),Alex Tanney,11659373,QB,4000,NYG@PHI 11/25/2018 01:00PM ET,NYG,0
QB,Nate Sudfeld (11659374),Nate Sudfeld,11659374,QB,4000,NYG@PHI 11/25/2018 01:00PM ET,PHI,0
QB,Davis Webb (11659366),Davis Webb,11659366,QB,4000,NE@NYJ 11/25/2018 01:00PM ET,NYJ,0
QB,Kevin Hogan (11659375),Kevin Hogan,11659375,QB,4000,PIT@DEN 11/25/2018 04:25PM ET,DEN,0
RB,Doug Martin (11659426),Doug Martin,11659426,RB/FLEX,3900,OAK@BAL 11/25/2018 01:00PM ET,OAK,5.12
WR,Dontrelle Inman (11659632),Dontrelle Inman,11659632,WR/FLEX,3900,MIA@IND 11/25/2018 04:25PM ET,IND,8.18
WR,Kenny Stills (11659636),Kenny Stills,11659636,WR/FLEX,3900,MIA@IND 11/25/2018 04:25PM ET,MIA,8.96
RB,Peyton Barber (11659424),Peyton Barber,11659424,RB/FLEX,3900,SF@TB 11/25/2018 01:00PM ET,TB,9.18
WR,Kendrick Bourne (11659634),Kendrick Bourne,11659634,WR/FLEX,3900,SF@TB 11/25/2018 01:00PM ET,SF,6.4
WR,Antonio Callaway (11659642),Antonio Callaway,11659642,WR/FLEX,3800,CLE@CIN 11/25/2018 01:00PM ET,CLE,7.33
TE,David Njoku (11659838),David Njoku,11659838,TE/FLEX,3800,CLE@CIN 11/25/2018 01:00PM ET,CLE,8.48
WR,Curtis Samuel (11659638),Curtis Samuel,11659638,WR/FLEX,3800,SEA@CAR 11/25/2018 01:00PM ET,CAR,9.74
RB,Josh Adams (11659428),Josh Adams,11659428,RB/FLEX,3800,NYG@PHI 11/25/2018 01:00PM ET,PHI,4.15
WR,Chris Hogan (11659640),Chris Hogan,11659640,WR/FLEX,3800,NE@NYJ 11/25/2018 01:00PM ET,NE,6.83
RB,Chase Edmonds (11659430),Chase Edmonds,11659430,RB/FLEX,3800,ARI@LAC 11/25/2018 04:05PM ET,ARI,2.78
RB,Rashaad Penny (11659432),Rashaad Penny,11659432,RB/FLEX,3700,SEA@CAR 11/25/2018 01:00PM ET,SEA,5.55
WR,David Moore (11659646),David Moore,11659646,WR/FLEX,3700,SEA@CAR 11/25/2018 01:00PM ET,SEA,7.35
WR,Quincy Enunwa (11659644),Quincy Enunwa,11659644,WR/FLEX,3700,NE@NYJ 11/25/2018 01:00PM ET,NYJ,8.56
RB,Austin Ekeler (11659434),Austin Ekeler,11659434,RB/FLEX,3700,ARI@LAC 11/25/2018 04:05PM ET,LAC,10.5
WR,Jordy Nelson (11659650),Jordy Nelson,11659650,WR/FLEX,3600,OAK@BAL 11/25/2018 01:00PM ET,OAK,9.26
RB,Frank Gore (11659438),Frank Gore,11659438,RB/FLEX,3600,MIA@IND 11/25/2018 04:25PM ET,MIA,7.88
RB,Nyheim Hines (11659444),Nyheim Hines,11659444,RB/FLEX,3600,MIA@IND 11/25/2018 04:25PM ET,IND,10.41
TE,Cameron Brate (11659840),Cameron Brate,11659840,TE/FLEX,3600,SF@TB 11/25/2018 01:00PM ET,TB,4.99
RB,Wayne Gallman Jr. (11659450),Wayne Gallman Jr.,11659450,RB/FLEX,3600,NYG@PHI 11/25/2018 01:00PM ET,NYG,2.38
RB,Elijah McGuire (11659436),Elijah McGuire,11659436,RB/FLEX,3600,NE@NYJ 11/25/2018 01:00PM ET,NYJ,9.2
WR,Cordarrelle Patterson (11659648),Cordarrelle Patterson,11659648,WR/FLEX,3600,NE@NYJ 11/25/2018 01:00PM ET,NE,6.17
WR,Robby Anderson (11659652),Robby Anderson,11659652,WR/FLEX,3600,NE@NYJ 11/25/2018 01:00PM ET,NYJ,9.22
RB,Stevan Ridley (11659440),Stevan Ridley,11659440,RB/FLEX,3600,PIT@DEN 11/25/2018 04:25PM ET,PIT,1.34
RB,Jaylen Samuels (11659442),Jaylen Samuels,11659442,RB/FLEX,3600,PIT@DEN 11/25/2018 04:25PM ET,PIT,1.72
RB,Devontae Booker (11659446),Devontae Booker,11659446,RB/FLEX,3600,PIT@DEN 11/25/2018 04:25PM ET,DEN,5.86
RB,Royce Freeman (11659448),Royce Freeman,11659448,RB/FLEX,3600,PIT@DEN 11/25/2018 04:25PM ET,DEN,8.88
RB,Mark Walton (11659454),Mark Walton,11659454,RB/FLEX,3500,CLE@CIN 11/25/2018 01:00PM ET,CIN,1.44
WR,Rashard Higgins (11659656),Rashard Higgins,11659656,WR/FLEX,3500,CLE@CIN 11/25/2018 01:00PM ET,CLE,8.73
WR,Torrey Smith (11659658),Torrey Smith,11659658,WR/FLEX,3500,SEA@CAR 11/25/2018 01:00PM ET,CAR,7.85
WR,D.J. Chark Jr. (11659660),D.J. Chark Jr.,11659660,WR/FLEX,3500,JAX@BUF 11/25/2018 01:00PM ET,JAX,3.04
WR,Brandon LaFell (11659654),Brandon LaFell,11659654,WR/FLEX,3500,OAK@BAL 11/25/2018 01:00PM ET,OAK,6.25
WR,Jakeem Grant (11659662),Jakeem Grant,11659662,WR/FLEX,3500,MIA@IND 11/25/2018 04:25PM ET,MIA,7.23
WR,Trent Taylor (11659668),Trent Taylor,11659668,WR/FLEX,3500,SF@TB 11/25/2018 01:00PM ET,SF,5
RB,Darren Sproles (11659452),Darren Sproles,11659452,RB/FLEX,3500,NYG@PHI 11/25/2018 01:00PM ET,PHI,7.2
WR,Jermaine Kearse (11659664),Jermaine Kearse,11659664,WR/FLEX,3500,NE@NYJ 11/25/2018 01:00PM ET,NYJ,5.23
WR,Mike Williams (11659666),Mike Williams,11659666,WR/FLEX,3500,ARI@LAC 11/25/2018 04:05PM ET,LAC,9.1
RB,Chris Ivory (11659458),Chris Ivory,11659458,RB/FLEX,3400,JAX@BUF 11/25/2018 01:00PM ET,BUF,6.88
WR,Zay Jones (11659670),Zay Jones,11659670,WR/FLEX,3400,JAX@BUF 11/25/2018 01:00PM ET,BUF,8.82
RB,Javorius Allen (11659456),Javorius Allen,11659456,RB/FLEX,3400,OAK@BAL 11/25/2018 01:00PM ET,BAL,9.44
WR,Ryan Grant (11659672),Ryan Grant,11659672,WR/FLEX,3400,MIA@IND 11/25/2018 04:25PM ET,IND,8.01
RB,Ronald Jones II (11659460),Ronald Jones II,11659460,RB/FLEX,3400,SF@TB 11/25/2018 01:00PM ET,TB,4.9
DST,Chargers  (11659971),Chargers ,11659971,DST,3400,ARI@LAC 11/25/2018 04:05PM ET,LAC,6.5
TE,Jeff Heuerman (11659842),Jeff Heuerman,11659842,TE/FLEX,3400,PIT@DEN 11/25/2018 04:25PM ET,DEN,6.47
TE,C.J. Uzomah (11659844),C.J. Uzomah,11659844,TE/FLEX,3300,CLE@CIN 11/25/2018 01:00PM ET,CIN,5.98
RB,Carlos Hyde (11659466),Carlos Hyde,11659466,RB/FLEX,3300,JAX@BUF 11/25/2018 01:00PM ET,JAX,9.23
WR,Keelan Cole (11659684),Keelan Cole,11659684,WR/FLEX,3300,JAX@BUF 11/25/2018 01:00PM ET,JAX,7.35
DST,Ravens  (11659972),Ravens ,11659972,DST,3300,OAK@BAL 11/25/2018 01:00PM ET,BAL,6.1
RB,Jordan Wilkins (11659462),Jordan Wilkins,11659462,RB/FLEX,3300,MIA@IND 11/25/2018 04:25PM ET,IND,5.1
WR,Chester Rogers (11659682),Chester Rogers,11659682,WR/FLEX,3300,MIA@IND 11/25/2018 04:25PM ET,IND,7.4
RB,Alfred Morris (11659468),Alfred Morris,11659468,RB/FLEX,3300,SF@TB 11/25/2018 01:00PM ET,SF,4.89
WR,Dante Pettis (11659676),Dante Pettis,11659676,WR/FLEX,3300,SF@TB 11/25/2018 01:00PM ET,SF,3.4
RB,Jonathan Stewart (11659464),Jonathan Stewart,11659464,RB/FLEX,3300,NYG@PHI 11/25/2018 01:00PM ET,NYG,0.57
RB,Wendell Smallwood (11659472),Wendell Smallwood,11659472,RB/FLEX,3300,NYG@PHI 11/25/2018 01:00PM ET,PHI,8
WR,Jordan Matthews (11659674),Jordan Matthews,11659674,WR/FLEX,3300,NYG@PHI 11/25/2018 01:00PM ET,PHI,6.21
RB,Rex Burkhead (11659470),Rex Burkhead,11659470,RB/FLEX,3300,NE@NYJ 11/25/2018 01:00PM ET,NE,4.9
WR,Phillip Dorsett (11659680),Phillip Dorsett,11659680,WR/FLEX,3300,NE@NYJ 11/25/2018 01:00PM ET,NE,6.16
WR,James Washington (11659678),James Washington,11659678,WR/FLEX,3300,PIT@DEN 11/25/2018 04:25PM ET,PIT,2.41
RB,Marcus Murphy (11659480),Marcus Murphy,11659480,RB/FLEX,3200,JAX@BUF 11/25/2018 01:00PM ET,BUF,4.51
RB,Ty Montgomery (11659474),Ty Montgomery,11659474,RB/FLEX,3200,OAK@BAL 11/25/2018 01:00PM ET,BAL,6
WR,Seth Roberts (11659686),Seth Roberts,11659686,WR/FLEX,3200,OAK@BAL 11/25/2018 01:00PM ET,OAK,7.06
WR,Martavis Bryant (11659690),Martavis Bryant,11659690,WR/FLEX,3200,OAK@BAL 11/25/2018 01:00PM ET,OAK,5.86
RB,Kalen Ballage (11659476),Kalen Ballage,11659476,RB/FLEX,3200,MIA@IND 11/25/2018 04:25PM ET,MIA,1.02
RB,Kyle Juszczyk (11659478),Kyle Juszczyk,11659478,RB/FLEX,3200,SF@TB 11/25/2018 01:00PM ET,SF,5.66
RB,Jacquizz Rodgers (11659482),Jacquizz Rodgers,11659482,RB/FLEX,3200,SF@TB 11/25/2018 01:00PM ET,TB,4.61
WR,Ryan Switzer (11659688),Ryan Switzer,11659688,WR/FLEX,3200,PIT@DEN 11/25/2018 04:25PM ET,PIT,4.31
WR,Jarius Wright (11659694),Jarius Wright,11659694,WR/FLEX,3100,SEA@CAR 11/25/2018 01:00PM ET,CAR,5.86
WR,Kelvin Benjamin (11659696),Kelvin Benjamin,11659696,WR/FLEX,3100,JAX@BUF 11/25/2018 01:00PM ET,BUF,5.62
WR,Marcell Ateman (11659692),Marcell Ateman,11659692,WR/FLEX,3100,OAK@BAL 11/25/2018 01:00PM ET,OAK,9
DST,Patriots  (11659973),Patriots ,11659973,DST,3100,NE@NYJ 11/25/2018 01:00PM ET,NE,7.5
TE,Ricky Seals-Jones (11659846),Ricky Seals-Jones,11659846,TE/FLEX,3100,ARI@LAC 11/25/2018 04:05PM ET,ARI,5.82
RB,Dontrell Hilliard (11659492),Dontrell Hilliard,11659492,RB/FLEX,3000,CLE@CIN 11/25/2018 01:00PM ET,CLE,0.8
WR,Cody Core (11659708),Cody Core,11659708,WR/FLEX,3000,CLE@CIN 11/25/2018 01:00PM ET,CIN,1.21
WR,Josh Malone (11659710),Josh Malone,11659710,WR/FLEX,3000,CLE@CIN 11/25/2018 01:00PM ET,CIN,0.31
WR,Auden Tate (11659712),Auden Tate,11659712,WR/FLEX,3000,CLE@CIN 11/25/2018 01:00PM ET,CIN,0.75
WR,Breshad Perriman (11659714),Breshad Perriman,11659714,WR/FLEX,3000,CLE@CIN 11/25/2018 01:00PM ET,CLE,3.35
WR,Da'Mari Scott (11659716),Da'Mari Scott,11659716,WR/FLEX,3000,CLE@CIN 11/25/2018 01:00PM ET,CLE,0
WR,Alex Erickson (11659812),Alex Erickson,11659812,WR/FLEX,3000,CLE@CIN 11/25/2018 01:00PM ET,CIN,1.32
WR,Damion Ratley (11659814),Damion Ratley,11659814,WR/FLEX,3000,CLE@CIN 11/25/2018 01:00PM ET,CLE,3.74
RB,Kenjon Barner (11659484),Kenjon Barner,11659484,RB/FLEX,3000,SEA@CAR 11/25/2018 01:00PM ET,CAR,1.42
