,Player,Salary,Position
77,Artavis Pierce,4000.0,RB
62,Gabe Nabers,4000.0,RB
64,D'Ernest Johnson,4000.0,RB
65,Justice Hill,4000.0,RB
66,Alfred Morris,4000.0,RB
67,Eli Penny,4000.0,RB
68,Samaje Perine,4000.0,RB
69,Trayveon Williams,4000.0,RB
70,CJ Prosise,4000.0,RB
71,Scottie Phillips,4000.0,RB
72,Devine Ozigbo,4000.0,RB
73,Nathan Cottrell,4000.0,RB
74,Ryquell Armstead,4000.0,RB
75,Chris Thompson,4000.0,RB
31,Joe Burrow,4000.0,QB
55,Reggie Bonnafon,4000.0,RB
105,Demarcus Robinson,3900.0,WR
106,Darius Slayton,3800.0,WR
109,Laviska Shenault,3700.0,WR
107,Jerry Jeudy,3700.0,WR
108,Donovan Peoples-Jones,3700.0,WR
110,Denzel Mims,3600.0,WR
111,Travis Fulgham,3500.0,WR
112,AJ Green,3400.0,WR
216,Chiefs,3400.0,DST
113,KJ Hamler,3200.0,WR
114,Jalen Guyton,3200.0,WR
115,Josh Reynolds,3200.0,WR
217,Rams,3100.0,DST
116,Mecole Hardman,3100.0,WR
117,Miles Boykin,3100.0,WR
122,Antonio Gandy-Golden,3000.0,WR
161,Van Jefferson,3000.0,WR
151,Steven Mitchell,3000.0,WR
152,Isaiah Coulter,3000.0,WR
153,Will Fuller,3000.0,WR
154,Randall Cobb,3000.0,WR
155,Collin Johnson,3000.0,WR
156,Chris Conley,3000.0,WR
157,Javon Wims,3000.0,WR
158,Riley Ridley,3000.0,WR
159,Freddie Swain,3000.0,WR
160,Penny Hart,3000.0,WR
163,Trishton Jackson,3000.0,WR
162,Nsimba Webster,3000.0,WR
149,Mike Thomas,3000.0,WR
164,Quez Watkins,3000.0,WR
121,Isaiah Wright,3000.0,WR
166,JJ Arcega-Whiteside,3000.0,WR
167,Cedrick Wilson,3000.0,WR
120,Omar Bayless,3000.0,WR
119,Pharoh Cooper,3000.0,WR
123,Kelvin Harmon,3000.0,WR
172,Cole Kmet,3000.0,TE
173,Tyler Eifert,3000.0,TE
150,Stanley Morgan,3000.0,WR
118,Steven Sims,3000.0,WR
148,David Sills,3000.0,WR
134,Joe Reed,3000.0,WR
124,Emanuel Hall,3000.0,WR
147,CJ Board,3000.0,WR
125,Ray-Ray McCloud,3000.0,WR
126,Ashton Dulin,3000.0,WR
127,DeMichael Harris,3000.0,WR
128,Dezmon Patmon,3000.0,WR
129,Parris Campbell,3000.0,WR
130,Byron Pringle,3000.0,WR
131,Christian Blake,3000.0,WR
132,Olamide Zaccheaus,3000.0,WR
133,KJ Hill,3000.0,WR
165,John Hightower,3000.0,WR
135,Diontae Spencer,3000.0,WR
146,Austin Mack,3000.0,WR
137,Jeff Smith,3000.0,WR
138,Lawrence Cager,3000.0,WR
139,KhaDarel Hodge,3000.0,WR
140,Taywan Taylor,3000.0,WR
141,JoJo Natson,3000.0,WR
142,Dez Bryant,3000.0,WR
143,Devin Duvernay,3000.0,WR
144,James Proche,3000.0,WR
145,Antoine Wesley,3000.0,WR
136,Tyrie Cleveland,3000.0,WR
174,Drew Sample,2900.0,TE
175,Jack Doyle,2800.0,TE
176,Gerald Everett,2800.0,TE
200,Pharaoh Brown,2500.0,TE
201,Kahale Warring,2500.0,TE
202,Tyler Davis,2500.0,TE
203,Ben Ellefson,2500.0,TE
204,Josh Oliver,2500.0,TE
207,Darion Clark,2500.0,TE
205,Demetrius Harris,2500.0,TE
206,JP Holtz,2500.0,TE
213,Brycen Hopkins,2500.0,TE
208,Patrick Scales,2500.0,TE
209,Will Dissly,2500.0,TE
210,Colby Parkinson,2500.0,TE
211,Tyler Ott,2500.0,TE
212,Johnny Mundt,2500.0,TE
198,Cethan Carter,2500.0,TE
214,Joshua Perkins,2500.0,TE
215,Sean McKeon,2500.0,TE
199,Mason Schreck,2500.0,TE
191,Austin Fort,2500.0,TE
197,Kaden Smith,2500.0,TE
196,Stephen Carlson,2500.0,TE
177,Colin Thompson,2500.0,TE
178,Temarrick Hemingway,2500.0,TE
179,Thaddeus Moss,2500.0,TE
180,Kevin Rader,2500.0,TE
181,Zach Gentry,2500.0,TE
182,Noah Togiai,2500.0,TE
183,Nick Keizer,2500.0,TE
185,Ricky Seals-Jones,2500.0,TE
186,James Winchester,2500.0,TE
187,Jaeden Graham,2500.0,TE
188,Donald Parham,2500.0,TE
189,Albert Okwuegbunam,2500.0,TE
190,Jake Butt,2500.0,TE
192,Andrew Beck,2500.0,TE
193,Trevon Wesco,2500.0,TE
194,Ross Travis,2500.0,TE
195,Harrison Bryant,2500.0,TE
184,Deon Yelder,2500.0,TE
