Player,Team,Position,Salary,Name + ID,AvgPointsPerGame,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Dynasty_MIN,Dynasty_MID,Dynasty_MAX,Redraft_MIN,Redraft_MID,Redraft_MAX,Draft Kings Value_MAX,Draft Kings Value_MID,Draft Kings Value_MIN,Draft Kings_MID_Rank,Draft Kings_MID_Tier,Draft Kings Value_MID_Rank,Draft Kings Value_MID_Tier,Min_Tier,Add_Tier
Mark Ingram,BAL,RB,4200.0,Mark Ingram II (16006226) (LOCKED),5.44,12.18,15.510000000000002,20.02,10.78,13.91,17.92,11.88,15.31,19.92,344.82758620689657,270.7930367504835,209.7902097902098,9,5,5,3,3,8
James Conner,PIT,RB,5800.0,James Conner (16006192) (LOCKED),13.52,17.53,21.31,27.349999999999994,15.63,18.810000000000002,23.5,17.330000000000002,21.11,26.5,330.8613804905875,272.17268887846086,212.06581352833643,4,3,6,3,3,6
Ezekiel Elliott,DAL,RB,6700.0,Ezekiel Elliott (16006170) (LOCKED),15.69,17.589999999999996,24.539999999999996,30.099999999999998,15.24,20.09,24.5,16.94,22.24,27.0,380.89823763502,273.0236348818256,222.59136212624585,1,1,7,3,1,4
Phillip Lindsay,DEN,RB,4200.0,Phillip Lindsay (16006228) (LOCKED),6.27,12.100000000000001,15.17,19.360000000000003,10.8,13.670000000000002,17.71,12.000000000000002,15.07,19.360000000000003,347.1074380165289,276.8622280817403,216.94214876033055,12,5,8,3,3,8
Lamar Miller,WAS,RB,4000.0,Lamar Miller (16006348) (LOCKED),2.6,9.850000000000001,13.759999999999998,18.13,8.750000000000002,12.559999999999999,16.78,9.750000000000002,13.659999999999998,18.03,406.09137055837556,290.6976744186047,220.6287920573635,13,6,9,4,4,10
David Johnson,HOU,RB,6100.0,David Johnson (16006186) (LOCKED),15.04,15.000000000000002,19.49,26.699999999999996,12.95,17.14,22.95,14.8,19.39,25.95,406.66666666666663,312.98101590559264,228.46441947565546,6,3,10,4,3,7
Dion Lewis,NYG,RB,4000.0,Dion Lewis (16006290) (LOCKED),3.9,9.180000000000001,12.63,15.700000000000001,7.33,10.58,13.5,8.98,12.43,15.600000000000001,435.7298474945533,316.7062549485352,254.77707006369425,15,6,11,4,4,10
Joe Mixon,CIN,RB,5500.0,Joe Mixon (16006200) (LOCKED),17.27,13.209999999999999,17.22,21.0,11.71,15.47,19.0,13.11,17.12,21.0,416.3512490537472,319.3960511033682,261.9047619047619,7,4,12,4,4,8
Josh Adams,NYJ,RB,4000.0,Josh Adams (16006298) (LOCKED),3.24,6.300000000000001,12.219999999999999,17.26,6.2,11.37,16.060000000000002,6.2,12.12,17.160000000000004,634.9206349206348,327.33224222585926,231.74971031286208,18,6,13,4,4,10
Gus Edwards,BAL,RB,4400.0,Gus Edwards (16006222) (LOCKED),8.28,8.220000000000002,12.350000000000001,16.955,7.9700000000000015,11.8,16.31,8.120000000000003,12.250000000000002,16.91,535.2798053527979,356.27530364372467,259.51046888823356,17,6,14,4,4,10
Duke Johnson,HOU,RB,5000.0,Duke Johnson (16006208) (LOCKED),7.86,9.120000000000001,12.410000000000002,15.920000000000003,6.819999999999999,10.010000000000002,13.220000000000002,8.92,12.310000000000002,15.820000000000004,548.2456140350877,402.90088638195,314.0703517587939,16,6,15,5,5,11
Peyton Barber,WAS,RB,4400.0,Peyton Barber (16006224) (LOCKED),4.15,6.64,10.790000000000001,16.16,6.189999999999999,10.040000000000001,15.31,6.539999999999999,10.690000000000001,16.16,662.6506024096386,407.7849860982391,272.2772277227723,19,7,16,5,5,12
Frank Gore,NYJ,RB,4200.0,Frank Gore (16006230) (LOCKED),6.75,7.290000000000001,10.020000000000001,15.67,6.69,9.22,14.819999999999999,7.19,9.920000000000002,15.67,576.1316872427983,419.16167664670655,268.02807913209955,20,7,17,5,5,12
Christian McCaffrey,CAR,RB,9200.0,Christian McCaffrey (16006156) (LOCKED),30.13,17.57,21.47,26.740000000000002,14.820000000000002,18.62,23.740000000000002,17.37,21.37,26.740000000000002,523.6198064883324,428.5048905449465,344.053851907255,3,3,18,6,3,9
Nick Chubb,CLE,RB,7800.0,Nick Chubb (16006158) (LOCKED),18.81,12.590000000000002,17.119999999999997,22.1,12.040000000000001,15.040000000000001,18.550000000000004,12.490000000000002,15.64,19.250000000000004,619.539316918189,455.6074766355141,352.94117647058823,8,4,19,6,4,10
Chris Carson,SEA,RB,6400.0,Chris Carson (16006178) (LOCKED),16.14,8.6,12.86,18.53,7.7,11.909999999999998,17.28,8.2,12.659999999999998,18.430000000000003,744.186046511628,497.6671850699845,345.38586076632487,14,6,20,7,6,13
Ito Smith,ATL,RB,4000.0,Ito Smith (16006322) (LOCKED),4.21,4.200000000000001,7.44,11.07,3.6,6.489999999999999,9.820000000000002,4.1000000000000005,7.34,10.97,952.3809523809522,537.6344086021505,361.33694670280033,21,8,21,8,8,16
Odell Beckham,CLE,WR,3000.0,Odell Beckham Jr. (16006580) (LOCKED),12.4,21.225,23.325000000000003,26.9,15.600000000000001,16.84,20.2,18.950000000000003,20.390000000000004,23.9,141.34275618374556,128.61736334405143,111.52416356877325,2,1,1,1,1,2
Josh Gordon,SEA,WR,3000.0,Josh Gordon (16006502) (LOCKED),0.0,12.32,14.229999999999999,18.0,10.370000000000001,12.129999999999999,15.5,12.32,14.229999999999999,18.0,243.5064935064935,210.8222066057625,166.66666666666666,9,4,2,2,2,6
Alshon Jeffery,PHI,WR,3200.0,Alshon Jeffery (16006462) (LOCKED),3.36,12.3,14.49,18.6,10.200000000000001,12.14,16.05,12.3,14.49,18.6,260.1626016260162,220.84195997239476,172.04301075268816,8,3,3,2,2,5
Courtland Sutton,DEN,WR,3000.0,Courtland Sutton (16006594) (LOCKED),9.6,7.5600000000000005,12.04,17.259999999999998,6.26,10.29,15.26,7.46,12.04,17.259999999999998,396.8253968253968,249.16943521594686,173.8122827346466,12,5,4,3,3,8
DeSean Jackson,PHI,WR,3000.0,DeSean Jackson (16006490) (LOCKED),8.96,8.5,11.34,14.0,6.9,9.54,11.950000000000001,8.5,11.34,14.0,352.94117647058823,264.55026455026456,214.28571428571428,14,5,5,3,3,8
Julio Jones,ATL,WR,6800.0,Julio Jones (16006366) (LOCKED),17.23,20.749999999999996,24.85,29.200000000000003,15.070000000000002,18.05,22.200000000000003,18.52,21.750000000000004,26.200000000000003,327.710843373494,273.6418511066398,232.8767123287671,1,1,6,3,1,4
Tyler Boyd,CIN,WR,4900.0,Tyler Boyd (16006400) (LOCKED),14.03,13.580000000000002,16.47,22.4,11.080000000000002,13.67,17.97,13.480000000000002,16.47,21.02,360.8247422680412,297.51062537947786,218.75,6,2,7,4,2,6
Golden Tate,NYG,WR,3400.0,Golden Tate (16006458) (LOCKED),7.21,7.9,10.590000000000002,12.420000000000002,5.8,8.290000000000001,9.970000000000002,7.8,10.490000000000002,12.420000000000002,430.37974683544303,321.05760151085923,273.7520128824476,16,5,8,4,4,9
TY Hilton,IND,WR,5500.0,T.Y. Hilton (16006390) (LOCKED),10.96,15.5,16.83,19.3,13.200000000000001,14.329999999999998,16.65,15.5,16.83,19.3,354.83870967741933,326.79738562091507,284.9740932642487,5,2,9,4,2,6
Dante Pettis,NYG,WR,3000.0,Dante Pettis (16006560) (LOCKED),0.86,6.800000000000001,9.14,10.809999999999999,5.2,7.390000000000001,8.76,6.7,9.14,10.809999999999999,441.17647058823525,328.2275711159737,277.52081406105464,19,6,10,4,4,10
Dede Westbrook,JAC,WR,3000.0,Dede Westbrook (16006514) (LOCKED),0.2,4.82,9.09,13.38,3.7199999999999998,7.34,10.83,4.72,9.09,13.38,622.4066390041494,330.03300330033005,224.2152466367713,20,6,11,4,4,10
JuJu Smith-Schuster,PIT,WR,6000.0,JuJu Smith-Schuster (16006378) (LOCKED),14.44,15.600000000000001,17.825000000000003,21.599999999999998,12.600000000000001,14.680000000000001,17.65,15.500000000000002,17.630000000000003,20.7,384.6153846153846,336.6058906030855,277.7777777777778,4,2,12,4,2,6
John Ross,CIN,WR,3000.0,John Ross III (16006534) (LOCKED),1.85,4.57,8.670000000000002,12.0,3.5199999999999996,7.170000000000001,10.0,4.47,8.670000000000002,12.0,656.4551422319474,346.0207612456747,250.0,22,7,13,4,4,11
Anthony Miller,CHI,WR,3200.0,Anthony Miller (16006464) (LOCKED),7.09,6.4,9.2,12.0,5.15,7.6499999999999995,10.0,6.4,9.2,12.0,500.0,347.82608695652175,266.6666666666667,18,6,14,4,4,10
Dontrelle Inman,WAS,WR,3000.0,Dontrelle Inman (16006482) (LOCKED),6.61,5.010000000000001,8.04,10.9,3.9100000000000006,6.49,8.9,5.010000000000001,8.04,10.9,598.8023952095807,373.134328358209,275.22935779816515,26,7,15,5,5,12
David Moore,SEA,WR,3200.0,David Moore (16006466) (LOCKED),7.82,3.0100000000000002,8.51,12.83,2.46,7.11,10.83,3.0100000000000002,8.51,12.83,1063.1229235880398,376.02820211515865,249.41543257989088,23,7,16,5,5,12
Sterling Shepard,NYG,WR,4500.0,Sterling Shepard (16006410) (LOCKED),11.72,8.200000000000001,11.170000000000002,13.6,6.4,8.870000000000001,11.1,8.200000000000001,11.170000000000002,13.6,548.780487804878,402.86481647269466,330.88235294117646,15,5,17,6,5,11
Amari Cooper,DAL,WR,5700.0,Amari Cooper (16006384) (LOCKED),15.91,12.270000000000001,13.77,19.0,10.170000000000002,11.42,16.0,12.270000000000001,13.77,19.0,464.5476772616136,413.9433551198257,300.0,10,4,18,6,4,10
Keenan Allen,LAC,WR,7500.0,Keenan Allen (16006360) (LOCKED),18.51,16.33,18.024999999999995,23.149999999999995,13.23,14.66,18.2,16.23,17.91,21.7,459.2774035517453,416.08876560332885,323.9740820734342,3,2,19,6,2,8
DJ Moore,CAR,WR,5800.0,DJ Moore (16006382) (LOCKED),14.67,10.490000000000002,13.48,18.5,8.34,11.030000000000001,15.5,10.290000000000001,13.38,18.5,552.9075309818874,430.26706231454006,313.5135135135135,11,4,20,7,4,11
Keith Kirkwood,CAR,WR,3000.0,Keith Kirkwood (16006622) (LOCKED),2.3,5.760000000000001,6.8100000000000005,8.8,4.86,5.61,7.25,5.760000000000001,6.8100000000000005,8.8,520.8333333333333,440.52863436123346,340.9090909090909,27,8,21,7,7,15
Willie Snead,BAL,WR,3900.0,Willie Snead IV (16006434) (LOCKED),7.48,6.640000000000001,8.81,10.59,5.140000000000001,7.0600000000000005,8.440000000000001,6.640000000000001,8.81,10.59,587.3493975903614,442.67877412031777,368.271954674221,21,7,22,7,7,14
Jarvis Landry,CLE,WR,6900.0,Jarvis Landry (16006364) (LOCKED),12.47,12.83,15.1,19.44,10.23,12.200000000000001,16.240000000000002,12.73,15.0,19.44,537.8020265003897,456.953642384106,354.9382716049382,7,3,23,7,3,10
Michael Gallup,DAL,WR,4100.0,Michael Gallup (16006424) (LOCKED),11.36,4.960000000000001,8.260000000000002,13.5,4.210000000000001,7.110000000000001,12.0,4.960000000000001,8.260000000000002,13.5,826.6129032258063,496.36803874092,303.7037037037037,24,7,24,8,7,15
Keke Coutee,HOU,WR,5400.0,Keke Coutee (16006392) (LOCKED),11.14,8.020000000000001,10.399999999999999,12.41,6.0200000000000005,8.350000000000001,9.96,7.920000000000001,10.399999999999999,12.41,673.3167082294264,519.2307692307693,435.13295729250603,17,5,25,8,5,13
Laquon Treadwell,ATL,WR,3000.0,Laquon Treadwell (16006602) (LOCKED),6.47,4.4,5.619999999999999,7.2,3.3500000000000005,4.42,5.7,4.4,5.619999999999999,7.2,681.8181818181818,533.8078291814948,416.66666666666663,28,8,26,8,8,16
Tyler Lockett,SEA,WR,6500.0,Tyler Lockett (16006372) (LOCKED),15.89,9.110000000000001,11.96,16.8,7.8100000000000005,10.16,14.65,9.110000000000001,11.96,16.8,713.5016465422611,543.4782608695651,386.90476190476187,13,5,27,8,5,13
Mike Williams,LAC,WR,4500.0,Mike Williams (16006414) (LOCKED),10.3,4.93,8.21,11.06,4.13,6.96,9.56,4.93,8.21,11.06,912.7789046653145,548.1120584652862,406.871609403255,25,7,28,8,7,15
Zach Ertz,PHI,TE,3100.0,Zach Ertz (16006662) (LOCKED),7.29,14.66,17.11,20.5,11.66,13.86,17.0,14.56,17.11,20.5,211.45975443383355,181.18059614260667,151.21951219512195,1,1,1,1,1,2
David Njoku,CLE,TE,2500.0,David Njoku (16006756) (LOCKED),4.9,7.63,10.6,15.0,6.08,8.65,12.9,7.63,10.6,15.0,327.65399737876805,235.8490566037736,166.66666666666666,3,3,2,2,2,5
Greg Olsen,SEA,TE,2500.0,Greg Olsen (16006696) (LOCKED),4.9,7.99,10.489999999999998,12.3,6.1899999999999995,8.54,10.200000000000001,7.99,10.489999999999998,12.3,312.89111389236547,238.32221163012397,203.2520325203252,4,3,3,2,2,5
Trey Burton,IND,TE,2700.0,Trey Burton (16006680) (LOCKED),6.94,7.96,9.98,14.74,6.51,8.23,12.74,7.96,9.98,14.74,339.1959798994975,270.54108216432866,183.17503392130257,6,3,4,3,3,6
Chris Herndon,NYJ,TE,2500.0,Chris Herndon (16006744) (LOCKED),4.7,4.99,8.510000000000002,12.0,3.74,6.96,10.0,4.99,8.510000000000002,12.0,501.002004008016,293.77203290246763,208.33333333333334,10,5,5,4,4,9
Austin Hooper,CLE,TE,3500.0,Austin Hooper (16006654) (LOCKED),8.32,8.4,11.470000000000002,13.84,6.3,9.120000000000001,11.24,8.3,11.470000000000002,13.84,416.66666666666663,305.14385353095025,252.89017341040463,2,2,6,4,2,6
CJ Uzomah,CIN,TE,2500.0,C.J. Uzomah (16006726) (LOCKED),11.35,5.280000000000001,7.7299999999999995,10.3,3.83,6.18,8.450000000000001,5.180000000000001,7.7299999999999995,10.3,473.4848484848484,323.41526520051747,242.71844660194174,11,6,7,5,5,11
Nick Vannett,DEN,TE,2500.0,Nick Vannett (16006766) (LOCKED),2.68,4.06,7.000000000000001,10.9,2.81,5.5,8.9,3.86,6.9,10.9,615.7635467980297,357.1428571428571,229.3577981651376,12,6,8,6,6,12
Jimmy Graham,CHI,TE,3100.0,Jimmy Graham (16006664) (LOCKED),9.41,6.0,8.629999999999999,10.5,4.5,6.930000000000001,8.5,6.0,8.629999999999999,10.5,516.6666666666666,359.2120509849363,295.23809523809524,8,5,9,6,5,11
Vance McDonald,PIT,TE,3200.0,Vance McDonald (16006666) (LOCKED),1.84,6.28,8.61,10.46,4.68,6.910000000000001,8.46,6.18,8.61,10.46,509.5541401273885,371.66085946573753,305.9273422562141,9,5,10,6,5,11
Eric Ebron,PIT,TE,4200.0,Eric Ebron (16006646) (LOCKED),9.52,8.57,10.43,14.05,7.170000000000001,8.879999999999999,12.350000000000001,8.57,10.43,14.05,490.08168028004667,402.6845637583893,298.932384341637,5,3,11,7,3,10
Evan Engram,NYG,TE,3900.0,Evan Engram (16006650) (LOCKED),9.42,7.510000000000002,9.379999999999999,11.100000000000001,5.61,7.430000000000001,8.75,7.410000000000001,9.379999999999999,11.100000000000001,519.3075898801596,415.77825159914715,351.3513513513513,7,4,12,7,4,11
James O'Shaughnessy,JAC,TE,2500.0,James O'Shaughnessy (16006704) (LOCKED),3.73,4.78,5.9399999999999995,7.7,3.6300000000000003,4.640000000000001,6.2,4.78,5.9399999999999995,7.7,523.0125523012553,420.8754208754209,324.67532467532465,13,7,13,7,7,14
Ryan Griffin,NYJ,TE,2500.0,Ryan Griffin (16006746) (LOCKED),1.96,2.6500000000000004,4.390000000000001,5.7,2.0500000000000003,3.54,4.7,2.6500000000000004,4.390000000000001,5.7,943.3962264150942,569.4760820045557,438.59649122807014,14,8,14,8,8,16
Falcons,ATL,DST,1900.0,Falcons  (16006831) (LOCKED),4.87,-1.4714285714285715,-0.6857142857142842,1.0571428571428578,-1.5100000000000007,-0.7379999999999987,1.0300000000000002,1.4499999999999993,2.1500000000000012,3.8500000000000005,-1291.2621359223301,-2770.8333333333394,1797.2972972972962,18,8,1,1,1,9
Jaguars,JAC,DST,2200.0,Jaguars  (16006829) (LOCKED),3.53,6.514285714285714,7.871428571428572,10.628571428571428,9.920571428571428,11.524857142857144,14.457142857142857,8.542857142857144,9.814285714285715,12.485714285714284,337.719298245614,279.491833030853,206.98924731182797,2,2,2,2,2,4
Cowboys,DAL,DST,2400.0,Cowboys  (16006826) (LOCKED),4.8,5.742857142857142,7.357142857142858,9.457142857142856,8.424714285714284,10.300285714285716,12.524285714285712,7.828571428571428,9.071428571428573,10.57142857142857,417.9104477611941,326.2135922330097,253.77643504531727,6,3,3,3,3,6
Bengals,CIN,DST,2300.0,Bengals  (16006828) (LOCKED),3.13,5.9,6.9142857142857155,7.428571428571431,5.74,7.832285714285716,9.38757142857143,6.9,7.9142857142857155,8.42857142857143,389.8305084745762,332.6446280991735,309.6153846153845,7,4,4,3,3,7
Texans,HOU,DST,2800.0,Texans  (16006822) (LOCKED),3.2,6.800000000000001,7.400000000000001,9.142857142857144,8.89,10.040000000000001,12.272857142857145,8.2,8.4,10.142857142857144,411.76470588235287,378.37837837837833,306.24999999999994,5,3,5,4,3,7
Chargers,LAC,DST,3300.0,Chargers  (16006817) (LOCKED),4.67,7.357142857142858,8.642857142857142,11.471428571428572,11.244285714285716,12.455714285714286,15.152857142857142,10.071428571428571,11.128571428571428,13.614285714285714,448.5436893203883,381.8181818181818,287.67123287671234,1,1,6,4,1,5
Broncos,DEN,DST,2300.0,Broncos  (16006827) (LOCKED),4.53,5.242857142857143,5.957142857142858,6.328571428571428,5.026857142857144,6.086142857142859,6.748571428571428,6.242857142857143,6.957142857142858,7.328571428571428,438.69209809264305,386.0911270983213,363.431151241535,15,5,7,4,4,9
Panthers,CAR,DST,2700.0,Panthers  (16006823) (LOCKED),6.53,5.3428571428571425,6.642857142857144,5.971428571428572,5.519857142857142,7.434857142857144,8.467142857142859,6.3428571428571425,7.642857142857144,8.057142857142859,505.3475935828877,406.45161290322574,452.15311004784684,12,4,8,5,4,9
Eagles,PHI,DST,2900.0,Eagles  (16006821) (LOCKED),6.33,5.785714285714286,6.800000000000001,7.771428571428573,6.658714285714286,7.838000000000001,8.971428571428572,6.785714285714286,7.800000000000001,8.771428571428572,501.2345679012346,426.4705882352941,373.16176470588226,9,4,9,5,4,9
Seahawks,SEA,DST,2600.0,Seahawks  (16006824) (LOCKED),6.67,4.657142857142857,6.042857142857143,7.442857142857144,5.647142857142857,7.4678571428571425,9.302857142857142,5.657142857142857,7.042857142857143,8.442857142857143,558.2822085889571,430.26004728132386,349.32821497120915,14,5,10,5,5,10
Team,WAS,DST,3000.0,WAS Football Team  (16006820) (LOCKED),7.8,5.185714285714285,6.714285714285715,7.714285714285715,6.895714285714285,8.646285714285714,9.868285714285715,6.185714285714285,7.714285714285715,8.714285714285715,578.512396694215,446.80851063829783,388.88888888888886,11,4,11,6,4,10
Giants,NYG,DST,2500.0,Giants  (16006825) (LOCKED),6.27,3.7857142857142856,5.5285714285714285,6.628571428571428,4.757714285714285,6.614571428571428,7.828571428571428,4.785714285714286,6.5285714285714285,7.628571428571428,660.377358490566,452.1963824289406,377.15517241379314,16,6,12,6,6,12
Colts,IND,DST,3200.0,Colts  (16006818) (LOCKED),9.07,5.585714285714285,6.885714285714286,8.67142857142857,7.145714285714286,8.457714285714285,10.25242857142857,6.585714285714285,7.885714285714286,9.67142857142857,572.8900255754476,464.73029045643153,369.02800658978583,8,4,13,6,4,10
Bears,CHI,DST,3600.0,Bears  (16006814) (LOCKED),6.2,6.3,7.6000000000000005,9.685714285714287,8.167,10.030000000000001,12.715714285714288,7.5,8.600000000000001,10.685714285714287,571.4285714285714,473.6842105263158,371.6814159292035,4,2,14,6,2,8
Ravens,BAL,DST,4000.0,Ravens  (16006812) (LOCKED),8.67,6.785714285714286,7.771428571428571,9.599999999999998,10.13342857142857,11.053857142857144,12.819999999999999,9.357142857142858,9.714285714285715,10.999999999999998,589.4736842105264,514.7058823529412,416.66666666666674,3,2,15,7,2,9
Steelers,PIT,DST,3500.0,Steelers  (16006815) (LOCKED),9.6,5.6571428571428575,6.728571428571429,8.67142857142857,6.761142857142858,8.090571428571428,10.291428571428572,6.6571428571428575,7.728571428571429,9.67142857142857,618.6868686868687,520.1698513800425,403.62438220757826,10,4,16,7,4,11
Jets,NYJ,DST,2000.0,Jets  (16006830) (LOCKED),4.33,3.1857142857142855,3.6857142857142864,3.628571428571429,3.0497142857142867,4.202571428571429,4.792857142857144,4.185714285714286,5.0285714285714285,5.342857142857143,627.8026905829597,542.6356589147285,551.1811023622047,17,7,17,7,7,14
Browns,CLE,DST,3700.0,Browns  (16006813) (LOCKED),6.13,6.142857142857143,6.2,7.485714285714285,8.417714285714286,8.440999999999999,9.735714285714286,7.2285714285714295,7.2,8.485714285714286,602.3255813953488,596.7741935483871,494.2748091603054,13,5,18,8,5,13
