,Player,Position,Salary,DK_Points,DK_Value
35,James White,RB,4900,12.440000000000001,393.8906752411575
36,Nick Chubb,RB,6400,16.209999999999997,394.8180135718693
37,David Johnson,RB,6800,16.7,407.185628742515
38,Carlos Hyde,RB,4300,10.41,413.06436119116233
39,David Montgomery,RB,5300,12.74,416.0125588697017
40,Tarik Cohen,RB,4600,10.950000000000001,420.0913242009132
41,Derrick Henry,RB,6300,14.520000000000001,433.8842975206611
42,Rex Burkhead,RB,4400,10.14,433.92504930966464
43,Dalvin Cook,RB,8300,19.050000000000004,435.6955380577427
44,Chris Carson,RB,5700,12.950000000000001,440.1544401544401
45,Todd Gurley,RB,7000,15.879999999999999,440.8060453400504
46,Josh Jacobs,RB,5100,11.25,453.3333333333333
47,Frank Gore,RB,4400,9.700000000000001,453.60824742268034
48,Royce Freeman,RB,4800,10.389999999999999,461.9826756496632
49,Mark Ingram,RB,6600,14.199999999999998,464.78873239436626
50,Duke Johnson,RB,4200,8.940000000000001,469.79865771812075
51,Adrian Peterson,RB,4300,8.980000000000002,478.84187082405333
52,Peyton Barber,RB,4300,8.230000000000002,522.478736330498
53,LeSean McCoy,RB,5600,10.650000000000002,525.8215962441313
54,Devin Singletary,RB,4200,7.470000000000001,562.2489959839357
55,Darrel Williams,RB,4700,7.9399999999999995,591.9395465994962
56,Sony Michel,RB,5500,9.02,609.7560975609756
57,Nyheim Hines,RB,4000,6.449999999999999,620.15503875969
58,Dion Lewis,RB,3700,5.8500000000000005,632.4786324786324
59,Ito Smith,RB,3700,5.3100000000000005,696.7984934086628
60,Kalen Ballage,RB,3800,5.400000000000001,703.7037037037036
61,Rashaad Penny,RB,4200,5.780000000000001,726.6435986159169
62,Malcolm Brown,RB,4400,5.87,749.5741056218058
63,Jalen Richard,RB,4000,5.33,750.46904315197
64,Melvin Gordon,RB,7700,5.380000000000001,1431.2267657992563
65,Terry McLaurin,WR,4500,15.82,284.45006321112515
66,Keenan Allen,WR,7600,26.45,287.33459357277883
67,Christian Kirk,WR,5100,16.14,315.98513011152414
68,Kenny Golladay,WR,5900,18.37,321.1758301578661
69,Tyler Lockett,WR,6300,19.429999999999996,324.2408646423058
70,Paul Richardson,WR,3700,11.41,324.2769500438212
71,Cooper Kupp,WR,6500,19.839999999999996,327.62096774193554
72,Brandin Cooks,WR,6200,18.919999999999998,327.6955602536998
73,Dontrelle Inman,WR,3000,9.11,329.30845225027446
74,Larry Fitzgerald,WR,5600,16.88,331.7535545023697
75,Trey Quinn,WR,3000,9.020000000000001,332.5942350332594
76,DeAndre Hopkins,WR,7700,22.68,339.5061728395062
77,Will Fuller,WR,4500,13.01,345.8877786318217
78,Julio Jones,WR,7800,22.25,350.561797752809
79,Odell Beckham Jr.,WR,7300,20.49,356.2713518789654
80,Courtland Sutton,WR,4600,12.88,357.1428571428571
81,Sterling Shepard,WR,5800,16.049999999999997,361.3707165109035
82,Allen Robinson,WR,5600,15.49,361.5235635894125
83,Sammy Watkins,WR,6700,18.529999999999998,361.5758229897464
84,Marquise Brown,WR,5800,15.36,377.6041666666667
85,Mike Evans,WR,7100,18.709999999999997,379.47621592731167
86,Preston Williams,WR,3900,10.079999999999998,386.904761904762
87,Chris Godwin,WR,6000,15.440000000000001,388.60103626943004
88,Marvin Jones,WR,5400,13.76,392.4418604651163
89,Emmanuel Sanders,WR,4900,12.120000000000001,404.29042904290424
90,Mohamed Sanu,WR,4100,10.059999999999999,407.5546719681909
91,John Brown,WR,5300,12.9,410.85271317829455
92,Curtis Samuel,WR,4600,11.1,414.4144144144144
93,Julian Edelman,WR,6500,15.620000000000001,416.13316261203585
94,Adam Thielen,WR,6600,15.76,418.7817258883249
95,Mecole Hardman,WR,5100,12.05,423.23651452282155
96,Corey Davis,WR,4200,9.899999999999999,424.2424242424243
97,Tyrell Williams,WR,5700,13.34,427.2863568215892
98,KeeSean Johnson,WR,3200,7.07,452.6166902404526
99,Calvin Ridley,WR,5000,11.030000000000001,453.30915684496824
100,Cole Beasley,WR,4700,10.33,454.9854791868345
101,Jarvis Landry,WR,5100,11.02,462.7949183303086
102,Robert Woods,WR,6100,13.01,468.8700999231361
103,Demarcus Robinson,WR,5200,10.840000000000002,479.70479704797043
104,Danny Amendola,WR,3900,8.01,486.89138576779027
105,Kenny Stills,WR,4200,8.52,492.9577464788733
106,Chris Conley,WR,4000,8.1,493.8271604938272
107,Cody Latimer,WR,3600,7.28,494.5054945054945
108,Jaron Brown,WR,3400,6.820000000000001,498.53372434017587
109,Josh Gordon,WR,5900,11.690000000000001,504.7048759623609
110,Stefon Diggs,WR,5500,10.829999999999998,507.8485687903971
111,Adam Humphries,WR,4000,7.870000000000001,508.259212198221
112,Zay Jones,WR,3100,5.91,524.5346869712351
113,A.J. Brown,WR,3700,6.99,529.3276108726752
114,Phillip Dorsett,WR,4700,8.75,537.1428571428571
115,Hunter Renfrow,WR,3800,6.91,549.9276410998552
116,Jakeem Grant,WR,3500,6.32,553.7974683544304
117,Bennie Fowler,WR,3500,6.289999999999999,556.4387917329094
118,Anthony Miller,WR,3700,6.6000000000000005,560.6060606060605
119,Deon Cain,WR,3200,5.640000000000001,567.3758865248226
120,Jarius Wright,WR,3000,5.199999999999999,576.923076923077
121,Damion Ratley,WR,3500,6.050000000000001,578.5123966942148
122,Darius Slayton,WR,3200,5.43,589.3186003683242
123,J.J. Nelson,WR,3600,6.02,598.0066445182724
124,Breshad Perriman,WR,3200,5.300000000000001,603.7735849056603
125,Dede Westbrook,WR,5500,9.079999999999998,605.7268722466962
126,David Moore,WR,3400,5.52,615.9420289855072
127,Chester Rogers,WR,3100,5.029999999999999,616.3021868787278
128,Albert Wilson,WR,4000,6.370000000000001,627.9434850863421
129,Willie Snead,WR,4400,6.67,659.6701649175412
130,Parris Campbell,WR,4900,6.67,734.6326836581709
131,T.Y. Hilton,WR,6400,7.18,891.3649025069639
132,Evan Engram,TE,5700,17.79,320.40472175379426
133,Greg Olsen,TE,4200,12.83,327.3577552611068
134,Darren Waller,TE,5200,15.75,330.1587301587302
135,Mark Andrews,TE,5000,14.120000000000001,354.1076487252124
136,Will Dissly,TE,3600,10.04,358.56573705179284
137,Travis Kelce,TE,7200,19.679999999999996,365.85365853658544
138,Austin Hooper,TE,4300,11.729999999999999,366.5814151747656
139,Delanie Walker,TE,4800,13.05,367.81609195402297
140,T.J. Hockenson,TE,3300,8.760000000000002,376.7123287671232
141,Eric Ebron,TE,4000,10.3,388.34951456310677
142,Noah Fant,TE,2600,6.390000000000001,406.885758998435
143,Demetrius Harris,TE,2500,5.140000000000001,486.3813229571984
144,Jack Doyle,TE,3700,7.58,488.12664907651714
145,Vernon Davis,TE,3400,6.949999999999999,489.20863309352524
146,Dawson Knox,TE,2900,5.66,512.3674911660777
147,O.J. Howard,TE,3900,7.57,515.1915455746367
148,James O'Shaughnessy,TE,3000,5.640000000000001,531.9148936170212
149,Jordan Akins,TE,3100,5.119999999999999,605.4687500000001
150,Trey Burton,TE,3800,5.869999999999999,647.359454855196
151,Carolina Panthers,DST,2300,7.0,328.57142857142856
152,Arizona Cardinals,DST,2400,6.699999999999999,358.20895522388065
153,Seattle Seahawks,DST,3300,9.2,358.69565217391306
154,Los Angeles Rams,DST,3500,9.0,388.8888888888889
155,Baltimore Ravens,DST,3200,8.100000000000001,395.06172839506166
156,Washington Redskins,DST,2800,6.9,405.7971014492753
157,Denver Broncos,DST,2900,7.1,408.4507042253521
158,Cleveland Browns,DST,2500,6.0,416.6666666666667
159,Los Angeles Chargers,DST,3800,9.0,422.22222222222223
160,Indianapolis Colts,DST,3100,7.199999999999999,430.5555555555556
161,Atlanta Falcons,DST,2900,6.7,432.8358208955224
162,New England Patriots,DST,3700,8.400000000000002,440.47619047619037
163,Kansas City Chiefs,DST,3000,6.800000000000001,441.17647058823525
164,Houston Texans,DST,3100,7.0,442.85714285714283
165,Minnesota Vikings,DST,3400,7.500000000000001,453.33333333333326
166,Jacksonville Jaguars,DST,3700,7.9,468.3544303797468
167,Tennessee Titans,DST,2600,5.5,472.72727272727275
168,Chicago Bears,DST,3400,6.800000000000001,499.99999999999994
169,Buffalo Bills,DST,2600,5.0,520.0
170,Oakland Raiders,DST,2700,5.0,540.0
171,New York Giants,DST,3600,5.6,642.8571428571429
