,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
18,Geoff Swaim,TEN,3.9,1.1,2.4,37.9,8.3,23.0,0.2,0.0,0.1,0.0,0.1,0.0,5.0,1.1,3.0,11,TE
19,Mark Andrews,BAL,2.1,1.3,1.6,24.8,15.0,19.1,0.2,0.1,0.2,0.0,0.0,0.0,3.7,2.0,2.9,11,TE
20,Cameron Brate,TB,2.2,1.0,1.6,23.1,15.0,17.8,0.3,0.0,0.2,0.0,0.1,0.1,4.1,1.5,2.6,11,TE
21,Dallas Goedert,PHI,2.0,1.2,1.7,23.6,13.6,18.4,0.3,0.0,0.1,0.0,0.0,0.0,4.2,2.0,2.6,11,TE
22,Jesse James,DET,2.2,1.0,1.7,26.9,15.0,20.1,0.2,0.0,0.1,0.0,0.1,0.0,3.7,1.5,2.6,11,TE
23,Tyler Higbee,LAR,1.8,1.0,1.4,22.8,10.0,16.7,0.2,0.0,0.1,0.0,0.0,0.0,3.5,1.0,2.4,11,TE
24,Virgil Green,LAC,1.5,1.2,1.3,17.0,15.0,15.8,0.2,0.1,0.1,0.0,0.0,0.0,2.8,2.1,2.4,11,TE
25,Hayden Hurst,ATL,2.0,0.8,1.4,20.0,9.5,15.1,0.2,0.0,0.1,0.0,0.0,0.0,2.5,1.8,2.2,11,TE
26,Luke Stocker,ATL,1.7,0.9,1.2,19.0,10.1,13.6,0.2,0.1,0.1,0.0,0.0,0.0,2.7,1.6,2.0,11,TE
27,Mo Alie-Cox,IND,1.3,0.8,1.1,18.3,8.6,13.1,0.2,0.1,0.1,0.0,0.0,0.0,2.8,1.5,2.0,11,TE
28,Demetrius Harris,CHI,1.2,0.9,1.0,15.9,10.0,12.7,0.2,0.0,0.1,0.0,0.0,0.0,3.0,1.0,1.9,11,TE
29,Josh Hill,NO,1.5,0.9,1.3,16.5,9.2,13.6,0.1,0.1,0.1,0.0,0.1,0.0,2.3,1.5,1.9,11,TE
30,Derek Carrier,LV,2.6,0.4,1.4,25.5,2.9,13.3,0.1,0.0,0.1,0.0,0.0,0.0,3.2,0.4,1.7,11,TE
31,Levine Toilolo,NYG,1.4,0.3,1.0,15.2,3.1,9.6,0.2,0.0,0.1,0.0,0.1,0.0,2.7,0.3,1.6,11,TE
32,Jordan Akins,HOU,1.2,0.7,0.9,12.6,8.0,10.2,0.1,0.0,0.1,0.0,0.1,0.0,1.7,1.1,1.4,11,TE
33,Blake Bell,DAL,1.3,0.0,0.8,15.0,0.0,9.1,0.1,0.0,0.1,0.0,0.1,0.0,2.1,0.0,1.3,11,TE
34,Dan Arnold,ARI,0.9,0.2,0.7,11.0,2.9,8.0,0.1,0.0,0.1,0.0,0.0,0.0,1.6,0.5,1.3,11,TE
35,Nick Boyle,BAL,1.4,0.7,1.0,13.0,6.3,8.7,0.1,0.0,0.1,0.0,0.1,0.0,1.8,0.6,1.1,11,TE
36,Marcedes Lewis,GB,1.3,0.3,0.7,13.1,3.5,7.7,0.1,0.0,0.1,0.0,0.0,0.0,1.9,0.5,1.1,11,TE
37,Anthony Firkser,TEN,1.0,0.3,0.5,11.0,3.0,5.9,0.1,0.0,0.1,0.0,0.2,0.1,1.5,0.3,0.9,11,TE
38,Ian Thomas,CAR,1.4,0.1,0.6,13.9,1.1,6.3,0.1,0.0,0.0,0.0,0.0,0.0,2.0,0.1,0.9,11,TE
39,Blake Jarwin,DAL,1.0,0.2,0.5,15.0,2.3,6.9,0.1,0.0,0.0,0.0,0.0,0.0,1.5,0.2,0.8,11,TE
40,Dalton Schultz,DAL,1.0,0.3,0.5,11.0,2.5,5.0,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.3,0.7,11,TE
41,Richard Rodgers,PHI,0.4,0.3,0.4,5.6,3.9,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.5,11,TE
42,Eric Saubert,JAC,0.5,0.2,0.4,5.3,1.9,3.8,0.1,0.0,0.0,0.0,0.2,0.1,1.1,0.2,0.5,11,TE
43,Xavier Grimble,BAL,0.3,0.2,0.3,4.3,2.0,3.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.3,0.4,11,TE
44,Tyler Conklin,MIN,0.5,0.3,0.4,5.7,2.1,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.3,11,TE
45,Antony Auclair,TB,0.4,0.3,0.4,4.1,2.7,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.3,11,TE
46,Jerell Adams,DET,0.3,0.0,0.2,3.5,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.3,11,TE
47,Tyrone Swoopes,WAS,0.2,0.2,0.2,2.9,2.9,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,11,TE
48,MyCole Pruitt,TEN,0.3,0.0,0.1,3.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,11,TE
49,Darrell Daniels,ARI,0.3,0.0,0.2,2.0,0.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,11,TE
50,Jeremy Sprinkle,WAS,0.4,0.1,0.2,4.6,0.7,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.2,11,TE
51,Chris Manhertz,CAR,0.2,0.2,0.2,1.9,1.1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,11,TE
52,Robert Tonyan,GB,0.1,0.1,0.1,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,11,TE
53,Deon Yelder,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,TE
54,Garrett Griffin,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,TE
55,Troy Fumagalli,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,TE
56,Stephen Anderson,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,TE
57,Clark Harris,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,TE
58,Temarrick Hemingway,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,TE
59,Evan Baylis,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,TE
60,Marcus Baugh,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,TE
