Player,Team,Position,Salary,Name + ID,AvgPointsPerGame,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Dynasty_MIN,Dynasty_MID,Dynasty_MAX,Redraft_MIN,Redraft_MID,Redraft_MAX,Draft Kings Value_MAX,Draft Kings Value_MID,Draft Kings Value_MIN,Draft Kings_MID_Rank,Draft Kings_MID_Tier,Draft Kings Value_MID_Rank,Draft Kings Value_MID_Tier,Min_Tier,Add_Tier
Derek Carr,LV,QB,5700.0,Derek Carr (15819778),18.36,17.552,21.417,23.809999999999995,15.611999999999998,18.852000000000004,21.009999999999998,16.612,19.452,21.41,324.7493163172288,266.14371760750805,239.39521209575813,6,4,1,1,1,5
Matt Ryan,ATL,QB,5900.0,Matt Ryan (15819774),19.49,15.069999999999999,21.547000000000008,24.47,12.62,17.682000000000006,20.67,13.62,18.582000000000008,21.37,391.5063039150631,273.8200213486795,241.11156518185535,5,4,2,1,1,5
Daniel Jones,NYG,QB,5500.0,Daniel Jones (15819782),15.03,15.162,19.491,24.51,13.562000000000001,18.345999999999997,23.410000000000004,14.662,19.046,23.410000000000004,362.74897770742643,282.1815196757478,224.39820481436146,9,5,3,2,2,7
Josh Allen,BUF,QB,7600.0,Josh Allen (15819765),26.89,19.65,25.982,34.75,17.7,23.642000000000003,31.650000000000002,18.6,24.342,31.650000000000002,386.7684478371502,292.5101993687938,218.70503597122303,2,2,4,3,2,5
Robert Griffin,BAL,QB,4100.0,Robert Griffin III (15847527),-0.18,9.637999999999998,13.992,18.15,8.137999999999998,12.892,17.349999999999998,9.338,13.792,18.05,425.39946046897705,293.02458547741566,225.89531680440774,21,8,5,3,3,11
Patrick Mahomes,KC,QB,8000.0,Patrick Mahomes (15819764),28.01,21.648000000000003,27.157999999999998,31.644000000000002,18.438000000000002,23.558,28.644000000000002,19.338000000000005,24.058,28.644000000000002,369.54915003695487,294.57250165697036,252.8125395019593,1,1,6,3,1,4
Justin Herbert,LAC,QB,7200.0,Justin Herbert (15819766),26.74,18.8,23.865999999999993,30.944,16.4,20.996,27.844,17.3,21.595999999999997,27.844,382.9787234042553,301.68440459230715,232.6783867631851,4,3,7,3,3,6
Jared Goff,LAR,QB,6000.0,Jared Goff (15819773),19.93,15.549999999999999,19.435000000000002,23.349999999999994,13.500000000000002,16.71,20.049999999999997,14.500000000000002,17.610000000000003,20.849999999999998,385.85209003215436,308.72137895549264,256.95931477516064,11,5,8,4,4,9
Ryan Tannehill,TEN,QB,5800.0,Ryan Tannehill (15819777),21.04,14.450000000000001,18.262,22.375999999999998,13.25,16.922000000000004,19.856,14.25,17.722,20.456,401.3840830449827,317.59938670463254,259.20629245620313,15,6,9,4,4,10
Tom Brady,TB,QB,6600.0,Tom Brady (15819767),21.46,17.181,20.7,23.929999999999993,15.036,18.300000000000004,21.279999999999998,15.936000000000002,18.900000000000002,21.279999999999998,384.14527675921073,318.84057971014494,275.80442958629345,7,4,10,4,4,8
