,Unnamed: 0,Position,Name + ID,Player,ID,Roster Position,Salary,Game Info,Team,AvgPointsPerGame
61,61,RB,Giovani Bernard (15819856),Giovani Bernard,15819856.0,RB/FLEX,5700.0,NYG@CIN 11/29/2020 01:00PM ET,CIN,9.95
62,62,WR,Antonio Brown (15820086),Antonio Brown,15820086.0,WR/FLEX,5700.0,KC@TB 11/29/2020 04:25PM ET,TB,11.17
63,63,QB,Gardner Minshew II (15819779),Gardner Minshew,15819779.0,QB,5600.0,CLE@JAX 11/29/2020 01:00PM ET,JAC,21.2
64,64,RB,Kareem Hunt (15819860),Kareem Hunt,15819860.0,RB/FLEX,5600.0,CLE@JAX 11/29/2020 01:00PM ET,CLE,15.25
65,65,RB,Raheem Mostert (15819862),Raheem Mostert,15819862.0,RB/FLEX,5600.0,SF@LAR 11/29/2020 04:05PM ET,SF,17.08
66,66,WR,Brandon Aiyuk (15820088),Brandon Aiyuk,15820088.0,WR/FLEX,5600.0,SF@LAR 11/29/2020 04:05PM ET,SF,14.84
67,67,QB,Ryan Fitzpatrick (15819780),Ryan Fitzpatrick,15819780.0,QB,5500.0,MIA@NYJ 11/29/2020 01:00PM ET,MIA,20.03
68,68,RB,Todd Gurley II (15819864),Todd Gurley,15819864.0,RB/FLEX,5500.0,LV@ATL 11/29/2020 01:00PM ET,ATL,14.22
69,69,QB,Joe Burrow (15819781),Joe Burrow,15819781.0,QB,5500.0,NYG@CIN 11/29/2020 01:00PM ET,CIN,19.77
70,70,QB,Daniel Jones (15819782),Daniel Jones,15819782.0,QB,5500.0,NYG@CIN 11/29/2020 01:00PM ET,NYG,15.03
71,71,WR,Cole Beasley (15820090),Cole Beasley,15820090.0,WR/FLEX,5500.0,LAC@BUF 11/29/2020 01:00PM ET,BUF,14.62
72,72,RB,J.K. Dobbins (15847533),JK Dobbins,15847533.0,RB/FLEX,5500.0,BAL@PIT 11/29/2020 01:00PM ET,BAL,8.83
73,73,RB,Kenyan Drake (15819866),Kenyan Drake,15819866.0,RB/FLEX,5400.0,ARI@NE 11/29/2020 01:00PM ET,ARI,13.11
74,74,WR,Jamison Crowder (15820092),Jamison Crowder,15820092.0,WR/FLEX,5400.0,MIA@NYJ 11/29/2020 01:00PM ET,NYJ,16.92
75,75,QB,P.J. Walker (15819784),PJ Walker,15819784.0,QB,5400.0,CAR@MIN 11/29/2020 01:00PM ET,CAR,4.24
76,76,QB,Jameis Winston (15819783),Jameis Winston,15819783.0,QB,5400.0,NO@DEN 11/29/2020 04:05PM ET,NO,1.25
77,77,WR,Deebo Samuel (15820094),Deebo Samuel,15820094.0,WR/FLEX,5400.0,SF@LAR 11/29/2020 04:05PM ET,SF,10.48
78,78,RB,Chase Edmonds (15819868),Chase Edmonds,15819868.0,RB/FLEX,5300.0,ARI@NE 11/29/2020 01:00PM ET,ARI,12.12
79,79,WR,Jakobi Meyers (15820096),Jakobi Meyers,15820096.0,WR/FLEX,5300.0,ARI@NE 11/29/2020 01:00PM ET,NE,13.38
80,80,QB,Baker Mayfield (15819785),Baker Mayfield,15819785.0,QB,5300.0,CLE@JAX 11/29/2020 01:00PM ET,CLE,13.35
81,81,QB,Jake Luton (15819786),Jake Luton,15819786.0,QB,5200.0,CLE@JAX 11/29/2020 01:00PM ET,JAC,12.42
82,82,WR,DJ Chark Jr. (15820098),DJ Chark,15820098.0,WR/FLEX,5200.0,CLE@JAX 11/29/2020 01:00PM ET,JAC,13.49
83,83,WR,Jarvis Landry (15820100),Jarvis Landry,15820100.0,WR/FLEX,5200.0,CLE@JAX 11/29/2020 01:00PM ET,CLE,9.2
84,84,RB,Melvin Gordon III (15819870),Melvin Gordon,15819870.0,RB/FLEX,5200.0,NO@DEN 11/29/2020 04:05PM ET,DEN,13.56
85,85,QB,Nick Mullens (15819787),Nick Mullens,15819787.0,QB,5200.0,SF@LAR 11/29/2020 04:05PM ET,SF,12.45
86,86,QB,Jimmy Garoppolo (15819788),Jimmy Garoppolo,15819788.0,QB,5200.0,SF@LAR 11/29/2020 04:05PM ET,SF,11.56
87,87,RB,Gus Edwards (15847537),Gus Edwards,15847537.0,RB/FLEX,5200.0,BAL@PIT 11/29/2020 01:00PM ET,BAL,6.18
88,88,TE,Mark Andrews (15847581),Mark Andrews,15847581.0,TE/FLEX,5200.0,BAL@PIT 11/29/2020 01:00PM ET,BAL,11.94
89,89,QB,Sam Darnold (15819791),Sam Darnold,15819791.0,QB,5100.0,MIA@NYJ 11/29/2020 01:00PM ET,NYJ,11.27
90,90,RB,Salvon Ahmed (15819874),Salvon Ahmed,15819874.0,RB/FLEX,5100.0,MIA@NYJ 11/29/2020 01:00PM ET,MIA,10.73
91,91,WR,Sterling Shepard (15820104),Sterling Shepard,15820104.0,WR/FLEX,5100.0,NYG@CIN 11/29/2020 01:00PM ET,NYG,11.98
92,92,QB,Tyrod Taylor (15819790),Tyrod Taylor,15819790.0,QB,5100.0,LAC@BUF 11/29/2020 01:00PM ET,LAC,4.51
93,93,WR,Curtis Samuel (15820102),Curtis Samuel,15820102.0,WR/FLEX,5100.0,CAR@MIN 11/29/2020 01:00PM ET,CAR,13.77
94,94,QB,Drew Lock (15819789),Drew Lock,15819789.0,QB,5100.0,NO@DEN 11/29/2020 04:05PM ET,DEN,13.81
95,95,WR,Jerry Jeudy (15820106),Jerry Jeudy,15820106.0,WR/FLEX,5100.0,NO@DEN 11/29/2020 04:05PM ET,DEN,11.09
96,96,RB,Darrell Henderson Jr. (15819872),Darrell Henderson,15819872.0,RB/FLEX,5100.0,SF@LAR 11/29/2020 04:05PM ET,LAR,10.8
97,97,WR,Michael Pittman Jr. (15820120),Michael Pittman,15820120.0,WR/FLEX,5000.0,TEN@IND 11/29/2020 01:00PM ET,IND,9.33
98,98,QB,Chris Streveler (15819793),Chris Streveler,15819793.0,QB,5000.0,ARI@NE 11/29/2020 01:00PM ET,ARI,0.3
99,99,QB,Joe Flacco (15819794),Joe Flacco,15819794.0,QB,5000.0,MIA@NYJ 11/29/2020 01:00PM ET,NYJ,11.55
100,100,RB,Wayne Gallman Jr. (15819876),Wayne Gallman,15819876.0,RB/FLEX,5000.0,NYG@CIN 11/29/2020 01:00PM ET,NYG,9.75
101,101,WR,Tyler Boyd (15820108),Tyler Boyd,15820108.0,WR/FLEX,5000.0,NYG@CIN 11/29/2020 01:00PM ET,CIN,16.84
102,102,WR,Mike Williams (15820110),Mike Williams,15820110.0,WR/FLEX,5000.0,LAC@BUF 11/29/2020 01:00PM ET,LAC,11.82
103,103,QB,C.J. Beathard (15819792),CJ Beathard,15819792.0,QB,5000.0,SF@LAR 11/29/2020 04:05PM ET,SF,4.09
104,104,WR,Corey Davis (15820118),Corey Davis,15820118.0,WR/FLEX,4900.0,TEN@IND 11/29/2020 01:00PM ET,TEN,15.11
105,105,WR,Nelson Agholor (15820116),Nelson Agholor,15820116.0,WR/FLEX,4900.0,LV@ATL 11/29/2020 01:00PM ET,LV,10.73
106,106,QB,Ryan Finley (15819795),Ryan Finley,15819795.0,QB,4900.0,NYG@CIN 11/29/2020 01:00PM ET,CIN,1.05
107,107,WR,Darius Slayton (15820114),Darius Slayton,15820114.0,WR/FLEX,4900.0,NYG@CIN 11/29/2020 01:00PM ET,NYG,11.93
108,108,WR,Tim Patrick (15820122),Tim Patrick,15820122.0,WR/FLEX,4900.0,NO@DEN 11/29/2020 04:05PM ET,DEN,13.26
109,109,RB,Leonard Fournette (15819878),Leonard Fournette,15819878.0,RB/FLEX,4900.0,KC@TB 11/29/2020 04:25PM ET,TB,11.02
110,110,QB,Case Keenum (15819796),Case Keenum,15819796.0,QB,4800.0,CLE@JAX 11/29/2020 01:00PM ET,CLE,1.84
111,111,WR,Russell Gage (15820126),Russell Gage,15820126.0,WR/FLEX,4800.0,LV@ATL 11/29/2020 01:00PM ET,ATL,9.45
112,112,QB,Brandon Allen (15832549),Brandon Allen,15832549.0,QB,4800.0,NYG@CIN 11/29/2020 01:00PM ET,CIN,0.0
113,113,RB,Zack Moss (15819880),Zack Moss,15819880.0,RB/FLEX,4800.0,LAC@BUF 11/29/2020 01:00PM ET,BUF,8.89
114,114,WR,John Brown (15820112),John Brown,15820112.0,WR/FLEX,4800.0,LAC@BUF 11/29/2020 01:00PM ET,BUF,9.95
115,115,TE,Hunter Henry (15820358),Hunter Henry,15820358.0,TE/FLEX,4800.0,LAC@BUF 11/29/2020 01:00PM ET,LAC,10.25
116,116,QB,Brett Rypien (15819797),Brett Rypien,15819797.0,QB,4800.0,NO@DEN 11/29/2020 04:05PM ET,DEN,7.65
117,117,WR,Emmanuel Sanders (15820124),Emmanuel Sanders,15820124.0,WR/FLEX,4800.0,NO@DEN 11/29/2020 04:05PM ET,NO,12.16
118,118,QB,Jarrett Stidham (15819799),Jarrett Stidham,15819799.0,QB,4700.0,ARI@NE 11/29/2020 01:00PM ET,NE,3.28
119,119,WR,Rashard Higgins (15820130),Rashard Higgins,15820130.0,WR/FLEX,4700.0,CLE@JAX 11/29/2020 01:00PM ET,CLE,8.86
120,120,QB,Matt Schaub (15819798),Matt Schaub,15819798.0,QB,4700.0,LV@ATL 11/29/2020 01:00PM ET,ATL,0.0
121,121,WR,Tee Higgins (15820128),Tee Higgins,15820128.0,WR/FLEX,4700.0,NYG@CIN 11/29/2020 01:00PM ET,CIN,15.3
122,122,RB,Jerick McKinnon (15819882),Jerick McKinnon,15819882.0,RB/FLEX,4700.0,SF@LAR 11/29/2020 04:05PM ET,SF,10.9
123,123,RB,Malcolm Brown (15819884),Malcolm Brown,15819884.0,RB/FLEX,4700.0,SF@LAR 11/29/2020 04:05PM ET,LAR,9.42
124,124,WR,Sammy Watkins (15820132),Sammy Watkins,15820132.0,WR/FLEX,4700.0,KC@TB 11/29/2020 04:25PM ET,KC,10.9
125,125,WR,Marquise Brown (15847559),Marquise Brown,15847559.0,WR/FLEX,4700.0,BAL@PIT 11/29/2020 01:00PM ET,BAL,9.02
126,126,RB,Nyheim Hines (15819886),Nyheim Hines,15819886.0,RB/FLEX,4600.0,TEN@IND 11/29/2020 01:00PM ET,IND,12.15
127,127,QB,Mike Glennon (15819800),Mike Glennon,15819800.0,QB,4600.0,CLE@JAX 11/29/2020 01:00PM ET,JAC,0.0
128,128,RB,Devonta Freeman (15819888),Devonta Freeman,15819888.0,RB/FLEX,4600.0,NYG@CIN 11/29/2020 01:00PM ET,NYG,7.2
129,129,QB,Will Grier (15819801),Will Grier,15819801.0,QB,4600.0,CAR@MIN 11/29/2020 01:00PM ET,CAR,0.0
130,130,RB,James White (15819892),James White,15819892.0,RB/FLEX,4500.0,ARI@NE 11/29/2020 01:00PM ET,NE,8.34
131,131,WR,Julian Edelman (15820134),Julian Edelman,15820134.0,WR/FLEX,4500.0,ARI@NE 11/29/2020 01:00PM ET,NE,9.87
132,132,TE,Evan Engram (15820360),Evan Engram,15820360.0,TE/FLEX,4500.0,NYG@CIN 11/29/2020 01:00PM ET,NYG,8.68
133,133,RB,Tevin Coleman (15819894),Tevin Coleman,15819894.0,RB/FLEX,4500.0,SF@LAR 11/29/2020 04:05PM ET,SF,3.8
134,134,RB,Le'Veon Bell (15819890),Le'Veon Bell,15819890.0,RB/FLEX,4500.0,KC@TB 11/29/2020 04:25PM ET,KC,6.15
135,135,QB,Jacoby Brissett (15819802),Jacoby Brissett,15819802.0,QB,4400.0,TEN@IND 11/29/2020 01:00PM ET,IND,1.56
136,136,RB,Phillip Lindsay (15819896),Phillip Lindsay,15819896.0,RB/FLEX,4400.0,NO@DEN 11/29/2020 04:05PM ET,DEN,7.4
137,137,TE,Rob Gronkowski (15820362),Rob Gronkowski,15820362.0,TE/FLEX,4400.0,KC@TB 11/29/2020 04:25PM ET,TB,8.63
138,138,RB,Mark Ingram II (15847535),Mark Ingram,15847535.0,RB/FLEX,4400.0,BAL@PIT 11/29/2020 01:00PM ET,BAL,5.64
139,139,RB,Frank Gore (15819898),Frank Gore,15819898.0,RB/FLEX,4300.0,MIA@NYJ 11/29/2020 01:00PM ET,NYJ,6.65
140,140,WR,Preston Williams (15820136),Preston Williams,15820136.0,WR/FLEX,4300.0,MIA@NYJ 11/29/2020 01:00PM ET,MIA,9.72
141,141,TE,Mike Gesicki (15820364),Mike Gesicki,15820364.0,TE/FLEX,4300.0,MIA@NYJ 11/29/2020 01:00PM ET,MIA,8.44
142,142,QB,Marcus Mariota (15819803),Marcus Mariota,15819803.0,QB,4300.0,LV@ATL 11/29/2020 01:00PM ET,LV,0.0
143,143,WR,Henry Ruggs III (15820138),Henry Ruggs,15820138.0,WR/FLEX,4300.0,LV@ATL 11/29/2020 01:00PM ET,LV,6.62
144,144,QB,Sean Mannion (15819805),Sean Mannion,15819805.0,QB,4300.0,CAR@MIN 11/29/2020 01:00PM ET,MIN,0.0
145,145,QB,Jeff Driskel (15819804),Jeff Driskel,15819804.0,QB,4300.0,NO@DEN 11/29/2020 04:05PM ET,DEN,10.69
146,146,WR,Josh Reynolds (15820140),Josh Reynolds,15820140.0,WR/FLEX,4300.0,SF@LAR 11/29/2020 04:05PM ET,LAR,8.88
147,147,WR,Willie Snead IV (15847561),Willie Snead,15847561.0,WR/FLEX,4300.0,BAL@PIT 11/29/2020 01:00PM ET,BAL,8.69
148,148,WR,Breshad Perriman (15820142),Breshad Perriman,15820142.0,WR/FLEX,4200.0,MIA@NYJ 11/29/2020 01:00PM ET,NYJ,11.05
149,149,DST,Dolphins  (15820540),Dolphins,15820540.0,DST,4200.0,MIA@NYJ 11/29/2020 01:00PM ET,MIA,8.8
150,150,QB,Nathan Peterman (15819806),Nathan Peterman,15819806.0,QB,4200.0,LV@ATL 11/29/2020 01:00PM ET,LV,0.0
151,151,QB,Matt Barkley (15819808),Matt Barkley,15819808.0,QB,4200.0,LAC@BUF 11/29/2020 01:00PM ET,BUF,0.88
152,152,RB,Devin Singletary (15819900),Devin Singletary,15819900.0,RB/FLEX,4200.0,LAC@BUF 11/29/2020 01:00PM ET,BUF,8.98
153,153,TE,Noah Fant (15820366),Noah Fant,15820366.0,TE/FLEX,4200.0,NO@DEN 11/29/2020 04:05PM ET,DEN,10.58
154,154,RB,Cam Akers (15819902),Cam Akers,15819902.0,RB/FLEX,4200.0,SF@LAR 11/29/2020 04:05PM ET,LAR,4.54
155,155,QB,Blaine Gabbert (15819807),Blaine Gabbert,15819807.0,QB,4200.0,KC@TB 11/29/2020 04:25PM ET,TB,0.03
156,156,WR,Mecole Hardman (15820144),Mecole Hardman,15820144.0,WR/FLEX,4200.0,KC@TB 11/29/2020 04:25PM ET,KC,8.87
157,157,DST,Steelers  (15847593),Steelers,15847593.0,DST,4200.0,BAL@PIT 11/29/2020 01:00PM ET,PIT,11.0
158,158,QB,Logan Woodside (15819812),Logan Woodside,15819812.0,QB,4100.0,TEN@IND 11/29/2020 01:00PM ET,TEN,0.28
159,159,WR,Zach Pascal (15820146),Zach Pascal,15820146.0,WR/FLEX,4100.0,TEN@IND 11/29/2020 01:00PM ET,IND,8.14
160,160,TE,Jonnu Smith (15820368),Jonnu Smith,15820368.0,TE/FLEX,4100.0,TEN@IND 11/29/2020 01:00PM ET,TEN,11.19
161,161,WR,Damiere Byrd (15820148),Damiere Byrd,15820148.0,WR/FLEX,4100.0,ARI@NE 11/29/2020 01:00PM ET,NE,9.89
162,162,RB,La'Mical Perine (15819904),La'Mical Perine,15819904.0,RB/FLEX,4100.0,MIA@NYJ 11/29/2020 01:00PM ET,NYJ,5.23
163,163,QB,Colt McCoy (15819811),Colt McCoy,15819811.0,QB,4100.0,NYG@CIN 11/29/2020 01:00PM ET,NYG,0.0
164,164,RB,Justin Jackson (15819906),Justin Jackson,15819906.0,RB/FLEX,4100.0,LAC@BUF 11/29/2020 01:00PM ET,LAC,9.32
165,165,QB,John Wolford (15819810),John Wolford,15819810.0,QB,4100.0,SF@LAR 11/29/2020 04:05PM ET,LAR,0.0
166,166,QB,Chad Henne (15819809),Chad Henne,15819809.0,QB,4100.0,KC@TB 11/29/2020 04:25PM ET,KC,3.5
167,167,QB,Robert Griffin III (15847527),Robert Griffin,15847527.0,QB,4100.0,BAL@PIT 11/29/2020 01:00PM ET,BAL,-0.18
168,168,QB,Mason Rudolph (15847528),Mason Rudolph,15847528.0,QB,4100.0,BAL@PIT 11/29/2020 01:00PM ET,PIT,-0.11
169,169,TE,Eric Ebron (15847583),Eric Ebron,15847583.0,TE/FLEX,4100.0,BAL@PIT 11/29/2020 01:00PM ET,PIT,9.39
170,170,QB,Jacob Eason (15819821),Jacob Eason,15819821.0,QB,4000.0,TEN@IND 11/29/2020 01:00PM ET,IND,0.0
171,171,RB,Jordan Wilkins (15820036),Jordan Wilkins,15820036.0,RB/FLEX,4000.0,TEN@IND 11/29/2020 01:00PM ET,IND,5.23
172,172,RB,Marlon Mack (15820038),Marlon Mack,15820038.0,RB/FLEX,4000.0,TEN@IND 11/29/2020 01:00PM ET,IND,8.6
173,173,RB,Jeremy McNichols (15820040),Jeremy McNichols,15820040.0,RB/FLEX,4000.0,TEN@IND 11/29/2020 01:00PM ET,TEN,2.62
174,174,RB,D'Onta Foreman (15820042),D'Onta Foreman,15820042.0,RB/FLEX,4000.0,TEN@IND 11/29/2020 01:00PM ET,TEN,3.55
175,175,RB,Senorise Perry (15820044),Senorise Perry,15820044.0,RB/FLEX,4000.0,TEN@IND 11/29/2020 01:00PM ET,TEN,0.45
176,176,RB,Darrynton Evans (15820046),Darrynton Evans,15820046.0,RB/FLEX,4000.0,TEN@IND 11/29/2020 01:00PM ET,TEN,1.05
177,177,RB,Khari Blasingame (15820048),Khari Blasingame,15820048.0,RB/FLEX,4000.0,TEN@IND 11/29/2020 01:00PM ET,TEN,1.32
178,178,QB,Brett Hundley (15819819),Brett Hundley,15819819.0,QB,4000.0,ARI@NE 11/29/2020 01:00PM ET,ARI,0.0
179,179,QB,Brian Hoyer (15819820),Brian Hoyer,15819820.0,QB,4000.0,ARI@NE 11/29/2020 01:00PM ET,NE,4.0
180,180,RB,Sony Michel (15819908),Sony Michel,15819908.0,RB/FLEX,4000.0,ARI@NE 11/29/2020 01:00PM ET,NE,10.2
181,181,RB,Jonathan Ward (15820026),Jonathan Ward,15820026.0,RB/FLEX,4000.0,ARI@NE 11/29/2020 01:00PM ET,ARI,0.0
182,182,RB,Eno Benjamin (15820028),Eno Benjamin,15820028.0,RB/FLEX,4000.0,ARI@NE 11/29/2020 01:00PM ET,ARI,0.0
