,Player,Team,ATT_MAX,ATT_MIN,ATT_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,REC_MAX,REC_MIN,REC_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
18,Damien Harris,NE,19.0,11.1,14.3,74.0,57.2,64.2,1.0,0.3,0.5,2.6,0.0,0.9,19.6,0.0,6.8,0.1,0.0,0.0,0.0,0.1,0.1,13.4,8.6,10.1,12,RB
19,Giovani Bernard,CIN,15.6,8.3,13.1,62.8,33.4,50.3,0.4,0.0,0.3,3.8,3.0,3.3,33.3,22.0,27.1,0.2,0.0,0.1,0.0,0.2,0.1,11.7,8.3,10.0,12,RB
20,Duke Johnson,HOU,13.7,5.3,11.4,60.5,30.0,49.0,0.4,0.0,0.3,4.1,2.8,3.3,43.0,21.0,28.8,0.2,0.0,0.1,0.1,0.2,0.1,11.6,7.3,9.9,12,RB
21,David Montgomery,CHI,16.3,12.1,14.6,65.0,42.9,56.7,0.4,0.0,0.3,2.8,2.0,2.4,22.7,15.2,18.9,0.1,0.0,0.1,0.1,0.1,0.1,10.7,8.2,9.6,12,RB
22,Nyheim Hines,IND,11.5,5.8,8.5,46.2,23.1,33.5,0.5,0.0,0.3,5.0,3.6,4.2,43.9,27.8,34.7,0.3,0.0,0.2,0.0,0.1,0.0,11.3,7.7,9.4,12,RB
23,Melvin Gordon,DEN,17.0,11.5,13.7,66.0,40.4,51.0,1.0,0.3,0.4,3.4,1.8,2.2,21.5,12.3,15.3,0.1,0.0,0.1,0.1,0.3,0.2,14.1,8.2,9.3,12,RB
24,Zack Moss,BUF,14.0,9.5,11.6,62.0,37.8,48.5,1.0,0.3,0.5,2.8,0.8,1.6,16.9,6.9,11.6,0.1,0.0,0.1,0.0,0.1,0.1,13.7,7.2,9.2,12,RB
25,Brian Hill,ATL,13.8,7.3,12.0,60.5,48.0,54.7,0.5,0.0,0.3,3.0,1.1,2.0,20.2,8.4,15.8,0.1,0.0,0.1,0.1,0.2,0.1,11.1,7.0,8.8,12,RB
26,Kalen Ballage,LAC,15.0,7.5,11.5,61.0,29.9,45.3,0.8,0.0,0.3,3.9,0.9,2.6,28.6,6.3,19.4,0.2,0.0,0.0,0.1,0.1,0.1,12.0,5.0,8.6,12,RB
27,Adrian Peterson,DET,16.3,10.0,12.5,61.7,42.0,52.9,0.5,0.0,0.3,2.0,0.3,1.4,18.7,2.7,10.5,0.1,0.0,0.0,0.0,0.2,0.1,11.3,5.0,8.0,12,RB
28,Frank Gore,NYJ,15.2,11.0,13.6,70.4,42.0,56.9,0.4,0.0,0.2,3.0,0.9,1.6,13.6,6.7,9.6,0.1,0.0,0.0,0.0,0.1,0.0,10.9,5.3,8.0,12,RB
29,Raheem Mostert,SF,13.1,2.0,9.3,68.9,10.0,48.2,0.5,0.0,0.3,2.4,0.0,1.4,21.2,0.0,11.9,0.1,0.0,0.1,0.1,0.2,0.1,12.0,1.0,7.9,12,RB
30,Kerryon Johnson,DET,11.2,8.3,9.8,46.7,28.4,39.6,0.3,0.0,0.2,4.0,2.0,2.8,27.8,16.9,21.9,0.2,0.0,0.1,0.0,0.1,0.1,9.5,6.4,7.8,12,RB
31,Leonard Fournette,TB,16.5,8.0,10.5,54.3,31.0,38.9,0.4,0.0,0.2,3.6,2.1,2.9,28.0,15.2,21.0,0.1,0.0,0.0,0.0,0.1,0.0,8.6,5.9,7.6,12,RB
32,James Conner,PIT,14.7,3.0,10.2,62.1,10.0,43.5,0.5,0.0,0.3,4.2,0.0,2.1,23.5,0.0,12.3,0.1,0.0,0.0,0.1,0.2,0.1,10.5,1.0,7.6,12,RB
33,Jordan Wilkins,IND,14.4,5.5,10.2,61.1,32.4,47.3,0.6,0.0,0.3,2.1,0.3,1.3,15.7,2.5,8.6,0.1,0.0,0.0,0.0,0.1,0.0,11.6,4.1,7.2,12,RB
34,Chase Edmonds,ARI,7.4,5.0,6.3,39.7,24.0,29.3,0.2,0.0,0.1,3.7,3.0,3.4,34.3,24.2,27.1,0.2,0.0,0.1,0.0,0.1,0.0,8.0,5.0,7.1,12,RB
35,JD McKissic,WAS,7.0,3.7,5.4,27.9,20.0,23.5,0.2,0.0,0.1,7.0,3.7,4.8,47.0,30.9,36.4,0.2,0.0,0.1,0.0,0.2,0.1,8.2,6.9,7.1,12,RB
36,Darrell Henderson,LAR,11.8,8.0,9.7,49.6,35.0,41.9,0.4,0.0,0.3,1.8,0.7,1.2,13.3,6.6,10.5,0.1,0.0,0.0,0.0,0.1,0.0,9.0,4.5,7.0,12,RB
37,James White,NE,8.2,2.9,5.1,33.0,6.6,18.5,0.2,0.0,0.1,5.1,3.8,4.4,43.1,31.5,35.8,0.2,0.0,0.1,0.0,0.1,0.0,9.3,5.0,6.6,12,RB
38,Benny Snell,PIT,13.1,5.2,10.8,58.3,17.8,44.8,0.6,0.0,0.3,1.8,0.0,0.9,12.3,0.0,4.6,0.1,0.0,0.0,0.1,0.2,0.1,9.4,3.0,6.5,12,RB
39,Devin Singletary,BUF,10.0,6.7,8.1,49.1,30.0,37.9,0.2,0.0,0.1,2.9,1.0,2.1,20.1,11.0,15.7,0.1,0.0,0.1,0.0,0.1,0.1,7.3,4.6,6.4,12,RB
40,Latavius Murray,NO,12.7,8.0,10.3,49.5,33.9,42.3,0.3,0.0,0.2,2.2,0.9,1.3,13.3,6.0,8.7,0.0,0.0,0.0,0.0,0.1,0.0,7.3,4.3,6.3,12,RB
41,Jamaal Williams,GB,10.7,8.0,9.0,42.7,30.2,34.0,0.3,0.0,0.1,3.7,1.8,2.3,19.9,13.0,15.9,0.1,0.0,0.1,0.0,0.1,0.0,8.0,4.4,6.2,12,RB
42,Carlos Hyde,SEA,15.0,4.1,9.1,64.0,15.6,35.7,1.0,0.0,0.3,3.0,0.8,1.6,13.0,4.7,8.1,0.1,0.0,0.0,0.0,0.1,0.1,13.7,3.4,6.2,12,RB
43,Jerick McKinnon,SF,12.0,3.2,8.7,52.0,12.0,32.8,0.3,0.0,0.1,4.1,2.0,2.6,23.8,13.0,18.8,0.1,0.0,0.1,0.0,0.1,0.1,8.2,4.3,6.1,12,RB
44,Austin Ekeler,LAC,7.5,2.1,5.6,34.3,8.4,25.2,0.2,0.0,0.1,3.9,1.3,2.5,35.2,9.2,22.3,0.2,0.0,0.1,0.1,0.1,0.1,8.6,7.7,5.9,12,RB
45,Phillip Lindsay,DEN,12.0,8.8,10.7,54.0,24.5,43.1,0.2,0.0,0.1,2.6,0.0,1.1,9.8,0.0,6.3,0.1,0.0,0.0,0.0,0.1,0.0,6.3,3.9,5.7,12,RB
46,Malcolm Brown,LAR,11.3,5.9,8.0,48.9,23.3,32.7,0.3,0.0,0.2,2.1,1.0,1.5,13.2,9.0,10.2,0.1,0.0,0.0,0.0,0.1,0.0,5.8,4.8,5.5,12,RB
47,Matt Breida,MIA,15.0,5.1,8.2,58.0,20.6,34.3,0.2,0.0,0.1,2.0,0.7,1.4,13.8,5.8,10.3,0.1,0.0,0.0,0.0,0.1,0.1,7.3,3.8,5.2,12,RB
48,Tony Pollard,DAL,9.4,5.8,7.5,44.9,25.0,33.3,0.3,0.0,0.1,2.6,0.0,1.2,11.8,0.0,7.7,0.1,0.0,0.0,0.0,0.1,0.1,6.8,2.6,4.9,12,RB
49,Cam Akers,LAR,9.2,7.0,8.3,41.3,29.0,33.4,0.3,0.0,0.2,2.5,0.0,0.9,13.4,0.0,5.8,0.1,0.0,0.0,0.0,0.1,0.1,6.4,2.9,4.9,12,RB
50,Devontae Booker,LV,7.4,5.5,6.6,42.3,22.5,29.9,0.3,0.0,0.2,2.4,0.7,1.2,18.1,4.0,8.9,0.1,0.0,0.0,0.0,0.1,0.1,6.7,3.1,4.9,12,RB
51,Le'Veon Bell,KC,12.2,5.0,7.3,39.7,19.0,24.8,0.2,0.0,0.1,3.8,1.2,2.0,19.2,8.4,12.1,0.1,0.0,0.0,0.0,0.1,0.1,4.6,3.6,4.4,12,RB
52,Samaje Perine,CIN,11.2,4.9,8.0,40.6,16.8,28.1,0.3,0.0,0.1,2.0,0.3,1.0,11.7,1.1,6.3,0.0,0.0,0.0,0.0,0.1,0.1,5.7,3.1,4.1,12,RB
53,Cordarrelle Patterson,CHI,3.6,3.6,3.6,16.9,16.9,16.9,0.1,0.1,0.1,1.7,1.7,1.7,16.1,16.1,16.1,0.1,0.1,0.1,0.0,0.0,0.0,4.0,4.0,4.1,12,RB
54,Ty Johnson,NYJ,8.5,3.0,5.0,36.2,18.0,24.2,0.2,0.0,0.1,2.3,0.6,1.5,14.0,3.0,8.6,0.1,0.0,0.0,0.0,0.1,0.1,5.8,2.2,3.8,12,RB
55,Justice Hill,BAL,7.1,6.0,6.5,31.9,5.3,23.5,0.2,0.0,0.1,2.0,0.3,1.2,13.8,2.3,8.6,0.1,0.0,0.0,0.0,0.1,0.0,5.7,1.3,3.8,12,RB
56,Sony Michel,NE,10.5,3.7,5.9,39.2,15.4,26.0,0.3,0.0,0.1,1.2,0.0,0.7,7.8,0.0,4.3,0.0,0.0,0.0,0.0,0.1,0.0,6.4,1.7,3.8,12,RB
57,Ito Smith,ATL,8.4,4.1,6.1,29.0,11.3,21.1,0.3,0.0,0.1,1.8,0.0,1.1,13.5,0.0,7.2,0.1,0.0,0.0,0.0,0.1,0.0,5.2,2.7,3.8,12,RB
58,Boston Scott,PHI,6.3,2.7,4.8,25.0,10.9,18.8,0.2,0.0,0.1,3.4,0.7,1.7,17.0,5.6,12.1,0.1,0.0,0.0,0.0,0.1,0.0,4.8,2.9,3.7,12,RB
59,Alfred Morris,NYG,6.7,4.2,5.7,31.1,20.6,26.2,0.2,0.0,0.1,1.6,0.1,0.6,3.8,0.7,2.8,0.0,0.0,0.0,0.0,0.0,0.0,4.8,2.4,3.6,12,RB
60,Darrynton Evans,TEN,2.7,2.7,2.7,11.5,11.5,11.5,0.1,0.1,0.1,1.2,1.2,1.2,11.8,11.8,11.8,0.1,0.1,0.1,0.0,0.0,0.0,3.5,3.5,3.5,12,RB
61,Anthony McFarland,PIT,8.2,2.0,5.6,34.1,7.2,21.5,0.3,0.0,0.1,3.0,0.5,1.2,13.0,3.8,6.1,0.0,0.0,0.0,0.0,0.0,0.0,5.5,1.7,3.5,12,RB
62,Alexander Mattison,MIN,7.3,3.0,5.2,35.5,13.0,23.6,0.2,0.0,0.1,2.0,0.5,0.9,11.0,3.4,5.6,0.0,0.0,0.0,0.0,0.1,0.1,4.8,2.4,3.5,12,RB
63,Joshua Kelley,LAC,10.8,4.0,6.2,35.5,15.0,22.0,0.1,0.0,0.1,2.6,0.2,1.4,16.6,1.3,8.6,0.1,0.0,0.0,0.0,0.2,0.1,4.2,2.4,3.4,12,RB
64,CJ Prosise,HOU,4.7,3.1,3.9,16.4,9.4,13.4,0.1,0.0,0.1,3.5,0.9,1.5,20.2,4.8,10.3,0.1,0.0,0.0,0.0,0.2,0.1,3.9,2.0,2.9,12,RB
65,DeAndre Washington,MIA,6.1,3.7,4.9,19.8,12.1,15.3,0.1,0.0,0.1,1.6,0.8,1.3,13.5,4.7,8.2,0.0,0.0,0.0,0.0,0.1,0.1,4.2,2.9,2.9,12,RB
66,Josh Adams,NYJ,4.8,3.7,4.3,21.7,12.9,16.8,0.3,0.0,0.1,1.6,0.1,0.7,4.9,1.2,3.0,0.0,0.0,0.0,0.0,0.1,0.0,4.1,2.7,2.8,12,RB
67,Malcolm Perry,MIA,2.9,0.2,1.5,11.6,0.4,6.0,0.1,0.0,0.1,2.2,0.6,1.4,29.5,4.1,16.8,0.1,0.0,0.1,0.1,0.1,0.1,3.6,2.4,2.8,12,RB
68,Peyton Barber,WAS,9.3,2.6,5.0,27.5,9.6,16.7,0.2,0.0,0.1,1.7,0.3,0.6,4.4,1.7,2.4,0.0,0.0,0.0,0.0,0.1,0.0,3.0,1.7,2.5,12,RB
69,Patrick Laird,MIA,6.1,0.9,3.5,17.6,3.6,11.5,0.1,0.0,0.1,3.0,0.6,1.5,15.0,4.2,10.1,0.0,0.0,0.0,0.0,0.1,0.0,3.7,1.4,2.5,12,RB
70,Troymaine Pope,LAC,4.7,2.0,3.5,19.9,5.7,12.4,0.1,0.0,0.0,2.8,0.5,1.3,17.0,2.7,8.3,0.1,0.0,0.0,0.0,0.0,0.0,3.9,1.1,2.4,12,RB
71,Dion Lewis,NYG,4.7,1.0,2.0,15.8,4.0,7.5,0.1,0.0,0.0,2.0,1.3,1.7,16.0,7.6,11.7,0.1,0.0,0.1,0.0,0.1,0.0,3.1,2.0,2.3,12,RB
72,DeeJay Dallas,SEA,5.9,1.7,3.5,18.2,5.9,12.5,0.1,0.0,0.1,1.7,0.2,1.0,11.0,1.4,6.4,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.3,2.2,12,RB
73,D'Onta Foreman,TEN,6.8,1.4,3.8,26.2,5.6,14.0,0.1,0.0,0.0,1.8,0.0,0.6,7.7,0.0,3.1,0.1,0.0,0.0,0.0,0.1,0.0,2.7,1.2,2.1,12,RB
74,Jeff Wilson,SF,5.1,2.1,3.4,21.2,7.8,13.2,0.1,0.0,0.1,1.4,0.1,0.6,3.5,0.8,2.4,0.0,0.0,0.0,0.0,0.1,0.0,3.2,1.5,2.0,12,RB
75,Scottie Phillips,HOU,0.0,0.0,0.0,10.6,10.6,10.6,0.1,0.1,0.1,0.5,0.5,0.5,4.4,4.4,4.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,12,RB
76,JJ Taylor,NE,2.4,2.4,2.4,12.5,10.4,11.5,0.1,0.1,0.1,0.5,0.1,0.3,3.1,0.7,1.9,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.7,1.9,12,RB
77,Jeremy McNichols,TEN,5.7,2.1,3.2,21.2,9.3,12.7,0.1,0.0,0.0,1.8,0.2,0.8,6.9,1.2,4.1,0.0,0.0,0.0,0.0,0.1,0.0,2.2,1.3,1.9,12,RB
78,Royce Freeman,DEN,4.7,4.7,4.7,13.8,8.6,11.2,0.1,0.0,0.0,1.5,0.8,1.1,5.8,5.1,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.9,12,RB
79,Jalen Richard,LV,2.6,1.0,1.7,10.4,5.0,7.0,0.1,0.0,0.0,2.0,0.6,1.3,12.0,5.8,8.9,0.1,0.0,0.0,0.0,0.1,0.0,2.2,1.7,1.9,12,RB
80,Dontrell Hilliard,CLE,1.9,1.9,1.9,9.2,9.2,9.2,0.1,0.1,0.1,0.4,0.4,0.4,3.3,3.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,1.9,12,RB
81,Jaylen Samuels,PIT,2.7,1.0,1.8,11.2,4.0,7.3,0.1,0.0,0.0,1.5,0.3,0.9,10.2,1.9,6.2,0.1,0.0,0.0,0.0,0.0,0.0,2.0,1.7,1.8,12,RB
82,Darrel Williams,KC,6.1,0.7,2.3,18.7,2.4,7.5,0.1,0.0,0.0,2.8,0.0,1.1,12.2,0.0,6.9,0.1,0.0,0.0,0.0,0.1,0.0,2.5,0.7,1.8,12,RB
83,Kyle Juszczyk,SF,1.7,0.7,1.0,6.3,0.5,3.3,0.1,0.0,0.0,2.3,0.5,1.4,16.0,5.1,12.1,0.1,0.0,0.0,0.0,0.1,0.0,2.5,1.0,1.8,12,RB
84,Qadree Ollison,ATL,4.3,1.2,2.7,17.8,4.8,9.3,0.2,0.0,0.1,1.1,0.1,0.5,4.2,0.8,2.5,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1.2,1.8,12,RB
85,Eno Benjamin,ARI,1.9,1.9,1.9,9.1,9.1,9.1,0.1,0.1,0.1,0.3,0.3,0.3,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,1.8,12,RB
86,AJ Dillon,GB,4.0,4.0,4.0,13.4,13.4,13.4,0.0,0.0,0.0,1.4,1.4,1.4,4.3,4.3,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,12,RB
87,Trayveon Williams,CIN,4.8,1.9,3.3,16.9,6.2,10.7,0.1,0.0,0.1,1.6,0.1,0.7,5.5,0.7,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.3,1.7,12,RB
88,Devine Ozigbo,JAC,4.1,0.8,2.3,14.2,3.4,8.1,0.1,0.0,0.0,1.4,0.7,1.0,9.6,4.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.2,1.7,12,RB
89,Mike Boone,MIN,1.8,1.8,1.8,10.3,8.4,9.3,0.1,0.1,0.1,0.3,0.1,0.2,2.7,0.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.6,1.6,12,RB
90,Jakob Johnson,NE,3.8,3.8,3.8,11.8,11.8,11.8,0.0,0.0,0.0,1.4,1.4,1.4,4.9,4.9,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,12,RB
91,Nathan Cottrell,JAC,0.0,0.0,0.0,7.0,7.0,7.0,0.1,0.1,0.1,0.5,0.5,0.5,4.7,4.7,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.6,12,RB
92,Corey Clement,PHI,3.1,1.7,2.4,9.8,5.9,7.6,0.1,0.0,0.1,1.5,0.2,0.8,6.8,1.6,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.4,1.5,12,RB
93,Dare Ogunbowale,JAC,1.1,0.5,0.8,2.7,1.8,2.3,0.0,0.0,0.0,2.2,0.6,1.3,18.1,5.1,10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.1,1.5,12,RB
94,Reggie Gilliam,BUF,0.8,0.8,0.8,3.8,3.8,3.8,0.0,0.0,0.0,0.7,0.7,0.7,5.0,5.0,5.0,0.1,0.1,0.1,0.0,0.0,0.0,1.5,1.5,1.5,12,RB
95,Lamar Miller,CHI,6.7,1.6,4.2,12.2,7.0,9.6,0.1,0.0,0.1,0.9,0.2,0.5,3.0,0.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,12,RB
96,Jonathan Williams,DET,6.3,6.3,6.3,11.4,9.1,10.2,0.1,0.0,0.0,2.1,0.4,1.2,3.3,2.1,2.7,0.0,0.0,0.0,0.0,0.1,0.1,1.7,1.7,1.4,12,RB
97,Ryan Nall,CHI,3.5,1.2,2.3,11.5,2.3,5.9,0.0,0.0,0.0,1.3,0.6,1.0,9.6,3.7,6.0,0.1,0.0,0.0,0.0,0.0,0.0,1.5,0.9,1.4,12,RB
98,Travis Homer,SEA,1.8,0.4,1.1,8.5,1.5,5.7,0.1,0.0,0.0,1.0,0.3,0.7,6.2,2.1,4.8,0.1,0.0,0.0,0.0,0.0,0.0,1.9,1.1,1.4,12,RB
99,Ameer Abdullah,MIN,2.6,1.1,1.9,10.3,4.7,6.9,0.1,0.0,0.0,1.2,0.4,0.7,4.4,3.1,3.8,0.1,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,12,RB
100,Ke'Shawn Vaughn,TB,3.1,1.7,2.4,8.8,7.9,8.3,0.1,0.0,0.1,0.9,0.3,0.6,2.7,2.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,1.4,12,RB
101,Tyler Ervin,GB,2.0,1.3,1.6,5.9,5.3,5.7,0.0,0.0,0.0,1.1,0.5,0.8,10.1,1.9,5.4,0.1,0.0,0.0,0.0,0.0,0.0,2.1,1.3,1.4,12,RB
102,Trenton Cannon,CAR,2.4,2.4,2.4,8.3,4.4,6.3,0.0,0.0,0.0,1.7,0.5,1.1,9.3,2.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1.3,12,RB
103,TJ Yeldon,BUF,2.0,2.0,2.0,11.1,11.1,11.1,0.0,0.0,0.0,0.2,0.2,0.2,1.8,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.3,12,RB
104,Alec Ingold,LV,1.0,0.3,0.6,3.7,0.9,1.9,0.0,0.0,0.0,1.8,0.9,1.2,10.0,7.4,8.8,0.1,0.0,0.0,0.0,0.0,0.0,1.4,1.1,1.3,12,RB
105,Mike Weber,GB,1.3,1.3,1.3,5.2,5.2,5.2,0.1,0.1,0.1,0.1,0.1,0.1,1.1,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1.2,12,RB
106,Alex Collins,SEA,4.3,4.3,4.3,11.2,11.2,11.2,0.0,0.0,0.0,1.3,1.3,1.3,2.9,2.9,2.9,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,1.2,12,RB
107,CJ Ham,MIN,1.1,1.1,1.1,5.5,0.9,3.2,0.0,0.0,0.0,1.0,1.0,1.0,8.4,6.3,7.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2,12,RB
108,Buddy Howell,HOU,3.3,3.3,3.3,10.9,4.5,7.7,0.0,0.0,0.0,1.2,0.3,0.7,3.5,2.3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1.1,12,RB
109,D'Ernest Johnson,CLE,3.2,2.0,2.6,10.6,3.6,8.1,0.0,0.0,0.0,1.2,0.1,0.5,3.4,0.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.8,1.1,12,RB
110,Rico Dowdle,DAL,0.0,0.0,0.0,4.7,4.7,4.7,0.0,0.0,0.0,0.3,0.3,0.3,2.3,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12,RB
111,Darwin Thompson,KC,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.3,0.3,0.3,1.6,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12,RB
112,Alex Armah,CAR,1.2,0.2,0.7,12.5,0.9,5.0,0.0,0.0,0.0,1.1,0.2,0.8,8.8,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.3,1.0,12,RB
113,LeSean McCoy,TB,5.1,1.7,3.4,9.7,3.5,6.4,0.0,0.0,0.0,1.1,0.2,0.6,3.6,1.5,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.8,1.0,12,RB
114,Raymond Calais,LAR,0.0,0.0,0.0,3.8,3.8,3.8,0.0,0.0,0.0,0.4,0.4,0.4,2.8,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12,RB
115,Austin Walter,SF,2.2,1.4,1.8,8.9,2.5,5.2,0.1,0.0,0.0,0.6,0.3,0.5,3.9,1.4,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.9,1.0,12,RB
116,Elijhaa Penny,NYG,2.8,2.8,2.8,8.4,4.0,6.2,0.0,0.0,0.0,0.7,0.3,0.5,2.5,1.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.9,12,RB
