,Player,Salary,Position
65,Ryquell Armstead,4000.0,RB
87,Tyron Johnson,4000.0,WR
88,Darnell Mooney,4000.0,WR
89,Greg Ward,4000.0,WR
66,Ryan Nall,4000.0,RB
64,Nathan Cottrell,4000.0,RB
24,Clayton Thorson,4000.0,QB
50,Qadree Ollison,4000.0,RB
23,James Morgan,4000.0,QB
22,Easton Stick,4000.0,QB
21,Jacob Eason,4000.0,QB
20,Josh Dobbs,4000.0,QB
19,Kyle Allen,4000.0,QB
18,Steven Montez,4000.0,QB
44,Rodney Smith,4000.0,RB
45,Reggie Bonnafon,4000.0,RB
46,Mike Warren,4000.0,RB
63,Devine Ozigbo,4000.0,RB
49,Darwin Thompson,4000.0,RB
47,Bryce Love,4000.0,RB
51,Joshua Kelley,4000.0,RB
58,Trayveon Williams,4000.0,RB
62,Dare Ogunbowale,4000.0,RB
61,Dontrell Hilliard,4000.0,RB
52,Gabe Nabers,4000.0,RB
59,CJ Prosise,4000.0,RB
60,Scottie Phillips,4000.0,RB
57,Samaje Perine,4000.0,RB
56,Eli Penny,4000.0,RB
55,Justice Hill,4000.0,RB
54,D'Ernest Johnson,4000.0,RB
53,La'Mical Perine,4000.0,RB
48,Marlon Mack,4000.0,RB
155,Evan Engram,3900.0,TE
90,Darius Slayton,3800.0,WR
91,Jerry Jeudy,3700.0,WR
92,Donovan Peoples-Jones,3700.0,WR
93,Laviska Shenault,3700.0,WR
201,Bears,3600.0,DST
94,Denzel Mims,3600.0,WR
95,Travis Fulgham,3500.0,WR
98,Anthony Miller,3200.0,WR
96,KJ Hamler,3200.0,WR
97,Jalen Guyton,3200.0,WR
156,Jimmy Graham,3100.0,TE
100,Miles Boykin,3100.0,WR
99,Mecole Hardman,3100.0,WR
132,John Ross,3000.0,WR
133,Steven Mitchell,3000.0,WR
142,Freddie Swain,3000.0,WR
134,Isaiah Coulter,3000.0,WR
135,Randall Cobb,3000.0,WR
136,Collin Johnson,3000.0,WR
137,Cordarrelle Patterson,3000.0,WR
138,Javon Wims,3000.0,WR
139,Riley Ridley,3000.0,WR
140,DeAndre Carter,3000.0,WR
141,Dwayne Harris,3000.0,WR
146,Trishton Jackson,3000.0,WR
143,Penny Hart,3000.0,WR
144,Van Jefferson,3000.0,WR
145,Nsimba Webster,3000.0,WR
130,Stanley Morgan,3000.0,WR
147,Quez Watkins,3000.0,WR
148,John Hightower,3000.0,WR
149,JJ Arcega-Whiteside,3000.0,WR
151,Cedrick Wilson,3000.0,WR
152,Malik Turner,3000.0,WR
157,Cole Kmet,3000.0,TE
158,Tyler Eifert,3000.0,TE
131,Auden Tate,3000.0,WR
150,DeSean Jackson,3000.0,WR
129,David Sills,3000.0,WR
114,Byron Pringle,3000.0,WR
128,Dante Pettis,3000.0,WR
102,Dontrelle Inman,3000.0,WR
103,Pharoh Cooper,3000.0,WR
104,Keith Kirkwood,3000.0,WR
105,Omar Bayless,3000.0,WR
106,Isaiah Wright,3000.0,WR
107,Antonio Gandy-Golden,3000.0,WR
108,Kelvin Harmon,3000.0,WR
109,Emanuel Hall,3000.0,WR
110,Ashton Dulin,3000.0,WR
111,DeMichael Harris,3000.0,WR
112,Dezmon Patmon,3000.0,WR
113,Parris Campbell,3000.0,WR
101,Steven Sims,3000.0,WR
115,Christian Blake,3000.0,WR
127,CJ Board,3000.0,WR
117,KJ Hill,3000.0,WR
118,Joe Reed,3000.0,WR
119,Diontae Spencer,3000.0,WR
120,Tyrie Cleveland,3000.0,WR
121,Jeff Smith,3000.0,WR
122,Lawrence Cager,3000.0,WR
123,Devin Duvernay,3000.0,WR
124,James Proche,3000.0,WR
125,Antoine Wesley,3000.0,WR
126,Austin Mack,3000.0,WR
116,Olamide Zaccheaus,3000.0,WR
159,Drew Sample,2900.0,TE
160,Jack Doyle,2800.0,TE
161,Trey Burton,2700.0,TE
184,Pharaoh Brown,2500.0,TE
185,Kahale Warring,2500.0,TE
186,Tyler Davis,2500.0,TE
187,Ben Ellefson,2500.0,TE
188,Josh Oliver,2500.0,TE
189,Demetrius Harris,2500.0,TE
191,Darion Clark,2500.0,TE
190,JP Holtz,2500.0,TE
198,Brycen Hopkins,2500.0,TE
192,Patrick Scales,2500.0,TE
193,Will Dissly,2500.0,TE
194,Colby Parkinson,2500.0,TE
195,Greg Olsen,2500.0,TE
196,Tyler Ott,2500.0,TE
197,Johnny Mundt,2500.0,TE
182,Kaden Smith,2500.0,TE
199,Joshua Perkins,2500.0,TE
200,Sean McKeon,2500.0,TE
183,Cethan Carter,2500.0,TE
174,Jake Butt,2500.0,TE
181,Stephen Carlson,2500.0,TE
170,Jaeden Graham,2500.0,TE
162,Colin Thompson,2500.0,TE
163,Thaddeus Moss,2500.0,TE
164,Kevin Rader,2500.0,TE
165,Zach Gentry,2500.0,TE
167,Nick Keizer,2500.0,TE
168,Deon Yelder,2500.0,TE
169,James Winchester,2500.0,TE
171,Donald Parham,2500.0,TE
180,Harrison Bryant,2500.0,TE
172,Troy Fumagalli,2500.0,TE
173,Albert Okwuegbunam,2500.0,TE
175,Austin Fort,2500.0,TE
176,Andrew Beck,2500.0,TE
177,Trevon Wesco,2500.0,TE
178,Daniel Brown,2500.0,TE
179,Ross Travis,2500.0,TE
166,Noah Togiai,2500.0,TE
