,QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Points,Salary
22,Blake Bortles,T.J. Yeldon,David Johnson,Marvin Jones,Mike Williams,Julio Jones,Ricky Seals-Jones,Todd Gurley,Baltimore Ravens,149.948,49900
23,Blake Bortles,T.J. Yeldon,David Johnson,Doug Baldwin,Mike Williams,Julio Jones,Ricky Seals-Jones,Todd Gurley,New York Jets,149.92800000000003,50000
24,Blake Bortles,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Tyler Lockett,David Njoku,Melvin Gordon,New York Jets,149.86800000000002,49800
25,Blake Bortles,T.J. Yeldon,Bilal Powell,Marvin Jones,Golden Tate,Julio Jones,David Njoku,Melvin Gordon,New York Jets,149.83800000000002,50000
26,Ben Roethlisberger,T.J. Yeldon,Melvin Gordon,Marvin Jones,Golden Tate,Julio Jones,David Njoku,Ricky Seals-Jones,Cincinnati Bengals,149.676,50000
27,Blake Bortles,T.J. Yeldon,Kareem Hunt,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Melvin Gordon,Cincinnati Bengals,149.628,49800
28,Blake Bortles,T.J. Yeldon,Kareem Hunt,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Melvin Gordon,Baltimore Ravens,149.628,49900
29,Blake Bortles,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Quincy Enunwa,Ricky Seals-Jones,Melvin Gordon,New York Jets,149.58800000000002,49900
30,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Doug Baldwin,Julio Jones,Ricky Seals-Jones,Melvin Gordon,New York Jets,149.58,49900
31,Aaron Rodgers,T.J. Yeldon,Bilal Powell,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Todd Gurley,Cincinnati Bengals,149.502,50000
32,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Mike Williams,Julio Jones,Vance McDonald,Melvin Gordon,Cincinnati Bengals,149.45,50000
33,Blake Bortles,T.J. Yeldon,Melvin Gordon,Doug Baldwin,Golden Tate,Julio Jones,David Njoku,Vance McDonald,Baltimore Ravens,149.448,49800
34,Blake Bortles,T.J. Yeldon,Melvin Gordon,Doug Baldwin,Golden Tate,Julio Jones,David Njoku,Vance McDonald,Cincinnati Bengals,149.448,49700
35,Aaron Rodgers,T.J. Yeldon,Melvin Gordon,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Quincy Enunwa,Cincinnati Bengals,149.44199999999998,50000
36,Blake Bortles,T.J. Yeldon,Melvin Gordon,Marvin Jones,Golden Tate,Mike Williams,David Njoku,Julio Jones,New York Jets,149.438,49800
37,Blake Bortles,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Keelan Cole,Ricky Seals-Jones,Melvin Gordon,Cincinnati Bengals,149.42800000000003,49700
38,Blake Bortles,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Keelan Cole,Ricky Seals-Jones,Melvin Gordon,Baltimore Ravens,149.42800000000003,49800
39,Carson Wentz,T.J. Yeldon,David Johnson,Marvin Jones,Doug Baldwin,Julio Jones,Ricky Seals-Jones,Melvin Gordon,New York Jets,149.42,50000
40,Blake Bortles,T.J. Yeldon,David Johnson,Marvin Jones,Mike Williams,Julio Jones,Vance McDonald,Melvin Gordon,New York Jets,149.40800000000002,49700
41,Blake Bortles,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,Keelan Cole,Ricky Seals-Jones,Melvin Gordon,New York Jets,149.408,49900
42,Blake Bortles,T.J. Yeldon,Todd Gurley,Doug Baldwin,Golden Tate,Julio Jones,Ricky Seals-Jones,Vance McDonald,Cincinnati Bengals,149.388,50000
43,Aaron Rodgers,T.J. Yeldon,David Johnson,Marvin Jones,Mike Williams,Julio Jones,Ricky Seals-Jones,Melvin Gordon,Baltimore Ravens,149.38199999999998,49900
44,Aaron Rodgers,T.J. Yeldon,David Johnson,Marvin Jones,Mike Williams,Julio Jones,Ricky Seals-Jones,Melvin Gordon,Cincinnati Bengals,149.38199999999998,49800
45,Ben Roethlisberger,T.J. Yeldon,Todd Gurley,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Vance McDonald,Cincinnati Bengals,149.366,49900
46,Ben Roethlisberger,T.J. Yeldon,Todd Gurley,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Vance McDonald,Baltimore Ravens,149.366,50000
47,Aaron Rodgers,T.J. Yeldon,David Johnson,Doug Baldwin,Mike Williams,Julio Jones,Ricky Seals-Jones,Melvin Gordon,New York Jets,149.362,50000
48,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Mike Williams,Julio Jones,David Njoku,Melvin Gordon,Cincinnati Bengals,149.34999999999997,49700
49,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Mike Williams,Julio Jones,David Njoku,Melvin Gordon,Baltimore Ravens,149.34999999999997,49800
50,Blake Bortles,T.J. Yeldon,David Johnson,Mike Williams,Julio Jones,Quincy Enunwa,David Njoku,Melvin Gordon,New York Jets,149.33800000000002,49900
51,Matthew Stafford,T.J. Yeldon,David Johnson,Doug Baldwin,Mike Williams,Julio Jones,David Njoku,Melvin Gordon,New York Jets,149.32999999999998,49900
52,Ben Roethlisberger,T.J. Yeldon,Melvin Gordon,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Tyler Lockett,Cincinnati Bengals,149.326,50000
53,Blake Bortles,T.J. Yeldon,Todd Gurley,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Quincy Enunwa,New York Jets,149.308,49900
54,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Mike Williams,Julio Jones,Ricky Seals-Jones,Todd Gurley,Cincinnati Bengals,149.29,50000
55,Blake Bortles,T.J. Yeldon,Todd Gurley,Doug Baldwin,Golden Tate,Julio Jones,David Njoku,Ricky Seals-Jones,Baltimore Ravens,149.28799999999998,49800
56,Blake Bortles,T.J. Yeldon,Todd Gurley,Doug Baldwin,Golden Tate,Julio Jones,David Njoku,Ricky Seals-Jones,Cincinnati Bengals,149.28799999999998,49700
57,Ben Roethlisberger,T.J. Yeldon,Kerryon Johnson,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Melvin Gordon,Cincinnati Bengals,149.286,50000
58,Blake Bortles,T.J. Yeldon,David Johnson,Mike Williams,Julio Jones,Keelan Cole,Vance McDonald,Melvin Gordon,Cincinnati Bengals,149.27800000000002,50000
59,Blake Bortles,David Johnson,Bilal Powell,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Todd Gurley,Baltimore Ravens,149.25799999999998,50000
60,Blake Bortles,David Johnson,Bilal Powell,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Todd Gurley,Cincinnati Bengals,149.25799999999998,49900
61,Blake Bortles,T.J. Yeldon,Todd Gurley,Marvin Jones,Doug Baldwin,Julio Jones,Vance McDonald,Keelan Cole,Cincinnati Bengals,149.24800000000002,50000
62,Blake Bortles,T.J. Yeldon,David Johnson,Marvin Jones,Mike Williams,Julio Jones,Ricky Seals-Jones,Todd Gurley,New York Jets,149.24800000000002,49700
63,Blake Bortles,David Johnson,Melvin Gordon,Marvin Jones,Golden Tate,Julio Jones,David Njoku,Vance McDonald,New York Jets,149.22800000000004,50000
64,Blake Bortles,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,Tyler Lockett,Ricky Seals-Jones,Melvin Gordon,Cincinnati Bengals,149.218,49700
65,Blake Bortles,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,Tyler Lockett,Ricky Seals-Jones,Melvin Gordon,Baltimore Ravens,149.218,49800
66,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Tyler Lockett,David Njoku,Melvin Gordon,New York Jets,149.21,50000
67,Blake Bortles,David Johnson,Melvin Gordon,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Quincy Enunwa,Baltimore Ravens,149.19799999999998,50000
68,Blake Bortles,David Johnson,Melvin Gordon,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Quincy Enunwa,Cincinnati Bengals,149.19799999999998,49900
69,Carson Wentz,T.J. Yeldon,David Johnson,Marvin Jones,Mike Williams,Julio Jones,David Njoku,Melvin Gordon,Cincinnati Bengals,149.19,49800
70,Carson Wentz,T.J. Yeldon,David Johnson,Marvin Jones,Mike Williams,Julio Jones,David Njoku,Melvin Gordon,Baltimore Ravens,149.19,49900
71,Blake Bortles,T.J. Yeldon,Bilal Powell,Doug Baldwin,Golden Tate,Julio Jones,Ricky Seals-Jones,Melvin Gordon,Baltimore Ravens,149.18800000000002,50000
72,Blake Bortles,T.J. Yeldon,Bilal Powell,Doug Baldwin,Golden Tate,Julio Jones,Ricky Seals-Jones,Melvin Gordon,Cincinnati Bengals,149.18800000000002,49900
73,Blake Bortles,T.J. Yeldon,David Johnson,Mike Williams,Julio Jones,Keelan Cole,David Njoku,Melvin Gordon,Baltimore Ravens,149.178,49800
74,Blake Bortles,T.J. Yeldon,David Johnson,Mike Williams,Julio Jones,Keelan Cole,David Njoku,Melvin Gordon,Cincinnati Bengals,149.178,49700
75,Carson Wentz,T.J. Yeldon,David Johnson,Doug Baldwin,Mike Williams,Julio Jones,David Njoku,Melvin Gordon,New York Jets,149.17000000000002,50000
76,Ben Roethlisberger,T.J. Yeldon,Bilal Powell,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Melvin Gordon,Baltimore Ravens,149.166,49900
77,Ben Roethlisberger,T.J. Yeldon,Bilal Powell,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Melvin Gordon,Cincinnati Bengals,149.166,49800
78,Blake Bortles,T.J. Yeldon,Todd Gurley,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Keelan Cole,Baltimore Ravens,149.148,49800
79,Blake Bortles,T.J. Yeldon,Todd Gurley,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Keelan Cole,Cincinnati Bengals,149.148,49700
80,Blake Bortles,T.J. Yeldon,David Johnson,Mike Williams,Julio Jones,Keelan Cole,Ricky Seals-Jones,Todd Gurley,Cincinnati Bengals,149.11800000000002,50000
81,Aaron Rodgers,T.J. Yeldon,Todd Gurley,Marvin Jones,Doug Baldwin,Mike Williams,David Njoku,Julio Jones,Baltimore Ravens,149.102,49900
82,Aaron Rodgers,T.J. Yeldon,Todd Gurley,Marvin Jones,Doug Baldwin,Mike Williams,David Njoku,Julio Jones,Cincinnati Bengals,149.102,49800
83,Blake Bortles,David Johnson,Todd Gurley,Marvin Jones,Golden Tate,Julio Jones,David Njoku,Ricky Seals-Jones,New York Jets,149.068,50000
84,Blake Bortles,T.J. Yeldon,David Johnson,Julio Jones,Keelan Cole,Tyler Lockett,David Njoku,Melvin Gordon,New York Jets,149.038,50000
85,Blake Bortles,T.J. Yeldon,Kareem Hunt,Marvin Jones,Doug Baldwin,Julio Jones,Vance McDonald,Melvin Gordon,New York Jets,149.02800000000002,50000
86,Blake Bortles,T.J. Yeldon,Kareem Hunt,Marvin Jones,Julio Jones,Quincy Enunwa,David Njoku,Melvin Gordon,Cincinnati Bengals,148.978,50000
87,Ben Roethlisberger,T.J. Yeldon,Melvin Gordon,Marvin Jones,Golden Tate,Julio Jones,David Njoku,Ricky Seals-Jones,New York Jets,148.976,49900
88,Matthew Stafford,T.J. Yeldon,Kareem Hunt,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Melvin Gordon,Cincinnati Bengals,148.96999999999997,50000
89,Blake Bortles,David Johnson,Todd Gurley,Marvin Jones,Doug Baldwin,Mike Williams,Vance McDonald,Julio Jones,Cincinnati Bengals,148.95800000000003,50000
90,Blake Bortles,T.J. Yeldon,Kareem Hunt,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Melvin Gordon,New York Jets,148.928,49700
91,Aaron Rodgers,David Johnson,Todd Gurley,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Vance McDonald,Cincinnati Bengals,148.892,50000
92,Blake Bortles,T.J. Yeldon,Kareem Hunt,Marvin Jones,Doug Baldwin,Julio Jones,Ricky Seals-Jones,Todd Gurley,New York Jets,148.86800000000002,50000
93,Ben Roethlisberger,T.J. Yeldon,Melvin Gordon,Marvin Jones,Doug Baldwin,Mike Williams,Vance McDonald,Julio Jones,Baltimore Ravens,148.866,50000
94,Ben Roethlisberger,T.J. Yeldon,Melvin Gordon,Marvin Jones,Doug Baldwin,Mike Williams,Vance McDonald,Julio Jones,Cincinnati Bengals,148.866,49900
95,Blake Bortles,David Johnson,Todd Gurley,Marvin Jones,Doug Baldwin,Mike Williams,David Njoku,Julio Jones,Baltimore Ravens,148.858,49800
96,Blake Bortles,David Johnson,Todd Gurley,Marvin Jones,Doug Baldwin,Mike Williams,David Njoku,Julio Jones,Cincinnati Bengals,148.858,49700
97,Blake Bortles,T.J. Yeldon,Melvin Gordon,Marvin Jones,Golden Tate,Julio Jones,Ricky Seals-Jones,Keelan Cole,New York Jets,148.858,50000
98,Aaron Rodgers,T.J. Yeldon,Melvin Gordon,Doug Baldwin,Golden Tate,Julio Jones,Ricky Seals-Jones,Vance McDonald,Cincinnati Bengals,148.822,50000
99,Blake Bortles,T.J. Yeldon,Bilal Powell,Golden Tate,Julio Jones,Tyler Lockett,David Njoku,Melvin Gordon,Cincinnati Bengals,148.818,50000
100,Aaron Rodgers,T.J. Yeldon,Bilal Powell,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Todd Gurley,New York Jets,148.80200000000002,49900
101,Blake Bortles,T.J. Yeldon,Melvin Gordon,Golden Tate,Julio Jones,Quincy Enunwa,David Njoku,Vance McDonald,Cincinnati Bengals,148.79800000000003,49900
102,Blake Bortles,T.J. Yeldon,Melvin Gordon,Golden Tate,Julio Jones,Quincy Enunwa,David Njoku,Vance McDonald,Baltimore Ravens,148.79800000000003,50000
103,Blake Bortles,T.J. Yeldon,Kareem Hunt,Doug Baldwin,Julio Jones,Keelan Cole,David Njoku,Melvin Gordon,Cincinnati Bengals,148.798,50000
104,Matthew Stafford,T.J. Yeldon,Melvin Gordon,Doug Baldwin,Golden Tate,Julio Jones,David Njoku,Vance McDonald,Cincinnati Bengals,148.79,49900
105,Matthew Stafford,T.J. Yeldon,Melvin Gordon,Doug Baldwin,Golden Tate,Julio Jones,David Njoku,Vance McDonald,Baltimore Ravens,148.79,50000
106,Blake Bortles,T.J. Yeldon,Melvin Gordon,Doug Baldwin,Golden Tate,Mike Williams,Ricky Seals-Jones,Julio Jones,Baltimore Ravens,148.78799999999998,49800
107,Blake Bortles,T.J. Yeldon,Melvin Gordon,Doug Baldwin,Golden Tate,Mike Williams,Ricky Seals-Jones,Julio Jones,Cincinnati Bengals,148.78799999999998,49700
108,Matthew Stafford,T.J. Yeldon,Melvin Gordon,Marvin Jones,Golden Tate,Mike Williams,David Njoku,Julio Jones,New York Jets,148.78,50000
109,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Keelan Cole,Ricky Seals-Jones,Melvin Gordon,Cincinnati Bengals,148.77,49900
110,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Keelan Cole,Ricky Seals-Jones,Melvin Gordon,Baltimore Ravens,148.77,50000
111,Blake Bortles,T.J. Yeldon,Melvin Gordon,Marvin Jones,Golden Tate,Julio Jones,David Njoku,Vance McDonald,Baltimore Ravens,148.768,49500
112,Ben Roethlisberger,T.J. Yeldon,Melvin Gordon,Marvin Jones,Doug Baldwin,Mike Williams,David Njoku,Julio Jones,Cincinnati Bengals,148.766,49600
113,Ben Roethlisberger,T.J. Yeldon,Melvin Gordon,Marvin Jones,Doug Baldwin,Mike Williams,David Njoku,Julio Jones,Baltimore Ravens,148.766,49700
114,Blake Bortles,David Johnson,Kareem Hunt,Marvin Jones,Doug Baldwin,Julio Jones,Ricky Seals-Jones,Melvin Gordon,Cincinnati Bengals,148.758,50000
115,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Mike Williams,Julio Jones,Vance McDonald,Melvin Gordon,New York Jets,148.75,49900
116,Blake Bortles,T.J. Yeldon,Melvin Gordon,Doug Baldwin,Golden Tate,Julio Jones,David Njoku,Vance McDonald,New York Jets,148.74800000000002,49600
117,Aaron Rodgers,T.J. Yeldon,Melvin Gordon,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Quincy Enunwa,New York Jets,148.742,49900
118,Blake Bortles,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Keelan Cole,Ricky Seals-Jones,Melvin Gordon,New York Jets,148.72800000000004,49600
119,Aaron Rodgers,T.J. Yeldon,Melvin Gordon,Doug Baldwin,Golden Tate,Julio Jones,David Njoku,Ricky Seals-Jones,Baltimore Ravens,148.72199999999998,49800
120,Aaron Rodgers,T.J. Yeldon,Melvin Gordon,Doug Baldwin,Golden Tate,Julio Jones,David Njoku,Ricky Seals-Jones,Cincinnati Bengals,148.72199999999998,49700
121,Blake Bortles,David Johnson,Todd Gurley,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Tyler Lockett,New York Jets,148.718,50000
122,Blake Bortles,T.J. Yeldon,Todd Gurley,Marvin Jones,Golden Tate,Julio Jones,Ricky Seals-Jones,Vance McDonald,Baltimore Ravens,148.70800000000003,49800
123,Blake Bortles,T.J. Yeldon,Todd Gurley,Marvin Jones,Golden Tate,Julio Jones,Ricky Seals-Jones,Vance McDonald,Cincinnati Bengals,148.70800000000003,49700
124,Ben Roethlisberger,T.J. Yeldon,Todd Gurley,Marvin Jones,Doug Baldwin,Mike Williams,Ricky Seals-Jones,Julio Jones,Cincinnati Bengals,148.706,49900
125,Ben Roethlisberger,T.J. Yeldon,Todd Gurley,Marvin Jones,Doug Baldwin,Mike Williams,Ricky Seals-Jones,Julio Jones,Baltimore Ravens,148.706,50000
126,Aaron Rodgers,David Johnson,Bilal Powell,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Melvin Gordon,Cincinnati Bengals,148.692,49900
127,Aaron Rodgers,David Johnson,Bilal Powell,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Melvin Gordon,Baltimore Ravens,148.692,50000
128,Blake Bortles,T.J. Yeldon,Todd Gurley,Doug Baldwin,Golden Tate,Julio Jones,Ricky Seals-Jones,Vance McDonald,New York Jets,148.68800000000002,49900
129,Aaron Rodgers,T.J. Yeldon,Melvin Gordon,Marvin Jones,Doug Baldwin,Julio Jones,Vance McDonald,Keelan Cole,Cincinnati Bengals,148.68200000000002,50000
130,Aaron Rodgers,T.J. Yeldon,David Johnson,Marvin Jones,Mike Williams,Julio Jones,Ricky Seals-Jones,Melvin Gordon,New York Jets,148.682,49700
131,Blake Bortles,David Johnson,Kerryon Johnson,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Todd Gurley,New York Jets,148.678,50000
132,Blake Bortles,T.J. Yeldon,Melvin Gordon,Marvin Jones,Golden Tate,Julio Jones,Ricky Seals-Jones,Tyler Lockett,Baltimore Ravens,148.66799999999998,49900
133,Blake Bortles,T.J. Yeldon,Melvin Gordon,Marvin Jones,Golden Tate,Julio Jones,Ricky Seals-Jones,Tyler Lockett,Cincinnati Bengals,148.66799999999998,49800
134,Ben Roethlisberger,T.J. Yeldon,Todd Gurley,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Vance McDonald,New York Jets,148.66600000000003,49800
135,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Mike Williams,Julio Jones,David Njoku,Melvin Gordon,New York Jets,148.64999999999998,49600
136,Blake Bortles,T.J. Yeldon,Melvin Gordon,Doug Baldwin,Golden Tate,Julio Jones,Ricky Seals-Jones,Tyler Lockett,New York Jets,148.648,50000
137,Blake Bortles,T.J. Yeldon,Todd Gurley,Golden Tate,Julio Jones,Quincy Enunwa,David Njoku,Ricky Seals-Jones,Cincinnati Bengals,148.638,49900
138,Blake Bortles,T.J. Yeldon,Todd Gurley,Golden Tate,Julio Jones,Quincy Enunwa,David Njoku,Ricky Seals-Jones,Baltimore Ravens,148.638,50000
139,Blake Bortles,T.J. Yeldon,Kareem Hunt,Marvin Jones,Mike Williams,Julio Jones,David Njoku,Todd Gurley,Cincinnati Bengals,148.63799999999998,49800
140,Blake Bortles,T.J. Yeldon,Kareem Hunt,Marvin Jones,Mike Williams,Julio Jones,David Njoku,Todd Gurley,Baltimore Ravens,148.63799999999998,49900
141,Carson Wentz,T.J. Yeldon,Melvin Gordon,Doug Baldwin,Golden Tate,Julio Jones,David Njoku,Vance McDonald,Cincinnati Bengals,148.63000000000002,50000
142,Matthew Stafford,T.J. Yeldon,Todd Gurley,Doug Baldwin,Golden Tate,Julio Jones,David Njoku,Ricky Seals-Jones,Baltimore Ravens,148.62999999999997,50000
143,Matthew Stafford,T.J. Yeldon,Todd Gurley,Doug Baldwin,Golden Tate,Julio Jones,David Njoku,Ricky Seals-Jones,Cincinnati Bengals,148.62999999999997,49900
144,Blake Bortles,T.J. Yeldon,Kerryon Johnson,Marvin Jones,Golden Tate,Julio Jones,Ricky Seals-Jones,Melvin Gordon,Baltimore Ravens,148.62800000000001,49900
145,Blake Bortles,T.J. Yeldon,Kerryon Johnson,Marvin Jones,Golden Tate,Julio Jones,Ricky Seals-Jones,Melvin Gordon,Cincinnati Bengals,148.62800000000001,49800
146,Ben Roethlisberger,T.J. Yeldon,Melvin Gordon,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Tyler Lockett,New York Jets,148.626,49900
147,Blake Bortles,T.J. Yeldon,Melvin Gordon,Marvin Jones,Doug Baldwin,Julio Jones,Vance McDonald,Tyler Boyd,Cincinnati Bengals,148.61800000000002,50000
148,Blake Bortles,T.J. Yeldon,Kareem Hunt,Doug Baldwin,Mike Williams,Julio Jones,David Njoku,Todd Gurley,New York Jets,148.618,50000
149,Carson Wentz,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Keelan Cole,Ricky Seals-Jones,Melvin Gordon,Cincinnati Bengals,148.60999999999999,50000
150,Blake Bortles,T.J. Yeldon,Kerryon Johnson,Doug Baldwin,Golden Tate,Julio Jones,Ricky Seals-Jones,Melvin Gordon,New York Jets,148.60800000000003,50000
151,Blake Bortles,T.J. Yeldon,Todd Gurley,Marvin Jones,Golden Tate,Julio Jones,David Njoku,Ricky Seals-Jones,Baltimore Ravens,148.608,49500
152,Blake Bortles,T.J. Yeldon,Melvin Gordon,Golden Tate,Mike Williams,Julio Jones,David Njoku,Keelan Cole,New York Jets,148.608,50000
153,Carson Wentz,T.J. Yeldon,David Johnson,Marvin Jones,Mike Williams,Julio Jones,Vance McDonald,Melvin Gordon,New York Jets,148.59000000000003,50000
154,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Mike Williams,Julio Jones,Ricky Seals-Jones,Todd Gurley,New York Jets,148.59,49900
155,Blake Bortles,T.J. Yeldon,Todd Gurley,Doug Baldwin,Golden Tate,Julio Jones,David Njoku,Ricky Seals-Jones,New York Jets,148.588,49600
156,Ben Roethlisberger,T.J. Yeldon,Kerryon Johnson,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Melvin Gordon,New York Jets,148.586,49900
157,Aaron Rodgers,T.J. Yeldon,Melvin Gordon,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Keelan Cole,Baltimore Ravens,148.582,49800
158,Aaron Rodgers,T.J. Yeldon,Melvin Gordon,Marvin Jones,Doug Baldwin,Julio Jones,David Njoku,Keelan Cole,Cincinnati Bengals,148.582,49700
159,Blake Bortles,T.J. Yeldon,David Johnson,Mike Williams,Julio Jones,Keelan Cole,Vance McDonald,Melvin Gordon,New York Jets,148.57800000000003,49900
160,Blake Bortles,David Johnson,Melvin Gordon,Doug Baldwin,Golden Tate,Julio Jones,Ricky Seals-Jones,Vance McDonald,Baltimore Ravens,148.578,50000
