,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,ATT_MAX,ATT_MIN,ATT_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
71,Laquon Treadwell,ATL,2.4,1.6,2.1,28.4,15.4,23.7,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,4.0,1.8,2.8,5,WR
72,Equanimeous St,GB,1.9,0.7,1.5,25.7,9.0,19.4,0.2,0.0,0.1,0.1,0.0,0.0,1.1,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,3.9,1.2,2.7,5,WR
73,Alex Erickson,CIN,2.0,0.7,1.3,26.6,8.8,17.4,0.2,0.1,0.1,0.5,0.0,0.2,3.1,0.0,1.4,0.0,0.0,0.0,0.0,0.1,0.0,4.1,1.3,2.6,5,WR
74,Tavon Austin,GB,1.8,0.9,1.2,18.0,10.0,13.0,0.2,0.0,0.1,2.2,0.4,1.2,13.6,0.9,6.7,0.0,0.0,0.0,0.0,0.1,0.0,3.8,1.5,2.5,5,WR
75,Seth Roberts,GB,2.5,0.9,1.7,28.3,10.0,19.1,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,4.0,1.5,2.5,5,WR
76,Jaron Brown,ARI,1.7,0.7,1.2,23.4,10.8,16.4,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.7,2.4,5,WR
77,Curtis Samuel,CAR,1.5,0.8,1.1,17.0,10.0,13.6,0.1,0.1,0.1,0.9,0.0,0.5,9.3,0.6,4.7,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.7,2.4,5,WR
78,Marcus Johnson,IND,2.5,0.2,1.1,31.2,2.5,13.6,0.2,0.0,0.1,0.2,0.0,0.1,1.2,-0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.2,1.9,5,WR
79,David Moore,SEA,1.8,0.0,0.9,23.0,0.0,12.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,3.4,0.0,1.6,5,WR
80,Robert Foster,WAS,1.1,0.3,0.9,16.6,3.9,11.8,0.1,0.0,0.1,0.1,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,2.3,0.7,1.5,5,WR
81,Chris Moore,BAL,1.1,0.4,0.7,12.3,5.3,9.2,0.1,0.0,0.1,0.5,0.0,0.2,3.3,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.7,1.4,5,WR
82,DJ Chark,JAC,1.4,0.3,0.9,18.9,4.0,11.3,0.1,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.1,2.6,0.6,1.3,5,WR
83,Victor Bolden,DET,1.1,0.2,0.7,14.0,2.9,9.5,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.9,0.3,1.3,5,WR
84,JJ Nelson,BUF,1.6,0.3,0.8,23.4,3.2,10.6,0.1,0.0,0.0,0.2,0.0,0.1,2.6,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.1,3.2,0.3,1.2,5,WR
85,Austin Carr,NO,0.8,0.3,0.7,11.0,3.8,8.6,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.6,0.4,1.2,5,WR
86,Damiere Byrd,NE,0.7,0.3,0.5,8.2,3.6,6.6,0.1,0.1,0.1,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.0,1.2,5,WR
87,De'Anthony Thomas,BAL,0.8,0.6,0.7,9.2,6.0,7.7,0.1,0.0,0.1,0.3,0.0,0.1,1.6,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.8,1.2,5,WR
88,Josh Malone,NYJ,1.0,0.1,0.7,11.1,1.7,7.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.8,0.2,1.1,5,WR
89,KhaDarel Hodge,CLE,1.2,0.0,0.6,15.3,0.0,7.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,1.0,5,WR
90,Demarcus Robinson,KC,1.0,0.4,0.7,11.0,5.2,8.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.5,1.0,5,WR
91,Cody Core,NYG,0.8,0.2,0.5,10.2,2.0,6.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.5,0.3,0.8,5,WR
92,JoJo Natson,CLE,0.8,0.2,0.5,10.1,3.2,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.4,0.8,5,WR
93,Vyncint Smith,NYJ,1.0,0.0,0.4,13.2,0.0,5.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.7,5,WR
94,Marcus Kemp,MIA,0.4,0.4,0.4,4.8,4.8,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,5,WR
95,Noah Brown,DAL,0.3,0.3,0.3,3.3,3.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,5,WR
96,Josh Reynolds,LAR,0.8,0.2,0.4,8.9,1.4,4.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.1,0.5,5,WR
97,DaeSean Hamilton,DEN,0.6,0.3,0.4,7.1,4.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.4,0.5,5,WR
98,Ray-Ray McCloud,PIT,0.5,0.2,0.4,7.0,2.2,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.5,5,WR
99,Russell Gage,ATL,0.3,0.3,0.3,4.7,4.7,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,5,WR
100,Tim Patrick,DEN,0.4,0.2,0.3,5.0,2.8,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.4,0.4,5,WR
101,Matthew Slater,NE,0.5,0.0,0.2,5.8,0.0,2.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.4,5,WR
102,Marvin Hall,CLE,0.4,0.1,0.3,5.9,1.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.4,5,WR
103,Daurice Fountain,IND,0.3,0.3,0.3,3.9,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,5,WR
104,Mike Thomas,CIN,0.2,0.2,0.2,3.6,3.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,5,WR
105,Richie James,SF,0.2,0.2,0.2,3.4,3.4,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,5,WR
106,Shelton Gibson,CAR,0.3,0.2,0.2,2.5,2.4,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,5,WR
107,Tommylee Lewis,NO,0.2,0.2,0.2,2.5,2.5,2.5,0.0,0.0,0.0,0.1,0.1,0.1,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,5,WR
108,Andre Roberts,BUF,0.2,0.1,0.2,2.1,1.7,1.9,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,5,WR
109,Kalif Raymond,TEN,0.1,0.1,0.1,1.1,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,5,WR
110,Cam Sims,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,WR
111,Amara Darboh,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,WR
112,River Cracraft,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,WR
113,Brandon Powell,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,WR
114,De'Mornay Pierson-El,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,WR
115,Corey Coleman,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,WR
116,Braxton Berrios,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,WR
