,QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Points,Salary
24,Ben Roethlisberger,T.J. Yeldon,Christian McCaffrey,Marvin Jones,Doug Baldwin,Julio Jones,Vance McDonald,Jared Cook,New York Jets,148.116,49800
25,Ben Roethlisberger,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,Adam Thielen,Vance McDonald,Marquez Valdes-Scantling,Baltimore Ravens,148.106,49800
26,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Adam Thielen,Vance McDonald,Jared Cook,New York Jets,147.99,49600
27,Ben Roethlisberger,David Johnson,James Conner,Marvin Jones,Doug Baldwin,Julio Jones,Vance McDonald,Jared Cook,New York Jets,147.986,50000
28,Ben Roethlisberger,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Mohamed Sanu,Vance McDonald,James Conner,Baltimore Ravens,147.936,50000
29,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Doug Baldwin,Adam Thielen,Jared Cook,James Conner,New York Jets,147.93,49900
30,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,JuJu Smith-Schuster,Vance McDonald,Jared Cook,Baltimore Ravens,147.91,49600
31,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Doug Baldwin,Adam Thielen,Vance McDonald,Melvin Gordon,New York Jets,147.9,49900
32,Matthew Stafford,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,JuJu Smith-Schuster,Vance McDonald,Jared Cook,New York Jets,147.89,49700
33,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Doug Baldwin,JuJu Smith-Schuster,Jared Cook,James Conner,Baltimore Ravens,147.85,49900
34,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Doug Baldwin,JuJu Smith-Schuster,Vance McDonald,Melvin Gordon,Baltimore Ravens,147.82,49900
35,Ben Roethlisberger,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Adam Thielen,Vance McDonald,Mohamed Sanu,New York Jets,147.816,50000
36,Matt Ryan,T.J. Yeldon,David Johnson,Marvin Jones,Doug Baldwin,Julio Jones,Jared Cook,Calvin Ridley,New York Jets,147.8,49900
37,Ben Roethlisberger,T.J. Yeldon,David Johnson,Marvin Jones,Adam Thielen,JuJu Smith-Schuster,Vance McDonald,Jared Cook,Baltimore Ravens,147.796,50000
38,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Doug Baldwin,Tyler Boyd,Jared Cook,Todd Gurley,Baltimore Ravens,147.79,50000
39,Matthew Stafford,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,Marquez Valdes-Scantling,Jared Cook,Christian McCaffrey,Baltimore Ravens,147.75,50000
40,Ben Roethlisberger,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,JuJu Smith-Schuster,Vance McDonald,Mohamed Sanu,Baltimore Ravens,147.73600000000002,50000
41,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Doug Baldwin,Adam Thielen,Jared Cook,JuJu Smith-Schuster,New York Jets,147.73,49900
42,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Marquez Valdes-Scantling,Vance McDonald,Todd Gurley,Baltimore Ravens,147.72000000000003,50000
43,Matthew Stafford,T.J. Yeldon,Todd Gurley,Marvin Jones,Doug Baldwin,Julio Jones,Vance McDonald,Jared Cook,New York Jets,147.7,50000
44,Matt Ryan,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Adam Thielen,Vance McDonald,Aaron Jones,New York Jets,147.68000000000004,50000
45,Matt Ryan,T.J. Yeldon,David Johnson,Marvin Jones,Doug Baldwin,Adam Thielen,Vance McDonald,James Conner,New York Jets,147.66000000000003,49700
46,Ben Roethlisberger,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,Tyler Boyd,Jared Cook,Aaron Jones,Baltimore Ravens,147.616,49900
47,Matt Ryan,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,JuJu Smith-Schuster,Vance McDonald,Aaron Jones,Baltimore Ravens,147.60000000000002,50000
48,Matt Ryan,T.J. Yeldon,David Johnson,Marvin Jones,Doug Baldwin,JuJu Smith-Schuster,Vance McDonald,James Conner,Baltimore Ravens,147.58,49700
49,Ben Roethlisberger,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,Marquez Valdes-Scantling,Vance McDonald,James Conner,Baltimore Ravens,147.526,49600
50,Ben Roethlisberger,T.J. Yeldon,James Conner,Marvin Jones,Doug Baldwin,Julio Jones,Vance McDonald,Jared Cook,Baltimore Ravens,147.52599999999998,49500
51,Matt Ryan,T.J. Yeldon,David Johnson,Marvin Jones,Doug Baldwin,Tyler Boyd,Vance McDonald,Todd Gurley,Baltimore Ravens,147.52000000000004,49800
52,Ben Roethlisberger,T.J. Yeldon,David Johnson,Marvin Jones,Doug Baldwin,Tyler Boyd,Jared Cook,Christian McCaffrey,New York Jets,147.50600000000003,49600
53,Ben Roethlisberger,T.J. Yeldon,David Johnson,Marvin Jones,Doug Baldwin,Adam Thielen,Jared Cook,Tyler Boyd,Baltimore Ravens,147.496,49500
54,Matt Ryan,T.J. Yeldon,David Johnson,Marvin Jones,Doug Baldwin,Tyler Boyd,Jared Cook,Melvin Gordon,New York Jets,147.48000000000002,49900
55,Matt Ryan,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,Marquez Valdes-Scantling,Vance McDonald,Christian McCaffrey,Baltimore Ravens,147.48000000000002,49800
56,Matt Ryan,T.J. Yeldon,Christian McCaffrey,Marvin Jones,Doug Baldwin,Julio Jones,Vance McDonald,Jared Cook,Baltimore Ravens,147.48,49700
57,Matt Ryan,T.J. Yeldon,David Johnson,Marvin Jones,Doug Baldwin,Adam Thielen,Vance McDonald,JuJu Smith-Schuster,New York Jets,147.46,49700
58,Matt Ryan,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Marquez Valdes-Scantling,Jared Cook,James Conner,New York Jets,147.44000000000003,49900
59,Ben Roethlisberger,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Marquez Valdes-Scantling,Vance McDonald,Christian McCaffrey,New York Jets,147.43600000000004,49600
60,Ben Roethlisberger,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Adam Thielen,Vance McDonald,Marquez Valdes-Scantling,Baltimore Ravens,147.426,49500
61,Matt Ryan,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Marquez Valdes-Scantling,Vance McDonald,Melvin Gordon,New York Jets,147.41000000000003,49900
62,Ben Roethlisberger,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,Adam Thielen,Vance McDonald,Marquez Valdes-Scantling,New York Jets,147.406,49600
63,Matt Ryan,David Johnson,James Conner,Marvin Jones,Doug Baldwin,Julio Jones,Vance McDonald,Jared Cook,Baltimore Ravens,147.35,49900
64,Ben Roethlisberger,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,JuJu Smith-Schuster,Vance McDonald,Marquez Valdes-Scantling,Baltimore Ravens,147.32600000000002,49600
65,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Doug Baldwin,Adam Thielen,Vance McDonald,Christian McCaffrey,Baltimore Ravens,147.29,49500
66,Matt Ryan,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,Mohamed Sanu,Vance McDonald,James Conner,Baltimore Ravens,147.28,50000
67,Matt Ryan,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,JuJu Smith-Schuster,Jared Cook,Marquez Valdes-Scantling,New York Jets,147.24000000000004,49900
68,Ben Roethlisberger,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Mohamed Sanu,Vance McDonald,James Conner,New York Jets,147.23600000000002,49800
69,Matt Ryan,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Mohamed Sanu,Vance McDonald,Christian McCaffrey,New York Jets,147.19000000000005,50000
70,Matt Ryan,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Adam Thielen,Vance McDonald,Mohamed Sanu,Baltimore Ravens,147.18,49900
71,Matt Ryan,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Stefon Diggs,Vance McDonald,Jared Cook,Baltimore Ravens,147.17000000000002,50000
72,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,JuJu Smith-Schuster,Jared Cook,Aaron Jones,New York Jets,147.17000000000002,50000
73,Matt Ryan,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,Adam Thielen,Vance McDonald,Mohamed Sanu,New York Jets,147.16,50000
74,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Doug Baldwin,JuJu Smith-Schuster,Jared Cook,James Conner,New York Jets,147.15,49700
75,Matt Ryan,T.J. Yeldon,David Johnson,Doug Baldwin,Adam Thielen,JuJu Smith-Schuster,Vance McDonald,Jared Cook,Baltimore Ravens,147.14,50000
76,Ben Roethlisberger,T.J. Yeldon,Todd Gurley,Marvin Jones,Doug Baldwin,Julio Jones,Vance McDonald,Marquez Valdes-Scantling,Baltimore Ravens,147.13600000000002,49900
77,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Doug Baldwin,JuJu Smith-Schuster,Vance McDonald,Melvin Gordon,New York Jets,147.12,49700
78,Ben Roethlisberger,T.J. Yeldon,David Johnson,Marvin Jones,Doug Baldwin,Stefon Diggs,Vance McDonald,Christian McCaffrey,Baltimore Ravens,147.10600000000002,50000
79,Ben Roethlisberger,T.J. Yeldon,Melvin Gordon,Marvin Jones,Doug Baldwin,Julio Jones,Jared Cook,Marquez Valdes-Scantling,New York Jets,147.09600000000003,50000
80,Ben Roethlisberger,T.J. Yeldon,David Johnson,Marvin Jones,Adam Thielen,JuJu Smith-Schuster,Vance McDonald,Jared Cook,New York Jets,147.096,49800
81,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Doug Baldwin,Tyler Boyd,Jared Cook,Todd Gurley,New York Jets,147.09,49800
82,Matt Ryan,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,JuJu Smith-Schuster,Vance McDonald,Mohamed Sanu,Baltimore Ravens,147.08,50000
83,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Marquez Valdes-Scantling,Jared Cook,Christian McCaffrey,Baltimore Ravens,147.07000000000002,49700
84,Matthew Stafford,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,Marquez Valdes-Scantling,Jared Cook,Christian McCaffrey,New York Jets,147.05,49800
85,Matthew Stafford,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,Adam Thielen,Jared Cook,Marquez Valdes-Scantling,Baltimore Ravens,147.03999999999996,49700
86,Ben Roethlisberger,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,JuJu Smith-Schuster,Vance McDonald,Mohamed Sanu,New York Jets,147.03600000000003,49800
87,Ben Roethlisberger,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Tyler Boyd,Vance McDonald,Calvin Ridley,Baltimore Ravens,147.03600000000003,50000
88,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Marquez Valdes-Scantling,Vance McDonald,Todd Gurley,New York Jets,147.02000000000004,49800
89,Matt Ryan,T.J. Yeldon,James Conner,Marvin Jones,Doug Baldwin,Julio Jones,Vance McDonald,Tyler Boyd,New York Jets,147.02000000000004,49900
90,Ben Roethlisberger,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Tyler Boyd,Jared Cook,Aaron Jones,Baltimore Ravens,146.936,49600
91,Ben Roethlisberger,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,Tyler Boyd,Jared Cook,Aaron Jones,New York Jets,146.91600000000003,49700
92,Matt Ryan,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,JuJu Smith-Schuster,Vance McDonald,Aaron Jones,New York Jets,146.90000000000003,49800
93,Matthew Stafford,David Johnson,Melvin Gordon,Marvin Jones,Doug Baldwin,Julio Jones,Vance McDonald,Jared Cook,New York Jets,146.89,49900
94,Matt Ryan,T.J. Yeldon,David Johnson,Marvin Jones,Doug Baldwin,JuJu Smith-Schuster,Vance McDonald,James Conner,New York Jets,146.88000000000002,49500
95,Matt Ryan,T.J. Yeldon,David Johnson,Marvin Jones,Doug Baldwin,Tyler Boyd,Jared Cook,Christian McCaffrey,Baltimore Ravens,146.87000000000003,49500
96,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Mohamed Sanu,Jared Cook,James Conner,Baltimore Ravens,146.87,49900
97,Matthew Stafford,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,Mohamed Sanu,Jared Cook,James Conner,New York Jets,146.85,50000
98,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Mohamed Sanu,Vance McDonald,Melvin Gordon,Baltimore Ravens,146.84000000000003,49900
99,Matt Ryan,T.J. Yeldon,David Johnson,Marvin Jones,Doug Baldwin,Tyler Boyd,Vance McDonald,Todd Gurley,New York Jets,146.82000000000005,49600
100,Matthew Stafford,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,Mohamed Sanu,Vance McDonald,Melvin Gordon,New York Jets,146.82,50000
101,Matt Ryan,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Marquez Valdes-Scantling,Vance McDonald,Christian McCaffrey,Baltimore Ravens,146.80000000000004,49500
102,Ben Roethlisberger,T.J. Yeldon,James Conner,Marvin Jones,Doug Baldwin,Julio Jones,Jared Cook,Aaron Jones,New York Jets,146.786,49900
103,Matt Ryan,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,Marquez Valdes-Scantling,Vance McDonald,Christian McCaffrey,New York Jets,146.78000000000003,49600
104,Matt Ryan,T.J. Yeldon,Christian McCaffrey,Marvin Jones,Doug Baldwin,Julio Jones,Vance McDonald,Jared Cook,New York Jets,146.78,49500
105,Matt Ryan,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,Adam Thielen,Vance McDonald,Marquez Valdes-Scantling,Baltimore Ravens,146.76999999999998,49500
106,Ben Roethlisberger,T.J. Yeldon,Melvin Gordon,Marvin Jones,Doug Baldwin,Julio Jones,Vance McDonald,Aaron Jones,New York Jets,146.75600000000003,49900
107,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Adam Thielen,Jared Cook,Mohamed Sanu,New York Jets,146.75,49900
108,Ben Roethlisberger,T.J. Yeldon,David Johnson,Marvin Jones,Doug Baldwin,Calvin Ridley,Jared Cook,Christian McCaffrey,Baltimore Ravens,146.73600000000002,49900
109,Matt Ryan,T.J. Yeldon,Aaron Jones,Marvin Jones,Doug Baldwin,Julio Jones,Jared Cook,Adam Thielen,Baltimore Ravens,146.73,50000
110,Matthew Stafford,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,Adam Thielen,Vance McDonald,Aaron Jones,Baltimore Ravens,146.7,49600
111,Ben Roethlisberger,T.J. Yeldon,David Johnson,Marvin Jones,Doug Baldwin,Calvin Ridley,Vance McDonald,Todd Gurley,New York Jets,146.68600000000004,50000
112,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,JuJu Smith-Schuster,Jared Cook,Mohamed Sanu,Baltimore Ravens,146.67000000000002,49900
113,Ben Roethlisberger,T.J. Yeldon,James Conner,Marvin Jones,Julio Jones,Tyler Boyd,Vance McDonald,Jared Cook,New York Jets,146.656,50000
114,Matthew Stafford,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,JuJu Smith-Schuster,Jared Cook,Mohamed Sanu,New York Jets,146.65,50000
115,Matthew Stafford,T.J. Yeldon,Christian McCaffrey,Marvin Jones,Doug Baldwin,Julio Jones,Vance McDonald,Tyler Boyd,Baltimore Ravens,146.65,49700
116,Matt Ryan,David Johnson,James Conner,Marvin Jones,Doug Baldwin,Julio Jones,Vance McDonald,Jared Cook,New York Jets,146.65,49700
117,Ben Roethlisberger,David Johnson,Christian McCaffrey,Marvin Jones,Doug Baldwin,Julio Jones,Vance McDonald,Aaron Jones,New York Jets,146.60600000000002,50000
118,Matt Ryan,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Mohamed Sanu,Vance McDonald,James Conner,Baltimore Ravens,146.60000000000002,49700
119,Ben Roethlisberger,David Johnson,Aaron Jones,Marvin Jones,Doug Baldwin,Julio Jones,Vance McDonald,Adam Thielen,Baltimore Ravens,146.59599999999998,49900
120,Ben Roethlisberger,T.J. Yeldon,Aaron Jones,Marvin Jones,Doug Baldwin,Julio Jones,Jared Cook,JuJu Smith-Schuster,New York Jets,146.586,49900
121,Matt Ryan,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,Mohamed Sanu,Vance McDonald,James Conner,New York Jets,146.58,49800
122,Matthew Stafford,David Johnson,James Conner,Marvin Jones,Doug Baldwin,Julio Jones,Vance McDonald,Tyler Boyd,Baltimore Ravens,146.52,49900
123,Matthew Stafford,T.J. Yeldon,David Johnson,Doug Baldwin,Adam Thielen,Tyler Boyd,Vance McDonald,James Conner,Baltimore Ravens,146.51,50000
124,Ben Roethlisberger,T.J. Yeldon,Christian McCaffrey,Marvin Jones,Doug Baldwin,Julio Jones,Jared Cook,Marquez Valdes-Scantling,Baltimore Ravens,146.48600000000002,49600
125,Matt Ryan,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Adam Thielen,Vance McDonald,Mohamed Sanu,New York Jets,146.48000000000002,49700
126,Matt Ryan,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Stefon Diggs,Vance McDonald,Jared Cook,New York Jets,146.47000000000003,49800
127,Matt Ryan,T.J. Yeldon,Melvin Gordon,Marvin Jones,Doug Baldwin,Julio Jones,Jared Cook,Marquez Valdes-Scantling,Baltimore Ravens,146.46,49900
128,Matt Ryan,T.J. Yeldon,David Johnson,Marvin Jones,Adam Thielen,JuJu Smith-Schuster,Vance McDonald,Jared Cook,Baltimore Ravens,146.46,49700
129,Matthew Stafford,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,Marquez Valdes-Scantling,Jared Cook,James Conner,Baltimore Ravens,146.45999999999998,49500
130,Matt Ryan,T.J. Yeldon,David Johnson,Doug Baldwin,Adam Thielen,JuJu Smith-Schuster,Vance McDonald,Jared Cook,New York Jets,146.44,49800
131,Ben Roethlisberger,T.J. Yeldon,Todd Gurley,Marvin Jones,Doug Baldwin,Julio Jones,Vance McDonald,Marquez Valdes-Scantling,New York Jets,146.43600000000004,49700
132,Matthew Stafford,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,Marquez Valdes-Scantling,Vance McDonald,Melvin Gordon,Baltimore Ravens,146.42999999999998,49500
133,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Adam Thielen,Tyler Boyd,Vance McDonald,Christian McCaffrey,New York Jets,146.42000000000002,50000
134,Ben Roethlisberger,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,Tyler Boyd,Jared Cook,Mohamed Sanu,Baltimore Ravens,146.41600000000003,49600
135,Ben Roethlisberger,T.J. Yeldon,David Johnson,Marvin Jones,Doug Baldwin,Stefon Diggs,Vance McDonald,Christian McCaffrey,New York Jets,146.40600000000003,49800
136,Ben Roethlisberger,T.J. Yeldon,David Johnson,Julio Jones,Adam Thielen,Marquez Valdes-Scantling,Vance McDonald,Jared Cook,Baltimore Ravens,146.406,49600
137,Matt Ryan,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,JuJu Smith-Schuster,Vance McDonald,Mohamed Sanu,Baltimore Ravens,146.40000000000003,49700
138,Ben Roethlisberger,T.J. Yeldon,David Johnson,Marvin Jones,Doug Baldwin,Adam Thielen,Vance McDonald,Stefon Diggs,Baltimore Ravens,146.39600000000002,49700
139,Matthew Stafford,T.J. Yeldon,Melvin Gordon,Marvin Jones,Doug Baldwin,Julio Jones,Jared Cook,Aaron Jones,Baltimore Ravens,146.39,50000
140,Matt Ryan,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,JuJu Smith-Schuster,Vance McDonald,Mohamed Sanu,New York Jets,146.38000000000002,49800
141,Matt Ryan,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,Tyler Boyd,Vance McDonald,Calvin Ridley,Baltimore Ravens,146.38,50000
142,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Marquez Valdes-Scantling,Jared Cook,Christian McCaffrey,New York Jets,146.37000000000003,49500
143,Ben Roethlisberger,David Johnson,James Conner,Marvin Jones,Doug Baldwin,Julio Jones,Jared Cook,Marquez Valdes-Scantling,Baltimore Ravens,146.356,49800
144,Ben Roethlisberger,T.J. Yeldon,David Johnson,Doug Baldwin,Adam Thielen,Marquez Valdes-Scantling,Jared Cook,James Conner,Baltimore Ravens,146.346,49900
145,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Tyler Boyd,Vance McDonald,Stefon Diggs,Baltimore Ravens,146.34000000000003,50000
146,Matthew Stafford,T.J. Yeldon,David Johnson,Marvin Jones,Tyler Boyd,JuJu Smith-Schuster,Vance McDonald,Christian McCaffrey,Baltimore Ravens,146.34000000000003,50000
147,Matthew Stafford,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,Adam Thielen,Jared Cook,Marquez Valdes-Scantling,New York Jets,146.33999999999997,49500
148,Ben Roethlisberger,T.J. Yeldon,David Johnson,Marvin Jones,Julio Jones,Tyler Boyd,Vance McDonald,Calvin Ridley,New York Jets,146.33600000000004,49800
149,Ben Roethlisberger,David Johnson,Melvin Gordon,Marvin Jones,Doug Baldwin,Julio Jones,Vance McDonald,Marquez Valdes-Scantling,Baltimore Ravens,146.32600000000002,49800
150,Ben Roethlisberger,T.J. Yeldon,Melvin Gordon,Marvin Jones,Doug Baldwin,Adam Thielen,Vance McDonald,Jared Cook,Baltimore Ravens,146.316,49800
151,Ben Roethlisberger,T.J. Yeldon,David Johnson,Doug Baldwin,Adam Thielen,Marquez Valdes-Scantling,Vance McDonald,Melvin Gordon,Baltimore Ravens,146.316,49900
152,Matt Ryan,David Johnson,Christian McCaffrey,Marvin Jones,Doug Baldwin,Julio Jones,Jared Cook,Marquez Valdes-Scantling,Baltimore Ravens,146.31,50000
153,Matthew Stafford,T.J. Yeldon,David Johnson,Doug Baldwin,Adam Thielen,Tyler Boyd,Vance McDonald,JuJu Smith-Schuster,Baltimore Ravens,146.31,50000
154,Ben Roethlisberger,T.J. Yeldon,James Conner,Marvin Jones,Doug Baldwin,Julio Jones,Jared Cook,Mohamed Sanu,Baltimore Ravens,146.286,49800
155,Matthew Stafford,David Johnson,Christian McCaffrey,Marvin Jones,Doug Baldwin,Julio Jones,Vance McDonald,Jared Cook,Baltimore Ravens,146.28,49500
156,Matt Ryan,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,Tyler Boyd,Jared Cook,Aaron Jones,Baltimore Ravens,146.28,49600
157,Matthew Stafford,T.J. Yeldon,David Johnson,Doug Baldwin,Julio Jones,JuJu Smith-Schuster,Jared Cook,Marquez Valdes-Scantling,Baltimore Ravens,146.26,49500
158,Ben Roethlisberger,T.J. Yeldon,Melvin Gordon,Marvin Jones,Doug Baldwin,Julio Jones,Vance McDonald,Mohamed Sanu,Baltimore Ravens,146.25600000000003,49800
