,QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Points,Salary
30,Philip Rivers,Dalvin Cook,Aaron Jones,Preston Williams,Chris Godwin,Courtland Sutton,Greg Olsen,Zach Ertz,Carolina Panthers,142.672,49900
31,Philip Rivers,Derrick Henry,Dalvin Cook,Preston Williams,Mike Evans,Courtland Sutton,Greg Olsen,Austin Ekeler,Carolina Panthers,142.66199999999998,49800
32,Russell Wilson,Derrick Henry,Phillip Lindsay,Preston Williams,Mike Evans,Jarvis Landry,Greg Olsen,Dalvin Cook,Carolina Panthers,142.618,49800
33,Philip Rivers,Nick Chubb,Dalvin Cook,Preston Williams,Jarvis Landry,Courtland Sutton,Greg Olsen,Aaron Jones,Carolina Panthers,142.612,49700
34,Philip Rivers,Nick Chubb,Phillip Lindsay,Preston Williams,Mike Evans,Jarvis Landry,Zach Ertz,Dalvin Cook,Washington Redskins,142.60200000000003,49600
35,Philip Rivers,Nick Chubb,Phillip Lindsay,Preston Williams,Chris Godwin,Jarvis Landry,Greg Olsen,Dalvin Cook,Carolina Panthers,142.602,49500
36,Philip Rivers,Phillip Lindsay,Dalvin Cook,Preston Williams,Chris Godwin,Courtland Sutton,Greg Olsen,Josh Jacobs,Carolina Panthers,142.60199999999998,50000
37,Philip Rivers,Nick Chubb,Phillip Lindsay,Preston Williams,Mike Evans,Jarvis Landry,Greg Olsen,Christian McCaffrey,Carolina Panthers,142.592,49900
38,Jameis Winston,Derrick Henry,Phillip Lindsay,Preston Williams,Mike Evans,Jarvis Landry,Zach Ertz,Dalvin Cook,Carolina Panthers,142.584,50000
39,Philip Rivers,Nick Chubb,Phillip Lindsay,Mike Evans,Jarvis Landry,Courtland Sutton,Greg Olsen,Dalvin Cook,Washington Redskins,142.55200000000002,50000
40,Philip Rivers,Dalvin Cook,Josh Jacobs,Preston Williams,Chris Godwin,Mike Evans,Greg Olsen,Zach Ertz,Washington Redskins,142.54200000000003,49800
41,Philip Rivers,Nick Chubb,Dalvin Cook,Preston Williams,Jarvis Landry,Courtland Sutton,Zach Ertz,Austin Ekeler,Carolina Panthers,142.522,49900
42,Philip Rivers,Derrick Henry,Dalvin Cook,Preston Williams,Chris Godwin,Mike Evans,Zach Ertz,Jarvis Landry,Washington Redskins,142.51200000000003,50000
43,Philip Rivers,Derrick Henry,Dalvin Cook,Preston Williams,Mike Evans,Jarvis Landry,Zach Ertz,Darren Waller,Carolina Panthers,142.50199999999998,50000
44,Philip Rivers,Nick Chubb,Dalvin Cook,Preston Williams,Mike Evans,Jarvis Landry,Greg Olsen,Josh Jacobs,Washington Redskins,142.48200000000003,49600
45,Philip Rivers,Phillip Lindsay,Dalvin Cook,Preston Williams,Chris Godwin,Mike Evans,Greg Olsen,Austin Ekeler,Washington Redskins,142.482,49900
46,Russell Wilson,Derrick Henry,Dalvin Cook,Preston Williams,Chris Godwin,Courtland Sutton,Greg Olsen,Zach Ertz,Washington Redskins,142.46800000000002,49600
47,Jameis Winston,Derrick Henry,Dalvin Cook,Preston Williams,Mike Evans,Jarvis Landry,Greg Olsen,Josh Jacobs,Carolina Panthers,142.464,50000
48,Russell Wilson,Derrick Henry,Christian McCaffrey,Preston Williams,Mike Evans,Courtland Sutton,Greg Olsen,Zach Ertz,Washington Redskins,142.458,50000
49,Philip Rivers,Nick Chubb,Christian McCaffrey,Preston Williams,Chris Godwin,Courtland Sutton,Greg Olsen,Zach Ertz,Washington Redskins,142.442,49700
50,Philip Rivers,Derrick Henry,Dalvin Cook,Preston Williams,Mike Evans,Jarvis Landry,Zach Ertz,Aaron Jones,Washington Redskins,142.42200000000003,49700
51,Philip Rivers,Derrick Henry,Dalvin Cook,Preston Williams,Chris Godwin,Jarvis Landry,Greg Olsen,Aaron Jones,Carolina Panthers,142.422,49600
52,Philip Rivers,Nick Chubb,Dalvin Cook,Preston Williams,Mike Evans,Jarvis Landry,Greg Olsen,Courtland Sutton,Carolina Panthers,142.422,49900
53,Philip Rivers,Derrick Henry,Aaron Jones,Preston Williams,Mike Evans,Jarvis Landry,Greg Olsen,Christian McCaffrey,Carolina Panthers,142.412,50000
54,Philip Rivers,Dalvin Cook,Aaron Jones,Preston Williams,Mike Evans,Courtland Sutton,Greg Olsen,Zach Ertz,Carolina Panthers,142.392,49800
55,Philip Rivers,Phillip Lindsay,Dalvin Cook,Preston Williams,Chris Godwin,Mike Evans,Greg Olsen,Zach Ertz,Carolina Panthers,142.382,49600
56,Jameis Winston,Derrick Henry,Nick Chubb,Preston Williams,Jarvis Landry,Courtland Sutton,Zach Ertz,Dalvin Cook,Washington Redskins,142.37400000000002,49600
57,Jameis Winston,Derrick Henry,Nick Chubb,Preston Williams,Jarvis Landry,Courtland Sutton,Greg Olsen,Christian McCaffrey,Carolina Panthers,142.364,49900
58,Philip Rivers,Derrick Henry,Phillip Lindsay,Chris Godwin,Mike Evans,Jarvis Landry,Greg Olsen,Dalvin Cook,Washington Redskins,142.36200000000002,49900
59,Philip Rivers,Derrick Henry,Dalvin Cook,Preston Williams,Chris Godwin,Jarvis Landry,Zach Ertz,Austin Ekeler,Carolina Panthers,142.332,49800
60,Philip Rivers,Phillip Lindsay,Dalvin Cook,Preston Williams,Mike Evans,Courtland Sutton,Greg Olsen,Josh Jacobs,Carolina Panthers,142.32199999999997,49900
61,Russell Wilson,Nick Chubb,Dalvin Cook,Preston Williams,Jarvis Landry,Courtland Sutton,Greg Olsen,Darren Waller,Washington Redskins,142.318,50000
62,Philip Rivers,Derrick Henry,Phillip Lindsay,Preston Williams,Chris Godwin,Courtland Sutton,Zach Ertz,Christian McCaffrey,Washington Redskins,142.312,49900
63,Jameis Winston,Derrick Henry,Dalvin Cook,Preston Williams,Chris Godwin,Courtland Sutton,Greg Olsen,Austin Ekeler,Washington Redskins,142.25400000000002,49900
64,Philip Rivers,Derrick Henry,Dalvin Cook,Preston Williams,Chris Godwin,Mike Evans,Greg Olsen,Jarvis Landry,Carolina Panthers,142.232,49800
65,Philip Rivers,Derrick Henry,Josh Jacobs,Preston Williams,Chris Godwin,Courtland Sutton,Greg Olsen,Christian McCaffrey,Washington Redskins,142.192,49900
66,Russell Wilson,Derrick Henry,Dalvin Cook,Preston Williams,Mike Evans,Courtland Sutton,Greg Olsen,Zach Ertz,Washington Redskins,142.18800000000002,49500
67,Jameis Winston,Nick Chubb,Phillip Lindsay,Preston Williams,Chris Godwin,Jarvis Landry,Greg Olsen,Christian McCaffrey,Washington Redskins,142.18400000000003,50000
68,Philip Rivers,Nick Chubb,Christian McCaffrey,Preston Williams,Mike Evans,Courtland Sutton,Greg Olsen,Zach Ertz,Washington Redskins,142.162,49600
69,Jameis Winston,Derrick Henry,Dalvin Cook,Preston Williams,Chris Godwin,Courtland Sutton,Greg Olsen,Zach Ertz,Carolina Panthers,142.154,49600
70,Jameis Winston,Derrick Henry,Christian McCaffrey,Preston Williams,Mike Evans,Courtland Sutton,Greg Olsen,Zach Ertz,Carolina Panthers,142.144,50000
71,Philip Rivers,Derrick Henry,Dalvin Cook,Preston Williams,Mike Evans,Jarvis Landry,Greg Olsen,Aaron Jones,Carolina Panthers,142.142,49500
72,Russell Wilson,Dalvin Cook,Josh Jacobs,Preston Williams,Mike Evans,Jarvis Landry,Greg Olsen,Zach Ertz,Carolina Panthers,142.138,50000
73,Russell Wilson,Derrick Henry,Dalvin Cook,Preston Williams,Chris Godwin,Jarvis Landry,Greg Olsen,Darren Waller,Washington Redskins,142.12800000000001,49900
74,Philip Rivers,Nick Chubb,Christian McCaffrey,Preston Williams,Chris Godwin,Jarvis Landry,Greg Olsen,Darren Waller,Washington Redskins,142.102,50000
75,Philip Rivers,Derrick Henry,Dalvin Cook,Preston Williams,Mike Evans,Jarvis Landry,Zach Ertz,Austin Ekeler,Carolina Panthers,142.052,49700
76,Russell Wilson,Nick Chubb,Christian McCaffrey,Preston Williams,Jarvis Landry,Courtland Sutton,Greg Olsen,Zach Ertz,Carolina Panthers,142.038,49900
77,Philip Rivers,Derrick Henry,Phillip Lindsay,Preston Williams,Mike Evans,Courtland Sutton,Zach Ertz,Christian McCaffrey,Washington Redskins,142.032,49800
78,Philip Rivers,Derrick Henry,Phillip Lindsay,Preston Williams,Chris Godwin,Courtland Sutton,Greg Olsen,Christian McCaffrey,Carolina Panthers,142.03199999999998,49700
79,Jameis Winston,Nick Chubb,Dalvin Cook,Preston Williams,Chris Godwin,Jarvis Landry,Greg Olsen,Courtland Sutton,Washington Redskins,142.014,50000
80,Jameis Winston,Nick Chubb,Dalvin Cook,Preston Williams,Jarvis Landry,Courtland Sutton,Greg Olsen,Darren Waller,Carolina Panthers,142.004,50000
81,Philip Rivers,Phillip Lindsay,Dalvin Cook,Preston Williams,Chris Godwin,Jarvis Landry,Zach Ertz,Josh Jacobs,Carolina Panthers,141.992,49900
82,Jameis Winston,Dalvin Cook,Aaron Jones,Preston Williams,Chris Godwin,Courtland Sutton,Greg Olsen,Zach Ertz,Washington Redskins,141.984,49900
83,Jameis Winston,Derrick Henry,Dalvin Cook,Preston Williams,Mike Evans,Courtland Sutton,Greg Olsen,Austin Ekeler,Washington Redskins,141.97400000000002,49800
84,Philip Rivers,Derrick Henry,Christian McCaffrey,Preston Williams,Chris Godwin,Mike Evans,Greg Olsen,Zach Ertz,Washington Redskins,141.97200000000004,49500
85,Philip Rivers,Derrick Henry,Nick Chubb,Preston Williams,Jarvis Landry,Courtland Sutton,Hunter Henry,Dalvin Cook,Washington Redskins,141.97200000000004,49900
86,Philip Rivers,Phillip Lindsay,Dalvin Cook,Preston Williams,Chris Godwin,Courtland Sutton,Zach Ertz,Darren Waller,Washington Redskins,141.952,50000
87,Russell Wilson,Dalvin Cook,Austin Ekeler,Preston Williams,Chris Godwin,Courtland Sutton,Greg Olsen,Zach Ertz,Washington Redskins,141.928,49900
88,Jameis Winston,Nick Chubb,Dalvin Cook,Preston Williams,Jarvis Landry,Courtland Sutton,Greg Olsen,Aaron Jones,Washington Redskins,141.92400000000004,49700
89,Jameis Winston,Nick Chubb,Phillip Lindsay,Preston Williams,Chris Godwin,Jarvis Landry,Greg Olsen,Dalvin Cook,Washington Redskins,141.91400000000002,49500
90,Jameis Winston,Phillip Lindsay,Dalvin Cook,Preston Williams,Chris Godwin,Courtland Sutton,Greg Olsen,Josh Jacobs,Washington Redskins,141.91400000000002,50000
91,Philip Rivers,Derrick Henry,Josh Jacobs,Preston Williams,Mike Evans,Courtland Sutton,Greg Olsen,Christian McCaffrey,Washington Redskins,141.912,49800
92,Jameis Winston,Nick Chubb,Phillip Lindsay,Preston Williams,Mike Evans,Jarvis Landry,Greg Olsen,Christian McCaffrey,Washington Redskins,141.90400000000002,49900
93,Philip Rivers,Nick Chubb,Phillip Lindsay,Preston Williams,Jarvis Landry,Courtland Sutton,Darren Waller,Dalvin Cook,Washington Redskins,141.89200000000002,49800
94,Philip Rivers,Dalvin Cook,Aaron Jones,Preston Williams,Mike Evans,Jarvis Landry,Zach Ertz,Austin Ekeler,Washington Redskins,141.88200000000003,50000
95,Philip Rivers,Dalvin Cook,Aaron Jones,Preston Williams,Chris Godwin,Jarvis Landry,Greg Olsen,Austin Ekeler,Carolina Panthers,141.882,49900
96,Jameis Winston,Derrick Henry,Dalvin Cook,Preston Williams,Mike Evans,Courtland Sutton,Greg Olsen,Zach Ertz,Carolina Panthers,141.874,49500
97,Russell Wilson,Nick Chubb,Dalvin Cook,Preston Williams,Jarvis Landry,Courtland Sutton,Greg Olsen,Austin Ekeler,Washington Redskins,141.868,49700
98,Philip Rivers,Phillip Lindsay,Aaron Jones,Preston Williams,Chris Godwin,Courtland Sutton,Greg Olsen,Christian McCaffrey,Washington Redskins,141.86200000000002,50000
99,Russell Wilson,Derrick Henry,Dalvin Cook,Preston Williams,Mike Evans,Jarvis Landry,Greg Olsen,Darren Waller,Washington Redskins,141.848,49800
100,Russell Wilson,Derrick Henry,Christian McCaffrey,Preston Williams,Chris Godwin,Jarvis Landry,Greg Olsen,Zach Ertz,Carolina Panthers,141.84799999999998,49800
101,Jameis Winston,Nick Chubb,Dalvin Cook,Preston Williams,Jarvis Landry,Courtland Sutton,Zach Ertz,Austin Ekeler,Washington Redskins,141.83400000000003,49900
102,Philip Rivers,Nick Chubb,Dalvin Cook,Preston Williams,Chris Godwin,Jarvis Landry,Greg Olsen,Darren Waller,Washington Redskins,141.83200000000002,49500
103,Philip Rivers,Dalvin Cook,Josh Jacobs,Preston Williams,Chris Godwin,Courtland Sutton,Greg Olsen,Darren Waller,Washington Redskins,141.832,50000
104,Philip Rivers,Nick Chubb,Christian McCaffrey,Preston Williams,Mike Evans,Jarvis Landry,Greg Olsen,Darren Waller,Washington Redskins,141.822,49900
105,Jameis Winston,Derrick Henry,Dalvin Cook,Preston Williams,Mike Evans,Jarvis Landry,Zach Ertz,Darren Waller,Washington Redskins,141.81400000000002,50000
106,Jameis Winston,Derrick Henry,Dalvin Cook,Preston Williams,Chris Godwin,Jarvis Landry,Greg Olsen,Darren Waller,Carolina Panthers,141.814,49900
107,Philip Rivers,Phillip Lindsay,Dalvin Cook,Preston Williams,Jarvis Landry,Courtland Sutton,Greg Olsen,Christian McCaffrey,Washington Redskins,141.812,49700
108,Russell Wilson,Derrick Henry,Dalvin Cook,Chris Godwin,Jarvis Landry,Courtland Sutton,Greg Olsen,Zach Ertz,Washington Redskins,141.80800000000002,49900
109,Russell Wilson,Derrick Henry,Dalvin Cook,Preston Williams,Jarvis Landry,Courtland Sutton,Zach Ertz,Josh Jacobs,Washington Redskins,141.79800000000003,49800
110,Philip Rivers,Nick Chubb,Christian McCaffrey,Chris Godwin,Jarvis Landry,Courtland Sutton,Greg Olsen,Zach Ertz,Washington Redskins,141.78200000000004,50000
111,Philip Rivers,Nick Chubb,Josh Jacobs,Preston Williams,Jarvis Landry,Courtland Sutton,Zach Ertz,Christian McCaffrey,Washington Redskins,141.77200000000002,49900
112,Philip Rivers,Derrick Henry,Dalvin Cook,Preston Williams,Mike Evans,Courtland Sutton,Zach Ertz,Hunter Henry,Washington Redskins,141.752,50000
113,Philip Rivers,Derrick Henry,Phillip Lindsay,Preston Williams,Mike Evans,Courtland Sutton,Greg Olsen,Christian McCaffrey,Carolina Panthers,141.75199999999998,49600
114,Philip Rivers,Derrick Henry,Dalvin Cook,Preston Williams,Chris Godwin,Courtland Sutton,Greg Olsen,Hunter Henry,Carolina Panthers,141.75199999999998,49900
115,Jameis Winston,Derrick Henry,Dalvin Cook,Preston Williams,Chris Godwin,Jarvis Landry,Greg Olsen,Aaron Jones,Washington Redskins,141.73400000000004,49600
116,Jameis Winston,Nick Chubb,Dalvin Cook,Preston Williams,Mike Evans,Jarvis Landry,Greg Olsen,Courtland Sutton,Washington Redskins,141.734,49900
117,Jameis Winston,Derrick Henry,Aaron Jones,Preston Williams,Mike Evans,Jarvis Landry,Greg Olsen,Christian McCaffrey,Washington Redskins,141.72400000000002,50000
118,Philip Rivers,Phillip Lindsay,Dalvin Cook,Chris Godwin,Mike Evans,Jarvis Landry,Greg Olsen,Zach Ertz,Carolina Panthers,141.722,49900
119,Philip Rivers,Derrick Henry,Dalvin Cook,Preston Williams,Jarvis Landry,Courtland Sutton,Darren Waller,Aaron Jones,Washington Redskins,141.71200000000002,49900
120,Philip Rivers,Phillip Lindsay,Dalvin Cook,Preston Williams,Mike Evans,Jarvis Landry,Zach Ertz,Josh Jacobs,Carolina Panthers,141.712,49800
121,Jameis Winston,Dalvin Cook,Aaron Jones,Preston Williams,Mike Evans,Courtland Sutton,Greg Olsen,Zach Ertz,Washington Redskins,141.704,49800
122,Philip Rivers,Derrick Henry,Phillip Lindsay,Preston Williams,Chris Godwin,Jarvis Landry,Darren Waller,Dalvin Cook,Washington Redskins,141.702,49700
123,Jameis Winston,Phillip Lindsay,Dalvin Cook,Preston Williams,Chris Godwin,Mike Evans,Greg Olsen,Zach Ertz,Washington Redskins,141.69400000000005,49600
124,Russell Wilson,Derrick Henry,Dalvin Cook,Preston Williams,Chris Godwin,Jarvis Landry,Greg Olsen,Austin Ekeler,Washington Redskins,141.67800000000003,49600
125,Philip Rivers,Phillip Lindsay,Dalvin Cook,Preston Williams,Mike Evans,Courtland Sutton,Zach Ertz,Darren Waller,Washington Redskins,141.672,49900
126,Philip Rivers,Phillip Lindsay,Dalvin Cook,Preston Williams,Chris Godwin,Courtland Sutton,Greg Olsen,Darren Waller,Carolina Panthers,141.67199999999997,49800
127,Russell Wilson,Derrick Henry,Austin Ekeler,Preston Williams,Mike Evans,Jarvis Landry,Greg Olsen,Christian McCaffrey,Washington Redskins,141.668,50000
128,Philip Rivers,Nick Chubb,Austin Ekeler,Preston Williams,Chris Godwin,Jarvis Landry,Greg Olsen,Christian McCaffrey,Washington Redskins,141.65200000000002,49700
129,Russell Wilson,Dalvin Cook,Austin Ekeler,Preston Williams,Mike Evans,Courtland Sutton,Greg Olsen,Zach Ertz,Washington Redskins,141.648,49800
130,Jameis Winston,Derrick Henry,Dalvin Cook,Preston Williams,Chris Godwin,Jarvis Landry,Zach Ertz,Austin Ekeler,Washington Redskins,141.64400000000003,49800
131,Russell Wilson,Derrick Henry,Phillip Lindsay,Preston Williams,Jarvis Landry,Courtland Sutton,Zach Ertz,Dalvin Cook,Carolina Panthers,141.638,49600
132,Jameis Winston,Phillip Lindsay,Dalvin Cook,Preston Williams,Mike Evans,Courtland Sutton,Greg Olsen,Josh Jacobs,Washington Redskins,141.63400000000001,49900
133,Jameis Winston,Dalvin Cook,Austin Ekeler,Preston Williams,Chris Godwin,Courtland Sutton,Greg Olsen,Zach Ertz,Carolina Panthers,141.614,49900
134,Philip Rivers,Nick Chubb,Phillip Lindsay,Preston Williams,Jarvis Landry,Courtland Sutton,Zach Ertz,Christian McCaffrey,Carolina Panthers,141.61200000000002,49700
135,Philip Rivers,Dalvin Cook,Aaron Jones,Preston Williams,Mike Evans,Jarvis Landry,Greg Olsen,Austin Ekeler,Carolina Panthers,141.602,49800
136,Philip Rivers,Phillip Lindsay,Dalvin Cook,Preston Williams,Chris Godwin,Courtland Sutton,Greg Olsen,Aaron Jones,Washington Redskins,141.592,49500
137,Philip Rivers,Phillip Lindsay,Aaron Jones,Preston Williams,Mike Evans,Courtland Sutton,Greg Olsen,Christian McCaffrey,Washington Redskins,141.58200000000002,49900
138,Philip Rivers,Derrick Henry,Josh Jacobs,Preston Williams,Chris Godwin,Jarvis Landry,Zach Ertz,Christian McCaffrey,Washington Redskins,141.58200000000002,49800
139,Russell Wilson,Derrick Henry,Christian McCaffrey,Preston Williams,Mike Evans,Jarvis Landry,Greg Olsen,Zach Ertz,Carolina Panthers,141.56799999999998,49700
140,Jameis Winston,Nick Chubb,Dalvin Cook,Preston Williams,Jarvis Landry,Courtland Sutton,Greg Olsen,Austin Ekeler,Carolina Panthers,141.554,49700
141,Philip Rivers,Josh Jacobs,Christian McCaffrey,Preston Williams,Chris Godwin,Courtland Sutton,Greg Olsen,Zach Ertz,Carolina Panthers,141.552,49900
142,Philip Rivers,Dalvin Cook,Josh Jacobs,Preston Williams,Mike Evans,Courtland Sutton,Greg Olsen,Darren Waller,Washington Redskins,141.552,49900
143,Jameis Winston,Derrick Henry,Dalvin Cook,Preston Williams,Chris Godwin,Mike Evans,Greg Olsen,Jarvis Landry,Washington Redskins,141.54400000000004,49800
144,Jameis Winston,Derrick Henry,Dalvin Cook,Preston Williams,Mike Evans,Jarvis Landry,Greg Olsen,Darren Waller,Carolina Panthers,141.534,49800
145,Russell Wilson,Derrick Henry,Dalvin Cook,Mike Evans,Jarvis Landry,Courtland Sutton,Greg Olsen,Zach Ertz,Washington Redskins,141.52800000000002,49800
146,Russell Wilson,Derrick Henry,Dalvin Cook,Preston Williams,Jarvis Landry,Courtland Sutton,Greg Olsen,Josh Jacobs,Carolina Panthers,141.518,49600
147,Philip Rivers,Nick Chubb,Dalvin Cook,Chris Godwin,Jarvis Landry,Courtland Sutton,Greg Olsen,Zach Ertz,Washington Redskins,141.51200000000003,49500
148,Philip Rivers,Nick Chubb,Christian McCaffrey,Mike Evans,Jarvis Landry,Courtland Sutton,Greg Olsen,Zach Ertz,Washington Redskins,141.50200000000004,49900
149,Philip Rivers,Phillip Lindsay,Dalvin Cook,Preston Williams,Chris Godwin,Courtland Sutton,Zach Ertz,Austin Ekeler,Washington Redskins,141.502,49700
150,Jameis Winston,Derrick Henry,Dalvin Cook,Chris Godwin,Jarvis Landry,Courtland Sutton,Greg Olsen,Zach Ertz,Carolina Panthers,141.494,49900
151,Philip Rivers,Phillip Lindsay,Austin Ekeler,Preston Williams,Chris Godwin,Courtland Sutton,Greg Olsen,Christian McCaffrey,Carolina Panthers,141.492,50000
152,Philip Rivers,Nick Chubb,Josh Jacobs,Preston Williams,Jarvis Landry,Courtland Sutton,Greg Olsen,Christian McCaffrey,Carolina Panthers,141.492,49700
153,Jameis Winston,Derrick Henry,Dalvin Cook,Preston Williams,Jarvis Landry,Courtland Sutton,Zach Ertz,Josh Jacobs,Carolina Panthers,141.484,49800
154,Philip Rivers,Derrick Henry,Dalvin Cook,Preston Williams,Mike Evans,Courtland Sutton,Greg Olsen,Hunter Henry,Carolina Panthers,141.47199999999998,49800
155,Russell Wilson,Phillip Lindsay,Dalvin Cook,Preston Williams,Jarvis Landry,Courtland Sutton,Zach Ertz,Aaron Jones,Washington Redskins,141.46800000000002,49900
156,Jameis Winston,Derrick Henry,Dalvin Cook,Preston Williams,Mike Evans,Jarvis Landry,Greg Olsen,Aaron Jones,Washington Redskins,141.45400000000004,49500
157,Philip Rivers,Austin Ekeler,Christian McCaffrey,Preston Williams,Chris Godwin,Mike Evans,Greg Olsen,Zach Ertz,Washington Redskins,141.43200000000004,49800
158,Philip Rivers,Derrick Henry,Aaron Jones,Preston Williams,Jarvis Landry,Courtland Sutton,Zach Ertz,Christian McCaffrey,Carolina Panthers,141.43200000000002,49800
159,Philip Rivers,Derrick Henry,Phillip Lindsay,Preston Williams,Mike Evans,Jarvis Landry,Darren Waller,Dalvin Cook,Washington Redskins,141.422,49600
160,Philip Rivers,Derrick Henry,Phillip Lindsay,Preston Williams,Chris Godwin,Jarvis Landry,Zach Ertz,Christian McCaffrey,Carolina Panthers,141.422,49600
161,Russell Wilson,Dalvin Cook,Aaron Jones,Preston Williams,Chris Godwin,Jarvis Landry,Greg Olsen,Zach Ertz,Washington Redskins,141.40800000000002,49600
162,Philip Rivers,Phillip Lindsay,Dalvin Cook,Preston Williams,Chris Godwin,Mike Evans,Greg Olsen,Courtland Sutton,Washington Redskins,141.40200000000002,49700
