,Player,Position,Salary,DK_Points,DK_Value
0,Dak Prescott,QB,6700,23.914,280.1706113573639
1,Matt Ryan,QB,6200,21.846,283.8048155268699
2,Kyle Allen,QB,5300,18.442,287.38748508838523
3,Jameis Winston,QB,6500,22.28,291.74147217235185
4,Deshaun Watson,QB,6800,21.737999999999996,312.81626644585526
5,Jeff Driskel,QB,4600,14.493999999999998,317.3727059472886
6,Derek Carr,QB,6100,19.074,319.8070672119115
7,Lamar Jackson,QB,7700,24.068,319.926873857404
8,Drew Brees,QB,6900,21.240000000000002,324.8587570621469
9,Tom Brady,QB,6400,19.62,326.1977573904179
10,Ryan Finley,QB,5000,15.152000000000001,329.9894403379092
11,Nick Foles,QB,5600,16.918,331.0083934271191
12,Josh Allen,QB,6600,19.516000000000002,338.18405410944865
13,Carson Wentz,QB,5400,15.683999999999997,344.29992348890596
14,Kirk Cousins,QB,6300,18.042,349.1852344529431
15,Ryan Fitzpatrick,QB,5100,14.118000000000002,361.24096897577556
16,Jimmy Garoppolo,QB,6700,18.066000000000003,370.86239344625255
17,Jacoby Brissett,QB,5900,15.900000000000002,371.06918238993705
18,Kyler Murray,QB,6100,15.98,381.7271589486858
19,Dwayne Haskins,QB,4800,12.516000000000002,383.50910834132304
20,Sam Darnold,QB,5700,14.414,395.4488691549882
21,Brandon Allen,QB,4700,11.148,421.600287047004
22,Robert Griffin,QB,4600,5.816000000000001,790.9215955983493
23,Case Keenum,QB,4800,5.566,862.3787279913762
24,Brian Hoyer,QB,5200,5.8180000000000005,893.7779305603299
25,Gardner Minshew,QB,5500,5.216000000000001,1054.447852760736
26,Miles Sanders,RB,4100,13.97,293.48604151753756
27,Josh Jacobs,RB,6900,21.250000000000004,324.7058823529411
28,Brian Hill,RB,4800,14.250000000000002,336.84210526315786
29,Dalvin Cook,RB,8900,25.810000000000002,344.8275862068965
30,Alvin Kamara,RB,7400,20.91,353.89765662362504
31,Christian McCaffrey,RB,10500,29.450000000000003,356.5365025466893
32,Leonard Fournette,RB,7900,21.49,367.6128431828758
33,Raheem Mostert,RB,3400,9.23,368.3640303358613
34,Ezekiel Elliott,RB,9000,23.76,378.78787878787875
35,Le'Veon Bell,RB,7200,18.490000000000006,389.3996755002703
36,Joe Mixon,RB,5500,14.02,392.29671897289586
37,Tevin Coleman,RB,6100,15.44,395.0777202072539
38,Devin Singletary,RB,6000,15.16,395.77836411609496
39,Phillip Lindsay,RB,5300,13.2,401.51515151515156
40,Kenyan Drake,RB,5400,13.14,410.958904109589
41,Duke Johnson,RB,4000,9.690000000000001,412.79669762641896
42,James White,RB,5400,12.340000000000002,437.6012965964343
43,Kalen Ballage,RB,4300,9.53,451.2067156348374
44,Carlos Hyde,RB,4600,10.110000000000001,454.99505440158254
45,Adrian Peterson,RB,4500,9.780000000000001,460.12269938650303
46,Mark Ingram,RB,6600,14.180000000000001,465.444287729196
47,Sony Michel,RB,4900,10.499999999999998,466.66666666666674
48,Royce Freeman,RB,4800,9.99,480.4804804804805
49,Marlon Mack,RB,6400,12.780000000000001,500.7824726134585
50,J.D. McKissic,RB,4600,8.93,515.11758118701
51,Ty Johnson,RB,3800,7.330000000000002,518.4174624829467
52,Rex Burkhead,RB,3800,7.26,523.4159779614325
53,Derrius Guice,RB,4700,8.700000000000001,540.2298850574712
54,Nyheim Hines,RB,4200,7.62,551.1811023622047
55,David Johnson,RB,5100,9.04,564.1592920353983
56,DeAndre Washington,RB,3000,5.180000000000001,579.1505791505791
57,Peyton Barber,RB,3600,5.780000000000001,622.8373702422144
58,Frank Gore,RB,4400,6.77,649.9261447562777
59,Latavius Murray,RB,6200,9.16,676.8558951965066
60,Jalen Richard,RB,4200,5.92,709.4594594594595
61,Kenjon Barner,RB,3700,5.15,718.4466019417475
62,Giovani Bernard,RB,4300,5.61,766.4884135472371
63,Deebo Samuel,WR,4000,12.870000000000001,310.8003108003108
64,Julio Jones,WR,7500,21.34,351.4526710402999
65,Mike Evans,WR,7400,20.429999999999996,362.21243269701426
66,Michael Thomas,WR,9900,26.97,367.0745272525028
67,Tyrell Williams,WR,5400,14.16,381.35593220338984
68,Amari Cooper,WR,7700,19.439999999999998,396.0905349794239
69,Calvin Ridley,WR,5500,13.870000000000001,396.53929343907714
70,Curtis Samuel,WR,5300,13.180000000000001,402.1244309559939
71,Terry McLaurin,WR,5600,13.65,410.2564102564102
72,Christian Kirk,WR,5700,13.720000000000002,415.4518950437317
73,Tyler Boyd,WR,5200,12.500000000000002,415.99999999999994
74,Mohamed Sanu,WR,5100,12.090000000000002,421.83622828784115
75,Courtland Sutton,WR,6000,14.209999999999999,422.23786066150603
76,Demaryius Thomas,WR,3900,9.22,422.9934924078091
77,D.J. Chark,WR,6200,14.4,430.55555555555554
78,Dede Westbrook,WR,4500,10.38,433.52601156069363
79,Auden Tate,WR,4200,9.550000000000002,439.79057591623024
80,DeAndre Hopkins,WR,8100,18.28,443.10722100656454
81,Chris Godwin,WR,7300,16.47,443.23011536126296
82,Russell Gage,WR,3300,7.4399999999999995,443.5483870967742
83,John Brown,WR,6400,14.3,447.5524475524475
84,Kenny Stills,WR,4600,10.25,448.780487804878
85,Randall Cobb,WR,4300,9.54,450.7337526205451
86,Julian Edelman,WR,7600,16.79,452.65038713519954
87,Michael Gallup,WR,6500,14.170000000000002,458.71559633027516
88,Zach Pascal,WR,5800,12.43,466.61303298471444
89,Trey Quinn,WR,3300,7.050000000000001,468.08510638297867
90,Nelson Agholor,WR,4000,8.52,469.4835680751174
91,Jamison Crowder,WR,5700,12.12,470.29702970297035
92,Stefon Diggs,WR,6900,14.600000000000001,472.6027397260273
93,Marquise Brown,WR,5600,11.72,477.81569965870307
94,Hunter Renfrow,WR,4000,8.280000000000001,483.0917874396135
95,Kendrick Bourne,WR,3000,6.15,487.80487804878044
96,Alex Erickson,WR,3900,7.92,492.42424242424244
97,Cole Beasley,WR,4700,9.52,493.69747899159665
98,Larry Fitzgerald,WR,5000,9.92,504.03225806451616
99,Kenny Golladay,WR,6700,13.16,509.11854103343467
100,Jakeem Grant,WR,3300,6.390000000000001,516.4319248826291
101,Ted Ginn,WR,4100,7.800000000000001,525.6410256410256
102,Allen Hurns,WR,3200,6.029999999999999,530.6799336650083
103,Danny Amendola,WR,4200,7.890000000000001,532.319391634981
104,Olabisi Johnson,WR,4100,7.670000000000001,534.5501955671447
105,Isaiah McKenzie,WR,3000,5.550000000000001,540.5405405405405
106,Chris Conley,WR,4400,8.14,540.5405405405405
107,Chester Rogers,WR,4000,7.35,544.21768707483
108,Robby Anderson,WR,4900,8.8,556.8181818181818
109,Marvin Jones,WR,5900,10.190000000000001,578.999018645731
110,Phillip Dorsett,WR,4200,7.15,587.4125874125874
111,Albert Wilson,WR,3400,5.6899999999999995,597.5395430579965
112,Zay Jones,WR,3300,5.18,637.0656370656371
113,Willie Snead,WR,3900,5.73,680.6282722513089
114,Tre'Quan Smith,WR,3800,5.53,687.1609403254972
115,Emmanuel Sanders,WR,7200,8.91,808.0808080808081
116,Darren Waller,TE,5500,15.170000000000002,362.5576796308503
117,Greg Olsen,TE,3900,10.530000000000001,370.3703703703703
118,Eric Ebron,TE,3600,9.649999999999999,373.0569948186529
119,Dallas Goedert,TE,3200,8.51,376.02820211515865
120,Jared Cook,TE,4400,11.14,394.9730700179533
121,Jack Doyle,TE,4000,9.8,408.1632653061224
122,Zach Ertz,TE,5000,12.049999999999999,414.93775933609965
123,Mike Gesicki,TE,3500,8.33,420.16806722689074
124,Darren Fells,TE,3800,9.020000000000001,421.2860310421285
125,Noah Fant,TE,3700,8.7,425.2873563218391
126,O.J. Howard,TE,3600,8.3,433.7349397590361
127,Jason Witten,TE,3700,8.43,438.90865954922896
128,Kyle Rudolph,TE,3600,7.910000000000001,455.1201011378002
129,Tyler Eifert,TE,3200,6.99,457.79685264663806
130,Mark Andrews,TE,6100,12.96,470.679012345679
131,Ryan Griffin,TE,2900,6.050000000000001,479.33884297520655
132,Jordan Akins,TE,2600,5.34,486.89138576779027
133,Nick Boyle,TE,2700,5.5,490.90909090909093
134,T.J. Hockenson,TE,3600,7.290000000000001,493.8271604938271
135,Dawson Knox,TE,3000,6.0600000000000005,495.049504950495
136,Luke Stocker,TE,3000,5.77,519.9306759098787
137,Ross Dwelley,TE,3400,6.0,566.6666666666666
138,Blake Jarwin,TE,2900,5.050000000000001,574.2574257425741
139,Arizona Cardinals,DST,1500,6.1,245.90163934426232
140,New Orleans Saints,DST,2900,9.3,311.8279569892473
141,Washington Redskins,DST,2800,8.399999999999999,333.33333333333337
142,Detroit Lions,DST,1800,5.199999999999999,346.1538461538462
143,Atlanta Falcons,DST,2600,7.300000000000001,356.1643835616438
144,Minnesota Vikings,DST,3400,9.0,377.77777777777777
145,Miami Dolphins,DST,2500,6.6000000000000005,378.78787878787875
146,Dallas Cowboys,DST,3600,9.100000000000001,395.60439560439556
147,Houston Texans,DST,2300,5.800000000000001,396.551724137931
148,New York Jets,DST,3100,7.800000000000001,397.4358974358974
149,Oakland Raiders,DST,3300,8.3,397.5903614457831
150,Carolina Panthers,DST,3000,7.500000000000001,399.99999999999994
151,Buffalo Bills,DST,3800,9.5,400.0
152,San Francisco 49ers,DST,4000,9.3,430.1075268817204
153,Denver Broncos,DST,2400,5.300000000000001,452.8301886792452
154,New England Patriots,DST,3500,7.7,454.54545454545456
155,Baltimore Ravens,DST,3000,6.5,461.53846153846155
156,Indianapolis Colts,DST,3200,5.799999999999999,551.7241379310345
157,Jacksonville Jaguars,DST,3100,5.499999999999999,563.6363636363637
