,Player,Salary,Position
75,DK Metcalf,7800.0,WR
24,David Montgomery,7700.0,RB
0,Justin Herbert,7400.0,QB
25,Jonathan Taylor,7300.0,RB
26,Miles Sanders,7000.0,RB
1,Jalen Hurts,7000.0,QB
27,James Robinson,6800.0,RB
76,Terry McLaurin,6700.0,WR
28,Antonio Gibson,6600.0,RB
29,Tony Pollard,6500.0,RB
30,JD McKissic,6400.0,RB
31,Cam Akers,6300.0,RB
77,Diontae Johnson,6300.0,WR
32,JK Dobbins,6200.0,RB
33,Clyde Edwards-Helaire,6000.0,RB
78,Chase Claypool,5900.0,WR
34,Le'Veon Bell,5800.0,RB
79,Marquise Brown,5700.0,WR
80,TY Hilton,5500.0,WR
2,Teddy Bridgewater,5300.0,QB
81,CeeDee Lamb,5300.0,WR
35,Benny Snell,5300.0,RB
4,Gardner Minshew,5200.0,QB
3,Dwayne Haskins,5200.0,QB
6,Daniel Jones,5000.0,QB
5,Drew Lock,5000.0,QB
36,Boston Scott,4900.0,RB
37,Giovani Bernard,4800.0,RB
149,Noah Fant,4800.0,TE
9,Ben DiNucci,4800.0,QB
8,Ryan Finley,4800.0,QB
7,Brett Rypien,4800.0,QB
82,Rashard Higgins,4800.0,WR
83,Tee Higgins,4700.0,WR
150,Hunter Henry,4700.0,TE
84,Jalen Reagor,4600.0,WR
85,Jamison Crowder,4500.0,WR
10,PJ Walker,4500.0,QB
38,Ty Johnson,4500.0,RB
39,Devonta Freeman,4500.0,RB
40,Darrell Henderson,4500.0,RB
11,John Wolford,4500.0,QB
12,Will Grier,4300.0,QB
13,Jake Luton,4300.0,QB
86,Michael Pittman,4200.0,WR
41,Mark Ingram,4200.0,RB
42,Anthony McFarland,4100.0,RB
14,Tyler Huntley,4100.0,QB
15,Trace McSorley,4100.0,QB
70,Xavier Jones,4000.0,RB
19,Jacob Eason,4000.0,QB
69,Nick Bellore,4000.0,RB
68,Travis Homer,4000.0,RB
71,Raymond Calais,4000.0,RB
72,Jason Huntley,4000.0,RB
73,Rico Dowdle,4000.0,RB
74,Sewo Olonilua,4000.0,RB
23,Joe Burrow,4000.0,QB
18,Josh Dobbs,4000.0,QB
17,Kyle Allen,4000.0,QB
16,Steven Montez,4000.0,QB
66,Artavis Pierce,4000.0,RB
87,Tyron Johnson,4000.0,WR
88,Darnell Mooney,4000.0,WR
89,Greg Ward,4000.0,WR
22,Clayton Thorson,4000.0,QB
67,DeeJay Dallas,4000.0,RB
65,Ryan Nall,4000.0,RB
52,Gabe Nabers,4000.0,RB
21,James Morgan,4000.0,QB
43,Rodney Smith,4000.0,RB
44,Reggie Bonnafon,4000.0,RB
45,Mike Warren,4000.0,RB
46,Bryce Love,4000.0,RB
47,Trey Edmunds,4000.0,RB
48,Darwin Thompson,4000.0,RB
64,Chris Thompson,4000.0,RB
20,Easton Stick,4000.0,QB
51,Joshua Kelley,4000.0,RB
49,Qadree Ollison,4000.0,RB
53,La'Mical Perine,4000.0,RB
60,Dontrell Hilliard,4000.0,RB
63,Ryquell Armstead,4000.0,RB
54,D'Ernest Johnson,4000.0,RB
62,Nathan Cottrell,4000.0,RB
61,Devine Ozigbo,4000.0,RB
50,Kalen Ballage,4000.0,RB
59,Scottie Phillips,4000.0,RB
58,CJ Prosise,4000.0,RB
57,Trayveon Williams,4000.0,RB
56,Eli Penny,4000.0,RB
55,Justice Hill,4000.0,RB
151,Evan Engram,3900.0,TE
91,Darius Slayton,3800.0,WR
90,Breshad Perriman,3800.0,WR
92,Jerry Jeudy,3700.0,WR
93,Donovan Peoples-Jones,3700.0,WR
94,Laviska Shenault,3700.0,WR
95,Denzel Mims,3600.0,WR
96,Travis Fulgham,3500.0,WR
97,Golden Tate,3400.0,WR
98,KJ Hamler,3200.0,WR
99,Jalen Guyton,3200.0,WR
101,Miles Boykin,3100.0,WR
100,Mecole Hardman,3100.0,WR
140,Penny Hart,3000.0,WR
130,David Sills,3000.0,WR
131,Stanley Morgan,3000.0,WR
132,John Ross,3000.0,WR
133,Steven Mitchell,3000.0,WR
134,Isaiah Coulter,3000.0,WR
135,Randall Cobb,3000.0,WR
136,Collin Johnson,3000.0,WR
137,Javon Wims,3000.0,WR
138,Riley Ridley,3000.0,WR
139,Freddie Swain,3000.0,WR
142,Nsimba Webster,3000.0,WR
141,Van Jefferson,3000.0,WR
128,CJ Board,3000.0,WR
143,Trishton Jackson,3000.0,WR
144,Quez Watkins,3000.0,WR
145,John Hightower,3000.0,WR
146,JJ Arcega-Whiteside,3000.0,WR
102,Steven Sims,3000.0,WR
148,Malik Turner,3000.0,WR
152,Cole Kmet,3000.0,TE
153,Tyler Eifert,3000.0,TE
129,Dante Pettis,3000.0,WR
147,Cedrick Wilson,3000.0,WR
127,Austin Mack,3000.0,WR
114,Byron Pringle,3000.0,WR
126,Antoine Wesley,3000.0,WR
103,Pharoh Cooper,3000.0,WR
104,Keith Kirkwood,3000.0,WR
106,Isaiah Wright,3000.0,WR
107,Antonio Gandy-Golden,3000.0,WR
108,Kelvin Harmon,3000.0,WR
109,Emanuel Hall,3000.0,WR
110,Ashton Dulin,3000.0,WR
111,DeMichael Harris,3000.0,WR
112,Dezmon Patmon,3000.0,WR
113,Parris Campbell,3000.0,WR
105,Omar Bayless,3000.0,WR
115,Brandon Powell,3000.0,WR
121,Tyrie Cleveland,3000.0,WR
125,James Proche,3000.0,WR
116,Christian Blake,3000.0,WR
123,Lawrence Cager,3000.0,WR
122,Jeff Smith,3000.0,WR
124,Devin Duvernay,3000.0,WR
120,Diontae Spencer,3000.0,WR
119,Joe Reed,3000.0,WR
118,KJ Hill,3000.0,WR
117,Olamide Zaccheaus,3000.0,WR
154,Drew Sample,2900.0,TE
155,Jack Doyle,2800.0,TE
177,Levine Toilolo,2500.0,TE
184,JP Holtz,2500.0,TE
178,Cethan Carter,2500.0,TE
179,Pharaoh Brown,2500.0,TE
180,Kahale Warring,2500.0,TE
181,Tyler Davis,2500.0,TE
182,Ben Ellefson,2500.0,TE
183,Josh Oliver,2500.0,TE
190,Johnny Mundt,2500.0,TE
185,Darion Clark,2500.0,TE
186,Patrick Scales,2500.0,TE
187,Will Dissly,2500.0,TE
188,Colby Parkinson,2500.0,TE
189,Tyler Ott,2500.0,TE
191,Brycen Hopkins,2500.0,TE
192,Joshua Perkins,2500.0,TE
175,Stephen Carlson,2500.0,TE
176,Kaden Smith,2500.0,TE
161,Nick Keizer,2500.0,TE
174,Harrison Bryant,2500.0,TE
164,Jaeden Graham,2500.0,TE
156,Colin Thompson,2500.0,TE
157,Thaddeus Moss,2500.0,TE
158,Kevin Rader,2500.0,TE
159,Zach Gentry,2500.0,TE
160,Noah Togiai,2500.0,TE
162,Deon Yelder,2500.0,TE
163,James Winchester,2500.0,TE
165,Donald Parham,2500.0,TE
173,Ross Travis,2500.0,TE
166,Nick Vannett,2500.0,TE
167,Troy Fumagalli,2500.0,TE
168,Albert Okwuegbunam,2500.0,TE
169,Jake Butt,2500.0,TE
170,Austin Fort,2500.0,TE
171,Andrew Beck,2500.0,TE
172,Trevon Wesco,2500.0,TE
193,Sean McKeon,2500.0,TE
