,Player,Team,ATT_MAX,ATT_MIN,ATT_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,REC_MAX,REC_MIN,REC_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
21,Lamar Miller,WAS,15.5,11.1,13.6,61.3,45.0,53.5,0.4,0.0,0.2,2.4,1.8,2.0,18.5,13.0,15.2,0.2,0.0,0.1,0.0,0.3,0.1,10.1,7.0,8.5,6,RB
22,Corey Clement,PHI,12.7,9.8,10.7,52.7,40.0,45.1,0.4,0.0,0.3,3.1,1.8,2.3,27.8,15.0,20.9,0.1,0.0,0.1,0.0,0.1,0.1,9.8,5.5,8.5,6,RB
23,Alfred Morris,NYG,18.0,9.3,12.5,65.0,39.6,49.8,1.0,0.1,0.4,1.6,1.0,1.3,12.0,8.2,10.3,0.0,0.0,0.0,0.0,0.1,0.1,13.5,6.2,8.2,6,RB
24,Kenyan Drake,ARI,10.0,6.9,8.1,40.0,23.3,31.1,1.0,0.1,0.3,3.4,2.0,2.9,29.0,16.2,22.4,0.1,0.0,0.1,0.1,0.2,0.1,12.0,6.0,7.6,6,RB
25,Alex Collins,SEA,13.5,7.2,10.7,54.8,29.2,44.4,0.4,0.0,0.2,2.5,1.0,1.8,18.4,10.0,14.7,0.1,0.0,0.1,0.0,0.4,0.2,9.8,4.5,7.3,6,RB
26,Wendell Smallwood,PIT,10.0,7.2,8.5,44.6,29.6,36.7,0.3,0.0,0.2,2.7,1.6,2.2,24.4,16.8,20.3,0.2,0.0,0.1,0.1,0.1,0.1,9.1,6.0,7.2,6,RB
27,Tarik Cohen,CHI,7.6,5.3,6.6,31.0,24.8,27.7,0.2,0.0,0.1,4.3,3.0,3.5,45.7,22.7,30.7,0.2,0.0,0.1,0.0,0.1,0.1,10.0,5.0,7.1,6,RB
28,Mike Davis,CAR,9.0,8.2,8.5,38.1,32.7,35.0,0.4,0.0,0.2,2.7,1.6,2.0,24.0,12.5,16.0,0.1,0.0,0.1,0.1,0.2,0.1,8.3,5.0,6.7,6,RB
29,Royce Freeman,DEN,11.6,7.9,9.1,57.4,35.0,41.6,0.4,0.0,0.3,1.5,0.0,1.0,13.0,0.0,7.7,0.1,0.0,0.0,0.1,0.1,0.1,9.9,3.5,6.5,6,RB
30,Derrick Henry,TEN,13.3,10.8,12.4,53.7,40.0,46.6,0.3,0.0,0.2,1.3,0.8,1.0,11.0,5.0,7.0,0.0,0.0,0.0,0.0,0.1,0.1,7.9,4.5,6.4,6,RB
31,Austin Ekeler,LAC,7.8,4.6,6.4,34.7,23.2,27.9,0.2,0.0,0.1,2.9,2.0,2.4,28.6,15.0,23.3,0.3,0.0,0.2,0.0,0.3,0.1,8.2,4.0,6.4,6,RB
32,Ito Smith,ATL,8.2,6.0,7.0,33.0,25.0,28.8,0.4,0.0,0.3,2.1,1.0,1.7,18.6,10.0,14.2,0.2,0.0,0.1,0.0,0.1,0.1,7.9,3.5,6.3,6,RB
33,Peyton Barber,WAS,11.9,5.0,9.1,47.0,20.0,37.2,0.3,0.0,0.2,2.0,0.8,1.4,15.0,6.1,10.3,0.1,0.0,0.0,0.0,0.1,0.1,7.4,3.5,5.9,6,RB
34,Marlon Mack,IND,9.0,8.0,8.4,35.4,28.1,32.7,0.2,0.0,0.1,2.9,1.0,1.8,20.6,8.9,15.2,0.1,0.0,0.1,0.0,0.1,0.1,7.1,4.5,5.8,6,RB
35,Frank Gore,NYJ,11.0,8.7,10.0,40.0,35.0,37.1,0.2,0.0,0.1,2.0,1.0,1.3,19.4,7.0,10.8,0.1,0.0,0.0,0.0,0.1,0.1,7.1,5.0,5.5,6,RB
36,Ronald Jones,TB,9.0,5.8,7.9,36.0,24.0,32.3,0.3,0.0,0.2,1.4,1.0,1.2,12.4,6.4,9.5,0.1,0.0,0.0,0.1,0.1,0.1,7.2,4.3,5.3,6,RB
37,Matt Breida,MIA,10.1,2.6,6.0,46.2,11.0,27.5,0.2,0.1,0.1,2.1,1.0,1.5,16.8,9.8,12.7,0.1,0.0,0.1,0.1,0.1,0.1,8.1,2.6,5.0,6,RB
38,Duke Johnson,HOU,5.0,2.8,3.9,21.2,11.9,16.7,0.1,0.0,0.1,3.5,2.0,2.7,36.0,19.3,25.4,0.1,0.0,0.1,0.1,0.1,0.1,6.3,4.0,4.9,6,RB
39,Jamaal Williams,GB,8.0,6.6,7.2,32.9,25.3,29.0,0.2,0.0,0.1,1.6,0.8,1.0,13.6,6.3,9.1,0.0,0.0,0.0,0.0,0.1,0.1,6.3,4.0,4.6,6,RB
40,Jalen Richard,LV,4.5,1.7,2.9,18.2,7.7,12.3,0.1,0.0,0.0,4.1,2.9,3.6,33.0,25.0,28.8,0.1,0.0,0.1,0.0,0.1,0.0,5.3,4.0,4.6,6,RB
41,Kyle Juszczyk,SF,1.0,0.3,0.7,5.0,1.3,2.9,0.0,0.0,0.0,4.0,2.2,3.1,35.0,26.0,29.3,0.1,0.0,0.1,0.0,0.0,0.0,4.2,3.4,3.7,6,RB
42,Jordan Wilkins,IND,6.4,3.0,5.0,26.0,10.0,19.5,0.2,0.0,0.1,2.0,0.5,1.1,14.3,3.8,7.5,0.0,0.0,0.0,0.0,0.2,0.1,4.6,1.5,3.1,6,RB
43,Devontae Booker,LV,3.0,1.1,2.2,12.2,4.0,8.4,0.1,0.0,0.0,2.4,1.9,2.0,20.0,15.6,17.5,0.1,0.0,0.0,0.0,0.1,0.0,3.5,2.2,2.9,6,RB
44,Nick Chubb,CLE,5.9,2.6,3.4,30.4,10.0,15.3,0.2,0.0,0.1,1.3,0.0,0.6,10.4,0.0,4.9,0.0,0.0,0.0,0.0,0.1,0.0,4.9,1.0,2.6,6,RB
45,Spencer Ware,CHI,5.1,1.2,3.0,28.0,5.0,13.2,0.1,0.0,0.1,1.3,0.7,0.9,12.4,5.0,8.2,0.1,0.0,0.0,0.0,0.1,0.1,4.3,1.5,2.4,6,RB
46,Malcolm Brown,LAR,4.4,1.0,3.2,17.7,5.0,13.5,0.2,0.0,0.1,1.0,0.5,0.7,5.9,4.1,4.8,0.0,0.0,0.0,0.0,0.1,0.0,3.6,1.0,2.4,6,RB
47,Wayne Gallman,NYG,3.6,2.9,3.1,14.0,10.0,11.7,0.1,0.0,0.1,1.4,1.0,1.2,10.9,7.0,9.0,0.0,0.0,0.0,0.0,0.3,0.1,2.9,2.0,2.3,6,RB
48,Josh Adams,NYJ,5.2,1.7,3.5,21.4,7.0,14.7,0.1,0.0,0.1,1.0,0.3,0.5,6.7,2.0,3.8,0.0,0.0,0.0,0.0,0.1,0.0,2.9,1.4,2.2,6,RB
49,Chase Edmonds,ARI,3.7,1.9,3.1,14.4,6.0,10.6,0.1,0.0,0.0,1.8,0.8,1.2,15.0,4.9,9.6,0.0,0.0,0.0,0.0,0.1,0.0,3.3,1.2,2.2,6,RB
50,Mike Boone,MIN,4.1,0.8,2.7,16.0,3.3,10.1,0.1,0.0,0.1,1.3,0.5,0.7,10.0,2.7,5.2,0.0,0.0,0.0,0.0,0.1,0.0,3.3,0.8,1.8,6,RB
51,Tavon Austin,GB,1.2,1.2,1.2,7.2,7.2,7.2,0.0,0.0,0.0,0.9,0.9,0.9,10.8,10.8,10.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,1.8,6,RB
52,Raheem Mostert,SF,4.8,0.1,3.1,18.0,0.4,11.1,0.1,0.0,0.1,1.1,0.1,0.5,5.0,1.0,3.1,0.0,0.0,0.0,0.0,0.2,0.1,3.1,0.1,1.7,6,RB
53,Samaje Perine,CIN,3.2,1.0,2.1,12.2,4.0,7.9,0.1,0.0,0.1,0.7,0.4,0.5,6.0,3.6,4.4,0.0,0.0,0.0,0.0,0.3,0.1,2.4,0.9,1.4,6,RB
54,Rashaad Penny,SEA,2.3,1.0,1.7,10.1,4.2,7.1,0.1,0.0,0.0,0.8,0.1,0.4,6.0,0.9,3.6,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.5,1.4,6,RB
55,Rod Smith,NYG,3.0,1.7,2.2,10.9,7.0,8.9,0.1,0.0,0.0,1.0,0.3,0.5,5.0,2.0,3.4,0.0,0.0,0.0,0.0,0.1,0.1,1.9,1.2,1.3,6,RB
56,CJ Ham,MIN,0.4,0.1,0.3,1.1,0.4,0.9,0.1,0.0,0.0,1.3,0.3,1.0,11.3,2.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,1.8,0.4,1.2,6,RB
57,Anthony Sherman,KC,0.4,0.0,0.1,1.7,0.0,0.6,0.0,0.0,0.0,1.1,0.2,0.7,16.4,2.1,7.1,0.2,0.0,0.1,0.0,0.0,0.0,3.0,0.5,1.1,6,RB
58,Patrick Ricard,BAL,0.6,0.6,0.6,2.2,2.2,2.2,0.0,0.0,0.0,0.4,0.4,0.4,2.9,2.9,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,6,RB
59,Elijhaa Penny,NYG,0.7,0.0,0.4,3.2,0.0,1.7,0.1,0.0,0.0,0.3,0.1,0.2,2.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.5,6,RB
60,Andy Janovich,CLE,0.7,0.0,0.3,3.4,0.0,1.2,0.1,0.0,0.0,0.5,0.1,0.3,5.0,1.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.2,0.5,6,RB
61,Trenton Cannon,CAR,1.6,0.3,0.7,5.4,1.0,2.5,0.0,0.0,0.0,0.7,0.0,0.2,7.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.2,0.5,6,RB
62,Tyler Ervin,GB,1.4,0.0,0.5,4.6,0.0,1.5,0.0,0.0,0.0,0.4,0.1,0.3,3.0,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.4,6,RB
63,Tommy Bohanon,BAL,0.6,0.0,0.3,2.0,0.0,1.0,0.0,0.0,0.0,0.8,0.0,0.4,6.6,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.4,6,RB
64,Damien Williams,KC,0.3,0.2,0.2,1.2,0.8,0.9,0.0,0.0,0.0,0.6,0.1,0.4,4.5,0.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.4,6,RB
65,Kenjon Barner,TB,1.5,0.0,0.7,7.0,0.0,2.9,0.0,0.0,0.0,0.3,0.0,0.1,2.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.4,6,RB
66,Taiwan Jones,BUF,0.7,0.0,0.2,2.8,0.0,0.7,0.0,0.0,0.0,0.7,0.0,0.3,5.0,0.3,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.4,6,RB
67,Senorise Perry,TEN,1.0,0.1,0.5,4.0,0.3,2.0,0.0,0.0,0.0,0.4,0.0,0.1,2.5,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3,6,RB
68,John Kelly,CLE,0.7,0.7,0.7,2.3,2.3,2.3,0.0,0.0,0.0,0.1,0.1,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,6,RB
69,Jaylen Samuels,PIT,0.6,0.6,0.6,2.0,2.0,2.0,0.0,0.0,0.0,0.1,0.1,0.1,1.1,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,6,RB
70,Alex Armah,CAR,0.9,0.0,0.6,2.7,0.0,1.7,0.0,0.0,0.0,0.4,0.0,0.1,3.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.3,6,RB
71,Justin Jackson,LAC,1.2,0.0,0.5,5.0,0.0,2.1,0.0,0.0,0.0,0.2,0.0,0.1,1.7,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.3,6,RB
72,Keith Smith,ATL,0.4,0.0,0.2,1.1,0.0,0.7,0.0,0.0,0.0,0.3,0.2,0.3,2.3,0.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.3,6,RB
73,Derek Watt,PIT,0.5,0.1,0.2,2.0,0.4,1.0,0.0,0.0,0.0,0.2,0.0,0.1,1.4,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,6,RB
74,Buddy Howell,HOU,0.5,0.0,0.2,1.8,0.0,0.9,0.0,0.0,0.0,0.3,0.0,0.1,1.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,6,RB
75,Brandon Bolden,NE,0.4,0.0,0.2,1.3,0.2,0.7,0.0,0.0,0.0,0.3,0.0,0.1,1.8,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,6,RB
76,Jamize Olawale,DAL,0.4,0.1,0.2,1.4,0.0,0.7,0.0,0.0,0.0,0.2,0.0,0.1,1.5,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.2,6,RB
77,Jeremy McNichols,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,RB
78,Dare Ogunbowale,JAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,RB
79,Johnny Stanton,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,RB
80,Paul Perkins,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,RB
81,Taquan Mizzell,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,RB
82,Dan Vitale,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,RB
83,TJ Logan,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,RB
84,Bo Scarbrough,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,RB
85,Brandon Wilson,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,RB
86,DeAndre Washington,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,RB
87,Brian Hill,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,RB
88,Khalfani Muhammad,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,RB
89,Darrel Williams,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,RB
90,Jonathan Williams,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,RB
91,Gus Edwards,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,RB
