,QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Points,Salary
23,Jared Goff,Tevin Coleman,Todd Gurley,Julio Jones,Mohamed Sanu,Tyler Boyd,C.J. Uzomah,Austin Hooper,Chicago Bears,143.738,49900
24,Jameis Winston,Tevin Coleman,Todd Gurley,Julio Jones,Tyler Boyd,Amari Cooper,C.J. Uzomah,Austin Hooper,Baltimore Ravens,143.638,49600
25,Matt Ryan,Tevin Coleman,Todd Gurley,Julio Jones,Keke Coutee,Tyler Boyd,C.J. Uzomah,Austin Hooper,Baltimore Ravens,143.63400000000001,50000
26,Jared Goff,Tevin Coleman,Todd Gurley,Julio Jones,Mohamed Sanu,John Brown,C.J. Uzomah,Keke Coutee,Baltimore Ravens,143.62800000000001,50000
27,Jameis Winston,T.J. Yeldon,Todd Gurley,Julio Jones,Keke Coutee,Tyler Boyd,C.J. Uzomah,Austin Hooper,Baltimore Ravens,143.36800000000002,50000
28,Matt Ryan,Tevin Coleman,Todd Gurley,Julio Jones,John Brown,Keke Coutee,C.J. Uzomah,Austin Hooper,Baltimore Ravens,143.204,49500
29,Matt Ryan,T.J. Yeldon,Todd Gurley,Julio Jones,Mohamed Sanu,Keke Coutee,C.J. Uzomah,Austin Hooper,Baltimore Ravens,143.16400000000002,49800
30,Jared Goff,Tevin Coleman,Todd Gurley,Julio Jones,Mohamed Sanu,Calvin Ridley,C.J. Uzomah,Austin Hooper,Baltimore Ravens,143.068,49700
31,Jameis Winston,T.J. Yeldon,Todd Gurley,Julio Jones,John Brown,Keke Coutee,C.J. Uzomah,Austin Hooper,Baltimore Ravens,142.93800000000002,49500
32,Jared Goff,T.J. Yeldon,Todd Gurley,Julio Jones,Mohamed Sanu,John Brown,C.J. Uzomah,Austin Hooper,Baltimore Ravens,142.508,49900
33,Matt Ryan,Tevin Coleman,Todd Gurley,Julio Jones,Keke Coutee,Amari Cooper,C.J. Uzomah,Austin Hooper,Chicago Bears,142.404,49700
34,Jameis Winston,T.J. Yeldon,Todd Gurley,Julio Jones,Keke Coutee,Amari Cooper,C.J. Uzomah,Austin Hooper,Chicago Bears,142.138,49700
35,Jared Goff,Tevin Coleman,Todd Gurley,Julio Jones,Keke Coutee,Calvin Ridley,C.J. Uzomah,Austin Hooper,Chicago Bears,142.03799999999998,50000
36,Jared Goff,Tevin Coleman,Todd Gurley,Julio Jones,John Brown,Amari Cooper,C.J. Uzomah,Austin Hooper,Chicago Bears,141.748,49800
37,Jared Goff,Tevin Coleman,Todd Gurley,Julio Jones,Mohamed Sanu,Keke Coutee,C.J. Uzomah,Amari Cooper,Baltimore Ravens,141.62800000000001,49700
38,Jared Goff,Tevin Coleman,Todd Gurley,Julio Jones,Keke Coutee,Tyler Boyd,C.J. Uzomah,Austin Hooper,Chicago Bears,141.50799999999998,49700
39,Jared Goff,T.J. Yeldon,Todd Gurley,Julio Jones,Mohamed Sanu,Keke Coutee,C.J. Uzomah,Austin Hooper,Chicago Bears,141.038,49500
40,Jared Goff,Tevin Coleman,Todd Gurley,Julio Jones,Tyler Boyd,Amari Cooper,C.J. Uzomah,Austin Hooper,Baltimore Ravens,140.978,49800
41,Jared Goff,Tevin Coleman,Todd Gurley,Julio Jones,Keke Coutee,Calvin Ridley,C.J. Uzomah,Austin Hooper,Baltimore Ravens,140.838,49500
42,Jared Goff,T.J. Yeldon,Todd Gurley,Julio Jones,Mohamed Sanu,Amari Cooper,C.J. Uzomah,Austin Hooper,Baltimore Ravens,140.508,49600
43,Jared Goff,T.J. Yeldon,Todd Gurley,Julio Jones,John Brown,Keke Coutee,C.J. Uzomah,Austin Hooper,Baltimore Ravens,140.27800000000002,49700
