,QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Points,Salary
50,Jameis Winston,Bilal Powell,Tevin Coleman,Julio Jones,Jarvis Landry,Donte Moncrief,Nick Vannett,Todd Gurley,Buffalo Bills,154.308,49700
51,Matt Ryan,Chris Carson,Todd Gurley,Julio Jones,Jarvis Landry,Doug Baldwin,Nick Vannett,David Njoku,Buffalo Bills,154.304,49900
52,Jameis Winston,Bilal Powell,Tevin Coleman,Julio Jones,Jarvis Landry,Donte Moncrief,C.J. Uzomah,Todd Gurley,Buffalo Bills,154.298,49800
53,Matt Ryan,Chris Carson,Todd Gurley,Julio Jones,Jarvis Landry,Doug Baldwin,David Njoku,C.J. Uzomah,Buffalo Bills,154.294,50000
54,Jameis Winston,Chris Carson,Dion Lewis,Julio Jones,Jarvis Landry,Doug Baldwin,Nick Vannett,Todd Gurley,Pittsburgh Steelers,154.268,49900
55,Jameis Winston,Chris Carson,Dion Lewis,Julio Jones,Jarvis Landry,Doug Baldwin,C.J. Uzomah,Todd Gurley,Pittsburgh Steelers,154.258,50000
56,Jameis Winston,Bilal Powell,Todd Gurley,Julio Jones,Jarvis Landry,Keelan Cole,David Njoku,Mike Williams,Buffalo Bills,154.248,49900
57,Jameis Winston,Bilal Powell,Tevin Coleman,Julio Jones,Doug Baldwin,Keelan Cole,David Njoku,Todd Gurley,Pittsburgh Steelers,154.248,49800
58,Jameis Winston,Chris Carson,David Johnson,Julio Jones,Jarvis Landry,Christian Kirk,Nick Vannett,Todd Gurley,Buffalo Bills,154.228,49900
59,Jameis Winston,Chris Carson,David Johnson,Julio Jones,Jarvis Landry,Christian Kirk,C.J. Uzomah,Todd Gurley,Buffalo Bills,154.21800000000002,50000
60,Jameis Winston,Bilal Powell,Chris Carson,Julio Jones,Jarvis Landry,Mike Williams,David Njoku,Todd Gurley,Indianapolis Colts,154.218,49800
61,Jameis Winston,David Johnson,Todd Gurley,Julio Jones,Jarvis Landry,Mohamed Sanu,Nick Vannett,David Njoku,Buffalo Bills,154.198,49900
62,Jameis Winston,David Johnson,Todd Gurley,Julio Jones,Jarvis Landry,Mohamed Sanu,David Njoku,C.J. Uzomah,Buffalo Bills,154.18800000000002,50000
63,Jameis Winston,Bilal Powell,Ezekiel Elliott,Julio Jones,Keelan Cole,Mohamed Sanu,Nick Vannett,Todd Gurley,Buffalo Bills,154.188,49900
64,Jameis Winston,Bilal Powell,Ezekiel Elliott,Julio Jones,Keelan Cole,Mohamed Sanu,C.J. Uzomah,Todd Gurley,Buffalo Bills,154.178,50000
65,Jameis Winston,Chris Carson,Todd Gurley,Julio Jones,Jarvis Landry,Doug Baldwin,Nick Vannett,Keelan Cole,Pittsburgh Steelers,154.178,50000
66,Jameis Winston,Chris Carson,Tevin Coleman,Julio Jones,Doug Baldwin,Mohamed Sanu,David Njoku,Todd Gurley,Buffalo Bills,154.158,49600
67,Jameis Winston,Chris Carson,Ezekiel Elliott,Julio Jones,Doug Baldwin,Mike Williams,Nick Vannett,Todd Gurley,Buffalo Bills,154.148,49800
68,Jameis Winston,Bilal Powell,Tevin Coleman,Julio Jones,Doug Baldwin,Keelan Cole,David Njoku,Todd Gurley,Indianapolis Colts,154.148,50000
69,Jameis Winston,Chris Carson,Ezekiel Elliott,Julio Jones,Doug Baldwin,Mike Williams,C.J. Uzomah,Todd Gurley,Buffalo Bills,154.138,49900
70,Jameis Winston,Chris Carson,Tevin Coleman,Julio Jones,Jarvis Landry,Mike Williams,Nick Vannett,Todd Gurley,Buffalo Bills,154.128,49500
71,Jameis Winston,Ezekiel Elliott,Todd Gurley,Julio Jones,Doug Baldwin,Keelan Cole,Nick Vannett,David Njoku,Buffalo Bills,154.128,49700
72,Jameis Winston,Ezekiel Elliott,Todd Gurley,Julio Jones,Doug Baldwin,Keelan Cole,David Njoku,C.J. Uzomah,Buffalo Bills,154.118,49800
73,Jameis Winston,Chris Carson,Tevin Coleman,Julio Jones,Jarvis Landry,Mike Williams,C.J. Uzomah,Todd Gurley,Buffalo Bills,154.118,49600
74,Jameis Winston,Tevin Coleman,Todd Gurley,Julio Jones,Jarvis Landry,Keelan Cole,David Njoku,C.J. Uzomah,Buffalo Bills,154.098,49500
75,Jameis Winston,Bilal Powell,Dion Lewis,Julio Jones,Jarvis Landry,Christian Kirk,David Njoku,Todd Gurley,Buffalo Bills,154.09799999999998,49700
76,Jameis Winston,Bilal Powell,Chris Carson,Julio Jones,Jarvis Landry,Christian Kirk,David Njoku,Todd Gurley,Pittsburgh Steelers,154.078,49500
77,Jameis Winston,Bilal Powell,Dion Lewis,Julio Jones,Jarvis Landry,Donte Moncrief,David Njoku,Todd Gurley,Buffalo Bills,154.07799999999997,49900
78,Jameis Winston,Bilal Powell,Chris Carson,Julio Jones,Jarvis Landry,Donte Moncrief,David Njoku,Todd Gurley,Pittsburgh Steelers,154.058,49700
79,Jameis Winston,Bilal Powell,Todd Gurley,Julio Jones,Jarvis Landry,Keelan Cole,David Njoku,Christian Kirk,Buffalo Bills,154.00799999999998,49800
80,Jameis Winston,Bilal Powell,Todd Gurley,Julio Jones,Jarvis Landry,Mohamed Sanu,David Njoku,Mike Williams,Buffalo Bills,153.998,49900
81,Jameis Winston,Bilal Powell,Tevin Coleman,Julio Jones,Doug Baldwin,Mohamed Sanu,David Njoku,Todd Gurley,Pittsburgh Steelers,153.998,49800
82,Jameis Winston,Bilal Powell,Todd Gurley,Julio Jones,Jarvis Landry,Keelan Cole,David Njoku,Donte Moncrief,Buffalo Bills,153.988,50000
83,Jameis Winston,Bilal Powell,Ezekiel Elliott,Julio Jones,Doug Baldwin,Mike Williams,Nick Vannett,Todd Gurley,Pittsburgh Steelers,153.988,50000
84,Jameis Winston,Bilal Powell,Chris Carson,Julio Jones,Jarvis Landry,Christian Kirk,David Njoku,Todd Gurley,Indianapolis Colts,153.978,49700
85,Jameis Winston,Bilal Powell,Tevin Coleman,Julio Jones,Jarvis Landry,Mike Williams,Nick Vannett,Todd Gurley,Pittsburgh Steelers,153.968,49700
86,Jameis Winston,Chris Carson,Phillip Lindsay,Julio Jones,Jarvis Landry,Doug Baldwin,Nick Vannett,Todd Gurley,Buffalo Bills,153.958,49600
87,Jameis Winston,Bilal Powell,Chris Carson,Julio Jones,Jarvis Landry,Donte Moncrief,David Njoku,Todd Gurley,Indianapolis Colts,153.958,49900
88,Jameis Winston,Bilal Powell,Tevin Coleman,Julio Jones,Jarvis Landry,Mike Williams,C.J. Uzomah,Todd Gurley,Pittsburgh Steelers,153.958,49800
89,Jameis Winston,Chris Carson,Phillip Lindsay,Julio Jones,Jarvis Landry,Doug Baldwin,C.J. Uzomah,Todd Gurley,Buffalo Bills,153.948,49700
90,Jameis Winston,Chris Carson,Todd Gurley,Julio Jones,Jarvis Landry,Doug Baldwin,Nick Vannett,Mohamed Sanu,Pittsburgh Steelers,153.928,50000
91,Jameis Winston,Chris Carson,Ezekiel Elliott,Julio Jones,Doug Baldwin,Christian Kirk,Nick Vannett,Todd Gurley,Buffalo Bills,153.90800000000002,49700
92,Jameis Winston,Chris Carson,Ezekiel Elliott,Julio Jones,Doug Baldwin,Christian Kirk,C.J. Uzomah,Todd Gurley,Buffalo Bills,153.89800000000002,49800
93,Jameis Winston,Bilal Powell,Tevin Coleman,Julio Jones,Doug Baldwin,Mohamed Sanu,David Njoku,Todd Gurley,Indianapolis Colts,153.898,50000
94,Jameis Winston,Chris Carson,Dion Lewis,Julio Jones,Jarvis Landry,Mike Williams,David Njoku,Todd Gurley,Buffalo Bills,153.89799999999997,49700
95,Jameis Winston,Chris Carson,Ezekiel Elliott,Julio Jones,Doug Baldwin,Donte Moncrief,Nick Vannett,Todd Gurley,Buffalo Bills,153.888,49900
96,Jameis Winston,Chris Carson,Ezekiel Elliott,Julio Jones,Doug Baldwin,Donte Moncrief,C.J. Uzomah,Todd Gurley,Buffalo Bills,153.87800000000001,50000
97,Jameis Winston,Chris Carson,Tevin Coleman,Julio Jones,Jarvis Landry,Christian Kirk,C.J. Uzomah,Todd Gurley,Buffalo Bills,153.878,49500
98,Jameis Winston,Ezekiel Elliott,Todd Gurley,Julio Jones,Doug Baldwin,Mohamed Sanu,Nick Vannett,David Njoku,Buffalo Bills,153.878,49700
99,Jameis Winston,Bilal Powell,Tevin Coleman,Julio Jones,Jarvis Landry,Mike Williams,Nick Vannett,Todd Gurley,Indianapolis Colts,153.868,49900
100,Jameis Winston,Chris Carson,Tevin Coleman,Julio Jones,Jarvis Landry,Donte Moncrief,Nick Vannett,Todd Gurley,Buffalo Bills,153.868,49600
101,Jameis Winston,Ezekiel Elliott,Todd Gurley,Julio Jones,Doug Baldwin,Mohamed Sanu,David Njoku,C.J. Uzomah,Buffalo Bills,153.868,49800
102,Jameis Winston,Bilal Powell,Tevin Coleman,Julio Jones,Jarvis Landry,Mike Williams,C.J. Uzomah,Todd Gurley,Indianapolis Colts,153.858,50000
103,Jameis Winston,Chris Carson,Tevin Coleman,Julio Jones,Jarvis Landry,Donte Moncrief,C.J. Uzomah,Todd Gurley,Buffalo Bills,153.858,49700
104,Jameis Winston,David Johnson,Todd Gurley,Julio Jones,Jarvis Landry,Keelan Cole,Nick Vannett,David Njoku,Pittsburgh Steelers,153.848,50000
105,Jameis Winston,Tevin Coleman,Todd Gurley,Julio Jones,Jarvis Landry,Mohamed Sanu,David Njoku,C.J. Uzomah,Buffalo Bills,153.848,49500
106,Jameis Winston,Ezekiel Elliott,Todd Gurley,Julio Jones,Jarvis Landry,Mike Williams,Nick Vannett,C.J. Uzomah,Buffalo Bills,153.838,49700
107,Jameis Winston,Tevin Coleman,Dion Lewis,Julio Jones,Doug Baldwin,Keelan Cole,David Njoku,Todd Gurley,Buffalo Bills,153.82799999999997,49900
108,Jameis Winston,Chris Carson,Todd Gurley,Julio Jones,Jarvis Landry,Keelan Cole,David Njoku,Mike Williams,Buffalo Bills,153.808,49800
109,Jameis Winston,Chris Carson,Tevin Coleman,Julio Jones,Doug Baldwin,Keelan Cole,David Njoku,Todd Gurley,Pittsburgh Steelers,153.808,49700
110,Jameis Winston,Bilal Powell,Todd Gurley,Julio Jones,Doug Baldwin,Keenan Allen,Nick Vannett,David Njoku,Buffalo Bills,153.798,49900
111,Jameis Winston,Bilal Powell,Phillip Lindsay,Julio Jones,Jarvis Landry,Doug Baldwin,Nick Vannett,Todd Gurley,Pittsburgh Steelers,153.798,49800
112,Jameis Winston,Bilal Powell,Phillip Lindsay,Julio Jones,Jarvis Landry,Doug Baldwin,C.J. Uzomah,Todd Gurley,Pittsburgh Steelers,153.788,49900
113,Jameis Winston,Bilal Powell,Todd Gurley,Julio Jones,Doug Baldwin,Keenan Allen,David Njoku,C.J. Uzomah,Buffalo Bills,153.788,50000
114,Jameis Winston,Bilal Powell,Todd Gurley,Julio Jones,Jarvis Landry,Mohamed Sanu,David Njoku,Christian Kirk,Buffalo Bills,153.75799999999998,49800
115,Jameis Winston,Bilal Powell,Ezekiel Elliott,Julio Jones,Doug Baldwin,Christian Kirk,Nick Vannett,Todd Gurley,Pittsburgh Steelers,153.74800000000002,49900
116,Jameis Winston,Chris Carson,Ezekiel Elliott,Julio Jones,Keelan Cole,Mohamed Sanu,Nick Vannett,Todd Gurley,Buffalo Bills,153.748,49800
117,Jameis Winston,Bilal Powell,Ezekiel Elliott,Julio Jones,Doug Baldwin,Christian Kirk,C.J. Uzomah,Todd Gurley,Pittsburgh Steelers,153.73800000000003,50000
118,Jameis Winston,Bilal Powell,Todd Gurley,Julio Jones,Jarvis Landry,Mohamed Sanu,David Njoku,Donte Moncrief,Buffalo Bills,153.738,50000
119,Jameis Winston,Chris Carson,Ezekiel Elliott,Julio Jones,Keelan Cole,Mohamed Sanu,C.J. Uzomah,Todd Gurley,Buffalo Bills,153.738,49900
120,Jameis Winston,Bilal Powell,Dion Lewis,Julio Jones,Jarvis Landry,Mike Williams,David Njoku,Todd Gurley,Pittsburgh Steelers,153.73799999999997,49900
121,Jameis Winston,Bilal Powell,Tevin Coleman,Julio Jones,Jarvis Landry,Christian Kirk,Nick Vannett,Todd Gurley,Pittsburgh Steelers,153.72799999999998,49600
122,Jameis Winston,Bilal Powell,Tevin Coleman,Julio Jones,Jarvis Landry,Christian Kirk,C.J. Uzomah,Todd Gurley,Pittsburgh Steelers,153.718,49700
123,Jameis Winston,Bilal Powell,Tevin Coleman,Julio Jones,Jarvis Landry,Donte Moncrief,Nick Vannett,Todd Gurley,Pittsburgh Steelers,153.708,49800
124,Jameis Winston,Chris Carson,Tevin Coleman,Julio Jones,Doug Baldwin,Keelan Cole,David Njoku,Todd Gurley,Indianapolis Colts,153.708,49900
125,Matt Ryan,Chris Carson,Todd Gurley,Julio Jones,Jarvis Landry,Doug Baldwin,Nick Vannett,David Njoku,Pittsburgh Steelers,153.704,50000
126,Jameis Winston,Bilal Powell,Phillip Lindsay,Julio Jones,Jarvis Landry,Doug Baldwin,Nick Vannett,Todd Gurley,Indianapolis Colts,153.698,50000
127,Jameis Winston,Bilal Powell,Tevin Coleman,Julio Jones,Jarvis Landry,Donte Moncrief,C.J. Uzomah,Todd Gurley,Pittsburgh Steelers,153.698,49900
128,Jameis Winston,Bilal Powell,Chris Carson,Julio Jones,Keelan Cole,Keenan Allen,Nick Vannett,Todd Gurley,Buffalo Bills,153.668,50000
129,Jameis Winston,Chris Carson,Dion Lewis,Julio Jones,Jarvis Landry,Christian Kirk,David Njoku,Todd Gurley,Buffalo Bills,153.658,49600
130,Jameis Winston,Bilal Powell,Todd Gurley,Julio Jones,Jarvis Landry,Keelan Cole,David Njoku,Mike Williams,Pittsburgh Steelers,153.648,50000
131,Jameis Winston,Chris Carson,Dion Lewis,Julio Jones,Jarvis Landry,Donte Moncrief,David Njoku,Todd Gurley,Buffalo Bills,153.63799999999998,49800
132,Jameis Winston,Chris Carson,David Johnson,Julio Jones,Jarvis Landry,Christian Kirk,Nick Vannett,Todd Gurley,Pittsburgh Steelers,153.62800000000001,50000
133,Jameis Winston,Bilal Powell,Tevin Coleman,Julio Jones,Jarvis Landry,Christian Kirk,Nick Vannett,Todd Gurley,Indianapolis Colts,153.628,49800
134,Jameis Winston,David Johnson,Todd Gurley,Julio Jones,Jarvis Landry,Doug Baldwin,Nick Vannett,C.J. Uzomah,Buffalo Bills,153.61800000000002,49600
135,Jameis Winston,Bilal Powell,Tevin Coleman,Julio Jones,Jarvis Landry,Christian Kirk,C.J. Uzomah,Todd Gurley,Indianapolis Colts,153.618,49900
136,Jameis Winston,Bilal Powell,Tevin Coleman,Julio Jones,Jarvis Landry,Donte Moncrief,Nick Vannett,Todd Gurley,Indianapolis Colts,153.608,50000
137,Jameis Winston,David Johnson,Todd Gurley,Julio Jones,Jarvis Landry,Mohamed Sanu,Nick Vannett,David Njoku,Pittsburgh Steelers,153.598,50000
138,Jameis Winston,Ezekiel Elliott,Todd Gurley,Julio Jones,Jarvis Landry,Christian Kirk,Nick Vannett,C.J. Uzomah,Buffalo Bills,153.598,49600
139,Jameis Winston,Bilal Powell,Ezekiel Elliott,Julio Jones,Keelan Cole,Mohamed Sanu,Nick Vannett,Todd Gurley,Pittsburgh Steelers,153.588,50000
140,Jameis Winston,Ezekiel Elliott,Todd Gurley,Julio Jones,Jarvis Landry,Donte Moncrief,Nick Vannett,C.J. Uzomah,Buffalo Bills,153.578,49800
141,Jameis Winston,Tevin Coleman,Dion Lewis,Julio Jones,Doug Baldwin,Mohamed Sanu,David Njoku,Todd Gurley,Buffalo Bills,153.57799999999997,49900
142,Jameis Winston,Chris Carson,Todd Gurley,Julio Jones,Jarvis Landry,Keelan Cole,David Njoku,Christian Kirk,Buffalo Bills,153.56799999999998,49700
143,Jameis Winston,Chris Carson,Tevin Coleman,Julio Jones,Doug Baldwin,Mohamed Sanu,David Njoku,Todd Gurley,Pittsburgh Steelers,153.558,49700
144,Jameis Winston,Chris Carson,Todd Gurley,Julio Jones,Jarvis Landry,Mohamed Sanu,David Njoku,Mike Williams,Buffalo Bills,153.558,49800
145,Jameis Winston,Chris Carson,Ezekiel Elliott,Julio Jones,Doug Baldwin,Mike Williams,Nick Vannett,Todd Gurley,Pittsburgh Steelers,153.548,49900
146,Jameis Winston,Tevin Coleman,Dion Lewis,Julio Jones,Jarvis Landry,Mike Williams,Nick Vannett,Todd Gurley,Buffalo Bills,153.548,49800
147,Jameis Winston,Chris Carson,Todd Gurley,Julio Jones,Jarvis Landry,Keelan Cole,David Njoku,Donte Moncrief,Buffalo Bills,153.548,49900
148,Jameis Winston,Chris Carson,Ezekiel Elliott,Julio Jones,Doug Baldwin,Mike Williams,C.J. Uzomah,Todd Gurley,Pittsburgh Steelers,153.538,50000
149,Jameis Winston,Tevin Coleman,Dion Lewis,Julio Jones,Jarvis Landry,Mike Williams,C.J. Uzomah,Todd Gurley,Buffalo Bills,153.538,49900
150,Jameis Winston,Chris Carson,Tevin Coleman,Julio Jones,Jarvis Landry,Mike Williams,Nick Vannett,Todd Gurley,Pittsburgh Steelers,153.528,49600
151,Jameis Winston,Ezekiel Elliott,Todd Gurley,Julio Jones,Doug Baldwin,Keelan Cole,Nick Vannett,David Njoku,Pittsburgh Steelers,153.528,49800
152,Jameis Winston,Ezekiel Elliott,Todd Gurley,Julio Jones,Doug Baldwin,Keelan Cole,David Njoku,C.J. Uzomah,Pittsburgh Steelers,153.518,49900
153,Jameis Winston,Chris Carson,Tevin Coleman,Julio Jones,Jarvis Landry,Mike Williams,C.J. Uzomah,Todd Gurley,Pittsburgh Steelers,153.518,49700
154,Jameis Winston,Tevin Coleman,Todd Gurley,Julio Jones,Jarvis Landry,Keelan Cole,Nick Vannett,David Njoku,Pittsburgh Steelers,153.508,49500
155,Jameis Winston,Tevin Coleman,Todd Gurley,Julio Jones,DeAndre Hopkins,Mike Williams,Nick Vannett,David Njoku,Buffalo Bills,153.50799999999998,50000
156,Jameis Winston,Tevin Coleman,Todd Gurley,Julio Jones,Jarvis Landry,Keelan Cole,David Njoku,C.J. Uzomah,Pittsburgh Steelers,153.49800000000002,49600
157,Jameis Winston,Bilal Powell,Dion Lewis,Julio Jones,Jarvis Landry,Christian Kirk,David Njoku,Todd Gurley,Pittsburgh Steelers,153.498,49800
158,Jameis Winston,Tevin Coleman,Todd Gurley,Julio Jones,Doug Baldwin,Keelan Cole,David Njoku,Mohamed Sanu,Buffalo Bills,153.488,50000
159,Jameis Winston,Bilal Powell,Dion Lewis,Julio Jones,Jarvis Landry,Donte Moncrief,David Njoku,Todd Gurley,Pittsburgh Steelers,153.47799999999998,50000
160,Jameis Winston,Tevin Coleman,Todd Gurley,Julio Jones,Jarvis Landry,Keelan Cole,Nick Vannett,Mike Williams,Buffalo Bills,153.458,49900
161,Jameis Winston,Chris Carson,Tevin Coleman,Julio Jones,Doug Baldwin,Mohamed Sanu,David Njoku,Todd Gurley,Indianapolis Colts,153.458,49900
162,Jameis Winston,Tevin Coleman,Todd Gurley,Julio Jones,Jarvis Landry,Keelan Cole,C.J. Uzomah,Mike Williams,Buffalo Bills,153.448,50000
163,Jameis Winston,Bilal Powell,Todd Gurley,Julio Jones,Jarvis Landry,Doug Baldwin,Nick Vannett,Mike Williams,Buffalo Bills,153.428,49500
