,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,ATT_MAX,ATT_MIN,ATT_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
0,Julio Jones,ATL,8.0,6.1,7.0,117.0,98.9,107.3,1.0,0.4,0.7,0.1,0.0,0.1,1.4,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.0,17.0,13.4,14.6,6,WR
1,Antonio Brown,TB,7.6,6.6,7.1,105.4,80.5,91.7,1.0,0.6,0.7,0.1,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,16.0,11.7,13.5,6,WR
2,DeAndre Hopkins,ARI,7.5,5.7,6.7,98.7,79.7,89.5,1.0,0.6,0.7,0.1,0.0,0.1,0.9,-0.6,0.3,0.0,0.0,0.0,0.0,0.2,0.1,15.0,11.7,13.2,6,WR
3,Tyreek Hill,KC,7.0,5.3,5.9,105.0,76.7,86.0,1.0,0.4,0.6,1.4,0.8,1.1,11.4,5.0,7.5,0.0,0.0,0.0,0.0,0.1,0.0,16.5,10.8,12.9,6,WR
4,Adam Thielen,MIN,8.0,6.6,7.1,105.0,83.5,92.8,1.0,0.4,0.6,0.3,0.0,0.1,1.7,0.0,0.5,0.0,0.0,0.0,0.1,0.1,0.1,16.5,11.3,12.9,6,WR
5,AJ Green,CIN,8.0,5.4,6.2,95.0,78.6,86.5,1.0,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,15.5,11.9,12.9,6,WR
6,Davante Adams,GB,7.0,5.7,6.4,100.0,74.0,82.7,1.0,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,16.0,11.1,12.8,6,WR
7,Mike Evans,TB,7.4,5.8,6.6,105.0,77.1,89.4,1.0,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,15.0,11.3,12.8,6,WR
8,Odell Beckham,CLE,7.8,6.7,7.2,97.2,82.0,90.7,1.0,0.4,0.6,0.7,0.1,0.5,3.6,1.4,2.4,0.1,0.0,0.0,0.0,0.2,0.1,15.5,11.6,12.8,6,WR
9,JuJu Smith-Schuster,PIT,6.7,5.8,6.2,86.0,73.3,80.5,1.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,14.0,9.7,11.5,6,WR
10,Stefon Diggs,BUF,7.1,5.6,6.3,84.2,66.4,75.5,1.0,0.4,0.6,0.8,0.2,0.6,4.8,1.0,3.1,0.0,0.0,0.0,0.0,0.1,0.0,13.5,10.1,11.4,6,WR
11,Keenan Allen,LAC,7.0,6.1,6.6,91.0,74.3,81.6,1.0,0.3,0.6,0.2,0.0,0.1,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.1,14.0,9.3,11.4,6,WR
12,Jarvis Landry,CLE,7.0,6.3,6.6,85.3,73.0,82.0,1.0,0.3,0.5,0.1,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,14.5,9.8,11.2,6,WR
13,Brandin Cooks,HOU,6.0,4.5,5.1,78.0,68.8,73.1,1.0,0.4,0.6,0.5,0.1,0.4,3.2,0.3,2.1,0.0,0.0,0.0,0.0,0.1,0.0,13.5,9.8,10.9,6,WR
14,Robert Woods,LAR,6.0,4.5,5.2,80.0,63.1,70.8,1.0,0.4,0.6,0.8,0.3,0.6,6.2,1.5,4.2,0.0,0.0,0.0,0.0,0.1,0.0,14.0,9.3,10.9,6,WR
15,Cooper Kupp,LAR,5.4,4.5,5.0,70.6,60.0,66.9,1.0,0.5,0.7,0.8,0.1,0.5,5.1,0.0,2.4,0.0,0.0,0.0,0.0,0.1,0.1,12.0,10.2,10.7,6,WR
16,Julian Edelman,NE,7.0,5.4,5.9,85.0,61.0,68.3,1.0,0.4,0.6,0.6,0.0,0.2,3.5,0.0,1.3,0.0,0.0,0.0,0.0,0.1,0.1,14.5,8.3,10.3,6,WR
17,Calvin Ridley,ATL,6.0,3.1,4.5,75.4,45.7,60.8,1.0,0.3,0.6,0.8,0.0,0.5,4.4,0.1,2.7,0.0,0.0,0.0,0.0,0.0,0.0,12.5,6.8,9.7,6,WR
18,Corey Davis,TEN,5.6,4.9,5.3,73.3,57.8,66.6,1.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,12.5,7.6,9.4,6,WR
19,Will Fuller,HOU,5.0,3.9,4.3,75.0,53.0,59.7,1.0,0.4,0.6,0.1,0.0,0.1,0.9,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7.9,9.3,6,WR
20,Alshon Jeffery,PHI,5.0,4.0,4.3,66.6,56.9,61.2,1.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,8.1,9.3,6,WR
21,John Brown,BUF,5.0,3.3,4.1,75.0,51.1,60.3,1.0,0.3,0.5,0.5,0.1,0.3,2.2,0.1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7.5,9.2,6,WR
22,DeSean Jackson,PHI,4.3,3.3,3.8,67.4,52.7,58.9,1.0,0.3,0.5,0.2,0.0,0.1,1.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,12.5,7.3,8.7,6,WR
23,Tyler Boyd,CIN,6.0,5.0,5.5,75.0,64.5,68.7,0.4,0.0,0.3,0.5,0.0,0.3,2.8,0.2,1.7,0.0,0.0,0.0,0.0,0.1,0.1,9.4,7.5,8.7,6,WR
24,Tyler Lockett,SEA,4.5,3.4,4.0,69.0,52.2,59.9,0.5,0.0,0.4,0.6,0.1,0.4,5.5,0.4,2.7,0.0,0.0,0.0,0.0,0.1,0.0,10.5,5.5,8.5,6,WR
25,Devin Funchess,GB,4.7,3.2,4.1,63.4,44.0,56.1,1.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,12.0,6.2,8.4,6,WR
26,Keelan Cole,JAC,6.0,3.6,4.5,75.0,47.1,59.6,1.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,6.4,8.2,6,WR
27,Allen Robinson,CHI,5.0,4.4,4.7,65.1,54.1,61.5,0.4,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,6.5,7.7,6,WR
28,Mike Williams,LAC,4.0,2.9,3.5,55.0,40.6,48.0,1.0,0.3,0.5,0.1,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,11.5,6.2,7.5,6,WR
29,Sammy Watkins,KC,4.7,3.0,4.1,62.6,35.0,54.1,0.5,0.0,0.3,0.4,0.1,0.3,5.8,1.0,2.6,0.0,0.0,0.0,0.0,0.1,0.0,8.9,3.5,7.5,6,WR
30,Donte Moncrief,NE,4.0,3.0,3.6,50.0,40.9,46.2,1.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,11.0,5.9,7.3,6,WR
31,Amari Cooper,DAL,6.0,3.9,4.7,70.0,51.8,58.4,0.3,0.0,0.2,0.3,0.1,0.2,2.0,0.9,1.4,0.0,0.0,0.0,0.0,0.0,0.0,7.6,6.5,7.2,6,WR
32,Sterling Shepard,NYG,6.0,4.4,5.3,64.0,50.2,58.2,0.4,0.0,0.2,0.1,0.0,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.1,8.8,6.0,7.1,6,WR
33,Christian Kirk,ARI,4.1,3.6,3.9,55.0,43.8,49.9,1.0,0.1,0.3,0.3,0.0,0.1,1.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,11.5,5.3,7.0,6,WR
34,Keke Coutee,HOU,4.6,3.8,4.1,53.8,44.3,48.4,0.4,0.0,0.2,1.1,0.4,0.6,5.0,0.7,2.7,0.0,0.0,0.0,0.0,0.1,0.0,7.9,5.0,6.5,6,WR
35,Chester Rogers,TEN,7.0,4.0,4.9,60.0,44.9,52.3,0.3,0.0,0.2,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,7.4,5.9,6.4,6,WR
36,Josh Gordon,SEA,3.2,2.1,2.7,54.8,35.0,43.4,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,8.4,3.5,6.3,6,WR
37,Courtland Sutton,DEN,3.0,2.6,2.8,50.0,33.8,40.0,1.0,0.2,0.4,0.1,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,11.0,4.7,6.3,6,WR
38,Robby Anderson,CAR,3.5,2.6,3.1,53.0,38.9,45.7,0.4,0.0,0.3,0.5,0.1,0.2,2.0,0.1,1.1,0.0,0.0,0.0,0.0,0.2,0.1,8.1,4.0,6.2,6,WR
