,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,ATT_MAX,ATT_MIN,ATT_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Year,Position
60,Corey Davis,NYJ,59.0,40.0,48.0,836.0,555.0,675.4,5.0,2.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,102.5,76.0,90.8,draft,2022,WR
61,Jahan Dotson,WAS,56.5,46.0,51.3,794.0,580.0,679.2,4.8,3.0,3.7,2.0,0.0,0.4,11.0,0.0,2.2,0.0,0.0,0.0,0.0,2.0,0.8,104.5,80.3,88.6,draft,2022,WR
62,Van Jefferson,LAR,50.0,41.0,45.4,700.9,582.0,623.2,5.3,2.7,4.0,4.3,0.0,1.9,27.2,0.0,15.0,0.2,0.0,0.0,0.0,0.4,0.1,105.0,77.1,88.1,draft,2022,WR
63,Jalen Tolbert,DAL,59.0,20.4,48.2,822.0,238.4,632.9,5.3,1.4,4.3,2.0,0.0,0.4,12.0,0.0,2.4,0.0,0.0,0.0,0.0,2.0,0.8,110.8,34.0,87.9,draft,2022,WR
64,George Pickens,PIT,65.0,46.0,53.8,840.0,595.0,671.2,4.0,3.0,3.6,2.0,0.0,0.4,9.0,0.0,1.8,0.0,0.0,0.0,0.0,2.0,0.8,108.9,77.3,87.6,draft,2022,WR
65,Skyy Moore,KC,60.0,22.0,45.8,865.0,247.1,616.5,6.1,1.8,4.3,4.0,0.0,1.2,27.0,0.0,7.8,0.0,0.0,0.0,0.0,2.0,0.8,117.7,36.3,86.9,draft,2022,WR
66,KJ Osborn,MIN,58.0,37.0,45.7,803.0,468.0,581.7,8.0,3.5,4.6,1.0,0.0,0.2,10.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.4,129.3,73.9,85.0,draft,2022,WR
67,Donovan Peoples-Jones,CLE,53.0,30.5,42.9,882.0,413.5,643.5,5.0,2.1,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,112.2,53.4,84.4,draft,2022,WR
68,Nico Collins,HOU,57.0,38.1,50.1,745.8,526.3,659.3,4.0,2.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,96.5,73.3,84.2,draft,2022,WR
69,Curtis Samuel,WAS,53.9,37.2,44.1,643.7,404.8,499.4,4.0,2.7,3.4,29.0,9.0,16.6,148.0,59.7,91.8,1.0,0.4,0.8,0.1,1.0,0.5,110.8,64.8,83.7,draft,2022,WR
70,Julio Jones,TB,61.0,22.7,46.1,842.0,315.5,619.3,4.9,2.3,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,109.7,46.7,82.9,draft,2022,WR
71,Rondale Moore,ARI,74.0,44.0,53.8,658.0,429.5,528.0,4.0,1.1,2.8,21.4,4.6,17.3,169.0,28.4,99.8,1.0,0.0,0.6,0.1,1.0,0.6,98.4,64.4,82.2,draft,2022,WR
72,Parris Campbell,IND,59.0,36.3,48.3,726.0,457.8,588.3,4.3,2.2,3.6,2.0,0.0,0.5,13.0,0.0,3.3,0.0,0.0,0.0,0.0,0.3,0.1,101.4,58.7,80.6,draft,2022,WR
73,Joshua Palmer,LAC,55.9,31.4,46.9,638.1,369.1,550.8,5.4,2.7,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,94.8,52.7,80.2,draft,2022,WR
74,Randall Cobb,GB,60.5,34.0,41.9,813.9,404.0,536.7,6.0,2.0,4.2,2.0,0.0,0.8,11.9,0.0,3.2,0.1,0.0,0.0,0.0,1.0,0.5,112.4,61.0,78.1,draft,2022,WR
75,Alec Pierce,IND,53.7,31.0,40.6,737.6,409.7,552.6,4.2,2.8,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,101.7,57.0,76.7,draft,2022,WR
76,Kendrick Bourne,NE,51.0,19.0,39.0,694.0,278.0,495.3,6.0,1.0,3.5,13.1,0.0,6.4,93.2,0.0,48.2,0.6,0.0,0.1,0.1,1.0,0.5,108.7,33.8,75.0,draft,2022,WR
77,Christian Watson,GB,52.9,21.9,37.4,708.3,272.3,503.6,6.0,1.8,3.7,4.0,0.0,1.5,24.6,0.0,9.1,0.2,0.0,0.0,0.0,1.0,0.4,109.8,39.8,72.5,draft,2022,WR
78,Sterling Shepard,NYG,86.0,28.0,53.5,831.4,357.7,550.9,4.5,1.8,2.9,5.0,0.0,1.0,21.0,0.0,4.2,0.0,0.0,0.0,0.0,1.0,0.4,116.1,46.1,71.8,draft,2022,WR
79,KJ Hamler,DEN,53.0,25.9,39.4,718.0,345.1,509.5,4.0,2.1,3.0,10.4,0.0,3.1,79.0,0.0,20.6,0.0,0.0,0.0,0.0,0.2,0.1,80.6,47.0,70.7,draft,2022,WR
80,Nick Westbrook-Ikhine,TEN,51.7,28.3,39.7,657.9,357.3,498.5,5.0,2.3,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,88.4,49.6,70.3,draft,2022,WR
81,Jameson Williams,DET,47.0,29.3,38.3,621.0,367.7,526.0,4.0,1.8,3.1,2.0,0.0,0.4,11.0,0.0,2.2,0.0,0.0,0.0,0.3,1.0,0.6,86.1,47.2,70.3,draft,2022,WR
82,AJ Green,ARI,46.6,29.2,36.4,716.3,387.3,523.5,4.0,2.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,91.9,53.6,68.0,draft,2022,WR
83,Bryan Edwards,ATL,50.0,23.0,35.8,747.0,325.0,522.7,3.0,2.0,2.6,1.1,0.0,0.2,7.0,0.0,1.4,0.0,0.0,0.0,0.0,0.3,0.1,78.4,44.5,67.8,draft,2022,WR
84,Devin Duvernay,BAL,51.0,32.7,41.4,620.0,358.8,469.3,4.0,2.0,2.7,9.9,0.0,4.9,70.0,0.0,34.0,0.4,0.0,0.1,0.0,0.4,0.2,70.0,50.2,66.5,draft,2022,WR
85,Jamison Crowder,BUF,51.6,30.8,43.1,526.2,302.6,450.5,4.2,2.0,3.1,10.0,0.0,2.2,65.0,0.0,14.0,1.0,0.0,0.2,0.0,1.0,0.5,77.2,46.4,65.3,draft,2022,WR
86,Zay Jones,JAC,55.0,32.9,41.7,673.8,378.0,488.9,3.9,2.0,2.7,2.0,0.0,0.4,3.0,0.0,0.6,0.0,0.0,0.0,0.0,1.0,0.4,91.3,53.9,64.3,draft,2022,WR
87,Byron Pringle,CHI,49.5,27.0,37.3,660.5,349.0,469.8,4.8,1.9,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,94.9,46.9,63.8,draft,2022,WR
88,Cedrick Wilson,MIA,53.9,28.6,38.2,655.7,339.3,457.5,4.2,2.1,3.1,3.0,0.0,0.6,8.0,0.0,1.6,0.0,0.0,0.0,0.0,1.0,0.5,89.7,47.3,63.3,draft,2022,WR
89,Laviska Shenault,JAC,63.0,16.9,39.2,667.0,183.6,410.7,5.0,1.0,2.5,13.0,7.8,10.5,56.0,41.6,52.1,1.0,0.0,0.3,0.0,1.0,0.4,86.7,29.8,62.3,draft,2022,WR
90,Sammy Watkins,GB,46.0,19.0,34.2,653.0,262.0,453.6,3.0,1.0,2.6,2.0,0.0,0.6,12.7,0.0,3.5,0.1,0.0,0.0,0.0,1.0,0.4,83.8,55.4,60.6,draft,2022,WR
91,James Washington,DAL,41.7,5.3,26.9,663.5,72.0,396.7,5.0,0.6,3.3,2.0,0.0,0.4,12.0,0.0,2.4,0.0,0.0,0.0,0.0,0.2,0.1,90.9,10.5,59.3,draft,2022,WR
92,Wan'Dale Robinson,NYG,51.1,14.8,36.1,580.0,169.8,408.3,3.0,1.1,2.3,12.0,0.0,5.7,67.0,0.0,33.3,0.4,0.0,0.1,0.0,0.3,0.2,80.2,25.0,58.3,draft,2022,WR
93,Chris Conley,HOU,42.6,23.5,33.8,578.6,306.0,430.2,3.0,1.3,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,72.0,38.1,55.8,draft,2022,WR
94,Nelson Agholor,NE,42.0,22.9,29.6,543.0,313.7,406.2,4.0,1.9,2.4,4.4,0.0,1.5,26.7,0.0,7.5,0.2,0.0,0.0,0.0,0.2,0.1,79.4,46.1,55.7,draft,2022,WR
95,David Bell,CLE,57.0,22.0,33.3,695.0,242.6,413.3,4.2,1.0,2.3,3.9,0.0,1.2,31.0,0.0,8.8,0.0,0.0,0.0,0.0,1.0,0.4,96.1,32.6,55.3,draft,2022,WR
96,Braxton Berrios,NYJ,48.0,11.6,35.2,500.0,121.1,354.7,3.0,0.8,2.0,14.0,0.0,5.2,83.0,0.0,31.4,4.0,0.0,0.9,0.0,1.0,0.5,100.3,16.6,55.2,draft,2022,WR
97,Romeo Doubs,GB,49.0,2.5,28.4,644.0,36.6,377.3,5.0,0.2,2.8,2.0,0.0,0.4,12.0,0.0,2.4,0.0,0.0,0.0,0.0,2.0,0.7,75.6,5.2,53.1,draft,2022,WR
98,Olamide Zaccheaus,ATL,39.0,18.9,29.6,533.6,239.0,380.4,4.0,1.3,2.2,1.1,0.0,0.4,6.0,0.0,1.8,0.0,0.0,0.0,0.0,0.2,0.1,73.3,31.3,51.1,draft,2022,WR
99,Terrace Marshall,CAR,38.7,22.6,29.8,465.5,268.8,369.5,4.0,1.7,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,59.4,36.9,50.6,draft,2022,WR
100,Velus Jones,CHI,49.7,16.8,28.6,611.4,203.8,366.3,3.3,1.3,2.2,4.1,0.0,1.0,25.1,0.0,6.3,0.2,0.0,0.0,0.0,0.3,0.2,84.1,30.1,50.5,draft,2022,WR
101,Isaiah McKenzie,BUF,37.0,24.0,30.2,339.0,231.0,298.9,3.0,1.8,2.2,9.9,0.0,6.8,58.2,0.0,40.2,0.6,0.0,0.3,0.1,0.3,0.2,84.3,39.6,48.5,draft,2022,WR
102,Jauan Jennings,SF,34.0,23.3,28.6,377.7,250.5,325.3,5.0,1.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,65.8,31.5,48.1,draft,2022,WR
103,Quez Watkins,PHI,38.1,15.6,25.6,573.4,195.7,355.1,2.8,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,74.1,27.6,46.5,draft,2022,WR
104,Jalen Guyton,LAC,32.0,14.4,21.5,484.0,192.9,312.3,3.0,1.2,2.0,8.8,0.0,4.4,51.4,0.0,25.9,0.4,0.0,0.1,0.0,0.2,0.1,69.5,28.8,46.2,draft,2022,WR
105,Dee Eskridge,SEA,37.6,6.0,24.2,464.1,105.0,311.7,2.6,0.0,1.5,7.9,0.0,4.3,52.4,0.0,29.1,0.3,0.0,0.1,0.3,0.3,0.3,68.0,52.1,43.1,draft,2022,WR
106,Keelan Cole,LV,39.0,13.4,22.4,619.0,170.0,312.5,3.0,1.3,1.9,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,80.0,24.5,42.7,draft,2022,WR
107,Demarcus Robinson,BAL,29.5,23.3,26.2,344.6,278.1,305.8,2.3,1.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,47.9,39.1,42.6,draft,2022,WR
108,James Proche,BAL,30.0,20.0,26.0,348.0,257.0,311.6,2.3,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,48.1,31.7,42.0,draft,2022,WR
109,Amari Rodgers,GB,53.0,5.1,23.6,652.0,96.7,307.8,3.0,0.4,1.8,4.3,0.0,1.5,24.0,0.0,9.4,0.0,0.0,0.0,0.0,1.0,0.4,77.4,14.0,41.7,draft,2022,WR
110,Freddie Swain,SEA,32.2,17.5,25.3,394.6,186.0,303.1,2.8,1.0,1.8,2.0,0.0,0.5,12.0,0.0,3.0,0.1,0.0,0.0,0.0,0.1,0.1,57.5,24.6,41.4,draft,2022,WR
111,Marquez Callaway,NO,46.0,8.0,17.7,652.0,113.7,260.7,5.0,0.7,1.7,8.8,0.0,1.8,53.2,0.0,10.6,0.3,0.0,0.1,0.0,0.1,0.0,95.2,15.9,37.9,draft,2022,WR
112,Josh Reynolds,DET,52.1,6.4,20.3,721.6,81.1,275.8,4.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,96.1,10.8,37.2,draft,2022,WR
113,Darius Slayton,NYG,41.0,9.0,19.8,574.0,96.0,268.8,4.0,0.0,1.5,1.0,0.0,0.3,0.0,-10.0,-2.5,0.0,0.0,0.0,0.1,1.0,0.6,80.4,19.0,34.9,draft,2022,WR
114,Phillip Dorsett,HOU,31.7,13.0,20.6,390.3,146.0,251.3,1.9,0.0,1.2,2.2,0.0,0.5,13.3,0.0,3.3,0.1,0.0,0.0,0.0,0.2,0.1,51.5,23.5,32.7,draft,2022,WR
115,Rashard Higgins,CAR,25.9,10.3,17.8,370.7,116.0,240.4,2.0,0.4,1.3,1.0,0.0,0.3,8.0,0.0,2.7,0.0,0.0,0.0,0.0,0.1,0.1,48.5,13.9,31.8,draft,2022,WR
116,Tylan Wallace,BAL,25.9,8.0,16.0,317.0,97.6,207.9,2.2,0.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,44.2,13.4,28.6,draft,2022,WR
117,Laquon Treadwell,JAC,39.0,0.0,15.9,519.0,0.0,211.6,3.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,69.9,11.1,28.6,draft,2022,WR
118,Jaylon Moore,NYG,16.8,16.8,16.8,202.8,202.8,202.8,1.3,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,28.2,draft,2022,WR
119,Anthony Schwartz,CLE,30.2,3.0,14.8,376.2,32.1,196.4,2.4,0.2,1.3,4.5,0.0,1.1,27.3,0.0,6.8,0.2,0.0,0.0,0.0,0.2,0.1,55.3,4.4,27.9,draft,2022,WR
120,Quintez Cephus,DET,34.0,0.0,13.2,468.0,0.0,178.8,5.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8,9.0,27.4,draft,2022,WR
121,Ben Skowronek,LAR,18.6,6.7,15.1,224.4,83.9,185.9,2.0,0.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,32.8,12.0,26.6,draft,2022,WR
122,Keke Coutee,IND,17.8,12.3,15.1,204.4,184.3,194.3,1.3,1.1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,25.0,26.5,draft,2022,WR
123,Jamal Agnew,JAC,15.8,5.2,12.0,177.4,60.7,135.8,1.1,0.3,0.7,13.4,3.9,8.6,82.4,30.2,56.3,0.6,0.2,0.4,0.1,0.1,0.1,37.7,11.9,25.5,draft,2022,WR
124,Montrell Washington,DEN,14.5,13.0,13.8,200.5,174.0,187.2,1.2,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,25.4,draft,2022,WR
125,Noah Brown,DAL,20.6,10.4,14.3,236.6,136.2,174.7,1.8,0.7,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,34.5,18.1,24.6,draft,2022,WR
126,Equanimeous St,CHI,19.4,7.0,13.4,278.0,97.0,183.4,2.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,39.8,18.3,23.9,draft,2022,WR
127,Dyami Brown,WAS,19.0,3.5,11.7,320.0,103.1,180.4,1.1,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,24.9,14.1,23.1,draft,2022,WR
128,Chris Moore,HOU,22.6,8.7,16.2,246.0,98.4,175.7,1.5,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,33.9,12.5,23.0,draft,2022,WR
129,Dez Fitzpatrick,TEN,17.9,3.1,12.8,275.0,36.5,170.4,1.5,0.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3,5.2,22.6,draft,2022,WR
130,Ty Montgomery,NE,14.8,7.2,11.0,125.9,81.8,103.9,0.9,0.2,0.6,9.7,9.7,9.7,56.9,56.9,56.9,0.5,0.5,0.5,0.0,0.0,0.0,26.4,15.4,22.1,draft,2022,WR
131,Kalif Raymond,DET,27.0,3.5,12.6,355.9,46.8,154.0,2.3,0.2,1.0,2.1,0.0,0.7,12.6,0.0,4.2,0.1,0.0,0.0,0.0,0.1,0.0,53.4,5.9,22.0,draft,2022,WR
132,Damiere Byrd,ATL,16.2,10.3,14.1,198.2,110.9,167.4,1.2,0.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,27.0,12.9,21.6,draft,2022,WR
133,Zach Pascal,PHI,22.0,6.1,11.6,266.0,68.2,147.3,2.0,0.5,1.1,1.3,0.0,0.3,7.0,0.0,1.8,0.0,0.0,0.0,0.0,0.1,0.0,38.6,10.2,21.6,draft,2022,WR
134,Simi Fehoko,DAL,12.0,12.0,12.0,155.0,155.0,155.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,21.5,21.5,draft,2022,WR
135,Chester Rogers,HOU,18.0,10.8,14.4,209.0,113.4,161.2,1.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,14.0,20.7,draft,2022,WR
136,Calvin Austin,PIT,21.6,9.0,14.1,242.8,118.0,165.6,1.2,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,31.3,19.5,20.6,draft,2022,WR
137,Tutu Atwell,LAR,26.3,0.0,11.0,319.3,0.0,137.8,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,46.5,6.4,19.1,draft,2022,WR
138,Ray-Ray McCloud,SF,20.7,5.7,12.4,298.5,55.1,142.4,1.1,0.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4,7.3,19.0,draft,2022,WR
139,Ihmir Smith-Marsette,MIN,18.1,5.4,11.4,215.5,64.6,141.6,1.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,31.0,9.2,19.0,draft,2022,WR
140,Breshad Perriman,TB,16.0,3.3,9.3,213.1,51.5,133.0,1.5,0.4,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,7.6,18.9,draft,2022,WR
141,Antoine Wesley,ARI,16.0,5.0,11.0,211.0,57.0,135.6,2.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,33.1,12.5,18.8,draft,2022,WR
142,Cody Hollister,TEN,11.3,11.3,11.3,133.2,133.2,133.2,0.9,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,18.5,18.8,draft,2022,WR
143,Cam Sims,WAS,18.7,0.0,10.0,277.2,0.0,139.3,1.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,8.1,18.7,draft,2022,WR
144,Mack Hollins,LV,18.0,4.9,9.1,214.0,64.2,120.0,2.0,0.5,1.0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,9.4,17.8,draft,2022,WR
145,Erik Ezukanma,MIA,11.0,5.6,9.2,176.0,89.7,129.3,1.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,17.9,12.4,17.7,draft,2022,WR
146,Lynn Bowden,MIA,26.4,0.0,11.2,275.9,0.0,116.1,1.3,0.0,0.6,4.5,0.0,2.3,28.5,0.0,14.3,0.2,0.0,0.1,0.0,0.0,0.0,38.9,14.0,17.2,draft,2022,WR
147,Deonte Harty,NO,18.9,3.3,8.2,262.6,46.1,113.5,1.5,0.3,0.8,4.0,0.0,1.3,33.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5,6.2,17.1,draft,2022,WR
148,Khalil Shakir,BUF,19.2,3.7,9.7,240.5,42.6,118.8,1.6,0.0,0.7,2.0,0.0,0.7,12.1,0.0,4.0,0.1,0.0,0.0,0.0,0.0,0.0,34.6,8.2,16.8,draft,2022,WR
149,Ja'Marcus Bradley,CLE,18.3,1.5,9.9,195.9,57.5,126.7,1.1,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,7.2,16.7,draft,2022,WR
150,Brandon Zylstra,CAR,14.6,6.6,10.6,176.6,84.5,130.6,0.7,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,21.8,11.1,16.4,draft,2022,WR
151,Kristian Wilkerson,NE,10.1,10.1,10.1,117.7,117.7,117.7,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,16.1,16.3,draft,2022,WR
152,Danny Gray,SF,14.7,4.0,10.1,182.6,46.0,121.3,1.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,25.8,18.9,15.9,draft,2022,WR
153,Ashton Dulin,IND,12.8,4.0,8.1,158.3,54.0,106.9,1.0,0.0,0.6,4.7,0.0,1.2,29.9,0.0,7.5,0.2,0.0,0.1,0.0,0.1,0.1,26.0,11.6,15.4,draft,2022,WR
154,Tyler Johnson,TB,24.3,0.0,9.6,274.5,0.0,109.4,1.5,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,6.5,14.8,draft,2022,WR
155,Trent Sherfield,MIA,16.0,2.0,8.7,198.0,48.5,110.1,1.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,25.8,6.0,14.7,draft,2022,WR
156,Tyquan Thornton,NE,17.3,0.0,8.7,205.1,0.0,102.5,1.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,28.3,28.3,14.1,draft,2022,WR
157,Juwan Johnson,NO,9.9,9.9,9.9,94.5,94.5,94.5,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,13.6,13.5,draft,2022,WR
158,Trinity Benson,DET,13.9,3.3,8.6,159.7,40.4,100.1,0.9,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,5.3,13.1,draft,2022,WR
159,Richie James,NYG,12.3,3.6,8.0,154.4,45.9,100.2,0.8,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,20.2,5.8,12.8,draft,2022,WR
160,Seth Williams,DEN,7.4,7.4,7.4,87.8,87.8,87.8,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,12.2,12.4,draft,2022,WR
161,Samori Toure,GB,6.8,6.8,6.8,80.6,80.6,80.6,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,12.4,12.4,draft,2022,WR
162,Kyle Philips,TEN,9.5,6.5,8.0,125.0,76.2,96.8,0.7,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,10.6,12.0,draft,2022,WR
163,Juwann Winfree,GB,7.2,7.2,7.2,83.8,83.8,83.8,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,11.7,12.0,draft,2022,WR
164,KhaDarel Hodge,ATL,9.4,3.1,6.2,161.8,37.3,91.2,0.9,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,5.0,11.9,draft,2022,WR
165,Jeff Smith,NYJ,9.5,4.5,6.7,146.6,55.0,90.3,0.7,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,7.1,11.7,draft,2022,WR
166,Penny Hart,SEA,8.0,8.0,8.0,85.2,85.2,85.2,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,11.2,11.5,draft,2022,WR
167,Preston Williams,MIA,6.7,6.7,6.7,79.2,79.2,79.2,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,draft,2022,WR
168,Miles Boykin,PIT,14.0,0.0,6.5,178.0,0.0,80.6,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,7.2,10.7,draft,2022,WR
169,Jalen Reagor,PHI,11.0,0.0,5.7,113.0,0.0,61.8,0.6,0.0,0.4,9.4,0.0,3.1,51.4,0.0,17.1,0.3,0.0,0.1,0.0,0.2,0.1,17.1,9.3,10.7,draft,2022,WR
170,Marcus Johnson,SF,6.0,6.0,6.0,73.9,73.9,73.9,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,10.6,10.6,draft,2022,WR
171,Kendall Hinton,DEN,11.2,0.0,5.2,130.8,0.0,77.2,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,13.0,10.5,draft,2022,WR
172,N'Keal Harry,CHI,8.9,4.8,6.2,107.5,66.0,80.1,0.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,15.3,9.7,10.4,draft,2022,WR
173,Nsimba Webster,CHI,6.0,6.0,6.0,77.1,77.1,77.1,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.2,draft,2022,WR
174,Tre'Quan Smith,NO,12.7,0.0,6.5,113.4,0.0,70.1,0.8,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,16.1,11.0,10.0,draft,2022,WR
