,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
28,Jordan Akins,HOU,1.9,1.0,1.3,22.7,10.7,15.4,0.2,0.1,0.1,0.0,0.0,0.0,3.5,1.7,2.4,14,TE
29,Anthony Firkser,TEN,2.6,0.3,1.4,32.2,3.2,16.1,0.2,0.1,0.1,0.0,0.0,0.0,4.4,0.9,2.3,14,TE
30,Virgil Green,LAC,2.0,1.1,1.4,19.6,13.9,15.6,0.2,0.0,0.1,0.0,0.0,0.0,2.7,1.5,2.1,14,TE
31,Blake Jarwin,DAL,2.1,0.6,1.5,21.3,7.1,15.4,0.2,0.0,0.1,0.0,0.0,0.0,3.3,1.2,2.1,14,TE
32,Demetrius Harris,CHI,1.3,1.0,1.1,15.7,10.0,13.2,0.2,0.0,0.1,0.0,0.0,0.0,2.8,1.0,2.1,14,TE
33,Hayden Hurst,ATL,1.8,1.0,1.2,17.2,10.0,13.4,0.2,0.0,0.1,0.0,0.0,0.0,2.9,1.0,2.0,14,TE
34,Mike Gesicki,MIA,2.2,1.1,1.6,22.0,8.5,16.0,0.2,0.0,0.1,0.0,0.1,0.1,3.1,1.1,2.0,14,TE
35,Dallas Goedert,PHI,1.6,1.0,1.3,16.2,10.0,13.4,0.2,0.0,0.1,0.0,0.0,0.0,2.7,1.0,1.9,14,TE
36,Adam Shaheen,MIA,1.3,0.3,0.9,14.4,1.4,9.2,0.4,0.0,0.2,0.0,0.0,0.0,3.8,0.3,1.8,14,TE
37,Luke Willson,SEA,2.0,1.0,1.4,21.0,10.0,14.0,0.1,0.0,0.1,0.0,0.1,0.0,2.7,1.0,1.8,14,TE
38,Nick Boyle,BAL,1.6,1.0,1.4,16.0,10.0,12.6,0.1,0.0,0.1,0.0,0.0,0.0,2.1,1.0,1.7,14,TE
39,Logan Thomas,WAS,1.6,1.0,1.3,16.1,8.2,12.3,0.1,0.0,0.1,0.0,0.0,0.0,2.2,1.0,1.6,14,TE
40,Luke Stocker,ATL,1.2,0.7,0.9,14.9,8.0,10.5,0.1,0.1,0.1,0.0,0.1,0.0,1.9,1.1,1.6,14,TE
41,Darren Fells,HOU,1.1,0.4,0.7,12.9,5.0,9.0,0.3,0.0,0.1,0.0,0.2,0.1,2.8,0.8,1.5,14,TE
42,Jordan Leggett,DEN,1.2,0.9,1.1,12.0,8.4,10.3,0.1,0.0,0.1,0.0,0.1,0.0,1.8,1.2,1.4,14,TE
43,Levine Toilolo,NYG,1.3,0.3,1.0,14.0,4.6,10.0,0.2,0.0,0.1,0.0,0.1,0.0,2.2,0.5,1.4,14,TE
44,Seth DeValve,ARI,1.0,0.4,0.7,10.7,5.0,8.0,0.3,0.0,0.1,0.0,0.2,0.1,2.6,0.7,1.4,14,TE
45,Dalton Schultz,DAL,1.6,0.3,0.8,17.0,2.4,8.4,0.1,0.0,0.1,0.0,0.1,0.0,2.3,0.2,1.2,14,TE
46,Blake Bell,DAL,1.1,0.3,0.8,11.5,3.3,8.9,0.1,0.0,0.0,0.0,0.0,0.0,1.6,0.3,1.0,14,TE
47,Lee Smith,BUF,1.0,0.3,0.7,10.4,3.1,6.8,0.1,0.0,0.1,0.0,0.1,0.0,1.6,0.5,1.0,14,TE
48,Sean Culkin,BAL,0.3,0.3,0.3,2.9,2.9,2.9,0.1,0.1,0.1,0.0,0.0,0.0,1.0,1.0,1.0,14,TE
49,Derek Carrier,LV,1.7,0.2,0.7,16.7,2.5,6.7,0.1,0.0,0.0,0.0,0.0,0.0,2.3,0.3,0.9,14,TE
50,Robert Tonyan,GB,0.8,0.1,0.4,10.0,2.0,5.2,0.1,0.0,0.1,0.0,0.2,0.1,1.6,0.2,0.8,14,TE
51,Maxx Williams,ARI,1.2,0.3,0.6,10.7,3.0,5.6,0.1,0.0,0.0,0.0,0.0,0.0,1.8,0.3,0.8,14,TE
52,Jerell Adams,DET,0.8,0.0,0.4,9.1,0.0,4.6,0.1,0.0,0.1,0.0,0.0,0.0,1.5,0.0,0.8,14,TE
53,Eric Tomlinson,BAL,0.8,0.2,0.6,9.0,2.1,6.5,0.1,0.0,0.0,0.0,0.0,0.0,1.1,0.2,0.7,14,TE
54,Eric Saubert,JAC,1.0,0.1,0.5,11.4,1.6,5.1,0.1,0.0,0.0,0.0,0.0,0.0,1.7,0.2,0.7,14,TE
55,MyCole Pruitt,TEN,1.3,0.0,0.4,14.4,0.0,4.7,0.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,14,TE
56,Antony Auclair,TB,0.8,0.3,0.5,8.4,2.0,5.0,0.1,0.0,0.0,0.0,0.1,0.0,1.4,0.3,0.6,14,TE
57,Jacob Hollister,SEA,0.7,0.1,0.4,7.2,1.0,4.1,0.1,0.0,0.0,0.0,0.0,0.0,1.2,0.2,0.6,14,TE
58,Durham Smythe,MIA,0.6,0.2,0.4,6.8,1.7,4.0,0.1,0.0,0.0,0.0,0.1,0.0,1.3,0.3,0.5,14,TE
59,Richard Rodgers,PHI,0.4,0.3,0.4,4.8,3.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,14,TE
60,Temarrick Hemingway,WAS,0.4,0.2,0.3,4.6,2.1,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.4,14,TE
61,Ross Dwelley,SF,0.3,0.2,0.2,3.0,2.4,2.7,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.4,14,TE
62,Marcedes Lewis,GB,0.4,0.2,0.3,4.4,2.6,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.4,14,TE
63,Josh Perkins,PHI,0.2,0.2,0.2,2.1,2.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,14,TE
64,Jordan Franks,CLE,0.3,0.2,0.2,3.0,2.5,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.3,14,TE
65,Xavier Grimble,BAL,0.3,0.2,0.3,3.5,2.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.3,14,TE
66,Chris Manhertz,CAR,0.5,0.2,0.3,4.9,1.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.3,14,TE
67,Tyrone Swoopes,WAS,0.2,0.2,0.2,2.9,2.9,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,14,TE
68,Daniel Brown,NYJ,0.4,0.0,0.2,3.8,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.3,14,TE
69,Darren Waller,LV,0.3,0.1,0.2,3.4,0.9,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.3,14,TE
70,Tyler Conklin,MIN,0.3,0.1,0.2,2.7,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,14,TE
71,Khari Lee,DET,0.2,0.2,0.2,1.8,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,14,TE
72,Jeremy Sprinkle,WAS,0.2,0.1,0.1,2.0,0.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,14,TE
73,Darrell Daniels,ARI,0.2,0.0,0.1,1.6,0.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,14,TE
74,Marcus Baugh,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,TE
75,Cole Wick,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,TE
76,Troy Fumagalli,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,TE
77,Garrett Griffin,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,TE
78,Clark Harris,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,TE
79,Stephen Anderson,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,TE
80,Evan Baylis,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,TE
