Player,Team,Position,Salary,Name + ID,AvgPointsPerGame,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Dynasty_MIN,Dynasty_MID,Dynasty_MAX,Redraft_MIN,Redraft_MID,Redraft_MAX,Draft Kings Value_MAX,Draft Kings Value_MID,Draft Kings Value_MIN,Draft Kings_MID_Rank,Draft Kings_MID_Tier,Draft Kings Value_MID_Rank,Draft Kings Value_MID_Tier,Min_Tier,Add_Tier
Dak Prescott,DAL,QB,4000.0,Dak Prescott (16006144) (LOCKED),30.33,14.735999999999999,19.658,24.649999999999995,13.636000000000001,18.958000000000002,23.849999999999998,14.436,19.458000000000002,23.849999999999998,271.4440825190011,203.47949944043137,162.2718052738337,10,4,1,1,1,5
Philip Rivers,IND,QB,5600.0,Philip Rivers (16006108) (LOCKED),16.64,18.892999999999997,22.955999999999996,27.44,16.308,19.736,23.840000000000003,17.308,20.436,24.340000000000003,296.4060763245647,243.94493814253357,204.0816326530612,4,2,2,2,2,4
Ben Roethlisberger,PIT,QB,6400.0,Ben Roethlisberger (16006103) (LOCKED),19.54,21.837,25.986,31.889999999999997,17.972,21.886,28.29,19.172,22.786,28.79,293.0805513577873,246.28646194104516,200.68987143305114,1,1,3,2,1,3
Matt Ryan,ATL,QB,5800.0,Matt Ryan (16006106) (LOCKED),19.18,18.8,23.054000000000006,25.4,15.500000000000002,19.154000000000007,22.0,16.5,19.854000000000006,22.3,308.51063829787233,251.58323935108868,228.3464566929134,3,2,4,2,2,4
Jared Goff,LAR,QB,5900.0,Jared Goff (16006105) (LOCKED),18.33,19.45,21.956,24.470000000000002,16.4,18.486,20.720000000000006,17.4,19.386000000000003,21.420000000000005,303.3419023136247,268.7192566952086,241.1115651818553,6,3,5,3,3,6
Mitchell Trubisky,CHI,QB,5700.0,Mitchell Trubisky (16006107) (LOCKED),16.95,15.288,20.711,26.72,13.988000000000001,19.016,24.17,14.988000000000001,19.916,24.77,372.8414442700157,275.2160687557337,213.3233532934132,8,4,6,3,3,7
Case Keenum,CLE,QB,4800.0,Case Keenum (16006125) (LOCKED),1.84,14.16,17.116000000000003,21.689999999999998,12.860000000000001,15.996,19.740000000000002,13.860000000000001,16.696000000000005,20.34,338.9830508474576,280.4393549894835,221.30013831258645,13,6,7,3,3,9
Carson Wentz,PHI,QB,5400.0,Carson Wentz (16006110) (LOCKED),18.37,16.25,18.537,22.369999999999997,13.700000000000001,15.972000000000003,19.42,14.700000000000001,16.772,20.02,332.3076923076923,291.3092733452015,241.3947250782298,12,5,8,4,4,9
Baker Mayfield,CLE,QB,6100.0,Baker Mayfield (16006104) (LOCKED),16.69,16.706000000000003,20.428,23.6,14.736000000000002,17.368000000000002,20.0,15.736000000000002,18.368000000000002,20.900000000000002,365.138273674129,298.6097513217153,258.47457627118644,9,4,9,4,4,8
Jeff Driskel,DEN,QB,4400.0,Jeff Driskel (16006131) (LOCKED),10.69,11.516,14.396000000000003,17.1,9.716000000000001,13.096,15.750000000000002,11.216000000000001,14.196000000000002,16.450000000000006,382.0771101076763,305.64045568213385,257.3099415204678,14,7,10,4,4,11
