,QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Points,Salary
12,Patrick Mahomes,Jeff Wilson,Jaylen Samuels,DeAndre Hopkins,Courtland Sutton,Chris Godwin,Zach Ertz,Christian McCaffrey,Kansas City Chiefs,156.216,49700
13,Patrick Mahomes,Jeff Wilson,Jaylen Samuels,Courtland Sutton,Chris Godwin,Michael Thomas,Zach Ertz,Ezekiel Elliott,Kansas City Chiefs,156.19600000000003,49800
14,Drew Brees,Jeff Wilson,Jaylen Samuels,Courtland Sutton,Chris Godwin,Davante Adams,Travis Kelce,Ezekiel Elliott,Kansas City Chiefs,156.07999999999998,49500
15,Patrick Mahomes,Jeff Wilson,Jaylen Samuels,Julio Jones,Courtland Sutton,Chris Godwin,Zach Ertz,Christian McCaffrey,Kansas City Chiefs,155.95600000000002,49800
16,Drew Brees,Jeff Wilson,Jaylen Samuels,DeAndre Hopkins,Courtland Sutton,Chris Godwin,Travis Kelce,Christian McCaffrey,Kansas City Chiefs,155.69,49600
17,Drew Brees,Jeff Wilson,Jaylen Samuels,Courtland Sutton,Chris Godwin,Michael Thomas,Travis Kelce,Ezekiel Elliott,Kansas City Chiefs,155.67000000000002,49700
18,Drew Brees,Jeff Wilson,Jaylen Samuels,Julio Jones,Courtland Sutton,Chris Godwin,Travis Kelce,Christian McCaffrey,Kansas City Chiefs,155.43,49700
19,Patrick Mahomes,Jeff Wilson,Jaylen Samuels,DeAndre Hopkins,Courtland Sutton,Chris Godwin,Travis Kelce,Saquon Barkley,Kansas City Chiefs,155.416,49600
20,Aaron Rodgers,Jeff Wilson,Jaylen Samuels,Courtland Sutton,Chris Godwin,Antonio Brown,Zach Ertz,Christian McCaffrey,Kansas City Chiefs,155.28,49900
21,Matt Ryan,Jeff Wilson,Alvin Kamara,Courtland Sutton,Keenan Allen,Chris Godwin,Zach Ertz,Travis Kelce,Kansas City Chiefs,155.15600000000003,49700
22,Patrick Mahomes,Jeff Wilson,Jaylen Samuels,Julio Jones,Courtland Sutton,Chris Godwin,Travis Kelce,Saquon Barkley,Kansas City Chiefs,155.156,49700
23,Matt Ryan,Jeff Wilson,Jaylen Samuels,Courtland Sutton,Chris Godwin,Antonio Brown,Travis Kelce,Christian McCaffrey,Kansas City Chiefs,154.966,49800
24,Patrick Mahomes,Jeff Wilson,Jaylen Samuels,Courtland Sutton,Chris Godwin,Antonio Brown,Travis Kelce,Alvin Kamara,Kansas City Chiefs,154.876,50000
25,Aaron Rodgers,Jaylen Samuels,Alvin Kamara,Courtland Sutton,Keenan Allen,Chris Godwin,Zach Ertz,Travis Kelce,Kansas City Chiefs,154.86,50000
26,Aaron Rodgers,Jeff Wilson,Jaylen Samuels,Courtland Sutton,Chris Godwin,Davante Adams,Travis Kelce,Christian McCaffrey,Kansas City Chiefs,154.82,49600
27,Matt Ryan,Jeff Wilson,Jaylen Samuels,Courtland Sutton,Chris Godwin,Antonio Brown,Zach Ertz,Christian McCaffrey,Kansas City Chiefs,154.64600000000002,49500
28,Patrick Mahomes,Jeff Wilson,Jaylen Samuels,Courtland Sutton,Chris Godwin,Antonio Brown,Zach Ertz,Alvin Kamara,Kansas City Chiefs,154.556,49700
29,Aaron Rodgers,Jeff Wilson,Jaylen Samuels,Courtland Sutton,Chris Godwin,Antonio Brown,Travis Kelce,Saquon Barkley,Kansas City Chiefs,154.48,49800
30,Aaron Rodgers,Jeff Wilson,Jaylen Samuels,Courtland Sutton,Chris Godwin,Michael Thomas,Travis Kelce,Christian McCaffrey,Kansas City Chiefs,154.41,49800
31,Patrick Mahomes,Jeff Wilson,Jaylen Samuels,Courtland Sutton,Keenan Allen,Chris Godwin,Travis Kelce,Christian McCaffrey,Kansas City Chiefs,154.326,49600
32,Matt Ryan,Jaylen Samuels,Alvin Kamara,Courtland Sutton,Keenan Allen,Chris Godwin,Zach Ertz,Travis Kelce,Kansas City Chiefs,154.22600000000003,49600
33,Aaron Rodgers,Jeff Wilson,Jaylen Samuels,Courtland Sutton,Chris Godwin,Antonio Brown,Zach Ertz,Saquon Barkley,Kansas City Chiefs,154.16,49500
34,Aaron Rodgers,Jeff Wilson,Jaylen Samuels,Courtland Sutton,Chris Godwin,Michael Thomas,Zach Ertz,Christian McCaffrey,Kansas City Chiefs,154.09,49500
35,Drew Brees,Jeff Wilson,Jaylen Samuels,Courtland Sutton,Chris Godwin,Davante Adams,Zach Ertz,Christian McCaffrey,Kansas City Chiefs,154.08,49900
36,Drew Brees,Jeff Wilson,Jaylen Samuels,Courtland Sutton,Chris Godwin,Antonio Brown,Travis Kelce,Alvin Kamara,Kansas City Chiefs,154.03,49600
37,Patrick Mahomes,Jeff Wilson,Jaylen Samuels,Courtland Sutton,Chris Godwin,Davante Adams,Zach Ertz,Saquon Barkley,Kansas City Chiefs,153.806,49900
38,Patrick Mahomes,Jeff Wilson,Jaylen Samuels,Courtland Sutton,Chris Godwin,Michael Thomas,Travis Kelce,Alvin Kamara,Kansas City Chiefs,153.686,49600
39,Drew Brees,Jeff Wilson,Jaylen Samuels,Courtland Sutton,Chris Godwin,Davante Adams,Travis Kelce,Saquon Barkley,Kansas City Chiefs,153.28,49800
40,Drew Brees,Jeff Wilson,Jaylen Samuels,Courtland Sutton,Chris Godwin,Davante Adams,Zach Ertz,Saquon Barkley,Kansas City Chiefs,152.96,49500
41,Drew Brees,Jeff Wilson,Jaylen Samuels,Courtland Sutton,Chris Godwin,Michael Thomas,Travis Kelce,Saquon Barkley,Kansas City Chiefs,152.87,50000
42,Drew Brees,Jeff Wilson,Jaylen Samuels,Courtland Sutton,Chris Godwin,Michael Thomas,Zach Ertz,Saquon Barkley,Kansas City Chiefs,152.55,49700
