,Player,SACK_MAX,SACK_MIN,SACK_MID,INT_MAX,INT_MIN,INT_MID,FR_MAX,FR_MIN,FR_MID,FF_MAX,FF_MIN,FF_MID,TD_MAX,TD_MIN,TD_MID,SAFETY_MAX,SAFETY_MIN,SAFETY_MID,PA_MAX,PA_MIN,PA_MID,YDS AGN_MAX,YDS AGN_MIN,YDS AGN_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
11,Colts,3.5,2.5,2.9,1.0,0.7,0.9,0.9,0.6,0.8,1.2,0.9,1.1,0.3,0.2,0.2,0.0,0.0,0.0,30.6,26.5,28.3,365.8,389.0,377.4,8.4,5.7,7.5,14,DST
12,Rams,2.8,2.4,2.6,1.2,0.9,1.0,1.0,0.6,0.7,1.3,0.9,1.1,0.3,0.1,0.2,0.1,0.0,0.1,24.0,22.7,23.4,330.0,362.4,346.2,8.2,6.9,7.3,14,DST
13,Giants,2.3,1.4,2.0,1.5,1.3,1.4,0.7,0.4,0.6,0.8,0.6,0.7,0.3,0.2,0.2,0.1,0.0,0.0,23.4,18.8,20.4,298.0,374.2,336.1,9.5,6.8,7.3,14,DST
14,Team,3.2,1.9,2.7,1.1,0.8,0.9,0.8,0.6,0.7,1.2,1.0,1.1,0.2,0.2,0.2,0.0,0.0,0.0,23.3,19.3,21.5,335.0,385.6,360.3,8.7,7.1,7.3,14,DST
15,Texans,2.5,1.8,2.1,1.2,1.0,1.1,0.8,0.6,0.7,1.1,0.9,1.0,0.3,0.2,0.3,0.1,0.0,0.1,25.3,22.5,23.8,374.0,386.0,380.0,7.8,6.2,7.3,14,DST
16,Cardinals,3.4,2.3,3.0,1.0,0.7,0.8,0.7,0.6,0.7,1.0,0.9,1.0,0.2,0.2,0.2,0.0,0.0,0.0,21.8,21.8,21.8,320.0,354.1,337.0,8.7,7.2,7.2,14,DST
17,Browns,2.6,2.0,2.3,1.4,0.9,1.1,0.8,0.6,0.7,1.0,0.9,1.0,0.3,0.2,0.2,0.0,0.0,0.0,24.5,21.7,23.1,348.0,351.9,349.9,8.2,5.8,7.1,14,DST
18,Jaguars,3.4,1.8,2.8,1.0,0.6,0.9,0.7,0.4,0.6,0.9,0.6,0.8,0.2,0.2,0.2,0.0,0.0,0.0,22.7,19.6,21.3,309.0,323.5,316.3,9.0,6.1,7.1,14,DST
19,Bears,2.8,2.2,2.6,0.9,0.7,0.8,0.9,0.6,0.7,1.2,0.9,1.1,0.3,0.2,0.2,0.1,0.0,0.1,28.0,27.0,27.5,380.0,398.5,389.3,7.4,6.3,7.1,14,DST
20,Patriots,2.7,1.8,2.1,1.3,0.8,1.0,0.9,0.4,0.6,0.9,0.6,0.8,0.3,0.2,0.3,0.0,0.0,0.0,20.4,19.7,20.1,336.5,355.0,345.8,8.7,5.7,7.0,14,DST
21,Eagles,3.6,2.5,3.0,0.9,0.5,0.7,0.8,0.5,0.6,1.1,0.8,1.0,0.3,0.1,0.2,0.0,0.0,0.0,25.9,24.5,25.0,362.5,373.0,367.7,8.2,5.7,6.8,14,DST
22,Cowboys,3.3,2.3,2.7,0.8,0.6,0.7,0.8,0.6,0.7,1.2,0.9,1.1,0.3,0.1,0.2,0.0,0.0,0.0,21.0,20.0,20.4,336.8,348.0,342.4,8.1,6.8,6.8,14,DST
23,Vikings,3.7,2.1,2.8,0.8,0.6,0.7,0.9,0.4,0.7,0.9,0.6,0.8,0.2,0.1,0.2,0.0,0.0,0.0,25.2,24.3,24.6,332.0,373.1,352.6,8.2,5.9,6.7,14,DST
24,Packers,3.3,2.7,3.0,1.3,0.3,0.8,0.8,0.3,0.6,1.1,0.5,0.8,0.2,0.0,0.1,0.0,0.0,0.0,27.0,23.0,24.6,384.0,403.4,393.7,8.2,4.5,6.7,14,DST
25,Falcons,2.9,2.4,2.6,1.6,0.4,0.7,0.7,0.5,0.6,0.9,0.7,0.8,0.2,0.1,0.1,0.0,0.0,0.0,30.2,27.0,28.1,374.0,431.1,402.5,6.6,4.2,6.1,14,DST
26,Ravens,2.4,1.9,2.1,1.0,0.6,0.8,0.6,0.4,0.5,0.7,0.7,0.7,0.3,0.1,0.2,0.0,0.0,0.0,29.1,26.7,27.9,322.0,401.9,362.0,6.4,3.3,6.0,14,DST
27,49ers,2.6,2.0,2.2,1.0,0.6,0.7,0.8,0.4,0.6,0.7,0.5,0.6,0.2,0.1,0.2,0.0,0.0,0.0,28.3,24.3,25.9,351.0,388.2,369.6,7.0,5.2,5.9,14,DST
28,Dolphins,2.4,1.2,1.5,0.9,0.7,0.8,1.0,0.5,0.6,0.8,0.8,0.8,0.2,0.1,0.2,0.0,0.0,0.0,35.7,29.3,31.5,431.0,458.1,444.6,5.6,4.4,5.6,14,DST
29,Raiders,2.0,0.8,1.2,1.2,0.9,1.1,0.7,0.3,0.5,0.9,0.5,0.7,0.3,0.1,0.1,0.0,0.0,0.0,30.5,28.7,29.8,430.1,451.0,440.5,6.1,1.0,5.2,14,DST
30,Bengals,2.1,1.5,1.8,0.7,0.6,0.7,0.8,0.4,0.5,0.6,0.6,0.6,0.3,0.1,0.2,0.0,0.0,0.0,33.6,31.5,32.5,428.0,443.1,435.5,5.7,2.7,5.1,14,DST
31,Buccaneers,2.5,1.3,1.7,0.9,0.3,0.5,1.0,0.5,0.7,1.1,0.8,1.0,0.2,0.1,0.1,0.0,0.0,0.0,37.3,30.9,33.3,421.0,459.9,440.4,5.2,0.2,5.0,14,DST
