,Player,Position,Salary,DK_Points,DK_Value
0,Matt Ryan,QB,6300,24.706,254.998785720068
1,Kyler Murray,QB,6700,23.866000000000003,280.7340987178412
2,Jared Goff,QB,6200,21.838000000000005,283.9087828555728
3,Lamar Jackson,QB,6800,23.907999999999998,284.42362389158444
4,Gardner Minshew,QB,5400,18.402,293.446364525595
5,Russell Wilson,QB,6600,22.226000000000006,296.949518581841
6,Daniel Jones,QB,6100,20.494000000000003,297.6480921245242
7,Josh Allen,QB,6500,21.777999999999995,298.4663421801819
8,Deshaun Watson,QB,7000,23.452,298.48200579907893
9,Aaron Rodgers,QB,6400,19.979999999999997,320.3203203203204
10,Jacoby Brissett,QB,5600,17.396,321.91308346746376
11,Philip Rivers,QB,5500,17.004,323.45330510468125
12,Matthew Stafford,QB,5200,15.854000000000001,327.992935536773
13,Ryan Tannehill,QB,4800,14.196,338.12341504649197
14,Andy Dalton,QB,5400,15.794000000000002,341.9019880967455
15,Kirk Cousins,QB,5800,16.898,343.2358859036572
16,Mitch Trubisky,QB,5100,14.428,353.479345716662
17,Derek Carr,QB,5000,14.108,354.40884604479726
18,Jimmy Garoppolo,QB,6000,16.792,357.3130061934254
19,Ryan Fitzpatrick,QB,4500,11.877999999999998,378.85165852837184
20,Case Keenum,QB,4600,11.488,400.41782729805016
21,Teddy Bridgewater,QB,5300,11.845999999999998,447.4084079014014
22,Josh Rosen,QB,4500,6.720000000000001,669.6428571428571
23,Chase Daniel,QB,4900,6.422000000000001,763.0021800062285
24,Marcus Mariota,QB,4800,5.7540000000000004,834.2022940563086
25,Leonard Fournette,RB,7000,23.59,296.7359050445104
26,Kerryon Johnson,RB,5100,14.99,340.22681787858573
27,Dalvin Cook,RB,8000,23.410000000000004,341.7343015805211
28,Josh Jacobs,RB,5000,14.179999999999998,352.6093088857546
29,Kenyan Drake,RB,4100,11.59,353.7532355478861
30,Chris Carson,RB,6500,18.32,354.8034934497816
31,Joe Mixon,RB,5000,14.05,355.8718861209964
32,Derrick Henry,RB,5800,16.159999999999997,358.910891089109
33,Devonta Freeman,RB,5400,14.88,362.9032258064516
34,David Montgomery,RB,4800,12.900000000000002,372.0930232558139
35,Matt Breida,RB,5300,13.879999999999999,381.8443804034582
36,Tevin Coleman,RB,5600,14.440000000000001,387.81163434903044
37,David Johnson,RB,7800,20.029999999999998,389.41587618572146
38,Saquon Barkley,RB,8900,22.799999999999997,390.3508771929825
39,Marlon Mack,RB,6000,14.409999999999998,416.3775156141569
40,Jamaal Williams,RB,4900,11.74,417.37649063032364
41,Melvin Gordon,RB,5900,14.06,419.6301564722617
42,Frank Gore,RB,5200,12.110000000000001,429.39719240297273
43,Adrian Peterson,RB,4100,9.4,436.17021276595744
44,Todd Gurley,RB,6400,14.64,437.1584699453552
45,Aaron Jones,RB,7100,16.209999999999997,438.0012338062925
46,Latavius Murray,RB,5100,11.410000000000002,446.9763365468886
47,Duke Johnson,RB,4100,8.96,457.58928571428567
48,Carlos Hyde,RB,4700,10.100000000000001,465.34653465346526
49,Tarik Cohen,RB,4600,9.85,467.005076142132
50,Austin Ekeler,RB,6200,13.140000000000002,471.84170471841696
51,Devin Singletary,RB,5400,11.430000000000001,472.4409448818897
52,Mark Ingram,RB,6600,13.86,476.1904761904762
53,Chase Edmonds,RB,4700,9.74,482.54620123203284
54,Wendell Smallwood,RB,3500,6.760000000000001,517.7514792899408
55,Darrell Henderson,RB,3500,6.640000000000001,527.1084337349397
56,Mark Walton,RB,3200,5.8500000000000005,547.008547008547
57,Dion Lewis,RB,3900,7.029999999999999,554.7652916073969
58,Ito Smith,RB,4500,7.090000000000001,634.6967559943582
59,Giovani Bernard,RB,4500,6.890000000000001,653.1204644412192
60,Nyheim Hines,RB,4400,6.720000000000001,654.7619047619047
61,Jalen Richard,RB,3800,5.010000000000001,758.4830339321356
62,Malcolm Brown,RB,5700,5.7,1000.0
63,T.Y. Hilton,WR,5900,17.11,344.82758620689657
64,Allen Lazard,WR,3000,8.69,345.2243958573073
65,Tyler Boyd,WR,5600,15.66,357.5989782886335
66,Allen Robinson,WR,5500,15.350000000000001,358.3061889250814
67,John Brown,WR,5500,14.979999999999999,367.1562082777036
68,D.J. Chark,WR,6000,16.25,369.2307692307692
69,Cooper Kupp,WR,7400,20.029999999999998,369.4458312531204
70,Larry Fitzgerald,WR,6100,16.5,369.6969696969697
71,Julio Jones,WR,8000,21.459999999999997,372.78657968313144
72,Robert Woods,WR,5900,15.750000000000002,374.6031746031746
73,Kenny Golladay,WR,5800,15.45,375.40453074433657
74,Adam Humphries,WR,3400,8.99,378.1979977753059
75,Golden Tate,WR,5800,15.290000000000001,379.3328973185088
76,Tyler Lockett,WR,6600,17.119999999999997,385.51401869158883
77,Michael Thomas,WR,7900,20.469999999999995,385.9306301905228
78,DeAndre Hopkins,WR,7800,20.039999999999996,389.22155688622763
79,D.K. Metcalf,WR,4800,12.18,394.0886699507389
80,Keenan Allen,WR,6700,17.0,394.11764705882354
81,Chris Conley,WR,3500,8.71,401.8369690011481
82,Brandin Cooks,WR,5400,13.360000000000001,404.191616766467
83,Preston Williams,WR,3900,9.629999999999999,404.9844236760125
84,Adam Thielen,WR,6900,16.96,406.83962264150944
85,Corey Davis,WR,4000,9.739999999999998,410.67761806981525
86,Auden Tate,WR,4500,10.94,411.3345521023766
87,Calvin Ridley,WR,5300,12.870000000000001,411.8104118104118
88,Dante Pettis,WR,4100,9.920000000000002,413.3064516129032
89,Mohamed Sanu,WR,4600,11.090000000000002,414.7880973850315
90,Terry McLaurin,WR,6100,14.700000000000001,414.9659863945578
91,Trey Quinn,WR,3400,8.110000000000001,419.23551171393336
92,Darius Slayton,WR,4100,9.68,423.55371900826447
93,Will Fuller,WR,6200,14.4,430.55555555555554
94,Dede Westbrook,WR,4900,11.299999999999999,433.6283185840708
95,Jake Kumerow,WR,3600,8.21,438.4896467722289
96,Mike Williams,WR,4600,10.490000000000002,438.5128693994279
97,Cole Beasley,WR,4700,10.620000000000001,442.5612052730696
98,Ted Ginn,WR,3600,8.03,448.3188044831881
99,Stefon Diggs,WR,6300,13.840000000000002,455.20231213872825
100,Zay Jones,WR,3100,6.68,464.0718562874252
101,Alex Erickson,WR,3200,6.8100000000000005,469.89720998531567
102,Marvin Jones,WR,5000,10.219999999999999,489.2367906066537
103,A.J. Brown,WR,3800,7.76,489.69072164948454
104,Willie Snead,WR,4200,8.53,492.37983587338806
105,Marquise Goodwin,WR,4800,9.66,496.8944099378882
106,Kenny Stills,WR,4300,8.579999999999998,501.16550116550127
107,Marquez Valdes-Scantling,WR,5200,10.34,502.9013539651838
108,Albert Wilson,WR,3600,7.050000000000001,510.6382978723404
109,Seth Roberts,WR,3000,5.85,512.8205128205128
110,Taylor Gabriel,WR,3900,7.590000000000001,513.8339920948616
111,Trent Sherfield,WR,3000,5.8100000000000005,516.3511187607572
112,KeeSean Johnson,WR,3900,7.540000000000001,517.2413793103448
113,Keke Coutee,WR,3600,6.9399999999999995,518.7319884726226
114,Damiere Byrd,WR,4000,7.529999999999999,531.2084993359895
115,Christian Kirk,WR,5000,9.170000000000002,545.2562704471101
116,Paul Richardson,WR,4200,7.65,549.0196078431372
117,Jaron Brown,WR,3700,6.73,549.7771173848439
118,Danny Amendola,WR,3800,6.869999999999999,553.1295487627366
119,Pharoh Cooper,WR,3100,5.32,582.7067669172932
120,Miles Boykin,WR,3500,5.91,592.2165820642978
121,Kendrick Bourne,WR,3000,5.01,598.8023952095808
122,Hunter Renfrow,WR,4100,6.5,630.7692307692307
123,David Moore,WR,3400,5.01,678.6427145708583
124,Marquise Brown,WR,5600,7.9,708.8607594936708
125,Anthony Miller,WR,3900,5.32,733.0827067669172
