,QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Points,Salary
0,Matt Ryan,Leonard Fournette,Dalvin Cook,T.Y. Hilton,Allen Robinson,D.J. Chark,Darren Waller,Mark Andrews,Washington Redskins,156.546,50000
1,Matt Ryan,Leonard Fournette,Dalvin Cook,T.Y. Hilton,Tyler Boyd,D.J. Chark,Darren Waller,Mark Andrews,Miami Dolphins,156.456,49900
2,Matt Ryan,Leonard Fournette,Kerryon Johnson,T.Y. Hilton,Allen Robinson,D.J. Chark,Darren Waller,Dalvin Cook,Miami Dolphins,156.216,50000
3,Matt Ryan,Leonard Fournette,Dalvin Cook,T.Y. Hilton,John Brown,D.J. Chark,Darren Waller,Mark Andrews,Washington Redskins,156.176,50000
4,Matt Ryan,Leonard Fournette,Dalvin Cook,T.Y. Hilton,Allen Robinson,D.J. Chark,Darren Waller,Mark Andrews,Miami Dolphins,156.146,49800
5,Matt Ryan,Leonard Fournette,Dalvin Cook,T.Y. Hilton,Tyler Boyd,Allen Robinson,Darren Waller,Austin Hooper,Washington Redskins,156.13599999999997,50000
6,Matt Ryan,Leonard Fournette,Kerryon Johnson,T.Y. Hilton,Tyler Boyd,Allen Robinson,Darren Waller,Dalvin Cook,Washington Redskins,156.02599999999998,49800
7,Matt Ryan,Leonard Fournette,Dalvin Cook,T.Y. Hilton,Tyler Boyd,Allen Robinson,Darren Waller,Mark Andrews,Washington Redskins,155.95599999999996,49600
8,Matt Ryan,Leonard Fournette,Kerryon Johnson,T.Y. Hilton,John Brown,D.J. Chark,Darren Waller,Dalvin Cook,Miami Dolphins,155.846,50000
9,Matt Ryan,Leonard Fournette,Kerryon Johnson,T.Y. Hilton,Tyler Boyd,Allen Robinson,Mark Andrews,Dalvin Cook,Washington Redskins,155.83599999999998,50000
10,Matt Ryan,Leonard Fournette,Dalvin Cook,T.Y. Hilton,John Brown,D.J. Chark,Darren Waller,Mark Andrews,Miami Dolphins,155.77599999999998,49800
11,Matt Ryan,Leonard Fournette,Dalvin Cook,T.Y. Hilton,Tyler Boyd,John Brown,Darren Waller,Austin Hooper,Washington Redskins,155.766,50000
12,Matt Ryan,Leonard Fournette,Dalvin Cook,T.Y. Hilton,Tyler Boyd,Allen Robinson,Darren Waller,Austin Hooper,Miami Dolphins,155.73599999999996,49800
13,Matt Ryan,Leonard Fournette,Dalvin Cook,T.Y. Hilton,Tyler Boyd,D.J. Chark,Darren Waller,Josh Jacobs,Miami Dolphins,155.716,50000
14,Matt Ryan,Leonard Fournette,Kerryon Johnson,T.Y. Hilton,Tyler Boyd,John Brown,Darren Waller,Dalvin Cook,Washington Redskins,155.65599999999998,49800
15,Matt Ryan,Leonard Fournette,Kerryon Johnson,T.Y. Hilton,Tyler Boyd,Allen Robinson,Darren Waller,Dalvin Cook,Miami Dolphins,155.62599999999998,49600
16,Matt Ryan,Leonard Fournette,Dalvin Cook,T.Y. Hilton,Tyler Boyd,Allen Robinson,Darren Waller,John Brown,Miami Dolphins,155.61599999999999,50000
17,Matt Ryan,Leonard Fournette,Dalvin Cook,T.Y. Hilton,Tyler Boyd,John Brown,Darren Waller,Mark Andrews,Washington Redskins,155.58599999999998,49600
18,Matt Ryan,Leonard Fournette,Chris Carson,T.Y. Hilton,Tyler Boyd,Cooper Kupp,Darren Waller,Mark Andrews,Washington Redskins,155.546,50000
19,Matt Ryan,Leonard Fournette,Dalvin Cook,T.Y. Hilton,Tyler Boyd,Allen Robinson,Mark Andrews,Austin Hooper,Miami Dolphins,155.54599999999996,50000
20,Matt Ryan,Leonard Fournette,Kerryon Johnson,T.Y. Hilton,Tyler Boyd,John Brown,Mark Andrews,Dalvin Cook,Washington Redskins,155.46599999999998,50000
21,Matt Ryan,Leonard Fournette,Dalvin Cook,T.Y. Hilton,Allen Robinson,John Brown,Darren Waller,Austin Hooper,Washington Redskins,155.456,49900
22,Matt Ryan,Leonard Fournette,Kerryon Johnson,T.Y. Hilton,Tyler Boyd,Allen Robinson,Mark Andrews,Dalvin Cook,Miami Dolphins,155.43599999999998,49800
23,Matt Ryan,Leonard Fournette,Dalvin Cook,T.Y. Hilton,Allen Robinson,D.J. Chark,Darren Waller,Josh Jacobs,Miami Dolphins,155.406,49900
24,Matt Ryan,Leonard Fournette,Dalvin Cook,T.Y. Hilton,Tyler Boyd,John Brown,Darren Waller,Austin Hooper,Miami Dolphins,155.36599999999999,49800
25,Matt Ryan,Leonard Fournette,Kerryon Johnson,T.Y. Hilton,Allen Robinson,John Brown,Darren Waller,Dalvin Cook,Washington Redskins,155.34599999999998,49700
26,Matt Ryan,Leonard Fournette,Dalvin Cook,T.Y. Hilton,Allen Robinson,John Brown,Darren Waller,Mark Andrews,Washington Redskins,155.27599999999998,49500
27,Matt Ryan,Leonard Fournette,Kerryon Johnson,T.Y. Hilton,Tyler Boyd,John Brown,Darren Waller,Dalvin Cook,Miami Dolphins,155.25599999999997,49600
28,Matt Ryan,Leonard Fournette,Chris Carson,T.Y. Hilton,Allen Robinson,Cooper Kupp,Darren Waller,Mark Andrews,Washington Redskins,155.236,49900
29,Matt Ryan,Leonard Fournette,Kerryon Johnson,T.Y. Hilton,Tyler Boyd,Cooper Kupp,Darren Waller,Chris Carson,Miami Dolphins,155.216,50000
30,Matt Ryan,Leonard Fournette,Dalvin Cook,T.Y. Hilton,Tyler Boyd,Allen Robinson,Darren Waller,Josh Jacobs,Washington Redskins,155.21599999999998,49700
31,Matt Ryan,Leonard Fournette,Dalvin Cook,T.Y. Hilton,Tyler Boyd,John Brown,Mark Andrews,Austin Hooper,Miami Dolphins,155.176,50000
32,Matt Ryan,Leonard Fournette,Kerryon Johnson,Tyler Boyd,Allen Robinson,D.J. Chark,Darren Waller,Dalvin Cook,Washington Redskins,155.16599999999997,49900
33,Matt Ryan,Leonard Fournette,Kerryon Johnson,T.Y. Hilton,Allen Robinson,John Brown,Mark Andrews,Dalvin Cook,Washington Redskins,155.15599999999998,49900
34,Matt Ryan,Leonard Fournette,Chris Carson,T.Y. Hilton,Tyler Boyd,Cooper Kupp,Darren Waller,Mark Andrews,Miami Dolphins,155.146,49800
35,Kyler Murray,Leonard Fournette,Dalvin Cook,T.Y. Hilton,Tyler Boyd,Allen Robinson,Darren Waller,Mark Andrews,Washington Redskins,155.11599999999999,50000
36,Matt Ryan,Leonard Fournette,Dalvin Cook,Tyler Boyd,Allen Robinson,D.J. Chark,Darren Waller,Mark Andrews,Washington Redskins,155.09599999999998,49700
37,Matt Ryan,Leonard Fournette,Kerryon Johnson,T.Y. Hilton,Tyler Boyd,John Brown,Mark Andrews,Dalvin Cook,Miami Dolphins,155.06599999999997,49800
38,Matt Ryan,Leonard Fournette,Dalvin Cook,T.Y. Hilton,Allen Robinson,John Brown,Darren Waller,Austin Hooper,Miami Dolphins,155.05599999999998,49700
39,Matt Ryan,Leonard Fournette,Dalvin Cook,T.Y. Hilton,John Brown,D.J. Chark,Darren Waller,Josh Jacobs,Miami Dolphins,155.036,49900
40,Matt Ryan,Leonard Fournette,Dalvin Cook,T.Y. Hilton,Tyler Boyd,Allen Robinson,Mark Andrews,Josh Jacobs,Washington Redskins,155.02599999999998,49900
41,Matt Ryan,Leonard Fournette,Kerryon Johnson,T.Y. Hilton,Allen Robinson,John Brown,Darren Waller,Dalvin Cook,Miami Dolphins,154.94599999999997,49500
42,Matt Ryan,Leonard Fournette,Kerryon Johnson,T.Y. Hilton,Allen Robinson,Cooper Kupp,Darren Waller,Chris Carson,Miami Dolphins,154.906,49900
43,Matt Ryan,Leonard Fournette,Dalvin Cook,Tyler Boyd,Allen Robinson,D.J. Chark,Darren Waller,Austin Hooper,Miami Dolphins,154.87599999999998,49900
44,Matt Ryan,Leonard Fournette,Chris Carson,T.Y. Hilton,John Brown,Cooper Kupp,Darren Waller,Mark Andrews,Washington Redskins,154.86599999999999,49900
45,Matt Ryan,Leonard Fournette,Dalvin Cook,T.Y. Hilton,Allen Robinson,John Brown,Mark Andrews,Austin Hooper,Miami Dolphins,154.86599999999999,49900
46,Matt Ryan,Leonard Fournette,Dalvin Cook,T.Y. Hilton,Tyler Boyd,John Brown,Darren Waller,Josh Jacobs,Washington Redskins,154.84599999999998,49700
47,Matt Ryan,Leonard Fournette,Chris Carson,T.Y. Hilton,Allen Robinson,Cooper Kupp,Darren Waller,Mark Andrews,Miami Dolphins,154.83599999999998,49700
48,Matt Ryan,Leonard Fournette,Kerryon Johnson,T.Y. Hilton,Tyler Boyd,D.J. Chark,Darren Waller,Mark Andrews,Buffalo Bills,154.83599999999998,49800
49,Matt Ryan,Leonard Fournette,Dalvin Cook,T.Y. Hilton,Tyler Boyd,Allen Robinson,Darren Waller,Josh Jacobs,Miami Dolphins,154.81599999999997,49500
50,Matt Ryan,Leonard Fournette,Chris Carson,Tyler Boyd,Allen Robinson,Julio Jones,Darren Waller,Mark Andrews,Miami Dolphins,154.81599999999995,50000
51,Matt Ryan,Leonard Fournette,Kerryon Johnson,Tyler Boyd,John Brown,D.J. Chark,Darren Waller,Dalvin Cook,Washington Redskins,154.79600000000002,49900
52,Kyler Murray,Leonard Fournette,Kerryon Johnson,T.Y. Hilton,Tyler Boyd,Allen Robinson,Darren Waller,Dalvin Cook,Miami Dolphins,154.786,50000
