,Player,SACK_MAX,SACK_MIN,SACK_MID,INT_MAX,INT_MIN,INT_MID,FR_MAX,FR_MIN,FR_MID,FF_MAX,FF_MIN,FF_MID,TD_MAX,TD_MIN,TD_MID,SAFETY_MAX,SAFETY_MIN,SAFETY_MID,PA_MAX,PA_MIN,PA_MID,YDS AGN_MAX,YDS AGN_MIN,YDS AGN_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
10,Broncos,3.3,2.5,2.7,1.3,0.9,1.2,0.7,0.5,0.6,0.8,0.7,0.8,0.3,0.2,0.2,0.0,0.0,0.0,22.1,20.0,21.0,313.0,346.7,329.9,9.9,6.7,7.5,13,DST
11,Texans,3.3,2.2,2.8,0.9,0.8,0.9,0.8,0.6,0.7,1.1,0.9,1.0,0.3,0.2,0.2,0.1,0.0,0.1,22.2,18.3,20.5,310.5,368.0,339.3,9.0,6.6,7.4,13,DST
12,Saints,3.7,2.6,3.0,0.9,0.5,0.8,0.8,0.5,0.7,1.1,0.8,1.0,0.3,0.2,0.2,0.0,0.0,0.0,22.5,22.3,22.4,352.5,355.0,353.8,8.8,6.4,7.3,13,DST
13,Colts,3.4,1.8,2.6,1.0,0.7,0.9,1.0,0.6,0.8,1.4,0.9,1.2,0.3,0.2,0.2,0.0,0.0,0.0,23.7,20.8,22.4,345.0,353.1,349.0,9.3,6.7,7.2,13,DST
14,Falcons,3.3,1.2,2.4,1.1,0.7,1.0,1.0,0.4,0.6,0.7,0.6,0.7,0.3,0.2,0.2,0.0,0.0,0.0,30.8,21.9,25.1,339.0,408.8,373.9,8.5,5.6,6.9,13,DST
15,Team,3.3,1.9,2.7,0.9,0.8,0.8,1.1,0.5,0.7,1.5,1.0,1.3,0.2,0.1,0.2,0.0,0.0,0.0,25.5,18.7,22.9,341.2,360.0,350.6,8.1,7.0,6.9,13,DST
16,Bills,2.6,1.6,2.2,1.6,0.7,1.0,0.8,0.5,0.6,1.1,0.8,1.0,0.3,0.2,0.2,0.0,0.0,0.0,23.1,18.1,20.9,298.8,307.0,302.9,9.0,5.7,6.8,13,DST
17,Patriots,2.4,1.7,2.2,1.2,0.8,0.9,0.9,0.5,0.7,1.0,0.7,0.9,0.3,0.1,0.2,0.0,0.0,0.0,22.8,19.5,21.5,354.3,368.0,361.1,8.0,5.4,6.6,13,DST
18,Jets,2.9,2.3,2.6,0.9,0.7,0.8,0.6,0.5,0.6,0.8,0.8,0.8,0.2,0.2,0.2,0.0,0.0,0.0,25.3,23.6,24.5,317.0,346.3,331.7,7.7,6.4,6.6,13,DST
19,Chargers,2.3,1.4,1.9,1.2,1.0,1.1,0.7,0.5,0.5,0.7,0.7,0.7,0.3,0.2,0.2,0.1,0.0,0.1,27.8,25.6,26.5,414.1,421.0,417.5,6.5,5.6,6.6,13,DST
20,Jaguars,2.1,1.4,1.8,1.3,0.9,1.1,0.8,0.4,0.6,0.8,0.6,0.7,0.3,0.1,0.2,0.1,0.0,0.1,27.4,25.3,26.6,386.0,408.7,397.4,7.6,4.7,6.4,13,DST
21,Cardinals,3.5,2.1,3.1,0.9,0.3,0.5,0.8,0.5,0.7,1.1,0.9,1.0,0.2,0.1,0.1,0.0,0.0,0.0,27.0,26.3,26.7,346.0,412.8,379.4,7.2,5.1,6.4,13,DST
22,Bengals,2.4,2.2,2.3,1.0,0.8,0.9,0.7,0.4,0.6,0.6,0.6,0.6,0.2,0.1,0.2,0.0,0.0,0.0,28.8,24.3,25.9,394.0,425.3,409.7,6.9,5.3,6.3,13,DST
23,Steelers,3.3,2.2,2.6,1.2,0.5,0.8,0.7,0.5,0.6,0.9,0.7,0.8,0.2,0.1,0.1,0.0,0.0,0.0,31.5,22.9,26.4,379.0,403.3,391.2,7.3,4.3,6.3,13,DST
24,Buccaneers,3.1,2.0,2.4,0.8,0.5,0.7,1.0,0.5,0.7,1.0,0.7,0.9,0.2,0.1,0.2,0.0,0.0,0.0,32.6,26.6,29.1,404.0,449.8,426.9,6.6,3.1,6.1,13,DST
25,Lions,2.3,2.1,2.3,0.9,0.5,0.6,0.8,0.4,0.6,1.0,0.7,0.9,0.2,0.1,0.2,0.1,0.0,0.1,35.2,31.8,33.6,444.0,450.7,447.3,6.1,3.4,6.0,13,DST
26,Giants,3.1,1.4,2.2,1.0,0.7,0.9,0.7,0.4,0.6,0.8,0.6,0.7,0.2,0.1,0.1,0.0,0.0,0.0,30.0,22.3,25.4,340.0,389.8,364.9,6.5,6.0,6.0,13,DST
27,Vikings,2.0,1.9,2.0,0.9,0.6,0.7,0.8,0.5,0.7,1.1,0.7,0.9,0.2,0.1,0.2,0.1,0.0,0.1,29.4,24.8,27.2,374.8,391.0,382.9,6.3,4.7,5.9,13,DST
28,Ravens,2.8,2.0,2.5,0.9,0.4,0.7,0.6,0.4,0.5,0.7,0.7,0.7,0.2,0.1,0.2,0.0,0.0,0.0,25.0,20.9,22.5,315.0,362.7,338.8,7.4,4.6,5.9,13,DST
29,49ers,2.9,2.4,2.6,0.9,0.4,0.6,0.6,0.4,0.5,0.6,0.6,0.6,0.2,0.0,0.1,0.0,0.0,0.0,30.3,27.8,29.1,344.0,378.1,361.0,6.4,4.0,5.4,13,DST
30,Raiders,1.8,1.1,1.3,0.9,0.8,0.9,0.8,0.3,0.5,0.7,0.5,0.6,0.2,0.1,0.2,0.0,0.0,0.0,38.8,33.8,36.2,452.6,470.0,461.3,5.3,2.6,5.0,13,DST
31,Cowboys,2.2,1.3,1.6,0.9,0.4,0.6,0.8,0.5,0.6,1.2,0.8,1.0,0.2,0.1,0.1,0.0,0.0,0.0,32.1,29.3,30.2,394.6,411.0,402.8,5.6,2.6,4.8,13,DST
