Player,Team,Position,Salary,Name + ID,AvgPointsPerGame,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Dynasty_MIN,Dynasty_MID,Dynasty_MAX,Redraft_MIN,Redraft_MID,Redraft_MAX,Draft Kings Value_MAX,Draft Kings Value_MID,Draft Kings Value_MIN,Draft Kings_MID_Rank,Draft Kings_MID_Tier,Draft Kings Value_MID_Rank,Draft Kings Value_MID_Tier,Min_Tier,Add_Tier
Dak Prescott,DAL,QB,4000.0,Dak Prescott (16006144) (LOCKED),30.33,14.835999999999999,19.525,27.299999999999997,13.736,18.55,25.0,14.536,19.05,25.0,269.61445133459154,204.86555697823306,146.52014652014654,9,5,1,1,1,6
Jared Goff,LAR,QB,5900.0,Jared Goff (16006105) (LOCKED),18.33,21.110999999999997,26.276,31.22,18.016000000000002,22.476000000000003,27.52,19.016000000000002,23.076,28.02,279.47515513239546,224.53950372963922,188.98142216527867,2,2,2,2,2,4
Case Keenum,CLE,QB,4800.0,Case Keenum (16006125) (LOCKED),1.84,14.629999999999997,18.943000000000005,23.339999999999996,13.08,16.558000000000003,20.290000000000003,14.08,17.458000000000006,21.09,328.0929596719071,253.39175420999834,205.65552699228795,10,6,3,3,3,9
Philip Rivers,IND,QB,5600.0,Philip Rivers (16006108) (LOCKED),16.64,17.733,21.235999999999997,23.216,15.348,17.916,19.716,16.348000000000003,18.716,20.216,315.795409688152,263.7031456018083,241.2129565816678,4,4,4,3,3,7
Jeff Driskel,DEN,QB,4400.0,Jeff Driskel (16006131) (LOCKED),10.69,12.822,16.217,18.702999999999996,11.222000000000001,14.801999999999998,17.368,12.522,15.902,18.268,343.16019341756356,271.3202195227231,235.25637598246277,13,7,5,4,4,11
Ben Roethlisberger,PIT,QB,6400.0,Ben Roethlisberger (16006103) (LOCKED),19.54,20.974000000000004,23.444000000000003,26.17,16.644000000000005,19.244000000000003,22.07,17.844000000000005,20.244000000000003,22.970000000000002,305.1396967674263,272.99095717454355,244.5548337791364,3,3,6,4,3,7
Carson Wentz,PHI,QB,5400.0,Carson Wentz (16006110) (LOCKED),18.37,16.074999999999996,19.572999999999997,22.599999999999998,14.55,17.438,20.150000000000002,15.549999999999999,18.238,20.75,335.9253499222396,275.89025698666535,238.93805309734515,8,5,7,4,4,9
Matt Ryan,ATL,QB,5800.0,Matt Ryan (16006106) (LOCKED),19.18,17.04,20.739,23.213,14.34,17.534,19.928,15.34,18.334,20.328000000000003,340.3755868544601,279.66632913833837,249.85999224572436,6,4,8,4,4,8
Patrick Mahomes,KC,QB,8500.0,Patrick Mahomes (16006097) (LOCKED),27.29,23.722,29.661999999999995,33.959999999999994,20.432000000000002,25.962,30.86,21.332000000000004,26.561999999999998,30.86,358.3171739313717,286.5619310902839,250.29446407538285,1,1,9,5,1,6
Josh McCown,HOU,QB,4000.0,Josh McCown (16006146) (LOCKED),0.0,9.572000000000001,13.876,18.849999999999998,8.072,12.676,17.55,9.172,13.576,18.25,417.8854993731717,288.2675122513693,212.20159151193636,14,8,10,5,5,13
Baker Mayfield,CLE,QB,6100.0,Baker Mayfield (16006104) (LOCKED),16.69,15.022999999999996,18.302,23.55,13.488,16.262,20.550000000000004,14.488,17.062,21.050000000000004,406.04406576582585,333.29690744180965,259.02335456475583,12,6,11,6,6,12
Russell Wilson,SEA,QB,7300.0,Russell Wilson (16006101) (LOCKED),24.91,16.976,20.622,25.97,15.676,19.832000000000004,24.32,16.676,20.432000000000002,24.72,430.0188501413761,353.9908835224517,281.09356950327305,7,4,12,7,4,11
Deshaun Watson,HOU,QB,7600.0,Deshaun Watson (16006099) (LOCKED),25.3,15.440000000000001,21.156999999999996,25.92,13.540000000000003,19.441999999999997,23.120000000000005,15.140000000000002,20.441999999999997,23.820000000000004,492.22797927461136,359.21917095996605,293.2098765432099,5,4,13,7,4,11
Lamar Jackson,BAL,QB,8000.0,Lamar Jackson (16006098) (LOCKED),23.33,12.700000000000001,18.676000000000002,26.18,11.1,17.376,24.930000000000003,12.3,18.376,25.630000000000003,629.9212598425196,428.3572499464553,305.57677616501144,11,6,14,8,6,14
Saquon Barkley,NYG,RB,4000.0,Saquon Barkley (16006294) (LOCKED),7.7,19.03,22.93,27.270000000000003,15.88,19.63,23.970000000000002,18.830000000000002,22.73,27.170000000000005,210.19442984760903,174.44395987788923,146.68133480014666,4,1,1,1,1,2
Todd Gurley,ATL,RB,4700.0,Todd Gurley II (16006214) (LOCKED),11.55,19.96,25.149999999999995,29.650000000000002,17.910000000000004,21.560000000000002,24.990000000000002,19.76,23.61,27.490000000000002,235.47094188376752,186.87872763419486,158.51602023608768,1,1,2,1,1,2
Phillip Lindsay,DEN,RB,4200.0,Phillip Lindsay (16006228) (LOCKED),6.27,12.940000000000001,16.45,21.549999999999997,11.64,15.049999999999999,19.200000000000003,12.840000000000002,16.45,20.8,324.5749613601236,255.31914893617022,194.8955916473318,9,4,3,2,2,6
Tarik Cohen,CHI,RB,4000.0,Tarik Cohen (16006274) (LOCKED),5.83,10.59,14.77,22.1,8.49,12.42,19.1,10.389999999999999,14.67,22.1,377.7148253068933,270.8192281651997,180.99547511312215,11,5,4,2,2,7
James Conner,PIT,RB,5800.0,James Conner (16006192) (LOCKED),13.52,17.27,20.520000000000007,26.199999999999996,15.12,18.120000000000005,22.35,16.97,20.320000000000007,25.35,335.842501447597,282.65107212475624,221.37404580152676,5,2,5,3,2,5
Ezekiel Elliott,DAL,RB,6700.0,Ezekiel Elliott (16006170) (LOCKED),15.69,16.400000000000002,23.574999999999996,30.599999999999998,14.3,19.939999999999998,24.900000000000002,16.200000000000003,22.14,27.5,408.5365853658536,284.19936373276784,218.95424836601308,3,1,6,3,1,4
Lamar Miller,WAS,RB,4000.0,Lamar Miller (16006348) (LOCKED),2.6,10.430000000000001,13.969999999999999,19.14,9.28,12.77,17.740000000000006,10.23,13.87,19.040000000000003,383.50910834132304,286.3278453829635,208.9864158829676,13,5,7,3,3,8
Mark Ingram,BAL,RB,4200.0,Mark Ingram II (16006226) (LOCKED),5.44,8.9,14.380000000000003,21.96,7.500000000000002,12.730000000000002,19.860000000000003,8.600000000000001,14.180000000000001,21.860000000000003,471.91011235955057,292.07232267037546,191.2568306010929,12,5,8,3,3,8
Dion Lewis,NYG,RB,4000.0,Dion Lewis (16006290) (LOCKED),3.9,8.68,13.25,16.31,6.979999999999999,11.350000000000001,14.21,8.479999999999999,13.15,16.21,460.82949308755764,301.8867924528302,245.24831391784184,15,5,9,4,4,9
Marlon Mack,IND,RB,4000.0,Marlon Mack (16006336) (LOCKED),8.6,7.160000000000001,12.670000000000002,16.61,6.5600000000000005,11.620000000000001,15.26,7.0600000000000005,12.570000000000002,16.61,558.6592178770949,315.7063930544593,240.81878386514148,16,6,10,4,4,10
Joe Mixon,CIN,RB,5500.0,Joe Mixon (16006200) (LOCKED),17.27,13.100000000000003,16.73,20.96,11.650000000000002,15.080000000000002,19.060000000000002,13.000000000000004,16.630000000000003,20.96,419.8473282442747,328.750747160789,262.40458015267177,8,4,11,4,4,8
Josh Adams,NYJ,RB,4000.0,Josh Adams (16006298) (LOCKED),3.24,7.760000000000001,11.92,17.330000000000002,7.460000000000001,11.12,16.28,7.460000000000001,11.719999999999999,17.230000000000004,515.4639175257731,335.5704697986577,230.81361800346218,18,6,12,4,4,10
David Johnson,HOU,RB,6100.0,David Johnson (16006186) (LOCKED),15.04,13.87,18.020000000000003,23.54,11.82,15.819999999999999,20.94,13.57,17.820000000000004,23.44,439.7981254506129,338.5127635960044,259.1333899745115,6,3,13,4,3,7
Gus Edwards,BAL,RB,4400.0,Gus Edwards (16006222) (LOCKED),8.28,8.040000000000001,12.280000000000001,17.625,7.840000000000001,11.829999999999998,16.25,7.94,12.280000000000001,16.950000000000003,547.2636815920397,358.3061889250814,249.645390070922,17,6,14,4,4,10
Christian McCaffrey,CAR,RB,9200.0,Christian McCaffrey (16006156) (LOCKED),30.13,19.35,24.59,29.769999999999996,16.500000000000004,21.340000000000003,26.269999999999996,19.150000000000002,24.490000000000002,29.769999999999996,475.4521963824289,374.1358275721838,309.0359422237152,2,1,15,4,1,5
Peyton Barber,WAS,RB,4400.0,Peyton Barber (16006224) (LOCKED),4.15,7.8,10.620000000000001,15.94,7.3,9.870000000000001,15.040000000000001,7.699999999999999,10.520000000000001,15.94,564.1025641025641,414.31261770244816,276.03513174404014,19,6,16,5,5,11
Austin Ekeler,LAC,RB,7600.0,Austin Ekeler (16006162) (LOCKED),16.47,12.8,17.31,22.799999999999997,11.15,15.310000000000002,20.2,12.6,17.21,22.7,593.75,439.05257076834204,333.33333333333337,7,3,17,5,3,8
Chris Thompson,JAC,RB,4000.0,Chris Thompson (16006268) (LOCKED),7.1,2.9,8.96,12.030000000000001,2.3,7.160000000000001,9.780000000000001,2.8,8.860000000000001,12.030000000000001,1379.3103448275863,446.4285714285714,332.50207813798835,22,7,18,5,5,12
Chris Carson,SEA,RB,6400.0,Chris Carson (16006178) (LOCKED),16.14,10.23,13.46,18.13,9.53,12.610000000000001,16.78,10.03,13.360000000000001,18.03,625.6109481915934,475.482912332838,353.0060672917816,14,5,19,6,5,11
Frank Gore,NYJ,RB,4200.0,Frank Gore (16006230) (LOCKED),6.75,6.900000000000001,8.770000000000001,11.67,6.300000000000001,8.07,10.92,6.800000000000001,8.670000000000002,11.67,608.6956521739129,478.9053591790193,359.8971722365039,24,7,20,6,6,13
Duke Johnson,HOU,RB,5000.0,Duke Johnson (16006208) (LOCKED),7.86,7.6499999999999995,10.29,12.980000000000002,5.55,8.14,10.68,7.449999999999999,10.19,12.880000000000003,653.5947712418301,485.9086491739553,385.20801232665633,21,6,21,6,6,12
Nick Chubb,CLE,RB,7800.0,Nick Chubb (16006158) (LOCKED),18.81,11.280000000000001,16.04,21.869999999999997,10.73,14.930000000000001,18.820000000000004,11.180000000000001,15.73,19.970000000000002,691.4893617021276,486.284289276808,356.6529492455419,10,4,22,6,4,10
Carlos Hyde,SEA,RB,5300.0,Carlos Hyde (16006202) (LOCKED),8.49,6.2700000000000005,10.55,14.0,5.37,9.549999999999999,12.9,5.970000000000001,10.35,13.9,845.2950558213715,502.3696682464455,378.57142857142856,20,6,23,7,6,13
Justin Jackson,LAC,RB,4000.0,Justin Jackson (16006310) (LOCKED),7.41,4.6000000000000005,7.270000000000001,9.95,3.8000000000000007,6.4700000000000015,9.2,4.5,7.170000000000001,9.95,869.5652173913043,550.2063273727647,402.0100502512563,25,8,24,8,8,16
Royce Freeman,DEN,RB,4000.0,Royce Freeman (16006314) (LOCKED),3.39,4.2,7.13,9.17,3.6999999999999997,6.68,8.620000000000001,4.1,7.13,9.17,952.3809523809523,561.0098176718093,436.2050163576881,26,8,25,8,8,16
Nyheim Hines,IND,RB,5000.0,Nyheim Hines (16006206) (LOCKED),12.1,6.09,8.78,11.72,4.84,7.2299999999999995,9.72,5.989999999999999,8.68,11.72,821.0180623973728,569.4760820045559,426.6211604095563,23,7,26,8,7,15
Odell Beckham,CLE,WR,3000.0,Odell Beckham Jr. (16006580) (LOCKED),12.4,18.974999999999998,22.549999999999997,26.6,14.670000000000002,16.88,19.85,17.87,20.380000000000003,23.6,158.102766798419,133.0376940133038,112.78195488721803,2,1,1,1,1,2
Josh Gordon,SEA,WR,3000.0,Josh Gordon (16006502) (LOCKED),0.0,9.94,12.34,14.5,7.839999999999999,10.239999999999998,12.0,9.84,12.34,14.5,301.8108651911469,243.11183144246354,206.89655172413794,14,5,2,2,2,7
Alshon Jeffery,PHI,WR,3200.0,Alshon Jeffery (16006462) (LOCKED),3.36,11.200000000000001,12.86,18.0,9.200000000000001,10.76,15.5,11.100000000000001,12.86,18.0,285.71428571428567,248.83359253499225,177.77777777777777,13,5,3,2,2,7
Dede Westbrook,JAC,WR,3000.0,Dede Westbrook (16006514) (LOCKED),0.2,7.36,10.89,12.97,5.76,8.940000000000001,10.67,7.26,10.89,12.97,407.6086956521739,275.4820936639118,231.3030069390902,18,6,4,3,3,9
Chris Conley,JAC,WR,3000.0,Chris Conley (16006512) (LOCKED),6.34,6.5,10.530000000000001,13.639999999999999,5.0,8.580000000000002,11.49,6.3999999999999995,10.430000000000001,13.639999999999999,461.53846153846155,284.9002849002849,219.94134897360706,20,6,5,3,3,9
David Moore,SEA,WR,3200.0,David Moore (16006466) (LOCKED),7.82,7.160000000000001,10.969999999999999,16.5,6.3100000000000005,9.469999999999999,14.0,7.160000000000001,10.969999999999999,16.5,446.9273743016759,291.70464904284415,193.93939393939394,16,6,6,3,3,9
Dante Pettis,NYG,WR,3000.0,Dante Pettis (16006560) (LOCKED),0.86,7.4,9.740000000000002,12.250000000000002,6.0,7.94,10.15,7.4,9.740000000000002,12.250000000000002,405.40540540540536,308.0082135523613,244.89795918367344,22,6,7,4,4,10
JuJu Smith-Schuster,PIT,WR,6000.0,JuJu Smith-Schuster (16006378) (LOCKED),14.44,16.15,19.475,25.7,13.100000000000001,15.38,19.4,16.05,18.53,23.0,371.5170278637771,308.08729139922974,233.46303501945525,5,2,8,4,2,6
Golden Tate,NYG,WR,3400.0,Golden Tate (16006458) (LOCKED),7.21,8.3,10.9,12.360000000000001,6.25,8.7,10.110000000000001,8.200000000000001,10.8,12.360000000000001,409.6385542168674,311.92660550458714,275.0809061488673,17,6,9,4,4,10
Courtland Sutton,DEN,WR,3000.0,Courtland Sutton (16006594) (LOCKED),9.6,6.57,9.45,12.28,5.2700000000000005,7.9,10.53,6.47,9.45,12.28,456.62100456621005,317.46031746031747,244.29967426710098,23,7,10,4,4,11
Julio Jones,ATL,WR,6800.0,Julio Jones (16006366) (LOCKED),17.23,17.7,20.824999999999996,25.9,13.400000000000002,15.43,19.3,16.400000000000002,18.73,22.8,384.180790960452,326.530612244898,262.5482625482626,3,2,11,4,2,6
Brandin Cooks,HOU,WR,6200.0,Brandin Cooks (16006376) (LOCKED),14.17,15.070000000000002,18.724999999999994,26.1,12.570000000000002,15.01,19.6,14.970000000000002,17.81,23.1,411.413404114134,331.1081441922564,237.5478927203065,6,2,12,4,2,6
TY Hilton,IND,WR,5500.0,T.Y. Hilton (16006390) (LOCKED),10.96,13.4,16.059999999999995,21.625,11.1,13.41,17.64,13.2,15.959999999999997,20.590000000000003,410.44776119402985,342.46575342465763,254.33526011560693,9,3,13,5,3,8
Amari Cooper,DAL,WR,5700.0,Amari Cooper (16006384) (LOCKED),15.91,14.000000000000002,16.41,20.0,11.450000000000001,13.709999999999999,17.0,13.900000000000002,16.41,20.0,407.1428571428571,347.34917733089577,285.0,8,3,14,5,3,8
Tyler Boyd,CIN,WR,4900.0,Tyler Boyd (16006400) (LOCKED),14.03,11.26,13.68,17.72,9.060000000000002,11.379999999999999,15.22,11.16,13.68,17.72,435.16873889875666,358.187134502924,276.52370203160274,11,4,15,5,4,9
Dontrelle Inman,WAS,WR,3000.0,Dontrelle Inman (16006482) (LOCKED),6.61,4.880000000000001,8.31,10.8,3.7800000000000002,6.71,8.8,4.880000000000001,8.31,10.8,614.7540983606557,361.0108303249097,277.77777777777777,26,7,16,5,5,12
Josh Reynolds,LAR,WR,3200.0,Josh Reynolds (16006468) (LOCKED),7.89,6.2,8.79,10.5,4.9,7.34,9.0,6.2,8.79,10.5,516.1290322580645,364.0500568828214,304.76190476190476,25,7,17,5,5,12
Tyreek Hill,KC,WR,9000.0,Tyreek Hill (16006352) (LOCKED),22.53,20.45,24.590000000000003,28.200000000000003,16.23,18.54,21.700000000000003,18.880000000000003,21.590000000000003,25.200000000000003,440.09779951100245,366.00244001626675,319.1489361702127,1,1,18,5,1,6
Keenan Allen,LAC,WR,7500.0,Keenan Allen (16006360) (LOCKED),18.51,16.724999999999998,19.825,23.65,13.410000000000002,15.4,18.400000000000002,16.610000000000003,18.750000000000004,21.900000000000002,448.43049327354265,378.3102143757882,317.1247357293869,4,2,19,5,2,7
Robert Woods,LAR,WR,7000.0,Robert Woods (16006362) (LOCKED),16.3,15.01,18.074999999999996,24.875,12.41,14.76,19.05,14.91,17.61,22.55,466.3557628247835,387.2752420470264,281.4070351758794,7,2,20,5,2,7
Randall Cobb,HOU,WR,3000.0,Randall Cobb (16006542) (LOCKED),10.01,2.4,7.240000000000001,11.690000000000001,1.8,5.69,9.24,2.3,7.140000000000001,11.690000000000001,1250.0,414.3646408839778,256.6295979469632,28,7,21,6,6,13
Sterling Shepard,NYG,WR,4500.0,Sterling Shepard (16006410) (LOCKED),11.72,7.33,10.8,13.07,5.68,8.600000000000001,10.57,7.33,10.8,13.07,613.9154160982265,416.66666666666663,344.2999234889059,19,6,22,6,6,12
